Dataset                      Metric                   metric valor    p    k
../datasets_2/cocomo81.arff  Median Absolute Error    129.8           2    5
../datasets_2/cocomo81.arff  RMSE                     533.045         2    5
../datasets_2/cocomo81.arff  R2 Score                   0.033136      2    5
../datasets_2/cocomo81.arff  MAE                      279.013         1    6
../datasets_2/cocomo81.arff  Median Absolute Error    132.833         1    6
../datasets_2/cocomo81.arff  RMSE                     504.919         1    6
../datasets_2/cocomo81.arff  R2 Score                   0.132476      1    6
../datasets_2/cocomo81.arff  MAE                      279.013         2    6
../datasets_2/cocomo81.arff  Median Absolute Error    132.833         2    6
../datasets_2/cocomo81.arff  RMSE                     504.919         2    6
../datasets_2/cocomo81.arff  R2 Score                   0.132476      2    6
../datasets_2/cocomo81.arff  MAE                      277.901         1    7
../datasets_2/cocomo81.arff  Median Absolute Error    121.286         1    7
../datasets_2/cocomo81.arff  RMSE                     514.387         1    7
../datasets_2/cocomo81.arff  R2 Score                   0.0996389     1    7
../datasets_2/cocomo81.arff  MAE                      278.484         2    7
../datasets_2/cocomo81.arff  Median Absolute Error    121.286         2    7
../datasets_2/cocomo81.arff  RMSE                     514.405         2    7
../datasets_2/cocomo81.arff  R2 Score                   0.0995763     2    7
../datasets_2/cocomo81.arff  MAE                      284.067         1    8
../datasets_2/cocomo81.arff  Median Absolute Error    104.375         1    8
../datasets_2/cocomo81.arff  RMSE                     528.016         1    8
../datasets_2/cocomo81.arff  R2 Score                   0.0512929     1    8
../datasets_2/cocomo81.arff  MAE                      284.067         2    8
../datasets_2/cocomo81.arff  Median Absolute Error    104.375         2    8
../datasets_2/cocomo81.arff  RMSE                     528.016         2    8
../datasets_2/cocomo81.arff  R2 Score                   0.0512929     2    8
../datasets_2/cocomo81.arff  MAE                      287.675         1    9
../datasets_2/cocomo81.arff  Median Absolute Error    172             1    9
../datasets_2/cocomo81.arff  RMSE                     528.574         1    9
../datasets_2/cocomo81.arff  R2 Score                   0.0492871     1    9
../datasets_2/cocomo81.arff  MAE                      287.872         2    9
../datasets_2/cocomo81.arff  Median Absolute Error    172             2    9
../datasets_2/cocomo81.arff  RMSE                     528.579         2    9
../datasets_2/cocomo81.arff  R2 Score                   0.0492707     2    9
../datasets_2/china.arff     MAE                      336.877         1    3
../datasets_2/china.arff     Median Absolute Error    156.5           1    3
../datasets_2/china.arff     RMSE                     635.683         1    3
../datasets_2/china.arff     R2 Score                   0.979998      1    3
../datasets_2/china.arff     MAE                      333.777         2    3
../datasets_2/china.arff     Median Absolute Error    170.667         2    3
../datasets_2/china.arff     RMSE                     637.126         2    3
../datasets_2/china.arff     R2 Score                   0.979907      2    3
../datasets_2/china.arff     MAE                      328.84          1    4
../datasets_2/china.arff     Median Absolute Error    141.875         1    4
../datasets_2/china.arff     RMSE                     610.149         1    4
../datasets_2/china.arff     R2 Score                   0.981573      1    4
../datasets_2/china.arff     MAE                      334.517         2    4
../datasets_2/china.arff     Median Absolute Error    141.75          2    4
../datasets_2/china.arff     RMSE                     614.584         2    4
../datasets_2/china.arff     R2 Score                   0.981304      2    4
../datasets_2/china.arff     MAE                      299.16          1    5
../datasets_2/china.arff     Median Absolute Error    127.8           1    5
../datasets_2/china.arff     RMSE                     580.813         1    5
../datasets_2/china.arff     R2 Score                   0.983302      1    5
../datasets_2/china.arff     MAE                      293.682         2    5
../datasets_2/china.arff     Median Absolute Error    127.9           2    5
../datasets_2/china.arff     RMSE                     497.053         2    5
../datasets_2/china.arff     R2 Score                   0.987771      2    5
../datasets_2/china.arff     MAE                      289.207         1    6
../datasets_2/china.arff     Median Absolute Error    110.333         1    6
../datasets_2/china.arff     RMSE                     518.207         1    6
../datasets_2/china.arff     R2 Score                   0.986708      1    6
../datasets_2/china.arff     MAE                      278.428         2    6
../datasets_2/china.arff     Median Absolute Error    124.75          2    6
../datasets_2/china.arff     RMSE                     504.195         2    6
../datasets_2/china.arff     R2 Score                   0.987417      2    6
../datasets_2/china.arff     MAE                      295.81          1    7
../datasets_2/china.arff     Median Absolute Error    122             1    7
../datasets_2/china.arff     RMSE                     522.853         1    7
../datasets_2/china.arff     R2 Score                   0.986468      1    7
../datasets_2/china.arff     MAE                      293.463         2    7
../datasets_2/china.arff     Median Absolute Error    120.571         2    7
../datasets_2/china.arff     RMSE                     521.575         2    7
../datasets_2/china.arff     R2 Score                   0.986535      2    7
../datasets_2/china.arff     MAE                      274.706         1    8
../datasets_2/china.arff     Median Absolute Error    108.5           1    8
../datasets_2/china.arff     RMSE                     499.39          1    8
../datasets_2/china.arff     R2 Score                   0.987656      1    8
../datasets_2/china.arff     MAE                      291.895         2    8
../datasets_2/china.arff     Median Absolute Error    126.125         2    8
../datasets_2/china.arff     RMSE                     513.412         2    8
../datasets_2/china.arff     R2 Score                   0.986953      2    8
../datasets_2/china.arff     MAE                      283.213         1    9
../datasets_2/china.arff     Median Absolute Error    115.944         1    9
../datasets_2/china.arff     RMSE                     531.871         1    9
../datasets_2/china.arff     R2 Score                   0.985998      1    9
../datasets_2/china.arff     MAE                      301.172         2    9
../datasets_2/china.arff     Median Absolute Error    135.5           2    9
../datasets_2/china.arff     RMSE                     549.893         2    9
../datasets_2/china.arff     R2 Score                   0.985033      2    9
../datasets_2/albrecht.arff  MAE                        9.98667       1    3
../datasets_2/albrecht.arff  Median Absolute Error      5.66667       1    3
../datasets_2/albrecht.arff  RMSE                      15.8236        1    3
../datasets_2/albrecht.arff  R2 Score                   0.820826      1    3
../datasets_2/albrecht.arff  MAE                        9.98667       2    3
../datasets_2/albrecht.arff  Median Absolute Error      5.66667       2    3
../datasets_2/albrecht.arff  RMSE                      15.8236        2    3
../datasets_2/albrecht.arff  R2 Score                   0.820826      2    3
../datasets_2/albrecht.arff  MAE                       12.77          1    4
../datasets_2/albrecht.arff  Median Absolute Error      5.825         1    4
../datasets_2/albrecht.arff  RMSE                      21.2449        1    4
../datasets_2/albrecht.arff  R2 Score                   0.677021      1    4
../datasets_2/albrecht.arff  MAE                       12.77          2    4
../datasets_2/albrecht.arff  Median Absolute Error      5.825         2    4
../datasets_2/albrecht.arff  RMSE                      21.2449        2    4
../datasets_2/albrecht.arff  R2 Score                   0.677021      2    4
../datasets_2/albrecht.arff  MAE                       13.596         1    5
../datasets_2/albrecht.arff  Median Absolute Error      5.42          1    5
../datasets_2/albrecht.arff  RMSE                      24.2151        1    5
../datasets_2/albrecht.arff  R2 Score                   0.580398      1    5
../datasets_2/albrecht.arff  MAE                       13.596         2    5
../datasets_2/albrecht.arff  Median Absolute Error      5.42          2    5
../datasets_2/albrecht.arff  RMSE                      24.2151        2    5
../datasets_2/albrecht.arff  R2 Score                   0.580398      2    5
../datasets_2/albrecht.arff  MAE                       14.0433        1    6
../datasets_2/albrecht.arff  Median Absolute Error      3.31667       1    6
../datasets_2/albrecht.arff  RMSE                      26.7389        1    6
../datasets_2/albrecht.arff  R2 Score                   0.488376      1    6
../datasets_2/albrecht.arff  MAE                       14.0533        2    6
../datasets_2/albrecht.arff  Median Absolute Error      3.31667       2    6
../datasets_2/albrecht.arff  RMSE                      26.7405        2    6
../datasets_2/albrecht.arff  R2 Score                   0.488314      2    6
../datasets_2/albrecht.arff  MAE                       14.2686        1    7
../datasets_2/albrecht.arff  Median Absolute Error      2.5           1    7
../datasets_2/albrecht.arff  RMSE                      28.2442        1    7
../datasets_2/albrecht.arff  R2 Score                   0.429151      1    7
../datasets_2/albrecht.arff  MAE                       14.2686        2    7
../datasets_2/albrecht.arff  Median Absolute Error      2.54286       2    7
../datasets_2/albrecht.arff  RMSE                      28.2441        2    7
../datasets_2/albrecht.arff  R2 Score                   0.429154      2    7
../datasets_2/albrecht.arff  MAE                       15.37          1    8
../datasets_2/albrecht.arff  Median Absolute Error      3.7           1    8
../datasets_2/albrecht.arff  RMSE                      29.6251        1    8
../datasets_2/albrecht.arff  R2 Score                   0.371965      1    8
../datasets_2/albrecht.arff  MAE                       14.92          2    8
../datasets_2/albrecht.arff  Median Absolute Error      2.275         2    8
../datasets_2/albrecht.arff  RMSE                      29.5734        2    8
../datasets_2/albrecht.arff  R2 Score                   0.374155      2    8
../datasets_2/albrecht.arff  MAE                       15.7822        1    9
../datasets_2/albrecht.arff  Median Absolute Error      3.91111       1    9
../datasets_2/albrecht.arff  RMSE                      30.8776        1    9
../datasets_2/albrecht.arff  R2 Score                   0.317737      1    9
../datasets_2/albrecht.arff  MAE                       15.6156        2    9
../datasets_2/albrecht.arff  Median Absolute Error      3.14444       2    9
../datasets_2/albrecht.arff  RMSE                      30.8584        2    9
../datasets_2/albrecht.arff  R2 Score                   0.318587      2    9
../datasets_2/kemerer.arff   MAE                       62.5           1    3
../datasets_2/kemerer.arff   Median Absolute Error     65.5667        1    3
../datasets_2/kemerer.arff   RMSE                      62.6536        1    3
../datasets_2/kemerer.arff   R2 Score                  -1.02906       1    3
../datasets_2/kemerer.arff   MAE                       62.5           2    3
../datasets_2/kemerer.arff   Median Absolute Error     65.5667        2    3
../datasets_2/kemerer.arff   RMSE                      62.6536        2    3
../datasets_2/kemerer.arff   R2 Score                  -1.02906       2    3
../datasets_2/kemerer.arff   MAE                       76.925         1    4
../datasets_2/kemerer.arff   Median Absolute Error     75.675         1    4
../datasets_2/kemerer.arff   RMSE                      78.9441        1    4
../datasets_2/kemerer.arff   R2 Score                  -2.22137       1    4
../datasets_2/kemerer.arff   MAE                       76.925         2    4
../datasets_2/kemerer.arff   Median Absolute Error     75.675         2    4
../datasets_2/kemerer.arff   RMSE                      78.9441        2    4
../datasets_2/kemerer.arff   R2 Score                  -2.22137       2    4
../datasets_2/kemerer.arff   MAE                       82.8533        1    5
../datasets_2/kemerer.arff   Median Absolute Error     78.52          1    5
../datasets_2/kemerer.arff   RMSE                      84.0665        1    5
../datasets_2/kemerer.arff   R2 Score                  -2.65299       1    5
../datasets_2/kemerer.arff   MAE                       82.8533        2    5
../datasets_2/kemerer.arff   Median Absolute Error     78.52          2    5
../datasets_2/kemerer.arff   RMSE                      84.0665        2    5
../datasets_2/kemerer.arff   R2 Score                  -2.65299       2    5
../datasets_2/kemerer.arff   MAE                       82.9222        1    6
../datasets_2/kemerer.arff   Median Absolute Error     91             1    6
../datasets_2/kemerer.arff   RMSE                      83.8937        1    6
../datasets_2/kemerer.arff   R2 Score                  -2.63798       1    6
../datasets_2/kemerer.arff   MAE                       82.9222        2    6
../datasets_2/kemerer.arff   Median Absolute Error     91             2    6
../datasets_2/kemerer.arff   RMSE                      83.8937        2    6
../datasets_2/kemerer.arff   R2 Score                  -2.63798       2    6
../datasets_2/kemerer.arff   MAE                       88.981         1    7
../datasets_2/kemerer.arff   Median Absolute Error     78.5286        1    7
../datasets_2/kemerer.arff   RMSE                      91.2469        1    7
../datasets_2/kemerer.arff   R2 Score                  -3.30367       1    7
../datasets_2/kemerer.arff   MAE                       88.981         2    7
../datasets_2/kemerer.arff   Median Absolute Error     78.5286        2    7
../datasets_2/kemerer.arff   RMSE                      91.2469        2    7
../datasets_2/kemerer.arff   R2 Score                  -3.30367       2    7
../datasets_2/kemerer.arff   MAE                       85.9625        1    8
../datasets_2/kemerer.arff   Median Absolute Error     66.85          1    8
../datasets_2/kemerer.arff   RMSE                      91.5987        1    8
../datasets_2/kemerer.arff   R2 Score                  -3.33691       1    8
../datasets_2/kemerer.arff   MAE                       85.9625        2    8
../datasets_2/kemerer.arff   Median Absolute Error     66.85          2    8
../datasets_2/kemerer.arff   RMSE                      91.5987        2    8
../datasets_2/kemerer.arff   R2 Score                  -3.33691       2    8
../datasets_2/kemerer.arff   MAE                      102             1    9
../datasets_2/kemerer.arff   Median Absolute Error     87.1333        1    9
../datasets_2/kemerer.arff   RMSE                     107.968         1    9
../datasets_2/kemerer.arff   R2 Score                  -5.02552       1    9
../datasets_2/kemerer.arff   MAE                       95.5296        2    9
../datasets_2/kemerer.arff   Median Absolute Error     87.1333        2    9
../datasets_2/kemerer.arff   RMSE                     104.414         2    9
../datasets_2/kemerer.arff   R2 Score                  -4.63537       2    9
../datasets_2/cocomo81.arff  MAE                      941.159         1    3
../datasets_2/cocomo81.arff  Median Absolute Error     49.6667        1    3
../datasets_2/cocomo81.arff  RMSE                    2158.8           1    3
../datasets_2/cocomo81.arff  R2 Score                  -0.542345      1    3
../datasets_2/cocomo81.arff  MAE                      940.905         2    3
../datasets_2/cocomo81.arff  Median Absolute Error     49.6667        2    3
../datasets_2/cocomo81.arff  RMSE                    2158.8           2    3
../datasets_2/cocomo81.arff  R2 Score                  -0.542346      2    3
../datasets_2/cocomo81.arff  MAE                      862.158         1    4
../datasets_2/cocomo81.arff  Median Absolute Error     48.75          1    4
../datasets_2/cocomo81.arff  RMSE                    1794.39          1    4
../datasets_2/cocomo81.arff  R2 Score                  -0.065584      1    4
../datasets_2/cocomo81.arff  MAE                      863.217         2    4
../datasets_2/cocomo81.arff  Median Absolute Error     48.75          2    4
../datasets_2/cocomo81.arff  RMSE                    1794.4           2    4
../datasets_2/cocomo81.arff  R2 Score                  -0.0656036     2    4
../datasets_2/cocomo81.arff  MAE                      772.731         1    5
../datasets_2/cocomo81.arff  Median Absolute Error     67             1    5
../datasets_2/cocomo81.arff  RMSE                    1486.12          1    5
../datasets_2/cocomo81.arff  R2 Score                   0.269091      1    5
../datasets_2/cocomo81.arff  MAE                      772.731         2    5
../datasets_2/cocomo81.arff  Median Absolute Error     67             2    5
../datasets_2/cocomo81.arff  RMSE                    1486.12          2    5
../datasets_2/cocomo81.arff  R2 Score                   0.269091      2    5
../datasets_2/cocomo81.arff  MAE                      726.274         1    6
../datasets_2/cocomo81.arff  Median Absolute Error     94             1    6
../datasets_2/cocomo81.arff  RMSE                    1361.26          1    6
../datasets_2/cocomo81.arff  R2 Score                   0.386754      1    6
../datasets_2/cocomo81.arff  MAE                      724.903         2    6
../datasets_2/cocomo81.arff  Median Absolute Error     94             2    6
../datasets_2/cocomo81.arff  RMSE                    1361.22          2    6
../datasets_2/cocomo81.arff  R2 Score                   0.386784      2    6
../datasets_2/cocomo81.arff  MAE                      709.554         1    7
../datasets_2/cocomo81.arff  Median Absolute Error    154.429         1    7
../datasets_2/cocomo81.arff  RMSE                    1326.31          1    7
../datasets_2/cocomo81.arff  R2 Score                   0.417833      1    7
../datasets_2/cocomo81.arff  MAE                      709.554         2    7
../datasets_2/cocomo81.arff  Median Absolute Error    154.429         2    7
../datasets_2/cocomo81.arff  RMSE                    1326.31          2    7
../datasets_2/cocomo81.arff  R2 Score                   0.417833      2    7
../datasets_2/cocomo81.arff  MAE                      675.398         1    8
../datasets_2/cocomo81.arff  Median Absolute Error    152.5           1    8
../datasets_2/cocomo81.arff  RMSE                    1290.29          1    8
../datasets_2/cocomo81.arff  R2 Score                   0.449025      1    8
../datasets_2/cocomo81.arff  MAE                      675.398         2    8
../datasets_2/cocomo81.arff  Median Absolute Error    152.5           2    8
../datasets_2/cocomo81.arff  RMSE                    1290.29          2    8
../datasets_2/cocomo81.arff  R2 Score                   0.449025      2    8
../datasets_2/cocomo81.arff  MAE                      662.525         1    9
../datasets_2/cocomo81.arff  Median Absolute Error    151.667         1    9
../datasets_2/cocomo81.arff  RMSE                    1284.56          1    9
../datasets_2/cocomo81.arff  R2 Score                   0.453906      1    9
../datasets_2/cocomo81.arff  MAE                      662.798         2    9
../datasets_2/cocomo81.arff  Median Absolute Error    151.667         2    9
../datasets_2/cocomo81.arff  RMSE                    1284.57          2    9
../datasets_2/cocomo81.arff  R2 Score                   0.453903      2    9
../datasets_2/china.arff     MAE                      618.73          1    3
../datasets_2/china.arff     Median Absolute Error    146.333         1    3
../datasets_2/china.arff     RMSE                    2036.78          1    3
../datasets_2/china.arff     R2 Score                   0.921569      1    3
../datasets_2/china.arff     MAE                      620.44          2    3
../datasets_2/china.arff     Median Absolute Error    136.833         2    3
../datasets_2/china.arff     RMSE                    2035.64          2    3
../datasets_2/china.arff     R2 Score                   0.921656      2    3
../datasets_2/china.arff     MAE                      631.275         1    4
../datasets_2/china.arff     Median Absolute Error    155.375         1    4
../datasets_2/china.arff     RMSE                    2041.58          1    4
../datasets_2/china.arff     R2 Score                   0.921198      1    4
../datasets_2/china.arff     MAE                      618.58          2    4
../datasets_2/china.arff     Median Absolute Error    134.875         2    4
../datasets_2/china.arff     RMSE                    2038.89          2    4
../datasets_2/china.arff     R2 Score                   0.921406      2    4
../datasets_2/china.arff     MAE                      598.246         1    5
../datasets_2/china.arff     Median Absolute Error    158.1           1    5
../datasets_2/china.arff     RMSE                    2011.98          1    5
../datasets_2/china.arff     R2 Score                   0.923467      1    5
../datasets_2/china.arff     MAE                      594.53          2    5
../datasets_2/china.arff     Median Absolute Error    155.7           2    5
../datasets_2/china.arff     RMSE                    2008.38          2    5
../datasets_2/china.arff     R2 Score                   0.92374       2    5
../datasets_2/china.arff     MAE                      594.83          1    6
../datasets_2/china.arff     Median Absolute Error    139.5           1    6
../datasets_2/china.arff     RMSE                    2159.11          1    6
../datasets_2/china.arff     R2 Score                   0.911864      1    6
../datasets_2/china.arff     MAE                      570.26          2    6
../datasets_2/china.arff     Median Absolute Error    146.583         2    6
../datasets_2/china.arff     RMSE                    1947.29          2    6
../datasets_2/china.arff     R2 Score                   0.928309      2    6
../datasets_2/china.arff     MAE                      624.93          1    7
../datasets_2/china.arff     Median Absolute Error    146.5           1    7
../datasets_2/china.arff     RMSE                    2256.16          1    7
../datasets_2/china.arff     R2 Score                   0.903763      1    7
../datasets_2/china.arff     MAE                      534.24          2    7
../datasets_2/china.arff     Median Absolute Error    145.214         2    7
../datasets_2/china.arff     RMSE                    1724.11          2    7
../datasets_2/china.arff     R2 Score                   0.943801      2    7
../datasets_2/china.arff     MAE                      602.349         1    8
../datasets_2/china.arff     Median Absolute Error    141             1    8
../datasets_2/china.arff     RMSE                    2325.03          1    8
../datasets_2/china.arff     R2 Score                   0.897798      1    8
../datasets_2/china.arff     MAE                      560.426         2    8
../datasets_2/china.arff     Median Absolute Error    146.375         2    8
../datasets_2/china.arff     RMSE                    1857.81          2    8
../datasets_2/china.arff     R2 Score                   0.934746      2    8
../datasets_2/china.arff     MAE                      621.462         1    9
../datasets_2/china.arff     Median Absolute Error    137.5           1    9
../datasets_2/china.arff     RMSE                    2420.16          1    9
../datasets_2/china.arff     R2 Score                   0.889263      1    9
../datasets_2/china.arff     MAE                      572.318         2    9
../datasets_2/china.arff     Median Absolute Error    159.611         2    9
../datasets_2/china.arff     RMSE                    1979.75          2    9
../datasets_2/china.arff     R2 Score                   0.925899      2    9
../datasets_2/albrecht.arff  MAE                        6.17333       1    3
../datasets_2/albrecht.arff  Median Absolute Error      3.53333       1    3
../datasets_2/albrecht.arff  RMSE                       9.59006       1    3
../datasets_2/albrecht.arff  R2 Score                   0.776784      1    3
../datasets_2/albrecht.arff  MAE                        6.17333       2    3
../datasets_2/albrecht.arff  Median Absolute Error      3.53333       2    3
../datasets_2/albrecht.arff  RMSE                       9.59006       2    3
../datasets_2/albrecht.arff  R2 Score                   0.776784      2    3
../datasets_2/albrecht.arff  MAE                        2.725         1    4
../datasets_2/albrecht.arff  Median Absolute Error      2.925         1    4
../datasets_2/albrecht.arff  RMSE                       3.01175       1    4
../datasets_2/albrecht.arff  R2 Score                   0.977985      1    4
../datasets_2/albrecht.arff  MAE                        2.725         2    4
../datasets_2/albrecht.arff  Median Absolute Error      2.925         2    4
../datasets_2/albrecht.arff  RMSE                       3.01175       2    4
../datasets_2/albrecht.arff  R2 Score                   0.977985      2    4
../datasets_2/albrecht.arff  MAE                        3.232         1    5
../datasets_2/albrecht.arff  Median Absolute Error      2.98          1    5
../datasets_2/albrecht.arff  RMSE                       3.54584       1    5
../datasets_2/albrecht.arff  R2 Score                   0.969485      1    5
../datasets_2/albrecht.arff  MAE                        3.232         2    5
../datasets_2/albrecht.arff  Median Absolute Error      2.98          2    5
../datasets_2/albrecht.arff  RMSE                       3.54584       2    5
../datasets_2/albrecht.arff  R2 Score                   0.969485      2    5
../datasets_2/albrecht.arff  MAE                        4.08333       1    6
../datasets_2/albrecht.arff  Median Absolute Error      2.15          1    6
../datasets_2/albrecht.arff  RMSE                       6.00118       1    6
../datasets_2/albrecht.arff  R2 Score                   0.912591      1    6
../datasets_2/albrecht.arff  MAE                        4.08333       2    6
../datasets_2/albrecht.arff  Median Absolute Error      2.15          2    6
../datasets_2/albrecht.arff  RMSE                       6.00118       2    6
../datasets_2/albrecht.arff  R2 Score                   0.912591      2    6
../datasets_2/albrecht.arff  MAE                        5.97143       1    7
../datasets_2/albrecht.arff  Median Absolute Error      4.27143       1    7
../datasets_2/albrecht.arff  RMSE                       8.25345       1    7
../datasets_2/albrecht.arff  R2 Score                   0.83467       1    7
../datasets_2/albrecht.arff  MAE                        5.45714       2    7
../datasets_2/albrecht.arff  Median Absolute Error      2.28571       2    7
../datasets_2/albrecht.arff  RMSE                       8.06526       2    7
../datasets_2/albrecht.arff  R2 Score                   0.842123      2    7
../datasets_2/albrecht.arff  MAE                        6.66          1    8
../datasets_2/albrecht.arff  Median Absolute Error      3.6125        1    8
../datasets_2/albrecht.arff  RMSE                       9.75722       1    8
../datasets_2/albrecht.arff  R2 Score                   0.768935      1    8
../datasets_2/albrecht.arff  MAE                        6.1275        2    8
../datasets_2/albrecht.arff  Median Absolute Error      3.5875        2    8
../datasets_2/albrecht.arff  RMSE                       9.48499       2    8
../datasets_2/albrecht.arff  R2 Score                   0.781649      2    8
../datasets_2/albrecht.arff  MAE                        7.14667       1    9
../datasets_2/albrecht.arff  Median Absolute Error      3.63333       1    9
../datasets_2/albrecht.arff  RMSE                      11.0297        1    9
../datasets_2/albrecht.arff  R2 Score                   0.704736      1    9
../datasets_2/albrecht.arff  MAE                        7.14667       2    9
../datasets_2/albrecht.arff  Median Absolute Error      3.63333       2    9
../datasets_2/albrecht.arff  RMSE                      11.0297        2    9
../datasets_2/albrecht.arff  R2 Score                   0.704736      2    9
../datasets_2/kemerer.arff   MAE                       62.1222        1    3
../datasets_2/kemerer.arff   Median Absolute Error     24.7667        1    3
../datasets_2/kemerer.arff   RMSE                      82.0705        1    3
../datasets_2/kemerer.arff   R2 Score                   0.0444186     1    3
../datasets_2/kemerer.arff   MAE                       62.1222        2    3
../datasets_2/kemerer.arff   Median Absolute Error     24.7667        2    3
../datasets_2/kemerer.arff   RMSE                      82.0705        2    3
../datasets_2/kemerer.arff   R2 Score                   0.0444186     2    3
../datasets_2/kemerer.arff   MAE                       65.3333        1    4
../datasets_2/kemerer.arff   Median Absolute Error     24.4           1    4
../datasets_2/kemerer.arff   RMSE                      90.3423        1    4
../datasets_2/kemerer.arff   R2 Score                  -0.157913      1    4
../datasets_2/kemerer.arff   MAE                       65.3333        2    4
../datasets_2/kemerer.arff   Median Absolute Error     24.4           2    4
../datasets_2/kemerer.arff   RMSE                      90.3423        2    4
../datasets_2/kemerer.arff   R2 Score                  -0.157913      2    4
../datasets_2/kemerer.arff   MAE                       62.02          1    5
../datasets_2/kemerer.arff   Median Absolute Error     36.94          1    5
../datasets_2/kemerer.arff   RMSE                      80.7536        1    5
../datasets_2/kemerer.arff   R2 Score                   0.0748392     1    5
../datasets_2/kemerer.arff   MAE                       62.02          2    5
../datasets_2/kemerer.arff   Median Absolute Error     36.94          2    5
../datasets_2/kemerer.arff   RMSE                      80.7536        2    5
../datasets_2/kemerer.arff   R2 Score                   0.0748392     2    5
../datasets_2/kemerer.arff   MAE                       52.8833        1    6
../datasets_2/kemerer.arff   Median Absolute Error     44.95          1    6
../datasets_2/kemerer.arff   RMSE                      65.4135        1    6
../datasets_2/kemerer.arff   R2 Score                   0.392945      1    6
../datasets_2/kemerer.arff   MAE                       56.2389        2    6
../datasets_2/kemerer.arff   Median Absolute Error     44.95          2    6
../datasets_2/kemerer.arff   RMSE                      66.1904        2    6
../datasets_2/kemerer.arff   R2 Score                   0.378441      2    6
../datasets_2/kemerer.arff   MAE                       62.0476        1    7
../datasets_2/kemerer.arff   Median Absolute Error     57.6429        1    7
../datasets_2/kemerer.arff   RMSE                      73.8463        1    7
../datasets_2/kemerer.arff   R2 Score                   0.226338      1    7
../datasets_2/kemerer.arff   MAE                       62.0476        2    7
../datasets_2/kemerer.arff   Median Absolute Error     57.6429        2    7
../datasets_2/kemerer.arff   RMSE                      73.8463        2    7
../datasets_2/kemerer.arff   R2 Score                   0.226338      2    7
../datasets_2/kemerer.arff   MAE                       58.5125        1    8
../datasets_2/kemerer.arff   Median Absolute Error     39.2           1    8
../datasets_2/kemerer.arff   RMSE                      66.315         1    8
../datasets_2/kemerer.arff   R2 Score                   0.376099      1    8
../datasets_2/kemerer.arff   MAE                       58.5125        2    8
../datasets_2/kemerer.arff   Median Absolute Error     39.2           2    8
../datasets_2/kemerer.arff   RMSE                      66.315         2    8
../datasets_2/kemerer.arff   R2 Score                   0.376099      2    8
../datasets_2/kemerer.arff   MAE                       62.2889        1    9
../datasets_2/kemerer.arff   Median Absolute Error     58.0778        1    9
../datasets_2/kemerer.arff   RMSE                      74.2997        1    9
../datasets_2/kemerer.arff   R2 Score                   0.216811      1    9
../datasets_2/kemerer.arff   MAE                       62.2889        2    9
../datasets_2/kemerer.arff   Median Absolute Error     58.0778        2    9
../datasets_2/kemerer.arff   RMSE                      74.2997        2    9
../datasets_2/kemerer.arff   R2 Score                   0.216811      2    9
../datasets_2/cocomo81.arff  MAE                      628.077         1    3
../datasets_2/cocomo81.arff  Median Absolute Error    133             1    3
../datasets_2/cocomo81.arff  RMSE                    1295.6           1    3
../datasets_2/cocomo81.arff  R2 Score                   0.45066       1    3
../datasets_2/cocomo81.arff  MAE                      628.231         2    3
../datasets_2/cocomo81.arff  Median Absolute Error    133             2    3
../datasets_2/cocomo81.arff  RMSE                    1295.6           2    3
../datasets_2/cocomo81.arff  R2 Score                   0.45066       2    3
../datasets_2/cocomo81.arff  MAE                      476.846         1    4
../datasets_2/cocomo81.arff  Median Absolute Error    124.75          1    4
../datasets_2/cocomo81.arff  RMSE                     874.945         1    4
../datasets_2/cocomo81.arff  R2 Score                   0.74947       1    4
../datasets_2/cocomo81.arff  MAE                      477.115         2    4
../datasets_2/cocomo81.arff  Median Absolute Error    124.75          2    4
../datasets_2/cocomo81.arff  RMSE                     874.946         2    4
../datasets_2/cocomo81.arff  R2 Score                   0.74947       2    4
../datasets_2/cocomo81.arff  MAE                      470.923         1    5
../datasets_2/cocomo81.arff  Median Absolute Error    205.8           1    5
../datasets_2/cocomo81.arff  RMSE                     831.168         1    5
../datasets_2/cocomo81.arff  R2 Score                   0.773913      1    5
../datasets_2/cocomo81.arff  MAE                      470.815         2    5
../datasets_2/cocomo81.arff  Median Absolute Error    205.8           2    5
../datasets_2/cocomo81.arff  RMSE                     830.961         2    5
../datasets_2/cocomo81.arff  R2 Score                   0.774026      2    5
../datasets_2/cocomo81.arff  MAE                      466.551         1    6
../datasets_2/cocomo81.arff  Median Absolute Error    136.833         1    6
../datasets_2/cocomo81.arff  RMSE                     938.722         1    6
../datasets_2/cocomo81.arff  R2 Score                   0.711616      1    6
../datasets_2/cocomo81.arff  MAE                      466.551         2    6
../datasets_2/cocomo81.arff  Median Absolute Error    136.833         2    6
../datasets_2/cocomo81.arff  RMSE                     938.722         2    6
../datasets_2/cocomo81.arff  R2 Score                   0.711616      2    6
../datasets_2/cocomo81.arff  MAE                      449.462         1    7
../datasets_2/cocomo81.arff  Median Absolute Error    146             1    7
../datasets_2/cocomo81.arff  RMSE                     954.446         1    7
../datasets_2/cocomo81.arff  R2 Score                   0.701873      1    7
../datasets_2/cocomo81.arff  MAE                      449.462         2    7
../datasets_2/cocomo81.arff  Median Absolute Error    146             2    7
../datasets_2/cocomo81.arff  RMSE                     954.446         2    7
../datasets_2/cocomo81.arff  R2 Score                   0.701873      2    7
