size_D,duration_D,app,dba,ifc,telonuse,t01,t02,t03,t05,t06,t07,t08,t10,t11,t12,t13,t14,effort_D
0.2191214,0.11793566,0.03540001445999855,0.06511891,0.14961825496182551,0.7091063,0.17869386,0.2992165,0.1612069138793086,0.31113858866831534,0.4165939249956355,0.10737715073771507,0.07101922,0.78222215,0.282449,0.35517818,0.14883393893003635,0.15273851,0.254404
0.20486364,0.20714694,0.12278467772153222,0.079309285,0.16262041626204163,0.53703934,0.14727923,0.29882985,0.25550354444964557,0.17244522034671322,0.2519949851196991,0.14443747444374744,0.15088628,0.56892055,0.10213749,0.18937844,0.12798417767905068,0.1141721,0.25784826
0.2671166,0.12548852,0.05066035193396481,0.2515753,0.2578955257895526,0.7761928,0.21427324,0.4599741,0.15533598446640154,0.42747857564871455,0.5819367349162041,0.20632052063205206,0.072807744,0.8229951,0.40629357,0.46091658,0.26444161586649695,0.29245585,0.22726198
0.29548785,0.3076667,0.2315508668449133,0.15838361,0.3078590607859061,0.473578,0.28650412,0.36719108,0.40187369981263,0.3017038881022333,0.2602595156155709,0.2274695527469553,0.26905328,0.4888387,0.23708646,0.20495874,0.20524807231488434,0.1780827,0.33651224
0.0827118,0.08050446,0.03233082276691772,0.109348714,0.046374684637468466,0.6604224,0.06593233,0.23326391,0.13688258631174136,0.07606238456374308,0.3059091183545471,0.06550568655056865,0.052400902,0.7411535,0.04596068,0.25902712,0.11126173167570391,0.09027296,0.14004904
0.16056472,0.13466883,0.03727982627201737,0.050622344,0.0597865659786566,0.6263608,0.10750541,0.22776031,0.17508958249104176,0.1680350100821006,0.28782893726973624,0.07494649749464975,0.07792197,0.6974876,0.0966811,0.23914641,0.07101637426098245,0.08291882,0.23672435
0.26571035,0.13661991,0.0902244209775579,0.10246271,0.18293569829356982,0.73748463,0.14836672,0.22312194,0.06840589315941069,0.33939036036342163,0.41642222498533354,0.1713206671320667,0.08035196,0.8589784,0.4145447,0.35919476,0.22999669379980164,0.26767898,0.31995237
0.20382345,0.14365613,0.08176580782341922,0.035933435,0.06737766673776668,0.58554614,0.050894856,0.18622464,0.08276175672382433,0.13057032783421965,0.23721495423289726,0.08855158885515889,0.07753797,0.662327,0.08684091,0.17628431,0.06218213373092803,0.2070812,0.28420985
0.28493652,0.20166102,0.12400427759957224,0.0645628,0.1415906941590694,0.568878,0.103645295,0.216905,0.10880045911995408,0.24304743458284606,0.26832331609939897,0.11760283676028367,0.11478914,0.6177696,0.18830971,0.19277334,0.13241988794519327,0.28141814,0.34815675
0.18547508,0.12745366,0.042437535756246425,0.076222,0.15306631530663153,0.68989754,0.1403183,0.2777949,0.13931043606895638,0.24542947472576848,0.4009216640552999,0.10541020054102006,0.072685435,0.77164596,0.22335564,0.33653373,0.15395373923722436,0.14274913,0.22575417
0.27751026,0.16414618,0.058685878131412184,0.08992261,0.23424231342423135,0.69710475,0.20108983,0.29693866,0.14682222531777744,0.37570705254242315,0.4521850571311034,0.09658241965824196,0.09881319,0.77784395,0.3800528,0.32458377,0.14951593897095633,0.2510386,0.29906094
0.16043591,0.13650042,0.053083518691648124,0.044078052,0.041954641195464125,0.6187076,0.04848799,0.17830819,0.0916536058346394,0.12190628731437725,0.2484083149044989,0.07748845774884577,0.070526674,0.7210724,0.08477171,0.19055623,0.07200158432009506,0.09075713,0.24439819
0.19487163,0.121395886,0.027299863270013672,0.11174947,0.11645851664585168,0.6915424,0.09219769,0.2960288,0.1201287679871232,0.23607571416454284,0.3906214434372866,0.0893828389382839,0.04516597,0.7658509,0.21073072,0.2887268,0.11835384710123083,0.124755025,0.24187848
0.17402647,0.10776238,0.035138290486170946,0.08152872,0.07303527730352774,0.66730404,0.05884242,0.20907706,0.07249959275004071,0.16522169991330202,0.3353890401233424,0.09775338577533858,0.054807708,0.7651186,0.1327704,0.2515533,0.11464828687889722,0.11881268,0.21580966
0.2610514,0.0004938394,0.10285681971431802,0.51238704,0.45949024594902466,1.0,0.55628705,1.0,0.46381065361893464,0.6116440066986405,1.0,0.34877551487755154,0.14555167,0.9294615,0.6779644,1.0,0.8653514519210871,0.56345284,0.028836533
0.21327266,0.17368461,0.11336329866367012,0.049313247,0.19924484992448502,0.5750501,0.21529773,0.40216452,0.2934773706522629,0.24154640449278428,0.3202603692156222,0.13842676384267638,0.14493711,0.5995482,0.1505829,0.2822563,0.12738019764281186,0.21138167,0.25875652
0.3337179,0.279888,0.22944607705539227,0.13257325,0.2875524287552429,0.4949318,0.26093552,0.3667494,0.29757677024232293,0.3333007899980474,0.26733829604029774,0.21392046139204615,0.2240557,0.5056785,0.24680902,0.23524833,0.222925083375505,0.35062075,0.37782663
0.11642869,0.10879426,0.0504348079565192,0.0533216,0.08178207817820782,0.62229043,0.09792408,0.30455893,0.20770299922970006,0.0822993249379595,0.30790401847424115,0.06167361616736162,0.0747029,0.6517885,0.050588086,0.23607504,0.0811756298705378,0.05603814,0.18620667
0.1838924,0.088151045,0.023666364633363537,0.08160949,0.09607774960777496,0.68366194,0.11036709,0.28716344,0.1197535580246442,0.2015040620902437,0.3786739227204354,0.07150927715092772,0.029817984,0.72677696,0.14871545,0.3012377,0.10238248614294918,0.15027934,0.19025089
0.3365154,0.13317949,0.06507460349253966,0.25326222,0.32574707257470725,0.8224943,0.30106547,0.5577226,0.1946841005315899,0.566893234013594,0.6847093410825604,0.25603115560311557,0.07631226,0.86226046,0.5411234,0.56619245,0.3246034594762076,0.34280372,0.2602381
0.30485559,0.18591103,0.12301555769844423,0.081917524,0.15273331527333153,0.62599695,0.112917215,0.20221376,0.04273145972685402,0.2775363466521808,0.2955873777352427,0.1485409548540955,0.11160816,0.7057511,0.29712594,0.24559063,0.18344951100697066,0.36472803,0.35953528
0.20782027,0.097453475,0.100632969936703,0.16042292,0.3247262324726233,0.80686975,0.38453445,0.585463,0.29558909044109094,0.4976842698610562,0.6553449993207,0.27977275797727585,0.14588945,0.8829951,0.4837401,0.64027643,0.48507424910445496,0.37887442,0.17496005
0.35021922,0.15132484,0.06232083676791632,0.28599143,0.2853796485379649,0.8152892,0.23464891,0.282394,0.11935480206451979,0.4598199975891999,0.5892579353554761,0.15361855536185554,0.1219096,0.90228546,0.589923,0.4388901,0.2413898244833895,0.36070883,0.3305286
0.3312322,0.35561186,0.29337683066231696,0.21246958,0.22255968225596823,0.4097991,0.24901262,0.13770902,0.28108013189198683,0.21267195276031717,0.06999619419977166,0.2848242484824249,0.2900291,0.42528334,0.19705962,0.079600185,0.17321379039282744,0.11810726,0.38225773
0.2945461,0.2876187,0.2118493788150621,0.12783253,0.19429610942961095,0.4587131,0.19287261,0.18885022,0.24120653587934637,0.18294449097666945,0.13552903813174227,0.20204239020423903,0.22343053,0.46425074,0.14974754,0.120431036,0.11424518685471122,0.124904215,0.34035262
0.16641894,0.13710134,0.09317768068223192,0.032068133,0.02850321285032129,0.5808727,0.049191326,0.13204008,0.09205504079449592,0.07125142427508545,0.1895032813701969,0.09507957950795795,0.079023615,0.6452994,0.04718773,0.15081948,0.06401908784114528,0.07265979,0.23705769
0.34081042,0.19973573,0.0907935559206444,0.15727037,0.299508989950899,0.6989749,0.23357508,0.4026019,0.202580159741984,0.48687597921255876,0.5003125300187519,0.1779938177993818,0.13135354,0.73634297,0.46248806,0.3777848,0.3005802780348167,0.4571246,0.3733467
0.30254874,0.42060825,0.3595408440459156,0.42569017,0.3187519318751932,0.370591,0.40297344,0.26511616,0.45019475498052447,0.21111227266673635,0.11473818688429122,0.34208185420818543,0.40499252,0.37392837,0.2288063,0.12082484,0.28526265711575943,0.17053282,0.32661787
0.18083456,0.14357612,0.050928780907121905,0.08119029,0.10241161024116104,0.62489724,0.104453534,0.304488,0.18560947143905282,0.1889281713356903,0.31162108869726535,0.0886988128698813,0.07630204,0.6792588,0.11846213,0.26116765,0.109504766570286,0.14219368,0.24305476
0.20407647,0.1487118,0.08831075116892488,0.031042755,0.06753063675306367,0.6185861,0.08668718,0.2044611,0.06523995947600404,0.17647661058859665,0.26036079562164777,0.12569401256940127,0.08439492,0.7165751,0.14043756,0.22729021,0.10983688659021319,0.16473556,0.26989138
0.15279104,0.12259924,0.032498996750100324,0.08554274,0.05157948015794802,0.62926507,0.032048732,0.2208181,0.1097393790260621,0.12525076751504605,0.2907334774440087,0.06465691646569165,0.052684978,0.721681,0.07594587,0.19824272,0.06046390862783452,0.08347666,0.22924376
0.1433157,0.13058496,0.0704639329536067,0.05958891,0.005156517515651752,0.5921338,0.014020205,0.09618288,0.07383712261628773,0.03201359692081582,0.18563684113821047,0.05825728582572859,0.064655825,0.67346656,0.026548192,0.120725244,0.01724398203463892,0.01501137,0.22176659
0.16458786,0.059238374,0.019125981087401888,0.13615972,0.18206177820617783,0.77139354,0.20886132,0.40417832,0.20799422920057706,0.29005815740348945,0.507193600431616,0.1479626147962615,0.07605623,0.80412924,0.26315385,0.46499497,0.2894876773692606,0.21922046,0.118438534
0.14113235,0.11341986,0.05716825428317457,0.073883414,0.051338022133802216,0.601776,0.05577153,0.18870515,0.11578385842161415,0.04521942271316537,0.2468290048097403,0.059953218995321904,0.07183571,0.63474727,0.055602953,0.18562895,0.034461142067668524,0.088424265,0.18936242
0.054320708,0.104678035,0.13271871672812832,0.18994558,0.24072628407262842,0.66108024,0.31399527,0.6055288,0.41803722819627714,0.18374808102488488,0.4695106281706377,0.2153079415307942,0.1649722,0.6757797,0.12458654,0.45534247,0.3835540630132438,0.22431171,0.07416466
0.16252956,0.11108144,0.047451148254885174,0.15809602,0.17447309744730977,0.7094872,0.1723946,0.38299817,0.17734800226519976,0.29118086747085203,0.4446702866802172,0.16330693633069363,0.08487485,0.77525496,0.21555571,0.39913726,0.24052776443166587,0.20967573,0.17842373
0.23499462,0.16384298,0.05912260108773989,0.06070006,0.20289808028980802,0.65269387,0.18894109,0.35895115,0.198805460119454,0.3073539884412393,0.39466342367980545,0.11745674574567458,0.11073659,0.70575666,0.24811517,0.31128722,0.16122377967342677,0.18660933,0.25225306
0.21648565,0.14680955,0.040488849951115,0.03307122,0.13094387309438732,0.6449106,0.15092316,0.253605,0.13538937646106233,0.2704454862267292,0.32794031967641923,0.08438861843886185,0.078878894,0.7107011,0.19933875,0.28046912,0.09610921576655294,0.17270815,0.27602124
0.056861192,0.15052804,0.14801520519847947,0.21190631,0.1517016151701615,0.6012793,0.21023378,0.3271734,0.27588683241131673,0.12006560720393643,0.294065317643919,0.22317373231737325,0.17086826,0.65097785,0.09862654,0.27949697,0.29894699793681984,0.14529598,0.10764772
0.28303796,0.15465203,0.1418471958152804,0.16780114,0.38083887808388783,0.775858,0.43455675,0.76155394,0.36784839321516066,0.6136739068204344,0.699623681977421,0.3672251767225177,0.1643235,0.7994878,0.5104288,0.68575644,0.543993432639606,0.40671396,0.22730494
0.16560525,0.15535873,0.06830463316953668,0.07430285,0.09309489430948943,0.60345745,0.082812995,0.30242705,0.1782545821745418,0.16844297010657822,0.3059362983561779,0.11369915136991515,0.08408822,0.6699328,0.08713888,0.22606361,0.11297035677822141,0.116472304,0.2282589
0.22404441,0.1544173,0.03815056018494398,0.07006329,0.12607572260757227,0.65074235,0.077696115,0.24201405,0.10372974462702554,0.23723067423384048,0.33811029028661743,0.06580541158054116,0.06335698,0.717134,0.21001188,0.22757632,0.11490476689428601,0.22182435,0.30443186
0.20626885,0.20778635,0.14497637550236245,0.10907805,0.28101926810192684,0.59413284,0.29119316,0.50177556,0.3832802116719788,0.3004250180255011,0.42355975541358537,0.15651433565143358,0.19371532,0.6585328,0.25655758,0.3358251,0.18040551082433065,0.17950225,0.2542882
0.3082092,0.25234652,0.1796202020379798,0.121959746,0.1714295571429557,0.5084612,0.13739434,0.12727052,0.1401193259880674,0.20768417246105036,0.18364387101863225,0.15680567568056758,0.18067448,0.5414481,0.18975766,0.12082437,0.15239763914385837,0.29667783,0.372837
0.1547407,0.14693004,0.06426332357366764,0.08435506,0.15342800534280052,0.6103715,0.19035152,0.41096193,0.2828431117156888,0.21618177297090638,0.3463555807813349,0.11711944171194417,0.117917165,0.64487815,0.10184799,0.32215387,0.14537495872249753,0.17353827,0.21702594
0.20874822,0.121638075,0.0605300739469926,0.11010146,0.22221350222135022,0.72800535,0.23032501,0.4214205,0.17956490204350978,0.35970678158240693,0.5162210309732619,0.19990531999053202,0.102786735,0.7888793,0.3201003,0.4555012,0.2937192476231549,0.26187688,0.20645963
0.2838158,0.13101938,0.049652169034783096,0.18118715,0.23968433396843342,0.77638566,0.22214583,0.39027065,0.15346799465320052,0.42856207571372457,0.545354582721275,0.16978143697814368,0.07695927,0.84298646,0.44707108,0.43524057,0.24318535459112128,0.24463242,0.2737661
0.15438588,0.121480525,0.03289581671041832,0.08842933,0.03489828348982835,0.62540585,0.0120147765,0.18933511,0.09184592081540792,0.11231989673919382,0.275024616501477,0.05124468112446812,0.048770204,0.7297362,0.06382944,0.19105023,0.041581156494869397,0.06849015,0.24747281
0.27181104,0.16061532,0.06623826337617365,0.09295392,0.2180170318017032,0.6761559,0.19513765,0.36329687,0.1626518237348176,0.3701818822109129,0.43238517594311054,0.14941833494183349,0.10163297,0.7142491,0.3150674,0.35065734,0.21591110295466617,0.31270093,0.2874902
0.15581915,0.14110637,0.07723353227664677,0.057765722,0.040679667067966704,0.5914988,0.053137273,0.17767191,0.11577390442260956,0.10141364608481877,0.22689822361389342,0.10082648008264801,0.07822193,0.67447597,0.049337074,0.16751629,0.07832551469953089,0.082395375,0.23496608
0.2748752,0.18109709,0.10318079968192002,0.03357041,0.16542647654264767,0.59652674,0.1084989,0.20010477,0.1111594888840511,0.24072618444357105,0.2878135572688134,0.11906911190691119,0.11619045,0.65771204,0.21713464,0.20913243,0.11664778699886723,0.2774154,0.32101214
0.12893757,0.13617378,0.05889994811000518,0.088272214,0.06427965242796524,0.60912204,0.0648281,0.24170518,0.1613963338603666,0.12158901229534075,0.2758734365524062,0.09565190456519046,0.08162962,0.6921456,0.045598194,0.21992469,0.11407113684426821,0.09006429,0.21150935
0.11782092,0.021586169,0.059260974073902586,0.1718201,0.21711509171150917,0.8004495,0.27438793,0.58067197,0.29033595096640485,0.28719647723178865,0.5977383358643001,0.22322874232287424,0.09511767,0.8167894,0.25662124,0.5723526,0.4688385281303117,0.27797008,0.044496432
0.17639108,0.113215595,0.041695158830484115,0.044007838,0.04050115205011521,0.6265205,0.015520215,0.15820652,0.03866812213318778,0.10330188619811317,0.257899065473944,0.0596447659644766,0.031290635,0.707765,0.07788418,0.19105846,0.036553862193231736,0.109606504,0.24883263
0.28063297,0.20907962,0.16709298329070166,0.06423879,0.2180308618030862,0.54074,0.1837056,0.31340504,0.18861933113806686,0.2460717747643065,0.268414516104871,0.18211458821145884,0.15610941,0.56884897,0.18643375,0.23457658,0.1416307784978467,0.297355,0.3245799
0.16047618,0.07113291,0.02729226327077367,0.13191396,0.2085627808562781,0.78029996,0.24178591,0.47080618,0.2312811668718833,0.3260712795642768,0.5280037816802269,0.1676121867612187,0.08280672,0.8167951,0.28566712,0.5159333,0.32089664925379896,0.21156013,0.13269593
0.07710786,0.0877024,0.07800895719910428,0.048033357,0.1285754828575483,0.67312187,0.16658047,0.40738183,0.2564749143525085,0.16893096013585762,0.4002385240143114,0.14852802485280248,0.08191989,0.7384059,0.09211825,0.36480457,0.2516640550998433,0.13127637,0.121128164
0.11321289,0.13519809,0.09803042019695797,0.12752056,0.18396119839611985,0.64441687,0.18969074,0.45803374,0.2799607520039248,0.2430495745829745,0.41552748493164915,0.1913882991388299,0.12671052,0.69297194,0.10037415,0.38830835,0.31175287870517276,0.24125594,0.1527578
0.17855963,0.16234957,0.048039655196034474,0.051858366,0.12259076225907622,0.634996,0.21316895,0.32952142,0.24814719518528047,0.2773717766423066,0.3480632508837951,0.10053761005376101,0.10359596,0.6904563,0.17349221,0.3198989,0.11496335689780142,0.13080382,0.25212315
0.25762293,0.12191379,0.025454175454582454,0.12507421,0.1790772579077258,0.7240405,0.16836521,0.3036582,0.12420423757957623,0.33505812010348723,0.45034238702054324,0.11090545109054512,0.06792842,0.77685976,0.3263957,0.3517425,0.14439398866363934,0.24033749,0.25952518
0.18476346,0.10468671,0.03555152944484705,0.18747646,0.19464813946481396,0.7457387,0.17773542,0.40271848,0.14002622599737738,0.3124160987449659,0.4948528696911722,0.1599887459988746,0.08010115,0.7872261,0.2524532,0.41748625,0.2709251762555106,0.22621721,0.17144772
0.19878668,0.16009495,0.049766640023335994,0.06815511,0.15976391597639159,0.6548272,0.16112843,0.33536005,0.19349487065051293,0.28292568697554127,0.38665912319954737,0.11297745629774564,0.08717476,0.7050643,0.20621912,0.29789114,0.167458900047534,0.1787042,0.2519879
0.18519238,0.16222598,0.09401894059810594,0.053506434,0.1694046769404677,0.58621013,0.16909358,0.32955724,0.2581049241895076,0.18458338107500286,0.3369882902192974,0.0898185789818579,0.12412195,0.64378214,0.12329592,0.24707174,0.06453907887234474,0.15353978,0.2417869
0.13290484,0.12337039,0.042879413712058626,0.08018547,0.029652627965262798,0.6092979,0.032419175,0.20631206,0.13660727633927236,0.09501186570071195,0.26257278575436716,0.06127569612756962,0.062193736,0.7017415,0.030214384,0.1897664,0.05330980319858819,0.07776296,0.22047867
0.3339198,0.253723,0.19951308004869198,0.104344726,0.25603490560349057,0.5174669,0.21801963,0.3267827,0.25030804496919545,0.3154805489288329,0.2769578866174732,0.17567871756787176,0.19690688,0.5429831,0.2450039,0.23196149,0.19044704142682248,0.35597914,0.3786393
0.4373329,0.42772138,0.3335909466409053,0.2632808,0.3287295128729513,0.39289314,0.30484506,0.24958277,0.32889842711015727,0.3929475735768544,0.10205059612303577,0.2893454989345499,0.33658582,0.38114092,0.3236469,0.102687955,0.28422941705376503,0.2619952,0.4713602
0.13350968,0.09460655,0.049817870018212994,0.0483765,0.02475813247581325,0.6398351,0.046184897,0.20748407,0.11461173353882664,0.09787065587223936,0.2757802765468166,0.0884118788411879,0.055000976,0.72715825,0.052231357,0.23254585,0.11555356693321402,0.08408028,0.20536838
0.10516217,0.112348154,0.058723816127618386,0.09021616,0.17721574772157478,0.677829,0.191335,0.35654998,0.24493521550647843,0.1675827300549638,0.38078376284702575,0.11594177159417716,0.11430894,0.70526564,0.1408083,0.4012863,0.20577497234649836,0.12129563,0.118518494
0.16251594,0.12646559,0.03485156251484375,0.094451785,0.08388782338878235,0.64005446,0.062541276,0.26935625,0.12328679767132023,0.166478349988701,0.3325547199532832,0.0883672888367289,0.06116669,0.7298416,0.10866283,0.23670667,0.10061133603668017,0.1125375,0.21833944
0.12118894,0.12358343,0.05284474271552572,0.06781119,0.11146409114640911,0.6157539,0.13485691,0.3563757,0.26476252352374763,0.1333122879987373,0.3392812803568768,0.06663799666379966,0.08919726,0.6626027,0.051178798,0.27722514,0.09299022557941354,0.07744211,0.18229668
0.07598524,0.06134091,0.05649999735000026,0.096518815,0.10533966053396607,0.6958218,0.14834175,0.44324487,0.2395809360419064,0.1341135880468153,0.4075150244509015,0.14487706448770646,0.08023246,0.7252781,0.08786388,0.40177852,0.26430375585822535,0.15858346,0.09136382
0.41467264,0.13159889,0.08734638126536186,0.38353294,0.4177274217727422,0.9247795,0.37593642,0.57619077,0.22236586776341322,0.7198829431929766,0.8458266207495974,0.30922687092268714,0.10092957,0.98581815,0.7870389,0.72071564,0.43604822616289357,0.48463655,0.30936992
0.14893156,0.1328133,0.07215071278492872,0.07195181,0.13051091305109133,0.5999797,0.1350483,0.3337657,0.23628795637120437,0.12954488777269327,0.31001241860074513,0.08104226810422682,0.09860943,0.62619793,0.08567347,0.23632592,0.07031089421865365,0.11887032,0.200521
0.30872437,0.29789892,0.16541198345880165,0.12296569,0.25286238528623856,0.5301387,0.2211878,0.27225894,0.25732470426752957,0.35891797153507826,0.24130097447805848,0.15753124575312458,0.19500382,0.5256584,0.27644402,0.184632,0.18169642090178525,0.24026424,0.37560844
0.2951263,0.1611248,0.07854322214567779,0.115258574,0.24658905465890546,0.73997855,0.24883446,0.32832903,0.13739536626046336,0.4388093063285584,0.5115364306921859,0.15166573516657353,0.124045804,0.8322404,0.47549158,0.38879055,0.23282291396937485,0.2641167,0.29094118
0.23351428,0.12238909,0.016308410369158963,0.08553684,0.10558242655824265,0.69677824,0.060361683,0.17447263,0.040615615938438404,0.21685470301128218,0.35313370118802206,0.060924776092477616,0.03528191,0.76630783,0.23235272,0.25202405,0.05006987300419238,0.13467777,0.26686153
0.25735635,0.22154593,0.17605227239477275,0.112202406,0.3040645104064511,0.55519664,0.28967324,0.50716823,0.3923574007642599,0.3366556401993384,0.3876063432563806,0.18807153880715388,0.20294304,0.59116435,0.24910028,0.33208853,0.1920840815250449,0.3225543,0.31600574
0.31030452,0.3713692,0.3294369870563013,0.32618654,0.43215954321595434,0.42630553,0.43932125,0.48692328,0.5483763851623614,0.34853639091218347,0.2995969879758193,0.3500380550038055,0.3818938,0.45031646,0.2984861,0.262039,0.36150344169020654,0.279158,0.34037298
0.30002168,0.26976925,0.20777832922216707,0.13165182,0.2261167126116713,0.48098624,0.20831129,0.27238142,0.2637938936206106,0.23435862406151745,0.21036255262175316,0.1858468585846859,0.209469,0.49195167,0.17912893,0.16376418,0.1457139387428363,0.24493879,0.35842174
0.190715,0.11375901,0.014445795555420443,0.103235126,0.07490251249025125,0.6812694,0.04754153,0.19911736,0.07736530226346977,0.17300973038058384,0.3465947707956863,0.06307447630744763,0.038500443,0.76166326,0.16872512,0.22942722,0.07013363420801806,0.09681636,0.2416163
0.14198816,0.13750255,0.04863155913684408,0.08269298,0.04861557986155799,0.59955823,0.041813165,0.22728926,0.14493183550681643,0.10545680632740839,0.26354576581274597,0.07117728111772811,0.0712394,0.6836308,0.038934693,0.18358219,0.062194410731664644,0.08016819,0.22431026
0.25135008,0.11488432,0.022307944769205522,0.13272,0.14151863415186344,0.73620826,0.10285941,0.173397,0.0506390279360972,0.25930411555824695,0.41965046517902793,0.07653621765362176,0.040573552,0.82530475,0.32572657,0.31425786,0.1107745866464752,0.16200048,0.26501483
0.26267532,0.21783325,0.1514517648548235,0.034875154,0.12430308243030826,0.53398764,0.13102278,0.15314269,0.13496910650308933,0.20644868238692096,0.18505597110335825,0.14712385471238548,0.14371331,0.5737395,0.15118302,0.14643425,0.12923628775417728,0.17802429,0.32932457
0.1335242,0.08106361,4.595517540448246e-05,0.060227275,0.029540124954012495,0.660699,0.04622343,0.18659222,0.1009691259030874,0.07919764975185899,0.30152924809175485,0.02558943855894386,0.031757876,0.701521,0.07350935,0.24176091,0.04504657070279425,0.06950879,0.17101261
0.20681277,0.19586843,0.08423108157689183,0.076187134,0.13700328370032838,0.5891036,0.113737494,0.27956444,0.17616148238385174,0.23977859438671567,0.28983081738984906,0.10068194006819402,0.11161651,0.6618875,0.15203644,0.21414435,0.17739404064364245,0.2101382,0.2940327
0.20898688,0.14940049,0.03601671439832856,0.07891899,0.1277905527790553,0.6475956,0.10072431,0.28217834,0.13249586675041333,0.23689122421347344,0.34901012094060724,0.07726994772699478,0.07073398,0.70781505,0.1792566,0.25201887,0.1089742265384536,0.16662562,0.25471365
0.16026604,0.12438343,0.0701826589817341,0.07512045,0.14609949460994948,0.66764706,0.19566664,0.3496132,0.21459758854024114,0.25852461551147693,0.39442517366551044,0.15308795530879554,0.101839796,0.7287651,0.1678615,0.36641258,0.23676098420565905,0.17731738,0.18262345
0.2843026,0.16653472,0.11476019352398065,0.10220224,0.1768712876871288,0.61327463,0.15782562,0.2416395,0.12169139383086061,0.2555718553343113,0.3256839195410352,0.14634929463492946,0.13201787,0.6550951,0.2598008,0.26999068,0.20852031251121875,0.4532616,0.3222936
0.1458272,0.14502245,0.07928539207146079,0.07568252,0.13437376343737634,0.6130375,0.12861124,0.2998224,0.19903029009697096,0.1695158601709516,0.3196938791816328,0.13562296356229636,0.11171584,0.67178905,0.08391808,0.27146828,0.1884617913077075,0.1361388,0.19695416
0.24638113,0.17777534,0.061984726801527314,0.07837713,0.18829254882925492,0.656643,0.11943647,0.2887569,0.12559874744012525,0.2950523677031421,0.36409964184597854,0.08771917877191789,0.08531748,0.72390074,0.27951634,0.2630912,0.1621830597309836,0.27175254,0.30856907
0.1718092,0.10399178,0.05158413484158651,0.13703,0.19566665956666596,0.74184114,0.20716992,0.32060182,0.16689465331053466,0.2629532957771978,0.47722628863357736,0.11831737783173778,0.09028919,0.7886292,0.29854476,0.430691,0.2222958933377536,0.1629107,0.16868415
0.34646243,0.19885257,0.11527234847276514,0.1451168,0.3283044128304413,0.6839332,0.31109926,0.4230662,0.2327220467277953,0.5234933314096,0.5013528800811727,0.22672372267237229,0.17046262,0.71869713,0.46038467,0.43055266,0.3468070808084249,0.49533403,0.34907854
0.18651894,0.1042625,0.021814388818561115,0.14552909,0.14477108447710846,0.72326183,0.12762168,0.32082087,0.12910498708950127,0.26092179565530776,0.44149472648968363,0.12717364271736428,0.055915937,0.78990024,0.24161007,0.35030907,0.1669362300161738,0.16230875,0.19377178
0.156656,0.14062193,0.05621052737894726,0.057098866,0.10328696032869604,0.63684857,0.15136912,0.2941249,0.19740964025903596,0.22252537335152242,0.31401081884064913,0.10320813532081353,0.09049,0.71373373,0.13082649,0.29361737,0.12280762736845766,0.11011833,0.230502
0.16811801,0.12523757,0.051965812803418714,0.06569457,0.041795168179516826,0.6098455,0.029313743,0.21039939,0.09448897055110293,0.11625132697507963,0.2630744757844686,0.06623161662316167,0.05492513,0.7020266,0.06313555,0.19096595,0.061504665690279944,0.13695449,0.2587721
0.31189573,0.12006826,0.08357048664295133,0.23690951,0.3706330770633077,0.8471911,0.36742637,0.55429083,0.22796053720394627,0.6119171767150305,0.7421746145304768,0.29541116954111696,0.11243935,0.92613554,0.6194,0.6374206,0.43132349587940977,0.4393555,0.2732765
0.30416662,0.11485095,0.0911792008820799,0.21366215,0.35999863599986365,0.8417175,0.36370215,0.55451757,0.23738062626193734,0.5995697359741842,0.7117935427076125,0.3031132303113231,0.11787559,0.92021656,0.593506,0.6333384,0.4465127867907672,0.4285937,0.25966236
0.34161946,0.15356445,0.06384263361573664,0.19028443,0.2678454467845447,0.80648774,0.21277109,0.27341825,0.08830829616917038,0.4937926296275578,0.5735083344105001,0.16495047649504765,0.100107774,0.903119,0.5998807,0.41862,0.25805003548300215,0.33288473,0.33708876
0.16964808,0.15042795,0.06896469810353019,0.07434565,0.11666817666681768,0.5826653,0.11835387,0.30990976,0.21733266826673314,0.1626046697562802,0.29868914792134893,0.0792061479206148,0.09534882,0.6364389,0.07215862,0.21544272,0.09116352146981128,0.15951395,0.24107775
0.16212606,0.16846693,0.08098150190184981,0.07305741,0.06398589039858905,0.56668806,0.06526676,0.18721491,0.1592584640741536,0.1073136964388218,0.2205765532345932,0.09310639931063994,0.09904076,0.6323316,0.045861617,0.1411219,0.060547833632870016,0.049205363,0.24262525
0.10526012,0.13782746,0.054852197514780245,0.10053563,0.11622147162214716,0.63453066,0.14061424,0.21696806,0.21399087860091215,0.107824716469483,0.3049425182965511,0.09194818919481892,0.123406395,0.6923168,0.11001934,0.2797138,0.12659115759546946,0.095363915,0.15722501
0.16854799,0.17585889,0.08308030169196982,0.06947571,0.14213745421374543,0.59253263,0.16220519,0.34433866,0.2618996538100346,0.20496673229800394,0.33830567029834024,0.11602531160253117,0.12106036,0.6705208,0.11638175,0.2646773,0.12424755745485346,0.1127646,0.23212804
0.35588703,0.3441652,0.2838801416119858,0.17759687,0.22346138234613824,0.4199814,0.23744366,0.16151571,0.2609318539068146,0.24160094449605668,0.09390830063449804,0.24984466498446653,0.27120286,0.42006972,0.20703511,0.09611383,0.17214985032899102,0.14977056,0.39540827
