size_D,duration_D,app,har,dba,ifc,source,nlan,telonuse,t01,t02,t03,t04,t05,t06,t07,t08,t09,t10,t11,t12,t13,t14,t15,Generated_Var_1,Generated_Var_2,Generated_Var_3,Generated_Var_4,Generated_Var_5,Generated_Var_6,Generated_Var_7,Generated_Var_8,Generated_Var_9,Generated_Var_10,Generated_Var_11,Generated_Var_12,effort_D
0.17236808,0.08649801,0.083765864,0.19819823,0.04935211,0.14721149,0.21440531,0.39939895,0.35505792,0.08617966,0.06589839,0.0665192,0.32983163,0.056743413,0.1458486,0.12704676,0.09615022,0.1572552,0.15865782,0.33768904,0.30491105,0.07292651,0.0536232,0.13548863,0.21070075,0.049487337,0.070333034,0.097494595,0.22952127,0.05167529,0.17593494,0.049401402,0.26291138,0.20192271,0.0889429,0.14428163,0.3133927
0.34554234,0.31993133,0.28607896,0.23567441,0.15739518,0.045346826,0.09695803,0.3896593,0.19439119,0.28609657,0.06399414,0.30520594,0.29080263,0.235748,0.098848015,0.20950547,0.21500099,0.32663846,0.3392994,0.36957484,0.42762884,0.23694809,0.20487672,0.28369722,0.176386,0.05335723,0.055966094,0.11902975,0.17442772,0.12726727,0.1349605,0.093666255,0.34837145,0.35340038,0.12747014,0.09337425,0.47396788
0.11180071,0.08094028,0.19244811,0.1988062,0.21550685,0.29758418,0.3428828,0.34087816,0.32694185,0.110181406,0.19343573,0.13653374,0.40423745,0.10871169,0.17875853,0.05491966,0.17449665,0.19419545,0.1540724,0.31756803,0.34190518,0.12195031,0.1756416,0.11163667,0.36277005,0.16837138,0.17674682,0.20752445,0.35249382,0.1621112,0.28954124,0.19146436,0.25263798,0.23214298,0.19784135,0.23239559,0.22402133
0.0944913,0.05393139,0.073865294,0.115499526,0.07673079,0.17350316,0.24573196,0.27826706,0.2922854,0.044786066,0.10448918,0.0228246,0.28470373,0.021562964,0.11593574,0.029998988,0.065795004,0.085448205,0.0889557,0.25683734,0.2598952,0.04523368,0.05329138,0.044525027,0.29071468,0.11346561,0.14065269,0.16730627,0.32608628,0.123607635,0.24508335,0.1142157,0.1714348,0.13553569,0.17141145,0.1988065,0.24420539
0.089523986,0.12452592,0.17020032,0.12423107,0.27850312,0.29489315,0.2774458,0.10889965,0.1765599,0.06655456,0.3467285,0.10405967,0.12299541,0.12762707,0.23272803,0.12436572,0.24200016,0.11866507,0.04765497,0.12605849,0.09820745,0.05701731,0.28889698,0.12745264,0.5189146,0.42713693,0.44405937,0.44424662,0.5612461,0.4263627,0.517241,0.41201025,0.081090584,0.09610677,0.46810004,0.4673017,0.2598116
0.07708263,0.043554943,0.10702318,0.24006519,0.14665806,0.27814335,0.34016776,0.38671997,0.4199593,0.051055968,0.16026378,0.053829998,0.34200284,0.059902966,0.22420767,0.1017777,0.13439596,0.14433903,0.13799804,0.35768077,0.3075889,0.046141192,0.115810156,0.12076503,0.30984977,0.13218778,0.11949147,0.14846528,0.31837028,0.09501195,0.24739063,0.11864138,0.27613658,0.19518527,0.13905837,0.21348497,0.21238442
0.53870046,0.50752944,0.46511844,0.4353738,0.33359134,0.098305136,0.06259899,0.50356615,0.14519566,0.4715373,0.19701725,0.47274745,0.47803605,0.42133704,0.13715315,0.40105247,0.32576948,0.4702773,0.5107099,0.43102008,0.5713914,0.43493778,0.36666173,0.4602491,0.10910426,0.025423735,0.032384455,0.08254578,0.11118487,0.14595234,0.055407546,0.08496344,0.51006323,0.49466845,0.10278866,0.021680526,0.64266974
0.19347206,0.13431075,0.112487346,0.15344408,0.06866515,0.1072084,0.15952606,0.31524456,0.23919274,0.11648552,0.10004833,0.09821844,0.28050807,0.080602795,0.05672413,0.09239444,0.03780812,0.11534941,0.15032157,0.25296113,0.31554216,0.11352195,0.054647148,0.08468956,0.214874,0.05038306,0.07785958,0.11931678,0.25272524,0.08910316,0.17204002,0.04544118,0.21206464,0.16406566,0.12970518,0.11934008,0.34462374
0.10553147,0.061032776,0.048140496,0.12336147,0.051048577,0.1560883,0.22402106,0.31052077,0.3023507,0.0364082,0.10145575,0.035133988,0.27974382,0.025907695,0.10033199,0.058624506,0.029551685,0.068802,0.095354676,0.25047067,0.2713967,0.03764759,0.015529275,0.044917434,0.24195024,0.070177376,0.10172108,0.11874736,0.2810918,0.0773986,0.2035159,0.04814145,0.18581827,0.12187475,0.13625945,0.15823674,0.27388394
0.09535934,0.080536425,0.22491398,0.2491822,0.27029258,0.33213252,0.394718,0.37046003,0.36567643,0.118194,0.20611942,0.16396469,0.42547655,0.118646055,0.23198059,0.051905274,0.25365907,0.24731886,0.18098184,0.36920512,0.36950704,0.12774484,0.22086573,0.15376568,0.39209285,0.20339143,0.18532914,0.22097951,0.37089962,0.17857644,0.30900443,0.23377287,0.2984168,0.28307465,0.20418537,0.26347014,0.19946682
0.081769615,0.05143908,0.0641278,0.12728569,0.11092585,0.18308133,0.25593424,0.28367934,0.2993005,0.036035597,0.1305446,0.048803657,0.256937,0.0325377,0.11820492,0.05073452,0.0774349,0.083471626,0.092342556,0.2497857,0.26261455,0.03631355,0.032708347,0.053084433,0.2856669,0.121619016,0.13844527,0.15899664,0.31846654,0.12340748,0.24280068,0.10457376,0.1773066,0.12118259,0.17623238,0.20070812,0.24393435
0.26193714,0.19282757,0.16322026,0.17744312,0.07147968,0.06565371,0.11153008,0.34587395,0.20599376,0.1890042,0.09735584,0.15554586,0.29881772,0.12067023,0.044815272,0.13131437,0.06877971,0.16608584,0.21365258,0.27797273,0.35162118,0.16310094,0.083485186,0.13281736,0.18582077,0.026542008,0.056870595,0.10399305,0.20983464,0.084166795,0.13522503,0.034779638,0.23931573,0.20655656,0.109756276,0.08160022,0.40073365
0.17566657,0.13395785,0.17930791,0.17240566,0.13153654,0.118594825,0.21961795,0.37345824,0.3195147,0.12895004,0.004401684,0.14687803,0.30623773,0.0868651,0.15847862,0.09499386,0.19638306,0.25207365,0.21404526,0.37341645,0.34229338,0.10326846,0.12047207,0.1697371,0.25594756,0.104381114,0.10632557,0.1490806,0.25227836,0.12894681,0.2179706,0.13149485,0.2829709,0.28043577,0.14643236,0.17588298,0.29543296
0.1219952,0.076585695,0.051478386,0.11993298,0.057133675,0.15137482,0.22423635,0.30662137,0.28948274,0.04678583,0.09905782,0.025534332,0.2547686,0.030111015,0.1042504,0.070827335,0.045175344,0.08986038,0.105128765,0.25971842,0.27021924,0.055106804,0.02472347,0.057372153,0.24954751,0.0796812,0.105535924,0.13577801,0.29092908,0.08968696,0.21237074,0.070349425,0.18549646,0.13490948,0.14195839,0.17232408,0.28322262
0.11100622,0.101861924,0.4086683,0.4455771,0.53593445,0.5080774,0.5441751,0.459669,0.46349353,0.25164807,0.3473966,0.32033873,0.62493944,0.26617047,0.40021524,0.17175803,0.48079562,0.46030784,0.31289276,0.5084564,0.46820986,0.25478035,0.43923885,0.3396013,0.5034754,0.33954152,0.2701983,0.2984924,0.45132595,0.24788469,0.43696967,0.37154764,0.46343768,0.47290066,0.2574516,0.33855525,0.16949308
0.08113694,0.066637054,0.09004545,0.088519394,0.10280514,0.17870575,0.24824084,0.20254055,0.24069841,0.05881299,0.15072969,0.054216564,0.18715093,0.03653851,0.13452008,0.034944624,0.10876256,0.09894234,0.07401599,0.20509796,0.19945541,0.048040524,0.098670244,0.060843527,0.35791606,0.21402746,0.21899608,0.24594596,0.3959852,0.21740472,0.33379477,0.19497311,0.12474947,0.11347476,0.26239514,0.26233262,0.24577123
0.35824585,0.2604932,0.24212757,0.29804507,0.12541461,0.088243514,0.11786504,0.4761701,0.27994865,0.2477461,0.102108896,0.23695439,0.3917405,0.20605195,0.13216323,0.28539473,0.18858778,0.29140604,0.32318616,0.3993218,0.4244652,0.21130003,0.1461677,0.28018132,0.13441955,0.001167193,0.029435173,0.057887517,0.13817194,0.0590944,0.09595009,0.021063834,0.3595723,0.33385405,0.057576492,0.073460296,0.4863345
0.08962777,0.068755865,0.1398575,0.16325945,0.16224772,0.21467942,0.29495096,0.28233185,0.30322844,0.09678404,0.12759209,0.084521025,0.31742427,0.06400314,0.15611133,0.049949914,0.1504274,0.15763292,0.13723862,0.2914014,0.28905764,0.0766895,0.12999564,0.08577266,0.3528727,0.17770055,0.16711184,0.21133965,0.36240095,0.16118836,0.29222086,0.175803,0.19993766,0.19448331,0.19591168,0.2397472,0.22054765
0.16064885,0.1316441,0.16663715,0.1713326,0.13670099,0.13783514,0.22704475,0.36299425,0.3079844,0.13716723,0.018747121,0.15956023,0.32064992,0.0918372,0.14721584,0.100278944,0.18759078,0.23052818,0.19980341,0.35231945,0.3455731,0.107947126,0.10652143,0.14272726,0.26899248,0.110528916,0.10090062,0.14167836,0.2607411,0.12139115,0.21387003,0.12295535,0.26295888,0.26773474,0.15044451,0.18215726,0.295943
0.07124708,0.05694321,0.027861655,0.051012486,0.06421,0.14947581,0.1987413,0.17827648,0.21434121,0.0264903,0.14107955,0.016602859,0.14540058,0.019805998,0.08593294,0.037272573,0.03514248,0.025426447,0.042012244,0.15666224,0.17182559,0.0155913085,0.0372777,0.008987159,0.3277899,0.1798628,0.19689995,0.22047687,0.37783086,0.188014,0.3013182,0.14615712,0.07911904,0.05322537,0.25401628,0.25423494,0.27176735
0.08881387,0.058485772,0.09485036,0.13773096,0.11641699,0.2044276,0.2711199,0.28636897,0.30242586,0.06034009,0.1380769,0.045210987,0.2956368,0.044364184,0.12813795,0.04510501,0.08214909,0.103490025,0.10643929,0.26822183,0.28145733,0.056308374,0.081373155,0.048683703,0.3163724,0.12566593,0.1449621,0.1755904,0.3370489,0.12521714,0.2541062,0.12411538,0.18975492,0.15124336,0.1748542,0.21297383,0.24138469
0.17090479,0.0956175,0.07065025,0.17063609,0.06749338,0.1496917,0.20420294,0.3592657,0.3217873,0.075400576,0.08728233,0.04795909,0.30464143,0.05020857,0.11351517,0.12392476,0.059708983,0.12645358,0.14208925,0.30337155,0.29440475,0.0760289,0.03514093,0.099022776,0.21507028,0.051792175,0.07605088,0.109911464,0.24444051,0.061383888,0.18217859,0.043142766,0.22898208,0.1764597,0.10668881,0.14141493,0.31052545
0.32101873,0.2285769,0.21898666,0.37172243,0.12055898,0.12803444,0.16337995,0.5402499,0.3835801,0.22870095,0.059183627,0.23125151,0.42884636,0.19716078,0.19603738,0.31974816,0.23684555,0.30594587,0.32696483,0.44812962,0.41575807,0.15501325,0.1333825,0.29939762,0.16287853,0.03698519,0.02389688,0.044907995,0.13433692,0.030220792,0.11435111,0.015119344,0.3819664,0.33845863,0.042522274,0.10188599,0.4562735
0.09264857,0.057988066,0.05334401,0.13400841,0.07574159,0.17376518,0.23726861,0.2920136,0.29405352,0.033052176,0.11722672,0.033774376,0.2608055,0.029870033,0.11272368,0.051111013,0.055560797,0.07677871,0.0901753,0.2450401,0.25434086,0.037139133,0.023449719,0.051138043,0.2700958,0.1044665,0.12308876,0.14551452,0.3117686,0.10474852,0.22930115,0.08345407,0.18126367,0.1214011,0.16510484,0.18788253,0.2592524
0.08851682,0.05610149,0.084073454,0.13377512,0.10618031,0.17513442,0.25804955,0.29849145,0.30092022,0.060128435,0.0943113,0.061189204,0.28347197,0.033117324,0.12553185,0.049171507,0.09436935,0.11317706,0.112261295,0.27324766,0.27910697,0.046046928,0.056527734,0.05344698,0.29683146,0.12951678,0.13202754,0.16326523,0.31488952,0.12096,0.24596478,0.11743009,0.18316649,0.15355244,0.16761445,0.20447192,0.24185117
0.46363652,0.3509875,0.47858742,0.7639066,0.44972384,0.3702957,0.35981315,0.85233724,0.64923966,0.37946308,0.17226401,0.48949218,0.7493258,0.4843423,0.525983,0.6406257,0.65418,0.6746196,0.5758741,0.7819037,0.6074634,0.31198138,0.40218323,0.6804451,0.2116686,0.14848399,0.043168217,0.06906056,0.10060265,0.07785779,0.16152595,0.15800604,0.7600633,0.6763128,0.040978573,0.23218495,0.47570157
0.07222428,0.058049005,0.04498133,0.06176412,0.081881404,0.16042507,0.21885972,0.18055786,0.21893933,0.03506176,0.15126833,0.022275686,0.15013006,0.023682535,0.10354751,0.03649929,0.058143377,0.04547292,0.04401225,0.16909717,0.17803028,0.027126506,0.06153363,0.023604512,0.33895284,0.19133693,0.20718715,0.23238316,0.3886451,0.2066499,0.31366128,0.16427535,0.09175269,0.06499523,0.261563,0.25870842,0.2621339
0.10290304,0.06516439,0.02976194,0.08041957,0.053592443,0.13940296,0.19807126,0.23906194,0.24392706,0.029064208,0.11645311,0.017443419,0.1939491,0.01639092,0.08148196,0.058731794,0.020088285,0.050730526,0.07160626,0.20106919,0.2168574,0.0438257,0.017673671,0.031116396,0.26923987,0.11929202,0.14157131,0.16953364,0.32765085,0.12899795,0.25224093,0.08873293,0.12706916,0.0844067,0.19204998,0.19751267,0.28142893
0.055410787,0.029942226,0.06778926,0.1447035,0.11433917,0.23281223,0.29707444,0.28070202,0.32213363,0.032884017,0.16702965,0.030032441,0.27378422,0.030869782,0.15611285,0.04688835,0.07850933,0.07526219,0.080152154,0.2507448,0.25338268,0.037799522,0.06831527,0.050738662,0.31512576,0.15407273,0.16293186,0.17960596,0.35924584,0.1312379,0.27911437,0.12958607,0.17843176,0.11903182,0.18451819,0.23017302,0.23044044
0.08495149,0.046058703,0.046705067,0.11478943,0.07240331,0.18348491,0.24821757,0.2889786,0.3034351,0.027571365,0.13168988,0.029485852,0.28734863,0.02908653,0.10945383,0.05955386,0.03582886,0.06384638,0.08392513,0.24267249,0.25993094,0.03066288,0.022105396,0.031606585,0.26560742,0.09360993,0.12519532,0.14067885,0.30559993,0.09844521,0.22643289,0.07184878,0.17095624,0.11354512,0.15750678,0.18161179,0.24932662
0.32014108,0.25041854,0.19346729,0.19834068,0.06478107,0.044898123,0.08004643,0.360528,0.17770419,0.2136269,0.11576426,0.18745098,0.28897545,0.15522754,0.046857625,0.17146894,0.088831306,0.20777524,0.24941736,0.30315956,0.37061206,0.19853975,0.10552579,0.18897879,0.14385384,0.013341352,0.04290265,0.0997807,0.18523006,0.085926205,0.119866095,0.025380611,0.27287364,0.24867532,0.099461965,0.061835706,0.4446391
0.09765159,0.082915634,0.19512495,0.21234557,0.25478286,0.26252967,0.3479762,0.34052408,0.36082494,0.0896288,0.14371622,0.1333395,0.36852115,0.09348166,0.21247834,0.064855844,0.24327236,0.2404455,0.17905644,0.36638367,0.3430311,0.09597297,0.18130732,0.14647645,0.36829883,0.18821105,0.16988313,0.21333164,0.3530649,0.17938882,0.29632157,0.21999747,0.27841097,0.2662016,0.19344096,0.26651084,0.19936204
0.112221874,0.066630155,0.048674256,0.07181716,0.037246585,0.11510372,0.18710671,0.2400782,0.25105435,0.035874113,0.08307353,0.018996999,0.18757024,0.006027758,0.08181244,0.040496826,0.042609185,0.064712405,0.08305606,0.2170343,0.2199658,0.024782851,0.041977882,0.030577451,0.28682017,0.120768934,0.15185463,0.17649722,0.32422578,0.14069647,0.25397062,0.113648176,0.12604715,0.09557101,0.19641434,0.20434272,0.29163483
0.28262728,0.2250197,0.18843642,0.19094443,0.06778127,0.06541231,0.10252194,0.3455427,0.19351414,0.20762463,0.12126291,0.17763212,0.30187634,0.13250175,0.037102163,0.14681801,0.07554436,0.18497384,0.22405365,0.28502265,0.3675181,0.18658765,0.10858774,0.15480733,0.17303172,0.024697497,0.056245014,0.109365426,0.21699178,0.091421604,0.13055053,0.030020475,0.26424283,0.22308806,0.11051071,0.065434456,0.418802
0.54454046,0.47274977,0.50379276,0.6690463,0.43554282,0.21255088,0.20361109,0.7288562,0.4156208,0.47705132,0.19009078,0.49229312,0.639102,0.47586235,0.35065755,0.5841334,0.5231078,0.637492,0.5852206,0.6493909,0.6187122,0.3948794,0.41074514,0.6406449,0.15243898,0.08743122,0.03702393,0.06380818,0.07983378,0.09542489,0.11764901,0.09163204,0.64444786,0.63901424,0.05183097,0.11580706,0.6095598
0.06369693,0.055444006,0.05944428,0.089502126,0.09833026,0.20029986,0.22960316,0.19141912,0.23739778,0.029121175,0.16706735,0.027920902,0.19587252,0.027638197,0.099906564,0.03306237,0.062601805,0.043610275,0.057025284,0.17833163,0.19059497,0.032496467,0.058261514,0.025146067,0.34029645,0.18702176,0.20702663,0.23162743,0.39218074,0.19619593,0.31318736,0.16787061,0.10576697,0.07998341,0.25425,0.2739567,0.25742167
0.08762773,0.081076086,0.19331321,0.1826342,0.20776486,0.2739634,0.3414554,0.2643082,0.28765354,0.12248786,0.19913346,0.12730771,0.30613494,0.10677442,0.21906677,0.0431166,0.23055989,0.20891285,0.14565241,0.29043698,0.2888472,0.096362635,0.22333759,0.12894729,0.40511894,0.2569983,0.24912983,0.28326935,0.41989994,0.24995482,0.36496326,0.278127,0.22127698,0.22617307,0.2612939,0.30881846,0.21715741
0.12035515,0.10915071,0.20904562,0.21496865,0.27037317,0.22777623,0.33230418,0.35067192,0.3582917,0.09228797,0.10104999,0.17214832,0.36141098,0.11509389,0.21688423,0.08261341,0.27157974,0.28516018,0.19919524,0.38547868,0.34810296,0.10359885,0.17529058,0.18801922,0.33680227,0.18044731,0.16877946,0.19889802,0.33202857,0.19133693,0.28377926,0.21462926,0.30390912,0.28243598,0.19370398,0.24824637,0.20021133
0.07270568,0.040412586,0.07863796,0.1641753,0.13054144,0.23693919,0.30565637,0.3161556,0.33900553,0.041249394,0.16798216,0.034115523,0.30870715,0.037668675,0.15632072,0.061657578,0.081504166,0.0923419,0.102357894,0.27955776,0.28572154,0.05446075,0.081733525,0.054939926,0.30969307,0.13124526,0.13784862,0.16119894,0.3439269,0.10902339,0.2540869,0.113095194,0.20858495,0.14992076,0.161599,0.20878756,0.22914703
0.10688511,0.048706662,0.052981794,0.2023153,0.063182056,0.20061171,0.26873648,0.39293048,0.3946702,0.039457455,0.097987235,0.042999446,0.32652086,0.049054325,0.1780025,0.11461216,0.091423094,0.12828723,0.12934023,0.3377977,0.28116712,0.026695088,0.0432297,0.10621938,0.24810228,0.08172575,0.08134316,0.10354792,0.25533968,0.048689917,0.20296347,0.05454439,0.24145336,0.15988722,0.10407469,0.16833948,0.2570248
0.39104128,0.27631396,0.3796551,0.720152,0.4030062,0.39311743,0.37789965,0.8645055,0.6904121,0.3202166,0.19720429,0.4023432,0.7161228,0.40679535,0.5026504,0.5967811,0.5261624,0.56200165,0.4921672,0.73505884,0.58125603,0.26398385,0.3349085,0.5847471,0.20676705,0.09921068,0.035291284,0.03414338,0.10212476,0.04033701,0.15740643,0.11292127,0.72199196,0.58728075,0.0,0.19675371,0.45854944
0.0751759,0.0442498,0.107281595,0.16702881,0.14486706,0.22310644,0.3099848,0.30062222,0.32561338,0.05965729,0.15157259,0.0603652,0.29628262,0.046390414,0.16549271,0.05721587,0.13117135,0.13346446,0.11846709,0.29278016,0.28677103,0.057577506,0.10185188,0.07525,0.33016884,0.1629422,0.15918925,0.18973541,0.3515,0.14300323,0.27610847,0.15496433,0.20610987,0.17330095,0.1795865,0.23493299,0.21760648
0.103282526,0.067863345,0.0986051,0.16337132,0.13828325,0.18450737,0.2647184,0.31637353,0.3071143,0.06000434,0.12894037,0.07448763,0.31094754,0.055988878,0.12325606,0.060947806,0.1044687,0.12485728,0.12363687,0.28122017,0.30393258,0.07110791,0.0694738,0.06740865,0.29427472,0.11587769,0.12245484,0.15913323,0.31065777,0.11573914,0.22769332,0.108163714,0.20980783,0.16381785,0.1619764,0.196952,0.2503969
0.089656636,0.058500025,0.077457875,0.12276304,0.10500318,0.19731456,0.25847995,0.26940504,0.2791193,0.044,0.15447465,0.051440388,0.27959755,0.045771956,0.12261456,0.035776794,0.07564539,0.09249991,0.08799231,0.23876514,0.25667349,0.060889855,0.07203978,0.05382836,0.3008699,0.13670406,0.1583786,0.1841479,0.3398556,0.14520636,0.26389205,0.13184234,0.17620613,0.13078237,0.1975664,0.21490335,0.25446898
0.07696648,0.0843443,0.101481885,0.11290172,0.21033108,0.233513,0.25226414,0.16378161,0.2070762,0.080012396,0.22403032,0.07096687,0.15685433,0.076380014,0.14050049,0.0753226,0.12650108,0.08376369,0.0685702,0.17028134,0.18954071,0.053378657,0.15110278,0.06134802,0.4146879,0.25532082,0.27422068,0.3006104,0.44705933,0.26853782,0.3641329,0.25735897,0.114084914,0.100438386,0.32203075,0.3331406,0.2702157
0.092642866,0.08146641,0.26068613,0.2509202,0.29396397,0.37493676,0.41069615,0.33187836,0.34326324,0.14458169,0.27128685,0.17271826,0.4150588,0.15614855,0.2588801,0.058384985,0.2776516,0.26557392,0.1761277,0.34988245,0.35080388,0.15553804,0.28274632,0.17533436,0.43083104,0.265537,0.25226182,0.28308913,0.42845738,0.23483342,0.38221306,0.29982638,0.30310017,0.2900251,0.2602263,0.31220862,0.20569609
0.103689335,0.07137343,0.12469447,0.17272076,0.15423048,0.21793324,0.2873143,0.32113647,0.317779,0.086111054,0.13638484,0.096996844,0.34022665,0.068623394,0.14332584,0.07072693,0.12649262,0.15170869,0.1357289,0.29460976,0.30784333,0.08191411,0.09621936,0.082048446,0.31666893,0.1416291,0.14110813,0.17522699,0.32296854,0.12356618,0.2589848,0.13263988,0.21564363,0.18918675,0.17051041,0.20108321,0.23839465
0.10483729,0.061828565,0.083399534,0.1345675,0.110753655,0.20430791,0.26369447,0.3049149,0.302958,0.05434136,0.13749444,0.053906947,0.31040093,0.046314865,0.117934495,0.06509489,0.06453118,0.099956304,0.10127345,0.25983512,0.28231883,0.06410529,0.061164796,0.055282086,0.28222558,0.10951337,0.13310792,0.15845284,0.31004202,0.11109415,0.23829329,0.09924173,0.19046627,0.1426763,0.16345315,0.18648037,0.25345635
0.08401453,0.071819425,0.18747798,0.22092351,0.26461464,0.28538787,0.3478002,0.32386455,0.34062183,0.100788996,0.1962626,0.14988396,0.36499983,0.1056796,0.20976579,0.07463762,0.23242795,0.23237103,0.17522249,0.3407037,0.3334493,0.10524909,0.1722346,0.15041655,0.37523437,0.2051247,0.19364136,0.2164996,0.37026244,0.17789575,0.3156598,0.21518403,0.26067358,0.25150505,0.2108236,0.2634273,0.20954818
0.10589405,0.07426028,0.09510219,0.15391618,0.12527835,0.18321443,0.24939425,0.30078486,0.3072191,0.06832327,0.11919573,0.074483365,0.2887978,0.051882923,0.12931862,0.076449275,0.1052981,0.13726741,0.13012585,0.28041106,0.271974,0.06914945,0.059815645,0.09003466,0.28501034,0.12938577,0.13533878,0.1631687,0.31617734,0.11583927,0.25598454,0.11025697,0.19438036,0.17538375,0.17277698,0.19004427,0.25424048
0.09744402,0.07858066,0.11485568,0.10040188,0.103369415,0.18625593,0.26348144,0.22341104,0.2484093,0.050200537,0.13074264,0.055937022,0.24225262,0.040613472,0.12959874,0.0,0.119672775,0.11707583,0.08745274,0.22784267,0.22988807,0.06438853,0.104858875,0.06697565,0.35452947,0.19619134,0.19923738,0.23909166,0.38579553,0.2102561,0.30739343,0.19552916,0.13854371,0.1327194,0.24826333,0.2603394,0.22999309
0.33585578,0.25624382,0.19662622,0.19511259,0.14058572,0.06929445,0.0855764,0.32470915,0.14871643,0.2208329,0.12448633,0.18664554,0.27974746,0.17724639,0.046805114,0.19059059,0.096567154,0.22839254,0.25007343,0.29856992,0.36051056,0.2337736,0.11610305,0.1988112,0.15520227,0.047736704,0.060485974,0.12699577,0.21134576,0.113812536,0.14734735,0.058373123,0.26399845,0.25596336,0.12602744,0.09257899,0.4366246
0.23210144,0.16911615,0.11532909,0.13443765,0.037118077,0.056266487,0.097148284,0.29515314,0.18581869,0.14416753,0.094192654,0.111546695,0.24264479,0.08844924,0.02284044,0.10675156,0.01776138,0.11184925,0.16446856,0.22912182,0.31035703,0.13178457,0.040143073,0.08873519,0.18908101,0.035865262,0.065561935,0.11613888,0.23182482,0.09021902,0.15495038,0.02891177,0.19183601,0.15033543,0.13039346,0.098076954,0.3921574
0.21426544,0.1560164,0.14331344,0.16690814,0.09616542,0.08396852,0.15690108,0.33284757,0.24735793,0.13229065,0.05875969,0.1190626,0.28089947,0.08547205,0.074671835,0.092164636,0.100069165,0.1745575,0.1874975,0.30364838,0.3315449,0.12636523,0.079870105,0.12884936,0.21455441,0.0565598,0.08095576,0.12879655,0.2399037,0.103813946,0.17392446,0.073592514,0.2389294,0.21524173,0.12927516,0.12532702,0.34018993
0.07454772,0.060465287,0.07755366,0.10181525,0.14207023,0.18006611,0.23972894,0.22475947,0.25433493,0.041569516,0.14183038,0.048430413,0.20314056,0.03433132,0.11206716,0.034799665,0.093972564,0.08607912,0.083316416,0.21733285,0.22916044,0.03935422,0.07053059,0.04443267,0.33678102,0.17472196,0.1884914,0.2143153,0.37202865,0.18104038,0.2926128,0.17008784,0.1382681,0.11195856,0.23480633,0.25470132,0.25881076
0.10512502,0.089570954,0.18692097,0.17518598,0.199184,0.20635796,0.30110645,0.32660222,0.33189282,0.09342556,0.08796239,0.1351332,0.3137943,0.081201196,0.19114497,0.05427149,0.22604585,0.24409682,0.18143797,0.3524246,0.3238676,0.07890265,0.1514234,0.14301118,0.33820987,0.18147343,0.16967577,0.20807528,0.33632535,0.18524429,0.29042098,0.20740786,0.26241297,0.25611916,0.19357784,0.24853444,0.21377638
0.18612888,0.13345094,0.14606908,0.28545383,0.10471767,0.16002798,0.23179825,0.45171002,0.39146447,0.14655884,0.06450865,0.15912369,0.36821043,0.12161717,0.17973617,0.18753555,0.18184698,0.2322635,0.22961766,0.3845912,0.35607246,0.08990343,0.09067416,0.19430771,0.23107998,0.08089101,0.06163186,0.08242903,0.2198737,0.046296656,0.18029611,0.04444343,0.3160758,0.26414505,0.083264016,0.14045428,0.32582855
0.41180086,0.33859265,0.26555148,0.28128394,0.1452719,0.051616013,0.060669407,0.41637334,0.16701691,0.31054735,0.1315014,0.27295882,0.36931008,0.24354282,0.06936172,0.29459047,0.16611761,0.30210036,0.34261504,0.3546362,0.4457031,0.28743047,0.16642612,0.2845436,0.108117476,0.008513749,0.0231167,0.08095784,0.13779064,0.08355701,0.084689245,0.016398937,0.34334743,0.33170852,0.0798315,0.03856428,0.52141374
0.12362664,0.065677404,0.056461215,0.13688737,0.055919707,0.15645134,0.22445007,0.3156271,0.3030926,0.04573299,0.08817214,0.027888581,0.26091158,0.024366647,0.114580095,0.07668629,0.05621943,0.10060102,0.102206975,0.27074197,0.2597819,0.049042866,0.027726889,0.06770459,0.24609815,0.087029845,0.10758148,0.13577408,0.2859474,0.093122005,0.21552165,0.0722391,0.19100074,0.13953686,0.14127365,0.17084278,0.2775351
0.08699805,0.06526144,0.0736973,0.15057757,0.099974334,0.16800827,0.24611042,0.29959667,0.30857283,0.060939804,0.109520316,0.07042259,0.26635304,0.03727755,0.1238223,0.061641186,0.08948952,0.10851687,0.11342168,0.26413858,0.27066597,0.041841164,0.033933043,0.06720525,0.28567898,0.12413964,0.12473741,0.14800715,0.31378847,0.10420573,0.2439396,0.09132767,0.18590926,0.14369813,0.15981402,0.18558969,0.25251758
0.5213529,0.43151838,0.37842444,0.45594516,0.28476787,0.114848554,0.105174616,0.5519519,0.23428977,0.41403311,0.17424384,0.38426286,0.5178272,0.36977842,0.16904709,0.4771999,0.31932163,0.4511646,0.4699917,0.47368157,0.54993397,0.37863982,0.27896392,0.44032308,0.08976397,0.01696214,0.017593615,0.0533937,0.08554259,0.0856711,0.05726341,0.039986998,0.48735225,0.48273095,0.053704485,0.05212517,0.603441
0.09069396,0.06507157,0.071842045,0.103637815,0.10762048,0.19952899,0.23488511,0.23137361,0.25562033,0.054613695,0.16626304,0.043128133,0.25209832,0.057571918,0.09874514,0.04604429,0.044710934,0.057468057,0.074172944,0.20096496,0.23501876,0.051071092,0.056366026,0.033025503,0.3069515,0.1383608,0.17369205,0.1924381,0.34764916,0.15541238,0.26841727,0.1276243,0.13413082,0.10128775,0.21953298,0.21576488,0.26875988
