ID,AFP,Input,Output,Enquiry,File,Added,PDR_AFP,PDR_UFP,NPDR_AFP,NPDU_UFP,N_effort,MI_N_effort_AFP,MI_N_effort_PDR_AFP,MI_N_effort_Added,MI_AFP_PDR_AFP,Effort
0.7342546,0.0054924497,0.007212478,-0.0024293028,0.017961387,0.00401828,0.0023718933,0.08831556,0.074886225,0.090478696,0.083194666,0.015796207,0.0009848963,0.0038520433,-2.6769296e-05,0.013477936,0.013621662
0.21516667,0.004219837,0.0042690784,0.0073173884,0.008244725,0.009011356,0.0012646918,0.046950348,0.03868244,0.03597465,0.033685915,0.00507519,0.0004184933,0.0016839152,5.0885683e-06,0.0076277643,0.007922314
0.17814665,0.0067709815,0.0017314662,0.023446627,0.015240766,0.013999337,0.00537368,0.08505669,0.065791085,0.07912661,0.065632194,0.014800687,0.0009898124,0.003011886,8.223168e-05,0.013453665,0.0137633225
0.93997324,0.0072712917,0.009830717,-0.0012675095,0.018477995,0.0033026126,0.0020181462,0.10352293,0.087701984,0.10629883,0.09527203,0.018594038,0.0011815458,0.004184016,-5.4288925e-05,0.015548573,0.015589956
0.051206663,0.0061257016,0.0025301035,0.008934784,0.0045449934,0.021291131,0.0063820733,0.0614843,0.04434596,0.0597589,0.04565335,0.0111929495,0.00081522856,0.0014710436,5.4472534e-05,0.008266423,0.008169554
0.49117655,0.002810754,0.0037789014,0.00092858355,0.030894518,0.0016385843,0.0026570784,0.07204059,0.059394125,0.07822213,0.06427832,0.0027871367,0.0006210167,0.00011487212,-0.00017343323,-0.00077865645,0.0002028197
0.13234904,0.0050944,0.005774104,0.009776689,0.014474603,0.002620501,-0.0002809572,0.004255794,0.0053312182,0.008982161,0.0075198486,-0.0034836028,0.00089535327,-0.0006796301,-4.360976e-06,-0.004132934,-0.0043491907
0.0930412,0.005135309,0.005539545,0.011388334,0.01483389,0.00052312296,-0.0013040307,0.00054448843,0.0028810054,0.00836668,0.0070460103,-0.0038652522,0.0009829595,-0.0008663242,-3.559841e-05,-0.0052257497,-0.0054851444
0.6603246,0.004684505,0.004938621,0.00911097,0.011638202,-0.0017132601,0.0032924903,0.055721294,0.047835633,0.04980146,0.045750782,0.0047508213,0.0007854126,0.0018464513,2.6494876e-05,0.00614549,0.0065556094
0.21199279,0.0037341954,0.0012555267,0.013361253,0.00027878722,0.0062239827,0.0015863418,0.07727723,0.06675502,0.06318407,0.058828123,0.010216329,0.00069478503,0.0035958346,-2.2362728e-06,0.012864563,0.013838571
0.14048657,0.0044625793,0.004382397,0.011456427,0.012297335,0.0018431847,0.0005153448,0.013544727,0.013279708,0.013399469,0.012945853,-0.0017718486,0.0007324894,-7.284153e-05,2.9417279e-06,-0.00092139,-0.0010052575
0.58087295,0.008964499,0.0060325647,0.013696708,0.009790588,0.016411982,0.005793979,0.05507601,0.046705347,0.057276208,0.050861314,0.017337408,0.0010905153,0.0024781898,8.909675e-05,0.013751511,0.01330235
0.08864706,0.005268666,0.0028251507,0.008939236,0.006226853,0.015957728,0.0047314595,0.053906612,0.04031367,0.049725857,0.03964624,0.007704289,0.0006430241,0.0012247928,2.3502933e-05,0.0066505796,0.0067702397
0.1576263,0.004822357,0.0015711162,0.011887119,0.0007298989,0.014444135,0.0039557284,0.057685032,0.047027677,0.0507662,0.043716736,0.008953813,0.00075023837,0.0017563676,-5.1201125e-05,0.008614036,0.00844641
0.10703693,0.0052889306,0.003190662,0.009889439,0.009011244,0.013203363,0.005475033,0.042126685,0.03199088,0.038256094,0.030392133,0.005044446,0.00066474406,0.00077242276,6.35235e-05,0.0046438156,0.0046201884
0.31253803,0.004261493,0.005042241,-0.0017201388,0.007827897,0.009695111,0.003712447,0.066885546,0.05419283,0.06852175,0.059737727,0.008608234,0.0006733292,0.0017583822,3.9719307e-06,0.0060428553,0.005843459
0.601961,0.0055496185,0.0032117874,0.010887827,0.009206226,0.008647636,0.009566407,0.13007382,0.10866677,0.13088983,0.11959638,0.023086,0.0009792645,0.0067883767,0.00046171003,0.02075511,0.020202238
0.26379305,0.003630763,-6.551109e-05,0.020117572,0.010831796,0.004384006,-0.00089883525,0.086430475,0.06964268,0.07731229,0.06911373,0.0122056855,0.0006614877,0.00426845,5.854819e-05,0.013001962,0.014199575
0.6163465,0.0061721243,0.008497857,0.016479969,0.009458165,-0.001394074,0.0115903765,0.21841972,0.19973461,0.2242653,0.21481167,0.035871387,0.0021254173,0.013894264,0.0003661925,0.027464816,0.028922789
0.30843908,0.007531277,0.0042071464,0.014895225,0.0065879775,0.016916115,0.006146092,0.036385708,0.029408012,0.02866888,0.02597778,0.007677185,0.0006752673,0.0012800074,0.00021676114,0.009113788,0.008846086
0.12382654,0.0055334168,0.0042165294,0.011295144,0.015564824,0.008246932,0.006816867,0.02043021,0.016553704,0.018597215,0.013916644,-0.00046207896,0.0007398403,-0.00028273324,0.00012064043,-0.00027153268,-0.0004565101
0.3345818,0.0036010833,0.0035358008,0.004830212,0.0083003305,0.0050513,0.0021887626,0.06011767,0.049121622,0.058339864,0.051928125,0.00826776,0.0007212282,0.0019604787,-0.00011196826,0.0073670987,0.0074754553
0.7444149,0.007127426,0.008065797,0.0037201121,0.014353354,0.008198873,0.0035995198,0.10856746,0.09043421,0.10977269,0.098770924,0.017658219,0.001211733,0.004573319,6.1350584e-06,0.014506746,0.01423981
0.3926921,0.0044616563,0.0032094377,0.012479465,0.008171618,0.0060118022,-0.00077729137,0.059347816,0.05173207,0.0574249,0.052883007,0.010771916,0.0006973826,0.0021085707,-0.00023119645,0.009261625,0.009200271
0.21060039,0.003983952,0.0032773279,0.00916598,0.010028115,0.004917023,0.0038783643,0.03126214,0.026663357,0.024772353,0.02304896,0.0018104571,0.0005270627,0.0006487948,3.590562e-05,0.0036763698,0.0035647685
0.2792068,0.0042518787,0.004372403,0.0019711284,0.0034668497,0.0105453245,0.00069251447,0.04069131,0.032588735,0.04053916,0.0348437,0.0061789723,0.00074739754,0.0008819387,-9.954587e-05,0.00454654,0.0039026625
0.14908095,0.0044910125,0.004091707,0.011457222,0.012359358,0.0032102456,0.002068291,0.017621493,0.016177505,0.015293957,0.014345313,-0.001119487,0.0006742771,6.612949e-05,3.3174972e-05,0.00015268568,9.40375e-05
0.502813,0.007494823,0.0060108546,0.0039796103,0.017444542,0.011932471,0.0085534435,0.054218315,0.046230584,0.05521912,0.048652858,0.01811824,0.0012528112,0.0027007745,7.613099e-05,0.01453262,0.013086781
0.21633634,0.004204583,0.0017836133,0.0116341775,-0.00012293225,0.011531433,0.0022270666,0.06851825,0.05913613,0.058970533,0.05395115,0.008117329,0.0007228509,0.0022357916,-0.00013012014,0.008817531,0.009004657
0.2683919,0.0043098433,0.0046980325,0.0017578518,0.0042120735,0.0110543445,0.00051127374,0.03870768,0.030205686,0.03774279,0.032170128,0.005753114,0.000705936,0.00093569316,-6.0239734e-05,0.0046060337,0.004090965
0.3308823,0.0016782895,0.0020059517,0.0030696727,0.024683218,0.0022627888,0.003233381,0.058232356,0.04852387,0.05507522,0.046714425,-0.0017741267,0.000361689,-0.00018049299,-9.68728e-05,-0.0011334224,-0.00010399707
0.108889684,0.005138719,0.0032821335,0.010643028,0.01248662,0.009615289,0.0054267584,0.032243155,0.0257206,0.029694727,0.023781866,0.0018833666,0.00067832234,0.0003129202,4.8467537e-05,0.0017726971,0.0018509068
0.6170541,0.00584222,0.0055275783,0.013543597,0.01318046,0.0060062814,0.0013851167,0.10934624,0.09451361,0.107695386,0.09687408,0.014668695,0.00099177,0.003681982,-0.00021659602,0.011996328,0.013051299
0.47194,0.010225492,0.0050691916,0.006364108,0.055090114,0.0173609,0.013685149,0.039687265,0.03546111,0.03168877,0.029062351,0.013612039,0.001335019,0.0028097937,0.00046645274,0.014700592,0.013978615
0.17160523,0.0006577906,-0.0022433433,0.0066151805,0.001357696,0.0008873902,-0.0011275893,0.086180106,0.066612504,0.06942891,0.056643948,-0.0019444539,0.00020913628,0.0012724552,-0.00021995707,0.0010759286,0.0038898885
0.5328669,0.005005946,0.0045770486,0.01254984,0.020157177,0.004747473,0.00014524092,0.081503615,0.06781246,0.07907387,0.07302515,0.017351266,0.00052391965,0.0047026677,-1.043002e-05,0.017108066,0.017873138
0.23628247,0.0038873628,0.0027358274,0.008347985,0.005250582,0.005758709,0.0041079773,0.04429872,0.036628675,0.039642747,0.036340866,0.006697119,0.00053735776,0.001233733,4.595059e-05,0.006981838,0.0065384097
0.21168852,0.004858224,0.004973381,0.013880141,0.0022562244,0.006245688,-0.005185985,0.02794713,0.022163883,0.026414596,0.023666918,0.0036043522,0.00074754085,0.0012477193,-4.104573e-05,0.0038751387,0.0043201884
0.17331573,0.0043980284,0.003688557,0.012269015,0.0047150645,0.0027984506,0.0022889776,0.07204725,0.06323292,0.07195285,0.06621299,0.007264821,0.00058654137,0.0011829799,-8.419751e-05,0.0042800987,0.0046953615
0.10161379,0.0038647887,0.0037232246,0.007989242,0.009048941,0.006587683,-0.00022220542,0.06479641,0.053091086,0.058684886,0.051668722,0.003831945,0.0003842133,0.0011347707,-0.00016044803,0.0037302878,0.0050491467
0.13400799,0.0049361563,0.0029341332,0.010576072,0.008004981,0.011459606,0.0050586015,0.03783194,0.029292809,0.03251726,0.026828473,0.004699604,0.00062740303,0.0008998602,8.0946615e-05,0.0052862596,0.0051278425
0.24731831,0.0046672802,0.002964873,0.008006725,0.0008213385,0.009147802,0.0021643937,0.044214047,0.03670048,0.046156883,0.040603355,0.0065063513,0.00070964434,0.0010371171,-0.000103587925,0.0048697363,0.004788412
0.3777969,0.0047102924,0.004821756,0.006736861,0.0073164157,0.0060129045,0.0052305683,0.11390272,0.10007043,0.11625584,0.10695517,0.01420503,0.0009399146,0.0041347137,5.7445577e-06,0.0101451175,0.010552464
0.5873151,0.0062439656,0.0053573474,0.01312231,0.014607839,0.006588259,-0.0006650842,0.08135983,0.06968887,0.08637263,0.07821123,0.020651828,0.0010360057,0.0041525555,-0.0002053012,0.0162012,0.01599728
0.5126381,0.009246343,0.005845763,0.015778305,-0.0016361428,0.020800442,0.006516204,0.052274562,0.041213747,0.058138467,0.047236986,0.014543467,0.0010058413,0.0012179132,8.234361e-05,0.010201519,0.009496727
0.6689351,0.0066015874,0.00658861,0.01192185,0.009679336,0.0038512691,0.0013097175,0.07126118,0.06125708,0.06459431,0.05812922,0.011897537,0.0009260111,0.0026337565,-9.307299e-05,0.012146649,0.012275672
0.08774263,0.0021473498,-0.00066315406,0.009908937,0.0068737734,0.002024842,-0.0032676545,0.054814644,0.048589043,0.050309725,0.047705986,0.0025554334,0.000337207,0.0019292815,-0.00034550886,0.0034401184,0.005067495
0.22090141,0.0024280082,0.0015660861,0.007018302,0.0071214996,0.003390852,0.0006908458,0.048143186,0.039179355,0.039091602,0.03502605,0.0013132459,0.00034972792,0.0009760016,-5.9349186e-05,0.003807663,0.004445207
0.14989354,0.0038189352,0.0027721403,0.009481774,0.006702397,0.008155765,0.0017894697,0.050296433,0.040791478,0.040924955,0.0367499,0.004323571,0.00040445957,0.0013856067,-3.4924873e-05,0.0062411083,0.006803074
0.2014868,0.0041090054,0.0034193848,0.011919889,0.013000717,0.0015257262,0.0057528173,0.07063608,0.060482122,0.07160398,0.064616665,0.0064913244,0.00049848267,0.0009840329,0.00010931901,0.003917144,0.0043788333
0.22847934,0.0065349126,0.0056898547,0.0138008455,0.004026931,0.013435826,0.0022936286,0.04600004,0.034926254,0.047690533,0.040003687,0.010383126,0.00075541006,0.001874059,0.00017880046,0.009276279,0.00922726
0.21705773,0.002955156,0.0046080067,0.0004098313,0.011613034,0.002477559,-0.0014727337,0.06851856,0.057473157,0.06563045,0.059131265,0.0032476927,0.00039772305,0.0012773583,-0.0002357973,0.0027158703,0.0039461628
0.48420408,0.016656484,0.006551484,0.05245206,0.04426066,0.010888644,0.015433011,0.06799144,0.062037453,0.055207223,0.05684954,0.038613155,0.0013847305,0.008332735,0.0008587426,0.040354878,0.03959184
0.26163408,0.0035555793,0.0020962185,0.009626153,0.006229862,0.006058268,0.002051875,0.050118722,0.038391396,0.042979233,0.037888877,0.005601026,0.00048864365,0.0017770428,9.0670816e-05,0.007104757,0.0068611247
0.36093262,0.0022370876,-0.0004279958,0.011266567,0.003819011,-1.8923543e-05,-0.00017491588,0.122244194,0.102513514,0.10408655,0.09271016,0.00536415,0.00051215326,0.003749593,-0.0001786347,0.008162707,0.01116966
0.4916395,0.005606508,0.0040515317,0.012267376,0.0075739734,0.010029188,0.0053766444,0.103937894,0.08966791,0.10159661,0.094224826,0.018122828,0.00078523066,0.004860813,0.0001060318,0.016628169,0.016580774
0.16377392,0.033802725,0.020719185,0.09675418,0.06720698,0.011841689,0.02244101,0.06934708,0.07538579,0.06571676,0.07540171,0.06754434,0.0023915244,0.011568288,0.001186375,0.06467781,0.0629282
0.5641161,0.007738946,0.0065824133,0.020256713,0.008299618,0.008313602,-0.00031337864,0.07472729,0.06340122,0.082007825,0.07222323,0.021570109,0.0011747547,0.0033017271,-0.0002454396,0.015527649,0.0150346495
0.07086691,0.011339597,0.0066276444,0.032350462,0.021312956,0.0098584425,0.013042402,0.0076995604,0.008200755,0.012404647,0.007766189,0.0037380971,0.0010435255,-0.00044263923,0.0003850471,0.0016474943,0.0013677077
0.31707892,0.003267867,0.0029182183,0.0026114788,0.013167456,0.0047781887,0.0034491185,0.045477133,0.037742976,0.043763507,0.038247302,0.004777169,0.0006115673,0.0007882011,-5.9919235e-05,0.004118204,0.003935592
0.110565886,0.0039425646,0.0053119017,0.0095448885,0.014644795,-0.0019424809,-0.002379914,0.07640983,0.067351535,0.071810514,0.067309655,0.0039668526,0.00038882555,0.0013292537,-0.00023293785,0.0030221296,0.004865557
0.2730709,0.0059631635,0.00296462,0.013706883,0.003950729,0.013982268,0.0054073255,0.0384096,0.031495135,0.02750024,0.025697129,0.0064057056,0.00056958734,0.0014951231,0.00017341458,0.009080593,0.0088585075
0.5275048,0.006007199,0.0037819236,0.015370326,0.009320783,0.009240202,-0.0011828437,0.0760012,0.06849097,0.076361656,0.0708388,0.017875992,0.0010409906,0.003473355,-0.00032961316,0.014249677,0.013724011
0.63698393,0.002139337,0.005818746,-0.015993595,0.043234717,0.0009868173,0.008951639,0.08605898,0.07114015,0.09045716,0.07783052,0.00039672758,0.0007310163,0.0006301786,0.00011051426,-0.0009708721,0.00018587057
0.12509578,0.0042359205,0.0033679157,0.009979551,0.007240891,0.006746592,0.0020627924,0.060771666,0.049981818,0.056093477,0.04969237,0.005698937,0.00046479364,0.0011814891,-5.3881922e-05,0.0050436314,0.005732199
0.31692246,0.0034118067,0.0019375331,0.009416543,0.0038849656,0.005779608,0.0001159606,0.09266724,0.079528786,0.08624417,0.07805604,0.0099847205,0.0008643712,0.0031285575,-0.00026723323,0.009068682,0.010230272
0.38568833,0.0039141835,0.0008731438,0.01649499,4.8408285e-05,0.0036315972,0.0011429985,0.09790984,0.08547546,0.088842385,0.081392646,0.0099987285,0.00073470676,0.0030592626,-0.0001676602,0.009491115,0.010460216
0.3833742,0.007541744,0.0040739803,0.017444385,0.014381386,0.009227869,0.008544781,0.008909289,0.010928711,0.0050745923,0.004072249,0.0003801044,0.0010624764,-6.0046208e-05,0.00018540582,0.000652893,0.00012533739
0.061339974,0.0044529177,0.0041713375,0.00976577,0.01064134,0.004281387,-0.00016694865,0.08566088,0.07189219,0.08363555,0.07341948,0.0061717797,0.000607233,0.0013850627,-0.00021211196,0.0031093503,0.0050279833
0.635201,0.010705267,0.008600075,0.022017365,0.034842245,0.014805724,0.009485224,0.122593746,0.10136685,0.114260525,0.09910864,0.024709836,0.00088994275,0.005710762,0.0003324917,0.023216054,0.026067995
0.2004303,0.0035274012,0.0021654754,0.0054929145,0.006980525,0.0067768907,0.0019071243,0.04838499,0.039582502,0.045313165,0.04009773,0.0057711955,0.00054173265,0.0012660682,-0.0001125009,0.005427225,0.005554229
0.49056128,0.0088020675,0.0050500175,0.0135256965,-0.0021148385,0.02117347,0.0072875693,0.05670197,0.045868695,0.06538078,0.055161178,0.015165276,0.001107302,0.0013903544,4.5166744e-05,0.01010498,0.009243118
0.28772417,0.002600236,0.0034561246,0.0009393003,0.017850887,0.0027147904,0.0016011955,0.054430075,0.045005623,0.05423256,0.046733294,0.0016621649,0.00047892507,0.0002082627,-0.00015465663,0.0006846241,0.0012680772
0.6749871,0.005121894,0.0076927403,-0.0076669725,0.025226079,0.0030405773,0.0077094557,0.08162549,0.06808571,0.07774232,0.071400344,0.009492515,0.0009401402,0.0030732094,0.00019217984,0.009888166,0.010326736
0.17171843,0.0045484356,0.0039978633,0.011858831,0.015282908,0.0034009344,0.005219687,0.017899832,0.016664403,0.011982141,0.011442382,-0.002301177,0.0005728991,-8.436211e-05,9.865318e-05,8.678995e-05,0.000111354515
0.7236476,0.010214637,0.006216667,0.025345817,0.030654952,0.010309286,0.0035462729,0.09742162,0.08744532,0.0961398,0.09079046,0.033679273,0.0013561781,0.0072547738,-5.2766685e-05,0.030101405,0.02958252
0.578169,0.0037714401,0.0024504275,0.01124397,0.012917697,0.0014221421,-0.0006876027,0.11366761,0.09346328,0.10845994,0.098010845,0.014228991,0.0007866154,0.005367798,3.5656652e-05,0.014093691,0.015016945
0.46069205,0.011858579,0.011815457,0.0030442905,0.026571535,0.02442965,0.0039061843,0.123322785,0.112265624,0.11671398,0.11273195,0.05006459,0.0018156267,0.016361855,0.00027127643,0.048611507,0.046346396
0.33290285,0.0031630725,0.0032434468,5.01303e-05,0.012622439,0.005670576,0.0033720562,0.051995195,0.042786997,0.053807415,0.046250753,0.005065623,0.00066010165,0.00060997636,-0.00010070985,0.0031724214,0.0028263289
0.22861533,0.008586087,0.00857703,0.03424035,0.01641526,-0.0035264278,-0.0012726428,0.009534515,0.009866318,0.005840633,0.007972652,-0.0035220208,0.00074775866,-0.0003613662,-0.00010309885,-0.0012137797,0.0008303169
0.22021475,0.004757484,0.005092932,0.010444026,0.005203341,0.006735747,-0.0051224716,0.032800414,0.026767964,0.033490807,0.030679973,0.0065201996,0.00079804973,0.0016906428,-9.2909206e-05,0.006017143,0.0059740464
0.46323586,0.005715431,0.0038969882,0.011727353,0.011037292,0.009790791,0.002711166,0.07100472,0.062181346,0.06668004,0.061946057,0.016312316,0.00090126565,0.0036291822,-0.00010046415,0.015207985,0.014628723
0.24533924,0.0052765193,0.004255384,0.015659176,0.0019178889,0.0076486766,-8.628797e-05,0.038584605,0.03150536,0.03594605,0.0334672,0.0069476273,0.0006114454,0.0015856462,3.5860983e-05,0.007883751,0.008036091
0.09550189,0.0027893295,0.0008463727,0.010349665,0.003761372,0.006360749,-0.0005353063,0.061884906,0.051152963,0.054778725,0.04867005,0.0038915176,0.0005271532,0.001581499,-0.00027754589,0.0043530185,0.005715977
0.51045966,0.005103576,0.0063126953,-0.005778485,0.012763714,0.007883488,0.0057489434,0.07398904,0.060038835,0.078441456,0.06892884,0.01254976,0.0009616229,0.0025558393,2.8869114e-05,0.009336246,0.008618457
0.09017162,0.0045453333,0.0031432305,0.007991636,0.0071896575,0.012462716,0.002055024,0.060427956,0.047019407,0.054597,0.045600012,0.006056851,0.00050535053,0.0012831863,-7.881399e-05,0.005664871,0.0064233793
0.17819895,0.0042940355,0.0024194806,0.008506488,0.004886059,0.011212984,0.0041668443,0.046471644,0.036174215,0.039610833,0.034050982,0.0070022596,0.00054255396,0.0014222072,4.0714054e-05,0.007804994,0.007602914
0.27793276,0.004827283,0.00353913,0.008333936,0.005229968,0.007003599,0.008528697,0.08276987,0.07013638,0.083796516,0.076496646,0.012715635,0.0006666762,0.0027749354,0.00025057537,0.010182491,0.009746393
0.17400512,0.0042261695,0.0028807125,0.011122384,0.0089320075,0.007334215,0.004391172,0.034131255,0.028168539,0.025494998,0.023219483,0.0025796634,0.00049410306,0.00091629795,7.5944285e-05,0.0049970937,0.0050106538
0.46906903,0.005855935,0.00458479,0.01011341,0.009773862,0.008337969,-0.0005725613,0.059732124,0.051214047,0.064989865,0.058091424,0.013597699,0.000914132,0.0018971853,-0.0002424509,0.009143687,0.008726378
0.37404472,0.0041459813,0.0049112337,0.0009708684,0.01649082,0.005141666,0.0061833533,0.10570948,0.08893898,0.110892616,0.0992434,0.012151796,0.0006177124,0.003210437,0.00011792918,0.008454724,0.009094877
0.069777176,0.0045479876,0.0037491065,0.009665586,0.009177045,0.006909357,0.0003612456,0.081650674,0.06782329,0.07837437,0.06817569,0.0065932833,0.00063607085,0.0014800037,-0.00019618448,0.0040953606,0.005743157
0.69920146,0.0063667814,0.0077057728,0.00020867214,0.017730923,0.0069786785,0.004125785,0.09414689,0.07732023,0.09984681,0.08925706,0.018430956,0.0010495492,0.0041528237,3.7752572e-05,0.014448192,0.014261529
0.18713026,0.003815832,0.0031924155,0.01040035,0.00570237,0.002943774,0.0013668519,0.08031057,0.07058504,0.07762933,0.07218043,0.0067932894,0.0005122358,0.001906544,-0.00012075096,0.005213987,0.0061332965
0.19571668,0.0035922644,0.0020504966,0.010922087,0.004647584,0.007833635,0.0031647687,0.043662082,0.035744783,0.03144294,0.029826814,0.0049748775,0.0003697644,0.0016591569,5.215619e-05,0.008375117,0.008474429
0.21883516,0.013730688,0.008056017,0.030759424,0.033113334,0.021686805,0.016692003,0.05035775,0.040849634,0.044892643,0.040258482,0.021386854,0.00065852964,0.0034774225,0.0007254244,0.021483228,0.02215631
0.2265168,0.0054044425,0.0050615887,0.005626509,0.010574353,0.012935672,-0.0017859612,0.031413734,0.023778673,0.02884473,0.024540892,0.0048047267,0.000770111,0.0012052124,1.4465433e-05,0.0048005255,0.0046431636
0.46383718,0.005303016,0.0042721727,0.01094332,0.004646519,0.009033726,0.0009856517,0.06882794,0.058980897,0.07083487,0.063687965,0.013986138,0.0008476989,0.0024674968,-0.00019455225,0.010805031,0.010364141
0.23503469,0.0035561074,0.0039447434,0.0038185525,0.0070175263,0.0056653814,-0.00019009179,0.051712826,0.04374206,0.048511773,0.04348239,0.0037146457,0.0005567444,0.0007918795,-0.00020666728,0.0030574924,0.003359586
0.2848389,0.006791641,0.0049430756,0.012639805,0.009991322,0.012616778,0.0055743586,0.01930116,0.016038751,0.015867487,0.012398245,0.0018135835,0.0008375152,0.00015153026,0.00014079372,0.0020087762,0.0015823534
0.11287999,0.004563531,0.0029298952,0.010067084,0.0030454197,0.010193862,-0.00016204664,0.038005106,0.02948594,0.03678434,0.031445872,0.0063655237,0.000729174,0.0012564634,-2.495943e-05,0.0058627753,0.0056342706
0.51045215,0.006031898,0.0062956754,0.0072792172,0.011586706,0.0075860615,0.0026971092,0.07871236,0.066374645,0.07797423,0.069742456,0.012211855,0.0009317163,0.0025872565,-0.00012133755,0.009944025,0.009823698
0.14697596,0.0043013985,0.0031164438,0.012430572,0.015077317,0.0016998639,0.003631309,0.013531351,0.014167335,0.011154471,0.011145916,-0.0028064125,0.00064433523,-6.9651636e-05,2.5753441e-05,-0.00121288,-0.0011308668
0.18815035,0.004121126,0.0044530993,0.011761987,0.0055190674,0.0008206004,-0.008825209,0.027805839,0.024618525,0.034205973,0.032767456,0.005482371,0.0008649229,0.0014071356,-0.00021495744,0.003822315,0.003831298
0.18201466,0.0054785707,0.003888954,0.016119462,0.013264942,0.005435207,0.0058628423,0.026333096,0.023455456,0.018439963,0.01813361,0.0018607241,0.0005102449,0.00072633073,0.0001599874,0.0045728665,0.004711181
0.3373363,0.005259408,0.003949448,0.006250833,0.007051782,0.011294072,0.003448686,0.068642184,0.059810776,0.0655172,0.060542706,0.013057091,0.00086791103,0.0028791758,-5.701871e-05,0.012038938,0.0111576095
0.28701517,0.0034102008,0.0027741375,0.0052287006,0.008281075,0.007555061,0.0048064915,0.05537522,0.04472544,0.045453183,0.04241822,0.007266322,0.000372243,0.0026018438,0.00015559129,0.010516874,0.010559581
0.074005365,0.008665842,0.00034370716,0.0356342,0.00523444,0.009190022,0.006784454,0.047277227,0.042500548,0.044582613,0.041889343,0.013064196,0.00066234655,0.002790731,8.319987e-05,0.012645546,0.013420513
0.16667895,0.006870267,0.0033767428,0.007892748,0.031015884,0.013842664,0.0067825066,0.03294651,0.02611818,0.028762704,0.024223495,0.0052467086,0.00076088484,0.0009448785,0.0002065555,0.005906393,0.0057058134
0.26899236,0.005327943,0.002966928,0.010575371,0.0067895344,0.011019907,0.0048844246,0.039031755,0.032387357,0.031512924,0.028244507,0.007405822,0.0006294544,0.0015085207,7.520738e-05,0.008367286,0.007975293
0.23884575,0.004365219,0.0036969532,0.012785766,0.007643345,-0.00080908276,0.0044313325,0.12295991,0.109506354,0.120263554,0.112693116,0.012567059,0.0008212386,0.0038786766,1.7653303e-05,0.009624297,0.011277101
0.20084499,0.0054580634,0.0017273317,0.014177276,-0.0016212249,0.014294067,0.0054261284,0.07044884,0.05969189,0.06692526,0.058874797,0.012268595,0.00095577515,0.002133177,-2.5543814e-05,0.009821072,0.0092961425
0.09166886,0.0036697562,0.00146358,0.011146842,0.0018403872,0.005018869,-0.0043005925,0.029673828,0.025397472,0.032978833,0.030444132,0.004936085,0.00078624696,0.0014121947,-0.00016824137,0.0039772345,0.003921566
0.22707549,0.003958875,0.0024901452,0.012742297,0.0077706967,0.0070194285,0.0025869487,0.04497181,0.03728853,0.033924635,0.03217668,0.005773798,0.0003922488,0.0018393502,3.6275425e-05,0.008758776,0.009029807
0.49305195,0.0046807416,0.0050410214,0.0047965744,0.016551208,0.0070714,0.0035052637,0.07914131,0.06730349,0.07893562,0.06946207,0.007762948,0.00083938043,0.0016796344,-0.00013767167,0.0058004363,0.005958077
0.12158071,0.015068633,0.003983955,0.053605255,-0.0035412265,0.022314597,0.012772707,0.06400525,0.05598345,0.061802115,0.055048082,0.025744915,0.0011471133,0.003468229,0.00034261006,0.022180546,0.021724243
0.16373235,0.0043328335,0.002867253,0.008803195,0.0123785455,0.005865178,0.0018326716,0.014662156,0.014180372,0.015452007,0.013783918,-0.0014173146,0.0007193728,0.00027884892,-4.6264096e-05,-0.0012953002,-0.0012078714
0.089234814,0.0031534096,0.0011474821,0.010473128,0.007818192,0.0027064448,-0.0006055145,0.06390444,0.05522387,0.06140367,0.056185827,0.004375479,0.00039648695,0.0015129152,-0.00023841248,0.003377622,0.004762538
0.43755108,0.0033627902,0.0028747492,-0.0009063352,0.0111922985,0.005085817,0.00308209,0.068700194,0.056056537,0.06830444,0.059516657,0.008698612,0.000644668,0.0020771206,-6.838815e-05,0.006875128,0.0070893653
0.187545,0.009400757,0.0081107095,0.008520591,0.007923697,0.022210058,0.004043663,0.066503055,0.059312843,0.05789511,0.055279247,0.03028695,0.0011757889,0.007316704,0.0003762028,0.031074932,0.029366152
0.7728504,0.0055552344,0.0059071695,0.00967341,0.015184896,6.997585e-05,0.0039107436,0.07443702,0.064108364,0.06538219,0.060100865,0.008397993,0.00085734425,0.0031240173,7.184254e-05,0.010667702,0.011381344
0.12821823,0.0048195594,0.00023133506,0.009385035,0.015165864,0.012401056,0.0030055444,0.049801294,0.040197082,0.044024818,0.03863118,0.007738772,0.0006207528,0.0019451627,-2.7712224e-05,0.00824661,0.0083892355
0.18825503,0.003587767,0.0010544679,0.012501318,0.006094386,0.005957871,0.0030419645,0.036427572,0.032298476,0.027724717,0.027023293,0.0033112736,0.00048872945,0.0013954426,-3.159444e-05,0.005781537,0.0058608656
0.39611667,0.0050156834,0.005299535,0.013342453,0.0026712576,0.0048563667,0.0049702413,0.11771481,0.106818035,0.11306575,0.10819597,0.016278416,0.0012234902,0.0061149485,1.4665176e-05,0.014073502,0.014587304
0.16274154,0.011520543,0.0029279636,0.003423988,0.04650212,0.03374792,0.011242551,0.052224524,0.035820972,0.057494216,0.042915866,0.016587464,0.0013288031,0.0016139128,0.00035772985,0.011998061,0.010950913
