AFP,Enquiry,File,Added,PDR_AFP,PDR_UFP,NPDR_AFP,NPDU_UFP,N_effort,Effort
0.16202514,0.14409009,0.12393791,0.18937166,0.06849176,0.07806059780605978,0.06300557778033467,0.042149566,0.056173954,0.066188246
0.18968543,0.1675781,0.08420793,0.11006963,0.14936072,0.18114201811420183,0.15646283938777036,0.14470181,0.1233474,0.13203269
0.22400692,0.35442013,0.18609816,0.31077626,0.07984818,0.0885679888567989,0.06872386912343215,0.05569084,0.08699782,0.08322844
0.26902258,0.26218024,0.28221443,0.33743155,0.09533478,0.10253350025335004,0.09236502554190154,0.06500016,0.1262333,0.13652699
0.13067219,0.20555173,0.110868916,0.1754832,0.08042939,0.09148213914821392,0.06259534875572093,0.047519155,0.024939856,0.03580555
0.45410162,0.4150994,0.048407517,0.019541308,0.14667168,0.1682537768253777,0.12237732734263965,0.13083804,0.28918803,0.3047686
0.09067556,0.2035028,0.09217398,0.18144284,0.33736295,0.3488431648843165,0.3274333196459992,0.318167,0.081232265,0.07259729
0.16547859,0.1487858,0.049454283,0.16785692,0.10910442,0.1092705509270551,0.10638402638304158,0.07264339,0.06952496,0.075185776
0.1331172,0.18763688,0.08800455,0.14605255,0.104374684,0.11430313143031315,0.08508330510499831,0.069281705,0.039772946,0.04915882
0.24309275,0.43156853,0.16186836,0.24580595,0.29889813,0.30341691034169105,0.27148721628923295,0.26130265,0.22582412,0.23458871
0.1372458,0.18616034,0.08859013,0.18979216,0.10244821,0.11581251158125117,0.09846130590767836,0.08028647,0.06255837,0.062281415
0.10857001,0.20803532,0.1065602,0.14458,0.2565908,0.28324782832478285,0.23848894430933665,0.24426031,0.05424117,0.06331375
0.16796957,0.2783692,0.10491155,0.18212628,0.22817586,0.27002214700221466,0.21031323261879395,0.21865603,0.13042526,0.13782632
0.2550829,0.29791853,0.26217347,0.296824,0.20260735,0.20592720059272004,0.17168669030120143,0.15119204,0.11955044,0.14104375
0.15324701,0.21381786,0.11756365,0.18467885,0.10353186,0.12141670714167073,0.0841631250497875,0.07395281,0.06063354,0.07385549
0.12300801,0.13039483,0.056353405,0.18416187,0.13311625,0.13174758317475832,0.14683075880984553,0.10664024,0.07103412,0.069451526
0.20099126,0.28142944,0.11049649,0.27306888,0.31663287,0.3173766717376672,0.267359916041595,0.2615524,0.14887993,0.1601349
0.14289504,0.19400875,0.10395082,0.12191328,0.2581667,0.27599945759994576,0.23348079400884764,0.2173633,0.15096265,0.17842156
0.29720384,0.23319691,0.2659246,0.3672674,0.049692668,0.05050892505089251,0.07316676939000616,0.041771308,0.10095444,0.08227104
0.1330137,0.18461041,0.16860628,0.21082231,0.18773395,0.18260971826097186,0.13094054785643286,0.10964235,0.0746959,0.1079258
0.16399458,0.17510407,0.0,0.12025126,0.083797365,0.07461903746190375,0.08882130532927833,0.048649922,0.049927376,0.051858786
0.4197376,0.35914123,0.3167901,0.55725354,0.13734679,0.14643318464331848,0.11580622194837333,0.10051415,0.20567788,0.2188753
0.28464535,0.23968521,0.16795355,0.32240608,0.07411009,0.09422471942247194,0.07419997445199847,0.061186716,0.08936682,0.09025337
0.17528743,0.24187692,0.14240648,0.29938185,0.18300062,0.1797383179738318,0.1464482887868973,0.13022679,0.12234144,0.12526824
0.23209833,0.11601941,0.17810509,0.16653565,0.62584513,0.6633815663381566,0.5988064759283886,0.635934,0.36560652,0.3475474
0.13231048,0.0793423,0.16961056,0.1576756,0.0513547,0.043043431304343134,0.05386663923199836,0.025396224,0.02186367,0.013284057
0.17351013,0.18788685,0.08798074,0.1337454,0.057408944,0.06735357673535768,0.05102825306169518,0.026493415,0.019004073,0.0351506
0.10899143,0.17533608,0.13329388,0.1782113,0.30474272,0.3144359914435992,0.28918255735095344,0.2795392,0.085983515,0.08658686
0.1863781,0.22547516,0.0662925,0.1176434,0.09250628,0.13170184317018432,0.07707179062430744,0.087422244,0.056507565,0.06400968
0.109418795,0.15715757,0.025722317,0.17321716,0.20407969,0.20772465077246507,0.21048504262910256,0.1768732,0.07852402,0.071663275
0.16202135,0.2563505,0.058200072,0.11817453,0.14810643,0.18189257818925783,0.1326151279569077,0.1325123,0.0998698,0.1086072
0.19027743,0.29412404,0.17485677,0.20040697,0.3914322,0.4189340618934062,0.3799139227948354,0.37965366,0.27519548,0.2733653
0.24492374,0.33138043,0.18629771,0.16481474,0.23410963,0.2579553057955306,0.21289497277369837,0.20882463,0.18418849,0.20068406
0.1977163,0.18481483,0.22526681,0.2568536,0.17204109,0.18261071826107184,0.15729648943778937,0.13861519,0.15739259,0.16759895
0.20684302,0.18493356,0.12879097,0.0,0.04074577,0.07486589748658976,0.03882277232936634,0.03839565,0.049181946,0.06502429
0.1378363,0.1883674,0.11861122,0.23322593,0.34351027,0.35583593558359355,0.33247641994858523,0.31949344,0.11805864,0.11737141
0.16946317,0.37542444,0.08541698,0.33506933,0.42095906,0.3870057387005739,0.3373419802405188,0.30063802,0.14215307,0.17476882
0.39429218,0.36751658,0.31414843,0.54155284,0.1288511,0.1490474649047465,0.111761866705712,0.10005195,0.15130773,0.17141289
0.3508278,0.3729586,0.19832468,0.16681333,0.26000056,0.2814978081497808,0.24660587479635251,0.24891916,0.2979475,0.30599296
0.21268383,0.37752572,0.19691095,0.31278974,0.3101701,0.296839629683963,0.2518175151090509,0.23349065,0.17230985,0.18954381
0.12502003,0.14135888,0.090252414,0.15574326,0.062423155,0.07183280718328072,0.0544793082687585,0.03400803,0.019376852,0.025680713
0.25776416,0.27725047,0.18681869,0.2922426,0.06758454,0.08494847349484735,0.051536803092208185,0.03843247,0.085629314,0.10245003
0.1005729,0.19877689,0.11117659,0.17441419,0.39249042,0.4065016406501641,0.3873798232427894,0.3745677,0.11251983,0.10562734
0.19725884,0.3944314,0.20266482,0.2723415,0.1349159,0.1414163241416324,0.1086776765206606,0.08769162,0.08354901,0.103183135
0.6384088,0.35676605,0.41942698,0.6585219,0.1235119,0.14908161490816152,0.11011624260697457,0.11607411,0.3153609,0.32592973
0.10263732,0.20215978,0.09023417,0.17006716,0.25605878,0.2780423278042328,0.23618356417101385,0.22944948,0.07463117,0.08395403
0.2290076,0.15929024,0.013028972,0.19678017,0.09540691,0.0786534178653418,0.09639811578388695,0.06484504,0.04150243,0.0334952
0.22773133,0.20911224,0.13013783,0.09922254,0.13849153,0.198632449863245,0.13112080786724847,0.15580976,0.16205387,0.17012198
0.37843564,0.43661094,0.3500697,0.464446,0.14969917,0.16199037619903764,0.1345920780755247,0.115461476,0.19835258,0.21378046
0.10390836,0.093331486,0.08026089,0.18628432,0.08649687,0.07569655756965576,0.07847457870847473,0.045417845,0.019333443,0.020809542
0.19328414,0.16515109,0.1949066,0.13391331,0.05447579,0.05170143517014352,0.060602858636171514,0.035506673,0.036458474,0.030511951
0.13556321,0.19352946,0.1097386,0.12789011,0.07312038,0.08801233880123388,0.06453647887218873,0.045100436,0.04117669,0.054752752
0.13492656,0.1623511,0.114527754,0.14920512,0.075752765,0.08300348830034884,0.06146468968788138,0.04452461,0.04283703,0.05323597
0.15769947,0.17042261,0.07261118,0.18845615,0.12508436,0.13299326329932634,0.12042031722521904,0.09851866,0.07119076,0.07211262
0.25381145,0.21010406,0.24993081,0.31463343,0.09780171,0.11246530124653012,0.09183746551024793,0.077392995,0.09977202,0.10791443
0.49754438,0.55013686,0.4229707,0.5863582,0.43637103,0.43371074337107435,0.39219226353153586,0.37649432,0.593756,0.6102347
0.13305318,0.20994227,0.06525308,0.19470528,0.38666967,0.40309576030957606,0.3877668232660094,0.38126668,0.10657342,0.09503955
0.15430094,0.2721962,0.09462957,0.15015903,0.3375434,0.37698553769855375,0.32069294924157693,0.3267189,0.1611235,0.16995901
0.2993881,0.2914187,0.14985175,0.40180355,0.37582153,0.4034299103429911,0.339561150373669,0.3359461,0.50080854,0.522092
0.1269954,0.1813274,0.11959745,0.1644807,0.19755249,0.2210066421006642,0.18603667116220027,0.17147511,0.12623416,0.14635685
0.5512476,0.38274598,0.48410213,0.6145009,0.09707381,0.12282733228273324,0.10819169049150143,0.10139554,0.20121306,0.20335288
0.1902298,0.2245825,0.11030615,0.19724134,0.097161986,0.11331826133182614,0.08091828485509708,0.072628155,0.07935692,0.08084983
0.35562098,0.37857306,0.17463034,0.3023185,0.43638983,0.46032978603297864,0.42499192549951553,0.4251343,0.6021581,0.59751546
0.12135443,0.22341987,0.15895405,0.2248174,0.12768167,0.13679374367937439,0.1069375564162534,0.08221592,0.06466994,0.0819623
0.15650633,0.18336141,0.10609197,0.14888962,0.6056601,0.6119113011911301,0.5886977353218641,0.5864309,0.21039566,0.2061425
0.15210107,0.24495916,0.18350984,0.24393597,0.06786951,0.07186230718623073,0.05241709914502595,0.024492119,0.03953563,0.057220593
0.412344,0.35021,0.34502715,0.41446596,0.46127146,0.4666282466628247,0.4430100565806034,0.42745906,0.53297764,0.52839106
0.124521166,0.2457985,0.12611496,0.19945508,0.14538114,0.16743229674322968,0.1346419880785193,0.133001,0.038567536,0.037872527
0.10899542,0.30690503,0.026414372,0.20141904,0.4440737,0.44497562449756245,0.4126988647619319,0.41010556,0.105970934,0.09391535
0.1930522,0.19280013,0.06328003,0.16700517,0.090051845,0.09894953989495399,0.07559902453594147,0.0590737,0.04981283,0.05715877
0.09461838,0.16416378,0.109763846,0.1552387,0.3387303,0.34398800439880045,0.32440344946420696,0.30036494,0.12723014,0.13164553
0.119519874,0.21055521,0.09927127,0.21429059,0.17204203,0.16583651658365167,0.1349902580994155,0.112923585,0.06571857,0.07632529
0.18836123,0.16411975,0.15892996,0.1453205,0.3562903,0.393791839379184,0.34247755054865303,0.35392153,0.20223759,0.21110442
0.074977025,0.26914847,0.03226879,0.13897862,0.4511883,0.45902704590270466,0.42175796530547793,0.42426676,0.062529005,0.04888661
0.14858003,0.20608191,0.08803259,0.09302844,0.07086942,0.100353170035317,0.06117102367026142,0.05735722,0.050472587,0.058839846
0.13065377,0.17558625,0.11487624,0.19769764,0.15214302,0.16398374639837465,0.14519510871170652,0.12481151,0.06545113,0.06968406
0.18914782,0.145877,0.21348698,0.2829868,0.10433599,0.09959929995993,0.10130303207818193,0.069382526,0.088524714,0.09176802
0.13574938,0.15766677,0.07133451,0.16107221,0.103955954,0.10412366041236605,0.09489547569372854,0.070565365,0.0375182,0.039240085
0.14667149,0.1899512,0.14791194,0.2172204,0.38509575,0.38191753819175384,0.35079398104763887,0.33656016,0.1637465,0.16444334
0.081806436,0.19054374,0.0772022,0.19803569,0.28333297,0.24415963441596344,0.2434684046081043,0.1826008,0.065601006,0.067953706
0.2590389,0.2211084,0.22681847,0.35840708,0.2925404,0.29519894951989495,0.23884987433099247,0.2260142,0.25167006,0.29048827
0.11632712,0.11911156,0.031376306,0.18748054,0.18600653,0.18416704841670486,0.1945915316754919,0.15492034,0.07207028,0.070163935
0.18691115,0.19189642,0.15220463,0.1334498,0.06806928,0.07625131762513176,0.060362316621739,0.037838787,0.022264088,0.035347044
0.11921437,0.17003666,0.06323935,0.18202205,0.21877062,0.22520219252021928,0.22053848323230898,0.19729912,0.06379269,0.058783084
0.18216142,0.31676787,0.118236974,0.18884926,0.3634951,0.3803876980387698,0.3518167011090021,0.33420166,0.2422786,0.23729922
0.15326162,0.17359537,0.13532804,0.21356031,0.05627279,0.05649638364963837,0.0513470800808248,0.028715607,0.049923748,0.052892305
0.7331958,0.67354906,0.24552545,0.59905803,0.09129747,0.13231128323112834,0.06709450902567055,0.09195897,0.26064384,0.27662712
0.120964676,0.19326,0.17211802,0.18678991,0.121425115,0.1383345538334554,0.11711344102680647,0.09821441,0.03628436,0.03843546
0.31977028,0.5182342,0.13357508,0.19745612,0.16056454,0.1499966549996655,0.1405865684351941,0.11175557,0.2059033,0.22176442
0.17318577,0.339163,0.09435016,0.17988133,0.42344388,0.4314629231462923,0.40247749414864964,0.40238768,0.18835458,0.17748201
0.44619542,0.43716198,0.16048723,0.31610894,0.520266,0.5483131548313155,0.495889599753376,0.5062265,0.7555622,0.7744234
0.09251793,0.1777705,0.13662466,0.21156946,0.2582068,0.26320472632047265,0.23822446429346786,0.22016191,0.06691407,0.068197906
0.20128557,0.27068892,0.18527888,0.2609365,0.09503964,0.10830964083096409,0.07910627474637649,0.06266544,0.071851626,0.087392986
0.18793109,0.24224862,0.14605413,0.2519535,0.115860365,0.1309249430924943,0.099413899964834,0.08052997,0.1228659,0.13279314
0.17999536,0.17595182,0.16059783,0.17642365,0.7179533,0.7305082730508274,0.6877867412672045,0.6991663,0.27466917,0.27324292
0.26873195,0.17767182,0.24272954,0.36803508,0.11393847,0.11899996189999619,0.1066947564016854,0.080071576,0.1330576,0.14325759
0.27836505,0.2555042,0.15976846,0.17328462,0.06209322,0.08899278889927889,0.0590382365422942,0.05375357,0.08507417,0.091073245
0.10534564,0.23936322,0.10964538,0.1995574,0.306039,0.3076465307646531,0.2733153863989232,0.25172234,0.09879024,0.111165464
0.09394114,0.15957983,0.06008582,0.19876255,0.2867651,0.28316395831639585,0.29176561750593705,0.26844114,0.07796924,0.05105435
0.06834608,0.21292865,0.10609251,0.13724144,0.3012902,0.31006959100695913,0.272074316324459,0.26579097,0.101373866,0.0981783
0.29684064,0.40956834,0.16763498,0.23204806,0.09083188,0.11038155103815511,0.07166854430011266,0.0674918,0.11335024,0.12575787
0.09086348,0.20921771,0.09313834,0.18014336,0.29868427,0.3055770305577031,0.27605529656331784,0.25687927,0.089846745,0.09547014
0.15212902,0.17880082,0.16217926,0.21375458,0.2668895,0.2800945580094558,0.2442806046568363,0.23849308,0.12509294,0.12562363
0.24633434,0.27521813,0.06807686,0.13429065,0.07899626,0.0901663790166379,0.053420420205225215,0.046330206,0.061887983,0.07029396
0.16334584,0.34560388,0.11598929,0.24638504,0.21176744,0.22894441289444128,0.1951700417102025,0.18557337,0.085688055,0.0849341
0.24152106,0.4130812,0.16454083,0.25381148,0.09224893,0.10204746020474602,0.07833976470038588,0.059133537,0.09941298,0.11245747
0.12784271,0.21318074,0.104762994,0.18044004,0.08317069,0.0902917250291725,0.07234558934073537,0.05231636,0.042299382,0.043422982
0.28090757,0.26739115,0.17534472,0.37630746,0.05566892,0.055726578572657864,0.05843669150620149,0.034040175,0.16047567,0.14451538
0.14476997,0.18921706,0.11148945,0.21045408,0.1587102,0.1657864465786447,0.14696005881760354,0.1327498,0.09384751,0.09080151
0.08618444,0.21227914,0.045582302,0.163469,0.28338367,0.2873124487312449,0.2702081362124882,0.25629625,0.06750813,0.056016937
0.14546533,0.22602785,0.089353874,0.18534362,0.10456511,0.1211809121180912,0.09103072946184376,0.07881834,0.05614268,0.06248611
0.12813406,0.16488293,0.11563493,0.20541613,0.29002374,0.29446242944624296,0.27484066649044003,0.26104143,0.08249585,0.08470766
0.12483078,0.23388368,0.110373594,0.2172975,0.19523872,0.22181103218110323,0.17464520047871204,0.17063382,0.05892964,0.06763226
0.20205681,0.34146345,0.1486187,0.24076098,0.112116195,0.13302017330201735,0.09980989598859376,0.08877122,0.100288644,0.107983604
0.21003596,0.30484834,0.17378359,0.21974248,0.07619043,0.09573274957327496,0.07169848430190906,0.058024704,0.07819421,0.08580805
0.59955746,0.51528585,0.573401,0.74354094,0.13187252,0.14635618463561847,0.13153479789208788,0.11112005,0.311295,0.31666175
0.13458309,0.1964891,0.08056074,0.13350974,0.0817015,0.11235169723516973,0.07677559460653569,0.079086035,0.03351564,0.029158833
0.15364493,0.1779873,0.1517427,0.17615475,0.4916068,0.502507350250735,0.48657112919426776,0.48496255,0.18055238,0.16995454
0.1166496,0.22215039,0.14643477,0.20191681,0.10378202,0.10652158065215807,0.0835205750112345,0.056282185,0.028616913,0.04419489
0.17072652,0.14136384,0.11630801,0.18190183,0.36517897,0.3802270980227098,0.36101036166062167,0.3541987,0.15932581,0.15360296
0.2565605,0.19192165,0.13151464,0.16427404,0.029894125,0.022646191264619128,0.03494649609678977,0.0034662895,0.038112745,0.04143907
0.29241404,0.22488794,0.2166922,0.2742055,0.062265612,0.08606963860696386,0.06644616398676985,0.05793336,0.10071728,0.105339736
0.16765106,0.25060093,0.1767922,0.20810896,0.10745435,0.1282117328211733,0.09390497063429824,0.07962195,0.0895202,0.10512398
0.20876586,0.23110178,0.20996398,0.15608323,0.10952617,0.1379608037960804,0.08807858528471513,0.087122716,0.112454906,0.1399987
0.13749449,0.20273544,0.09883193,0.17591126,0.29178977,0.29978206997820706,0.2681125560867534,0.24938148,0.1266367,0.1327776
0.14299046,0.22843945,0.10385544,0.26489806,0.2275001,0.2193810419381042,0.1907803214468193,0.15585673,0.12812793,0.14036751
0.13225313,0.16315283,0.07922287,0.22078541,0.0956106,0.10748845674884568,0.08839855130391308,0.07077341,0.043893926,0.045418683
0.24705195,0.13289878,0.21532379,0.24449505,0.14113818,0.15441701544170156,0.14608091876485513,0.12766016,0.16958608,0.16427366
0.18619128,0.18060675,0.076783426,0.25510412,0.24183059,0.2420993242099324,0.21406550284393017,0.19835922,0.13600501,0.14225237
0.3117874,0.3438517,0.14571504,0.3956071,0.22962898,0.2404686040468604,0.20681603240896193,0.17548501,0.27152318,0.301707
0.30815715,0.41375104,0.31860054,0.36055464,0.104961924,0.11422178142217815,0.10094277605656657,0.06600601,0.13762088,0.16061841
0.19468722,0.19323151,0.1413241,0.24090284,0.13953695,0.15700407570040759,0.11613994696839681,0.10378503,0.12701547,0.14853963
0.27721268,0.26180634,0.17670424,0.18963587,0.07731991,0.10391037039103704,0.07017001421020086,0.06504058,0.09898391,0.10511288
0.18411689,0.20894577,0.19386812,0.20364982,0.09799267,0.1091444709144471,0.09204511552270693,0.07128803,0.07635267,0.08450273
0.1818972,0.25657997,0.103623435,0.29429194,0.22461657,0.23445562344556234,0.20940503256430196,0.19014671,0.121639505,0.1230306
0.092266664,0.13673355,0.09459069,0.10537082,0.2545242,0.22426129242612927,0.23555928413355703,0.17843935,0.0820283,0.07919009
0.13920206,0.18945615,0.09029316,0.17491019,0.08463637,0.09726067972606797,0.07638031458281888,0.05613119,0.04435933,0.0529302
0.114129856,0.20863676,0.10928175,0.19732265,0.18487613,0.18429586842958687,0.14901505894090356,0.13335511,0.05612944,0.065074965
0.17809425,0.27691242,0.17886046,0.22658229,0.07935796,0.09628875962887598,0.07659036459542187,0.055806145,0.06908592,0.078093395
0.28751928,0.14585072,0.2098243,0.3727864,0.39966044,0.41302784130278414,0.3815733428944006,0.37851486,0.39349386,0.3918928
0.1682965,0.24313664,0.11998135,0.12889239,0.22908899,0.2630243563024356,0.21634194298051657,0.2173343,0.1434343,0.15579194
0.117628396,0.26497608,0.069223784,0.13397153,0.17846896,0.20767603076760308,0.17230845033850703,0.15898225,0.075875536,0.080878004
0.22790663,0.07734206,0.18726209,0.18960227,0.29497644,0.3203105320310532,0.29265104755906285,0.2897438,0.20645064,0.20431262
0.09751159,0.1933368,0.046666477,0.15123181,0.2173652,0.2282369028236903,0.21163478269808697,0.18573126,0.080209896,0.08495793
0.2050884,0.22267985,0.24961343,0.27149746,0.40047625,0.40708272070827206,0.37414028244841696,0.36191493,0.2724327,0.2725692
0.17190756,0.3569739,0.1364943,0.19283871,0.20738298,0.21327469132746915,0.17584280055056803,0.16448727,0.09197603,0.10371661
0.19983529,0.27456078,0.12317771,0.18363479,0.21954888,0.25891994589199463,0.20272102216326135,0.21381584,0.13846226,0.14266297
0.1109778,0.23088992,0.14208725,0.19674836,0.2635222,0.2845197584519759,0.2494368249662095,0.24529493,0.08033927,0.07640392
0.26351145,0.26302624,0.12235214,0.37726665,0.3403818,0.3522234052223405,0.3137118388227103,0.30446008,0.28294158,0.2867543
0.37813133,0.021924183,0.21734141,0.3078494,0.30467474,0.3179230117923012,0.3037982482278949,0.30543745,0.3457056,0.33795545
0.10024691,0.21912152,0.10326465,0.13361411,0.2650985,0.2741318874131888,0.23996220439773228,0.23524004,0.09752627,0.10109046
0.3145538,0.25772375,0.13629784,0.19127528,0.120315276,0.1407099040709904,0.0849709550982573,0.08612866,0.14034873,0.1685597
0.15553251,0.20007932,0.10793578,0.19473095,0.0726373,0.07805429780542979,0.06168486970109218,0.047429897,0.0398189,0.035434805
0.28478566,0.46825942,0.22735456,0.34973192,0.08824084,0.10833337483333749,0.07512716450762986,0.07033414,0.12920803,0.13205236
0.15641777,0.1322283,0.13505325,0.16037235,0.31464297,0.3276944827694483,0.321034599262076,0.29547364,0.1901884,0.1897675
0.3071508,0.5192189,0.26002613,0.29869223,0.24971944,0.26892789689278973,0.2253226435193586,0.21826532,0.3314226,0.34202826
0.115664065,0.18554643,0.095472276,0.15227205,0.09854066,0.11283255728325574,0.0852022751121365,0.06770801,0.04208131,0.05287736
0.17498975,0.13049237,0.15340619,0.20563483,0.35382906,0.3759253975925398,0.3428896905733814,0.34397012,0.17314214,0.17017803
0.12211147,0.19691074,0.13204074,0.23043296,0.13864683,0.14336550433655046,0.12348534740912084,0.09584775,0.06426151,0.07693769
0.14796716,0.1989282,0.10367741,0.12766601,0.07751251,0.09489888948988896,0.055935813356148806,0.049735904,0.03639691,0.05183883
0.13726737,0.20268105,0.15792897,0.1944414,0.13679646,0.15170417517041754,0.12064257723855465,0.113177724,0.085624956,0.09257232
0.1439082,0.20540275,0.08174837,0.19420259,0.23184317,0.23632142363214237,0.20700527242031636,0.19071874,0.0982589,0.105670124
0.16652006,0.3137052,0.18083233,0.22542648,0.068462975,0.07889889188988919,0.05253925815235549,0.036532678,0.039827414,0.051583942
0.1444906,0.16578557,0.05015321,0.12956145,0.09729024,0.09960916996091701,0.08767157526029452,0.05791901,0.046262,0.055916656
0.11109446,0.23331426,0.13581075,0.18516552,0.43413445,0.4498609449860945,0.4098615845916951,0.41120768,0.09460254,0.09242878
0.10332464,0.18694733,0.09384908,0.14077641,0.10744816,0.11429663142966315,0.09290516957431018,0.068721496,0.04046476,0.05021821
0.12641552,0.17976221,0.10464335,0.18155566,0.4282899,0.4403692040369204,0.4223058753383525,0.413143,0.12407163,0.118011504
0.563469,1.0,0.03171829,0.12401976,0.2134968,0.1891867889186789,0.18158335089500108,0.1699099,0.3303384,0.32956013
0.11028877,0.20852324,0.15845408,0.20464355,0.2557856,0.28460430846043083,0.24122239447334365,0.23883113,0.08387729,0.08901601
0.23853779,0.22709332,0.052527554,0.15866101,0.07268922,0.08329448832944884,0.06415442784926567,0.047624193,0.052405696,0.06311928
0.103563905,0.1514161,0.08109468,0.15993005,0.11652628,0.1192153959215396,0.12418212745092765,0.0896984,0.055329368,0.05441761
0.19273095,0.33460212,0.18965572,0.2962089,0.16664012,0.17609319760931977,0.14060986843659212,0.12247113,0.10312392,0.119650036
0.13156357,0.21418318,0.097247414,0.20268184,0.241187,0.24268933426893344,0.2191042931462576,0.1970388,0.09739114,0.10348107
0.28115225,0.25305882,0.033682045,0.0770533,0.060882285,0.0709479770947977,0.03444620806677248,0.027829852,0.060420774,0.08131656
0.19455247,0.23001759,0.16441,0.26994926,0.12722598,0.13634906363490637,0.1093517965611078,0.09180458,0.10915923,0.12135711
0.14163259,0.17972958,0.07596681,0.1952992,0.1113944,0.11207655120765513,0.10265052215903132,0.07599278,0.059934616,0.06167072
0.23958378,0.21437092,0.21162261,0.19465843,0.04035932,0.03539102153910216,0.05511246530674792,0.023220778,0.10705803,0.09330159
0.16465881,0.28801966,0.114234254,0.21243507,0.21159096,0.2188667718866772,0.1967025818021549,0.17862397,0.09780276,0.09972045
0.13177031,0.2675797,0.10171969,0.20721593,0.15340099,0.1798181979818198,0.13148026788881606,0.12715936,0.05512307,0.065766886
0.11046156,0.2241731,0.09274369,0.23466095,0.2971762,0.293559969355997,0.25824995549499735,0.23781288,0.093345016,0.10174152
0.15586813,0.29339254,0.16333015,0.19262552,0.06976858,0.08141545314154532,0.06619560397173624,0.04450699,0.05471505,0.059457697
0.23130074,0.100049675,0.1779142,0.15248485,0.0766337,0.1197639619763962,0.08260688495641309,0.0822207,0.12260987,0.13634096
0.202319,0.23723921,0.2139104,0.23191045,0.12541129,0.1412185241218524,0.12171732730303965,0.09926162,0.13202326,0.14168401
0.38310435,0.47746795,0.3916778,0.50237703,0.2484973,0.22600792260079228,0.20625863237551795,0.17042923,0.24205884,0.26564
0.0983859,0.21463414,0.1661545,0.14861086,0.104107924,0.11531183153118316,0.07393088443585308,0.056276567,0.031294893,0.045323085
0.11873132,0.15041564,0.108928695,0.19854593,0.13621178,0.1497449849744985,0.13051358783081526,0.11406956,0.05082668,0.054526225
0.14580694,0.18206263,0.054444157,0.1454602,0.0911276,0.09364236936423694,0.08747216524832992,0.059152126,0.04872687,0.054910034
0.13637584,0.1863885,0.13461989,0.1373447,0.18350783,0.20169627016962702,0.170236750214205,0.15840802,0.061166584,0.073725075
0.12549858,0.16794339,0.13119523,0.17158787,0.20598981,0.22567937256793727,0.1918217215093033,0.18443954,0.05533101,0.059980564
0.1480909,0.228027,0.08858089,0.21289046,0.07062031,0.07703925770392578,0.06201919872115193,0.04186646,0.0043375846,0.0054858886
0.21247627,0.26984054,0.13281718,0.28124207,0.070161186,0.08453523445352346,0.06542914392574864,0.05587265,0.09028968,0.08028607
0.112936676,0.18135065,0.112336814,0.16568068,0.18624803,0.19870717987071798,0.17845524070731444,0.15734741,0.06613159,0.07331473
0.116245255,0.24817866,0.07305685,0.14158055,0.12365147,0.1502408350240835,0.1123824367429462,0.11569699,0.033400632,0.02633321
0.32408738,0.36110193,0.22301303,0.20481554,0.29761893,0.32230166223016626,0.3032590881955453,0.28834537,0.3749123,0.37219462
0.1560512,0.17472404,0.15413123,0.16333465,0.23804298,0.2378436837843684,0.21256202275372138,0.18681026,0.113318905,0.12956412
0.13091943,0.21492422,0.13258067,0.23489158,0.16422719,0.16800996680099667,0.1365767681946061,0.11966262,0.05741578,0.06233862
0.15750708,0.19134848,0.07207074,0.122944206,0.0920324,0.1293139329313933,0.07777435466646129,0.07972288,0.03934166,0.05845414
0.15985058,0.1907226,0.09536599,0.2254818,0.18181352,0.19098666909866693,0.15617633937058037,0.1457575,0.098316595,0.10867323
0.37153924,0.3801486,0.1358642,0.072540395,0.090035565,0.1188643468864347,0.06115752366945142,0.0735494,0.12571992,0.13682279
0.097369835,0.19830438,0.1215443,0.15648505,0.16054907,0.17538651753865175,0.14511923870715432,0.1295087,0.054030333,0.061869867
0.26061764,0.24512,0.19633971,0.29367608,0.08155002,0.09701567970156798,0.08647525518851532,0.07459246,0.103736624,0.095372535
0.4485632,0.5564823,0.41879123,0.5283923,0.10577119,0.13397033339703335,0.08611780516706831,0.077063225,0.21908966,0.2508139
0.25158113,0.1319641,0.21335258,0.2644329,0.13864157,0.1517133851713385,0.1382515482950929,0.12389656,0.17563373,0.17420746
0.35434273,0.029850408,0.24737597,0.23998092,0.17710286,0.2206343520634352,0.17906762074405724,0.20299008,0.23881793,0.23824449
0.11162299,0.16909121,0.07947554,0.13614587,0.08319217,0.0902551190255119,0.07812864068771845,0.047342196,0.040559914,0.050655812
0.15445304,0.2235296,0.121145695,0.16906779,0.34673327,0.3449755944975595,0.32094897925693877,0.2933596,0.17697458,0.19407538
0.2204241,0.025403693,0.1733057,0.19986278,0.0847763,0.1089105268910527,0.09379289162757351,0.09587508,0.10456139,0.09230587
0.091129124,0.2236717,0.07936255,0.19724126,0.33998573,0.3209298320929832,0.29827977789678667,0.25879526,0.106004134,0.124030605
0.1246876,0.23673813,0.0749562,0.21221372,0.30976054,0.32252091225209123,0.29429131765747907,0.28306442,0.09107269,0.090916656
0.16500254,0.25643784,0.13730568,0.2029376,0.10844921,0.12681049268104927,0.09055886543353193,0.07824151,0.0733507,0.08607598
0.20015714,0.20152186,0.14786816,0.27585322,0.276496,0.28076365807636583,0.26191801571508094,0.23918077,0.265953,0.2740925
