data,cplx,time,stor,turn,modp,tool,loc,actual
0.7435528,0.27665633233436676,0.3603964216237853,0.3756187225371234,0.45069948,0.53001,0.2910659008934099,0.41723514,0.47911173
0.5958752,0.13866557613344238,0.18129648087778885,0.20482451228947074,0.2141724,0.38539994,0.1813892518610748,0.20114452,0.6398254
0.469293,0.18696506130349386,0.18538598112315888,0.18181253090875188,0.16105554,0.54799527,0.2292020070797993,0.22425413,0.4915812
0.40087518,0.24567229543277044,0.22939778376386705,0.28566224713973487,0.26262227,0.432002,0.25852081414791855,0.24114758,0.35950533
0.61528933,0.13976229602377038,0.23160220389613226,0.1972896318373779,0.17301807,0.23207179,0.1710485628951437,0.22334099,0.7491831
0.5618183,0.08584626641537335,0.14888269893296197,0.18053312083198725,0.14340356,0.36969364,0.17750947224905275,0.16919565,0.6790044
0.3959212,0.33440261655973835,0.34369472062168327,0.3970732238243935,0.3160192,0.58662677,0.3622262137773786,0.35555053,0.49276698
0.3409257,0.202063929793607,0.19718267183096033,0.2487580949254857,0.18686631,0.5721537,0.27256807274319267,0.2364099,0.47439694
0.6820663,0.08393605660639433,0.13136464788187888,0.08942562536553753,0.0959152,0.44297016,0.15433223456677653,0.15387559,0.6841286
0.5883845,0.04443269555673044,0.03964090537845432,0.07306722438403347,0.06528729,0.6018431,0.13722817627718237,0.05238667,0.5432919
0.47623152,0.09821333517866647,0.08147863088871786,0.1121181917270915,0.089912415,0.5690755,0.15614549438545053,0.10142961,0.47684866
0.43094173,0.2865884913411509,0.29551751773105106,0.34501215070072905,0.29739472,0.64498645,0.35395846460415353,0.3442992,0.47108757
0.65221524,0.09808566019143397,0.12158513729510824,0.10434044026042641,0.10614255,0.41144356,0.09871577012842299,0.15489513,0.55284333
0.3728874,0.1425003557499644,0.15265456915927414,0.15459874927592498,0.108088404,0.38199922,0.1497986750201325,0.17296138,0.44750193
0.39414263,0.3817508618249138,0.4190109051406543,0.4124772747486365,0.43508306,0.65530723,0.41983969801603016,0.3887868,0.31351578
0.2852619,0.5649384935061507,0.6002071360124281,0.5655660939339656,0.5713928,0.5204662,0.5202840079715992,0.5589069,0.16046557
0.5865438,0.0402643639735636,0.05859950351597021,0.05029410301764618,0.065597564,0.43839365,0.10421232957876704,0.044078976,0.54475045
0.60464823,0.12567509743249025,0.1863478211808693,0.17826764069605847,0.18792352,0.30930316,0.18921695107830488,0.18983996,0.65361977
0.4538433,0.14141072585892742,0.12799880767992847,0.17466868048012082,0.12893975,0.58499295,0.22322956767704322,0.14771995,0.44248283
0.40070397,0.1810259918974008,0.20465571227934273,0.23607756416465386,0.16779724,0.4566301,0.24880889511911047,0.24179637,0.52953416
0.56430113,0.028656957134304283,0.06548068392884104,0.06981069418864165,0.0651921,0.38824704,0.10129056987094301,0.040059984,0.50334114
0.40368423,0.3596025040397496,0.36834325210059515,0.3900068034004082,0.31566694,0.5249436,0.3922998607700139,0.37644172,0.47216153
0.5920488,0.050482118951788106,0.031014175860850552,0.03242540594552436,0.03902027,0.6733062,0.12210233778976622,0.05736345,0.5418424
0.20791453,0.33729129627087034,0.25976993558619615,0.37042502222550133,0.30662754,0.63201004,0.38413706158629385,0.28762686,0.20901127
0.44643363,0.2216303378369662,0.26300044578002674,0.31493701889622117,0.25314584,0.4084835,0.2605712139428786,0.2638392,0.61223006
0.39788103,0.2416520758347924,0.26121409567284576,0.3014725580883535,0.21846893,0.56973064,0.3327531467246853,0.3122059,0.615239
0.5579243,0.05730276726972327,0.05434733926084036,0.07268745436124727,0.029218823,0.5601163,0.1104421189557881,0.06302446,0.5577396
0.464005,0.2597842740215726,0.26652075599124536,0.27731616663896996,0.25278065,0.6480176,0.3226444977355502,0.3229406,0.4838186
0.50865173,0.18837328116267185,0.17407195044431703,0.21001406260084376,0.20790824,0.29373664,0.16352228364777163,0.14667493,0.45979977
0.5171273,0.17932297206770276,0.1863169111790147,0.20652802239168136,0.16928068,0.47276324,0.19397471060252894,0.19154501,0.43703166
0.54166603,0.20635253936474604,0.24014611440876688,0.260035765602146,0.2590916,0.5718301,0.2683696431630357,0.26957506,0.4626959
0.40798038,0.2504078749592125,0.2508320350499221,0.3563844213830653,0.29515925,0.6044911,0.31187703881229606,0.27850604,0.38192052
0.546375,0.2122016587798341,0.23316170398970226,0.3014989180899351,0.2957823,0.63344246,0.2682286231771377,0.22474676,0.4294667
0.5443452,0.09988328001167199,0.0842216350532981,0.107594016455641,0.085324824,0.43340832,0.11882005811799418,0.06688669,0.48767704
0.37084588,0.2690230730976927,0.26189036571342195,0.2911734174704051,0.24698827,0.6642023,0.35045679495432047,0.3250243,0.501877
0.6021309,0.35700934429906556,0.42911955574717336,0.45377054722623283,0.50638187,0.8081964,0.44163568583643137,0.47587723,0.3621369
0.47593296,0.15522111447788856,0.1881525612891537,0.20693851241631075,0.1381925,0.3846897,0.1705058029494197,0.16526932,0.6700875
0.4100263,0.39223712077628786,0.40111967406718047,0.4152340549140433,0.35585567,0.59628415,0.39698209030179094,0.41900414,0.40221107
0.52480423,0.09227379077262092,0.164549899872994,0.18072591084355466,0.14843693,0.23572743,0.14403839559616044,0.13763136,0.6410087
0.41430062,0.2325693467430653,0.18249370094962206,0.26521691591301494,0.24798015,0.49400163,0.200225149977485,0.15538275,0.30921265
0.5668577,0.26665699333430065,0.2698047961882878,0.288295417297725,0.25161013,0.5683836,0.2855856114414388,0.28746063,0.5035817
0.44383746,0.14374871562512842,0.12264237735854265,0.15457284927437095,0.13723025,0.6222163,0.23250487674951228,0.14795071,0.47495437
0.44335073,0.1308365669163433,0.14784369887062193,0.13072532784351967,0.104853004,0.42805725,0.1607475139252486,0.17933801,0.46210247
0.51420105,0.13015343698465628,0.09989694599381677,0.1347184280831057,0.13648894,0.54562104,0.15622232437776754,0.097644985,0.43854558
0.38505107,0.19916070008393,0.169836950190217,0.23772801426368087,0.20503876,0.523917,0.2402561059743894,0.1851564,0.3596509
0.6744479,0.08289631171036882,0.12549391752963504,0.09511018570661114,0.08977243,0.3425386,0.039350059064994086,0.14008069,0.61031395
0.48502535,0.11870528812947118,0.1376569682594181,0.12479812748788766,0.120910674,0.3121375,0.11479558352044164,0.14864346,0.49433124
0.42902935,0.1198868330113167,0.11646751298805078,0.12000907220054434,0.09743953,0.51107436,0.16506032349396765,0.1279675,0.45975423
0.7644452,0.11689271331072866,0.17874400072464003,0.13142079788524788,0.20637754,0.60573316,0.1613674338632566,0.24656463,0.59077865
0.46167824,0.08396997160300283,0.11901915714114944,0.1689428801365728,0.10557285,0.4786744,0.1907564209243579,0.15574843,0.6061869
0.19263807,0.3206127879387212,0.3010333980620039,0.3419627205177633,0.2824373,0.66860396,0.39322526067747393,0.34819782,0.43971044
0.4668971,0.10385240961475903,0.07745552464733148,0.12762815765768945,0.11106497,0.62520313,0.18265973173402683,0.11322272,0.46035188
0.3825712,0.2752403024759697,0.3159923789595428,0.3018124881087493,0.2706752,0.40147913,0.2285424771457523,0.29243988,0.27439463
0.3444812,0.3612971238702876,0.3780726426843586,0.489426049365563,0.3971922,0.50798273,0.4348585165141483,0.4286297,0.5598466
0.6697922,0.2640851135914886,0.3674406620464397,0.3111989186719351,0.33751455,0.12557626,0.2586096741390326,0.32617217,0.7183171
0.72025514,0.2602548739745126,0.3318810699128642,0.3526910711614643,0.36286178,0.50944227,0.3223792677620732,0.39835936,0.6492025
0.4544524,0.14917029508297047,0.1686526601191596,0.14909646894578812,0.1570735,0.5471407,0.2125157487484251,0.19224593,0.47902364
0.39034623,0.2803919319608068,0.25294567517674055,0.3013938880836333,0.28246614,0.31387398,0.27625867237413276,0.22943169,0.44842854
0.35151625,0.26174617382538257,0.2591577955494678,0.3443889806633389,0.28638408,0.3781224,0.24516299548370044,0.26641357,0.42226455
0.34998295,0.17361916263808375,0.1924491915469515,0.21977408318644498,0.17912903,0.4118757,0.19796232020376794,0.22303903,0.46786582
0.50336874,0.17898543210145676,0.1881006512860391,0.24415089464905368,0.23710951,0.38666868,0.2119891988010801,0.18518701,0.5381931
0.5837294,0.2567060743293925,0.3324158399449504,0.27895994673759683,0.34723422,0.7112139,0.3373242862675714,0.39111227,0.44820136
0.447857,0.34948456505154346,0.37236942234216536,0.35928882155732933,0.36815348,0.62317336,0.3699420330057967,0.36080348,0.3727301
0.46549755,0.13643987635601237,0.15362290921737456,0.17025451021527063,0.12017453,0.42565924,0.1796805120319488,0.18545946,0.5213277
0.26476106,0.46468865353113464,0.4678701480722089,0.54038033242282,0.52805984,0.8324036,0.5539603846039615,0.517135,0.28232297
0.3636164,0.25038201496179846,0.23640699418441966,0.2924155775449347,0.22859755,0.5976552,0.3211398378860162,0.27258617,0.44523028
0.7173404,0.09254565074543492,0.13090253785415226,0.15551844933110698,0.1912485,0.5828796,0.1407003259299674,0.17660102,0.50874335
0.50483704,0.09495314050468594,0.12405113144306788,0.11630800697848041,0.07176161,0.19868515,0.04396172960382704,0.084097385,0.5004879
0.39640006,0.18926824107317589,0.22876520372591225,0.2936777676206661,0.24443397,0.34130305,0.23328611667138832,0.23367882,0.47413647
0.35412464,0.18286080171391983,0.1853907811234469,0.23441011406460685,0.19017485,0.4445749,0.2215349478465052,0.22381121,0.46405774
0.5455132,0.09782167021783296,0.12121862727311764,0.15932056955923418,0.11366418,0.46887416,0.16774989322501066,0.13173056,0.6347777
0.56940055,0.07419838758016124,0.10254708615282516,0.10000074600004477,0.06587276,0.43495232,0.1096559090344091,0.124533,0.5670923
0.36354178,0.21984822801517717,0.23470284408217065,0.22800482368028943,0.21978483,0.64868224,0.3086154191384581,0.2890398,0.4579367
0.44297647,0.2917013708298629,0.3128699187721951,0.36640735198444113,0.32229635,0.5344396,0.3717824428217557,0.3470223,0.5525055
0.33962515,0.19384308061569192,0.1914722414883345,0.2213681432820886,0.19906929,0.58635646,0.2320359067964093,0.19344187,0.40368673
0.38602853,0.2223616277638372,0.2201004732060284,0.2160444429626666,0.18741396,0.5855953,0.27357737264226273,0.2676633,0.4124866
0.16123633,0.615053338494666,0.5927959355677562,0.6391688383501303,0.5885576,0.802156,0.6798025920197408,0.6160676,0.3038088
0.36722505,0.4181958281804172,0.42216052532963155,0.48810032928601976,0.38048056,0.69487864,0.508272179172782,0.4722703,0.61611646
0.27679986,0.23669487633051237,0.23560102413606146,0.24274750456485028,0.19937024,0.6532076,0.3188012481198752,0.27817363,0.39402306
0.3795825,0.22744620725537926,0.24666334479980068,0.3049793982987639,0.2369577,0.4688201,0.24681112531888746,0.26928055,0.4049837
0.606651,0.06826575917342409,0.13081130784867848,0.09886602193196133,0.0673022,0.2017773,0.0,0.09290078,0.46050614
0.5419985,0.23333436666656332,0.28427871705672303,0.34439894066393645,0.2852911,0.35907298,0.2431385256861474,0.28306818,0.59087497
0.4962129,0.16653509334649064,0.24378706462722388,0.27646203658772217,0.23118612,0.26246488,0.23748723625127635,0.2435168,0.6309092
0.5859682,0.29324120067587994,0.3324926699495602,0.3584344615060677,0.34421584,0.7379414,0.3616008438399156,0.3741278,0.44947976
0.5455736,0.22165107783489219,0.3255397895323874,0.28174944690496684,0.2697312,0.25924134,0.2818642718135728,0.29536867,0.5022293
0.59810966,0.1200704779929522,0.17196755031805303,0.1197526231851574,0.11139777,0.38663286,0.1517088548291145,0.1992858,0.5780008
0.6179186,0.08539679146032084,0.1430580085834805,0.11406785684407142,0.102896154,0.24727508,0.07531901246809874,0.10595232,0.5381617
0.5182937,0.2122985187701481,0.2746481464788888,0.30454768827286127,0.23442414,0.25315642,0.21859100814089916,0.23628688,0.762019
0.43206638,0.21697754830224517,0.1917159115029547,0.26531143591868617,0.23047301,0.5289999,0.2529118447088155,0.19616681,0.37783435
0.47630256,0.04071983292801671,0.07254478435268706,0.111984466719068,0.06803274,0.47426462,0.15488158451184156,0.10332969,0.58049345
0.52617484,0.05844872615512738,0.04931462095887726,0.04819423289165397,0.04161918,0.49985224,0.09932150406784959,0.05243489,0.48822576
0.40729216,0.2612863238713676,0.27406199644371976,0.2778182766690966,0.2862132,0.643587,0.2972472002752799,0.22500807,0.33646083
0.35513955,0.21710384828961515,0.2161272629676358,0.3232411193944672,0.26711485,0.5321416,0.3219112978088702,0.23470438,0.39220607
0.46607542,0.08262559173744081,0.08261496495689791,0.09334382960062979,0.088827044,0.57664233,0.15795870420412958,0.10650012,0.50566465
0.15728828,0.3719451928054807,0.3671016220260973,0.3884350933061056,0.32140544,0.6601185,0.46780165321983463,0.4199983,0.38890797
0.4407282,0.21758926824107316,0.22941203376472202,0.3013578180814691,0.26421866,0.36292845,0.2731392126860787,0.22595465,0.6371977
0.17252257,0.3871101012889898,0.38363172301790344,0.42463096547785795,0.35763672,0.56646585,0.4368929563107043,0.4464696,0.35329565
0.5844399,0.1386414361358564,0.17842088070525286,0.15393540923612456,0.11627698,0.4415697,0.16335628366437163,0.20443237,0.61715937
0.5512484,0.042348708765129126,0.026238204574292278,0.053249063194943796,0.029088497,0.5977943,0.12442483255751674,0.044601172,0.5261417
0.48135024,0.2574873042512696,0.2676899560613974,0.2887854173271251,0.19478443,0.19356896,0.21029338897066108,0.18181795,0.45915204
0.50293577,0.04347180865281913,0.0811904748714285,0.09428039565682375,0.05368325,0.3543849,0.11189542881045711,0.07546967,0.56751823
0.68229413,0.0604263779573622,0.1096131265767876,0.08024552981473179,0.080872595,0.33380395,0.05726280227371977,0.1490052,0.6334501
0.44400376,0.17600591239940874,0.1941405616484337,0.20527203231632193,0.1663484,0.51115984,0.19993863000613699,0.20464545,0.42793548
0.5111198,0.09306397069360293,0.11788011307280678,0.10397446623846798,0.08325362,0.33088446,0.10343621965637803,0.12618238,0.5209289
0.7397231,0.11819066418093357,0.1397786483867189,0.07939130476347829,0.11187202,0.4532774,0.10867567913243209,0.1777367,0.7239205
0.7429018,0.13372834662716532,0.1968729018123741,0.17060791023647462,0.22323462,0.6505221,0.20242605975739403,0.25596446,0.56416476
0.370422,0.44021610597838934,0.4655868679352121,0.5789932347395941,0.4986386,0.56711143,0.5158554484144552,0.51616967,0.52168477
0.5376948,0.10276325472367452,0.10103452606207157,0.11360106681606402,0.114664495,0.5661983,0.15821973417802657,0.13450944,0.49763387
0.5331943,0.09810986018901398,0.07442138046528282,0.10313836618830197,0.09358099,0.6053067,0.14548908545109146,0.09332627,0.4569704
0.23690587,0.33561486643851335,0.3347352900841174,0.3942617436557046,0.36885437,0.7104405,0.41730751826924817,0.37029803,0.2533398
0.5758975,0.2915493708450629,0.32333911940034715,0.3576753914605235,0.3471711,0.58156526,0.36514654348534564,0.3661595,0.49278975
0.52873516,0.18599976140002386,0.2148028428881706,0.22215272332916342,0.21302328,0.33080944,0.22209516779048322,0.17653006,0.42464563
0.3516663,0.22911692708830728,0.24969394498163672,0.24364079461844768,0.22805133,0.5489443,0.303789169621083,0.2795908,0.4465567
0.60831416,0.4128568087143191,0.48403872904232376,0.44191196651471804,0.39639857,0.41423464,0.4571365842863415,0.4435954,0.9669831
0.5841607,0.08711596128840386,0.13649097818945868,0.110510716630643,0.09770715,0.3587044,0.0798256320174368,0.14618883,0.6017822
0.5978631,0.4116618588338141,0.49307312958438776,0.521675681300541,0.5248263,0.7120761,0.4634953836504616,0.5286496,0.45055175
0.44639564,0.21934301806569817,0.26326531579591894,0.21316589278995357,0.21944353,0.24648026,0.22707340729265924,0.27680576,0.44284925
0.3360032,0.2744687225531277,0.23825724429543466,0.325400549524033,0.2570673,0.5454588,0.3499133850086614,0.23746538,0.34177235
0.5323487,0.3641539635846036,0.3848579730914784,0.40402772424166344,0.37221006,0.6059175,0.3916211908378809,0.41337824,0.4298377
0.7523997,0.07696756230324377,0.12879410772764646,0.09431317965879078,0.13077617,0.4511721,0.1520261847973815,0.17505354,0.7912792
0.6043029,0.047560091243990875,0.03915632034937922,0.04342594960555698,0.058342397,0.49800664,0.08491205150879484,0.034434497,0.5175926
0.4269952,0.22800511719948827,0.18385146103108765,0.2596554355793262,0.22813395,0.5542558,0.22538552746144722,0.16076827,0.33389777
0.54180205,0.14731366526863346,0.15428796925727817,0.14879477892768672,0.13424674,0.57537585,0.19559954044004596,0.17249751,0.5316826
0.4226031,0.15851254414874558,0.15204477912268674,0.17931802075908126,0.14553377,0.44706982,0.2024079997592,0.15119737,0.4533226
0.4069497,0.0900489909951009,0.07503521850211312,0.09452319567139175,0.078832,0.42147863,0.11409337859066214,0.070269465,0.4125406
0.4724413,0.2601998439800156,0.28203876692232605,0.31617315897038956,0.29990306,0.49222273,0.29907623009237694,0.28848386,0.42756337
0.29545593,0.2301089269891073,0.24382288462937307,0.28333605700016345,0.22032765,0.48751813,0.29684934031506593,0.289155,0.48046196
0.7230574,0.1506427649357235,0.2152077129124628,0.25692136541528193,0.27563044,0.599815,0.20987794901220508,0.2746219,0.55581427
0.5883828,0.24293458570654142,0.29275079756504785,0.3230747193844832,0.24142686,0.43443745,0.2695679430432057,0.25047123,0.8546081
0.5423747,0.3164995883500411,0.3543061212583673,0.3737042224222533,0.35823688,0.0,0.25408009459199055,0.28857553,0.5784341
0.37936425,0.406741859325814,0.3661610719696643,0.48276892896613577,0.455561,0.41105938,0.3672583332741666,0.3705746,0.33407927
0.49880642,0.1318989568101043,0.11475182288510938,0.15321663919299836,0.13948807,0.59696496,0.16548685345131464,0.12871945,0.4672485
0.24292229,0.26644027335597265,0.25701541542092493,0.29008378740502727,0.25264737,0.6139635,0.3221160477883952,0.28854978,0.31166402
0.41060075,0.19505013049498696,0.20597533235851995,0.23469086408145187,0.15874481,0.4935909,0.2559071544092846,0.255894,0.5022237
0.38710365,0.1629433137056686,0.1967114318026859,0.286582367194942,0.22137591,0.42689377,0.22731301726869826,0.21413755,0.4956823
0.27938724,0.31175946882405314,0.3108955186537311,0.31829448909766933,0.28717867,0.68381894,0.3833183816681618,0.349406,0.3561164
0.48145777,0.15831859416814056,0.18344329100659745,0.1686141301168478,0.17535034,0.2976058,0.1825154217484578,0.1586482,0.48628306
0.4346875,0.1108197789180221,0.12098292225897533,0.1373466882408013,0.1066035,0.4537815,0.15885974411402556,0.12983677,0.4965636
0.66179764,0.04108905389109461,0.07211643932698637,0.02443641546618493,0.041009396,0.31430662,0.023881790611820934,0.073453784,0.5996728
0.44181845,0.2408860359113964,0.2537273352236401,0.30891485853489153,0.2800741,0.5018792,0.2672666032733397,0.24894124,0.40318614
0.4556442,0.20650178934982105,0.20070393204223594,0.25994975559698535,0.18552372,0.5352758,0.26080492391950755,0.23098445,0.5120495
0.6399852,0.018570570142942985,0.009937316596238996,0.0,0.0,0.5214036,0.04210945578905442,0.011277318,0.59308994
0.45172414,0.2654662134533787,0.26584644595078677,0.28278447696706865,0.26991513,0.57624644,0.296669810333019,0.27798373,0.42381716
0.6899997,0.14686448531355148,0.19465561167933673,0.15272823916369435,0.18203208,0.31997,0.15140996485900352,0.19864094,0.70290816
0.14519008,0.4570771342922866,0.3583187214991233,0.5193561311613679,0.4436451,0.6273318,0.4966114303388569,0.37563217,0.07834956
0.49340412,0.11785461321453868,0.13295358797721527,0.15051183903071036,0.082437664,0.510053,0.18433015156698482,0.16940203,0.5452189
0.3795009,0.41255860874413913,0.3784930927095856,0.48769118926147137,0.44005457,0.58485806,0.4147754585224541,0.37767243,0.2550663
0.4815623,0.099971970002803,0.07725757463545448,0.09379172562750354,0.07355389,0.6522612,0.17947868205213177,0.10469487,0.48022336
0.30442196,0.36060481393951854,0.34105292046317526,0.3572121514327291,0.2949699,0.6267456,0.38751516124848384,0.37760884,0.3560232
0.409375,0.2824894217510578,0.3118344187100651,0.3742903224574194,0.32329032,0.29219866,0.28989860101013987,0.2936495,0.43024155
0.48547336,0.08702024129797586,0.0830567249834035,0.12619823757189425,0.101555854,0.57388073,0.1619531038046896,0.096886694,0.51101166
0.6175546,0.060993009900699,0.06125936367556182,0.05825621349537281,0.053273767,0.50666976,0.07233464276653571,0.09428948,0.5510954
0.6725813,0.034829196517080344,0.05780837346850241,0.020679833240789994,0.040884584,0.40030432,0.042378421762157815,0.07404882,0.6502395
0.7552684,0.1481132651886735,0.18464098107845886,0.18600673116040387,0.25073996,0.6170453,0.18822644117735587,0.21833628,0.5113943
0.7570796,0.11551059844894014,0.16241339974480398,0.14466828868009735,0.18776932,0.49372745,0.12329994767000522,0.21586668,0.64578736
0.73811114,0.4819082518091748,0.6026468061588084,0.5973755358425321,0.6785929,0.6911903,0.508699189130081,0.64444304,0.41655058
0.69247127,0.20077717992228197,0.24908198494491912,0.25546117532767054,0.26864848,0.2957965,0.19600717039928295,0.23168856,0.6147578
0.824041,0.17469383253061674,0.24523742471424548,0.1719851303191078,0.20734802,0.30929238,0.1513096548690345,0.26853758,0.8534284
0.573151,0.046799118320088165,0.03304749898284994,0.06163269669796181,0.02311033,0.601045,0.10813488518651147,0.057816297,0.5538797
0.42361346,0.201356239864376,0.20622749237364954,0.25230933513856013,0.20796725,0.55341524,0.2716406928359307,0.23759109,0.41056532
0.49185443,0.2601901339809866,0.29191489751489386,0.2939890776393447,0.22210035,0.4242003,0.32479050752094923,0.30037075,0.49301124
0.3213409,0.28595340140465986,0.29076041744562503,0.32207395932443755,0.2507231,0.5663854,0.36655762334423764,0.34299028,0.5404351
0.30424768,0.3618443638155636,0.3321665699299942,0.4399177063950624,0.39879665,0.42524576,0.3863146613685339,0.3407752,0.34805167
0.37046623,0.22454411754558823,0.2385215943112957,0.31817205909032353,0.262351,0.37181577,0.23311695668830432,0.24032444,0.41229635
0.13458583,0.5787999021200098,0.5632751937965117,0.6135667968140078,0.53070235,0.5735833,0.5817099818290018,0.61614287,0.35951042
0.65269816,0.09815134618486537,0.10621941637316498,0.10286117217167033,0.08552572,0.51012003,0.13891364610863538,0.14141226,0.6148955
0.43950883,0.13303454669654532,0.15117303907038238,0.12574166754450006,0.12414977,0.30715322,0.14305450569454942,0.141597,0.48406124
0.37637734,0.3122452487754751,0.30971999858319993,0.3407367204442032,0.3040749,0.4717629,0.2800199119980088,0.31707907,0.3426562
0.5386116,0.032627846737215326,0.07164437029866222,0.06357312381438743,0.038392633,0.26996446,0.07240515275948471,0.051086932,0.54720867
0.41713548,0.16202749379725062,0.20849163250949795,0.23404224404253465,0.15569341,0.3946346,0.23022315697768428,0.24772114,0.6604573
0.38057435,0.38329439167056084,0.3871760632305638,0.40619959437197567,0.35104898,0.6103765,0.42070867792913214,0.41377443,0.40987587
0.5503379,0.1794346120565388,0.22783310366998621,0.220044983202699,0.14685455,0.4774407,0.24464193553580643,0.2645173,0.7054078
0.2639566,0.23973465602653438,0.24838091490285488,0.2860996871659812,0.24318686,0.5230255,0.27806197219380274,0.29015124,0.39197958
0.67361265,0.13989360601063938,0.2276126236567574,0.26109929566595774,0.2452384,0.43170935,0.20967165903283408,0.27207822,0.74786466
0.52260345,0.09536709446329054,0.18544392112663527,0.22843410370604625,0.2067428,0.32096744,0.23358962664103733,0.17634898,0.6124328
0.72816753,0.1308558169144183,0.1677154100629246,0.18435575106134505,0.21505675,0.45739716,0.13179384682061532,0.21675402,0.6013424
0.4451367,0.23701334629866536,0.25790508547430513,0.2955683177340991,0.23721811,0.091565706,0.22504404749559526,0.20182031,0.5344997
0.5411346,0.16503037349696265,0.1942457116547427,0.18692342121540528,0.19018832,0.5637145,0.21924201807579818,0.1956042,0.47655702
0.4656259,0.07160439283956072,0.10478434628706078,0.1551308093078486,0.09668365,0.4918515,0.1794805920519408,0.14504787,0.60070944
0.5861725,0.45990173400982653,0.530016731801004,0.49052324943139497,0.5284412,0.6985756,0.49053045094695485,0.5536903,0.4301648
0.6366184,0.08181830181816982,0.06423935385436123,0.07629996957799817,0.08317962,0.64667994,0.13396348660365134,0.10456574,0.54243267
0.7357141,0.10531641946835806,0.14946148896768935,0.17046724022803442,0.20739195,0.53998226,0.13649253635074635,0.20149422,0.55909735
0.46602058,0.08356585164341483,0.11579645694778741,0.1706361602381696,0.12740079,0.44020486,0.16745637325436266,0.12006241,0.49355638
0.4499323,0.2100562589943741,0.20961715257702918,0.21269513276170796,0.19651821,0.5120843,0.20848194915180507,0.23313355,0.37940526
0.48969957,0.15753998424600157,0.12340436140426168,0.17177979030678742,0.16040376,0.54920495,0.16928701307129868,0.13126951,0.39062232
0.36159676,0.18373377162662283,0.20935280256116817,0.278784416727065,0.2237558,0.39412916,0.2221008277899172,0.22144109,0.43615162
0.3708097,0.2503799749620025,0.25557203533432216,0.31839896910393817,0.25974318,0.44430727,0.30291374970862506,0.25882435,0.48741382
0.58146083,0.06424843357515664,0.09319043559142615,0.09217647553058853,0.084613085,0.44437188,0.1103271429672857,0.10522419,0.54394156
0.6586598,0.10063882993611699,0.12708914762534884,0.14498532869911973,0.14178714,0.56490946,0.17231653276834671,0.17690113,0.6053112
0.618873,0.030625429937457004,0.017245561034733663,0.022994996379699786,0.027804166,0.6073273,0.09670811032918895,0.04325968,0.59939367
0.27125865,0.49843035015696496,0.4044025742641545,0.5454350327261019,0.50777864,0.27847737,0.4611519138848086,0.34713805,0.27414992
0.4756727,0.13732160626783937,0.15518660931119657,0.16025340961520457,0.13596952,0.44646615,0.14974592502540748,0.16773468,0.40533412
0.43716225,0.09714999028500096,0.08821884529313073,0.1112108266726496,0.07199773,0.2636787,0.09298067070193292,0.04480186,0.4448975
0.57969296,0.12041606295839369,0.1332400479944029,0.14801273888076436,0.12228927,0.60835123,0.18094693190530678,0.17454383,0.5369256
0.5172005,0.15469606453039356,0.16880337012820223,0.1964973017898381,0.15458143,0.38732576,0.17454324254567574,0.17215034,0.48956716
0.5898621,0.32991384700861526,0.3706226022373561,0.4119448247166895,0.41971985,0.6974232,0.3852480214751978,0.41919875,0.38018858
0.52920663,0.16789986321001366,0.1878074212684453,0.1928648115718887,0.15735897,0.55264103,0.23530683646931635,0.21386147,0.58391726
0.53353006,0.10647513435248655,0.11495769689746183,0.09239343554360613,0.087851316,0.3959118,0.12830187716981228,0.10965562,0.49403936
0.49049127,0.18694598130540185,0.2171277530276652,0.23250634395038067,0.20186332,0.45552373,0.22590634740936524,0.22941327,0.46769887
0.41911924,0.20226896977310302,0.22256354335381262,0.22588349355300963,0.1930764,0.4636069,0.2202956479704352,0.25263405,0.47802466
0.53680086,0.30765503923449605,0.3581363814881829,0.31006861860411716,0.30736122,0.34109595,0.2903288909671109,0.3456651,0.47124064
0.22873427,0.5279454472054552,0.5222274313336459,0.55287233317234,0.4776846,0.57356316,0.509102889089711,0.54988706,0.2762069
0.5370617,0.04957019804298019,0.02654522859271372,0.04011389840683391,0.022916973,0.66457367,0.13469968653003134,0.0441176,0.510122
0.53101265,0.09121402087859791,0.09662217579733054,0.0824258049455483,0.08800036,0.4790644,0.13592942640705735,0.12324813,0.53185624
0.23728226,0.2898846310115369,0.26392193583531615,0.3055405183324311,0.295095,0.6909997,0.3598447640155236,0.3024761,0.32931182
0.36707374,0.22512633748736624,0.2240785534447132,0.3010417380625043,0.24060854,0.3044325,0.2133791186620881,0.21591002,0.33243078
0.36763823,0.3532374446762555,0.3029706681782401,0.41442778486566706,0.37643036,0.5784668,0.37609454239054574,0.3191877,0.2665344
0.47941113,0.1425143657485634,0.20186872211212334,0.19557996173479772,0.18724445,0.23897994,0.14303906569609343,0.18021366,0.562219
0.32806265,0.2534229746577025,0.23114003386840204,0.2556635153398109,0.2449477,0.762334,0.34577997542200245,0.25803316,0.3865605
0.3664002,0.17260994273900573,0.20557917233475037,0.28662355719741345,0.22803465,0.3936423,0.23960242603975737,0.21281546,0.41583514
0.5930975,0.15815748418425157,0.15539756932385415,0.1621768297306098,0.17107078,0.54628825,0.1817715018228498,0.14616102,0.4741202
0.6417653,0.016353456364654365,0.04609862276591737,0.032680481960828914,0.042864442,0.45548403,0.10580568441943156,0.06898692,0.6651698
