Transactions,Entities,PointsAdjust,Envergure,Effort
0.59744745,0.699346,0.5730175343810521,0.6989783,0.57707906
0.016768612,0.045204327,0.020812203248732192,0.09125101,0.11248538
0.23922569,0.28007117,0.17111682026700922,0.5167369,0.21254824
0.14961106,0.08738677,0.07407966444477987,0.52382916,0.13517791
0.1604051,0.3763038,0.25422854525371275,0.52172494,0.23635735
0.30404532,0.2610758,0.17130887027853223,0.71202856,0.24661411
0.20508555,0.38464212,0.19088986145339168,0.457484,0.2008139
0.21550432,0.36640596,0.18330247099814825,0.5705681,0.24720973
0.16683416,0.26766512,0.17696917061815023,0.4303891,0.20985167
0.49595356,0.5726011,0.43346389600783375,0.7496294,0.49180064
0.29303822,0.2666938,0.17338250040295003,0.6745011,0.27267817
0.3211106,0.47007912,0.30163945809836745,0.6557121,0.33294594
0.16000213,0.28061408,0.16434889986093398,0.3241453,0.18951537
0.46713394,0.55792105,0.44784265687055946,0.6201994,0.4532579
0.3531993,0.51678085,0.39489387369363244,0.3488177,0.3781344
0.20707825,0.10276905,0.14603350876201054,0.41967088,0.29361558
0.15590651,0.258285,0.12910284774617087,0.4530745,0.18423125
0.28970027,0.41732395,0.22878988372739303,0.74531156,0.3508333
0.15210073,0.16565156,0.13253166795190008,0.3312353,0.1799316
0.34536457,0.5213689,0.30957995857479753,0.6641848,0.39420146
0.2533179,0.35369295,0.18430979105858747,0.59549683,0.21604618
0.19542143,0.349546,0.22235420334125222,0.44664466,0.2575118
0.34201685,0.14978918,0.18422545105352706,0.88393277,0.31364235
0.16626687,0.22967398,0.11622207697332462,0.42807055,0.18576157
0.056515362,0.2015008,0.0668005980080359,0.16044375,0.085859776
0.09527187,0.21764864,0.10621420137285208,0.20103914,0.12144564
0.31532356,0.39070907,0.2509689450581367,0.68417037,0.2870124
0.111439005,0.26859277,0.13608547816512867,0.23096627,0.1304548
0.28990513,0.32335675,0.19561369173682153,0.6645131,0.23869766
0.24581616,0.3767988,0.1973107418386445,0.6436885,0.25078508
0.37041402,0.5879211,0.40590717435443047,0.6105886,0.42953014
0.3030131,0.41842258,0.2698007961880478,0.66675735,0.31417271
0.23641564,0.25772426,0.17947565076853905,0.51246524,0.2592342
0.08214043,0.10900431,0.11493628689617721,0.29995394,0.19139378
0.26802343,0.31152368,0.20684196241051775,0.6593036,0.24030675
0.08930118,0.09430581,0.1123849217430953,0.43812728,0.21220212
0.106606975,0.3670435,0.14556356873381412,0.295628,0.16031703
0.091777444,0.17379607,0.12923323775399428,0.40236598,0.21867773
0.2981634,0.31238735,0.20387832223269936,0.7093087,0.32462102
0.16812392,0.31321236,0.18286825097209505,0.43014222,0.21130785
0.27036202,0.44877535,0.20020034201202053,0.7085317,0.31624585
0.16947876,0.2773697,0.16335149980108998,0.35945398,0.19908538
0.4097982,0.4535181,0.27645139658708384,0.8700426,0.42323864
0.16394877,0.23374236,0.10161977609718657,0.3826626,0.16205218
0.16365646,0.30372855,0.15700330942019858,0.4144045,0.1801409
0.18257442,0.1958601,0.14545073872704434,0.3425961,0.2445959
0.20464063,0.35963738,0.20432032225921934,0.6019549,0.26020807
0.28603372,0.5095828,0.32280693936841637,0.43745333,0.34312156
0.2250294,0.44481406,0.23782253426935207,0.54792416,0.25370726
0.18762313,0.40967402,0.24340878460452708,0.5124562,0.2570767
0.30920172,0.15258953,0.12671130760267846,0.8715203,0.28540197
0.45995444,0.55220896,0.39853819391229167,0.7732607,0.4633889
0.33242592,0.1673088,0.14210787852647272,0.7706168,0.3610697
0.31873342,0.4486829,0.34131177047870626,0.39252585,0.32618308
0.1655698,0.3374085,0.1992259019535541,0.22964258,0.16399354
0.18386084,0.36776567,0.15309790918587457,0.4738472,0.17606415
0.20186207,0.37748218,0.19301535158092112,0.56314033,0.2491028
0.44590533,0.52224565,0.4349030860941852,0.533013,0.42781118
0.19757494,0.18384705,0.0800150348009021,0.73561704,0.20772174
0.26718137,0.4734013,0.3237717394263044,0.44805974,0.34024835
0.6812683,0.7470656,0.6552632893157974,0.77074564,0.68330693
0.059417088,0.31294158,0.07822762869365772,0.15109237,0.09045848
0.45434737,0.52925926,0.4227085053625103,0.64475197,0.47494367
0.051364735,0.23595127,0.09122981547378893,0.2211462,0.11804112
0.06510024,0.17534566,0.026151587569095257,0.46100283,0.104457304
0.32379472,0.313563,0.1974835818490149,0.8179359,0.26528493
0.14153375,0.2643924,0.08002095480125729,0.4701903,0.13452876
0.25032735,0.44724548,0.2549190652951439,0.54694116,0.2532754
0.20371729,0.2511808,0.12376520742591246,0.5514127,0.22969617
0.32267645,0.36413884,0.23739594424375668,0.77829057,0.3101816
0.2230007,0.37668693,0.22388521343311282,0.49821752,0.24147037
0.26403624,0.29642653,0.17478430048705804,0.7164386,0.29928342
0.30787337,0.30809373,0.20742602244556135,0.7739604,0.30300462
0.2550203,0.45600826,0.2756133565368014,0.4502654,0.30012518
0.21572533,0.3284511,0.1385171783110307,0.64454764,0.305604
0.12319646,0.10256166,0.10949192156951529,0.33222544,0.22693479
0.29459187,0.50174814,0.3081981384918883,0.5147272,0.34890085
0.1984956,0.3820634,0.20335621220137273,0.39612818,0.19974448
0.1794792,0.22222236,0.10955650257339015,0.3662032,0.15831335
0.21361262,0.21801893,0.14040540842432453,0.5577306,0.20031735
0.5929213,0.62379354,0.5817880949072858,0.53953815,0.54064906
0.20311518,0.2276678,0.09227965553677935,0.57583296,0.22330834
0.39073378,0.45952278,0.34653320079199207,0.7589544,0.4060391
0.5242984,0.6348654,0.5389165023349901,0.47464174,0.50381523
0.46032053,0.48417777,0.36820396209223777,0.69281685,0.5008659
0.120698534,0.30789503,0.14689982881398972,0.19083793,0.10715899
0.08050443,0.17043692,0.09127369547642174,0.2770201,0.14176661
0.34434003,0.5515003,0.378928382735703,0.5341896,0.39922315
0.06850012,0.28206146,0.0970005898200354,0.16576575,0.11775546
0.20937142,0.27556393,0.18776184126571047,0.53659874,0.22461626
0.4001832,0.46005732,0.3614149916848995,0.72068393,0.42497438
0.32882768,0.4253494,0.28399647703978864,0.6850483,0.3337928
0.33979207,0.5695741,0.3698478821908729,0.58084846,0.41019636
0.2399874,0.16433653,0.1376542382592543,0.4230386,0.25583738
0.13888805,0.19544521,0.16138522968311378,0.2583547,0.13465387
0.11622346,0.14502572,0.10449356626961398,0.39727682,0.16855794
0.24202898,0.36807865,0.24144800448688028,0.49731064,0.27312016
0.20748252,0.24888787,0.1433784586027075,0.6547691,0.23817584
0.24152258,0.46526682,0.2686338861180332,0.52751315,0.29151046
0.12841074,0.18602963,0.1356838881410333,0.40052563,0.17107458
0.109763384,0.3106179,0.1328083179684991,0.38413632,0.16141884
0.15116437,0.20414263,0.07764304465858268,0.35413796,0.115816884
0.08589118,0.22296885,0.11733991704039504,0.28854498,0.15334073
0.15920585,0.39208192,0.09307295558437734,0.36203998,0.14058931
0.28037244,0.44565699,0.23256573395394406,0.63856727,0.28000227
0.28779477,0.4503585,0.22059375323562522,0.7289105,0.2988445
0.2348889,0.28902662,0.1672190200331412,0.6655087,0.28129056
0.105696835,0.27402693,0.10512112630726758,0.32382774,0.1251047
0.15739903,0.32379767,0.18638236118294169,0.39439857,0.2006949
0.2811324,0.15228671,0.15037437902246276,0.741955,0.25843793
0.26286793,0.3913143,0.2972220678333241,0.39125144,0.310563
0.20046821,0.40765867,0.21178746270724777,0.4436012,0.2359352
0.1819498,0.18856299,0.1380076982804619,0.41218328,0.22580117
0.52558446,0.60678303,0.5100384706023082,0.4887212,0.50477076
0.09471163,0.103729084,0.10354030621241837,0.3370426,0.20313106
0.090904646,0.14031248,0.10510726630643598,0.29566744,0.21254943
0.16499457,0.23303516,0.163716449822987,0.5562724,0.19833037
0.089906335,0.040018633,0.08482347908940874,0.33513078,0.18780303
0.19872421,0.2695066,0.16064414963864898,0.6090828,0.2185208
0.18567798,0.19331048,0.20358151221489074,0.5514252,0.233089
0.16802427,0.30672246,0.12671330760279848,0.40060377,0.15735102
0.02071239,0.2126082,0.09611858976711539,0.17855963,0.10808492
0.32871172,0.35786927,0.20177967210678033,0.8366452,0.3327926
0.3815083,0.3450761,0.24657997479479848,0.8010229,0.42604837
0.25766647,0.34263533,0.1675240800514448,0.62361133,0.23276775
0.23811728,0.3937081,0.22930765375845924,0.6045911,0.26010057
0.3624376,0.62489605,0.4138888048333283,0.5263123,0.41286385
0.25069213,0.23651399,0.15217713913062836,0.4520322,0.2315098
0.15242484,0.12696701,0.061129990667799436,0.33969286,0.14812785
0.42290854,0.4720319,0.4546782072806924,0.3553021,0.43068698
0.24105465,0.47715342,0.278104216686253,0.57607305,0.29203305
0.41409326,0.49549216,0.41245996474759794,0.5348787,0.44011816
0.48198092,0.5408389,0.4630474277828457,0.5153068,0.49531865
0.28215325,0.26428387,0.17005877020352622,0.76254237,0.2843996
0.12664205,0.317353,0.19665873179952392,0.36463994,0.21617474
0.12774302,0.24924168,0.12978086778685208,0.37693894,0.17727375
0.19758287,0.2951258,0.1709051202543072,0.37963635,0.21881832
0.43506444,0.6170277,0.4556935273416116,0.61053014,0.48156482
0.18251872,0.45423174,0.23780281426816888,0.48391104,0.26094657
0.23162383,0.425839,0.23284149397048964,0.48056424,0.28684214
0.22008868,0.4222262,0.1949767416986045,0.7016844,0.28440633
0.07575999,0.3661974,0.18726461123587668,0.3254585,0.19604589
0.17016186,0.2822956,0.17107392026443521,0.41626227,0.21519363
0.18839094,0.39496052,0.15039456902367415,0.62603635,0.23518796
0.23074752,0.32737112,0.1640831198449872,0.58012474,0.20256251
0.24001123,0.29743335,0.20848163250889795,0.57313037,0.25338495
0.039526425,0.074058354,0.05799685347981121,0.2063944,0.17982855
0.25274304,0.41382164,0.22953055377183323,0.5700186,0.27325135
0.4029361,0.5041052,0.4409190964551458,0.46427804,0.4414067
0.48962408,0.60903454,0.49591350975481063,0.6992613,0.504044
0.34745005,0.39460814,0.23115403386924202,0.8104391,0.33535585
0.38893986,0.50989884,0.36978974218738453,0.6549625,0.3923468
0.22202629,0.28254402,0.17915999074959946,0.49708587,0.20780447
0.12723815,0.30070308,0.11407916684475002,0.35731417,0.14488588
0.12701929,0.16749303,0.05617883337073,0.34534,0.09324091
0.17530328,0.32580835,0.1324716279482977,0.35687584,0.15993662
0.66091627,0.55573666,0.536383782183027,0.9373244,0.72866124
0.14167254,0.3778479,0.168347650100859,0.4427907,0.18982068
0.32570902,0.49409127,0.3002053380123203,0.6450694,0.33979812
0.12721184,0.30386952,0.18718025123081508,0.36895895,0.2058769
0.18224457,0.26042974,0.1925905715554343,0.4688999,0.22835597
0.15269673,0.27112687,0.14739427884365672,0.51275295,0.18826666
0.60007054,0.63722676,0.5766667346000041,0.5582143,0.6004947
0.26148188,0.26700258,0.17792016067520963,0.47225583,0.25498608
0.04320153,0.08336133,0.04291508957490538,0.15476474,0.12729932
0.2145574,0.27057526,0.22242985334579118,0.503246,0.24004893
0.22415331,0.19216731,0.14395295863717752,0.5223021,0.2379415
0.51245856,0.6233312,0.55773133346388,0.5226602,0.5442265
0.3742963,0.4987306,0.33760502025630124,0.67066234,0.4037513
0.063186154,0.2717065,0.1122903467374208,0.23669103,0.11999414
0.25504106,0.35643893,0.18384969103098145,0.6866158,0.27445197
0.16693738,0.19016995,0.10387617623257057,0.5513548,0.15866117
0.13357244,0.2516533,0.1744770204686212,0.46651274,0.2146088
0.18391123,0.40853226,0.23790070427404225,0.54212713,0.24825302
0.28344825,0.22753324,0.1964702917882175,0.7655235,0.28170836
0.12348616,0.32242745,0.08898653533919212,0.2521419,0.15142594
0.21911447,0.18430121,0.08556904513414271,0.7710739,0.25142708
0.33785242,0.48868537,0.3365383601923016,0.5580041,0.38240698
0.2229039,0.24149488,0.1083351465001088,0.6373944,0.212133
0.22726652,0.36090338,0.18050988083059286,0.68727607,0.29367638
0.14671509,0.25982344,0.11258060675483642,0.45107406,0.16463706
0.1508216,0.18633895,0.04829489689769381,0.4395811,0.17397122
0.25545084,0.19219735,0.11482370688942242,0.6193273,0.25120524
0.26049787,0.28930932,0.16367637982058278,0.6935621,0.29097965
0.11617811,0.2169278,0.05895118753707125,0.15300491,0.0
0.465164,0.4486128,0.330732899843974,0.89175195,0.47888008
0.13683157,0.31799418,0.15514930930895857,0.290008,0.1580847
0.1284791,0.27385864,0.20040121202407274,0.32230574,0.20071773
0.057119902,0.16766237,0.08569992514199551,0.1396774,0.10540152
0.12698132,0.2848677,0.17566411053984662,0.2596866,0.14534852
0.14116846,0.3549915,0.21521517291291037,0.38990754,0.23785704
0.2201998,0.21015348,0.14731514883890895,0.3498605,0.27406684
0.54605746,0.600699,0.48171248890274937,0.75803137,0.61332184
0.22936979,0.28242928,0.1971865218311913,0.63047487,0.2820111
0.10896786,0.41891575,0.20564477233868636,0.3337367,0.21768217
0.24944836,0.2573279,0.12986003779160227,0.8581749,0.37136802
0.17607763,0.31286275,0.1447237386834243,0.35254192,0.1824509
0.18049243,0.35910615,0.12419509145170549,0.568482,0.18426788
0.19966573,0.3831865,0.18781355126881308,0.6591906,0.24240881
0.26086903,0.431329,0.28792153727529224,0.28760332,0.2641564
0.25764364,0.062600315,0.12328978739738725,0.8070039,0.28101146
0.01918067,0.09846404,0.000172834850370091,0.09006874,0.15987429
0.22209045,0.1461182,0.14776443886586635,0.5647585,0.26600656
0.09122247,0.2570409,0.11217520673051241,0.32013428,0.164725
0.053932726,0.0,0.04345425460725528,0.359374,0.20584998
0.25619376,0.4373995,0.24029539441772368,0.5812632,0.29374054
0.10242263,0.1795449,0.059691783581507014,0.14775789,0.16295879
0.3669422,0.47604376,0.39797168387830106,0.49006242,0.3935762
0.09236997,0.3611548,0.09202000552120033,0.1861391,0.17034638
0.105132714,0.22039852,0.08943778536626712,0.4471256,0.1396802
0.47194284,0.56571174,0.41532962491977754,0.73969936,0.47606564
0.37529188,0.5001111,0.34964015097840906,0.7171612,0.4409463
0.35558742,0.32401785,0.2651139959068398,0.7156764,0.37493485
0.2801962,0.39398727,0.22644677358680643,0.64690113,0.2588079
0.2923326,0.25076398,0.18149842088990525,0.66445994,0.26792732
0.13802567,0.20752296,0.1655644099338646,0.45087093,0.22016029
0.2257131,0.13122413,0.12301265738075945,0.73921645,0.23011428
0.17121416,0.24539629,0.1363576481814589,0.3684919,0.20891623
0.10916358,0.2567187,0.06517883791073029,0.21396995,0.08923787
0.32959384,0.51096135,0.3921056035263362,0.5187518,0.4058655
0.21284479,0.38918725,0.17053735023224104,0.6505481,0.24481367
0.12664637,0.32993734,0.112061316723679,0.35186583,0.16325733
0.32200462,0.32954723,0.23308116398486983,0.7106753,0.3759268
0.15435973,0.2314968,0.09186398051183883,0.34871483,0.12722977
0.2520942,0.2516327,0.1392983883579033,0.6797635,0.255692
0.42357332,0.6030312,0.46143438768606326,0.5711667,0.48209852
0.22937655,0.29970956,0.16641326998479622,0.47913307,0.19286503
0.2510908,0.40331686,0.2794413467664808,0.41311562,0.28797615
0.38253832,0.44098145,0.31548751892925114,0.7912847,0.38154545
0.18402314,0.41317433,0.23749242424954545,0.46793723,0.24644984
0.3867759,0.55210435,0.34530147071808825,0.6823087,0.432236
0.17153877,0.22059634,0.1662287099737226,0.45814675,0.21597669
0.26281345,0.43234915,0.3222942193376531,0.5418976,0.32948068
0.17426242,0.27565485,0.1908352114501127,0.4365946,0.22966434
0.4906978,0.61736655,0.46238122774287366,0.6216181,0.46533522
0.36681312,0.4852628,0.3239636594378196,0.7161128,0.38326135
0.23108527,0.3600902,0.26207245572434734,0.26590618,0.22373813
0.29326636,0.36643517,0.31540374892422496,0.47550523,0.3398314
0.34907395,0.55122066,0.3642060718523643,0.5085457,0.35842678
0.23075722,0.3359625,0.1613466096807966,0.5804531,0.24243538
0.19239694,0.39751405,0.17623592057415524,0.43583858,0.1692539
0.060060054,0.15853271,0.109549216572953,0.33015555,0.1827234
0.23591062,0.19595031,0.16678211000692658,0.737449,0.27125213
0.54858,0.63046867,0.57079683424781,0.48042786,0.56305414
0.18811344,0.26681423,0.09600039576002375,0.4647959,0.17914368
0.101303846,0.17920318,0.1121354917281295,0.36982518,0.20726919
0.47728938,0.59135246,0.4471759768305586,0.6574466,0.47700813
0.36106253,0.4080262,0.2467579948054797,0.8130154,0.35530382
0.15807989,0.39432606,0.11714664702879882,0.41632277,0.14823753
0.20403142,0.31284553,0.19467946168076772,0.48263454,0.22965609
0.20050526,0.40613583,0.2789885867393152,0.40656275,0.29547244
0.56073755,0.670523,0.5764975845898551,0.5211442,0.57185894
0.14041024,0.45618105,0.2139993028399582,0.4138965,0.23119953
0.3247962,0.44031945,0.2852453471147209,0.700646,0.313255
0.13233086,0.41110122,0.20291521217491273,0.44016856,0.20982929
0.0728867,0.13610783,0.07602738456164308,0.2617054,0.11554213
0.60360986,0.69855446,0.6060787763647265,0.5570443,0.6042459
0.34407693,0.28183594,0.1865669011940141,0.90421975,0.4325444
0.20066506,0.26143244,0.13132937787976268,0.48046148,0.203023
0.23685414,0.34035128,0.2416039144962349,0.27044654,0.18457495
0.1704906,0.4257233,0.23263512395810745,0.5131805,0.24978766
0.26340073,0.3026522,0.21767288306037297,0.6966986,0.26180753
0.32150453,0.36633977,0.2501054150063249,0.6961764,0.32240048
0.054690793,0.19651514,0.09224432553465954,0.14937887,0.07564716
0.39455432,0.5454913,0.3602638416158305,0.74931926,0.4359228
0.041738056,0.16748491,0.03333759900025594,0.1317777,0.088122986
0.22323456,0.42347094,0.19447416166844972,0.5432913,0.20056635
0.27048764,0.35164282,0.2957561177453671,0.48304826,0.3239958
0.041605733,0.083482444,0.06031551561893094,0.20275901,0.15727818
0.18947421,0.28483164,0.1667519600051176,0.44720685,0.1932464
0.18460214,0.30527145,0.15606475936388556,0.34192663,0.215965
0.17947054,0.3804742,0.12064025723841544,0.5230776,0.24045886
0.11002299,0.11363267,0.0816675349000521,0.38965553,0.12599121
0.24847262,0.24916689,0.1933369916002195,0.7995139,0.27578104
0.22600298,0.16276017,0.12357295341437721,0.69220465,0.26060608
0.47126,0.5217813,0.3637205018232301,0.8235971,0.46753454
0.26738226,0.09686072,0.1370968782258127,0.7190363,0.28758684
0.3446452,0.4989841,0.36200322172019334,0.49253064,0.35055378
0.2854773,0.27223226,0.20166775210006516,0.7184222,0.27083176
0.18890062,0.2661628,0.1088683965321038,0.64167506,0.2532952
0.30503422,0.17815082,0.18676793120607588,0.7515298,0.27931905
0.3002969,0.30091894,0.17174015030440903,0.67041004,0.25696436
0.4664262,0.5459518,0.4419412265164736,0.5866625,0.4373432
0.24182121,0.40316153,0.24849440490966432,0.621768,0.31122753
0.48497933,0.5246825,0.4119164847149891,0.74407995,0.46264538
0.22688255,0.4102286,0.2462663547759813,0.5222,0.2625485
0.27524695,0.36380833,0.25179769510786176,0.5879516,0.27020785
0.24993217,0.24567789,0.18770930126255808,0.5886329,0.23677409
0.19160277,0.28090715,0.20443879226632752,0.4930526,0.240248
0.23420975,0.3902252,0.1700372602022356,0.64706564,0.23951036
0.23526463,0.39974302,0.2260382635622958,0.5844959,0.28743777
0.45086336,0.53687793,0.4778850086731006,0.37456185,0.44525248
0.14380324,0.182276,0.14628024877681495,0.40913057,0.1734845
0.3600248,0.5116337,0.33835522030131326,0.6176829,0.40567982
0.26231706,0.24303557,0.14020808841248533,0.701664,0.26929876
0.20239028,0.29365134,0.17949824076989446,0.54016054,0.2348066
0.26494393,0.23483874,0.163473449808407,0.6684814,0.2643693
0.1407102,0.3381806,0.16360200981612058,0.3991732,0.19864659
0.15153313,0.1348397,0.060255039615302375,0.3089,0.1619453
0.18069753,0.28234413,0.19825531189531873,0.43021256,0.22890781
0.43794864,0.6050792,0.4230032853801971,0.5679483,0.50040203
0.17984672,0.22543584,0.15409268924556138,0.45712793,0.24490896
0.2064839,0.41023123,0.228794083727645,0.5737014,0.26433766
0.04955525,0.1780702,0.09234196554051793,0.2365641,0.18814647
0.2592607,0.32180554,0.18316973099018388,0.69852555,0.23882116
0.211095,0.42213738,0.1927287815637269,0.5469062,0.21925673
0.112210974,0.24499123,0.12162402729744164,0.38326007,0.1692981
0.09088042,0.13993719,0.11845866710752002,0.27983478,0.14467514
0.19255617,0.47592425,0.22933359376001564,0.45103335,0.23731196
0.20048511,0.27420053,0.14479236868754214,0.4352023,0.1979557
0.11913434,0.2264717,0.14117059847023591,0.31634092,0.19096051
0.1993005,0.29132545,0.14466493867989633,0.40703344,0.18431696
0.27842385,0.30098936,0.18833382130002926,0.7461209,0.26684502
0.25729895,0.11209302,0.1421141685268501,0.54086846,0.25159836
0.39702356,0.5787618,0.45943342756600564,0.44217813,0.4573337
0.06095843,0.10186294,0.059507000570420035,0.15425876,0.11895573
0.18567884,0.25871956,0.1346914280814857,0.35366094,0.18750662
0.068501085,0.27623475,0.10165930609955837,0.1873716,0.121409
0.25596976,0.2785866,0.17892563073553786,0.52585155,0.19799234
0.05056882,0.2179834,0.09802686588161195,0.21926285,0.1304449
0.123046026,0.25331548,0.15853061951183717,0.37713587,0.18726046
0.14901376,0.34719217,0.20634548238072895,0.37500715,0.21572082
0.1593889,0.41686413,0.1670232400213944,0.47783345,0.18433733
0.2236223,0.28847212,0.20348660220919612,0.5681049,0.25935006
0.23511167,0.2102328,0.1127800267668016,0.74311745,0.29318848
0.24616867,0.224043,0.17434276046056563,0.43662572,0.23338686
0.34363815,0.16494396,0.12088376725302605,0.99533105,0.32740384
0.68978816,0.7650369,0.6859800011588002,0.70065004,0.7010757
0.38060582,0.46505767,0.3788507527310452,0.6315377,0.42567348
0.1998294,0.042192608,0.1106697266401836,0.817756,0.24641798
0.1580625,0.12763086,0.07187881031272862,0.7247252,0.18987788
0.30455714,0.4173468,0.2982323978939439,0.632024,0.32581806
0.16454832,0.31146824,0.1631256697875402,0.32774693,0.2083915
0.15745586,0.2593173,0.18193015091580905,0.5004101,0.18371809
0.2993181,0.25317135,0.15595543935732636,0.77922714,0.248974
0.1673907,0.21127807,0.09531969571918174,0.31394833,0.16313092
0.14916678,0.27628192,0.14884754893085295,0.37892395,0.17281738
0.45884627,0.5283793,0.4338348260300896,0.73411137,0.4682436
0.30836934,0.19122776,0.14736365884181954,0.76267695,0.2960785
0.33686054,0.59052384,0.37629180257750816,0.5818871,0.408834
0.3671186,0.408606,0.24370513462230808,0.86368823,0.37647787
0.056159943,0.2857424,0.08846200030772003,0.25281245,0.12475865
0.06373057,0.14063917,0.04892216893533014,0.13001122,0.08593833
0.12346477,0.22225533,0.06847070410824224,0.34178117,0.129225
0.40527207,0.6366382,0.4466312467978748,0.5793443,0.46871397
0.06905426,0.4216829,0.11325738679544321,0.34551042,0.14890505
0.27582878,0.4590417,0.24351942461116546,0.68834436,0.3184566
0.18226203,0.3085602,0.15930352955821178,0.4150207,0.16956697
0.15121049,0.33186716,0.09699521581971295,0.41485465,0.1729138
0.20704994,0.44905233,0.2448182246890935,0.5251463,0.25149792
0.17764716,0.30154455,0.1103124066187444,0.52509063,0.19246821
0.12777981,0.42262626,0.12494363749661826,0.36936086,0.14716771
0.1561669,0.20640129,0.18141721088503265,0.4407245,0.22037433
0.20173118,0.4323812,0.26032464561947877,0.4820571,0.28032133
0.25100338,0.4004804,0.2232761233965674,0.60866934,0.27484685
0.24412696,0.42566144,0.21379685282781116,0.5868714,0.28592703
0.6095558,0.7396336,0.5974442358466542,0.6819444,0.6029878
0.26643103,0.39973745,0.17964492077869523,0.64905703,0.33338
0.632231,0.728727,0.5945843356750601,0.7335196,0.6073687
0.16811326,0.19161467,0.10447034626822077,0.3768549,0.16481693
0.45239216,0.61926466,0.4736875884212553,0.6704955,0.5268147
0.28263626,0.32706863,0.18147864088871846,0.6950017,0.2346056
0.5309775,0.54560405,0.5138608308316499,0.6985671,0.5657487
0.062419184,0.14048484,0.07605822456349347,0.21544924,0.12695438
0.124276616,0.30327404,0.1659136099548166,0.34322667,0.19047636
0.22556655,0.30311814,0.12988284779297088,0.6767308,0.21435243
0.20568493,0.2703986,0.18749313124958789,0.40928203,0.21685745
0.34247845,0.45979297,0.3016852881011173,0.73101324,0.36538225
0.20361239,0.21504746,0.14491771869506312,0.6076446,0.25219414
0.19455752,0.45408353,0.284591217075473,0.3583877,0.2898202
0.2935074,0.27764156,0.20237420214245214,0.72474664,0.27051353
0.23067455,0.27993482,0.18001833080109986,0.61578506,0.24664728
0.29660925,0.5069332,0.3151714689102882,0.6479717,0.33819085
0.23378631,0.3920254,0.15020348901220934,0.7040866,0.29153237
0.054663345,0.28011525,0.11883173112990388,0.24788478,0.16015904
0.65857244,0.6789126,0.643833198629992,0.54721224,0.6707263
0.092003554,0.31953454,0.13074641784478508,0.25120753,0.12857747
0.14771198,0.22449277,0.1362405181744311,0.34001482,0.2201513
0.0,0.334268,0.05934495056069704,0.12878296,0.08643187
0.18883207,0.2164779,0.08616838517010311,0.63576216,0.16051197
0.26296788,0.3183413,0.19893905193634315,0.57668835,0.25061837
0.17975992,0.21035224,0.06292797377567842,0.6724562,0.24412817
0.28413543,0.33339623,0.20102766206165973,0.66381776,0.2476348
0.07745804,0.24392094,0.10592160635529639,0.22242154,0.11268685
0.33777076,0.5055536,0.29116387746983263,0.7207833,0.37587878
0.16506507,0.28602946,0.1370588182235291,0.38850552,0.16163433
0.23112571,0.47741485,0.2413050344783021,0.54540414,0.2574142
0.052667752,0.2527887,0.10160545109632707,0.27844048,0.13538466
0.3091577,0.3928201,0.32761485965689163,0.53129435,0.33066237
0.32315183,0.33851492,0.22803284368197063,0.75050527,0.30021045
0.24655879,0.51097494,0.2751737965104278,0.5605458,0.30329767
0.25887764,0.1439332,0.1701148302068898,0.68878627,0.2562019
0.027572326,0.18663107,0.03575307014518421,0.084707886,0.07718036
0.20204267,0.18667835,0.1389313683358821,0.3396818,0.23206359
0.21786442,0.053034052,0.09052229543133773,0.9210758,0.2811971
0.082111895,0.24017373,0.09131457547887453,0.20948799,0.11739212
0.45360893,0.55847883,0.4677267680636061,0.59050107,0.44368812
0.18716726,0.33337417,0.10732854643971279,0.5952353,0.2076542
0.27185905,0.2979463,0.20352573221154394,0.6770991,0.30647993
0.31701666,0.29949915,0.19212339152740351,0.86161125,0.31824636
0.15815118,0.2965036,0.16861191011671461,0.41834855,0.21633305
0.5805982,0.61230457,0.5322705319362319,0.74853146,0.6032338
0.26885092,0.30689764,0.1869741512184491,0.7116277,0.26191503
0.3003567,0.42534763,0.33622976017378564,0.33082354,0.2767163
0.2613181,0.43899727,0.2776462566587754,0.49883378,0.29999092
0.20443183,0.22618106,0.1394414883664893,0.65324026,0.1968455
0.3783244,0.5710517,0.3972650738359044,0.6940759,0.42782566
0.20917451,0.5043066,0.275644416538665,0.43916243,0.3068933
0.27951145,0.37075275,0.2986088879165333,0.53301305,0.33041498
0.17962016,0.31144056,0.14933981896038914,0.43557048,0.17988406
0.29519093,0.27054647,0.19869896192193773,0.72275084,0.2655949
0.3142951,0.42917538,0.285724817143489,0.6369006,0.3238336
0.7469583,0.7672815,0.7015163720909824,0.82027125,0.73874176
0.302014,0.50197387,0.35616942137016533,0.49173635,0.3806033
0.19532341,0.2549527,0.12214998132899887,0.6259595,0.23044086
0.15516397,0.23477599,0.16876746012604762,0.4310034,0.22871919
0.3428741,0.6212183,0.4135217948113077,0.54882205,0.4100103
0.10127069,0.2859766,0.06782211406932685,0.24286015,0.083347775
0.31371492,0.4494542,0.270265616215937,0.7182917,0.32473993
0.16960703,0.35928395,0.18953666137219968,0.29942966,0.19270462
0.20962077,0.2176421,0.09805924588355476,0.58022726,0.22186154
0.4474823,0.50807625,0.4373833262429996,0.5178401,0.45746425
0.26560885,0.43758026,0.29218627753117665,0.5700823,0.32737958
0.28351998,0.2775519,0.18212831092769866,0.69188654,0.28241184
0.1877977,0.22050089,0.13489531809371907,0.6022516,0.22981676
