size_D,duration_D,app,dba,ifc,telonuse,t05,t07,t08,t10,t11,t14,effort_D
0.26267532,0.21783325,0.1514517648548235,0.034875154,0.12430308243030826,0.53398764,0.20644868238692096,0.14712385471238548,0.14371331,0.5737395,0.15118302,0.17802429,0.32932457
0.1335242,0.08106361,4.595517540448246e-05,0.060227275,0.029540124954012495,0.660699,0.07919764975185899,0.02558943855894386,0.031757876,0.701521,0.07350935,0.06950879,0.17101261
0.20681277,0.19586843,0.08423108157689183,0.076187134,0.13700328370032838,0.5891036,0.23977859438671567,0.10068194006819402,0.11161651,0.6618875,0.15203644,0.2101382,0.2940327
0.20898688,0.14940049,0.03601671439832856,0.07891899,0.1277905527790553,0.6475956,0.23689122421347344,0.07726994772699478,0.07073398,0.70781505,0.1792566,0.16662562,0.25471365
0.16026604,0.12438343,0.0701826589817341,0.07512045,0.14609949460994948,0.66764706,0.25852461551147693,0.15308795530879554,0.101839796,0.7287651,0.1678615,0.17731738,0.18262345
0.2843026,0.16653472,0.11476019352398065,0.10220224,0.1768712876871288,0.61327463,0.2555718553343113,0.14634929463492946,0.13201787,0.6550951,0.2598008,0.4532616,0.3222936
0.1458272,0.14502245,0.07928539207146079,0.07568252,0.13437376343737634,0.6130375,0.1695158601709516,0.13562296356229636,0.11171584,0.67178905,0.08391808,0.1361388,0.19695416
0.24638113,0.17777534,0.061984726801527314,0.07837713,0.18829254882925492,0.656643,0.2950523677031421,0.08771917877191789,0.08531748,0.72390074,0.27951634,0.27175254,0.30856907
0.1718092,0.10399178,0.05158413484158651,0.13703,0.19566665956666596,0.74184114,0.2629532957771978,0.11831737783173778,0.09028919,0.7886292,0.29854476,0.1629107,0.16868415
0.34646243,0.19885257,0.11527234847276514,0.1451168,0.3283044128304413,0.6839332,0.5234933314096,0.22672372267237229,0.17046262,0.71869713,0.46038467,0.49533403,0.34907854
0.18651894,0.1042625,0.021814388818561115,0.14552909,0.14477108447710846,0.72326183,0.26092179565530776,0.12717364271736428,0.055915937,0.78990024,0.24161007,0.16230875,0.19377178
0.156656,0.14062193,0.05621052737894726,0.057098866,0.10328696032869604,0.63684857,0.22252537335152242,0.10320813532081353,0.09049,0.71373373,0.13082649,0.11011833,0.230502
0.16811801,0.12523757,0.051965812803418714,0.06569457,0.041795168179516826,0.6098455,0.11625132697507963,0.06623161662316167,0.05492513,0.7020266,0.06313555,0.13695449,0.2587721
0.31189573,0.12006826,0.08357048664295133,0.23690951,0.3706330770633077,0.8471911,0.6119171767150305,0.29541116954111696,0.11243935,0.92613554,0.6194,0.4393555,0.2732765
0.30416662,0.11485095,0.0911792008820799,0.21366215,0.35999863599986365,0.8417175,0.5995697359741842,0.3031132303113231,0.11787559,0.92021656,0.593506,0.4285937,0.25966236
0.34161946,0.15356445,0.06384263361573664,0.19028443,0.2678454467845447,0.80648774,0.4937926296275578,0.16495047649504765,0.100107774,0.903119,0.5998807,0.33288473,0.33708876
0.16964808,0.15042795,0.06896469810353019,0.07434565,0.11666817666681768,0.5826653,0.1626046697562802,0.0792061479206148,0.09534882,0.6364389,0.07215862,0.15951395,0.24107775
0.16212606,0.16846693,0.08098150190184981,0.07305741,0.06398589039858905,0.56668806,0.1073136964388218,0.09310639931063994,0.09904076,0.6323316,0.045861617,0.049205363,0.24262525
0.10526012,0.13782746,0.054852197514780245,0.10053563,0.11622147162214716,0.63453066,0.107824716469483,0.09194818919481892,0.123406395,0.6923168,0.11001934,0.095363915,0.15722501
0.16854799,0.17585889,0.08308030169196982,0.06947571,0.14213745421374543,0.59253263,0.20496673229800394,0.11602531160253117,0.12106036,0.6705208,0.11638175,0.1127646,0.23212804
0.35588703,0.3441652,0.2838801416119858,0.17759687,0.22346138234613824,0.4199814,0.24160094449605668,0.24984466498446653,0.27120286,0.42006972,0.20703511,0.14977056,0.39540827
0.19371857,0.18820176,0.10059675994032401,0.038591087,0.02393579739357974,0.53988445,0.05784413547064813,0.09014893501489352,0.10432069,0.60494006,0.042451695,0.0,0.28007466
0.07567059,0.04616373,0.05917824208217579,0.102315545,0.1299961029996103,0.7138187,0.12964186777851208,0.14245878424587843,0.084885165,0.7406734,0.10036965,0.17147821,0.07675189
0.1865423,0.12177588,0.026702684329731566,0.08578515,0.061334258133425815,0.64703435,0.1383921283035277,0.0495511349551135,0.042139485,0.7333385,0.12253459,0.12866646,0.26131406
0.13903178,0.15467551,0.06846482315351768,0.10704094,0.12407903240790324,0.6069129,0.18962849137770948,0.1292549129254913,0.103471234,0.66677994,0.07623552,0.16216916,0.20758305
0.19604729,0.13716938,0.10266938973306101,0.026811123,0.18570856857085688,0.6288691,0.2719782763186966,0.16720597672059767,0.13262336,0.66879857,0.19983397,0.23004645,0.2208239
0.5120513,0.41080412,0.3222787077721292,0.27849853,0.41317971131797115,0.4590937,0.5206466312387978,0.299494149949415,0.32537258,0.45025724,0.5238326,0.5885259,0.5777968
0.35534543,0.3897507,0.3530934646906535,0.2703961,0.392429179242918,0.4293902,0.3772729226363754,0.3210285321028532,0.36958975,0.47490504,0.35745996,0.24478346,0.3956142
0.19746214,0.13800472,0.06867832713216727,0.046515286,0.06836206683620669,0.5995581,0.1373738382424303,0.08625510862551086,0.06585242,0.67143345,0.090004876,0.20900482,0.27787465
0.11949302,0.08548252,0.04193587180641281,0.01913935,0.06358817635881764,0.6614864,0.15594560935673657,0.099780059978006,0.071070835,0.7471459,0.10978429,0.11760712,0.1836275
0.25456974,0.24433398,0.15827935417206457,0.13151234,0.28060477806047784,0.55338484,0.3071445384286723,0.14190272419027242,0.20216538,0.58941144,0.25703192,0.27727365,0.32408458
0.14296913,0.15275225,0.08126852587314741,0.11086154,0.1377311737731174,0.6124687,0.20385308223118495,0.15278451527845152,0.11019345,0.6744118,0.08598925,0.18353361,0.19769767
0.24745125,0.19786197,0.11472839452716055,0.1371029,0.2651724765172477,0.59454244,0.3001888580113315,0.1809866280986628,0.17532437,0.62807715,0.22027884,0.31393307,0.26423255
0.15295674,0.14445493,0.054550478544952145,0.07793349,0.1196140469614047,0.6264651,0.1903086414185185,0.10571689457168947,0.091319606,0.70571434,0.10329379,0.12902951,0.21405144
0.16333082,0.12328072,0.027685475231452473,0.09143466,0.06244028224402823,0.64375067,0.1396734483804069,0.07314006231400623,0.049246624,0.7283942,0.098860666,0.09013432,0.22812232
0.1823731,0.21454638,0.1215046078495392,0.085758865,0.1896183989618399,0.5498622,0.16935701016142063,0.10614816061481606,0.17064546,0.5986315,0.13861834,0.06875408,0.25636008
0.18662736,0.079619795,0.06351400364859963,0.11815739,0.2499954049995405,0.7789589,0.43796464627787884,0.2278284927828493,0.1197487,0.831983,0.38829666,0.29902261,0.16030431
0.13913903,0.09427524,0.03344134665586533,0.063970864,0.08583707458370747,0.67841905,0.18189631091377867,0.08416990241699024,0.05264254,0.72918963,0.12103866,0.09580439,0.17172156
0.10979603,0.07066447,0.03443221355677864,0.030263722,0.03797868379786838,0.66890395,0.1054267963256078,0.0888799188879919,0.047482476,0.769145,0.07917376,0.078145325,0.1770365
0.31984407,0.18067569,0.08774510622548937,0.19767922,0.3127732312773231,0.7622966,0.5650727339043641,0.2281268728126873,0.14003874,0.79147416,0.52371377,0.39453918,0.30641478
0.2793641,0.287588,0.19575834042416593,0.18758571,0.296167969616797,0.49493596,0.28384221703053303,0.17697499769749978,0.23935871,0.50225836,0.21217997,0.23993409,0.33072287
0.32353708,0.31286708,0.22794507720549229,0.17521,0.3402785140278514,0.5177456,0.4249894854993691,0.21434872143487216,0.2655908,0.5566675,0.34059334,0.35752797,0.3871318
0.4249062,0.3741276,0.3333568866643113,0.19316262,0.25136302513630254,0.3893264,0.25355626521337593,0.295743169574317,0.31848198,0.4091797,0.27427018,0.24044645,0.46589005
0.27848864,0.16016188,0.04706389729361027,0.12454146,0.18338589833858984,0.70324826,0.3020212181212731,0.052101498210149824,0.08154689,0.7912945,0.35517722,0.22569692,0.31925076
0.08134568,0.08314774,0.052808800719119926,0.091020405,0.0810845281084528,0.6633041,0.11416727685003662,0.1096984259698426,0.062228188,0.71289736,0.043615982,0.11833334,0.12701708
0.13802063,0.09048741,0.09255883674411632,0.04472947,0.10330147633014763,0.69608617,0.2229055933743356,0.20108156010815603,0.09024857,0.81160355,0.2099516,0.1567015,0.17852364
0.3240246,0.16981664,0.07735509226449076,0.15076178,0.31303877130387714,0.76023847,0.5502134930128096,0.200633690063369,0.11744009,0.81570876,0.5331427,0.36374414,0.33487117
0.1903072,0.10126771,0.010099096990090302,0.16982126,0.12034718203471821,0.71969616,0.2190297931417876,0.09144378914437892,0.032559946,0.772337,0.2080806,0.13540673,0.19359834
0.20497057,0.2272377,0.2224858677514132,0.25728446,0.40205110020511003,0.5686347,0.34795245087714705,0.25274520527452055,0.26482034,0.57863265,0.27762252,0.31038672,0.23533447
0.17747498,0.15614986,0.06500849949915004,0.05688423,0.13336949333694936,0.615846,0.2222640033358402,0.11912487191248719,0.102616236,0.6592418,0.12748022,0.14478004,0.22916664
0.25082868,0.14464043,0.05620090137990986,0.08776146,0.25528002552800255,0.756143,0.4473848568430914,0.1591183959118396,0.086562976,0.837348,0.45311803,0.2431038,0.30015376
0.15981416,0.1012388,0.06926325807367419,0.028015018,0.0684630668463067,0.6266683,0.11150015069000904,0.09479866347986635,0.067500934,0.6896196,0.089860395,0.12699395,0.19003445
0.17291987,0.15828788,0.10559642944035705,0.18263423,0.24187850418785045,0.66875446,0.3411174004670441,0.24202453420245343,0.14189424,0.7042118,0.18825163,0.3164009,0.1791335
0.27073747,0.10664414,0.06488356851164315,0.15816897,0.2534940253494025,0.7964095,0.4662367279742037,0.23923843392384342,0.105893984,0.84634376,0.47790003,0.3390398,0.2309526
0.3753771,0.37580544,0.31739380826061914,0.21923041,0.3105795310579531,0.40581393,0.29630459777827584,0.31201381120138116,0.33297098,0.41895577,0.2785222,0.24791783,0.4128279
0.261115,0.14287592,0.05322695767730423,0.09861064,0.20126908012690803,0.6970884,0.3745292024717522,0.1311857531185753,0.084689066,0.7503354,0.3306465,0.2717067,0.2834361
0.34394285,0.33975777,0.2911885108811489,0.1999262,0.3136788013678801,0.42909288,0.3027412481644749,0.3012270301227031,0.30174738,0.41673914,0.23139577,0.2069534,0.35936415
0.196528,0.15646844,0.06609363339063665,0.087967455,0.18770502877050288,0.6357724,0.27905221674313296,0.1393753739375374,0.11984207,0.66654754,0.16635953,0.21658117,0.23557948
0.2216965,0.16417019,0.10692465930753406,0.12847435,0.25405489540548953,0.6816971,0.3868465632107938,0.24486672448667246,0.12514804,0.69277203,0.26874912,0.2842036,0.20354451
0.15830342,0.1485526,0.07791770220822977,0.14514095,0.18578456857845685,0.65309656,0.272136716328203,0.17727206772720677,0.1135575,0.699338,0.14274327,0.2338677,0.18744497
0.28769845,0.1865163,0.1299651270034873,0.100972295,0.1783538978353898,0.5810674,0.278502366710142,0.1392424539242454,0.115877226,0.6284939,0.22499363,0.43448734,0.35211927
0.2715058,0.13472044,0.022725296727470326,0.16026258,0.18461279846127987,0.74048346,0.3575330014519801,0.11776594177659419,0.070920184,0.7850767,0.36633062,0.21082777,0.27346376
0.20897385,0.22876948,0.11586845241315476,0.056394458,0.17374221737422177,0.5500731,0.21972806318368382,0.16108731610873162,0.15305637,0.5798924,0.1579005,0.11487514,0.27479425
0.10135503,0.11225932,0.07726938227306177,0.054961383,0.15359024535902455,0.65080374,0.20218821213129276,0.14201991420199142,0.10215895,0.7151853,0.088070914,0.16061306,0.14531712
0.8042914,0.7787201,0.7632761236723875,0.78433704,0.695922469592247,0.13841859,0.7435763946145837,0.7341664734166474,0.7554167,0.090572655,0.7175353,0.6256354,0.76118046
0.17012711,0.12773855,0.06900788309921169,0.04510045,0.03738984873898488,0.60745686,0.13220486793229208,0.09665519966551997,0.06387271,0.69982564,0.06787403,0.11686993,0.25346655
0.10034466,0.09464687,0.099648750035125,0.025473118,0.07480055748005575,0.64096963,0.13012666780760007,0.1678642467864247,0.09497829,0.7007761,0.09698208,0.087317884,0.16149049
0.13647696,0.10557896,0.060491749950825,0.08467358,0.2264876226487623,0.71566194,0.3005569780334187,0.14659206465920646,0.098823205,0.7782831,0.22399108,0.20120007,0.15217572
0.19162431,0.20011535,0.15393486460651354,0.121895075,0.2863475686347569,0.6305947,0.3829711929782716,0.29771667977166805,0.18964992,0.6736181,0.21819876,0.3916816,0.19884905
0.19316961,0.16198604,0.09138921486107851,0.03989315,0.10762666076266608,0.57018435,0.14736697884201874,0.09192577919257792,0.10163139,0.61869514,0.08325739,0.1127882,0.26386172
0.28341627,0.10252003,0.08607719139228086,0.21008813,0.3674131067413107,0.85265726,0.5968736358124181,0.297244129724413,0.10852514,0.9064493,0.5858027,0.3926593,0.22035138
0.21880972,0.123939544,0.017581416241858376,0.09114653,0.11704598170459818,0.70038587,0.23577542414652544,0.0687308968730897,0.046671852,0.76983804,0.23847191,0.1315062,0.249958
0.1952097,0.13898912,0.07499481250051875,0.09173733,0.17621313762131377,0.67775834,0.33601608016096485,0.1592355859235586,0.099305734,0.74509645,0.21481757,0.1840285,0.22213706
0.3167171,0.33728272,0.2907059509294049,0.24439132,0.3313124331312433,0.43815798,0.3105431986325919,0.3044148704414871,0.3122155,0.4242924,0.23281981,0.22992206,0.33953628
0.19296837,0.13727461,0.04234693576530642,0.10677534,0.12106935210693522,0.66713405,0.2202627132157628,0.11439438143943814,0.074110135,0.7383213,0.18467917,0.13587159,0.21444601
0.17166784,0.15848412,0.06260732373926763,0.053898513,0.1091540569154057,0.6141248,0.1960092917605575,0.10544077654407767,0.08218391,0.69134897,0.12206821,0.15055239,0.24852417
0.37308928,0.5472335,0.5031015996898399,0.66545415,0.5293156529315654,0.3004369,0.3652894219173653,0.50807970080797,0.56768656,0.30099657,0.38268918,0.3087393,0.39062977
0.1714021,0.114162676,0.02088494391150561,0.113766134,0.08103618810361882,0.6729566,0.18074463084467784,0.08548716854871687,0.054002896,0.74203086,0.12599103,0.11811572,0.20594692
0.25919268,0.10024023,0.050534944946505504,0.16053396,0.28480088848008883,0.81737745,0.47571154854269293,0.2107335810733581,0.0783809,0.86989033,0.4856441,0.28839993,0.22718544
0.16534004,0.11464001,0.03821555917844408,0.045333505,0.08889142888914289,0.6636588,0.20568628234117695,0.10344244034424405,0.07841925,0.7249018,0.15288164,0.10542041,0.21502626
0.26371816,0.074903905,0.027616930238306973,0.259278,0.24851798485179852,0.8480737,0.3867584732055084,0.15234439523443954,0.03903909,0.8691168,0.47461808,0.25728565,0.21218215
0.14753172,0.08693982,0.0498086310191369,0.042066455,0.09970984997098499,0.6879539,0.21248729274923758,0.13283787328378735,0.08737029,0.77560556,0.19462527,0.1651017,0.184004
0.3034096,0.2453545,0.14108711589128842,0.119972885,0.25267737526773754,0.55691653,0.335126300107578,0.14562688456268846,0.17017438,0.56782824,0.269849,0.37514848,0.36834514
0.17204332,0.13211158,0.06219325378067462,0.060955167,0.04867235486723549,0.602024,0.1284298077057885,0.0787714478771448,0.06714828,0.69059455,0.067689314,0.18537933,0.27106795
0.15800697,0.15588109,0.05807463419253658,0.058487594,0.09682772568277256,0.6078533,0.1666020899961254,0.08680433868043387,0.08546971,0.6843781,0.0935459,0.11780959,0.23735575
0.4714852,0.3543657,0.2805589719441028,0.18174428,0.35844195584419564,0.46644163,0.46329834779790086,0.2508320750832075,0.27813333,0.45576933,0.40515703,0.51489663,0.50111794
0.2976549,0.22442439,0.13480073651992633,0.0590145,0.1783321378332138,0.55814064,0.25891151553469094,0.12238161223816123,0.14082228,0.5991993,0.2239484,0.2956378,0.35415822
0.16168907,0.121637985,0.02727223727277627,0.07335627,0.057570105757010576,0.65517044,0.1387916883275013,0.05718967871896788,0.05124472,0.7440658,0.117786065,0.05896187,0.22674775
0.17976812,0.14061701,0.043439160656083935,0.059214532,0.10212655021265503,0.6319434,0.20815534248932055,0.09144920914492091,0.08066057,0.6860806,0.1298375,0.13924307,0.23609146
0.216854,0.15031338,0.08844087115591288,0.17669255,0.26655268665526866,0.7173588,0.4459892767593566,0.23219340321934034,0.12974669,0.7503036,0.3172958,0.29228747,0.21512997
0.452693,0.46517077,0.39361406063859394,0.30305833,0.31354749135474913,0.33159414,0.34617748077064886,0.37053818705381875,0.38787287,0.3431301,0.30812663,0.21297795,0.4869246
0.1626685,0.14965528,0.04934067506593249,0.06835145,0.08325708832570883,0.5972162,0.1396547683792861,0.051558440155844015,0.077148065,0.66944,0.07297976,0.093054,0.25131753
0.15403318,0.15705952,0.11969187803081219,0.11069226,0.2787203778720378,0.6402042,0.3033257881995473,0.199226069922607,0.16433729,0.6888045,0.19110973,0.24815679,0.16814387
0.24793896,0.12548018,0.020992053900794606,0.22040617,0.14501880450188046,0.7249242,0.2828545769712746,0.10631574063157406,0.06731473,0.7960425,0.28845882,0.23321825,0.24090418
0.14611955,0.11663665,0.02512417448758255,0.0998103,0.032485101248510125,0.6283529,0.09537068572224115,0.03522456052245605,0.047123387,0.7174742,0.06313883,0.10354012,0.23698422
0.23459518,0.12750357,0.04589257541074246,0.095760286,0.10826851082685109,0.66755974,0.2259713535582812,0.10043929004392901,0.049547687,0.7392383,0.18988942,0.21990108,0.273091
0.16067445,0.16199481,0.10710370928962906,0.0543108,0.12118647711864772,0.6120574,0.2476827048609623,0.1894056689405669,0.13109587,0.67571056,0.15806924,0.13866508,0.22540128
0.13362986,0.13395487,0.050959358904064105,0.08251709,0.06661484666148466,0.604574,0.11315459678927581,0.07508123750812375,0.07204868,0.6797004,0.041247174,0.08936435,0.20451073
0.22552064,0.16449572,0.08127126787287321,0.07776523,0.12493495249349525,0.6068756,0.23630352417821146,0.10292188029218803,0.06823327,0.6807357,0.16100182,0.29070884,0.31121546
0.19671632,0.20585051,0.11248213375178662,0.064694345,0.0796294879629488,0.53069055,0.12137988728279324,0.11478163147816316,0.119115874,0.58164364,0.057435885,0.08295524,0.27522522
0.20869401,0.17825578,0.09209130079086991,0.049212873,0.19992659999266,0.6483657,0.37290772237446335,0.18657391865739187,0.13246714,0.702343,0.2555226,0.201873,0.2467838
0.05855578,0.05307927,0.04221792077820792,0.19406569,0.1396573039657304,0.7138269,0.06856990411419425,0.07080644708064471,0.08537324,0.6904816,0.09063871,0.13563854,0.03583142
0.19209704,0.20553598,0.12314915768508422,0.054469883,0.11207894620789463,0.53780276,0.1334126080047565,0.14361970436197044,0.14492504,0.56043625,0.08188428,0.07250041,0.25150508
0.37672144,0.2793117,0.18475002152499784,0.07040447,0.3255730325573033,0.55953056,0.43461575607694536,0.20443850044385006,0.19578771,0.56915164,0.3750201,0.40153414,0.39312553
0.25149918,0.19754773,0.16466420353357963,0.04396522,0.21488135148813517,0.5580162,0.2560647853638871,0.19352267935226797,0.16043009,0.56963533,0.19539715,0.26811188,0.28884608
0.16059998,0.07342108,0.04110528088947191,0.111112595,0.1906552190655219,0.76203537,0.3340906700454402,0.18504814850481485,0.0943874,0.80762,0.29134572,0.21304178,0.13972005
0.15835094,0.07432069,0.023633850636614936,0.10123891,0.09207961920796193,0.71689993,0.1910813314648799,0.11427073142707316,0.057353303,0.7845253,0.17213844,0.13256013,0.15682323
0.2894433,0.29969525,0.17698210230178976,0.11997974,0.19222943922294394,0.49766564,0.2554705153282309,0.14645002464500245,0.18838887,0.51024395,0.20093463,0.14630526,0.3716578
0.20598096,0.10985641,0.04747591525240847,0.1180622,0.12383286238328624,0.7233781,0.2467190148031409,0.09181365918136591,0.026435956,0.8474721,0.26129907,0.10620791,0.2591297
0.1408521,0.14220515,0.07516012248398775,0.13145036,0.1798387079838708,0.6015826,0.17019678021180681,0.099789509978951,0.12041892,0.59926283,0.08328505,0.15165877,0.1724909
0.149943,0.12405718,0.03950349604965039,0.06488663,0.03157577315757732,0.62198913,0.10605580236334813,0.05883735988373599,0.052795485,0.7348039,0.058989957,0.072968364,0.24502856
0.28247908,0.2461426,0.1311911968808803,0.082069695,0.19684384968438498,0.5548922,0.25858773551526415,0.1206137060613706,0.15794112,0.57891446,0.22585256,0.2696128,0.35191214
0.26983753,0.13882813,0.034739446526055345,0.14355785,0.23598598359859838,0.76178026,0.4096197745771865,0.11708219170821917,0.07317634,0.8305045,0.4312597,0.23884773,0.2967613
0.21155682,0.21842626,0.11976525802347418,0.043290615,0.1300228130022813,0.56314015,0.19742001184520072,0.12672184267218428,0.13639455,0.62355554,0.16526796,0.06404626,0.27861348
0.08340484,0.096469805,0.01726414127358587,0.20234984,0.07676205767620577,0.68287534,0.05742407344544441,0.03080666308066631,0.08749594,0.73594254,0.09728892,0.14312357,0.11634444
0.16414851,0.13266261,0.043360245663975436,0.10428846,0.1088996308899631,0.651095,0.20873721252423277,0.10739816073981608,0.06750639,0.7187347,0.1376533,0.1431458,0.21941479
0.17369667,0.18141508,0.11869180813081918,0.07844472,0.07718641371864138,0.55148345,0.11779612706776763,0.12928299292829928,0.11492853,0.60304904,0.07100676,0.087341785,0.24299061
0.1454024,0.14577065,0.06230522076947791,0.098350346,0.1094963059496306,0.5989502,0.1672628100357686,0.10203565020356502,0.09343074,0.66534114,0.05993636,0.14766628,0.21925959
0.16003525,0.14548188,0.05502412649758735,0.060567796,0.06757507675750768,0.603257,0.1686821701209302,0.08851126885112688,0.077758536,0.6898221,0.073374465,0.10633534,0.24383815
0.2697333,0.17580906,0.10491198950880105,0.100462615,0.14393143439314346,0.5994495,0.23359651401579087,0.10726408072640808,0.10517119,0.664909,0.20629422,0.39584446,0.34269184
0.12412132,0.08160339,0.0060105019989498,0.10611749,0.02587884958788496,0.6618221,0.06906891414413485,0.03403756340375634,0.028166011,0.72882795,0.06300436,0.07379848,0.17646778
0.18209445,0.13747555,0.06554133344586666,0.17335594,0.17163972716397272,0.6767827,0.26161631569697896,0.16490416649041667,0.091458276,0.71512586,0.18296354,0.22520167,0.1853352
0.14589563,0.13553996,0.04688973231102676,0.083447814,0.05678263867826387,0.6047342,0.14160839849650392,0.07824513782451378,0.06504379,0.6928476,0.04872261,0.118918,0.23133242
0.18430075,0.15834814,0.10334640966535902,0.053597152,0.25156722515672253,0.61173826,0.28210707692642467,0.15213559521355952,0.16288702,0.63078463,0.20195343,0.2406348,0.20699574
0.13368635,0.10341142,0.051588008841199115,0.026395023,0.03861266786126678,0.63417846,0.11814737708884263,0.07994700299470031,0.065477,0.74754655,0.07998912,0.09188187,0.21245621
0.21415198,0.14937316,0.08598012140198785,0.011046171,0.07537112753711275,0.58439094,0.15414774924886496,0.0898366389836639,0.079510614,0.65510374,0.10316883,0.19878632,0.28549188
0.1687128,0.14942354,0.11128190887180911,0.0011882186,0.08837614383761438,0.5795673,0.12468684748121085,0.12773172277317227,0.10614668,0.62272614,0.08418779,0.057117224,0.22200513
0.24761748,0.14730969,0.1318217868178213,0.11214107,0.18599461859946187,0.6717267,0.28565444713926685,0.19465707946570796,0.1472349,0.75104356,0.33108664,0.3398435,0.26446468
0.17310783,0.13725598,0.053303072669692725,0.04527414,0.054229175422917546,0.60879683,0.14719474883168493,0.07669294766929477,0.070422456,0.6859176,0.08388631,0.14769661,0.26486316
0.40590045,0.31220073,0.25687377431262254,0.2141493,0.31035131103513114,0.5337386,0.4168693650121619,0.24469297446929744,0.27208734,0.6035447,0.43944025,0.48967755,0.46104813
0.18463737,0.11014983,0.019610388038961195,0.21997637,0.11130718513071851,0.7083969,0.23497410409844624,0.07332364733236474,0.040754333,0.7875848,0.19831528,0.20126927,0.21176864
0.2725609,0.1921769,0.10088759991124001,0.055184186,0.18498484849848484,0.58218503,0.25750227545013654,0.11491559149155915,0.12397103,0.6086885,0.19829775,0.3050136,0.31951934
0.3119257,0.19481951,0.15751034424896554,0.12490767,0.3493252349325235,0.6167424,0.43045792582747555,0.2384658438465844,0.19297637,0.62365896,0.3442363,0.45064282,0.29813826
0.07650151,0.059543952,0.0799356170064383,0.21017045,0.21514826151482616,0.728044,0.12730637763838265,0.1299964029996403,0.13425983,0.6871763,0.19129322,0.2177673,0.022118762
0.1403442,0.10867417,0.02797503520249648,0.052169085,0.06108207110820711,0.6474181,0.12238482734308966,0.04729640972964098,0.045785353,0.7376293,0.10043703,0.043081343,0.20562981
0.40206227,0.41725415,0.3635755436424456,0.2912252,0.36566901656690165,0.367908,0.334693450081607,0.3528861352886135,0.37097394,0.3676996,0.29187047,0.2526611,0.4401343
0.4034308,0.35814312,0.3184496481550352,0.17081976,0.27540504754050477,0.40668538,0.28583498715009925,0.2864990286499029,0.29207236,0.41773385,0.26145607,0.25259686,0.4426484
0.108027056,0.09251754,0.05197299480270051,0.11430091,0.12469236246923625,0.65067905,0.09997910599874636,0.098968159896816,0.094342485,0.65643585,0.08265738,0.15048504,0.12720802
0.13847978,0.11340785,0.024688017531198248,0.0871321,0.015034259503425951,0.62311953,0.07298550437913026,0.039214435921443594,0.046356812,0.7146027,0.032877132,0.06654787,0.22470982
0.16037434,0.1489603,0.05090124490987551,0.060407877,0.09641528964152897,0.61570656,0.18449269106956145,0.09571153957115397,0.079430655,0.68727046,0.09678598,0.12749124,0.2325622
0.20913121,0.13765824,0.07154611284538871,0.1401276,0.22554105255410528,0.71314317,0.39946452396787147,0.19670901967090199,0.10657035,0.76130855,0.27961373,0.2290917,0.2174836
0.3667907,0.33032334,0.2570074542992546,0.168859,0.3369666936966694,0.469839,0.35083092104985525,0.21720051172005117,0.28607345,0.4871949,0.32332075,0.30090857,0.4090277
0.12651192,0.1050419,0.04919649208035079,0.09935701,0.11732683773268378,0.66812325,0.1992883219572993,0.11807356180735619,0.07760252,0.7124132,0.1046824,0.14536643,0.15840207
0.18027683,0.20105472,0.11648768835123116,0.13003767,0.19865988986598898,0.5461872,0.1940484116429047,0.13513801351380136,0.16639684,0.5832435,0.1062959,0.13262206,0.23409532
0.2698771,0.13550577,0.026763839323616066,0.14087957,0.1482062748206275,0.6925039,0.26685293601117616,0.0695661669566167,0.073360816,0.7392135,0.2754699,0.2825055,0.28338385
0.12595339,0.046805725,0.02093057090694291,0.1141274,0.13271193327119335,0.7421236,0.166840800010448,0.07303614130361413,0.05629362,0.7672366,0.16702531,0.13391703,0.107709356
0.16467279,0.11383261,0.03198404280159572,0.066488385,0.04084516008451601,0.6365604,0.11604455696267342,0.06415364641536464,0.048599437,0.7306012,0.07657762,0.10006297,0.23686221
0.21911836,0.2170994,0.11516258448374155,0.12115359,0.24105387410538742,0.59302425,0.2992423379545403,0.1386141638614164,0.16261743,0.6543599,0.21382292,0.21165639,0.26415592
0.18666634,0.1989213,0.16025236397476358,0.030903697,0.13232927323292734,0.5311642,0.14455491867329515,0.1601172560117256,0.1658846,0.56020045,0.1110502,0.071471274,0.24735676
0.10021339,0.1004172,0.05673191832680817,0.04893112,0.046070282607028265,0.6368579,0.10071537604292256,0.09815234981523499,0.058627978,0.7036066,0.041774884,0.054644287,0.17447849
0.21490988,0.1961241,0.08274773172522683,0.10421711,0.16722421672242166,0.61526054,0.23602821416169284,0.06707782270778227,0.12971975,0.69770515,0.21290542,0.17645162,0.3019756
0.23660576,0.15506864,0.024452728554727143,0.12324464,0.15675978567597856,0.69206786,0.28716541722992506,0.0900672190067219,0.060052887,0.732327,0.26159257,0.21492594,0.277743
0.49090308,0.38723856,0.3459968854003114,0.24986064,0.41206802120680214,0.42182225,0.4701709982102599,0.32042891204289126,0.3355863,0.39622682,0.41246015,0.5406517,0.5098882
0.13158576,0.11063953,0.053796628620337135,0.07347077,0.11544437154443715,0.66249865,0.20897443253846595,0.11797575179757518,0.0933169,0.7108121,0.1257986,0.12151492,0.16983652
0.1496299,0.13146964,0.031808746819125315,0.06638026,0.06469554646955465,0.6261704,0.15192774911566495,0.07514697751469775,0.0721408,0.7008568,0.07618852,0.09938836,0.22812638
