size_D,duration_D,nlan,t01,t03,t07,t08,t09,t10,t11,t12,t13,t14,t15,app_CustServ,app_InfServ,app_TransPro,har_Multi,har_Network,har_PC,Generated_Var_1,Generated_Var_2,Generated_Var_3,Generated_Var_4,Generated_Var_5,Generated_Var_6,Generated_Var_7,Generated_Var_8,Generated_Var_9,Generated_Var_10,Generated_Var_11,Generated_Var_12,Generated_Var_13,Generated_Var_14,Generated_Var_15,Generated_Var_16,Generated_Var_17,Generated_Var_18,Generated_Var_19,Generated_Var_20,Generated_Var_21,Generated_Var_22,Generated_Var_23,Generated_Var_24,Generated_Var_25,Generated_Var_26,Generated_Var_27,Generated_Var_28,effort_D
0.0030674846625766,0.04,0.6666666666666666,0.75,0.3333333333333333,0.25,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.5,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.49074528,-0.7279669,0.300107,-0.20038643,-0.70534045,-0.19053492,-0.5916283,0.467866,-0.5735804,-0.6294983,0.7025924,-0.6827033,-0.7704499,-0.69236237,-0.5488181,-0.86169565,-0.78360885,0.22568211,-0.10862112,0.8453547,-0.57976645,-0.32309255,-0.44573295,0.1531472,-0.45014203,-0.69951344,0.84890497,-0.87844265,0.0075581118980843
0.0699944227551589,0.04,1.0,0.5,0.6666666666666666,0.5,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,0.6666666666666666,0.5,0.25,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.55918753,-0.81754524,0.31814468,-0.21266624,-0.80204374,-0.22245611,-0.6671173,0.53512496,-0.6446283,-0.7097952,0.80757284,-0.78726107,-0.8956501,-0.80697924,-0.6275874,-0.9724394,-0.8932523,0.25545523,-0.13306108,0.95500004,-0.6835107,-0.37278828,-0.52120954,0.18118794,-0.48187143,-0.7990138,0.9659249,-0.9998203,0.0744085817052494
0.1042944785276073,0.22,0.0,0.5,0.3333333333333333,0.5,0.3333333333333333,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5,0.25,0.75,1.0,0.0,0.0,0.0,0.0,0.0,0.56995976,-0.83389586,0.3315791,-0.21844465,-0.8273009,-0.22382475,-0.6846424,0.55152076,-0.6602139,-0.7200061,0.82716995,-0.80444074,-0.91382277,-0.8258971,-0.6380788,-0.99731314,-0.90820706,0.26187176,-0.1319524,0.97603714,-0.6959033,-0.37858188,-0.5294722,0.17982341,-0.4985028,-0.8151368,0.9812752,-1.019222,0.1193769707341034
0.2816508644729503,0.1,0.6666666666666666,0.75,0.3333333333333333,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,0.25,0.75,0.75,0.0,0.0,1.0,0.0,1.0,0.0,0.5577873,-0.833497,0.33361104,-0.20516849,-0.82178456,-0.23081852,-0.68691415,0.55287516,-0.6483156,-0.7191941,0.81215864,-0.8003214,-0.91842186,-0.8364312,-0.6389096,-1.0036438,-0.9218547,0.26511353,-0.13075534,0.9656718,-0.6930961,-0.37509173,-0.53719574,0.18027437,-0.4923879,-0.81852573,0.9687012,-1.0077453,0.1287731140371726
0.0047406581148912,0.1,0.6666666666666666,0.75,0.0,0.75,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.75,1.0,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.5721504,-0.87183625,0.3147612,-0.21188281,-0.8273671,-0.2500174,-0.6847288,0.5501277,-0.6639322,-0.74574256,0.83545876,-0.8311616,-0.9575389,-0.8791938,-0.6824736,-1.0074227,-0.961003,0.2518901,-0.1360548,0.9735008,-0.7264937,-0.4032741,-0.5606039,0.1908564,-0.4821784,-0.8447876,1.0080591,-1.0482929,0.0033750059419118
0.0953708867819297,0.44,0.6666666666666666,1.0,0.3333333333333333,0.75,1.0,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5,0.75,0.75,1.0,0.0,0.0,1.0,0.0,0.0,0.640551,-0.9466597,0.38432035,-0.23433566,-0.96529984,-0.2563283,-0.79024214,0.6473058,-0.7473618,-0.8062908,0.948005,-0.9271552,-1.0590426,-0.97099054,-0.7271905,-1.152319,-1.0396096,0.3024544,-0.1452397,1.1070161,-0.80388707,-0.4293017,-0.6125829,0.19615054,-0.5653504,-0.9360382,1.1004975,-1.1549274,0.1654228264486381
0.0404350250976017,0.18,0.3333333333333333,0.75,0.0,0.25,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.25,0.75,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.48768222,-0.7048897,0.29400024,-0.20059356,-0.6920998,-0.18284045,-0.57487833,0.46017095,-0.56377316,-0.61809295,0.6875904,-0.65646267,-0.75144833,-0.67056125,-0.5256482,-0.8416141,-0.7708855,0.22639468,-0.10421607,0.82503814,-0.5644728,-0.3140501,-0.43387586,0.14702308,-0.4398712,-0.672083,0.83396304,-0.851355,0.0185704552296747
0.4121583937534858,0.48,1.0,0.75,0.0,0.5,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.75,0.5,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.54842705,-0.8103986,0.3060796,-0.20891294,-0.7814212,-0.22411264,-0.6512147,0.5212229,-0.6332559,-0.7033969,0.7914663,-0.77558357,-0.88549143,-0.79996246,-0.6268901,-0.95270276,-0.8882105,0.2463238,-0.1305424,0.9340213,-0.6756162,-0.37208223,-0.5167882,0.18114845,-0.4684193,-0.7881587,0.9549828,-0.9857864,0.0847395858091299
0.1469604015616285,0.18,0.3333333333333333,0.25,0.3333333333333333,0.75,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.25,0.5,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.5242432,-0.72304714,0.31708935,-0.21136978,-0.73959625,-0.18544269,-0.625692,0.5033418,-0.6032994,-0.656339,0.734995,-0.68346506,-0.8179523,-0.7205301,-0.5407534,-0.90985024,-0.8296592,0.2643857,-0.106634215,0.88626903,-0.61152875,-0.32183704,-0.4766702,0.1574679,-0.45107502,-0.7118666,0.87849045,-0.8876232,0.0613680657888482
0.1285554935861684,0.18,0.0,0.25,0.3333333333333333,0.5,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.6666666666666666,0.75,0.25,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.48186627,-0.72260803,0.28765935,-0.19005585,-0.6872341,-0.19444369,-0.58036983,0.45440885,-0.55833167,-0.62305623,0.6895432,-0.6809147,-0.7560369,-0.6784738,-0.54619783,-0.84380543,-0.769008,0.21812698,-0.11784585,0.83435094,-0.5729937,-0.32121864,-0.44031745,0.15902968,-0.43893975,-0.6958959,0.84103346,-0.87394273,0.0478046616279254
0.1491912994980479,0.16,0.6666666666666666,0.0,0.6666666666666666,0.25,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5112561,-0.7775343,0.28316766,-0.19723868,-0.7240334,-0.2180069,-0.60580844,0.47862795,-0.5929186,-0.66735333,0.73829275,-0.73563665,-0.82577556,-0.7491074,-0.60366863,-0.8883152,-0.83633506,0.21996832,-0.12579128,0.8746569,-0.6306725,-0.35674787,-0.48257035,0.17448074,-0.44471008,-0.74671614,0.90463954,-0.937033,0.0629684207190505
0.0744562186279977,0.2,0.3333333333333333,0.75,1.0,0.75,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.5,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.6072955,-0.8825061,0.35193145,-0.23008558,-0.8889136,-0.23601876,-0.7302151,0.59317005,-0.7033004,-0.76006407,0.8867149,-0.85958254,-0.97834784,-0.88641155,-0.6767848,-1.0631435,-0.9632715,0.27990007,-0.13948227,1.0384935,-0.74687994,-0.4025752,-0.56533897,0.18855518,-0.52710336,-0.86721706,1.0406358,-1.0834525,0.1294386081665636
0.0250976017847183,0.16,0.3333333333333333,0.5,1.0,0.5,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.6666666666666666,0.75,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.584913,-0.84757954,0.33841226,-0.22770962,-0.847814,-0.22623728,-0.69907916,0.56783605,-0.6799048,-0.7367878,0.84788746,-0.8154421,-0.9438165,-0.8536712,-0.65161043,-1.0216439,-0.93876994,0.2707527,-0.12672183,0.9935117,-0.71632385,-0.3876054,-0.5461489,0.18004717,-0.50420415,-0.8283291,1.0027609,-1.0346229,0.0452694458969117
0.058282208588957,0.1,0.6666666666666666,0.5,0.3333333333333333,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.75,0.75,0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.5397848,-0.80631214,0.33524716,-0.20787269,-0.80011404,-0.2159817,-0.6668337,0.5359423,-0.632601,-0.69260144,0.78530437,-0.76813,-0.8772854,-0.7984527,-0.61194575,-0.9729065,-0.8829164,0.2568579,-0.11933638,0.93662757,-0.6585235,-0.35863224,-0.5092085,0.16700636,-0.49202836,-0.7861743,0.9329245,-0.97199243,0.0221514474497314
0.1045733407696598,0.52,0.0,0.25,0.3333333333333333,0.75,1.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.75,0.25,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.5027234,-0.7534515,0.29647204,-0.1939046,-0.72121507,-0.20368552,-0.6056284,0.47581613,-0.58056056,-0.645793,0.7241826,-0.71810883,-0.7903506,-0.710773,-0.57081616,-0.8789673,-0.7958492,0.22557923,-0.12724158,0.87177914,-0.6027327,-0.33639842,-0.4597227,0.16689773,-0.45530862,-0.7290649,0.87692213,-0.9161554,0.2078401546481595
0.1246514221974344,0.32,0.6666666666666666,0.75,0.6666666666666666,0.5,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.5,0.75,0.75,0.0,0.0,0.0,0.0,1.0,0.0,0.55783397,-0.8481872,0.31519172,-0.20436333,-0.8114716,-0.23990662,-0.67482555,0.54009545,-0.6468548,-0.7237202,0.8160085,-0.81574994,-0.9191418,-0.8400597,-0.65892524,-0.9881525,-0.91971606,0.24825019,-0.13888143,0.96165466,-0.7015939,-0.388404,-0.53750664,0.18818389,-0.48487854,-0.8259304,0.9825247,-1.0254889,0.1033417312354423
0.1600669269380925,0.24,1.0,0.25,0.3333333333333333,0.5,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.25,0.75,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.52515435,-0.74602246,0.31262147,-0.20688087,-0.74589175,-0.19744955,-0.6294727,0.5047103,-0.6057742,-0.66596204,0.7437562,-0.70674205,-0.8318105,-0.7402173,-0.5639873,-0.9174162,-0.842896,0.25668573,-0.11331867,0.89302474,-0.62482053,-0.33435607,-0.48573178,0.16367517,-0.45395756,-0.7313039,0.8933904,-0.91030645,0.0987624978212989
0.0435025097601784,0.16,0.3333333333333333,0.5,0.3333333333333333,0.75,1.0,1.0,1.0,1.0,0.6666666666666666,0.5,0.25,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.5834135,-0.83675814,0.3370659,-0.22198172,-0.84226185,-0.22147815,-0.6965709,0.56089824,-0.66997695,-0.7261334,0.8438906,-0.8154785,-0.9198542,-0.8246887,-0.63582075,-1.0095177,-0.90624225,0.27010638,-0.13960783,0.9979323,-0.70455617,-0.37916505,-0.53207624,0.18365732,-0.5064796,-0.8234591,0.99506223,-1.0345101,0.0639666619131371
0.158393753485778,0.22,1.0,0.25,0.0,0.5,1.0,1.0,0.6666666666666666,1.0,1.0,0.0,1.0,0.75,1.0,0.0,0.0,1.0,0.0,0.0,0.57090855,-0.80960363,0.34186748,-0.21941358,-0.82701117,-0.2139074,-0.69047683,0.5599473,-0.6594623,-0.7165694,0.818633,-0.77864593,-0.9144862,-0.81936306,-0.6134518,-1.0052989,-0.91419053,0.28080824,-0.12306598,0.97355056,-0.6888412,-0.36399022,-0.5320641,0.17422768,-0.49311084,-0.8001325,0.9668899,-0.992287,0.1088241352537592
1.0,0.58,0.6666666666666666,0.25,0.3333333333333333,0.75,0.3333333333333333,1.0,1.0,1.0,0.6666666666666666,0.75,1.0,0.75,1.0,0.0,0.0,1.0,0.0,0.0,0.7077482,-1.0244918,0.41489288,-0.25478607,-1.06644,-0.28014427,-0.86933976,0.7237661,-0.8247733,-0.88536274,1.0475516,-1.0097238,-1.1919917,-1.0939459,-0.795535,-1.2731731,-1.1658069,0.3430675,-0.15025568,1.2083769,-0.90271735,-0.47193688,-0.69143975,0.21252881,-0.5981447,-1.0229224,1.2061253,-1.2533334,0.6163109442094088
