size_D,duration_D,source,t01,t07,t10,t13,Generated_Var_1,Generated_Var_5,effort_D
0.13272122796327368,0.1424856685491401,0.5680463,0.22247954,0.15499532929971976,0.3750786,0.22302665,0.5217943,0.4695462,0.1516194
0.4374539262472356,0.36681672200900334,0.0497344,0.32717717,0.30602927836175675,0.36865845,0.29233462,0.10691403,0.12760364,0.5477882
0.042428432545705955,0.026570355594221336,0.43313187,0.097172365,0.11398414683904881,0.17831826,0.118453845,0.4200633,0.4180293,0.19411874
0.2764013865840832,0.20314149218848956,0.10076688,0.1624961,0.12913883774833027,0.20346272,0.16085257,0.17610304,0.22414966,0.40157732
0.026452997587179856,0.0006616749397004964,0.42228615,0.041569605,0.09393132563587954,0.12767553,0.060333923,0.36224994,0.38092303,0.18718283
0.5001812300108738,0.4466513067990784,0.03365761,0.41810638,0.3628657217719433,0.41936222,0.41371155,0.08844225,0.14051834,0.5992088
0.1076052464563148,0.07529662951779778,0.23591982,0.07492684,0.053740057224403434,0.14196458,0.059211567,0.27167177,0.2906341,0.26528162
0.31435649886138994,0.2225576133534568,0.1811177,0.2098128,0.22731079363864762,0.27463862,0.2151374,0.17364347,0.19324636,0.4007786
0.560189633611378,0.4851899991114,0.07704137,0.44978034,0.4349348260960896,0.49425778,0.42779052,0.09531304,0.094447844,0.6330116
0.11600637696038262,0.07116575926994556,0.26356316,0.06607692,0.08569959514197571,0.1545031,0.043569937,0.26610002,0.26643234,0.2557762
0.08577688514661311,0.0602051616123097,0.27761787,0.048814446,0.029179425750765545,0.11567551,0.059525594,0.3303376,0.34397924,0.22779454
0.07866304071978245,0.04538097272285836,0.2295781,0.022013143,0.053886983233219,0.06613214,0.024031177,0.26483035,0.3138811,0.259445
0.19867624192057454,0.12881124772867486,0.29932153,0.15802269,0.14562005873720352,0.21978018,0.1553726,0.2797855,0.2599596,0.29389036
0.09207963552477813,0.09688136581288195,0.31161773,0.09673025,0.07682717460963048,0.10914275,0.10254453,0.4342809,0.4659155,0.24250855
0.1348459480907569,0.07706143462368609,0.259444,0.058696195,0.0818442449106547,0.123460025,0.07551156,0.24829617,0.2777369,0.2765243
0.07006703020402182,0.08563420513805231,0.28468943,0.055348292,0.037915619274937154,0.07489765,0.04542114,0.43715212,0.46945608,0.23990001
0.10413905624834338,0.06213537572812255,0.22648703,0.050571084,0.055095348305720895,0.11257282,0.03491445,0.26088098,0.2833148,0.2665913
0.0824865649491939,0.0567416534044992,0.28915215,0.046117336,0.05258420315505219,0.12545764,0.045556888,0.3105598,0.32604104,0.22062662
0.35567974134078445,0.274745566484734,0.116015986,0.26170993,0.3012555980753359,0.34166965,0.19608407,0.140014,0.12438259,0.48484355
0.5271893316313598,0.4384978063098684,0.105606124,0.42263097,0.48184790891087453,0.48599866,0.362136,0.09004824,0.074675836,0.6229087
0.11556987693419263,0.09767078586024715,0.36550385,0.12503408,0.0812256348735381,0.20885286,0.11345075,0.3753941,0.3449099,0.19680157
0.14933869896032193,0.14943251896595114,0.584698,0.22996472,0.16587597995255882,0.3580893,0.25513458,0.55121994,0.49401927,0.14082077
0.06603298396197904,0.03590862215451733,0.37282187,0.08735104,0.08404779904286794,0.17901632,0.09216024,0.36046618,0.3719256,0.19965257
0.07779191866751513,0.0809175848550551,0.24205182,0.058173403,0.037480772248846335,0.08264187,0.030676201,0.38801092,0.41573423,0.25005794
0.24090482445428948,0.14621711877302715,0.16389094,0.1425377,0.12535715752142945,0.19496194,0.13934036,0.20384352,0.22636387,0.35845545
0.1593048395582904,0.09925383595523016,0.30674863,0.10741423,0.12200019732001184,0.21994105,0.08271526,0.27907577,0.26237798,0.26266462
0.09731957583917454,0.13908342834500573,0.19899838,0.043186948,0.12590817755449066,0.017614663,0.05766751,0.48691308,0.53099513,0.29757094
0.09866147591968856,0.11703780702226842,0.20920493,0.07154082,0.061331663679899825,0.105356306,0.061881706,0.385684,0.42114806,0.27018023
0.12281963236917795,0.07630175457810529,0.21151508,0.06840612,0.08260208495612509,0.11835441,0.049614117,0.26725337,0.3018745,0.28651518
0.09489127069347625,0.08848561530913693,0.31984556,0.12293227,0.1361529881691793,0.2052955,0.09548308,0.32877806,0.32619715,0.23010749
0.015471634428298067,0.01897770613866237,0.429882,0.07971643,0.0556103633366218,0.13929394,0.083326414,0.43893477,0.45475358,0.18885165
0.0799203747952225,0.050715006042900364,0.3276235,0.07325323,0.05776891346613481,0.12213513,0.08241828,0.35232717,0.35773337,0.22620012
0.17585356055121362,0.12238504734310285,0.202848,0.11333881,0.11888361713301704,0.19082347,0.08505596,0.22774598,0.23471807,0.31708694
0.13916970835018252,0.09579706574782396,0.42186087,0.15482076,0.06937775416266526,0.20162344,0.21050675,0.4216981,0.40836436,0.22996071
0.19752778185166692,0.1388475183308511,0.2103679,0.14668591,0.08918771535126292,0.20359483,0.11975975,0.2507611,0.24548236,0.32095718
0.14616859877011593,0.15407452924447176,0.16912733,0.08200185,0.050909403054564185,0.12057203,0.076433405,0.3863835,0.40617758,0.3237271
0.1383687983021279,0.09172161550329692,0.1909237,0.05655344,0.056448313386898805,0.09606755,0.06744735,0.2440661,0.3029527,0.29201764
0.7879209972752598,0.7162355029741303,0.16381462,0.6991213,0.832046249922775,0.7871499,0.62058234,0.07433089,0.0,0.82796335
0.15125206907512415,0.0849116200946972,0.19948833,0.060029075,0.10249406614964397,0.13342065,0.052700862,0.22408195,0.24790382,0.2980831
0.09662269579736175,0.09583513975010839,0.32992887,0.12611799,0.08635336518120192,0.19352752,0.102433756,0.39371538,0.39805925,0.21459138
0.21256931275415877,0.15286016917161016,0.14327772,0.12527071,0.08726341023580463,0.17693931,0.11312877,0.20186904,0.2349905,0.35065338
0.2756712865402772,0.1972294518337671,0.13602088,0.19584559,0.13031766781906007,0.2190643,0.20622043,0.21050568,0.24005102,0.38907087
0.09658784979527099,0.06303269378196164,0.31680274,0.082976,0.06343675380620523,0.12903124,0.08844955,0.3407818,0.3460632,0.2306741
0.110944316656659,0.06999673419980405,0.2956593,0.09033258,0.048315974898958496,0.12701282,0.101226255,0.3316747,0.33882126,0.2494998
0.08997083539825013,0.06259061775543708,0.26325494,0.075554565,0.05904540754272446,0.12714428,0.05923979,0.3024665,0.3216958,0.23918945
0.10301525018091502,0.05715448342926901,0.22069757,0.023877174,0.06345221780713307,0.07901354,0.042302087,0.25794938,0.30551857,0.27141777
0.08102239486134369,0.05196264311775858,0.2402205,0.045613736,0.04762664685759881,0.08664954,0.032469586,0.28904074,0.32659626,0.24772738
0.11844675210680514,0.09974891598493496,0.30351424,0.07224567,0.09972394098343647,0.19225001,0.06623532,0.29201943,0.28243208,0.22707134
0.09556219573373176,0.12869519772171187,0.23084353,0.053675607,0.13527608811656527,0.036026776,0.06262167,0.5012572,0.5456828,0.28737026
0.17236809034208544,0.08649801518988091,0.21440531,0.08617966,0.12704676762280606,0.15865782,0.07292651,0.21070075,0.22952127,0.3133927
0.34554236073254163,0.31993134919588095,0.09695803,0.28609657,0.20950548257032897,0.3392994,0.23694809,0.176386,0.17442772,0.47396788
0.11180071670804301,0.08094028485641709,0.3428828,0.110181406,0.054919663295179805,0.1540724,0.12195031,0.36277005,0.35249382,0.22402133
0.09449130566947835,0.0539313932358836,0.24573196,0.044786066,0.02999898979993939,0.0889557,0.04523368,0.29071468,0.32608628,0.24420539
0.08952399137143949,0.12452592747155565,0.2774458,0.06655456,0.12436572746194365,0.04765497,0.05701731,0.5189146,0.5612461,0.2598116
0.07708263462495808,0.04355494561329674,0.34016776,0.051055968,0.10177770610666237,0.13799804,0.046141192,0.30984977,0.31837028,0.21238442
0.5387004923220297,0.5075294704517682,0.06259899,0.4715373,0.40105249406314963,0.5107099,0.43493778,0.10910426,0.11118487,0.64266974
0.1934720716083243,0.1343107580586455,0.15952606,0.11648552,0.09239444554366673,0.15032157,0.11352195,0.214874,0.25272524,0.34462374
0.10553147633188859,0.061032779661966775,0.22402106,0.0364082,0.05862450951747057,0.095354676,0.03764759,0.24195024,0.2810918,0.27388394
0.09535934572156075,0.08053642983218579,0.394718,0.118194,0.05190527711431663,0.18098184,0.12774484,0.39209285,0.37089962,0.19946682
0.0817696199061772,0.05143908308634498,0.25593424,0.036035597,0.05073452304407138,0.092342556,0.03631355,0.2856669,0.31846654,0.24393435
0.2619371557162294,0.1928275815696549,0.11153008,0.1890042,0.1313143778788627,0.21365258,0.16310094,0.18582077,0.20983464,0.40073365
0.17566658053999484,0.13395785803747148,0.21961795,0.12895004,0.09499386569963195,0.21404526,0.10326846,0.25594756,0.25227836,0.29543296
0.12199520731971245,0.07658569959514197,0.22423635,0.04678583,0.07082733924964037,0.105128765,0.055106804,0.24954751,0.29092908,0.28322262
0.1110062266603736,0.10186193011171582,0.5441751,0.25164807,0.17175804030548242,0.31289276,0.25478035,0.5034754,0.45132595,0.16949308
0.0811369448682167,0.06663705799822349,0.24824084,0.05881299,0.03494462609667757,0.07401599,0.048040524,0.35791606,0.3959852,0.24577123
0.3582458714947523,0.26049321562959293,0.11786504,0.2477461,0.28539474712368484,0.32318616,0.21130003,0.13441955,0.13817194,0.4863345
0.08962777537766652,0.06875586912535214,0.29495096,0.09678404,0.04994991699699502,0.13723862,0.0766895,0.3528727,0.36240095,0.22054765
0.1606488596389316,0.13164410789864647,0.22704475,0.13716723,0.10027895001673699,0.19980341,0.107947126,0.26899248,0.2607411,0.295943
0.07124708427482507,0.05694321341659281,0.1987413,0.0264903,0.03727257523635452,0.042012244,0.0155913085,0.3277899,0.37783086,0.27176735
0.08881387532883253,0.058485775509146534,0.2711199,0.06034009,0.04510501270630077,0.10643929,0.056308374,0.3163724,0.3370489,0.24138469
0.17090480025428803,0.09561750573705034,0.20420294,0.075400576,0.12392476743548604,0.14208925,0.0760289,0.21507028,0.24444051,0.31052545
0.32101874926112495,0.22857691371461483,0.16337995,0.22870095,0.3197481791848908,0.32696483,0.15501325,0.16287853,0.13433692,0.4562735
0.09264857555891454,0.05798806947928417,0.23726861,0.033052176,0.051111016066660964,0.0901753,0.037139133,0.2700958,0.3117686,0.2592524
0.08851682531100952,0.0561014933660896,0.25804955,0.060128435,0.0491715099502906,0.112261295,0.046046928,0.29683146,0.31488952,0.24185117
0.46363654781819286,0.3509875210592513,0.35981315,0.37946308,0.6406257384375443,0.5758741,0.31198138,0.2116686,0.10060265,0.47570157
0.07222428433345707,0.05804900848294051,0.21885972,0.03506176,0.03649929218995753,0.04401225,0.027126506,0.33895284,0.3886451,0.2621339
0.10290304617418278,0.06516439390986364,0.19807126,0.029064208,0.05873179752390785,0.07160626,0.0438257,0.26923987,0.32765085,0.28142893
0.05541079032464742,0.029942227796533667,0.29707444,0.032884017,0.04688835281330117,0.080152154,0.037799522,0.31512576,0.35924584,0.23044044
0.08495149509708971,0.04605870576352235,0.24821757,0.027571365,0.059553863573231815,0.08392513,0.03066288,0.26560742,0.30559993,0.24932662
0.320141099208466,0.25041855502511334,0.08004643,0.2136269,0.171468950288137,0.24941736,0.19853975,0.14385384,0.18523006,0.4446391
0.09765159585909575,0.08291563897493834,0.3479762,0.0896288,0.06485584789135088,0.17905644,0.09597297,0.36829883,0.3530649,0.19936204
0.11222188073331285,0.06663015899780954,0.18710671,0.035874113,0.04049682842980971,0.08305606,0.024782851,0.28682017,0.32422578,0.29163483
0.28262729695763783,0.2250197135011828,0.10252194,0.20762463,0.14681801880908113,0.22405365,0.18658765,0.17303172,0.21699178,0.418802
0.5445404926724295,0.4727497983649879,0.20361109,0.47705132,0.5841334350480062,0.5852206,0.3948794,0.15243898,0.07983378,0.6095598
0.06369693382181603,0.05544400932664056,0.22960316,0.029121175,0.033062371983742324,0.057025284,0.032496467,0.34029645,0.39218074,0.25742167
0.08762773525766412,0.08107609086456546,0.3414554,0.12248786,0.04311660258699616,0.14565241,0.096362635,0.40511894,0.41989994,0.21715741
0.12035515722130943,0.109150716549043,0.33230418,0.09228797,0.0826134149568049,0.19919524,0.10359885,0.33680227,0.33202857,0.20021133
0.07270568436234105,0.04041258842475531,0.30565637,0.041249394,0.0616575816994549,0.102357894,0.05446075,0.30969307,0.3439269,0.22914703
0.106885116413107,0.048706664922399896,0.26873648,0.039457455,0.11461216687673002,0.12934023,0.026695088,0.24810228,0.25533968,0.2570248
0.39104130346247823,0.2763139765788386,0.37789965,0.3202166,0.5967811358068681,0.4921672,0.26398385,0.20676705,0.10212476,0.45854944
0.07517590451055428,0.04424980265498816,0.3099848,0.05965729,0.05721587343295241,0.11846709,0.057577506,0.33016884,0.3515,0.21760648
0.10328253219695194,0.06786334907180096,0.2647184,0.06000434,0.06094780965686858,0.12363687,0.07110791,0.29427472,0.31065777,0.2503969
0.08965664137939848,0.05850002851000171,0.25847995,0.044,0.03577679614660777,0.08799231,0.060889855,0.3008699,0.3398556,0.25446898
0.07696648461798908,0.0843443050606583,0.25226414,0.080012396,0.07532260451935628,0.0685702,0.053378657,0.4146879,0.44705933,0.2702157
0.0926428715585723,0.0814664148879849,0.41069615,0.14458169,0.05838498850309931,0.1761277,0.15553804,0.43083104,0.42845738,0.20569609
0.10368934122136048,0.07137343428240606,0.2873143,0.086111054,0.07072693424361605,0.1357289,0.08191411,0.31666893,0.32296854,0.23839465
0.10483729629023777,0.06182856870971413,0.26369447,0.05434136,0.06509489390569363,0.10127345,0.06410529,0.28222558,0.31004202,0.25345635
0.08401453504087211,0.07181942930916577,0.3478002,0.100788996,0.07463762447825747,0.17522249,0.10524909,0.37523437,0.37026244,0.20954818
0.10589405635364339,0.07426028445561707,0.24939425,0.06832327,0.07644927958695677,0.13012585,0.06914945,0.28501034,0.31617734,0.25424048
0.09744402584664157,0.07858066471483988,0.26348144,0.050200537,0.0,0.08745274,0.06438853,0.35452947,0.38579553,0.22999309
0.335855800151348,0.25624383537463014,0.0855764,0.2208329,0.1905906014354361,0.25007343,0.2337736,0.15520227,0.21134576,0.4366246
0.23210145392608725,0.16911616014696962,0.097148284,0.14416753,0.10675156640509398,0.16446856,0.13178457,0.18908101,0.23182482,0.3921574
0.21426545285592719,0.15601640936098457,0.15690108,0.13229065,0.0921646415298785,0.1874975,0.12636523,0.21455441,0.2399037,0.34018993
0.07454772447286347,0.06046529062791744,0.23972894,0.041569516,0.034799667087980025,0.083316416,0.03935422,0.33678102,0.37202865,0.25881076
0.10512502630750158,0.08957095937425756,0.30110645,0.09342556,0.0542714932562896,0.18143797,0.07890265,0.33820987,0.33632535,0.21377638
0.18612889116773348,0.13345094800705687,0.23179825,0.14655884,0.18753556125213366,0.22961766,0.08990343,0.23107998,0.2198737,0.32582855
0.4118008847080531,0.33859267031556023,0.060669407,0.31054735,0.2945904876754293,0.34261504,0.28743047,0.108117476,0.13779064,0.52141374
0.12362664741759885,0.06567740794064447,0.22445007,0.04573299,0.07668629460117768,0.102206975,0.049042866,0.24609815,0.2859474,0.2775351
0.08699805521988331,0.06526144391568664,0.24611042,0.060939804,0.061641189698471384,0.11342168,0.041841164,0.28567898,0.31378847,0.25251758
0.5213529312811759,0.43151840589110435,0.105174616,0.41403311,0.47719992863199573,0.4699917,0.37863982,0.08976397,0.08554259,0.603441
0.09069396544163794,0.06507157390429442,0.23488511,0.054613695,0.04604429276265757,0.074172944,0.051071092,0.3069515,0.34764916,0.26875988
0.12217271333036281,0.15136452908187176,0.26908356,0.094227746,0.13955975837358553,0.09869143,0.089286074,0.5310442,0.5596979,0.28913516
0.10763361245801675,0.07800406468024389,0.3427611,0.07596953,0.09107542546452553,0.17802545,0.060363993,0.31221604,0.31310052,0.22034624
0.07086926425215587,0.11654012699240762,0.29687595,0.08080046,0.056295903377754204,0.07682444,0.052450225,0.4874533,0.51089275,0.2379853
0.09533407572004456,0.09575398574523915,0.28855032,0.0786335,0.06569055394143324,0.092697114,0.06817843,0.440561,0.48503244,0.24494174
0.0837568850254131,0.09709431582565896,0.21286543,0.04917869,0.05219304913158295,0.03827101,0.040178165,0.41613913,0.46102387,0.27639112
0.02855666571339994,0.009929061595743695,0.42005897,0.07111944,0.1192023531521412,0.15372288,0.08874445,0.38836467,0.40208238,0.19325992
0.548915732934944,0.5109066306543979,0.048570946,0.49848616,0.43361732601703956,0.49831185,0.46995145,0.09133947,0.12590571,0.6568209
0.10927511655650698,0.09581630574897834,0.1914183,0.052581906,0.05855051051303063,0.07130271,0.066169605,0.33509412,0.39699763,0.29168475
0.17744641064678465,0.12610139756608388,0.23461671,0.1398489,0.16495168989710138,0.22567359,0.088952616,0.25443968,0.24572974,0.3041846
0.42987352579241156,0.3423251705395103,0.23200528,0.3720054,0.33385398003123884,0.41296026,0.37387264,0.21090992,0.19227974,0.4785606
0.12369228742153725,0.08193253491595211,0.22665386,0.07338308,0.06001672360100342,0.122032136,0.0740291,0.26532096,0.2974645,0.280733
0.08239583494375011,0.05786801847208111,0.32289803,0.06025915,0.053755943225356595,0.14280668,0.06783964,0.34090346,0.35370204,0.20412268
0.20275859216551553,0.14949392896963576,0.14630066,0.11954646,0.05571163034269782,0.14488396,0.09913878,0.24042483,0.2846009,0.33626318
0.0818356699101402,0.06271651776299107,0.30047423,0.0811436,0.10200781612046897,0.1623792,0.05415283,0.30301753,0.31048363,0.2232419
0.12220549733232984,0.08889064533343873,0.28646564,0.09238349,0.051438871086332265,0.13239613,0.12029691,0.31575328,0.33181754,0.26311225
0.36498754189925253,0.2676397460583848,0.15312903,0.2762323,0.22564549353872962,0.32205346,0.25873148,0.19991948,0.18519211,0.43702775
0.24605424476325471,0.1907618714457123,0.2970965,0.23889787,0.18552364113141848,0.3166406,0.19954048,0.29476026,0.2580321,0.32254702
0.17880885072853103,0.14946948896816933,0.21761648,0.14238943,0.08754143525248612,0.19762835,0.12901585,0.26258788,0.2901913,0.30454367
0.07817931469075888,0.08473755908425355,0.17045988,0.013384685,0.050429019025741144,0.012808889,0.005330816,0.39269382,0.4390471,0.28331003
0.10283786617027198,0.07716417462985048,0.2353832,0.066846535,0.04800823588049415,0.13820526,0.043998048,0.2840792,0.29749763,0.2542087
0.09353166561189995,0.08904715534282932,0.41426843,0.14603768,0.07410160444609627,0.18298542,0.15406846,0.46650952,0.4735552,0.19069566
0.09747467584848056,0.05948923356935401,0.2520969,0.037687212,0.061361316681679004,0.09782153,0.04390903,0.25731096,0.2939639,0.2637912
0.12857360771441648,0.10779925646795539,0.39956892,0.19068114,0.09212911552774694,0.23845556,0.1685661,0.40658313,0.39815056,0.20173326
0.4393476263608576,0.38352709301162563,0.045355365,0.34209228,0.2606419456385168,0.3838249,0.31632715,0.13603361,0.14770666,0.5552684
0.4327520259651216,0.3664354919861295,0.032387212,0.33015418,0.2826073969564438,0.34795162,0.30147684,0.108014315,0.13999844,0.5474166
0.07556184853371092,0.045306242718374565,0.25955504,0.03848459,0.06121859367311563,0.08363518,0.036490574,0.2948917,0.33449852,0.2500095
0.10034467602068056,0.21491380289482817,0.47909927,0.16748326,0.2268782436126946,0.13748232,0.1371557,0.750104,0.74812794,0.24548593
0.08647616518856992,0.07963356877801413,0.4306237,0.11693488,0.04760021285601277,0.1799348,0.13089354,0.40661544,0.38114506,0.1798072
0.0961548297692898,0.055889837353390245,0.24247803,0.03608863,0.056670848400250905,0.09649545,0.039438203,0.26204857,0.29492578,0.25465703
0.08337504900250294,0.04820853289251197,0.24378712,0.027561575,0.057704273462256414,0.08226979,0.030959114,0.26748058,0.30840528,0.25410587
0.22718141363088484,0.1673984900439094,0.14044715,0.14217289,0.112105766726346,0.19840825,0.10384579,0.19939053,0.21439952,0.3667615
0.06091636765498206,0.05218347113100827,0.35518956,0.08533944,0.055960033357602,0.1484482,0.0662934,0.37897304,0.38709098,0.1939351
0.2563282153796929,0.19843447190606833,0.3386544,0.2887777,0.26110011566600694,0.41264132,0.20575853,0.28327188,0.21421878,0.34523252
0.12209889232593354,0.09726463583587816,0.43012488,0.13152216,0.11181498270889896,0.22987467,0.1231962,0.37711143,0.31657916,0.18844202
0.10403331624199898,0.061950489717029385,0.45327193,0.16852377,0.20414586224875172,0.28800654,0.13001196,0.36800343,0.33331975,0.18940708
0.08999613539976813,0.06621010997260661,0.20511247,0.03567484,0.01337716080262965,0.086132795,0.028686598,0.30451167,0.33375955,0.26938888
0.09029438541766312,0.110403066624184,0.17422794,0.028824821,0.07460344447620666,0.020977914,0.028979465,0.42135465,0.46954298,0.2948248
0.5146807308808439,0.4593206275592377,0.049867168,0.42722458,0.41968382518102954,0.45622036,0.38608205,0.0807223,0.09677278,0.62230927
0.11948487116909227,0.09459621567577295,0.25914806,0.096365795,0.057647678458860714,0.16362,0.08376317,0.2897585,0.2957723,0.27130264
0.08233637094018226,0.1090629315437759,0.29601282,0.06910615,0.09071928544315713,0.06671409,0.06422953,0.49637344,0.5349138,0.24941331
0.3396569703794182,0.27190281631416896,0.068860784,0.22981487,0.18860669131640148,0.26518273,0.20920752,0.13572976,0.17235905,0.4633916
0.28353853701231224,0.2171365730281944,0.11266707,0.20621084,0.18193416091604964,0.25602996,0.163137,0.16705516,0.17601669,0.4231798
0.15026855901611355,0.07926843075610585,0.21185534,0.056528315,0.08505762110345727,0.11200735,0.07876037,0.23570454,0.2834566,0.29450452
0.09813668588820117,0.06992938019576282,0.34639114,0.115123406,0.17466203047972184,0.23441744,0.06095116,0.3082831,0.28067675,0.21866839
0.051127526067651564,0.09226444553586674,0.4255407,0.12144257,0.12286100737166045,0.12772006,0.13991807,0.54547036,0.57084084,0.20881316
0.10463908227834494,0.07676129460567767,0.2765841,0.08234997,0.07332972439978347,0.16794848,0.05524151,0.2989663,0.29403132,0.24049799
0.10623180037390803,0.06592904395574263,0.36016047,0.10093041,0.10339949120396948,0.17901552,0.095015064,0.33182898,0.30924678,0.22458279
0.2650563559033814,0.18279581096774866,0.1184078,0.14956604,0.14820328889219733,0.2017231,0.14721803,0.17908259,0.2159835,0.37984517
0.07081303424878206,0.0488483449309007,0.2673174,0.047482684,0.027895690673741442,0.08781454,0.040660784,0.32324645,0.34848118,0.23970468
0.7008011720480704,0.6233904374034263,0.12962313,0.6028521,0.7482358048941483,0.68036115,0.5376988,0.058180813,0.017679833,0.7618903
0.2182925430975526,0.16785080007104802,0.36573195,0.22582929,0.24271501456290087,0.36788383,0.16928871,0.30695397,0.23694654,0.29613832
0.0822488949349337,0.16727912003674722,0.3037374,0.09669684,0.20237965214277914,0.048518136,0.071459845,0.615884,0.6415517,0.28576326
0.0796055747763345,0.07430772945846377,0.17706014,0.026501194,0.050059053003543186,0.03413005,0.017796174,0.35983753,0.41218,0.28849953
0.11642971698578303,0.07659188459551308,0.25519395,0.06904568,0.0821982349318941,0.12872556,0.069597825,0.27162874,0.29296088,0.25894946
0.06134399368063962,0.08532214511932872,0.41419095,0.118268296,0.05669281340156881,0.15947598,0.111564025,0.493365,0.4811871,0.20104305
0.048039772882386374,0.023105857386351444,0.30490953,0.03777781,0.06189793671387621,0.09354362,0.035853937,0.33439198,0.36870295,0.23413298
0.0854668051280083,0.08025971481558289,0.85818243,0.32284987,0.3651856419111385,0.48939458,0.31621683,0.61496085,0.5080865,0.06424002
0.1330130479807829,0.09072395544343732,0.26253664,0.07722618,0.07833728470023708,0.15996465,0.07398225,0.29999834,0.29981524,0.24398705
0.14704666882280013,0.09898281593896896,0.24856709,0.121262535,0.09299105957946358,0.20028034,0.076988,0.26974174,0.25514907,0.2838997
0.10575768234546094,0.07634054458043267,0.29846543,0.11053841,0.05730286543817193,0.16816199,0.089270756,0.3388308,0.34232002,0.22594522
0.1689427301365638,0.09220435553226133,0.24060617,0.089892134,0.18951688137101289,0.18312973,0.05481057,0.2113921,0.20836538,0.31242073
0.09299137557948255,0.07043408422604505,0.30454588,0.08621873,0.06358489781509387,0.13700241,0.08769865,0.3339894,0.3471446,0.23201238
0.06849627410977645,0.05778994346739661,0.2320819,0.034757137,0.039386782363206946,0.058068454,0.032124266,0.3441356,0.38594198,0.26246253
0.5268866716132002,0.45690387741423266,0.06581037,0.42584425,0.39345076360704584,0.4743983,0.40391004,0.11525728,0.11721056,0.6278316
0.1076155064569304,0.06344247380654842,0.23277564,0.059926435,0.046400847784050875,0.106934935,0.05309905,0.29020733,0.31969365,0.25715593
0.09072193544331614,0.04994039899642394,0.23628296,0.026970953,0.05884245353054721,0.07982117,0.031718597,0.25266084,0.29542857,0.25676927
0.06950101417006085,0.0822246449334787,0.35610795,0.11404221,0.049031349941881,0.13174361,0.09104268,0.44727796,0.44694912,0.22209303
0.6215288372917303,0.5857006351420382,0.034161717,0.55722517,0.5220226313213578,0.5575274,0.53614503,0.051325902,0.09551634,0.70870525
0.15801713948102838,0.1246744614804677,0.36183023,0.15582891,0.18592225115533506,0.29483888,0.10414754,0.30840686,0.25452113,0.23441799
0.07107233426434006,0.04514145770848746,0.25263083,0.037138015,0.054957183297431,0.077075586,0.028004244,0.29979402,0.33800286,0.2510746
0.05063190603791436,0.05188237811294269,0.3316161,0.04480897,0.01598796295927778,0.11757532,0.05547999,0.3851387,0.39977926,0.22097829
0.0652810899168654,0.048190786891447214,0.36828327,0.10906865,0.07419151445149087,0.16722217,0.09327127,0.39403906,0.40790105,0.19926506
0.049511248970674944,0.04447100266826016,0.29258835,0.057229653,0.03903085234185114,0.08819705,0.04474409,0.37365255,0.40078837,0.24009582
0.32175926930555615,0.2508819150529149,0.21340089,0.2870716,0.1941211316472679,0.3110376,0.29591882,0.266047,0.25915593,0.3998917
0.07312088938725336,0.04595333275719997,0.23233388,0.03061968,0.04613065976783959,0.06369883,0.022051618,0.28273857,0.33034265,0.25843292
0.23198647391918845,0.1419657285179437,0.17483364,0.11855979,0.17225606033536361,0.19914073,0.11883645,0.17556824,0.20630941,0.36314493
0.10225803613548218,0.0815558148933489,0.24377288,0.06470586,0.02475610548536633,0.094444424,0.056764886,0.35900253,0.40283602,0.25324723
0.21680771300846277,0.16388872983332378,0.14046605,0.15341504,0.1088298065297884,0.20739558,0.110805616,0.22536963,0.24190958,0.35816208
0.06758904905534295,0.08050533483032009,0.25473076,0.042261004,0.0393419583605175,0.04904431,0.04668702,0.42140257,0.44599086,0.25627092
0.35283249116994947,0.29584537775072267,0.087907895,0.27431864,0.20309131218547874,0.27630678,0.27649683,0.1602844,0.22176592,0.46451885
0.08515603510936211,0.05136500308190019,0.34599882,0.063650414,0.068757300125438,0.1339257,0.09266715,0.3395093,0.35344124,0.23235612
0.18976907138614427,0.12258548235512895,0.22307469,0.12968944,0.10028634101718047,0.17219198,0.1366932,0.27305412,0.28299123,0.31271416
0.11157943269476596,0.06978808418728506,0.28051007,0.076174006,0.06239945074396704,0.12824261,0.075289115,0.29356962,0.30119473,0.24921592
0.17021586021295163,0.12402959744177584,0.3249898,0.19816522,0.15935162956109777,0.2830351,0.1344258,0.3113708,0.25995463,0.27381164
0.10169786610187197,0.05999458559967514,0.23990561,0.046573013,0.07543933852636031,0.10550633,0.041373387,0.25979906,0.2895589,0.26133406
0.07659005459540329,0.13029805781788348,0.28829026,0.06840716,0.10330194619811676,0.046169043,0.060812876,0.5285154,0.5480298,0.27103034
0.42851405571084333,0.3412217704733062,0.14028229,0.3230341,0.3076102184566131,0.39976874,0.28673846,0.15559286,0.12881052,0.5110117
0.1357857081471425,0.09013754540825272,0.32630092,0.12279083,0.0863962551837753,0.19516581,0.11801039,0.32694447,0.29835832,0.25092587
0.07063471423808286,0.035654902139294134,0.32824385,0.051076785,0.057524177451450643,0.11757487,0.06649597,0.32432598,0.34332705,0.22240873
0.07899339973960398,0.06374425382465523,0.33267808,0.11357997,0.11604428696265721,0.19320151,0.09980996,0.34364894,0.3614183,0.22152296
0.10970528658231721,0.07944269976656199,0.282395,0.08945696,0.12274835236490114,0.19008663,0.057631448,0.28470322,0.27700287,0.23959821
0.11543916092634966,0.07097304425838266,0.2652102,0.06287955,0.09599778575986716,0.13241392,0.053083375,0.2636458,0.28127164,0.2659896
