AFP,Input,Enquiry,File,Added,N_effort,Effort
0.5401214,0.56140745,0.5376385322583119,0.46504882,0.5426998,0.2316295,0.22660986
0.1190629,0.169886,0.20512655230759314,0.20369866,0.21691503,0.11900998,0.13019983
0.18055257,0.20809284,0.37048410222904615,0.16372073,0.07069905,0.17107435,0.1856806
0.13831863,0.24184117,0.2694318761659126,0.17301372,0.11332609,0.1419398,0.15268025
0.13699606,0.21914525,0.18312619098757146,0.16923024,0.12952058,0.16728315,0.17178363
0.086905256,0.15025206,0.1682563800953828,0.07985389,0.1325065,0.082334176,0.11740808
0.59138244,0.65297896,0.5292580317554819,0.2751115,0.500225,0.25412133,0.29495546
0.22878945,0.44714147,0.20023158201389493,0.23843865,0.24959935,0.074486904,0.1512362
0.24604385,0.31500193,0.377758582665515,0.22479187,0.22541426,0.15279177,0.18576902
0.6519639,0.6886931,0.6801554408093264,0.48486033,0.61432135,0.2989646,0.3201938
0.16594066,0.31363082,0.16807992008479522,0.18398948,0.15996847,0.20848046,0.22540158
0.14884548,0.18645766,0.25242047514522853,0.15177813,0.08697616,0.19384317,0.20196208
0.16445139,0.22577602,0.3038343682300621,0.19956715,0.13834551,0.276912,0.29389396
0.10813819,0.14025137,0.12429591245775475,0.14377472,0.13872,0.114251435,0.12723488
0.13455993,0.20923787,0.20642299238537956,0.16439286,0.13409512,0.105674386,0.1396929
0.14057589,0.1682984,0.15235580914134858,0.124801636,0.13670571,0.12042402,0.15967822
0.14000444,0.2582739,0.2698699361921962,0.13640516,0.11434399,0.1276863,0.14569929
0.16300893,0.34526458,0.278989216739353,0.29332954,0.2364064,0.22029293,0.22315061
0.45920277,0.37249243,0.37287026237221577,0.3655537,0.3879471,0.07316842,0.07369764
0.19267094,0.2816926,0.3405221604313296,0.2692805,0.18355343,0.12906167,0.15438274
0.14109237,0.20043409,0.1993876319632579,0.24157572,0.17571661,0.12099412,0.124616325
0.3946244,0.48511556,0.4728833683730021,0.7346383,0.38772243,0.20725535,0.23527035
0.2184659,0.28437358,0.34267389056043346,0.35126147,0.14908054,0.22082734,0.21954656
0.14640027,0.19818409,0.2412370244742215,0.13340896,0.13570449,0.13404764,0.16569772
0.16491002,0.26336926,0.13033763782025828,0.18097818,0.17552003,0.19243984,0.19254923
0.25793672,0.27356666,0.5040175602410537,0.43995672,0.18727842,0.09400651,0.09778748
0.25974566,0.15380429,0.326055899563354,0.28545848,0.3351942,0.2364868,0.27264568
0.09640111,0.11474001,0.15236287914177277,0.13796759,0.08377292,0.120687544,0.14043131
0.13934208,0.19697839,0.2254935035296102,0.100802556,0.078709036,0.12206569,0.15358913
0.21116343,0.25408408,0.37622120257327213,0.23027357,0.17255315,0.26196265,0.2778853
0.08364017,0.12682739,0.24878816492728992,0.17083645,0.1409446,0.06850284,0.08583548
0.17919801,0.29484496,0.28005816680349005,0.081064835,0.079837404,0.18031253,0.2127124
0.112926334,0.14231826,0.10088862605331757,0.1253058,0.15252998,0.060018696,0.104837924
0.1672984,0.3674506,0.13637744818264688,0.17557675,0.18601897,0.13176797,0.16401294
0.105420575,0.18056276,0.039637664378259864,0.13649726,0.16847992,0.13619758,0.14723694
0.15425572,0.21794862,0.20402519224151155,0.1580576,0.18450582,0.18852215,0.21940365
0.29937938,0.40973932,0.486900299214018,0.24681933,0.14670025,0.44838512,0.4725201
0.1367874,0.24772713,0.10003075600184537,0.22200398,0.14194283,0.20867333,0.21083477
0.18796833,0.3121913,0.23519338411160307,0.25736833,0.20414445,0.17661071,0.19427851
0.14016989,0.19624878,0.17628052057683125,0.1632497,0.11605756,0.16145852,0.19248587
0.16380978,0.2720704,0.13879478832768732,0.18872347,0.14616495,0.10355825,0.12569219
0.33689892,0.33663768,0.33326767999606083,0.3212945,0.30059218,0.38452476,0.42506608
0.17089824,0.2834568,0.16730646003838762,0.15448546,0.16901854,0.24741794,0.2623478
0.109111145,0.23009524,0.16025260961515658,0.16384701,0.09250647,0.08517407,0.11297684
0.2367363,0.28266424,0.2793371867602312,0.2349494,0.1262824,0.33492348,0.39344096
0.13651511,0.23263893,0.07691416461484987,0.031578325,0.029889211,0.020213326,0.06358992
0.15181571,0.16801146,0.15896222953773376,0.13237861,0.14711678,0.10358478,0.11012468
1.0,1.0,1.0,0.67732006,1.0,0.5457615,0.5865878
0.12116486,0.20137635,0.09598532575911954,0.18130344,0.14654079,0.122798145,0.1427491
0.12329139,0.16992787,0.15011240900674455,0.1680874,0.18525043,0.10303649,0.113935426
0.09475476,0.22517982,0.13423732805423969,0.18971947,0.15115196,0.10314386,0.11040112
0.11140097,0.23858285,0.2484335149060109,0.12992188,0.047431264,0.07488132,0.07026256
0.12789178,0.12411107,0.1414346584860795,0.123188056,0.09853,0.053939983,0.055509675
0.108652785,0.12903011,0.23500125410007525,0.14418018,0.044715337,0.09242592,0.10206644
0.13675274,0.12506959,0.2519360951161657,0.13494557,0.10843085,0.18739353,0.22245571
0.24287193,0.14055865,0.2181456530887392,0.20807844,0.23036884,0.070977286,0.10723789
0.15412778,0.20646067,0.16661500999690063,0.12606183,0.13961521,0.18656066,0.20678347
0.177355,0.39372122,0.12608550756513046,0.21285424,0.22923829,0.14827575,0.168591
0.08375021,0.31012738,0.15525226931513617,0.19456202,0.1177879,0.1151551,0.09135075
0.09444691,0.26181236,0.14221093853265632,0.16283458,0.15544455,0.17023289,0.18377793
0.14656894,0.28149158,0.15263830915829857,0.21792412,0.19534332,0.11775195,0.12736285
0.23899207,0.29080847,0.2501211150072669,0.42200357,0.31477934,0.32673448,0.357518
0.28155077,0.31568685,0.34343242060594525,0.2548594,0.17598797,0.08531577,0.10727005
0.1033712,0.2298168,0.14695483881729035,0.18815619,0.13099983,0.1198782,0.13869616
0.21490489,0.22635221,0.16030079961804797,0.23118298,0.17331764,0.13258287,0.15458521
0.13089864,0.254829,0.14852597891155875,0.13466018,0.120339476,0.10265847,0.12672919
0.14082047,0.2188578,0.1937026216221573,0.20014557,0.17752062,0.22206174,0.2648726
0.24438214,0.30104136,0.25244845514690734,0.3158348,0.19076113,0.23719539,0.26696387
0.11916964,0.24177931,0.13431996805919807,0.20075655,0.19324845,0.116571456,0.123273104
0.16546004,0.30069184,0.23435463406127807,0.21319716,0.15634891,0.110567726,0.12190359
0.07495931,0.23428008,0.1915482414928945,0.19407737,0.19015214,0.07788681,0.0823957
0.17323117,0.29468465,0.17866076071964565,0.23991524,0.17115739,0.1960372,0.17947826
0.10141697,0.21909061,0.11642128698527722,0.1515043,0.10641198,0.1303639,0.1471866
0.11287047,0.1783216,0.17700539062032344,0.07462016,0.071365714,0.05972845,0.07638756
0.10569616,0.18549475,0.09968361598101697,0.15879144,0.1616603,0.11375006,0.11533543
0.32718924,0.47201392,0.4477368268642096,0.42902696,0.38089463,0.16392541,0.19365603
0.28705862,0.33372498,0.41642716498562987,0.36972576,0.24633491,0.19026236,0.24569976
0.11009008,0.23627287,0.10600889636053377,0.1893901,0.18896928,0.12630373,0.13860604
0.28827813,0.38949263,0.12305772738346364,0.39089787,0.3162007,0.24027252,0.2692915
0.18032882,0.3039021,0.2531466651887999,0.20637167,0.13622236,0.114987776,0.1235714
0.092366226,0.12769917,0.1890273513416411,0.15354908,0.09834104,0.19680707,0.21135929
0.31622025,0.38649088,0.3089684985381099,0.48172393,0.24549519,0.20590512,0.25063154
0.13966827,0.27469635,0.12578414754704884,0.16488108,0.16179413,0.14783393,0.17913285
0.25961342,0.2757829,0.2864626471877588,0.24264541,0.2546245,0.47033057,0.48018283
0.11863621,0.1531443,0.32556741953404517,0.14824174,0.07160029,0.1753726,0.18674347
0.15190567,0.2539676,0.13626122817567368,0.25927067,0.20824225,0.2591757,0.24406776
0.3191257,0.40809044,0.4036972742218365,0.485621,0.27956474,0.21303318,0.2313743
0.15290277,0.24887267,0.15452282927136976,0.17328908,0.18093902,0.11145408,0.1313377
0.13804483,0.25986344,0.21939994316399658,0.12936106,0.11939089,0.28466585,0.27955598
0.14008693,0.22459805,0.17178137030688223,0.1604252,0.15406922,0.2565724,0.27337578
0.21706668,0.23822728,0.3363636201818172,0.1704297,0.110079,0.1704969,0.1797863
0.14664714,0.24761224,0.28344334700660084,0.23133905,0.20482078,0.18458575,0.19059914
0.17696199,0.26806176,0.1994665719679943,0.19307151,0.18592714,0.13842486,0.15462136
0.1746028,0.25673628,0.42477182548630954,0.32766297,0.25658303,0.14381558,0.1506752
0.38886294,0.4546372,0.4994126299647578,0.41526827,0.33851296,0.4854876,0.48876595
0.1255711,0.26241413,0.23217621393057283,0.18466017,0.15044747,0.07119124,0.10731001
0.1109207,0.25773242,0.06937615416256925,0.16196167,0.12821491,0.09550662,0.10920438
0.176796,0.25303775,0.21572755294365317,0.27553314,0.24648298,0.15798832,0.16745842
0.17086032,0.2804159,0.2984967379098043,0.22076884,0.13456386,0.1040163,0.1049332
0.083086506,0.3087265,0.12200646732038804,0.08896728,0.15495776,0.08611402,0.0908415
0.105753645,0.23171091,0.09268884156133049,0.18129739,0.11423587,0.08088452,0.07539553
0.14571594,0.228622,0.25413961524837697,0.19971322,0.12741093,0.22164543,0.23615536
0.07611106,0.18955009,0.11194858671691521,0.15668339,0.1172135,0.12909624,0.10640488
0.2576279,0.2865156,0.4807745488464729,0.3293686,0.17656404,0.11289507,0.1317722
0.29583174,0.35666505,0.4632413677944821,0.3909207,0.37582338,0.18454014,0.15462649
0.17330743,0.369344,0.36832582209954934,0.19889338,0.15097862,0.06098935,0.04433099
0.10473521,0.1820932,0.06004343360260602,0.13611695,0.11738382,0.09801913,0.12012691
0.32166526,0.31096268,0.28106899686413983,0.16941074,0.19354546,0.024917785,0.0
0.18936422,0.20525761,0.19715179182910753,0.14525364,0.10385793,0.11114488,0.11562519
0.23515628,0.2761898,0.2568661154119669,0.32622898,0.19251454,0.18513244,0.21351942
0.21118829,0.3196705,0.2475430148525809,0.1893969,0.16620623,0.08551991,0.07890497
0.11119216,0.15517838,0.272883716373023,0.13435727,0.10650793,0.30036977,0.3032175
0.48126101,0.43421867,0.5014375700862542,0.297727,0.41434515,0.1129291,0.14516273
0.52523357,0.55538994,0.48530795911847757,0.8954237,0.6384399,0.5484329,0.5809727
0.2726717,0.3318507,0.3545553212733193,0.3035561,0.22793649,0.12602402,0.14042512
0.10587104,0.21498322,0.23542357412541445,0.15829653,0.12606674,0.065680325,0.068677
0.18915889,0.30229217,0.28996611739796707,0.22759545,0.13948914,0.09970841,0.15364105
0.1451132,0.2147162,0.3674399520463972,0.19062978,0.12019539,0.07400849,0.07349457
0.11053799,0.17483795,0.09252693555161613,0.16639507,0.13083483,0.14943728,0.16199708
0.07236341,0.0849961,0.20615494236929655,0.06370734,0.041065097,0.060147367,0.077896856
0.09688952,0.21761562,0.12138353728301224,0.11906512,0.11132446,0.09552122,0.110948645
0.07760181,0.21743363,0.13177380790642848,0.15035066,0.12584239,0.31567383,0.3206129
0.19888656,0.25468296,0.20908468254508095,0.25299025,0.13166255,0.10318938,0.122128144
0.210948,0.27230582,0.21024456261467375,0.2560638,0.22628988,0.18762977,0.19879642
0.0,0.09435721,0.17889781073386865,0.17158377,0.1709238,0.071405,0.070879355
0.105575845,0.23871882,0.04527775471666528,0.16732225,0.12380348,0.08253561,0.108213484
0.114659145,0.16827922,0.33042164982529904,0.13384289,0.10070487,0.2921474,0.31499788
0.10391274,0.19331358,0.24767023486021408,0.16485453,0.12076724,0.0866038,0.09242483
0.19602475,0.4306707,0.274325616459537,0.32908273,0.20493709,0.36302054,0.36135206
0.11523113,0.1192777,0.32283215936992954,0.11637193,0.08911976,0.22291061,0.25327295
0.11332242,0.18027112,0.10280976616858598,0.17757031,0.15119681,0.16609092,0.1540389
0.45470172,0.51307285,0.5945285956717158,0.25711602,0.25919276,0.25434273,0.2605721
0.09088493,0.09845585,0.20161331209679872,0.118960574,0.064336486,0.10485791,0.1133417
0.16813427,0.19429979,0.3101189186071351,0.14873816,0.15821707,0.19682556,0.22492933
0.06390211,0.27460426,0.0808214048492843,0.12344671,0.21271968,0.06917355,0.108456045
0.23823111,0.22127622,0.2996919979815199,0.17800295,0.14963447,0.13862824,0.14821559
0.55675066,0.624382,0.5470388828223329,0.89558196,0.6900082,0.5873923,0.60228014
0.1553615,0.10169898,0.27487449649246976,0.07017763,0.03004114,0.16421874,0.18505803
0.31044078,0.513592,0.4084991445099487,0.47714627,0.2991518,0.13101561,0.14640789
0.14646381,0.09167431,0.24395118463707108,0.2118227,0.19318649,0.13184579,0.16254799
0.18283536,0.38156003,0.08892220533533234,0.18576106,0.19014314,0.17801332,0.17894042
0.18534784,0.25421423,0.337642150258529,0.12984042,0.0675502,0.21417952,0.23441708
0.1333625,0.19414261,0.15304454918267296,0.17572007,0.11242278,0.07791847,0.10029174
0.2512055,0.1932596,0.35493105129586305,0.26145756,0.29923624,0.155082,0.17657858
0.113041334,0.44051543,0.07725134963508098,0.25984913,0.16984612,0.15637107,0.13126272
0.3852385,0.47698376,0.544442632666558,0.3715127,0.3978998,0.39127928,0.42118314
0.14931506,0.300527,0.1602011696120702,0.20434614,0.11093779,0.13520207,0.13762425
0.11254306,0.16270094,0.28412713704762826,0.12592971,0.10540836,0.20624234,0.23452365
0.123296306,0.20750692,0.17349143040948584,0.18783236,0.1515076,0.14817414,0.16441834
0.31294635,0.43714935,0.275591916535515,0.4262439,0.2781151,0.1664325,0.20530036
0.12603605,0.23142186,0.17737747064264822,0.2264009,0.15330927,0.16670886,0.18197212
0.17109771,0.31545088,0.18158842089530527,0.19775677,0.15839499,0.17133717,0.20039839
0.15114242,0.21332169,0.2514252850855171,0.17307886,0.105212376,0.2202995,0.22237873
0.12806486,0.2585343,0.20520585231235114,0.11614491,0.13096058,0.040195554,0.07906723
0.22959171,0.2602685,0.20578677234720635,0.19735733,0.21290079,0.14544962,0.17330338
0.11400764,0.18717551,0.15900777954046677,0.20440769,0.12813008,0.110227935,0.12397879
0.12737794,0.22807059,0.20643195238591716,0.18223867,0.13397771,0.13396591,0.15963665
0.18261103,0.27142173,0.23526659411599565,0.13230066,0.12315643,0.2681092,0.27910835
0.23494188,0.2727646,0.21459551287573078,0.34172517,0.20115474,0.32491994,0.31530535
0.16527659,0.19051859,0.22846092370765542,0.16011557,0.15572137,0.21337052,0.23366606
0.12728485,0.22854805,0.22253428335205702,0.15679547,0.10158659,0.26507917,0.2671785
0.07482575,0.23908055,0.16362327981739677,0.10586733,0.10603583,0.022403918,0.039586708
0.12170226,0.25832966,0.12286441737186504,0.17876425,0.1647356,0.10912523,0.10928042
0.13041748,0.29380023,0.1671301800278108,0.2081137,0.15688598,0.14412336,0.15136778
0.17402914,0.1985462,0.20546846232810775,0.16524976,0.13790542,0.050285943,0.056773923
0.40495813,0.32676756,0.4037235042234103,0.21533506,0.30124623,0.16419746,0.17737201
0.32892025,0.30664074,0.55932483355949,0.54119265,0.31556284,0.3720646,0.41613904
0.14155623,0.22474045,0.27339769640386175,0.124509886,0.11059808,0.07276464,0.064261116
0.058170997,0.25668028,0.0,0.15217818,0.13212419,0.022229513,0.043858256
0.13401909,0.34463555,0.043000916580055,0.20876096,0.16582377,0.030540861,0.051544726
0.33730716,0.37565523,0.44748839684930386,0.26884985,0.18807988,0.30108455,0.3069286
0.254251,0.29271102,0.4352499461149968,0.39089927,0.2967958,0.18275982,0.19279426
0.16944857,0.23553582,0.3118079787084787,0.2670622,0.19876172,0.16208553,0.17271106
0.1330419,0.2933855,0.11583305094998306,0.16118605,0.12534316,0.06872336,0.09513624
0.14175181,0.23215967,0.17873936072436164,0.21364887,0.20436329,0.10991589,0.12771872
0.10626638,0.19531105,0.1072037464322248,0.18867809,0.16451754,0.13687299,0.16377679
0.15219988,0.27739054,0.111431366685882,0.21366364,0.21610768,0.19178024,0.2152977
0.12363374,0.16842897,0.28480778708846727,0.1318914,0.1479109,0.14643906,0.18781981
0.13231708,0.14698257,0.24288128457287708,0.15455644,0.0955348,0.10059444,0.12304866
0.212441,0.1994205,0.2190724131443448,0.19585654,0.22674648,0.19743007,0.22021872
0.15490393,0.2009804,0.2992429579545775,0.12565772,0.13031599,0.07959141,0.11593018
0.30548856,0.31822234,0.5884515353070922,0.41843045,0.23186146,0.2041544,0.23088884
0.14984788,0.25603354,0.11941771716506303,0.041512907,0.12429837,0.15614465,0.17811787
0.19544376,0.23042819,0.23404054404243266,0.2972303,0.2567513,0.07471522,0.0761489
0.2214551,0.32509515,0.3044015982640959,0.33507594,0.21133745,0.14319268,0.17065807
0.20175196,0.2434246,0.23248878394932707,0.2599995,0.12796426,0.21571152,0.2301048
0.29186097,0.42264944,0.45303252718195164,0.38363147,0.18275774,0.19716978,0.16593271
0.12510705,0.1858288,0.1721583103294986,0.1639198,0.11323381,0.093106546,0.117177315
0.16822365,0.10244848,0.3623121017387261,0.17321813,0.12202841,0.23194736,0.2549261
0.15623608,0.19556402,0.17532451051947062,0.0972879,0.106114104,0.087685734,0.089705735
0.16458474,0.10430564,0.16143881968632917,0.21469179,0.21345139,0.11880545,0.14226648
0.16917886,0.2307241,0.35218342113100526,0.2376398,0.070389055,0.28302428,0.27609277
0.18623184,0.23102319,0.3566015213960913,0.11560288,0.069020875,0.22515091,0.23812664
0.19807205,0.22293426,0.2996525979791559,0.11387086,0.15203267,0.2030483,0.23276061
0.12780797,0.2507082,0.0817387649043259,0.115054235,0.18075553,0.10609541,0.12814897
0.21741194,0.2026936,0.1376661082599665,0.14176796,0.22076514,0.0,0.019455435
0.16656037,0.2878294,0.11716786703007202,0.264771,0.13519403,0.10304947,0.100948825
0.123095095,0.2594037,0.13131009787860587,0.11097518,0.12010121,0.0511314,0.10599756
0.29887438,0.34071282,0.346187850771271,0.21538568,0.20835602,0.22012979,0.24827406
0.32171246,0.40805075,0.4527184071631044,0.34443963,0.2848827,0.15829578,0.15988591
0.15267164,0.32319173,0.09034154542049272,0.21664834,0.12127103,0.1565249,0.17198244
0.07601946,0.30085292,0.07630575457834528,0.14718154,0.16418828,0.08788968,0.099200234
0.3402718,0.35176712,0.2938323776299427,0.12027723,0.24698888,0.113029264,0.10745471
0.22768976,0.24153835,0.3091662185499731,0.21244892,0.22005035,0.30676082,0.34098467
0.8062231,0.79060215,0.8783187526991252,0.41092592,0.8260935,0.7086825,0.75613105
0.28034756,0.33125415,0.42241897534513856,0.30476278,0.14262849,0.28853774,0.33045763
0.16603549,0.30132258,0.14157991849479512,0.1685087,0.13104907,0.041529913,0.074664906
0.14645082,0.21751097,0.22984704379082263,0.12329579,0.0865146,0.24188568,0.25651425
0.18496187,0.3253934,0.161703699702222,0.15123281,0.16602781,0.056752115,0.09701566
0.17843412,0.2418308,0.2247246634834798,0.2320436,0.16684379,0.19609198,0.20032442
0.20336933,0.29929805,0.43248179594890773,0.37632844,0.23752953,0.06029553,0.0703108
0.18264642,0.40377063,0.10905203654312219,0.23802795,0.28471494,0.37764552,0.35989666
0.2078129,0.36025923,0.14257948855476932,0.22015823,0.13644685,0.2061496,0.20918965
0.09039046,0.04872486,0.1652895799173748,0.11091532,0.061377365,0.11570548,0.12812388
0.17111246,0.23744023,0.22942943376576602,0.040087327,0.045631967,0.16773881,0.16933344
0.12691104,0.29296798,0.1331133779868027,0.23536436,0.10562789,0.11748257,0.097400114
0.108749226,0.11793264,0.271126766267606,0.12334639,0.11457546,0.20762825,0.23811454
0.31921494,0.4359844,0.3087831885269913,0.30628675,0.27575994,0.15223302,0.18263492
0.6469673,0.670267,0.7563394753803686,0.33681417,0.6232285,0.38950998,0.4280927
0.15913469,0.19975525,0.31157393869443634,0.103847966,0.11498703,0.13671984,0.16699389
0.14777443,0.19942763,0.20577615234656915,0.16878241,0.09389295,0.18837081,0.19400972
0.26702133,0.39086285,0.31783123906987437,0.28544003,0.24094474,0.402203,0.42606136
0.13681686,0.20080063,0.26687941601276494,0.13170612,0.17005602,0.23697689,0.25980163
0.1731596,0.27073577,0.2212719732763184,0.16225477,0.10276641,0.31906438,0.32060272
0.42930675,0.43401405,0.47858908871534533,0.30472955,0.4206593,0.18447101,0.20328423
0.14163804,0.16032232,0.18211826092709568,0.14325768,0.13494664,0.16436791,0.18553644
0.2597951,0.39572054,0.23817169429030166,0.4167583,0.24662802,0.24271482,0.24513495
0.10440883,0.17052434,0.2465042347902541,0.15543821,0.099570334,0.06196227,0.08130288
0.23208064,0.25898063,0.32948143976888644,0.23140286,0.16764301,0.17103298,0.1980891
0.12303123,0.21327648,0.12088841725330504,0.18556502,0.16518874,0.14759497,0.15866283
0.2593539,0.29442436,0.31659491899569514,0.25827459,0.16746137,0.31455362,0.3410222
0.1856262,0.2897494,0.2677047460622848,0.17863968,0.19032365,0.27548203,0.31535748
0.1700799,0.2293011,0.340772950446377,0.31128407,0.25173223,0.08279105,0.08276835
0.16011308,0.24460074,0.39785482387128945,0.10046663,0.037052084,0.3648761,0.37637264
0.25362328,0.2718009,0.48042138882528335,0.3908196,0.17994308,0.16897812,0.17026317
0.14840588,0.22945572,0.16041770962506258,0.20043394,0.16677064,0.11154026,0.1358014
0.107280776,0.19490027,0.12379653742779226,0.14448321,0.1611085,0.06338056,0.06992027
0.09078535,0.16415718,0.18315473098928386,0.09936706,0.057914168,0.17181179,0.18669134
0.27069736,0.32333916,0.1879523812771429,0.2606968,0.20158996,0.103716545,0.12650184
0.17261149,0.23077174,0.3115061686903701,0.14822583,0.12571707,0.12888467,0.15909964
0.19075759,0.27675924,0.3074401484464089,0.14421862,0.085189454,0.18342213,0.18951973
0.17451453,0.27523944,0.2464056747843405,0.1785636,0.13651773,0.18499681,0.19207335
0.13078316,0.28777313,0.22898268373896102,0.18506745,0.0728839,0.103585675,0.08763752
0.11195098,0.2069546,0.2509072550544353,0.20415166,0.19189435,0.20958436,0.22142157
0.14827804,0.33645886,0.11801850708111043,0.16779022,0.15375149,0.12653495,0.13955383
0.20075619,0.2222895,0.11251827275109637,0.19759908,0.1532161,0.08954584,0.13618743
0.1939141,0.20033458,0.272107316326439,0.18249784,0.18595606,0.31060308,0.37124854
0.147485,0.24382305,0.23420900405254025,0.2454668,0.23639737,0.08852802,0.14100415
0.14530239,0.23190106,0.11563203693792222,0.12833826,0.1734224,0.10743299,0.14811961
0.15165961,0.29375035,0.2245021034701262,0.23600192,0.14012839,0.13187772,0.13095978
0.46531337,0.6083019,0.39822742389364546,0.29674155,0.43102345,0.2691431,0.28399587
0.20943844,0.23537871,0.29194845751690746,0.1958046,0.20567225,0.14282507,0.14413475
0.10273394,0.20007333,0.20740591244435475,0.21044257,0.10530334,0.09883964,0.086991064
0.2942648,0.32635894,0.2934251876055113,0.3155313,0.22166327,0.18519622,0.22197032
0.12539473,0.29343605,0.07570380454222828,0.20129643,0.13255721,0.14374503,0.15253708
0.1056792,0.21459475,0.17467303048038185,0.12461141,0.14996107,0.1578554,0.19100264
0.13358827,0.16823968,0.2761681565700894,0.11255532,0.11646639,0.040591456,0.071166754
0.21960837,0.35674414,0.23920078435204709,0.26784614,0.19019149,0.37328923,0.38211477
0.28528634,0.38009214,0.42636319558179175,0.16238397,0.28349924,0.29322127,0.3274072
0.23323968,0.4084537,0.15235690914141453,0.22475873,0.21996035,0.27906498,0.31207442
0.5777328,0.51011175,0.6552678393160704,0.44642225,0.60264486,0.49715385,0.5481168
0.1580777,0.25211358,0.16016315960978958,0.17216727,0.13891299,0.22202379,0.24557215
0.09885655,0.16383556,0.10946331056779864,0.1251602,0.12594062,0.098900855,0.124229446
0.29606277,0.25171667,0.3568162514089751,0.31199571,0.24872541,0.27901945,0.30207652
0.3221486,0.50090647,0.42586996555219797,0.282947,0.29399133,0.52644336,0.539034
0.29360193,0.28298634,0.25792784547567077,0.31819454,0.3096791,0.23973341,0.2851935
0.18001124,0.23209079,0.23552660413159626,0.20110083,0.12394671,0.33120954,0.32129836
0.20377183,0.284718,0.23982833438970008,0.1734786,0.13885653,0.08053426,0.082869045
0.18678775,0.27760103,0.14694240881654452,0.23202834,0.2248018,0.11651042,0.13690968
0.19770809,0.4157596,0.18426616105596966,0.28135848,0.15898111,0.08379684,0.124563776
0.13293266,0.19048369,0.29293531757611907,0.20808941,0.12333535,0.08302787,0.09792337
0.1579487,0.27325493,0.17496711049802663,0.11875361,0.18428677,0.14054167,0.17458145
0.18552828,0.33620793,0.1872491512349491,0.23424546,0.13529724,0.17445144,0.17732552
0.32360053,0.36301285,0.4150373549022413,0.35297072,0.28413683,0.30794704,0.3357631
0.09562594,0.19162935,0.10385025123101507,0.1503432,0.15678772,0.12255188,0.14238632
0.30279773,0.27842635,0.5403644724218684,0.09820656,0.2796105,0.32198414,0.34095177
0.14880395,0.23512244,0.1360470481628229,0.15938962,0.14296077,0.19071515,0.19908836
0.120139405,0.23693821,0.3609323216559393,0.13974121,0.07052076,0.30000243,0.3118282
0.28337482,0.40063238,0.28411443704686623,0.22819242,0.2194893,0.08576899,0.07993709
0.15978818,0.2649865,0.12335973240158395,0.17614278,0.11728349,0.045681395,0.052611433
0.14041504,0.25997543,0.18171821090309265,0.17795424,0.15472332,0.09550368,0.12504847
0.12346564,0.12699443,0.08682551020953061,0.0,0.13749589,0.06991418,0.11240505
0.112161085,0.21362272,0.1960248917614935,0.15354261,0.12415474,0.12518552,0.14482695
0.11646663,0.1656092,0.22549943352996601,0.1619291,0.111515954,0.11163264,0.13677305
0.14788583,0.3229822,0.1878473012708381,0.14553894,0.1306771,0.2330194,0.22133541
0.15569556,0.23830304,0.20640058238403494,0.16491544,0.1525391,0.13291904,0.15629485
0.16737454,0.3131135,0.2865390371923422,0.24801755,0.15479901,0.14144604,0.16898295
0.16904026,0.2575217,0.26810391608623496,0.16279328,0.104947776,0.102813326,0.11649139
0.13946953,0.23102248,0.15282935916976156,0.20383486,0.18432035,0.20477682,0.20841861
0.1567835,0.196904,0.3076928484615709,0.2751279,0.1262498,0.08700737,0.1273978
0.13202845,0.21243867,0.09845558590733516,0.1473872,0.15741202,0.107242845,0.13058653
0.14005208,0.20718336,0.31936879916212796,0.16955622,0.11923968,0.11616099,0.13714582
0.123414695,0.24485989,0.17961113077666788,0.1652963,0.15614024,0.10464403,0.12436977
0.17264843,0.23329999,0.26999281619956894,0.21733467,0.14748041,0.1120611,0.13474298
0.14420572,0.19418937,0.23673097420385844,0.14879607,0.10535705,0.16637257,0.17536137
0.13244972,0.2750389,0.19545562172733733,0.11400051,0.09829074,0.17738444,0.17653674
0.1230734,0.20501348,0.28748057724883463,0.15106437,0.16890879,0.10171649,0.10910847
0.102361515,0.18137635,0.14303656858219413,0.123382606,0.118624985,0.11421927,0.124826334
0.1083095,0.16471039,0.24286529457191766,0.118546024,0.043039747,0.10873973,0.114361316
0.23182711,0.27057114,0.2886266873176012,0.25291425,0.12260491,0.2199277,0.26428473
0.1849201,0.32621062,0.23349826400989585,0.21131785,0.17684811,0.05648808,0.11103997
0.151129,0.24150911,0.21739588304375299,0.09584372,0.09610754,0.12925324,0.15147436
0.0995523,0.19357142,0.13689452821367168,0.11220978,0.10728346,0.063724816,0.093243055
0.21945947,0.29499984,0.20999381259962877,0.24943905,0.20341657,0.1341978,0.1367768
0.1453608,0.21113038,0.25698693541921613,0.16797702,0.11017892,0.17180908,0.18318388
0.1488658,0.43090564,0.0534927582095655,0.22027647,0.13210447,0.0627933,0.07754859
0.22030139,0.19657001,0.3004072780244367,0.09742722,0.087318495,0.10150885,0.09736648
0.06484887,0.24602383,0.08665405019924301,0.20967695,0.13481951,0.09835934,0.07899191
0.13336161,0.24139896,0.20705567242334036,0.20638806,0.1284475,0.1153222,0.118590586
0.35211766,0.38326782,0.271198116271887,0.34476703,0.3857149,0.17247257,0.20857498
0.23367998,0.328287,0.2680478860828732,0.31204844,0.23000157,0.37005374,0.38492006
0.21047994,0.26399863,0.20421455225287313,0.18761323,0.18722968,0.0771277,0.10734865
