data,time,lexp,tool,Generated_Var_6,Generated_Var_8,actual
0.0654261,0.049717307,0.04441011,0.048232645,0.04761801985708119,0.047497943,0.055759292
0.017087266,0.011742932,0.01060863,0.02617827,0.01605999596359976,0.012410216,0.030534547
0.053708017,0.05163721,0.061157808,0.071729094,0.04205315252318915,0.048590556,0.04924709
0.068301216,0.0615878,0.061618432,0.06966239,0.05835232350113941,0.060563356,0.06512393
0.22687578,0.23056781,0.24312207,0.21803813,0.20538551232313074,0.20925781,0.22539134
0.06989309,0.068962246,0.06856902,0.041215315,0.047856154871369294,0.045392625,0.08055262
0.044928424,0.033086836,0.024493748,0.054590955,0.03220047993202879,0.03381248,0.04106172
0.1069455,0.08751545,0.089667924,0.085259765,0.08629170517750231,0.08239511,0.09384875
0.098817304,0.08568636,0.09384101,0.112928495,0.0838912350334741,0.091823906,0.08216289
0.15193306,0.13172065,0.13296486,0.12801896,0.14523917871435074,0.13780352,0.13727579
0.03741724,0.035782382,0.048304923,0.051360533,0.03039398982363939,0.029824667,0.053734552
0.039993517,0.012522907,0.006641485,0.029558107,0.04952560697153642,0.043518648,0.016643763
0.09207846,0.077811725,0.088442475,0.069328606,0.07274401436464087,0.070310086,0.08650336
0.068845026,0.044334363,0.05237302,0.07274903,0.0554775183286511,0.060147747,0.05514309
0.0930516,0.039585732,0.028124427,0.023669273,0.07911016474660988,0.06693593,0.034608975
0.019218862,0.011577983,0.009575142,0.035450667,0.017877669072660144,0.01805143,0.024566993
0.033005558,0.025656197,0.029637696,0.04902634,0.02227622433657346,0.019867979,0.03681907
0.0314966,0.016714536,0.023181519,0.05050634,0.022681751360905084,0.024914138,0.025679387
0.19321012,0.19997644,0.21532618,0.1863132,0.17869938072196284,0.17994191,0.19473352
0.25158158,0.24946831,0.25348654,0.2401594,0.23270954396257265,0.2312549,0.24759226
0.27660313,0.27423492,0.27590325,0.2865569,0.2765597865935872,0.27344862,0.26806343
0.038224608,0.01710121,0.015763668,0.043600917,0.02401910144114609,0.026838712,0.023269273
0.26904798,0.25564048,0.25235596,0.26283818,0.2522596851355811,0.24995989,0.24621682
0.18017106,0.17329206,0.17646015,0.17273618,0.15563238933794335,0.16113974,0.16761643
0.2855272,0.2884387,0.2960973,0.27636248,0.27044217622653055,0.2755267,0.27938187
0.05987539,0.029991683,0.020529319,0.025675029,0.05251458615087517,0.048133858,0.03342545
0.035778902,0.026587475,0.02609179,0.021185301,0.025909231554553894,0.022243828,0.043479487
0.09640804,0.083449826,0.08395814,0.11412305,0.08506118510367111,0.08764978,0.08823717
0.0501853,0.019383404,0.018720325,0.029366687,0.04280659056839543,0.033018224,0.046406697
0.12543191,0.12410993,0.13371427,0.12293245,0.10420698625241918,0.10566613,0.119609445
0.011972003,0.016193196,0.02515448,0.012924083,0.0028160291689617502,0.0028321072,0.029796883
0.041997828,0.024693701,0.033099025,0.03617531,0.028844834730690085,0.018043928,0.05130342
0.10473023,0.09439844,0.09396175,0.09407152,0.08044101482646089,0.08151348,0.09518984
0.11673795,0.11218064,0.12247629,0.12112647,0.09570895574253735,0.10130414,0.10552858
0.401677,0.3972596,0.3998456,0.42147762,0.3946322436779346,0.4028752,0.38281086
0.06318111,0.027893022,0.019804263,0.01666136,0.05654506739270405,0.044464923,0.02282717
0.047057092,0.03277234,0.02887383,0.058687896,0.036181012170860734,0.04229164,0.037996996
0.23323485,0.21234077,0.20684338,0.22969846,0.21494801289688079,0.21896955,0.19579749
0.019129016,0.008004616,0.020333894,0.05135408,0.01129896267793776,0.015419401,0.023546599
0.03113757,0.03221713,0.03656914,0.015634619,0.015854113951246838,0.014327712,0.040706713
0.13705377,0.13173011,0.13447976,0.14372572,0.12255110735306644,0.12676866,0.12429722
0.07818234,0.0723143,0.06870708,0.0681182,0.06201693772101627,0.06189601,0.06502755
0.1611812,0.1486512,0.13644767,0.16239749,0.14993380899602854,0.1469007,0.15679124
0.108294725,0.10909497,0.12410288,0.10398868,0.08804478528268712,0.091238424,0.106019095
0.039501727,0.008849592,0.017520132,0.026004642,0.038674707320482435,0.032549426,0.0
0.024962254,0.009785132,0.011579385,0.01972942,0.01652673699160422,0.0139949545,0.012244282
0.02962064,0.019971546,0.014625648,0.026601553,0.023378172402690345,0.022132024,0.033473466
0.028703995,0.009061865,0.012744958,0.027517006,0.025819281549156893,0.020238787,0.028450966
0.03286346,0.021362063,0.019226039,0.03206837,0.020113186206791173,0.015393101,0.036001887
0.10036582,0.07785445,0.07587293,0.095881805,0.0836977850218671,0.08520369,0.083360836
0.14089873,0.13253665,0.140441,0.12606744,0.11860843711650623,0.11767982,0.13510674
0.21425074,0.20456304,0.20589316,0.21380492,0.1934300816058049,0.20041442,0.19953991
0.04424482,0.03947867,0.05029217,0.06253052,0.03523186811391209,0.04051113,0.04320747
0.16930993,0.14876243,0.14859354,0.1488321,0.14501622870097372,0.14300317,0.15841709
0.08825874,0.05583411,0.06614582,0.065437034,0.07416369444982167,0.0660571,0.06743461
0.3671736,0.36322623,0.36906904,0.36274314,0.34574254074455246,0.3503136,0.3627812
0.054487146,0.04844671,0.050554626,0.0494871,0.04116628546997713,0.039222077,0.059917163
0.03258396,0.017849907,0.013446379,0.03176661,0.02485793149147589,0.019134916,0.026985947
0.26002398,0.21338862,0.20471364,0.25250882,0.2440746546444793,0.24510929,0.21550047
0.0704254,0.024797417,0.0044457084,0.015654184,0.06325678879540733,0.050567105,0.0179911
0.12900262,0.12108932,0.12466524,0.1294254,0.11312005678720341,0.115206644,0.12136623
0.06009207,0.044199657,0.050854966,0.05386074,0.0490954399457264,0.042410396,0.053210925
0.2915856,0.2878408,0.28460228,0.29922318,0.285025617101537,0.29244635,0.28613725
0.20600194,0.21888253,0.23397626,0.2028002,0.19094024145641447,0.19562197,0.19883618
0.025777675,0.030317958,0.033435807,0.03089191,0.017066480023988802,0.01185669,0.035177603
0.36501792,0.36936918,0.37494498,0.3498876,0.34748532084911926,0.3502004,0.3574107
0.0377296,0.01698241,0.016001483,0.033965275,0.02731567763894066,0.026250243,0.028466675
0.026811823,0.007536077,0.015890693,0.025895298,0.0229370083762205,0.023831353,0.02858451
0.03951495,0.0326087,0.04171768,0.030819148,0.02410748744644925,0.020374246,0.046411563
0.14206079,0.14871536,0.1603013,0.14004986,0.12809514768570887,0.12733471,0.14004745
0.04567124,0.020279322,0.019492358,0.029239938,0.02720374763222486,0.01698839,0.03477845
0.061083563,0.018224522,0.016784696,0.03389056,0.04976308598578516,0.05405631,0.027403288
0.16180815,0.061551858,0.03843408,0.072562546,0.16406025984361558,0.13376822,0.046413217
0.07303671,0.026085168,0.016886095,0.019658618,0.05788077747284665,0.046806894,0.044064105
0.037387177,0.022927903,0.03838303,0.066673934,0.02771782266306936,0.033330172,0.026187342
0.02656722,0.030867688,0.028160026,0.036188364,0.01920954215257253,0.018623784,0.039339803
0.030208379,0.023056597,0.027651673,0.036145747,0.018115618086937086,0.020938404,0.03218591
0.28637415,0.2995236,0.3148231,0.2734816,0.2701631962097918,0.2666427,0.2894999
0.40396252,0.41335586,0.43073094,0.40972006,0.4014688040881283,0.3987605,0.4066721
0.16844858,0.16637112,0.17205964,0.15052022,0.14693806881628416,0.14556499,0.1657084
0.05427503,0.043224428,0.043458484,0.06860423,0.04057730243463815,0.044532046,0.048446003
0.071094856,0.061859753,0.06326802,0.05156809,0.05402987024179222,0.05236674,0.0759678
0.20836627,0.196807,0.20339802,0.22102816,0.1972496018349761,0.2037282,0.19411212
0.30617955,0.3082107,0.31221455,0.30434006,0.2948739176924351,0.29385647,0.30684397
0.022424608,0.025036119,0.028340256,0.021255486,0.012210965732657945,0.009795696,0.03716923
0.13231714,0.12602487,0.1330781,0.114512295,0.111001516660091,0.11253427,0.13223462
0.06881472,0.050429232,0.042745404,0.055973977,0.06090781365446882,0.049274072,0.083115384
0.02605147,0.019318845,0.011506962,0.019770108,0.01899238813954329,0.0115758255,0.021946192
0.03145866,0.012302238,0.013488686,0.025378868,0.027697855661871343,0.018274605,0.019640964
0.06904508,0.03965566,0.028716134,0.05833718,0.05619100037146002,0.05494672,0.059974547
0.08739187,0.02132019,0.0066744573,0.031519145,0.08814347528860852,0.07476203,0.037232403
0.09024949,0.041761596,0.022701329,0.044373363,0.08787084127225048,0.07442713,0.025826465
0.1875312,0.17919797,0.18568508,0.17280717,0.1692708201562492,0.17361327,0.1741269
0.21510792,0.16190666,0.14135918,0.16286705,0.1908061014483661,0.18100505,0.170308
0.018889569,0.022094455,0.022275073,0.024424553,0.013268232796093968,0.0107964575,0.03295704
0.03750483,0.024286576,0.016746294,0.023792073,0.03060577983634679,0.023488559,0.015253104
0.14827475,0.14070322,0.15159626,0.14519377,0.1322012279320737,0.13647558,0.14012928
0.12740886,0.13043436,0.13585086,0.1236251,0.11437504686250281,0.118340135,0.122773245
0.08259459,0.03004339,0.01949015,0.03780994,0.07849590970975459,0.06457886,0.022752404
0.05526822,0.054678377,0.077584356,0.052107915,0.04720084683205081,0.03768505,0.07488777
0.35674387,0.354792,0.35614705,0.35395676,0.3405950004357,0.34779525,0.33001208
0.12891617,0.113219246,0.1148548,0.11493832,0.1088221865293312,0.112262815,0.11852206
0.27747098,0.28021064,0.29511085,0.27832597,0.26184281571056894,0.26302677,0.27815902
0.02430512,0.009268996,0.0087837875,0.014267586,0.028310024698601482,0.02162604,0.01517516
0.07640664,0.08053342,0.08792075,0.074516624,0.06158410369504622,0.06418826,0.07614939
0.065662004,0.055089552,0.061969273,0.07439518,0.051280740076844404,0.054088764,0.05505975
0.013150923,0.011134091,0.013902558,0.03214684,0.009949043596942616,0.0116366595,0.027142134
0.029736392,0.008604632,0.017091237,0.03903824,0.024699845481990727,0.020039216,0.022446677
0.07011695,0.029595278,0.019810207,0.019856997,0.05767552946053177,0.04557541,0.018855676
0.06690358,0.02448405,0.01700839,0.0215796,0.06050233863014032,0.044678375,0.025550976
0.02840767,0.025196392,0.026286962,0.022502825,0.01648922398935344,0.012033522,0.02906822
0.027845792,0.014548673,0.019876856,0.042374432,0.01830202409812145,0.016734824,0.026331961
0.012124717,0.0072374595,0.0131470375,0.018994756,0.0074276109456566574,0.005274214,0.016943458
0.1827646,0.17497218,0.1809813,0.17185362,0.1626971797618308,0.16896509,0.17446202
0.4930978,0.49334556,0.5031492,0.48779172,0.4894667593680056,0.48026112,0.47585884
0.1176915,0.093295485,0.09027154,0.10252258,0.09820546589232795,0.101368695,0.10206364
0.028302863,0.019267567,0.016686385,0.0093917325,0.019971141198268472,0.017427318,0.0293141
0.023641527,0.010389629,0.020117203,0.033589795,0.011707962702477762,0.009412274,0.029381387
0.020962738,0.006864189,0.015287515,0.029889017,0.016301207978072482,0.015010372,0.017872363
0.06980412,0.05755918,0.05227021,0.083495855,0.06102407366144442,0.059755847,0.066654414
0.090388045,0.077481516,0.08266774,0.060933143,0.0738427384305643,0.069882214,0.08274767
0.041157186,0.037525393,0.040276736,0.029754117,0.028912024734721483,0.030718356,0.054857697
0.070123404,0.032790363,0.0245947,0.034503147,0.052966881178012876,0.043747924,0.048727106
0.16311398,0.1618172,0.17803906,0.14507204,0.14757574885454494,0.14006867,0.15869004
0.034353934,0.020197287,0.022924853,0.016625836,0.020687731241263878,0.01675351,0.033226557
0.08763169,0.050527334,0.039364673,0.045131564,0.0725997283559837,0.061662525,0.050648857
0.17752033,0.1731353,0.18168406,0.16561751,0.15395355923721354,0.15668646,0.17557241
0.050708696,0.042523574,0.0466261,0.06471625,0.040161925409715526,0.04314979,0.043814305
0.09580615,0.07805237,0.08566655,0.1163729,0.08656026919361615,0.094190344,0.08170906
0.027021602,0.033658408,0.045001484,0.020065896,0.018361555101693305,0.017006084,0.04447049
0.1407066,0.055443417,0.038900837,0.07292369,0.14423245865394754,0.11918086,0.04196363
0.050077766,0.041807074,0.047982693,0.051702946,0.03893667733620064,0.038946718,0.044733517
0.027638689,0.021299694,0.021640563,0.022659145,0.023450741407044486,0.023034252,0.04167243
0.09188503,0.033368073,0.023225905,0.02038972,0.08053392483203549,0.06413616,0.03653009
0.19702546,0.18951912,0.19780712,0.16987385,0.17038031022281863,0.17478208,0.19679989
0.13171859,0.12406636,0.12262907,0.11234766,0.10972723658363419,0.11311643,0.13099307
0.030230343,0.007288116,0.013242971,0.048307985,0.025014371500862293,0.01840882,0.02984146
0.028933331,0.009108913,0.008896092,0.016687162,0.02781049366862962,0.02819679,0.024981473
0.03205677,0.019750252,0.02093739,0.022275075,0.015754670945280255,0.017825365,0.03538767
0.19418345,0.18166709,0.18661407,0.17388959,0.16779579006774742,0.1668983,0.18959418
0.021876425,0.01761308,0.02113696,0.029503882,0.019438573166314393,0.014370628,0.03581919
0.2785384,0.28393784,0.29939336,0.2396013,0.26044311562658695,0.2486862,0.27712128
0.040182002,0.0103817,0.011598164,0.03109552,0.032353104941186296,0.027048163,0.0072167944
0.08046284,0.07884907,0.08596673,0.06417237,0.061543513692610824,0.059651166,0.08491425
0.048772126,0.017751735,0.022556214,0.041218907,0.04249756254985375,0.0376229,0.021094203
0.07941602,0.062176917,0.066552915,0.062401354,0.06954662917279775,0.06452979,0.06490657
0.035845853,0.018862069,0.02013097,0.027052894,0.026421928585315717,0.018105872,0.023886994
0.0394788,0.019881632,0.011090172,0.021621257,0.040567302434038145,0.033181854,0.023887873
0.60087883,0.5922102,0.58887947,0.6031129,0.6045574362734463,0.60144794,0.5841767
0.09141065,0.03170327,0.018131524,0.02036012,0.0803189948191397,0.06752621,0.04178405
0.08481327,0.08403456,0.08247606,0.1020996,0.08408295104497707,0.079429686,0.08156252
0.025259688,0.037554167,0.035807304,0.034519047,0.020444439226666354,0.01594849,0.044453345
0.064011626,0.051266104,0.06574734,0.06261593,0.058803919528235174,0.051492274,0.07000744
0.04813662,0.044766925,0.030988598,0.043103248,0.040674830440489834,0.032272056,0.053535815
0.032435954,0.01804991,0.014049582,0.025479898,0.033515692010941525,0.02783776,0.042789564
0.02632735,0.02759742,0.04154367,0.035443872,0.012864776771886606,0.012135215,0.03760738
0.038823947,0.014376066,0.010286402,0.01971513,0.038313257298795436,0.031701803,0.029326852
0.026397236,0.007018296,0.004724687,0.019299448,0.01910106914606415,0.015198089,0.008122213
0.31447482,0.33341625,0.3566028,0.3101706,0.3046068482764109,0.30197117,0.31907737
0.1385724,0.14271232,0.14902218,0.13753203,0.12318671739120306,0.12361203,0.13663088
0.17581373,0.15823671,0.15545149,0.15524556,0.15198627911917675,0.1526421,0.15933678
0.055425674,0.04540393,0.056046605,0.075472236,0.0489944399396664,0.05068364,0.054320026
0.24726394,0.2525275,0.26453188,0.23106958,0.22241483334489,0.22785905,0.24736072
0.05107171,0.022796337,0.015083101,0.01776202,0.03704179222250753,0.030641936,0.0454237
0.24935293,0.22888929,0.2372989,0.20653223,0.22203083332185,0.2193509,0.23892273
0.08718637,0.05238857,0.044551343,0.026284441,0.07673410060404603,0.063041985,0.059295435
0.026405908,0.018475715,0.022457344,0.040449694,0.019884729193083754,0.018661745,0.038340375
0.016218647,0.009904037,0.013890317,0.02945748,0.015172750910365056,0.009827696,0.012331784
0.027209312,0.0053046374,0.008250669,0.0321645,0.026127310567638635,0.018961273,0.030874752
0.2544933,0.25451225,0.25724813,0.2491162,0.24188058451283506,0.2475566,0.25642684
0.08849503,0.06372539,0.065641336,0.06342688,0.07083748425024905,0.06906527,0.07865524
0.28652418,0.28523308,0.27965948,0.28278935,0.2691180561470834,0.27561176,0.26982138
0.21545237,0.22375405,0.23612916,0.19660027,0.1911923714715423,0.19264358,0.21416844
0.08123246,0.06285854,0.059047885,0.07777792,0.06767371406042284,0.067940965,0.060947936
0.030103952,0.03385139,0.039859623,0.024289295,0.01577561394653684,0.013017811,0.040249277
0.114021555,0.10235897,0.10362883,0.11936,0.09996587599795256,0.10037677,0.104714036
0.11594412,0.10241535,0.11276747,0.12551486,0.10810086648605198,0.10853176,0.09614089
0.13971445,0.04994968,0.041546598,0.09040317,0.15455087927305278,0.13229686,0.02674501
0.06987907,0.022326533,0.012648817,0.031561986,0.06244691074681465,0.060164496,0.02729338
0.17574435,0.16984433,0.17731644,0.17832698,0.16042729962563798,0.16936453,0.15917027
0.17448205,0.17172883,0.17127769,0.13724758,0.14964224897853495,0.1461434,0.17613539
0.09847815,0.069280006,0.06865537,0.11093238,0.08838122130287328,0.08260152,0.07700744
0.056829587,0.048125736,0.044751763,0.053693622,0.038879598332775905,0.037160538,0.05182567
0.019449197,0.014234529,0.020380616,0.016240738,0.011269495676169741,0.010372281,0.027922805
0.04111088,0.020368941,0.019228714,0.027901769,0.03624619017477141,0.031164251,0.013456782
0.08686893,0.061383393,0.06668327,0.07529557,0.06899804413988264,0.06918877,0.06611422
0.0049168877,8.9997426e-05,0.015785912,0.040519193,0.005750619345037161,0.007813819,0.012943689
0.04506281,0.04173719,0.043355905,0.0527014,0.03409620604577236,0.030571714,0.05983002
0.20943385,0.21154611,0.22063288,0.1924092,0.18480028108801685,0.18451577,0.20780629
0.044878744,0.023349904,0.027541628,0.06288798,0.03368531202111873,0.036700718,0.03387288
0.14890142,0.13372834,0.15188986,0.09725997,0.12345283740717025,0.11065677,0.1619923
0.099466115,0.09080386,0.09233705,0.0893469,0.07995537479732248,0.08257611,0.087241426
0.34880257,0.34599227,0.35028496,0.3479783,0.33114651986879123,0.33763286,0.32471412
0.039534748,0.02846669,0.022865636,0.029903099,0.024930262495815748,0.022448003,0.044799026
0.2656822,0.26170963,0.2690819,0.25681603,0.2438780846326851,0.24561882,0.25066254
0.07438363,0.035849754,0.023028886,0.05242835,0.06648308398898505,0.062473863,0.042218167
0.2857927,0.27707112,0.28184292,0.26891643,0.26541781592506897,0.26014835,0.27064717
0.06523665,0.020196691,0.016871708,0.033971593,0.06180958770857527,0.049217954,0.013075277
0.09405422,0.086600065,0.09570948,0.093410835,0.0825157349509441,0.089052156,0.09187938
0.035626158,0.014935278,0.018857175,0.038450584,0.02453307147198429,0.020294301,0.028184019
0.014337085,0.010613681,0.014009995,0.019458354,0.00867046452022787,0.00933072,0.028648965
0.286055,0.28592217,0.29305652,0.26092112,0.26168011570080696,0.26283187,0.2764072
0.012589633,0.012729046,0.016720159,0.028844506,0.006343432380605944,0.005476348,0.020187661
0.05332575,0.037265416,0.051125452,0.07796195,0.04561358973681538,0.052198842,0.038412303
0.20850661,0.21023013,0.21857925,0.2061596,0.1975515918530955,0.19811866,0.21603855
0.052124903,0.046357486,0.04164666,0.04781753,0.038195940291756415,0.037266426,0.055313583
0.22837123,0.23508409,0.25269946,0.22108375,0.21957366317441981,0.21800989,0.22456256
0.0833538,0.046364687,0.04249677,0.09373255,0.07188824431329467,0.07657157,0.054832686
0.030973397,0.026276432,0.03967189,0.063296616,0.027405107644306457,0.0322904,0.027855087
0.08860779,0.042216457,0.026651585,0.0607782,0.09777026586621596,0.08785069,0.053510185
0.053203814,0.02811756,0.033957258,0.05127047,0.036419952185197134,0.030008227,0.046589706
0.0674562,0.071365945,0.09232675,0.078796595,0.06742273404536404,0.06753597,0.07193056
0.15048148,0.13293445,0.13092522,0.16340832,0.13893956833637408,0.1430504,0.13092686
0.07119431,0.06017304,0.074129924,0.08444603,0.06793712407622746,0.06876901,0.06881429
0.21270108,0.20033598,0.2122945,0.22609131,0.2223054933383296,0.21948707,0.20557149
0.040162466,0.023760207,0.01889048,0.024717286,0.030983963859037834,0.02021759,0.0354571
0.037093617,0.035394702,0.027989233,0.037919432,0.028031596681895803,0.021995872,0.045873906
0.20548505,0.18260416,0.18877311,0.19328992,0.18639622118377328,0.18931621,0.1658454
0.15969859,0.13527562,0.13445523,0.15630876,0.14986436899186215,0.14758343,0.13754863
0.26296642,0.264471,0.27659965,0.2661935,0.2461282147676929,0.25004888,0.2541773
0.031479247,0.010089611,0.014578989,0.03568232,0.02393987943639277,0.020987824,0.028650977
0.02952598,0.035234373,0.031357355,0.034978718,0.02467713648062819,0.016490884,0.041262798
0.116432205,0.08004824,0.09548427,0.09584944,0.10689502141370129,0.09730789,0.11999263
0.11723672,0.116891064,0.12769377,0.109646454,0.09506615070396905,0.09833585,0.111526564
0.6979978,0.691358,0.6839894,0.7067256,0.6970386918223215,0.6992011,0.6768076
0.13785054,0.14547522,0.15970252,0.12660493,0.11440419686425182,0.1158613,0.13594358
0.010075923,0.008412038,0.012594502,0.027646318,0.007088661425319685,0.0069412217,0.018207721
0.007101096,0.0049450826,0.008538401,0.030943066,0.007305436438326186,0.007200204,0.014691502
0.03994239,0.013076215,0.016817313,0.05294168,0.028988035739282145,0.031535953,0.025626332
0.082469776,0.05266889,0.056464538,0.072288096,0.065211299912678,0.06395395,0.061158504
0.15370552,0.12808,0.12460444,0.1364801,0.13024484781469087,0.13140994,0.13093832
0.026319727,0.0061102277,0.023575122,0.052175745,0.01972736518364191,0.013227291,0.034785114
0.026583403,0.02176243,0.02843664,0.028912842,0.02155105929306356,0.016468592,0.04096398
0.044007756,0.026021965,0.021217162,0.05566375,0.0315280948916857,0.037741646,0.032039084
0.034347378,0.007299586,0.0051040705,0.042189494,0.026756131605367897,0.024829589,0.025402062
0.048882887,0.031541545,0.037539497,0.023262128,0.03974935638496138,0.03400644,0.04522705
0.24477693,0.23275676,0.2534439,0.21718423,0.23631815417908927,0.22923413,0.2246621
0.14999212,0.14236525,0.15163685,0.15786596,0.1432107585926455,0.14556848,0.14275053
0.050341636,0.021546878,0.024013465,0.031522036,0.03774878626492718,0.029052265,0.02775712
0.05299274,0.04853554,0.058254927,0.06282684,0.04455165867309952,0.047319956,0.055881586
0.36869338,0.3685037,0.37003174,0.3741066,0.3525085911505155,0.362402,0.35789895
0.055515237,0.012497413,0.0194394,0.047943383,0.05302253718135223,0.04836732,0.0073828977
0.03312199,0.024616692,0.027723039,0.016683742,0.02230253933815236,0.020860836,0.026832275
0.3993088,0.3982815,0.40670708,0.3758465,0.3811717228703034,0.37671167,0.40830785
0.05402168,0.028476033,0.0445702,0.04551828,0.03703427522205652,0.02976355,0.065020606
0.22363666,0.21071479,0.20592572,0.23287873,0.2183325130999508,0.2215757,0.21178557
0.18573815,0.18712541,0.19783431,0.18274646,0.17257772035466323,0.17446092,0.18155894
0.063862756,0.018083487,0.019601196,0.04268706,0.06421724385303462,0.054945245,0.014213687
0.028411947,0.020714272,0.04097055,0.031000733,0.017636382058182923,0.01067768,0.04636575
0.21436784,0.22123784,0.2380287,0.19976832,0.1972808318368499,0.1946218,0.22622898
0.017223626,0.008469322,0.015947882,0.028346524,0.00812317448739047,0.007275909,0.015559036
0.043851174,0.04623675,0.045459226,0.04766792,0.03880246932814816,0.03020008,0.047611307
0.320155,0.31853598,0.3238621,0.32428664,0.3034033982042039,0.31198186,0.3060983
0.10607572,0.051650815,0.04427488,0.040895805,0.09040740542444432,0.07234171,0.07373531
0.03533674,0.021956734,0.025769675,0.046545193,0.022757821365469284,0.022624873,0.0370873
0.046343923,0.01818467,0.033666857,0.050223425,0.04312075958724558,0.03413514,0.048039753
0.08804168,0.07222208,0.06821739,0.05991751,0.07035878422152705,0.062411115,0.07680754
0.059900552,0.055869322,0.081293754,0.06697863,0.047349187840951275,0.04362961,0.081411034
0.10549605,0.091899335,0.085358895,0.09030609,0.0820485249229115,0.08624466,0.089237556
0.036396474,0.030319508,0.039701574,0.043857634,0.0226208733572524,0.027536437,0.03213031
0.0121514425,0.014032093,0.027815921,0.028342515,0.008215509492930569,0.008116625,0.022309192
0.08473913,0.073298335,0.07194278,0.079997376,0.0720305783218347,0.07246497,0.07696532
0.1787288,0.16037169,0.1553941,0.15616702,0.16015273960916437,0.15413082,0.16729082
0.09129147,0.041614316,0.026376797,0.018958747,0.0804701348282081,0.06439608,0.0686865
0.039370887,0.015857242,0.0226051,0.054895192,0.026455135587308137,0.033252627,0.02556388
0.023297526,0.0074180467,0.012882059,0.034198567,0.018569046114142767,0.017165348,0.018337104
0.07988623,0.028481912,0.021644438,0.037691742,0.07816529468991769,0.062983826,0.025631223
0.073856436,0.083053194,0.10823182,0.06902747,0.06882630412957826,0.060875118,0.10553804
0.04841596,0.047963057,0.04877375,0.030311972,0.03044626282677577,0.027174756,0.05774096
0.1335049,0.13278167,0.14414279,0.12450142,0.11380476682828602,0.1197931,0.13254783
0.23776972,0.24052475,0.24705184,0.24001746,0.22208897332533842,0.2274983,0.23428522
0.06668762,0.050305754,0.05929582,0.05504778,0.04687347581240855,0.04629937,0.057170983
0.08082472,0.0625609,0.068322755,0.08434084,0.06886189413171365,0.06603944,0.059057
0.012961924,0.0048637157,0.0031984262,0.025453731,0.01627794797667688,0.014890701,0.015424147
0.056870483,0.03966432,0.03522472,0.048171595,0.04498194269891656,0.039805107,0.05321717
0.04368648,0.02193749,0.025397992,0.03819041,0.029942834796570086,0.02603262,0.034760896
0.024525352,0.013463897,0.012103487,0.03667417,0.021105521266331275,0.020483322,0.020213112
0.031030849,0.028843794,0.02902436,0.035049945,0.020282426216945572,0.019364476,0.035964496
0.023485623,0.01604689,0.015344152,0.014872417,0.023838506430310387,0.018827103,0.028251413
0.03262779,0.00060677435,0.0110201035,0.038909003,0.04228367253702035,0.03892848,0.0055608675
0.15375525,0.14347686,0.15064937,0.1604232,0.1380277382816643,0.14272696,0.14286067
0.050644577,0.04410593,0.047866344,0.062956125,0.03730012723800764,0.0364087,0.052505296
0.10607728,0.044912502,0.03956177,0.055771858,0.10610831636649898,0.08568238,0.025123078
0.08922939,0.06814219,0.070557,0.08580291,0.07385267443116046,0.0714193,0.085198045
0.033023603,0.019564904,0.010013765,0.017829716,0.029113204746792288,0.02368012,0.014834322
0.04124435,0.018236406,0.013595097,0.014598705,0.02460913547654813,0.01761005,0.02756609
0.03802468,0.017334428,0.0047143735,0.04745294,0.02738362764301766,0.027947895,0.030202702
0.14192872,0.13396114,0.1298532,0.14533022,0.1318286279097177,0.12964106,0.1275797
0.20010489,0.18638626,0.18566586,0.20784597,0.18600441116026467,0.19316715,0.17747791
0.14312907,0.13374187,0.12991257,0.14552869,0.12846205770772345,0.12577425,0.133997
0.4209483,0.41663483,0.4239933,0.43322444,0.42115625526937533,0.41812366,0.38045308
0.1001413,0.09820035,0.10482563,0.072913975,0.07992655479559328,0.080707625,0.10575017
0.048260003,0.02724263,0.035884827,0.07157782,0.03842152230529134,0.03896714,0.03388866
0.034880437,0.028767988,0.03832992,0.0527658,0.02787697467261848,0.029689975,0.03681924
0.26661077,0.26219115,0.25786093,0.2669053,0.2485660149139609,0.25531134,0.25225022
0.059503205,0.04433254,0.04838285,0.061268598,0.04434488966069338,0.03713716,0.0589658
0.19848678,0.20016398,0.21128549,0.19014488,0.18588121115287268,0.17837107,0.19947165
0.06170889,0.053461,0.064703725,0.08079262,0.04996855899811354,0.055043988,0.050246764
0.030124761,0.02475183,0.041089796,0.030286565,0.02204631432277886,0.012598567,0.03740248
0.09680353,0.04062366,0.032134414,0.029655188,0.0800692948041577,0.06633346,0.033358805
0.08094804,0.069837,0.07396331,0.03233084,0.06032008361920502,0.052116595,0.083642006
0.038724467,0.015204013,0.016372891,0.017888665,0.030828969849738194,0.022176906,0.03696857
0.025823057,0.0012967167,0.001440851,0.020613082,0.03272660196359612,0.027010307,0.0058921315
0.017772257,0.0033731936,0.022808636,0.053364515,0.012825727769543667,0.011492252,0.024212703
0.030815594,0.006282815,0.017321654,0.050534427,0.03217590193055412,0.03097371,0.011148922
0.14083211,0.1389388,0.14758016,0.13010354,0.11730485703829142,0.12121537,0.13845403
0.025611982,0.008988312,0.013567356,0.046172157,0.017823302069398125,0.018506356,0.020985853
0.045597397,0.02269416,0.02863394,0.045923278,0.028895371733722305,0.032315724,0.0332187
0.061450228,0.05359539,0.06643869,0.06832591,0.05624287337457241,0.053409435,0.06847352
0.17712621,0.18529186,0.1971479,0.1559167,0.15320477919228676,0.1540682,0.17564547
