TeamExp,ManagerExp,YearEnd,Transactions,Entities,PointsAdjust,Envergure,Language,MI_PointsAdjust_Entities,MI_PointsAdjust_Language,MI_PointsAdjust_Transactions,MI_Entities_Language,Effort
0.36725998,0.8546089,0.38111466,0.23143864,0.13048577,0.21161682269700935,0.7356801,0.9212758,0.06733813404028804,0.3972989,0.057130117,0.21289264,0.30814344
0.7810628,0.8517741,0.6819078,0.769989,0.31749582,0.741089684465381,0.88203156,0.7573093,0.5804462748267765,0.87034774,0.68445075,0.37958878,0.8266605
0.7150648,0.8057235,0.55669516,0.2540604,0.16370085,0.25681068540864116,0.5016103,0.7152934,0.09581278574876714,0.3631089,0.065360904,0.16887178,0.21531032
0.12225909,0.033731498,0.68908054,0.10912899,0.0028724428,0.06887219413233164,0.4526456,0.5779207,0.04362058861723532,0.17343998,0.048083052,0.024090342,0.15834287
0.7343356,0.845558,0.30261853,0.27632228,0.24422134,0.31533296891997814,0.62787277,0.8895744,0.15827788949667337,0.5680054,0.088120244,0.3327111,0.41279596
0.6743411,0.08752668,0.4546358,0.17304902,0.0091277845,0.1109779566586774,0.56679493,0.7386776,0.05492871929572316,0.23425008,0.042220134,0.05750782,0.1773721
0.41733053,0.33549187,0.27276778,0.18958342,0.19821522,0.21508713290522796,0.63300925,0.91023546,0.09852423591145416,0.40987307,0.04823796,0.28538606,0.3260641
0.40608335,0.47602665,0.7967078,0.37622535,0.12155101,0.32310321938619313,0.7171834,0.76962817,0.10659708639582519,0.46584988,0.12598355,0.18679813,0.25981817
0.25067282,0.8913423,0.48277718,0.19183272,0.22293945,0.2459621747577305,0.7199823,0.8668719,0.11445564686733882,0.42006135,0.07938104,0.29902172,0.36574334
0.6110419,0.8917594,0.39546275,0.10713068,0.12995297,0.1622089397325364,0.6328029,0.9456004,0.05878183552691013,0.3075971,0.038053013,0.21815573,0.21264422
0.25600976,0.45596796,0.3892669,0.33850366,0.22962795,0.36036712162202733,0.6914958,0.88010824,0.18241216094472965,0.6552822,0.17549136,0.3797195,0.39259887
0.27661303,0.7016768,0.38563013,0.29831737,0.30549142,0.3161637389698243,0.4874401,0.5111443,0.2763327865799672,0.39728487,0.14680684,0.19855046,0.3612886
0.5480838,0.7304619,0.71991485,0.025004154,1.0,0.557536733452204,0.582716,0.7738907,0.8562462513747751,0.752009,0.09485021,1.0,0.3283733
0.12018712,0.4883494,0.43769783,0.17979082,0.3586873,0.28659163719549824,0.58856153,0.8396549,0.2186089131165348,0.50947756,0.10643206,0.41392785,0.27401096
0.20402974,0.8324451,0.44216567,0.14570096,0.09717065,0.110373416622405,0.49169463,0.80497515,0.03935716536142992,0.24238943,0.05434134,0.15196842,0.19728917
0.6090958,0.6484733,0.5787407,0.16303574,0.6307715,0.42048060522883635,0.6580162,0.77427006,0.522983331379,0.6645205,0.08325799,0.6937458,0.38987464
0.5305098,0.8005073,0.24842884,0.17350584,0.107638225,0.17059303023558184,0.60240036,0.92948866,0.05842921850575311,0.37081903,0.08747114,0.1949345,0.24801062
0.34000948,0.76942563,0.49560785,0.15479991,0.7950251,0.488648149318889,0.2414963,0.63210887,0.5914915354894921,0.56246084,0.10673071,0.63785875,0.29034632
0.6922147,0.71585053,0.45877814,0.21238023,0.13726246,0.18103839086230344,0.38627213,0.77157253,0.08236095494165731,0.3200912,0.06254055,0.17460772,0.19347188
0.66424006,0.8039168,0.1212372,0.18274695,0.04977286,0.15280062916803774,0.49544567,0.94360703,0.03176740790604447,0.31112924,0.08516304,0.11090149,0.13133392
0.093431935,0.43355533,0.52766407,0.31236923,0.17214838,0.32496441949786514,0.5855154,0.92325294,0.15099342905960575,0.5643659,0.16503897,0.31253177,0.26973552
0.5922598,0.85195047,0.25684494,0.15841131,0.08771233,0.15192038911522335,0.6049418,0.93125015,0.04664241079854465,0.32227316,0.046031117,0.16258658,0.19715853
0.7542697,0.8060635,0.5713677,0.056856655,0.44832358,0.32733123963987437,0.61921436,0.90849006,0.3306701198402072,0.53705627,0.06579455,0.58918834,0.29221314
0.22023878,0.8455222,0.7537733,0.22984001,0.024117926,0.1922920015375201,0.11696457,0.571391,0.0,0.27062017,0.08671894,0.1137092,0.086824775
0.14895356,0.91832346,0.43472368,0.2470009,0.1151381,0.2127041627622498,0.6687034,0.8555082,0.06952403917144236,0.37742817,0.09965462,0.19169647,0.28555283
0.06222844,0.80530113,0.6928934,0.18507278,0.09439066,0.18459807107588427,0.41766977,0.48086685,0.06528666391719984,0.24762987,0.07948082,0.08541067,0.1906434
0.2566754,0.5440401,0.4137653,0.15603092,0.19633979,0.1876649412598965,0.3792573,0.849372,0.06181151070869065,0.3383839,0.05892704,0.27966934,0.2115244
0.026321152,0.94171363,0.48011643,0.5061159,0.13838084,0.4335016560100994,0.7077112,0.8811977,0.14237751854265113,0.627113,0.18389168,0.22284187,0.42556262
0.7746857,0.8558885,0.4563771,0.27646178,0.36889458,0.37231158233869494,0.65972763,0.864064,0.26758234605494075,0.6122276,0.088228315,0.45168412,0.5113215
0.12572482,0.43248436,0.50528103,0.24624214,0.20296592,0.2897429173845751,0.61178684,0.94789296,0.1412741584764495,0.52702045,0.12881535,0.3444125,0.2661672
0.5487263,0.7840179,0.50427604,0.46092623,0.37349167,0.5010351300621078,0.73195475,0.70646465,0.4156935249416115,0.6099538,0.30116874,0.36098522,0.6415811
0.77919114,0.83104944,0.4660421,0.37134233,0.3304327,0.43521064611263877,0.7081312,0.84536177,0.330612049836723,0.71113694,0.21741891,0.4395216,0.619701
0.16300775,0.84128326,0.63534033,0.13602221,0.1313409,0.1317241079034465,0.32150048,0.85306644,0.044698918681935124,0.28216216,0.019081965,0.20170197,0.14182179
0.6888428,0.25699612,0.52808577,0.29065752,0.07037462,0.23035531382131885,0.62553155,0.8546846,0.10381252222875133,0.40178183,0.056854874,0.17607662,0.3063735
0.778243,0.33800226,0.45169824,0.27797094,0.17070726,0.27305786638347196,0.66234064,0.89691454,0.12796338767780324,0.46850622,0.067455366,0.29338917,0.36812723
0.57479274,0.25530106,0.114448145,0.30123436,0.10279927,0.23054417383265044,0.52079433,0.84247625,0.09920105595206336,0.43092626,0.09818312,0.18169564,0.35632974
0.47660002,0.847728,0.50018233,0.46983063,0.2088173,0.41633332497999953,0.7218546,0.87327987,0.21091521265491275,0.69551396,0.18352039,0.3232239,0.52565044
0.19672972,0.40485254,0.46506488,0.2698502,0.14231513,0.2559195953551757,0.6084351,0.90555453,0.1084450265067016,0.4747908,0.10172027,0.2569687,0.27417025
0.45350358,0.9126797,0.50498694,0.33159634,0.22130091,0.3448228706893723,0.6764898,0.9043568,0.15207508912450535,0.5731046,0.1195994,0.32874805,0.40676218
0.09800826,0.44961166,0.6756767,0.2936245,0.15818663,0.28928138735688325,0.561768,0.8195505,0.1003670600220236,0.49493986,0.11231145,0.23663285,0.21750677
0.082283795,0.6488511,0.6188238,0.14422688,0.12845713,0.15174173910450434,0.36529374,0.7849363,0.053464848207890894,0.32038027,0.06894091,0.20597239,0.16270505
0.25756684,0.7553661,0.5425361,0.28308937,0.24909301,0.31222675873360556,0.6091294,0.751238,0.18438002106280127,0.4982506,0.11999352,0.28002518,0.38338757
0.5590325,0.48207867,0.5226064,0.3259367,0.18240994,0.2943241776594507,0.4374963,0.56395394,0.09052885143173109,0.37605637,0.06489921,0.14075153,0.1444394
0.10291332,0.4433398,0.51025623,0.34273532,0.14577578,0.3374431602465896,0.57697123,0.9478957,0.14575998874559934,0.57971466,0.1699524,0.31467032,0.28314322
0.5914943,0.848683,0.41897738,0.093585365,0.1147522,0.12285607337136441,0.47844803,0.92045426,0.04464965267897916,0.2605944,0.06292491,0.22182986,0.19819976
0.22707525,0.45524064,0.6227442,0.36019665,0.13685043,0.3264311195858672,0.648098,0.9512991,0.13799652827979172,0.56492203,0.15619078,0.29445678,0.29252917
0.4673456,0.6196648,0.52144146,0.28459087,0.25328425,0.32015897920953873,0.6133286,0.90778637,0.17095844025750642,0.5764588,0.10339996,0.38177043,0.3625232
0.13356854,0.33500606,0.3272736,0.16422766,0.19546166,0.2154689229281354,0.5617405,0.79906285,0.1360036481602189,0.4020238,0.09862193,0.2735716,0.2691973
0.026020769,0.6592497,0.47415215,0.13854079,0.28811294,0.21081416264884978,0.25281784,0.6787114,0.1342867580572055,0.31815988,0.06908447,0.24184959,0.2285317
0.19200239,0.8144724,0.37862146,0.13715336,0.06086761,0.0609297866557872,0.46893257,0.83671606,0.02679326560759594,0.19983937,0.038834505,0.100501955,0.14898044
0.04862488,0.740604,0.52849615,0.1592974,0.20799159,0.19051231143073868,0.21754588,0.6888416,0.08832726529963593,0.3027893,0.07267615,0.20634782,0.22817141
0.7393134,0.8140998,0.10895364,0.23044106,0.103637144,0.24500523470031407,0.49571884,0.8673639,0.10373931622435897,0.4090083,0.112259716,0.12848642,0.16429037
0.066088766,0.15286684,0.60375994,0.124780945,0.047744717,0.0846409250784555,0.40379292,0.64466983,0.039702015382120925,0.22020704,0.054673262,0.08581793,0.17715207
0.108235195,0.11712134,0.69349754,0.06517023,0.031281285,0.029289019757341186,0.43484822,0.65271163,0.058379705502782334,0.1724027,0.040508546,0.08568971,0.19114166
0.82194746,0.8287601,0.42135215,0.11756237,0.339573,0.2970863478251809,0.7628417,0.9578196,0.23109890386593424,0.5433923,0.09361725,0.5210612,0.38191545
0.77375776,0.8251621,0.37633765,0.264875,0.20995425,0.3019702881182173,0.67785835,0.94987607,0.14912117894727073,0.5474043,0.121800795,0.36298692,0.43444604
0.62845325,0.79259825,0.49513316,0.28955522,0.16657627,0.23970407438224448,0.4660622,0.5627693,0.09680474580828476,0.30351865,0.06032018,0.10577738,0.19154108
0.46652746,0.73980725,0.71254903,0.3330484,0.1756251,0.3356142201368532,0.7501668,0.778327,0.15149774908986494,0.4843303,0.12221599,0.24329,0.36162186
0.856828,0.7057891,0.58170766,0.24754679,0.29901168,0.34247436054846164,0.54051936,0.9063389,0.18409270104556208,0.5286231,0.08968032,0.40695894,0.3660394
0.79990363,0.8406329,0.4442125,0.14269172,0.3891428,0.30767188846031335,0.773247,0.897773,0.2751004865060292,0.5726268,0.0648785,0.53693986,0.46266532
0.89226645,0.5222891,0.47139996,0.2075777,0.2818448,0.2817646469058788,0.65255845,0.94098204,0.1683629301017758,0.5462082,0.075515725,0.4419574,0.3672176
0.08427775,0.82383716,0.6325307,0.16912982,0.14019328,0.20462631227757874,0.5186609,0.642239,0.08388943003336581,0.3035294,0.1005526,0.1542532,0.2126916
0.0595632,0.82946366,0.6174431,0.14408624,0.10802086,0.14403902864234172,0.38643894,0.72481227,0.044967080698024846,0.26596949,0.08524965,0.15431377,0.184241
0.108109035,0.67377466,0.31184465,0.2277481,0.53081006,0.3531162211869733,0.20460357,0.43450662,0.38235920294155223,0.378092,0.080960706,0.30917162,0.30755347
0.70143,0.139502,0.5310039,0.18281588,0.052248783,0.16881850012911,0.5627372,0.7666053,0.06932221015933261,0.29185432,0.03943007,0.11159925,0.1899258
0.41902906,0.7219813,0.48385078,0.31573412,0.22378334,0.2917936575076195,0.5452118,0.4858774,0.15651190939071458,0.30858663,0.08565501,0.13392392,0.2258229
0.05917871,0.82339776,0.45262408,0.19727579,0.12175442,0.1647268298836098,0.55023557,0.8165654,0.06631230397873825,0.3258265,0.09549659,0.17176753,0.22200254
0.2133956,0.56808376,0.60224396,0.1353593,0.17556638,0.17328310039698602,0.44450802,0.8680103,0.061283580677014844,0.31215897,0.053754717,0.25776178,0.21469855
0.06192191,0.63885427,0.5968884,0.15928039,0.13690737,0.18248254094895247,0.19657205,0.66358566,0.05011751100705066,0.2891243,0.07997679,0.1823184,0.18461019
0.03364426,0.80202216,0.52604467,0.25574034,0.17015266,0.2556079153364749,0.6082723,0.7757225,0.10028446601706797,0.40763533,0.12492938,0.19564956,0.28946918
0.34965652,0.74558693,0.43244618,0.14127451,0.13772015,0.1730475203828512,0.5730715,0.8813746,0.060707818642469116,0.3481499,0.067212105,0.2276648,0.26008815
0.84234506,0.95248735,0.71538085,0.8530813,0.39208627,0.842951150577069,0.88988096,0.6060701,0.6826332009579921,0.680342,0.7620548,0.3100214,0.65695965
0.6240549,0.6413615,0.15092406,0.3257168,0.14567609,0.28594498715669925,0.55634654,0.8939273,0.11325155679509341,0.53473204,0.11662859,0.2601605,0.39498174
0.2588896,0.31971866,0.48577446,0.1617042,0.11844809,0.15556306933378417,0.5465223,0.76789665,0.07163170429790226,0.31614193,0.046798788,0.16789025,0.20419355
0.69964063,0.71095496,0.68098426,0.56972754,0.2672122,0.558795733527744,0.65517193,0.8482256,0.3757027625421657,0.8559796,0.29663792,0.40713316,0.6282222
0.77143675,0.5520779,0.34772384,0.14370346,0.10216129,0.11451380687082842,0.50381297,0.8610041,0.05429789725787384,0.31676382,0.058924805,0.17686385,0.16633528
0.018521983,0.71652716,0.5905002,0.18859172,0.12507266,0.21475143288508597,0.5169013,0.59023714,0.0850528551031713,0.32733542,0.12154211,0.13218291,0.23796843
0.5443781,0.3713693,0.6850142,0.46307424,0.107741445,0.3738090924285456,0.6769292,0.8050133,0.1635306698118402,0.5601983,0.16814455,0.22395861,0.3309142
0.5880065,0.8814044,0.35891843,0.09803742,0.09247944,0.11836673710200424,0.56265503,0.94274557,0.03839865530391932,0.25631818,0.057578206,0.18179812,0.16873212
0.72338295,0.7333957,0.60916543,0.16868004,0.14012463,0.18495799109747946,0.52639836,0.8984698,0.07198937431936246,0.34219196,0.061626505,0.23476014,0.194576
0.4752164,0.8423475,0.4133293,0.2387304,0.35652414,0.32340843940450636,0.60936916,0.79556084,0.23808912428534745,0.5384787,0.07045554,0.38806427,0.45646465
0.32819414,0.7144264,0.46779066,0.47164014,0.17758216,0.4287026757221606,0.7256707,0.8757987,0.1852565811153949,0.7028534,0.21729064,0.32678127,0.49260998
0.35904142,0.40153807,0.6173824,0.33490488,0.113902465,0.29129593747775623,0.65406376,0.8990004,0.1113038566782314,0.51235837,0.13499281,0.24712801,0.31234998
0.06397149,0.71936184,0.67920184,0.13640171,0.05812894,0.12516062750963766,0.41425103,0.58730704,0.034136052048163126,0.20676744,0.084941655,0.09874678,0.14904654
0.21344441,0.7763387,0.282001,0.31641015,0.1147186,0.266108015966481,0.59680665,0.8510821,0.07427716445662987,0.49801767,0.14688003,0.19167769,0.33882064
0.7876148,0.5078954,0.25389975,0.2356072,0.20740221,0.26106701566402096,0.6211779,0.9190207,0.13184930791095847,0.50958884,0.08288784,0.33776528,0.4196902
0.55135155,0.40680015,0.23603998,0.23925114,0.23010206,0.2488324049299443,0.6369495,0.9351031,0.13063382783802968,0.5024803,0.060012084,0.354146,0.34943324
0.7410457,0.343674,0.28604084,0.24878433,0.17157246,0.23483586409015186,0.6217859,0.88518167,0.12106873726412425,0.45133308,0.07261374,0.27386034,0.3970288
0.7295089,0.06348561,0.7915864,0.3169559,0.014128253,0.25421418525285117,0.54391944,0.77344096,0.06368063382083804,0.43911228,0.14983709,0.073779576,0.20570043
0.029857073,0.58681184,0.5274423,0.15591769,0.1874882,0.18280684096841046,0.41127515,0.77879167,0.0802558148153489,0.33143353,0.08222929,0.22236912,0.23077293
0.8044179,0.833002,0.44460517,0.25902987,0.27733433,0.33823117029387023,0.57020986,0.89367926,0.21527037291622236,0.5631533,0.092032164,0.40023762,0.44206208
0.33984214,0.8699026,0.4687487,0.12964633,0.0880736,0.11405629684337781,0.57664686,0.84886503,0.03959267837556071,0.26495934,0.06970318,0.175231,0.1980002
0.9356289,0.9004157,0.32486412,0.19438836,0.080054745,0.16483279988996802,0.2719144,0.9281105,0.050974730058483804,0.33396053,0.13380632,0.15819174,0.15180744
0.39416334,0.67839384,0.36360633,0.280782,0.49713963,0.3895422233725334,0.19524874,0.54458904,0.33758892025533527,0.45606083,0.086747825,0.3763187,0.37060928
0.39894804,0.64237,0.44026703,0.28323892,0.17045441,0.26518599591115977,0.523424,0.2692174,0.11993568719614124,0.17509374,0.09162465,0.030404696,0.068515696
0.7940248,0.8369679,0.52256835,0.43363464,0.26014826,0.4404166564249994,0.7395198,0.89579874,0.2659774859586492,0.73157334,0.2448819,0.39538705,0.55618066
0.5297264,0.34839773,0.35483462,0.16896638,0.36844113,0.29773749786424986,0.6985511,0.9203379,0.2566072753964365,0.567857,0.08781662,0.49921936,0.29154325
0.83773965,0.7776983,0.5401925,0.19422027,0.4315512,0.3894713433682806,0.8040423,0.9097467,0.37589052255343136,0.66852486,0.10504227,0.61672986,0.49720633
0.7021588,0.8071363,0.70949435,0.5624448,0.2885785,0.5549127332947641,0.63957536,0.58735996,0.35182544110952646,0.51732385,0.33286098,0.20265828,0.35463756
0.44087824,0.8850863,0.15286717,0.37941718,0.08585295,0.2960473177628391,0.61693454,0.9407966,0.06551419393085164,0.52902377,0.117756955,0.18091682,0.36254668
0.5323415,0.8514384,0.13067186,0.22783393,0.06724921,0.18440380106422807,0.5869378,0.9316195,0.04604611076276665,0.37739518,0.07912505,0.1289926,0.20959447
0.6969661,0.30872667,0.28198206,0.18464875,0.15340677,0.19000719140043149,0.5880394,0.868107,0.09279282956756978,0.3614046,0.044414915,0.2506864,0.272528
0.84151334,0.8528631,0.47221863,0.45018747,0.33042243,0.47484778849086734,0.7530897,0.92341197,0.3157725489463529,0.81436026,0.23609224,0.46821564,0.6587799
0.027050616,0.5444169,0.4903729,0.22256285,0.1344572,0.1917150415029025,0.4830289,0.5638754,0.07587115955226957,0.32634318,0.08043473,0.11250524,0.20595248
0.08060701,0.42069864,0.45619816,0.31651822,0.18472111,0.3261089795665388,0.5223903,0.8504875,0.15227297913637877,0.558242,0.16708809,0.30008173,0.25513297
0.27402726,0.88548493,0.691944,0.51610625,0.25803316,0.47603487856209276,0.86381173,0.6645931,0.2498545349912721,0.5161574,0.23740152,0.19951326,0.43040538
0.3265911,0.86933225,0.23727542,0.20065108,0.05334236,0.1425517685531061,0.6439229,0.9322535,0.03748242224894534,0.33451125,0.062310033,0.13314624,0.21401402
0.1119458,0.45918772,0.5975605,0.18635404,0.19952375,0.22613701356822083,0.4476483,0.9568632,0.13018710781122647,0.44792956,0.090511866,0.3129412,0.21279263
0.47380415,0.76529396,0.4730934,0.19640493,0.4868525,0.3508948910536935,0.21859244,0.65568435,0.30614211836852706,0.4186623,0.046923045,0.41531146,0.29663146
0.6446743,0.8419146,0.17747378,0.25276557,0.1307984,0.25508691530521493,0.5992445,0.9190408,0.08454041507242491,0.46700543,0.06493816,0.2114335,0.31653082
0.8378306,0.7314934,0.5207064,0.36758167,0.27401745,0.40940328456419706,0.795691,0.9013573,0.25528951531737093,0.70061165,0.19481687,0.43904525,0.55955523
0.8057031,0.89233786,0.6923682,0.72596645,0.33287403,0.7095738425744306,0.9429167,0.5357084,0.47910922874655376,0.4805857,0.5541257,0.19919711,0.46573418
0.083999634,0.64443374,0.6555075,0.1254379,0.0697477,0.15070137904208275,0.31322348,0.5160154,0.03559065413543925,0.25521272,0.10113755,0.124683715,0.16096525
0.807468,0.875487,0.44981468,0.1781033,0.19789301,0.23987194439231668,0.55563843,0.8949007,0.11028838661730321,0.42103416,0.073106274,0.30236632,0.29388654
0.92331654,0.80697906,0.5213451,0.25001067,0.3827529,0.36625658197539496,0.81684244,0.9458756,0.2762778865766732,0.6570601,0.10283272,0.5487167,0.5392517
0.5992507,0.89263046,0.59229773,0.13926736,0.108006954,0.15803142948188578,0.18133606,0.8220581,0.03383871703032302,0.27213955,0.11480987,0.20145616,0.15170306
0.6238055,0.37785023,0.46768862,0.23832527,0.19485658,0.27401381644082895,0.6761313,0.904555,0.14397769863866192,0.5152452,0.106293455,0.33067805,0.3661393
0.5705548,0.74303377,0.30148113,0.3471431,0.17368717,0.33078379984702805,0.63122505,0.92256325,0.14645444878726693,0.589169,0.14793715,0.30560195,0.43643802
0.12229817,0.5091813,0.57396716,0.15409732,0.17033659,0.18053741083224464,0.44280916,0.85750115,0.06059566863574012,0.3355356,0.066523634,0.25525546,0.22154517
0.1496461,0.75864154,0.61492807,0.1574414,0.1524796,0.17231403033884185,0.5032686,0.8110404,0.057488068449284106,0.2969569,0.05824012,0.19891794,0.22157016
0.16758543,0.8681399,0.3014655,0.34276712,0.07216905,0.257857415471445,0.6801453,0.87813836,0.06883145412988725,0.46293092,0.12525669,0.1568239,0.32213667
0.76636714,0.77607435,0.13523638,0.3179935,0.18949771,0.34656412079384724,0.5770457,0.8914415,0.14648226878893614,0.58059615,0.11507911,0.27208692,0.4133001
0.7005854,0.7308828,0.82446736,0.5556657,0.23164906,0.540286032417162,0.90333277,0.5190021,0.2624592957475578,0.37160066,0.30569124,0.13411433,0.24589682
0.7547494,0.8047237,0.48503834,0.19905666,0.17947643,0.2486514549190873,0.2668566,0.8435856,0.0840302900418174,0.39236498,0.089704975,0.25907117,0.22306305
0.09199446,0.45632213,0.49069548,0.2604796,0.18288507,0.28610079716604786,0.584475,0.9309042,0.12516844751010683,0.50767285,0.12801361,0.3196553,0.28892964
0.75241566,0.8706284,0.4667533,0.44519904,0.42613512,0.5200748312044898,0.6244022,0.80617005,0.43611266616676,0.7653985,0.2543448,0.47953945,0.65206826
0.2834526,0.4541062,0.2642721,0.20311123,0.18964009,0.2212107032726422,0.5480004,0.90915,0.07331277839876671,0.43185788,0.08438909,0.2858678,0.2565369
0.018110823,0.68652284,0.43835038,0.16324401,0.14238404,0.14778523886711434,0.49196917,0.8665941,0.06913871014832261,0.33074427,0.071660325,0.20253853,0.20882311
0.8405065,0.6735046,0.4368555,0.14374813,0.32392484,0.3136328188179691,0.6337597,0.90769583,0.23647211418832684,0.5475074,0.09975529,0.49550086,0.29993126
0.7729563,0.58978724,0.13204977,0.2950702,0.20985934,0.3323369199402152,0.6034304,0.90772015,0.15738697944321875,0.585894,0.11198877,0.33613998,0.42547792
0.44382074,0.3539849,0.18343502,0.22102818,0.11918567,0.20114339206860354,0.5880351,0.89128584,0.07689147861348872,0.39846486,0.060954336,0.22271785,0.2987468
0.25046572,0.78311044,0.5853045,0.14434385,0.1116422,0.15552923933175436,0.18739747,0.6836382,0.05344286920657215,0.25683945,0.08374276,0.16728711,0.16159865
0.82719517,0.43404657,0.46963948,0.3386005,0.17972165,0.3327565399653924,0.59802526,0.91162723,0.14974904898494296,0.5619437,0.12576543,0.309847,0.37157828
0.69645065,0.83535004,0.46125156,0.41822892,0.40789875,0.5009904300594258,0.689775,0.78051555,0.4415154464909268,0.71210706,0.25983727,0.45055616,0.6516096
0.6482896,0.7933733,0.7528448,0.60899514,0.24649723,0.5575430734525845,0.8727058,0.8170004,0.31137694868261695,0.7531963,0.3715869,0.30615157,0.55301887
0.71555996,0.81256276,0.43779904,0.1928038,0.26359472,0.2715761562945694,0.47827286,0.8241242,0.1371543082292585,0.41158938,0.033688664,0.32048434,0.30234885
0.11655284,0.6124929,0.44637483,0.20959502,0.2766348,0.2728405763704346,0.54493445,0.8694639,0.14716779883006792,0.48162377,0.09007816,0.34195834,0.30326694
0.26790428,0.9333954,0.5944145,0.25040856,0.17282796,0.2773589966415398,0.6675605,0.8257949,0.09528662571719755,0.40814704,0.082852624,0.22740522,0.31344837
0.20016107,0.34638613,0.657377,0.2806194,0.0999859,0.2442138446528307,0.6044535,0.7918937,0.06486372389182343,0.41918206,0.09422356,0.18600315,0.21700773
0.7075124,0.82355565,0.38170844,0.2556861,0.20938069,0.2714352462861148,0.64762455,0.85538197,0.1370559382233563,0.45823467,0.06984268,0.25878575,0.3443302
0.8521423,0.8844211,0.47790223,0.5337497,0.31408307,0.53909433234566,0.62218475,0.15129496,0.19748292184897534,0.127612,0.20573506,0.043283287,0.03619664
0.05425059,0.29080045,0.53634053,0.10564322,0.13166422,0.12606540756392445,0.32045752,0.77468705,0.06435967386158042,0.25479466,0.046194337,0.20932008,0.20550856
0.39599448,0.669167,0.36267954,0.13384977,0.101566434,0.10155566609333998,0.48931694,0.9530636,0.03493543209612593,0.28083703,0.05249221,0.18320253,0.17881276
0.3613387,0.3246402,0.14048865,0.27432355,0.09281023,0.21429717285783037,0.5470226,0.86063206,0.07528910451734627,0.42227682,0.0896289,0.18544567,0.26762223
0.38856128,0.6094979,0.4616505,0.115337506,0.42804965,0.30297787817867267,0.720393,0.8957218,0.28951151737069103,0.5791646,0.10529604,0.56617516,0.3031409
0.2595646,0.5012109,0.53552634,0.22597593,0.1577823,0.26909594614575677,0.6335184,0.95709336,0.11327759079665545,0.45721525,0.114309885,0.30868667,0.2938796
0.028019445,0.56456923,0.486147,0.20095113,0.2099543,0.23170176390210587,0.4323578,0.79697573,0.09994988599699317,0.41682556,0.09860063,0.24377358,0.25167185
0.51688963,0.21052371,0.2802165,0.13921157,0.10971996,0.1132497567949854,0.5574753,0.7446499,0.08612040516722431,0.19531219,0.020824157,0.15219735,0.21614154
0.13702622,0.42459595,0.4648319,0.20399845,0.24790175,0.29318511759110705,0.6408568,0.94478434,0.16487339989240402,0.5345784,0.13138932,0.37789482,0.2684414
0.82131606,0.7206548,0.7571897,0.61779344,0.22767596,0.5699878341992701,0.85214216,0.94449955,0.3491763409505805,0.8878921,0.39190978,0.39595217,0.6562641
0.04347451,0.30930758,0.6376613,0.13153464,0.09999792,0.1365869681952181,0.47599977,0.7568871,0.03653567519214051,0.28406185,0.060704306,0.16787845,0.20781812
0.0621344,0.6275543,0.370062,0.20576185,0.19070773,0.21475282288516936,0.4933101,0.883522,0.07380021042801262,0.41763532,0.0941555,0.2474608,0.26399684
0.772598,0.86642843,0.32763976,0.14506239,0.21415676,0.24297849457870968,0.5848905,0.9196997,0.11614443696866623,0.43270418,0.052494373,0.31851518,0.3170649
0.84582967,0.8727324,0.5282547,0.13291794,0.2792285,0.267382216042933,0.58837783,0.9396469,0.15222102913326177,0.44848466,0.08745339,0.4154908,0.32741976
0.86476386,0.5467409,0.42923164,0.21138033,0.45406723,0.40021172401270344,0.82513696,0.9096601,0.44303437658206263,0.801836,0.13798407,0.6809548,0.5422476
0.80808794,0.63211006,0.70764995,0.46802592,0.20608975,0.45131039707862386,0.7014936,0.9010907,0.2521689351301361,0.7118251,0.23303375,0.34349322,0.5239981
0.045071624,0.53101164,0.64522314,0.18010178,0.06736252,0.15843499950609996,0.2831044,0.6220444,0.031117675867060553,0.25246122,0.07968888,0.1347343,0.17607182
0.45636475,0.84262925,0.17213729,0.19492662,0.058108564,0.16391699983502,0.5939941,0.93255186,0.04212195252731715,0.3442847,0.058621608,0.11894437,0.18609935
0.85203487,0.5473486,0.478877,0.19242269,0.2601995,0.2894636573678195,0.6255249,0.93590796,0.17932468075948085,0.5254109,0.10471021,0.41464156,0.35981065
0.50145704,0.6835947,0.42258167,0.1855281,0.36158133,0.2963772877826373,0.5639702,0.75412834,0.20948943256936597,0.48494,0.06495616,0.3975594,0.36714214
0.66673994,0.7506061,0.27983212,0.31389922,0.19626598,0.32651065959063963,0.6629827,0.9217374,0.14320768859246133,0.5932441,0.1251225,0.329377,0.46981853
0.80744845,0.40169254,0.28790915,0.3610479,0.19995438,0.3399590803975448,0.68901455,0.92702293,0.19293025157581511,0.61736226,0.1358419,0.36528003,0.5483521
0.023128325,0.27065364,0.6333403,0.109556474,0.0908999,0.12221788733307325,0.4668737,0.67364645,0.04571528974291739,0.26059705,0.06253729,0.14789794,0.23619136
0.83794844,0.81939346,0.4888634,0.13598761,0.3948577,0.3271927196315632,0.72346914,0.92075473,0.2887652973259179,0.58159083,0.063514166,0.56435055,0.41026157
0.5327666,0.377554,0.36446136,0.26583531,0.20782763,0.28842681730560904,0.700399,0.96090907,0.14310016858601013,0.5198517,0.094147496,0.35166854,0.3962283
0.78410083,0.78810364,0.5291955,0.14340134,0.20576158,0.20229806213788373,0.39294153,0.86846566,0.09380563162833791,0.35405174,0.04860609,0.2852703,0.24043621
