size_D,duration_D,app,har,dba,ifc,telonuse,t01,t03,t06,t07,t11,t14,effort_D
0.03206765,0.030939646,0.19026512,0.14948171896890314,0.06783041,0.046993315,0.73144233,0.086790755,0.20740011,0.18070531,0.1274589127458913,0.20747634244858054,0.305848509415149,0.02776897
0.027158335,0.034409977,0.15839502,0.11880630712837843,0.03459975,0.026789427,0.72859365,0.052006766,0.17365557,0.16289061,0.11635954163595418,0.1925084515505071,0.3136039986396001,0.021591697
0.07060126,0.07713453,0.2088857,0.17402191044131463,0.052959263,0.025881022,0.6882887,0.080261275,0.18845552,0.12728998,0.18555055855505587,0.28664202719852167,0.2893139110686089,0.056885187
0.11819101,0.044996195,0.2938323,0.20399828223989694,0.14653194,0.025953889,0.7283882,0.17806627,0.28108746,0.1962482,0.18605919860591985,0.17159214029552844,0.2382735061726494,0.09880561
0.05349472,0.08421426,0.17378211,0.14168763850125832,0.037735254,0.037555456,0.66773295,0.05280447,0.15587664,0.11773771,0.17098219709821974,0.1682406600944396,0.27992803200719674,0.060789894
0.033644572,0.08998119,0.09313238,0.12804812768288765,0.05382058,0.101161,0.74493134,0.03933598,0.11493518,0.22512358,0.10627929462792947,0.2226996133619768,0.3693461630653837,0.043462485
0.024769545,0.051429346,0.120485365,0.17353166041189963,0.030814499,0.05055043,0.7687094,0.03803259,0.12740646,0.17739275,0.12728415272841526,0.2560179953610797,0.3340297665970233,0.02773884
0.055479176,0.06579871,0.13536036,0.13705462822327769,0.0957154,0.11577973,0.7837754,0.088862315,0.15273082,0.24627292,0.07420668742066874,0.1963669017820141,0.35517668448233153,0.05556834
0.087450884,0.02911871,0.2596383,0.20653523239211394,0.13425624,0.06791502,0.77717584,0.16194122,0.24740888,0.2124809,0.1503766950376695,0.20741403244484197,0.29562007043799293,0.056502398
0.032331713,0.08917954,0.12055588,0.1671263100275786,0.09740931,0.13044935,0.7639478,0.0846066,0.16046707,0.26036257,0.08207065820706581,0.22383701343022083,0.36610352338964763,0.061612982
0.041553438,0.16943076,0.04793589,0.18155153089309187,0.08983198,0.18014824,0.7537235,0.037201554,0.085106626,0.29651663,0.10398490039849004,0.2959495377569723,0.44905130509486946,0.102715306
0.11829347,0.1743465,0.1265521,0.10420942625256557,0.19756067,0.202025,0.78727144,0.13059334,0.16201428,0.36289784,0.056034957603495764,0.12300106138006368,0.3738533826146617,0.1610876
0.020574585,0.093558736,0.07032779,0.11927879715672783,0.028759569,0.099815905,0.7466138,0.014445424,0.09234948,0.2206533,0.10500673550067355,0.2140626928437616,0.38186522181347776,0.046904717
0.27121806,0.28860974,0.3646213,0.1318863679131821,0.15337318,0.08396521,0.47008672,0.17827387,0.21562517,0.078140944,0.3300944030094403,0.18179154090749247,0.1612383238761676,0.29701722
0.04984486,0.117717154,0.11736333,0.1398097983885879,0.091367066,0.12653893,0.7304999,0.0612953,0.14793581,0.23618987,0.10161261016126102,0.23150551389033083,0.37863742213625773,0.07517368
0.017622396,0.028694905,0.1705086,0.1599522295971338,0.022299767,0.025391906,0.7156663,0.039703146,0.16380951,0.14133623,0.15604738560473855,0.1988547719312863,0.303141149685885,0.01094593
0.08494646,0.25311515,0.07771465,0.26105298566317914,0.22338712,0.31847948,0.74467087,0.08914803,0.071182586,0.40931097,0.08255538825553883,0.2929203175752191,0.5135795486420451,0.17570455
0.06077078,0.22694647,0.057267845,0.20959951257597076,0.15989763,0.25433713,0.7292499,0.07603122,0.09513102,0.3576534,0.08781454878145488,0.29011137740668264,0.48972447102755284,0.13623907
0.07278941,0.17612231,0.09607193,0.221643283298597,0.094340295,0.17511308,0.76765484,0.06743257,0.064329654,0.2563295,0.10314901031490104,0.3013076380784583,0.42595197740480223,0.13022935
0.07603625,0.07198463,0.23366368,0.1638744598324676,0.04746884,0.042098373,0.674102,0.07222389,0.1834684,0.12769872,0.1904045790404579,0.21816545308992719,0.28401627159837284,0.059596512
0.13842186,0.12204128,0.29726964,0.2245773234746394,0.12139773,0.062339604,0.60257673,0.12214951,0.20119028,0.13106486,0.25766402576640257,0.18185991091159465,0.2515987548401245,0.13365859
0.11443939,0.15581968,0.20378852,0.10148996608939798,0.05445057,0.05013001,0.63468444,0.08222337,0.17019793,0.10022952,0.1906952490695249,0.2564565653873939,0.2547248745275125,0.14268242
0.13120121,0.33763495,0.018209457,0.40254392415263546,0.29421926,0.42486233,0.8131422,0.117348954,0.019093476,0.51189125,0.08613825861382586,0.4127283947637037,0.6022905697709431,0.21537717
0.15512869,0.028610073,0.3661385,0.30505289830317395,0.23088658,0.07470134,0.7874591,0.26470417,0.36829084,0.27830428,0.20277791027779102,0.18213146092788765,0.23340151665984832,0.121138185
0.09501391,0.11211551,0.20782584,0.20782633246957996,0.09221214,0.084260136,0.69253117,0.098030016,0.14693321,0.15804982,0.18420322842032286,0.23569116414146984,0.301835969816403,0.09318977
0.017838806,0.10393525,0.090483755,0.1394891783693507,0.05564356,0.11007318,0.72382593,0.034906477,0.12053326,0.22759184,0.10536552553655257,0.22367137342028243,0.3931182606881739,0.05166581
0.04715445,0.13914153,0.053497016,0.21736843304210599,0.075960904,0.15600818,0.7865696,0.042626843,0.068906054,0.27498096,0.1098352509835251,0.27516031650961903,0.4334625766537423,0.07824595
0.020901673,0.032452084,0.16557199,0.18560095113605707,0.03857708,0.05008498,0.7277585,0.035335973,0.1464054,0.16938204,0.15866230586623062,0.22183981331038882,0.3313223068677693,0.017637607
0.15500876,0.41544557,0.05159864,0.45739742744384565,0.37043136,0.52063805,0.75008255,0.14581524,0.04145952,0.58030367,0.11490638149063814,0.4889496293369778,0.6697001930299807,0.25683767
0.02493973,0.033079,0.18279219,0.1895771713746303,0.03684324,0.039322734,0.7064655,0.047587633,0.16411296,0.14555731,0.17479147747914778,0.2121020227261214,0.31332373866762614,0.014558299
0.16737649,0.07947617,0.3514528,0.2988760179325611,0.18599302,0.0644235,0.6886606,0.1988927,0.29039603,0.18403071,0.26425122642512267,0.2505158350309501,0.24861124513887548,0.120922685
0.06445656,0.012562871,0.25909445,0.2194626431677586,0.16366386,0.0811035,0.76060855,0.18607707,0.2933262,0.25781953,0.13547344354734436,0.14507611870456713,0.2784316521568348,0.061572853
0.026623458,0.03119605,0.16444531,0.14942855896571353,0.039710253,0.037572533,0.7370349,0.057082415,0.1716852,0.16783306,0.13177956317795633,0.23465401407924086,0.3214299078570092,0.008457667
0.5876704,0.57336795,0.65856373,0.1704238102254286,0.3368348,0.17913032,0.22049737,0.36896056,0.32228208,0.043699637,0.6456363645636365,0.2909321374559283,0.05277963172203682,0.58106
0.024450772,0.07566551,0.10412875,0.16777761006665662,0.040106684,0.085306466,0.743049,0.028483137,0.11729188,0.20636472,0.12281568228156824,0.2538895752333745,0.37223016277698373,0.024477106
0.02427616,0.12716934,0.07958108,0.14146948848816931,0.076630354,0.14301807,0.72603345,0.04353875,0.11069998,0.25947094,0.10143782014378203,0.223201183392071,0.40994045900595405,0.063106656
0.057011925,0.062260628,0.19815376,0.22325081339504882,0.07952872,0.07279524,0.7143695,0.07809596,0.1623776,0.18155742,0.18459253845925386,0.213659132819548,0.3213489678651032,0.04636655
0.13833624,0.035055526,0.3238496,0.26253838575230315,0.1918624,0.046698213,0.7770834,0.22674192,0.33582973,0.22964588,0.13869084386908437,0.27365668641940116,0.24838403516159646,0.10084783
0.011550106,0.058274925,0.103013575,0.07771200466272028,0.008122265,0.04884121,0.72143424,0.010022119,0.11927876,0.17102885,0.09502328350232836,0.14759873885592434,0.3337279866272013,0.02650895
0.04693775,0.21939087,0.08397496,0.2254976135298568,0.16601956,0.25426716,0.7021381,0.07727687,0.10936305,0.35109302,0.10456783645678365,0.3075930184555811,0.502245149775485,0.14068982
0.093198396,0.042600825,0.27372926,0.14861399891683993,0.1762116,0.06919658,0.7613548,0.20037083,0.31728673,0.25069407,0.08633843863384386,0.15206780912406856,0.25746125425387456,0.09884173
0.07189862,0.094527535,0.19412124,0.21512837290770237,0.087073624,0.08657169,0.7061653,0.08299489,0.14483602,0.18565226,0.17311640731164074,0.20870721252243277,0.31864756813524314,0.07682863
0.018776834,0.082063414,0.0887191,0.06965631417937886,0.012306243,0.05610317,0.71691954,0.021826342,0.12113139,0.16469088,0.0898806839880684,0.15351851921111115,0.3210591078940892,0.046588268
0.114961214,0.14361888,0.20557183,0.05152815909168955,0.034510195,0.020035326,0.61721766,0.083080396,0.18271312,0.077394694,0.20947795094779512,0.20913973254838397,0.23204821679517829,0.12203394
0.04317507,0.022101998,0.20350063,0.14590585875435153,0.056733668,0.029463917,0.74645555,0.08420695,0.20404959,0.1757164,0.13301523330152332,0.20352199221131953,0.2942771005722899,0.032303847
0.07876552,0.017950363,0.24611008,0.18223954093437247,0.113788486,0.024686188,0.75399595,0.14158915,0.2582665,0.19331521,0.13010706301070632,0.18281564096893846,0.2592204540779546,0.05455998
0.008013561,0.024502352,0.14632937,0.1342265080535905,0.0071609914,0.021344602,0.7348728,0.02614756,0.1492522,0.14544383,0.14185054418505444,0.21365648281938895,0.31351184864881515,0.0056482544
0.036498517,0.049917057,0.17501938,0.2518538951112337,0.070854574,0.079155564,0.74313706,0.056602836,0.14172079,0.19052812,0.17056657705665773,0.24187248451234908,0.3489621251037875,0.038730986
0.09749567,0.03475856,0.24382076,0.17426712045602724,0.09206569,0.015374601,0.7685078,0.13477935,0.24913538,0.18091413,0.14038886403888642,0.23610961416657686,0.2550717044928295,0.063271254
0.0665232,0.06519376,0.21890724,0.2249092634945558,0.078765005,0.06119314,0.69171286,0.07925494,0.17175859,0.16447285,0.18234722823472285,0.22559842353590542,0.3176067482393251,0.047266603
0.023243986,0.06869278,0.10346821,0.12976599778595987,0.03527561,0.074466676,0.74639034,0.034119695,0.12226966,0.19805661,0.11671472767147277,0.22745156364709382,0.35567751443224854,0.026831862
0.18473446,0.13033488,0.3282285,0.21383591283015477,0.10418999,0.035320908,0.65098476,0.13397302,0.21923992,0.124926865,0.2893856789385679,0.20466563227993795,0.21757463824253617,0.16071187
0.040851288,0.1466578,0.03768517,0.11712593702755623,0.06053093,0.14069298,0.74224627,0.03021875,0.08667748,0.25509208,0.08267236826723683,0.2182358130941488,0.3961094603890539,0.07928013
0.057569884,0.06960117,0.14717391,0.15674227940453675,0.07330826,0.07740444,0.7559478,0.08623846,0.16036546,0.21050772,0.12686677268667726,0.23342689400561364,0.3316482668351733,0.038065832
0.026223153,0.037502967,0.17281574,0.1908794714527683,0.03884545,0.044582844,0.7180784,0.041974038,0.15199532,0.15823236,0.16211847621184763,0.2167531230051874,0.3235372876462712,0.018864807
0.03570684,0.058716506,0.17196849,0.12869859772191586,0.03933817,0.04313159,0.7077224,0.05127874,0.16612163,0.16168559,0.13459835345983537,0.14613100876786053,0.30764236923576305,0.03935761
0.16162041,0.022374794,0.34503672,0.2241413134484788,0.2472657,0.059981823,0.83339465,0.29380906,0.39810196,0.29182053,0.11130358113035813,0.17641556058493366,0.22868204713179527,0.1209466
0.046449,0.14265779,0.101892024,0.1610968196658092,0.12928665,0.18178147,0.73923665,0.08811249,0.14408398,0.30517548,0.07432771743277175,0.23039859382391562,0.4141033185896681,0.09095053
0.06743481,0.07420098,0.23321593,0.21404196284251778,0.0840241,0.063616425,0.6594765,0.076268986,0.1770101,0.15083739,0.20558803055880306,0.23316013398960805,0.3116513688348631,0.055114035
0.011670828,0.033395924,0.15831152,0.15604347936260876,0.022541702,0.034383953,0.7257923,0.03445974,0.15511361,0.15034175,0.13875742387574239,0.20350331221019874,0.31426253857374614,0.010292864
0.008790925,0.04700721,0.1663484,0.15428734925724097,0.118652284,0.08690816,0.70143306,0.095651165,0.21471696,0.2195878,0.07128391712839172,0.10653533639212018,0.32661956733804326,0.03233914
0.040790744,0.05168584,0.18366176,0.2198422731905364,0.06554133,0.05771947,0.71023506,0.051377,0.1520879,0.16383219,0.1689180868918087,0.18283921097035266,0.31231313876868605,0.04252156
0.10663252,0.030221373,0.2837299,0.19219298153157888,0.2276389,0.10145378,0.78174144,0.23131411,0.34484783,0.30026022,0.07158959715895971,0.11451014087060846,0.2720516727948327,0.124335065
0.068652235,0.118161835,0.16004309,0.08883637533018252,0.028599113,0.05442372,0.67546815,0.037695006,0.13558227,0.12706318,0.15304066530406654,0.1864125111847507,0.28865573113442683,0.0864247
0.02337996,0.08545581,0.101671726,0.11886245713174742,0.040796638,0.072472155,0.7265715,0.026721835,0.123928934,0.19099423,0.10270278027027803,0.20629188237751295,0.3574087842591216,0.048068017
0.028945379,0.06801229,0.10879153,0.17862685071761106,0.04186085,0.08295354,0.76175565,0.025932148,0.10710481,0.20861259,0.1305281630528163,0.2454957947297477,0.36923476307652364,0.035257075
0.029064327,0.09383767,0.08504376,0.08031917081915024,0.023132354,0.07355517,0.7286409,0.015470371,0.11225462,0.19454327,0.07835302783530278,0.16806346008380763,0.34963973503602647,0.05610017
0.0105329305,0.027494714,0.16898856,0.1670547200232832,0.030864745,0.0377374,0.7241886,0.045545846,0.16766176,0.15170124,0.15216405521640552,0.2232061033923662,0.3174022982597702,0.009791241
0.17599654,0.16571438,0.18704727,0.14640254878415293,0.2725348,0.21686113,0.82621443,0.22159688,0.23477001,0.41818467,0.07693446769344676,0.10501261630075699,0.3405990259400974,0.21554492
0.19643906,0.18508825,0.32483616,0.1368114482086869,0.104068875,0.0627577,0.5754914,0.12216915,0.19056171,0.08892734,0.302278330227833,0.20330035219802114,0.21741524825847516,0.1995956
0.13012004,0.18625426,0.20104831,0.11964053717843223,0.09182459,0.091103554,0.6443757,0.08548693,0.14218175,0.14368504,0.1886997088699709,0.20382830222969814,0.26456307354369263,0.16214888
0.41073662,0.36112848,0.58697736,0.219484283169057,0.31675762,0.12926826,0.3999475,0.33628798,0.34012425,0.11814952,0.4852712485271249,0.09713443182806591,0.09463453053654694,0.40967858
0.04872685,0.16659135,0.022640035,0.1353860581231635,0.07300642,0.16447318,0.77311563,0.035003856,0.07586079,0.28062105,0.07166830716683073,0.22978743378724603,0.40602035939796405,0.094598405
0.02957987,0.15018767,0.03713247,0.10229224613753478,0.06779361,0.14583784,0.7338277,0.021802276,0.0738763,0.25307426,0.05131796513179652,0.16948151016889063,0.39532333046766693,0.093161754
0.20804164,0.4976137,0.087527126,0.6366049981962999,0.63355213,0.7474854,0.7869237,0.27541977,0.0716503,0.80678344,0.041620824162082425,0.497608449856507,0.7654746634525337,0.33167678
0.19887877,0.039049156,0.37670192,0.3350306401018384,0.2683854,0.07438034,0.8507905,0.32044613,0.4255783,0.28008538,0.14230392423039243,0.28905471734328303,0.23377416662258332,0.117541045
0.03447471,0.14049742,0.072431356,0.17913754074825244,0.07673076,0.15182507,0.74928445,0.03573011,0.085124634,0.2701941,0.11368773536877355,0.2565747153944829,0.41714893828510613,0.08528915
0.0149020925,0.11392271,0.10059184,0.14981508898890533,0.07253936,0.12770262,0.71562463,0.042262495,0.12955831,0.24109808,0.10610069061006906,0.22771501366290084,0.40656345934365407,0.06417432
0.52060246,0.5570159,0.43360737,0.08392346503540792,0.19977683,0.17357934,0.2875797,0.26570123,0.24493408,0.0017564148,0.5344670534467054,0.5083374705002482,0.11404873859512614,0.5295647
0.0953938,0.2762654,0.021799102,0.3157877489472649,0.21563822,0.3307106,0.7961138,0.08608262,0.050674543,0.43156222,0.10433699043369904,0.3748946424936786,0.5359097764090224,0.18818578
0.03232134,0.15754548,0.07447785,0.1413936084836165,0.093886614,0.16211087,0.7205253,0.051482916,0.11190523,0.27462834,0.08588231458823146,0.22633859358031563,0.4219350578064942,0.09137064
0.018437296,0.03851977,0.16104779,0.14797515887850954,0.038179964,0.04444471,0.71682745,0.04655221,0.15460432,0.16597864,0.1204154020415402,0.13705508822330528,0.3119826888017311,0.01868553
0.019556351,0.039820954,0.14642882,0.15744919944695196,0.028934002,0.047439724,0.73096806,0.032384634,0.1399983,0.16681448,0.14521281452128146,0.2215443532926612,0.3344398065560193,0.013775813
0.0423062,0.1449706,0.04938148,0.15376729922603796,0.07303038,0.15683621,0.7586301,0.02191639,0.057988834,0.26400635,0.059836869983687,0.18183627091017626,0.4117431188256881,0.10440791
0.14804915,0.18382135,0.23844525,0.2155131229307874,0.15738434,0.11701816,0.679037,0.13089569,0.15608677,0.2029725,0.21371069137106913,0.12830890769853448,0.2645798735420126,0.17952505
0.014222696,0.08776026,0.10117835,0.10670608640236519,0.041375965,0.08887908,0.7251639,0.015575469,0.115337625,0.21089196,0.10105283010528301,0.17839035070342105,0.3683703131629687,0.054681312
0.079915665,0.025786862,0.2607481,0.15235883914153037,0.12112343,0.027149647,0.74587774,0.15263472,0.273261,0.20373389,0.1301101230110123,0.1637425698245542,0.2581745741825425,0.06577649
0.12919143,0.15167749,0.19532123,0.06955361417321686,0.04366854,0.059153438,0.6491688,0.06467585,0.13273017,0.11290085,0.19275642927564293,0.2235027534101652,0.26723629327637066,0.1387183
0.03520307,0.11323588,0.1141907,0.1391046083462765,0.11599672,0.14232433,0.72504383,0.0783274,0.15838982,0.270984,0.07350961135096115,0.18737891124273467,0.3810963618903638,0.070488185
0.0343747,0.08407795,0.09665161,0.17864747071884826,0.04944381,0.08934766,0.7651785,0.034000024,0.10908421,0.21351618,0.12135217813521781,0.2515982550958953,0.36614840338515964,0.043929003
0.035418384,0.06174673,0.16299325,0.1628446097706766,0.094457746,0.10134208,0.7332747,0.08362804,0.18515822,0.23116395,0.11136998113699811,0.2485214749112885,0.35403206459679354,0.050381098
0.036296166,0.03772316,0.2116904,0.17924751075485065,0.11726332,0.083886355,0.71901983,0.1272196,0.23893923,0.21383262,0.1381446538144654,0.1676357300581438,0.31260054873994514,0.04597627
0.5460822,0.5704224,0.4956881,0.12943959776637587,0.24862081,0.18827236,0.27611563,0.29326642,0.2574783,0.019119874,0.5691172569117257,0.53739133224348,0.12692521730747827,0.5516857
0.022960357,0.06957368,0.113705546,0.1375779582546775,0.038206846,0.067803234,0.7505834,0.038853973,0.13444579,0.19460544,0.11943168594316861,0.22605687356341242,0.34743454525654544,0.037381627
0.011727922,0.054946847,0.1308235,0.15015650900939054,0.0466215,0.07212445,0.71987104,0.039357543,0.14266402,0.1910435,0.11867128186712819,0.19360578161634692,0.3533292346670765,0.019970998
0.011920236,0.069169484,0.11202493,0.15867078952024738,0.053004026,0.08854237,0.7349538,0.034016386,0.12417483,0.20800483,0.11129914112991411,0.17922183075330986,0.3594296840570316,0.042177282
0.07617905,0.0503977,0.23488891,0.1612550096753006,0.064830095,0.016669452,0.73085046,0.1029035,0.22337091,0.15817693,0.15017269501726951,0.19606065176363913,0.26309627369037264,0.045149107
0.36369267,0.2839917,0.5074676,0.20479418228765095,0.2865218,0.08130339,0.49245894,0.31389976,0.34131083,0.12956825,0.4097489209748921,0.18677645120658706,0.11958326804167319,0.33472311
0.08426986,0.07200936,0.18270993,0.15682500940950056,0.12007958,0.07913035,0.75133175,0.1291175,0.20443119,0.24115911,0.11181069518106952,0.21221682273300937,0.3193080080691992,0.057830688
0.09711035,0.14070955,0.199967,0.1055011213300673,0.060772,0.05837974,0.632518,0.0759332,0.14929791,0.122382104,0.17305235730523574,0.15548776932926617,0.25734001426599856,0.1252026
0.022778586,0.024043053,0.17719674,0.14746428884785734,0.035199672,0.026415914,0.7333462,0.059957907,0.18429852,0.15594965,0.1397137439713744,0.2183547031012822,0.302504269749573,0.015270983
0.044633158,0.045024082,0.21690235,0.17479874048792446,0.055713147,0.030299425,0.70050615,0.06575593,0.18138242,0.15087625,0.17647991764799176,0.18170338090220287,0.2896667710333229,0.041581485
0.059574433,0.040481746,0.21904111,0.1641451798487108,0.069221735,0.026577085,0.7186515,0.09447266,0.20168544,0.16278589,0.16573335657333568,0.18478631108717866,0.28010669198933075,0.046017013
0.05574224,0.056727223,0.20495188,0.18068392084103527,0.045772403,0.026019692,0.69413203,0.06882633,0.18054959,0.1352283,0.1796988179698818,0.2285623237137394,0.29151684084831586,0.03977524
0.15945733,0.04742574,0.33893898,0.2446102046766123,0.18288177,0.030514061,0.7859046,0.23265032,0.34037608,0.22474891,0.18337278833727882,0.25003929500235766,0.23044506695549327,0.11000725
0.016098492,0.049904473,0.12865335,0.14148217848893072,0.022818267,0.05809939,0.7381801,0.01800321,0.1263621,0.18177733,0.1281979528197953,0.20852312251138738,0.34132140586785936,0.021032035
0.024124995,0.025331616,0.1669372,0.11984933119095986,0.016809404,0.019074976,0.7419458,0.04353361,0.16627708,0.15266058,0.13072513307251332,0.20556157233369435,0.2969124003087599,0.020568624
0.035828628,0.016160466,0.18892562,0.1361919081715145,0.03614524,0.009465665,0.739162,0.06346327,0.19111827,0.14797077,0.14067910406791043,0.17813968068838085,0.2790225720977428,0.024448574
0.031159513,0.151034,0.0516406,0.13089061785343706,0.07877663,0.15297154,0.74980354,0.03369358,0.082624845,0.26986825,0.08148337214833722,0.21001821260109274,0.4108195589180441,0.085573085
0.02857472,0.008283481,0.17612198,0.17901630074097805,0.05594951,0.03947231,0.7571366,0.08365919,0.19656235,0.1819425,0.13157231315723134,0.23125049387502966,0.3068423893157611,0.011422641
0.034744933,0.07032926,0.120554924,0.2209422732565364,0.056715846,0.083836585,0.76372933,0.035323486,0.114479706,0.20400053,0.1362517036251704,0.26744128604647716,0.36496501350349864,0.03881653
0.047595643,0.04794953,0.21932092,0.17528070051684203,0.09495947,0.039886326,0.6964648,0.11325003,0.21608174,0.17247128,0.1504392750439275,0.15618749937124998,0.2811614718838528,0.0493359
0.016498372,0.039114155,0.15863591,0.164002849840171,0.035818458,0.044285208,0.72327733,0.037274092,0.14970192,0.16272262,0.14514087451408747,0.21176224270573457,0.3297598370240163,0.018346444
0.006951645,0.03440228,0.14136446,0.15424925925495556,0.038983345,0.038947374,0.7317708,0.038005963,0.15641007,0.16565838,0.12059707605970761,0.2180322130819328,0.3210412278958772,0.024140082
0.06430818,0.23863578,0.058771282,0.26397134583828075,0.19129574,0.29586893,0.71979547,0.07692106,0.07052647,0.39572313,0.0894473289447329,0.32128413927704835,0.5362976863702313,0.14382175
0.019271165,0.06486321,0.11737487,0.12337971740278306,0.027028382,0.059059232,0.7233128,0.03203483,0.13852124,0.17819846,0.11139507113950713,0.21091136265468177,0.3517340048265995,0.022938289
0.053861126,0.20188707,0.049023718,0.15679836940790218,0.12819755,0.21268183,0.71793944,0.055562228,0.086823076,0.31714797,0.07014233701423371,0.22718629363117762,0.4534006246599375,0.12550879
0.061437108,0.04757975,0.24829829,0.2431873845912431,0.1168924,0.067693055,0.7100736,0.11867921,0.22314589,0.19250521,0.19295744929574496,0.21638542298312538,0.298874710112529,0.057463128
0.22178271,0.017147548,0.513796,0.4545836272750176,0.43847734,0.16258919,0.8458264,0.47593766,0.5519654,0.43783525,0.19998504999850503,0.10405947624356858,0.20469505953049402,0.20528488
0.052600652,0.2144101,0.032319903,0.21117295267037717,0.13557708,0.23652726,0.7498802,0.050568238,0.065686315,0.3413629,0.08546710854671086,0.2824078369444702,0.48106698189330177,0.13822792
0.041522644,0.1646094,0.023808807,0.10372329622339778,0.06899011,0.16056001,0.7375391,0.02190587,0.068998486,0.26853013,0.0593265359326536,0.18781173126870387,0.4101401789859821,0.096391
0.085340224,0.03153307,0.2736077,0.18422426105345568,0.119760334,0.037663817,0.7284155,0.13848723,0.25244683,0.18680114,0.16840092684009267,0.18674463120467788,0.2664243033575696,0.07155392
0.056585416,0.071501486,0.24545735,0.17927767075666026,0.0679948,0.06669223,0.6708345,0.07496886,0.18668607,0.14764982,0.2090534209053421,0.1669484300169058,0.300599189940081,0.05292276
0.092389934,0.21821189,0.2008689,0.2695355561721334,0.36640704,0.35615647,0.6764165,0.20948271,0.22950023,0.4576908,0.027515682751568276,0.16848271010896262,0.4856423214357678,0.16020176
0.3660417,0.36525112,0.36940774,0.07228500433710026,0.13120574,0.0795303,0.42837,0.18360017,0.22447564,0.02381511,0.40343131034313107,0.3111261186675671,0.1307772869222713,0.34664887
0.36743677,0.395965,0.35791722,0.0,0.124981225,0.068274945,0.3687838,0.19420193,0.21950172,0.005930215,0.4074471707447171,0.2170155030209302,0.09596882040311795,0.37137523
0.13593575,0.015128501,0.3363805,0.2506005950360357,0.22982562,0.06676009,0.821467,0.27652526,0.3835615,0.29649916,0.12284140228414023,0.17250418035025084,0.23700899629910036,0.10925318
0.051566646,0.12790498,0.13114333,0.08996129539767772,0.15767086,0.14555883,0.71562785,0.115155116,0.17759474,0.2883702,0.037621173762117384,0.09206809552408574,0.35509088449091153,0.09048847
0.19445494,0.18269965,0.34211126,0.19073821144429268,0.13042992,0.073577106,0.5719592,0.12804903,0.20406741,0.10437578,0.3154525315452532,0.15951838957110337,0.2216104378389562,0.19173808
0.49648,0.5142619,0.4673055,0.11771333706280024,0.23096162,0.17314136,0.31768093,0.27541488,0.23480783,0.024229318,0.498731689873169,0.4494234569654074,0.13654221634577834,0.51625115
0.098558135,0.02687502,0.2706755,0.1934941516096491,0.12614214,0.023141325,0.7610773,0.16072465,0.2773223,0.20581928,0.16243083624308363,0.22526535351592122,0.25823915417608456,0.07605372
0.1682761,0.02459684,0.40166655,0.3001134580068075,0.3434655,0.13296717,0.82485664,0.3717729,0.46356088,0.38857338,0.10080383008038302,0.07495646449738788,0.23515308648469133,0.15912692
0.27792054,0.0945356,0.56540966,0.4643138278588297,0.4525612,0.14563426,0.76558936,0.46969813,0.5281812,0.37084267,0.20887970088797012,0.23573017414381045,0.21853018814698116,0.22334357
0.16529232,0.17993239,0.25630972,0.10918301655098099,0.06351161,0.036008567,0.57607216,0.10215689,0.18492007,0.06697884,0.2665348066534807,0.21209320272559215,0.2106237789376221,0.17216271
0.2105653,0.03398121,0.41107222,0.3125672487540349,0.29702574,0.06359485,0.8450092,0.34600914,0.44664893,0.30988824,0.1616215861621586,0.24698814481928869,0.21804079819592015,0.14569998
0.0079401955,0.018718868,0.14956146,0.1423500885410053,0.014972001,0.02299723,0.7362757,0.038503423,0.15521617,0.14509052,0.13635070363507037,0.23017418381045104,0.3117662688233731,0.001160223
0.13854128,0.11840028,0.27394086,0.20740570244434214,0.1145969,0.070130646,0.66217303,0.12994762,0.18879464,0.13140431,0.23156782315678232,0.2179963230797794,0.26475327352467265,0.12700461
0.036709942,0.1704098,0.046309292,0.1600039696002382,0.09351438,0.17860085,0.7386136,0.041533217,0.08567427,0.29064938,0.09319300431930044,0.2521579451294767,0.44007635599236433,0.0921955
0.019984975,0.10222679,0.08593094,0.0540391232423474,0.028832495,0.092716545,0.70657104,0.01053521,0.09901938,0.202405,0.07199505719950573,0.11929943715796623,0.35688554431144554,0.067612916
0.028103054,0.02166076,0.18183586,0.1713240202794412,0.03873834,0.02504158,0.7289677,0.055190846,0.17510432,0.15355292,0.15093545509354553,0.22101733326104,0.302447139755286,0.01502364
0.04242502,0.04238204,0.20632401,0.18160714089642846,0.060643733,0.03588617,0.69398576,0.06158425,0.17561255,0.14752999,0.1779077777907778,0.19366621161997272,0.30031352996864696,0.038596053
0.032490186,0.051618747,0.15224719,0.12894690773681447,0.04088238,0.044135273,0.73044914,0.052465543,0.15438345,0.18047279,0.1387556638755664,0.1976902418614145,0.3249911375008862,0.027020775
0.033011258,0.09316563,0.101864845,0.18235428094125689,0.05445701,0.09195781,0.7600262,0.025379747,0.094495155,0.209633,0.11694331169433117,0.2187146231228774,0.36032983396701657,0.06546521
0.13059509,0.36171368,0.033647478,0.3878159232689554,0.30403936,0.44252276,0.7577301,0.11886443,0.035945453,0.52099216,0.1098027009802701,0.42967786578067196,0.6222322377767762,0.23149443
0.017760262,0.031828314,0.16879824,0.14370984862259092,0.014825195,0.02341798,0.722452,0.04035662,0.16263548,0.13871506,0.15471880547188055,0.2210488032629282,0.302500489749951,0.013963225
