ID,AFP,Output,Enquiry,Interface,Changed,Deleted,PDR_AFP,Duration,N_effort,Resource_1,Resource_2,Resource_3,Resource_4,Dev.Type_0,Generated_Var_1,Generated_Var_2,Generated_Var_4,Generated_Var_5,Generated_Var_6,Generated_Var_7,Generated_Var_8,Generated_Var_9,Generated_Var_11,Effort
145,191,60,15,25,34,0,12.7,11.0,2430,0,1,0,0,1,0.3393224,0.05999869,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.029847588,2430
146,213,63,6,0,13,0,11.9,10.0,3051,1,0,0,0,1,0.3393224,0.05999869,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.029847588,2532
147,4562,1278,498,0,0,0,5.8,15.0,26408,1,0,0,0,1,0.3393224,0.05999869,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.029847588,26408
148,141,33,44,0,133,0,8.8,2.0,1499,1,0,0,0,1,0.3393224,0.05999869,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.029847588,1244
149,187,65,17,5,0,0,3.0,6.0,677,1,0,0,0,1,1.4294612,0.7179091,0.27010894,0.92399806,0.4035937,-0.24225208,-1.3182145,0.24211563,-0.20118591,562
150,128,0,68,15,0,0,25.8,10.0,7180,1,0,0,0,1,4.6559334,-12.018729,3.5452855,-7.681513,14.347858,-0.20395799,-11.94525,-5.3400393,-22.896706,3303
151,194,16,0,47,132,0,2.6,12.0,703,1,0,0,0,1,2.9687135,1.4266537,0.29829895,2.4154367,1.4685585,-0.38364738,-2.8410325,0.5195225,-0.5311791,499
152,869,300,116,0,0,0,2.4,6.0,2078,0,0,1,0,1,3.5568166,8.361807,2.6269403,3.3964674,1.1224906,-2.8678455,-2.3332245,1.7989943,-1.55998,2078
153,125,9,33,0,84,11,18.6,3.0,2802,1,0,0,0,1,0.3393224,0.05999869,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.029847588,2326
154,477,117,89,10,218,107,5.7,6.0,2741,1,0,0,0,1,0.3393224,0.05999869,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.029847588,2741
155,717,13,10,0,712,0,4.9,5.0,4272,1,0,0,0,1,0.3393224,0.05999869,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.029847588,3546
156,25,28,0,0,28,0,5.6,3.0,140,1,0,0,0,1,2.725184,3.038088,1.2970171,0.46025947,-0.70951396,-0.9689947,-3.3093128,1.4989257,-0.6239296,140
157,73,61,3,0,0,0,19.2,8.0,1404,1,0,0,0,1,0.3393224,0.05999869,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.029847588,1404
158,100,0,0,42,75,0,9.3,12.0,1119,1,0,0,0,1,0.3393224,0.05999869,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.029847588,929
159,273,183,15,0,0,0,1.9,5.0,528,0,0,1,0,1,4.3290267,7.425447,3.65175,4.095963,1.802879,-3.186662,-2.2200835,1.8771095,-2.2807722,528
160,587,119,94,0,0,0,6.4,15.0,3748,0,0,1,0,1,0.3393224,0.05999869,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.029847588,3748
161,1437,154,41,0,0,0,3.4,18.0,4900,0,0,0,1,1,-0.07176694,0.16668728,-0.75067085,-0.24604966,-0.6733118,0.3006481,-0.31670848,-0.22646594,-0.11157734,4900
162,97,101,3,7,6,0,19.1,12.0,1853,0,1,0,0,1,0.3393224,0.05999869,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.029847588,1853
163,224,25,6,5,0,0,12.9,13.0,3322,0,1,0,0,1,0.3393224,0.05999869,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.029847588,2890
164,321,46,9,15,0,0,3.4,11.0,1076,0,0,0,1,1,0.3393224,0.05999869,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.029847588,1076
165,99,4,19,10,0,0,24.1,4.0,2876,1,0,0,0,1,0.3393224,0.05999869,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.029847588,2387
166,416,40,54,7,65,6,3.8,6.0,1911,1,0,0,0,1,0.3393224,0.05999869,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.029847588,1586
167,71,21,4,5,40,0,14.0,4.0,1201,1,0,0,0,1,0.3393224,0.05999869,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.029847588,997
168,120,48,12,0,108,0,1.8,5.0,212,1,0,0,0,1,3.649887,2.289976,0.3725227,3.0047646,1.9793895,-0.27642992,-4.032633,0.8110516,-0.70854855,212
169,213,43,3,30,97,3,6.0,12.0,1278,0,1,0,0,1,0.3393224,0.05999869,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.029847588,1278
170,1634,387,223,0,0,0,4.3,12.0,7060,0,1,0,0,1,0.3393224,0.05999869,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.029847588,7060
171,275,11,48,0,243,0,2.6,9.0,702,1,0,0,0,1,3.9401526,2.5066395,0.68363434,3.0885603,2.08466,-0.23677567,-4.4463763,0.9850862,-0.9594986,702
172,458,66,75,0,0,0,2.0,16.0,903,1,0,0,0,1,6.36087,7.236496,4.4643793,5.1671414,2.5828629,-3.7750778,-3.3726475,2.023908,-2.1309369,903
173,218,118,44,10,109,0,31.0,8.0,8151,1,0,0,0,1,0.3393224,0.05999869,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.029847588,6765
174,498,132,7,122,0,0,16.5,19.0,8227,0,0,1,0,1,0.3393224,0.05999869,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.029847588,8227
175,143,65,0,0,122,0,2.3,4.0,402,1,0,0,0,1,3.3439767,1.5994437,0.3051717,2.7790442,1.7281929,-0.4181191,-3.2122905,0.5871534,-0.6116302,334
176,722,0,202,20,0,0,5.8,9.0,4164,1,0,0,0,1,0.3393224,0.05999869,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.029847588,4164
177,236,192,12,0,0,0,29.0,15.0,6844,0,1,0,0,1,0.3393224,0.05999869,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.029847588,6844
178,239,70,18,55,0,0,6.9,10.0,1661,0,1,0,0,1,0.3393224,0.05999869,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.029847588,1661
179,1882,589,218,0,0,0,3.2,10.0,6068,0,1,0,0,1,0.3393224,0.05999869,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.029847588,6068
180,291,29,0,37,0,0,20.8,14.0,6519,0,1,0,0,1,0.3393224,0.05999869,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.029847588,6063
181,328,71,61,0,0,0,2.0,13.0,665,1,0,0,0,1,5.106354,4.4033985,3.4459379,3.7006063,1.8328868,-2.9227521,-2.7590334,1.3918209,-1.4097449,665
182,264,7,50,0,0,0,2.1,6.0,544,1,0,0,0,1,4.5946665,3.915454,2.1928158,3.2322583,1.9564246,-2.3016293,-2.8057113,1.0627462,-0.98748547,544
183,270,42,53,30,0,0,3.3,6.0,893,1,0,0,0,1,0.7859587,0.4216099,0.25832388,0.30048427,-0.041627586,-0.18314,-0.6815819,0.12614222,-0.063228436,893
184,32,7,12,10,0,0,11.0,2.5,352,1,0,0,0,1,0.24868621,0.10415737,-0.4532737,-0.5608244,-1.0610088,0.021232639,-0.93689114,0.12298633,-0.5576127,352
185,1382,245,7,253,0,0,2.4,8.0,3344,0,0,0,1,1,6.0463405,2.8437417,0.3546635,5.3974657,3.5978827,-0.6663586,-5.885804,1.0741795,-1.1909791,3344
186,98,5,19,0,3,0,4.1,1.0,487,1,0,0,0,1,0.90580887,0.47679472,0.2605188,0.41661164,0.041293383,-0.1941494,-0.8001527,0.14774196,-0.0889226,404
187,289,100,0,145,0,0,19.8,8.0,5732,0,1,0,0,1,0.3393224,0.05999869,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.029847588,5732
188,1059,234,144,60,0,0,21.6,17.0,26345,0,1,0,0,1,0.3393224,0.05999869,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.029847588,22920
189,724,12,189,0,142,24,13.0,9.0,11336,1,0,0,0,1,0.3393224,0.05999869,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.029847588,9409
190,40,22,0,0,0,0,7.1,4.0,285,0,0,0,1,1,1.4159058,1.0667909,0.46941513,-0.28784204,-1.2075495,-0.3049114,-2.0189135,0.60280114,-0.767966,285
191,128,18,24,0,117,0,10.1,3.0,1558,1,0,0,0,1,0.3393224,0.05999869,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.029847588,1293
192,1248,262,146,15,0,0,12.2,12.0,15165,0,0,0,1,1,0.3393224,0.05999869,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.029847588,15165
193,387,118,67,7,0,0,8.5,17.0,3960,1,0,0,0,1,0.3393224,0.05999869,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.029847588,3287
194,73,65,0,5,44,7,10.5,3.0,920,1,0,0,0,1,0.3393224,0.05999869,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.029847588,764
195,151,0,68,0,105,0,14.5,3.0,2643,1,0,0,0,1,0.3393224,0.05999869,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.029847588,2194
196,465,162,0,37,0,0,4.3,4.0,2427,1,0,0,0,1,0.3393224,0.05999869,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.029847588,2014
197,63,0,9,0,0,0,13.1,4.0,996,1,0,0,0,1,0.3393224,0.05999869,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.029847588,827
198,226,70,19,0,106,7,11.1,10.0,2508,1,0,0,0,1,0.3393224,0.05999869,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.029847588,2508
199,115,11,28,0,105,0,1.7,1.5,201,1,0,0,0,1,4.6179323,4.50246,0.69705707,3.3836114,1.5517118,-0.1697194,-6.554735,2.3356066,-1.2599224,201
200,189,112,3,0,182,0,3.0,15.0,563,0,1,0,0,1,3.4522948,1.6493182,0.30715543,2.8839977,1.8031353,-0.42806917,-3.319452,0.6066747,-0.634852,563
201,55,0,6,0,0,0,9.7,11.0,643,1,0,0,0,1,0.3393224,0.05999869,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.029847588,534
202,85,44,0,0,68,0,12.2,4.0,1252,1,0,0,0,1,0.3393224,0.05999869,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.029847588,1039
203,2143,657,3,437,0,0,20.2,7.0,52172,1,0,0,0,1,0.3393224,0.05999869,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.029847588,43303
204,520,160,9,25,0,0,6.0,8.0,3133,0,1,0,0,1,0.3393224,0.05999869,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.029847588,3133
205,113,34,16,0,64,0,15.9,3.0,2070,0,1,0,0,1,0.3393224,0.05999869,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.029847588,1801
206,264,17,26,0,98,6,10.0,6.0,3180,1,0,0,0,1,0.3393224,0.05999869,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.029847588,2639
207,349,24,18,30,4,0,6.8,4.0,2360,0,1,0,0,1,0.3393224,0.05999869,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.029847588,2360
208,229,5,0,131,0,0,11.0,5.0,2897,0,1,0,0,1,0.3393224,0.05999869,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.029847588,2520
209,172,40,4,7,0,0,10.4,5.0,1788,0,0,0,1,1,0.3393224,0.05999869,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.029847588,1788
210,323,57,53,31,0,0,3.8,13.0,1238,1,0,0,0,1,0.3393224,0.05999869,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.029847588,1238
211,89,28,17,30,73,0,5.0,4.0,442,0,1,0,0,1,1.5617824,1.0605108,0.34038264,0.9275156,0.45240173,-0.21155791,-1.6418327,0.24622594,-0.25205952,442
212,878,404,161,17,0,0,3.8,5.0,3742,1,0,0,0,1,0.3393224,0.05999869,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.029847588,3368
213,220,50,51,0,0,0,1.3,3.0,281,0,0,1,0,1,7.129788,6.155381,4.175016,5.364569,3.0531285,-3.8605275,-4.126973,1.742527,-1.8526279,281
214,150,4,20,0,143,0,4.6,3.0,828,1,0,0,0,1,1.1447686,0.58682317,0.26489508,0.6481487,0.20662296,-0.21610023,-1.0365613,0.19080766,-0.14015216,687
215,161,38,30,0,0,0,1.4,2.0,220,1,0,0,0,1,5.8912454,5.6974506,2.5140417,4.168819,2.4398808,-2.6763399,-4.562012,1.7127548,-1.1118908,220
216,804,334,0,42,0,0,14.2,12.0,13720,1,0,0,0,1,0.3393224,0.05999869,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.029847588,11388
217,272,20,61,30,0,0,35.7,14.0,11172,0,1,0,0,1,0.3393224,0.05999869,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.029847588,9720
218,33,7,0,15,8,0,4.4,2.0,145,0,1,0,0,1,4.127358,5.888515,1.315298,1.0432664,-0.78027,-1.1300149,-5.761813,2.4786103,-0.97472423,145
219,64,28,10,0,0,0,2.2,3.0,140,0,1,0,0,1,4.3456693,5.436671,1.7990963,1.2918564,-0.20738907,-1.5191514,-5.444342,2.670936,-0.88422114,140
220,277,110,47,0,170,0,4.6,19.0,1265,0,1,0,0,1,0.3393224,0.05999869,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.029847588,1265
221,322,100,67,0,106,14,16.3,13.0,6316,1,0,0,0,1,0.3393224,0.05999869,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.029847588,5242
222,164,56,18,20,43,0,17.0,11.0,2791,0,1,0,0,1,0.3393224,0.05999869,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.029847588,2791
223,145,10,72,0,0,0,5.1,3.0,894,1,0,0,0,1,0.3393224,0.05999869,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.029847588,742
224,73,24,12,0,72,0,8.0,5.0,704,1,0,0,0,1,0.3393224,0.05999869,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.029847588,584
225,245,179,24,15,0,0,3.6,7.0,893,0,1,0,0,1,0.3393224,0.05999869,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.029847588,893
226,406,36,125,0,288,0,13.9,7.0,6794,1,0,0,0,1,0.3393224,0.05999869,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.029847588,5639
227,98,0,41,0,68,0,56.5,5.0,6666,1,0,0,0,1,0.3393224,0.05999869,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.029847588,5533
228,83,10,3,0,63,4,4.9,3.0,494,1,0,0,0,1,1.7303177,0.8564377,0.2756189,1.2155094,0.61174786,-0.26988858,-1.615859,0.2963367,-0.26568535,410
229,182,59,39,0,157,0,5.5,5.0,1206,1,0,0,0,1,0.3393224,0.05999869,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.029847588,1001
230,820,98,199,0,212,35,3.1,11.0,2552,0,0,0,1,1,0.97908247,0.5105333,0.26186073,0.48760924,0.09198934,-0.20088035,-0.87264407,0.1609474,-0.10463139,2552
231,545,226,131,0,466,0,16.0,11.0,8740,1,0,0,0,1,0.3393224,0.05999869,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.029847588,8740
232,105,9,0,0,84,0,1.9,8.0,198,1,0,0,0,1,5.2761073,5.001637,0.5570521,4.321277,1.5178174,0.061161593,-7.783313,2.7882028,-0.94193023,198
233,55,10,14,0,42,0,42.7,1.0,2828,1,0,0,0,1,0.3393224,0.05999869,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.029847588,2347
234,62,4,0,7,0,0,13.2,8.0,984,1,0,0,0,1,0.3393224,0.05999869,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.029847588,817
235,109,105,0,0,105,0,2.3,1.0,300,1,0,0,0,1,3.8967924,2.4680715,0.39305377,3.0756657,2.0739331,-0.39351904,-4.1355615,0.6394656,-0.752487,249
236,436,334,15,60,0,0,17.8,15.0,7762,0,1,0,0,1,0.3393224,0.05999869,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.029847588,7762
237,179,44,6,40,0,0,4.3,4.0,935,1,0,0,0,1,0.3393224,0.05999869,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.029847588,776
238,1710,521,233,0,0,0,7.7,21.0,13130,0,1,0,0,1,0.3393224,0.05999869,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.029847588,13130
239,128,15,25,0,0,0,12.8,2.0,1890,0,1,0,0,1,0.3393224,0.05999869,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.029847588,1644
240,174,7,30,32,0,0,77.7,8.0,13528,0,0,0,1,1,0.3393224,0.05999869,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.029847588,13528
241,70,4,15,0,29,0,8.8,5.0,743,1,0,0,0,1,0.3393224,0.05999869,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.029847588,617
242,379,29,57,15,0,0,6.3,7.0,2391,1,0,0,0,1,0.3393224,0.05999869,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.029847588,2391
243,258,16,230,0,232,0,2.3,5.0,605,0,1,0,0,1,6.173799,6.3902445,3.0934474,2.7587266,0.5865387,-0.8545307,-8.349988,3.766443,-2.4848557,605
244,129,0,39,25,0,0,16.0,4.0,2372,0,1,0,0,1,0.3393224,0.05999869,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.029847588,2064
245,856,194,74,155,0,0,3.0,12.0,2551,0,1,0,0,1,0.3393224,0.05999869,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.029847588,2551
246,127,14,10,0,94,0,13.1,7.0,2010,1,0,0,0,1,0.3393224,0.05999869,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.029847588,1668
247,381,107,9,65,191,0,4.8,19.0,1817,0,1,0,0,1,0.3393224,0.05999869,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.029847588,1817
248,234,19,93,5,3,0,21.8,10.0,5103,1,0,0,0,1,0.3393224,0.05999869,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.029847588,5103
249,215,62,46,0,135,0,13.2,8.0,3417,1,0,0,0,1,0.3393224,0.05999869,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.029847588,2836
250,1406,70,290,90,0,0,10.6,1.0,14698,0,0,0,1,1,0.3393224,0.05999869,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.029847588,14938
251,85,67,3,15,59,25,12.3,13.0,1049,0,1,0,0,1,0.3393224,0.05999869,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.029847588,1049
252,59,32,3,5,0,0,18.0,10.0,1278,1,0,0,0,1,0.3393224,0.05999869,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.029847588,1061
253,358,0,89,40,0,0,38.9,9.0,16770,1,0,0,0,1,0.3393224,0.05999869,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.029847588,13919
254,73,0,12,0,62,0,50.3,7.0,4428,1,0,0,0,1,0.3393224,0.05999869,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.029847588,3675
255,597,96,78,7,0,0,4.3,6.0,2542,1,0,0,0,1,0.3393224,0.05999869,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.029847588,2542
256,276,120,34,0,139,18,8.1,2.0,2244,1,0,0,0,1,0.3393224,0.05999869,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.029847588,2244
257,728,165,15,167,27,255,11.1,4.0,9694,1,0,0,0,1,0.3393224,0.05999869,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.029847588,8046
258,59,55,0,0,11,33,83.8,6.0,5958,1,0,0,0,1,0.3393224,0.05999869,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.029847588,4945
259,98,32,9,0,42,7,13.4,11.0,1582,1,0,0,0,1,0.3393224,0.05999869,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.029847588,1313
260,756,66,127,5,320,112,4.3,7.0,3214,1,0,0,0,1,0.3393224,0.05999869,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.029847588,3214
261,155,34,0,0,107,0,3.1,10.0,582,1,0,0,0,1,2.7887175,1.3437753,0.2950027,2.2410321,1.3440245,-0.3671129,-2.6629586,0.4870835,-0.4925909,483
262,544,104,107,0,362,0,4.2,4.0,2778,1,0,0,0,1,0.3393224,0.05999869,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.029847588,2306
263,813,677,34,100,820,0,2.0,9.0,1634,0,1,0,0,1,14.055691,6.531628,0.5013469,13.158025,9.139325,-1.4020941,-13.809647,2.517641,-2.9080658,1634
264,75,0,30,14,0,0,9.6,6.0,720,1,0,0,0,1,0.24480507,0.15089461,-0.018680245,-0.20345238,-0.5374214,-0.1075371,-0.3429038,0.060452342,-0.08247162,720
265,112,4,16,0,0,0,9.6,13.0,1073,0,0,0,1,1,0.3393224,0.05999869,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.029847588,1073
266,211,32,79,5,100,0,16.9,13.0,3566,1,0,0,0,1,0.3393224,0.05999869,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.029847588,3566
267,895,271,222,0,0,0,0.9,7.0,780,1,0,0,0,1,15.304881,26.826883,6.09032,17.405062,10.54408,-8.141538,-9.118724,1.3218646,-1.8657706,780
268,74,7,37,5,0,0,54.0,14.0,3995,1,0,0,0,1,0.3393224,0.05999869,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.029847588,3995
269,3331,519,399,360,0,0,14.7,42.0,49034,0,0,0,1,1,0.3393224,0.05999869,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.029847588,49034
270,64,18,9,5,39,11,6.1,6.0,472,1,0,0,0,1,1.7392361,1.5266787,0.5876137,0.837727,0.27707455,-0.24624655,-2.2061243,0.3631996,-0.3238464,392
271,1402,804,187,63,0,0,12.6,23.0,17219,1,0,0,0,1,0.3393224,0.05999869,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.029847588,17607
272,337,21,86,25,0,0,1.8,8.0,657,1,0,0,0,1,7.044536,6.0830894,3.2196245,5.162174,3.3369694,-3.4644413,-4.3436885,1.6004721,-1.5591779,591
273,73,0,67,10,38,0,11.1,6.0,978,1,0,0,0,1,0.3393224,0.05999869,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.029847588,812
274,64,28,17,0,17,0,8.8,12.0,680,1,0,0,0,1,0.3393224,0.05999869,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.029847588,564
275,1703,463,0,316,0,0,5.0,8.0,8549,0,0,1,0,1,0.3393224,0.05999869,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.029847588,8549
276,151,21,29,19,0,0,2.6,3.0,434,1,0,0,0,1,3.1311827,2.0678635,0.39676535,2.3406863,1.5280207,-0.32432178,-3.3634145,0.50647587,-0.5949827,391
277,66,14,6,0,22,0,27.5,2.0,2189,1,0,0,0,1,0.3393224,0.05999869,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.029847588,1817
278,70,0,3,5,0,0,7.7,3.0,659,0,1,0,0,1,0.38964218,0.2886535,0.20368505,-0.08634071,-0.42106837,-0.18217824,-0.3822869,0.11108908,0.011579625,540
279,754,130,204,0,512,0,9.9,8.0,8967,1,0,0,0,1,0.3393224,0.05999869,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.029847588,7443
280,325,49,31,12,142,0,26.7,6.0,10437,1,0,0,0,1,0.3393224,0.05999869,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.029847588,8663
281,168,7,45,22,0,0,27.5,12.0,4622,0,1,0,0,1,0.3393224,0.05999869,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.029847588,4622
282,226,50,43,5,0,0,4.0,7.0,915,0,0,0,1,1,0.55989254,0.31144452,0.25909343,0.08472538,-0.213424,-0.17928006,-0.46432355,0.10717557,-0.007475853,915
283,335,71,71,17,0,0,75.8,12.0,25401,0,0,0,1,1,0.3393224,0.05999869,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.029847588,25401
284,76,51,3,0,12,0,7.5,5.0,686,1,0,0,0,1,0.3393224,0.05999869,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.029847588,569
285,221,133,0,5,161,0,6.8,4.0,1822,1,0,0,0,1,0.3393224,0.05999869,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.029847588,1512
286,1010,224,111,75,77,0,5.0,11.0,5053,0,1,0,0,1,0.3393224,0.05999869,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.029847588,5053
287,116,12,22,15,0,0,16.7,10.0,1939,1,0,0,0,1,0.3393224,0.05999869,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.029847588,1939
288,39,0,3,0,31,0,2.9,1.0,114,0,1,0,0,1,6.441854,7.3442173,0.32116354,4.725581,1.9112083,0.15828027,-9.072025,2.9461648,-2.1828544,114
289,170,12,23,0,41,0,9.0,8.0,1532,0,0,0,1,1,0.3393224,0.05999869,0.2428889,-0.114187606,-0.47898608,-0.33369648,-0.20836979,0.23382954,0.029847588,1532
