rely,data,cplx,time,stor,turn,pcap,modp,Generated_Var_1,Generated_Var_2,Generated_Var_4,Generated_Var_7,actual
0.22210068,0.25419614,0.18607804,-0.14844817,-0.159704,0.32682708,0.40013835,0.57024693,0.039107546,0.09336884,0.098247215,0.31586054,6.0393475e-05
2.5346565,1.1765337,1.3256139,1.1204869,1.2057081,1.0317658,0.90711504,1.2515807,1.4792132,1.1340919,1.8642806,2.5189354,0.46568057
0.29085892,0.39246088,0.18791552,0.019467816,-0.049571022,0.2940404,0.39077687,0.57507634,0.121657684,0.24272321,0.34969038,0.47767967,-0.0035664868
0.25797117,0.33963972,0.20783159,0.007714197,-0.06113188,0.31050435,0.3707567,0.5208215,0.14474422,0.18413141,0.30528128,0.40281832,-0.0058274735
0.31517702,0.3057532,0.25423676,0.04716552,0.03819479,0.29789174,0.36637795,0.47586343,0.22585534,0.24456069,0.3695987,0.42016926,-0.020942528
0.20076618,0.33016035,0.22152945,-0.04419108,-0.16124444,0.29861248,0.35626072,0.5498418,0.04536101,0.09392829,0.19493915,0.35767564,-0.009122003
0.21217449,0.27473828,0.2149589,-0.075386435,-0.12224126,0.31233823,0.38668734,0.5316862,0.10598664,0.13694409,0.2044709,0.3350267,-0.019350592
0.27488792,0.38435882,0.20338134,-0.06990914,-0.18245745,0.36279178,0.4511122,0.64919776,0.12217141,0.13909012,0.25034007,0.46102953,0.009054673
0.3247621,0.36650956,0.23889543,0.021346532,-0.009187967,0.33522996,0.40474594,0.5732805,0.20391971,0.2304996,0.36609203,0.47784737,0.012866648
0.2612664,0.34175384,0.19776101,-0.1489343,-0.20616359,0.3998828,0.4911308,0.7122869,0.04266375,0.07671809,0.10096712,0.4163146,0.0062964684
0.21967685,0.33423895,0.21070115,-0.03480148,-0.10645065,0.3167532,0.40256467,0.5791195,0.13390626,0.19569108,0.26771986,0.3954058,-0.011943464
0.8879686,0.55420595,0.44917938,0.325328,0.32758543,0.4314677,0.48709637,0.63610715,0.49806857,0.45747304,0.72489715,0.96305084,0.13408369
0.24661465,0.26944008,0.22231863,-0.02575843,-0.0511633,0.2983315,0.35867915,0.4841181,0.15710297,0.1941951,0.28434855,0.3454866,-0.019324344
0.2015652,0.2613277,0.1759888,-0.12175661,-0.15087204,0.30077213,0.3602323,0.54161143,0.062977,0.1343857,0.13860953,0.2977984,-0.007881074
0.20671701,0.2422601,0.16342516,-0.10829851,-0.12116054,0.28165996,0.3578209,0.5010101,0.08961503,0.1248683,0.1560832,0.2716906,-0.0052675344
0.18792078,0.22897643,0.18661334,-0.09499718,-0.105064124,0.2693316,0.34636328,0.46529433,0.10244894,0.095843256,0.12023957,0.24245495,-0.007302394
0.47127742,0.53211147,0.28780386,0.09881714,-0.06420444,0.35491374,0.45386273,0.6855448,0.21613172,0.29194057,0.4749465,0.68324506,0.02895188
0.20167217,0.22538942,0.21645662,-0.09359439,-0.100298345,0.27931136,0.3504976,0.47496322,0.12542419,0.12066436,0.14629613,0.23956743,-0.0041833594
0.28331125,0.34870976,0.1821834,-0.14432985,-0.1918172,0.42784956,0.45721844,0.7305156,0.0036953762,0.020305566,0.04971335,0.38394997,0.03829124
0.28095466,0.37334973,0.20332737,0.021169178,-0.020487964,0.3038968,0.34458297,0.51852083,0.16617802,0.21215744,0.33210903,0.44278464,0.0018244584
0.2796263,0.33211854,0.1896577,0.006492706,-0.07111029,0.26871008,0.38084915,0.48446807,0.15596616,0.20794761,0.3049493,0.41403523,-0.0170575
0.22983058,0.2649046,0.19669676,-0.02866071,-0.058717594,0.2571819,0.35447493,0.429881,0.15928413,0.1759792,0.26975206,0.33132046,-0.02292547
0.20880091,0.28825876,0.1786129,-0.1098371,-0.14522795,0.3176316,0.3964587,0.5492148,0.063666925,0.10962839,0.15750945,0.34100673,-0.006234021
1.4400191,0.8149564,0.770322,0.58961445,0.5765015,0.6326767,0.6398427,0.8566299,0.82176167,0.7018501,1.1156979,1.5274587,0.24891892
0.46990225,0.4954923,0.28021392,0.13885535,0.14015323,0.370178,0.39124423,0.61869246,0.2659955,0.29974276,0.48753256,0.66746366,0.067607716
0.25192615,0.30609706,0.20454901,0.008198777,-0.027807362,0.27883264,0.35138175,0.49370158,0.16619974,0.20501637,0.30848145,0.36904308,-0.015099919
0.63913375,0.54595333,0.3377801,0.18931428,0.17531586,0.43955472,0.4579502,0.68238425,0.34094143,0.38278598,0.58192074,0.79258466,0.087764375
0.29141366,0.46759677,0.2232578,0.04279218,-0.123440474,0.38398874,0.4419893,0.69357294,0.12780388,0.14264292,0.38440353,0.5751492,0.011244655
0.73259157,0.5661493,0.4055017,0.2607878,0.20675309,0.41963983,0.47703466,0.6944195,0.3934957,0.3934164,0.6711501,0.9172864,0.09012208
0.63242584,0.499557,0.35402614,0.21924047,0.13801463,0.3590822,0.40572307,0.55143017,0.3566665,0.29760575,0.53758585,0.7267879,0.07720189
1.4310856,0.818842,0.77631027,0.5862764,0.57463557,0.6537272,0.6197781,0.87964404,0.79185736,0.71657497,1.1526134,1.5200921,0.25367746
0.21130922,0.32281804,0.20351587,-0.051185254,-0.10023013,0.31997994,0.38455042,0.56393784,0.11961466,0.17966187,0.254799,0.37998247,-0.016451508
0.1789318,0.26366794,0.20130393,-0.105232805,-0.12867726,0.292789,0.37220868,0.5318035,0.09260721,0.101780064,0.12744798,0.29345965,-0.0102315545
0.51143354,0.41956848,0.30027628,0.16605549,0.11820902,0.32427698,0.3639756,0.4929686,0.29274845,0.28117722,0.50841886,0.6146362,0.032549117
0.2277062,0.28576782,0.18544437,-0.027254522,-0.05930838,0.2763675,0.35535872,0.49228254,0.13063292,0.17383888,0.27300385,0.34777126,-0.020968128
0.6432626,0.48718432,0.3424107,0.1862296,0.16208808,0.38769686,0.4377328,0.5990401,0.3530251,0.38053685,0.5528323,0.74064076,0.11287861
0.22298566,0.30679667,0.17467986,-0.03724659,-0.09182365,0.2966748,0.35598078,0.5244205,0.11685889,0.123022355,0.25598747,0.3543477,-0.008665121
0.20497698,0.31636283,0.18363595,-0.0504038,-0.13769822,0.3194315,0.35026154,0.5334853,0.064671725,0.09890395,0.19107798,0.32518807,0.0015978874
0.7240005,0.4891233,0.39041254,0.23686808,0.2059242,0.3746794,0.4290378,0.58646894,0.41494805,0.3879826,0.58883363,0.77513635,0.12065736
0.2128286,0.2596596,0.2143294,-0.056786913,-0.0896765,0.29387158,0.36884332,0.50165856,0.14424382,0.17915109,0.23763959,0.32073087,-0.019412857
0.23557803,0.2855439,0.20780933,0.014853233,-0.011357389,0.2697887,0.35584298,0.47514772,0.18056107,0.18906114,0.31915152,0.36062872,-0.04029661
0.7644652,0.6159118,0.397884,0.2824749,0.21035135,0.43394092,0.44976452,0.66888577,0.39877233,0.37937355,0.67371166,0.9277892,0.108918056
0.27233753,0.40891394,0.1821976,-0.067322046,-0.14909823,0.34493494,0.3948,0.662553,0.0827363,0.21530037,0.28446913,0.45476416,0.006046537
0.22300461,0.30041003,0.18042882,-0.06936081,-0.105464146,0.3011662,0.3762007,0.5301143,0.11370786,0.16209394,0.24116279,0.34933183,-0.014593787
0.29450664,0.34079614,0.21942477,0.05452693,-0.003071107,0.27410936,0.3386621,0.467656,0.17182343,0.19262141,0.3641472,0.4233467,-0.009366802
1.0938725,0.69461447,0.60053384,0.44156137,0.36627975,0.50299114,0.5524678,0.77124095,0.629802,0.54834723,0.8739383,1.210772,0.1886632
0.804411,0.5476094,0.46031976,0.30514255,0.2979929,0.43294197,0.46824813,0.6738995,0.4687703,0.39531726,0.71322125,0.93597126,0.12853943
0.26625842,0.38305753,0.13460568,-0.19085029,-0.2525866,0.40569317,0.46503142,0.700818,-0.002240792,0.12892725,0.1366669,0.43007538,0.019640028
0.21636197,0.295126,0.15298289,-0.13993028,-0.15535735,0.32283124,0.36394033,0.5780866,0.061634563,0.13880205,0.17551714,0.33390728,-0.009839073
0.26777077,0.30965635,0.21207659,0.001120016,-0.025646895,0.30203855,0.36482242,0.51712406,0.18168056,0.2075202,0.3388314,0.396029,-0.023710463
0.74686134,0.57732797,0.42737606,0.23787192,0.2046154,0.45161822,0.50934017,0.74024427,0.39520234,0.39346737,0.6499739,0.93052375,0.14405985
0.21931264,0.25381234,0.16870062,-0.09578301,-0.10282044,0.32461107,0.3552451,0.5078767,0.07322112,0.033956636,0.055926926,0.27291146,0.019371796
0.20237605,0.24664941,0.19835262,-0.060179893,-0.0930157,0.27360633,0.32537827,0.49239007,0.09168266,0.09685935,0.16500689,0.28816816,-0.01943871
0.21305576,0.27957428,0.158041,-0.13956428,-0.16526712,0.3108531,0.3606054,0.5579806,0.05082733,0.14170167,0.15635867,0.31264505,-0.011645329
1.0429419,0.7372842,0.56828797,0.42035204,0.2819125,0.50610024,0.53252196,0.79480577,0.57082033,0.4908585,0.83162725,1.2072791,0.17632453
0.22850919,0.30678752,0.20420791,-0.045276944,-0.098175645,0.3068658,0.39329815,0.5405344,0.12173652,0.17119542,0.27235788,0.3907987,-0.027452502
0.20981127,0.2655454,0.19845402,-0.04348808,-0.085167825,0.27663773,0.3589793,0.4861863,0.14233506,0.17108734,0.24212234,0.31530657,-0.022903591
0.8403144,0.5985053,0.44830003,0.29587504,0.18005675,0.4330419,0.4970084,0.70730853,0.44788715,0.4170186,0.6748078,0.95821047,0.14282778
0.21372771,0.24416634,0.19916494,-0.096749276,-0.11338316,0.28112057,0.36944887,0.48621675,0.11171817,0.14235178,0.16889554,0.28331223,-0.0032865126
0.38018146,0.40512723,0.24011312,0.09212158,0.05875562,0.3113876,0.3748183,0.54221964,0.21462923,0.2775092,0.4363433,0.53524303,0.005088569
0.35214996,0.4187926,0.23239373,0.06447578,0.009139657,0.33189198,0.3838945,0.5785929,0.16880277,0.2512821,0.40886045,0.5376235,-0.013369528
0.5939087,0.49145427,0.3328349,0.14938964,0.091338485,0.38580298,0.44255996,0.6140922,0.3116765,0.3512262,0.5075598,0.7145504,0.09993994
0.23499587,0.28238466,0.20895545,0.01748428,-0.036041185,0.27723518,0.3314281,0.46243587,0.16601057,0.15828943,0.30545312,0.33417717,-0.019621816
0.23621415,0.2707639,0.23509486,0.0088764075,-0.036073394,0.27860945,0.35290137,0.47866035,0.19300874,0.19824424,0.30502653,0.33144373,-0.036644492
0.2879279,0.30475056,0.22438645,0.053639762,0.017813314,0.27347338,0.3544645,0.45307773,0.20060587,0.2164881,0.35639778,0.4107339,-0.0191743
0.24182774,0.2860356,0.21675408,-0.023723617,-0.041669354,0.29941377,0.36924377,0.51055455,0.1779742,0.19150095,0.30222744,0.35724065,-0.032014612
0.21104902,0.256957,0.16675928,-0.16561289,-0.18274793,0.32109073,0.3791429,0.589726,0.030402966,0.1220342,0.09202739,0.28450096,0.004461552
0.40704378,0.4180784,0.26466048,0.11849773,0.0639468,0.3026343,0.35234743,0.5072719,0.2152706,0.27580678,0.453211,0.55389196,0.015751578
0.22552332,0.31561503,0.15379556,-0.08812396,-0.15172586,0.2884393,0.38918632,0.53196377,0.095494226,0.16571414,0.20172665,0.35378942,0.0033500413
0.47841144,0.391417,0.3009162,0.13633105,0.13477921,0.32492527,0.3721339,0.4959644,0.28457525,0.30291542,0.4906032,0.59027684,0.028492857
0.19501737,0.27085972,0.18935622,-0.09449363,-0.13667573,0.29677963,0.37471098,0.52628034,0.10223712,0.1404579,0.16974673,0.30827734,-0.007273037
0.26800257,0.3557918,0.18702829,0.0157459,-0.03544595,0.2929415,0.3885768,0.5400779,0.14728037,0.21086964,0.34295452,0.44675404,-0.017828405
1.7528336,0.90654117,0.96134895,0.748584,0.75367,0.80381054,0.7049087,1.0045459,0.9819875,0.83569527,1.397295,1.8211706,0.28890917
0.77629834,0.7407869,0.39679146,0.27099833,0.085762374,0.49889722,0.55426455,0.90668434,0.38173404,0.41698408,0.671232,1.0167153,0.09821552
0.19737813,0.27487743,0.17365073,-0.08171897,-0.122262746,0.26745182,0.36401293,0.50504506,0.103802845,0.129436,0.18574087,0.28333005,-0.019297667
0.4328341,0.43101013,0.293275,0.13156945,0.09369429,0.3661662,0.38165185,0.57492286,0.25242084,0.28526226,0.48992938,0.6110829,-0.002562251
0.56538653,0.46008742,0.3347721,0.18849893,0.154185,0.33868814,0.38606307,0.5254616,0.33912167,0.32007307,0.53558826,0.6800002,0.05709245
0.23044086,0.40458256,0.20452917,-0.1667618,-0.21609783,0.44854456,0.46952868,0.7979566,0.00892888,0.08691909,0.100694284,0.45866552,0.027686015
0.22467923,0.27941352,0.19211614,-0.15715346,-0.18789905,0.3347714,0.40973935,0.60461766,0.01702495,0.11495408,0.10227557,0.3431206,-0.010780797
0.20389938,0.2819985,0.18052183,-0.10467261,-0.15227482,0.30053845,0.38986057,0.5280033,0.09381468,0.15306005,0.18352346,0.32450894,-0.0074243033
0.74300903,0.5572897,0.39422,0.26571512,0.21151981,0.37822708,0.43877634,0.6234761,0.399107,0.42476672,0.6319344,0.84752715,0.11603815
0.29137605,0.42403442,0.21312949,0.035494186,-0.021714747,0.3287279,0.3936035,0.59400403,0.15956163,0.21919404,0.34011143,0.49419233,0.026305143
0.23243283,0.26798552,0.21582527,-0.0184675,-0.046267673,0.28706962,0.3608507,0.48980102,0.16720273,0.19208089,0.29394722,0.34424803,-0.029052306
0.22919412,0.2832973,0.17694516,-0.11607176,-0.15758674,0.31412286,0.3779396,0.5267006,0.057811763,0.1076979,0.14918934,0.2950921,0.010038076
0.20135495,0.27771825,0.19275723,-0.107394904,-0.1448794,0.31550184,0.38455313,0.5531628,0.09532005,0.14614026,0.17881913,0.32019705,-0.0064886305
0.5918663,0.5095665,0.3350336,0.19316567,0.118323214,0.37605822,0.42494798,0.6036304,0.3059854,0.36013854,0.56655514,0.76031613,0.05096118
0.30551207,0.37700036,0.2160436,0.015292594,-0.060690463,0.31150392,0.36930376,0.53977704,0.1725885,0.18716013,0.34416354,0.46449262,0.004380856
0.3919908,0.4159857,0.25540197,0.07693569,-0.030254513,0.3174423,0.4082209,0.5735714,0.21174991,0.24586481,0.41419148,0.5740584,0.0068823444
0.194287,0.25004467,0.19232759,-0.09850827,-0.13381097,0.29231715,0.35777605,0.50189227,0.08380268,0.0974514,0.13862385,0.27730656,-0.005946532
0.302791,0.41093713,0.20487587,-0.007545557,-0.07182695,0.31374267,0.4261804,0.6290826,0.11692852,0.23466699,0.36360252,0.50337595,-0.0035922574
0.21251449,0.36057448,0.1961081,-0.027916584,-0.11096786,0.30380452,0.3868889,0.5516,0.11059746,0.18111086,0.253236,0.40735382,0.0019489569
0.6778037,0.6258145,0.3764544,0.21379483,0.067324124,0.46074256,0.5091555,0.7260695,0.314241,0.35767817,0.6193396,0.9113625,0.10457052
0.19991532,0.32829475,0.18522558,-0.08330378,-0.15066312,0.32816002,0.38611993,0.5961269,0.084394515,0.14793804,0.20352733,0.37013385,-0.012245529
0.27097118,0.3309277,0.21346001,0.021453578,-0.0296738,0.29381967,0.3924701,0.52809095,0.17544381,0.20732185,0.34376335,0.4338238,-0.01685287
0.24538484,0.328586,0.2095666,-0.0024708956,-0.07483524,0.30827004,0.37869596,0.52599984,0.14751296,0.18018952,0.28293192,0.38085237,-0.006904345
0.20035276,0.29798558,0.18214022,-0.055670228,-0.071272224,0.27897555,0.3373258,0.49456382,0.08377983,0.14767307,0.22101888,0.34431195,-0.017313708
0.20788449,0.28934658,0.19648345,-0.046717677,-0.10051221,0.29184523,0.37444085,0.5250098,0.12992698,0.18089244,0.2523089,0.33947605,-0.019136101
0.18888962,0.28452033,0.18433951,-0.10401201,-0.14845988,0.30172315,0.38302636,0.5496922,0.090378195,0.12515412,0.1617446,0.31466976,-0.0059331898
0.28023666,0.36392573,0.23820068,0.023897195,-0.08355129,0.28453118,0.39887998,0.55127954,0.15039594,0.19658762,0.32670397,0.46423885,-0.008389382
0.30249402,0.35677102,0.21058458,0.042371653,0.00748875,0.28995883,0.3549199,0.5187972,0.16168723,0.21740992,0.36037365,0.45251507,-0.0102037
0.23508137,0.33274016,0.15263765,-0.1575515,-0.19542974,0.3452522,0.42886117,0.6462805,0.043092404,0.1459245,0.18481874,0.3625268,-0.009386693
0.21458235,0.24602091,0.22084011,-0.021955576,-0.04630293,0.26656467,0.35420603,0.45575818,0.17312181,0.17440966,0.25951806,0.29909885,-0.04151814
0.28676707,0.2919075,0.24515988,0.017079642,0.003964126,0.2985624,0.37310845,0.49603227,0.21797536,0.22328977,0.34552273,0.38872868,-0.018991474
0.18662548,0.3051448,0.17772481,-0.13370441,-0.17672707,0.32615304,0.4009829,0.58142006,0.05717703,0.12461981,0.14467019,0.33605263,-0.0025573438
0.24116668,0.3286856,0.19213507,-0.034874488,-0.110010415,0.27796885,0.37171057,0.5495062,0.10139548,0.15878424,0.28649017,0.42459914,-0.010688367
0.21157154,0.27243567,0.1804378,-0.09872763,-0.119252965,0.30674067,0.37481898,0.52786684,0.111397825,0.15449765,0.2175189,0.31810552,-0.018497106
0.23762438,0.35949305,0.1841991,-0.06428632,-0.10565363,0.35447836,0.37089157,0.6313846,0.06559062,0.14999479,0.23873013,0.4401295,-0.023483012
0.6431485,0.55709296,0.34885085,0.20071413,0.20504732,0.43881494,0.45671237,0.69017714,0.3412421,0.35774797,0.6114307,0.84177494,0.088390954
0.32715976,0.42435154,0.17862406,0.0061222017,-0.10588819,0.3180856,0.37788406,0.5632125,0.13576299,0.17930342,0.3321211,0.4843085,0.030413404
0.21054211,0.2751413,0.1558195,-0.044089694,-0.05740291,0.28053784,0.33992296,0.48797175,0.11408553,0.16847914,0.24653399,0.34176776,-0.017161023
0.20483813,0.25576493,0.20935506,-0.04295836,-0.088554025,0.27911544,0.35413015,0.4822188,0.1402719,0.15846674,0.23104098,0.29999727,-0.02222579
0.22236389,0.32323104,0.19766308,-0.015092779,-0.08045587,0.2784394,0.37997434,0.51810074,0.13888846,0.19667482,0.28094175,0.38266423,-0.015479063
0.22306745,0.29949793,0.20537464,0.0058942605,-0.04498753,0.27031484,0.37546948,0.5031526,0.16557834,0.20263135,0.30009472,0.37284395,-0.0391701
0.22161129,0.23293963,0.1766689,-0.1285203,-0.13015991,0.28987575,0.3679253,0.49146178,0.09699217,0.11277512,0.11969408,0.26136944,0.005937113
0.19304192,0.31825015,0.16953993,-0.1342169,-0.1708209,0.32828975,0.39423794,0.5936223,0.03834819,0.10238552,0.15608904,0.33136505,-0.0077653015
0.19922352,0.27569386,0.1956293,-0.11732766,-0.15584974,0.32791415,0.39047655,0.573344,0.08809731,0.13391434,0.156928,0.3211323,-0.0066241147
0.3399473,0.39138186,0.21336249,0.024854159,-0.02974996,0.32110587,0.3959564,0.5440076,0.17616273,0.21211578,0.34475747,0.49034724,0.028001301
0.3052181,0.4293857,0.23254368,0.002046734,-0.08882047,0.36197066,0.43728536,0.66978955,0.124039784,0.2460355,0.33854657,0.528039,0.012243379
0.28084296,0.35094994,0.19752403,0.020372309,-0.058781013,0.30136418,0.37824795,0.52490056,0.15377182,0.21407725,0.32016465,0.44100896,-0.0014843992
0.18173797,0.29209706,0.20206198,-0.04372668,-0.11074869,0.27696884,0.3526341,0.5145369,0.09965664,0.13574517,0.21483243,0.31659657,-0.018320344
0.19402936,0.23121023,0.19738953,-0.05096182,-0.069509,0.2635439,0.33513433,0.4591987,0.14220686,0.13024496,0.2109766,0.25761914,-0.0155981155
0.19918501,0.22135293,0.21969946,-0.0924793,-0.09974381,0.2782458,0.3512736,0.46695977,0.13594352,0.117951564,0.14194465,0.23695354,-0.009217973
0.21819402,0.3400998,0.17095962,-0.066054314,-0.11997804,0.30182543,0.3842756,0.6038465,0.055686574,0.14488429,0.2743231,0.4212685,-0.0048639188
1.249418,0.73845136,0.67634207,0.51223594,0.4819297,0.56073785,0.584545,0.8308036,0.71325624,0.6099273,0.9836868,1.3479358,0.23245102
0.20941211,0.27259824,0.18767951,-0.12024808,-0.15397559,0.3062076,0.38871673,0.5381989,0.086152,0.11668419,0.1318482,0.31217656,-0.0018980643
0.4384713,0.39845034,0.26216364,0.096991375,0.07515982,0.3144215,0.3763125,0.518161,0.25758022,0.27953723,0.4278832,0.54221797,0.033922642
0.22435945,0.29121828,0.1743386,-0.14965902,-0.18516842,0.33882123,0.41381356,0.58764696,0.046234787,0.13876949,0.14962716,0.3435352,-0.0050548622
0.213667,0.30032808,0.15817761,-0.078368306,-0.11431381,0.2882438,0.3363663,0.525748,0.07931226,0.15381259,0.21949923,0.33589193,-0.013887911
0.22001784,0.2871917,0.1781583,-0.090898156,-0.1176528,0.30427092,0.3821914,0.52544117,0.105440214,0.14232464,0.20572618,0.32616383,-0.006644902
0.9916854,0.6055356,0.5209652,0.38040206,0.37175083,0.483696,0.5266531,0.7129553,0.56043786,0.49968094,0.7896487,1.0755814,0.17198358
0.24177128,0.32229334,0.19560063,0.010337381,-0.036541723,0.26738697,0.3850742,0.5048644,0.1520483,0.2034804,0.3227538,0.39989457,-0.03197016
0.21560708,0.257478,0.21099949,-0.057587367,-0.089904174,0.28916335,0.3682058,0.49525103,0.1416975,0.1676545,0.235966,0.3046226,-0.019590128
0.20587882,0.36619854,0.17466709,-0.1036924,-0.1841717,0.31945115,0.42051172,0.64067394,0.0065106377,0.17418623,0.20939055,0.43023768,0.0035138857
0.9414929,0.5728354,0.5298769,0.35230988,0.31185144,0.44846952,0.47210118,0.67588824,0.52448106,0.48336977,0.75652397,0.9917079,0.17057186
0.22417691,0.34716123,0.19783242,-0.058914337,-0.11617175,0.32533914,0.4175355,0.60879534,0.103906594,0.1908928,0.2830153,0.41885877,-0.021474373
0.24477048,0.34094205,0.20260513,-0.034254838,-0.06631185,0.33455223,0.3785791,0.58094865,0.120267436,0.18659954,0.30680278,0.41910923,-0.019952301
0.9310087,0.6012483,0.4865072,0.35581306,0.36181617,0.45951244,0.4721306,0.65970755,0.51874506,0.4678852,0.75582004,1.0159787,0.14037782
0.24686694,0.3306857,0.1919215,-0.0069952607,-0.054455265,0.26747042,0.38776752,0.53982764,0.11594355,0.21280746,0.31276,0.413106,-0.020480912
0.19902349,0.23358229,0.18643363,-0.13003254,-0.14168493,0.28908348,0.35864943,0.5251228,0.0711879,0.10946685,0.10377934,0.25308043,-0.0029242188
0.28592604,0.35549903,0.21506591,0.053683586,-0.047100596,0.27818635,0.40175885,0.5202681,0.16907424,0.18192217,0.33637524,0.47264686,-0.013367183
1.3353024,0.81264293,0.7241655,0.5873214,0.5187385,0.59156644,0.5316296,0.81040806,0.7358866,0.6038689,1.0484128,1.4337634,0.23926313
0.21792245,0.24467364,0.17305857,-0.12163092,-0.13488345,0.30106264,0.3774717,0.5198128,0.10497385,0.1398238,0.16601558,0.27874178,-0.004368836
0.22195525,0.22904652,0.17636004,-0.12774386,-0.12667404,0.29629073,0.35325912,0.49491084,0.0902963,0.10512557,0.097098544,0.23519896,0.018271904
0.7143034,0.5375569,0.3759564,0.2033816,0.15868156,0.41686997,0.43425506,0.6499514,0.34997886,0.4127872,0.6084594,0.79845154,0.12421699
0.3106796,0.45309964,0.23296326,0.03300244,-0.10631363,0.34943447,0.45601732,0.67989606,0.12231831,0.2047787,0.37831247,0.59025896,-0.014938918
1.3324564,0.7188986,0.7103714,0.54772335,0.5652369,0.5988336,0.58185637,0.801283,0.75112814,0.64901364,1.0389662,1.3849549,0.2313666
0.80937946,0.5133818,0.47324085,0.2964285,0.26303795,0.40251976,0.44288895,0.6212501,0.45318857,0.4276682,0.6985601,0.88847554,0.1270522
0.45122162,0.45792794,0.26850674,0.11497535,0.049744256,0.3629668,0.4372848,0.625576,0.23911414,0.2993405,0.49708968,0.6548201,0.02739764
1.3146882,0.7804471,0.6906626,0.5349883,0.5352825,0.59736234,0.6023838,0.8274044,0.741625,0.6588202,1.0638727,1.4080763,0.22957721
0.24408501,0.36761296,0.20005327,-0.027290247,-0.147359,0.33767945,0.4003019,0.6203105,0.085642226,0.1038156,0.27028555,0.43517146,0.00097252475
1.898253,0.9736234,1.0055722,0.8046591,0.74743724,0.7981681,0.7691464,1.0235171,1.0833067,0.84359366,1.3785565,1.9205097,0.38253334
0.20898391,0.30721897,0.16119105,-0.14807208,-0.19166654,0.34031337,0.3980243,0.6007315,0.040644642,0.13792205,0.14788595,0.34475178,-0.007187344
0.261375,0.28642985,0.24892646,0.030161906,0.00033809245,0.28900924,0.35258055,0.47823268,0.20962036,0.21061134,0.33182955,0.36298296,-0.037272383
0.22461598,0.2902541,0.16654633,-0.15256163,-0.18848965,0.32640523,0.38930184,0.5987232,0.02999115,0.1388187,0.13164555,0.32544428,-0.008359367
0.4807793,0.45516944,0.2814175,0.11783746,0.04641366,0.3307173,0.39929944,0.58615524,0.24281964,0.3098635,0.47260678,0.6196811,0.046316124
0.24092813,0.32962012,0.18796691,-0.035671953,-0.08767092,0.30770773,0.37773907,0.55731577,0.13801287,0.1940907,0.30640447,0.40292606,-0.021489084
0.29537094,0.37951234,0.20781647,0.0021226872,-0.075493395,0.3188029,0.38677767,0.56302327,0.14061676,0.21087648,0.33956915,0.47821832,-0.01656897
0.2574575,0.30208325,0.14540029,-0.18724628,-0.19255179,0.3949929,0.41270313,0.63801956,0.023738861,0.17381242,0.101160705,0.31937578,0.02610774
1.0568259,0.64612126,0.6026895,0.42956147,0.3549536,0.4963809,0.5329809,0.711334,0.62713766,0.51417965,0.868698,1.1507392,0.16366053
0.2613051,0.35192782,0.18719213,-0.006024454,-0.102663845,0.3015183,0.34827444,0.48499286,0.118442334,0.1298721,0.27165568,0.3887197,-0.0028685965
0.23574439,0.3757739,0.22008361,-0.01783977,-0.109257355,0.32812572,0.44184777,0.64056396,0.12865324,0.19159171,0.3116424,0.4536464,-0.025088493
0.18519896,0.29932514,0.19235128,-0.0721104,-0.1166766,0.28676128,0.3633714,0.5235754,0.09399492,0.14031541,0.19289732,0.33150378,-0.009547348
0.33053452,0.40992513,0.24697071,0.050962858,-0.060860693,0.31644654,0.41040522,0.5976267,0.16118705,0.23821235,0.38733715,0.54909766,-0.013227337
0.19995049,0.24946511,0.1864748,-0.123340175,-0.14653724,0.3034501,0.3732671,0.5361018,0.0811921,0.11629617,0.13241248,0.27225798,-0.0011132932
0.18994409,0.25007212,0.20759246,-0.05094606,-0.09059523,0.27123347,0.34976542,0.48129845,0.14026865,0.15402704,0.21332243,0.28785527,-0.02776635
0.19833098,0.2554992,0.22164479,-0.04974201,-0.0854525,0.27388656,0.36664683,0.48938736,0.1319965,0.15270817,0.22062479,0.2968593,-0.026852429
0.19626284,0.2521611,0.20108123,-0.06387474,-0.090004504,0.28764695,0.36385608,0.48241377,0.12654343,0.14418584,0.22544745,0.29799315,-0.025824033
0.23998535,0.32912874,0.15144384,-0.04026245,-0.11669935,0.2787984,0.37728,0.5380268,0.12233265,0.18169163,0.25807714,0.3692775,-0.0011717342
0.18393093,0.2898671,0.18306793,-0.06159771,-0.12342298,0.260982,0.34296745,0.5229642,0.058525965,0.14005862,0.17914535,0.33331636,-0.0068834117
0.2225996,0.29588705,0.16089948,-0.124838024,-0.14507814,0.31475496,0.37627676,0.56008995,0.0762069,0.15828457,0.19601592,0.3392569,-0.0026916564
0.58077896,0.58013016,0.34769136,0.1842658,0.12381101,0.43993855,0.43311334,0.70426077,0.2911346,0.36401796,0.5859454,0.83595,0.06798075
0.19674833,0.26206374,0.19179927,-0.077919856,-0.08978473,0.27834687,0.32295954,0.503579,0.08237435,0.13772418,0.18740243,0.29834515,-0.015736256
0.19688913,0.26249352,0.17719004,-0.099598154,-0.12563165,0.29193863,0.34861505,0.5105186,0.0701381,0.13375573,0.15803775,0.27805728,-0.00726806
0.2850111,0.37098202,0.1825259,0.02197044,-0.080534995,0.29533964,0.34779847,0.49591592,0.13487601,0.13438013,0.32552558,0.4322937,-0.003298114
