size_D,app,har,telonuse,t02,t03,t09,t11,t13,t14,MI_size_D_t07,MI_size_D_t09,MI_size_D_t11,MI_size_D_nlan,MI_size_D_t02,MI_size_D_t14,MI_size_D_t10,MI_size_D_app,effort_D
0.09497695,0.56694794,0.18539383,0.04628613877716833,0.36523882,0.40966636,0.18453652,0.27947653676859224,0.054446895,0.17105329,0.10441363,0.13662104,0.1370195,0.05808912548534753,0.034609966,0.20927015,0.2565388853923331,0.16278802,0.2825293
0.016262766,0.35756046,0.011092246,0.07237564434253867,0.212607,0.42733556,0.041187048,0.23919002435140146,0.23751083,0.13789383,0.024798486,0.016006097,0.13680539,0.005309013918540835,0.08162944,0.50481683,0.22951725377103524,0.1513896,0.3214683
0.057479795,0.49864736,0.11081661,0.051554355093261305,0.28967354,0.39323,0.11086109,0.2691600761496046,0.09069684,0.11810669,0.062149707,0.09059252,0.14379811,0.03579293414757605,0.054155782,0.3472498,0.2583590855015452,0.16503762,0.3052711
0.023684308,0.46354225,0.08193813,0.1073141014388461,0.23119715,0.34590432,0.09860808,0.289139017348341,0.11793741,0.14315891,0.020625893,0.087222114,0.11590319,0.027703970662238238,0.063395426,0.4575267,0.2247383434843006,0.16185087,0.32210276
0.04344553,0.47447643,0.09880917,0.07236258434175506,0.27028713,0.3619932,0.097145766,0.28300751698045107,0.13143773,0.13639823,0.04326916,0.07938427,0.13165984,0.03433232205993932,0.05174777,0.41409674,0.24850251491015088,0.16971596,0.32075456
0.100448,0.20060149,0.059858456,0.15668988940139336,0.37799314,0.5511552,0.044263333,0.16223031973381918,0.46806696,0.36276865,0.13796404,0.032958332,0.1410574,0.06977109418626565,0.11266657,0.54721105,0.1656874799412488,0.10549404,0.21603733
0.02965419,0.37957954,0.030811146,0.06141049068462944,0.25417426,0.41381118,0.03904584,0.23518012411080746,0.1993896,0.12475273,0.03808796,0.035879675,0.1402392,0.005595708635742518,0.06636876,0.44152632,0.223473933408436,0.14818628,0.30619186
0.029223144,0.3273929,0.033145234,0.07544544452672668,0.22440067,0.4421245,0.025268883,0.2210552932633176,0.24913178,0.19233617,0.036323804,0.0324714,0.13787988,0.01631014297860858,0.08228417,0.44942546,0.20626193237571594,0.13800149,0.2873597
0.07710831,0.5515743,0.2827242,0.2287108637226518,0.50609565,0.252492,0.29376373,0.3501435710086143,0.13009027,0.38386548,0.08151519,0.1888751,0.06261337,0.08613928916835735,0.078243725,0.30741504,0.17625729057543743,0.1656631,0.29681587
0.021860708,0.4087234,0.04564637,0.1085318015119081,0.19722828,0.36148912,0.075244546,0.2827674369660462,0.18235262,0.10269666,0.025092129,0.050359767,0.14461723,0.017774019066441143,0.082652375,0.5089232,0.2484995549099733,0.17623016,0.35474718
0.09573007,0.46495822,0.10298528,0.18409056104543367,0.10212439,0.31344795,0.10714352,0.3586046215162773,0.119511634,0.047584385,0.09857939,0.12261163,0.22450271,0.10303926618235597,0.18679833,0.53889775,0.32787437967246275,0.26678976,0.44675842
0.079168364,0.5392159,0.12947293,0.023138830388329822,0.2932134,0.43612087,0.1386686,0.26324535579472136,0.07607253,0.11027926,0.09966248,0.114013165,0.14843601,0.053618196217091775,0.044906624,0.27280438,0.27147813628868817,0.17756914,0.3018753
0.046278458,0.470226,0.13057087,0.18681272120876327,0.28105602,0.29255638,0.14534655,0.3289780797386848,0.120850086,0.18100148,0.048017126,0.119374335,0.11600131,0.0505265250315915,0.09793025,0.4572159,0.23020698381241905,0.18695085,0.33157003
0.017652106,0.45592803,0.062849656,0.07566009953960597,0.22377983,0.3651859,0.08820188,0.2820341469220488,0.14387037,0.12543643,0.018117536,0.0690047,0.12745933,0.022614031356841882,0.060553484,0.4817792,0.23860198431611906,0.16560048,0.33985537
0.013297625,0.42932522,0.04049556,0.06187571971254318,0.23270777,0.38737074,0.07641888,0.2629207557752453,0.17990108,0.10582912,0.023040842,0.041633952,0.1400122,0.006608164396489864,0.06750883,0.46881607,0.24506868470412108,0.16584232,0.3335122
0.19814007,0.33488163,0.2077388,0.3234054094043246,0.3477948,0.40660518,0.23404649,0.30589084835345093,0.37476426,0.3387509,0.2594867,0.20016244,0.1819639,0.17576904054614242,0.17109175,0.5258257,0.24121895447313726,0.19013213,0.294246
0.015981048,0.45176122,0.08164324,0.11167701270062076,0.23969224,0.3405958,0.12781718,0.29858511791510706,0.14435,0.1431039,0.026496168,0.077241674,0.110349506,0.022304456338267383,0.07608133,0.4399804,0.219982283198937,0.16199188,0.339239
0.06660241,0.5302172,0.23221774,0.24580059474803567,0.43598822,0.26756242,0.23915729,0.3677627620657657,0.122054495,0.2978748,0.062175263,0.16468804,0.086377114,0.07426666445599987,0.10470754,0.40452373,0.2228207433692446,0.19069664,0.33388716
0.03958993,0.47371924,0.08689098,0.06240284774417087,0.2558433,0.37215585,0.105245024,0.2668947460136848,0.13523488,0.122300744,0.053630065,0.08550523,0.14447507,0.0274939116496347,0.04728654,0.40236133,0.23386685403201124,0.16955522,0.31236434
0.030475657,0.4680255,0.06399006,0.028272652696359164,0.23222747,0.41007525,0.08705479,0.26206366572381995,0.1353433,0.09031418,0.03414503,0.054460686,0.15197043,0.018646087118765226,0.057434652,0.39583254,0.2561209653672579,0.16971955,0.3472457
0.067833826,0.24506073,0.026889518,0.11715249702914983,0.3289416,0.5425114,0.04153356,0.18083317084999026,0.39872375,0.2963652,0.0871191,0.00082480535,0.13905606,0.038607332316439945,0.105550535,0.52385575,0.1884409413064565,0.11634577,0.24597614
0.07289378,0.29169855,0.059883162,0.15061760903705654,0.30055055,0.43702412,0.05394101,0.22508993350539602,0.30892012,0.23405132,0.0927185,0.04538465,0.129787,0.04153353249201195,0.08330266,0.5483021,0.18346202100772127,0.13743645,0.26389998
0.46669072,0.683859,0.49516082,0.552214183132851,0.23492774,0.14655349,0.5278001,0.6231932373915943,0.080297254,0.18267971,0.48741212,0.5289772,0.4739191,0.4637638278258297,0.46648905,0.6307876,0.547816632868998,0.53545284,0.6032355
0.0143588185,0.43805772,0.06747681,0.09400209564012574,0.24067059,0.35691226,0.117776036,0.2852466871148012,0.15992206,0.15671942,0.027254041,0.072518244,0.10219088,0.020963437257806236,0.07287884,0.46360195,0.2162790029767402,0.14456174,0.3336498
0.04915222,0.42258918,0.11308406,0.18125543087532586,0.30977687,0.3127603,0.15787184,0.3206693192401592,0.1701576,0.18866467,0.067078814,0.103552386,0.10213738,0.04271236256274175,0.087817855,0.4553596,0.222045283322717,0.16562322,0.32768676
0.13409825,0.5421361,0.2480339,0.28790487727429265,0.3135958,0.23319808,0.25616172,0.40080882404852947,0.10247684,0.23351184,0.13524932,0.2237162,0.15035135,0.14416027864961672,0.16574064,0.44304916,0.26375301582518096,0.25813925,0.37409604
0.05826127,0.4609384,0.106219575,0.1635033298101998,0.17295834,0.3016239,0.097794294,0.32007999920479996,0.116354555,0.10880417,0.06396608,0.107858494,0.14511223,0.060170966610257996,0.10641698,0.45121038,0.2552016153120969,0.21229461,0.352062
0.03133526,0.45870697,0.09066333,0.09010075540604533,0.25959983,0.34691018,0.088394254,0.288194917291695,0.13650577,0.14422426,0.027716938,0.078263074,0.115267925,0.027818064669083882,0.061109547,0.44756937,0.23790991427459487,0.16354519,0.32946923
0.03098676,0.45124567,0.086517796,0.10512348130740888,0.23130229,0.34002548,0.08149752,0.29313807758828464,0.12542172,0.121585816,0.023767468,0.07191418,0.13291058,0.021462235287734117,0.06709759,0.45351183,0.2519756751185405,0.17373759,0.33382058
0.004134573,0.4266616,0.031640187,0.07895771473746288,0.20305833,0.3782572,0.0784384,0.2783557967013478,0.17971836,0.0981234,0.0067372955,0.03785828,0.13482589,0.0031116755867005353,0.07430783,0.50498587,0.2491267149476029,0.17267126,0.35260692
0.26604816,0.66900927,0.47207695,0.45279755716785347,0.61469805,0.21722633,0.52622974,0.5037936902276214,0.13286422,0.4807474,0.28539017,0.4224096,0.1621747,0.268040616082437,0.22240083,0.38819808,0.279631016777861,0.3076926,0.35569927
0.043226045,0.33473894,0.024949566,0.05831633149897989,0.25234,0.44678593,0.0154596865,0.20750333245019995,0.2276774,0.1528413,0.05686759,0.037389074,0.1432709,0.01072894864373692,0.074656196,0.41756704,0.20526023231561394,0.13716798,0.2741469
0.43222296,0.62160563,0.38757735,0.48326485899589156,0.043198943,0.19011585,0.3755766,0.5850224351013462,0.08169291,0.0375607,0.4387555,0.4350165,0.537825,0.4269268256156096,0.49879193,0.74781454,0.6048151362889083,0.55290633,0.7056023
0.005098067,0.42382318,0.030379653,0.06781483806889028,0.22515026,0.40351754,0.09171295,0.2705957762357466,0.20568833,0.12316233,0.008403961,0.024548419,0.13726684,0.0051482658088959484,0.073753074,0.49540085,0.2546878952812737,0.1675739,0.34649974
0.009602252,0.4138239,0.03978476,0.08198352491901151,0.21626148,0.3757426,0.08465591,0.27109195626551735,0.17469884,0.11574665,0.015739162,0.040867742,0.122878954,0.009556342573380555,0.07686828,0.48438585,0.23570271414216284,0.15573148,0.34310216
0.005643312,0.43737602,0.0399134,0.06021846361310782,0.21751788,0.37906954,0.08093417,0.2722233363334002,0.16736278,0.10352102,0.0074523874,0.039883014,0.13945006,0.0053605703216342195,0.07371588,0.4853074,0.24216230452973828,0.16985667,0.35062745
0.08747889,0.50428736,0.18152304,0.20254984215299052,0.33299223,0.29931867,0.25047538,0.37220820233249213,0.13216357,0.24463782,0.115091905,0.1848492,0.11263162,0.09592200575532034,0.117824756,0.4048221,0.2438485646309139,0.19718832,0.32374388
0.014059287,0.43732214,0.05237958,0.06428570385714223,0.23147556,0.3788157,0.07861915,0.26718346603100795,0.1629756,0.10168308,0.020098541,0.046806972,0.13856444,0.0048102402886144174,0.06317752,0.4588732,0.23911499434689967,0.16461185,0.33631182
0.09987143,0.56728536,0.1704769,0.038506666310399985,0.34290096,0.42169687,0.18669376,0.26751784605107076,0.06292904,0.15619469,0.12434927,0.14719693,0.14625107,0.0692347181540831,0.031630702,0.22557452,0.25960676557640594,0.17548336,0.27242965
0.16381635,0.27056617,0.1580046,0.26812399608743975,0.38842574,0.4681768,0.1805686,0.2438917046335023,0.45938626,0.40367502,0.21985543,0.13517237,0.15433478,0.13262232795733966,0.15669037,0.58945286,0.20399516223970973,0.15610231,0.25292793
0.111567855,0.167117,0.05740966,0.1222055033323302,0.48590806,0.6838395,0.05294776,0.11738470204308213,0.5563303,0.46782655,0.15270229,0.014286239,0.15404128,0.07211196432671786,0.12738356,0.49270183,0.13848826830929611,0.08307944,0.18517686
0.0562427,0.4234351,0.089385524,0.06305765378345923,0.3209891,0.39431396,0.08417937,0.2407617444457047,0.16190779,0.14954057,0.06903522,0.08557673,0.13841987,0.026968925618135537,0.053867236,0.3457364,0.20789541247372476,0.15264213,0.28356862
0.060880523,0.5090835,0.1022162,0.04748197284891837,0.2331278,0.4292968,0.09472489,0.288015317280919,0.07130047,0.07968068,0.06360051,0.08631492,0.13615434,0.04692888581573315,0.068432584,0.34611923,0.2901558774093526,0.18093868,0.34747964
0.0028691217,0.42939538,0.03269051,0.07211055432663326,0.2053124,0.3797,0.0769538,0.28060231683613907,0.17780882,0.093256444,0.0016520992,0.032364603,0.14057977,0.0009410698564641913,0.07787026,0.5059964,0.2505631150337869,0.1741054,0.35699987
0.034559008,0.44836062,0.10118075,0.167925100075506,0.24856004,0.3049975,0.120690286,0.3276630196597812,0.1324569,0.14649618,0.030269537,0.0928489,0.11208089,0.03572166914330015,0.09161097,0.44684193,0.23611298416677906,0.18733999,0.34845853
0.05873141,0.51776034,0.16844098,0.14227071853624312,0.3390107,0.31036153,0.19203162,0.3090215185412911,0.10435916,0.2307227,0.06610474,0.14130166,0.111618444,0.06021791361307482,0.051965177,0.36419997,0.20860660251639618,0.16245484,0.28037602
0.04081774,0.29561526,0.013365269,0.08161632489697951,0.24695584,0.49717358,0.026830286,0.20360369221622154,0.31657302,0.20104882,0.052867945,0.0030817613,0.14368375,0.021173856270431377,0.09235901,0.48623294,0.21475435288526118,0.13066253,0.27580845
0.06958777,0.49080136,0.15137859,0.15836220950173258,0.27118132,0.3013149,0.12253258,0.3281400396884024,0.095570266,0.1583839,0.059932318,0.12096651,0.12784606,0.06467365388041924,0.08648324,0.41491923,0.26173253570395216,0.19823536,0.32158893
0.049046304,0.48083532,0.13207124,0.1290978677458721,0.29826382,0.31860343,0.13903928,0.30078099804685987,0.12348925,0.20540854,0.048121024,0.12464267,0.11176525,0.04676828080609685,0.061195318,0.40073833,0.20960675257640518,0.16248557,0.29307634
0.11200112,0.63340557,0.39248896,0.24410806464648388,0.6749823,0.26020658,0.427672,0.3680147220808833,0.1072095,0.52247715,0.12771884,0.2616033,0.04748349,0.12243407734604465,0.04180157,0.17900339,0.15904024954241497,0.1492981,0.21310385
0.19778436,0.35851666,0.19265701,0.3146443188786591,0.2544469,0.37497354,0.21723253,0.32180149930808993,0.32849693,0.2741484,0.25445613,0.20649461,0.21279618,0.18684911121094666,0.19324958,0.55383587,0.26576321594579294,0.2279708,0.33020929
0.11267917,0.61422443,0.36538053,0.2767127966027678,0.659683,0.271393,0.41691962,0.3839022230341334,0.1188685,0.48085004,0.13192472,0.25806883,0.040730044,0.12192019731521184,0.07629761,0.23701826,0.17951475077088505,0.16180183,0.26892877
0.09050438,0.24513213,0.07787138,0.17722846063370765,0.37269345,0.5028404,0.09724,0.20076933204615993,0.42588738,0.36856288,0.12602036,0.04652523,0.12242615,0.06267486376049182,0.106928796,0.5679153,0.17919848075190886,0.116275154,0.21464756
0.067662194,0.27846608,0.032982975,0.0845058650703519,0.35072193,0.5186112,0.027969778,0.17085175025110502,0.33426058,0.25744763,0.09064512,0.027416427,0.14285287,0.03206012592360756,0.080419295,0.39661968,0.17843289070597343,0.114263505,0.22561222
0.046624433,0.44647986,0.07329643,0.14642903878574232,0.14532581,0.33518782,0.07858616,0.3147407188844431,0.14190382,0.08985028,0.039211806,0.082454294,0.1578343,0.05403942924236576,0.12724592,0.52682304,0.2714432962865978,0.2163518,0.3787212
0.043875758,0.48625618,0.11134882,0.09883860593031636,0.2576622,0.34281203,0.106891334,0.29585821775149307,0.099937215,0.13573724,0.03954627,0.092160895,0.11884718,0.03853800231228014,0.06040732,0.40544155,0.24402327464139648,0.1698368,0.32740498
0.28178537,0.49799067,0.25334418,0.3690991921459515,0.07208738,0.23614548,0.27307782,0.4657684579461075,0.16410513,0.07189512,0.30730075,0.28893867,0.38406843,0.28444425706665544,0.3411427,0.652145,0.45854025751241545,0.3890692,0.53381807
0.26930565,0.5393419,0.23418404,0.3401932204115932,0.003184855,0.24321769,0.22441113,0.48229524893771497,0.088332094,0.0,0.27953076,0.276245,0.40460137,0.28170171690210305,0.36793447,0.6562189,0.49232688953961334,0.42896408,0.6057949
0.037112955,0.46442595,0.10074927,0.1403878384232703,0.24668375,0.30697775,0.12031302,0.31033335862000155,0.12833287,0.16153875,0.03169394,0.09479423,0.11468141,0.044678502680710164,0.082962304,0.4615098,0.2229712433782746,0.17959937,0.33721587
0.0460114,0.49097678,0.118720844,0.10629749237784954,0.27513131,0.3294705,0.13906485,0.28986175739170544,0.11767803,0.17170629,0.056909066,0.115458086,0.12679848,0.04382213462932808,0.04813467,0.39631683,0.21340949280456958,0.17012806,0.29543406
0.023404445,0.44742697,0.07308462,0.12046908722814524,0.20018807,0.34058988,0.111959875,0.30122067807324066,0.1524755,0.12424439,0.03702232,0.08087683,0.12159644,0.03249736194984172,0.08599539,0.44855082,0.23608796416527786,0.1741133,0.3516078
0.06096941,0.48289698,0.12540682,0.14785646887138812,0.3126305,0.32776162,0.16468224,0.31793458907607536,0.106475994,0.19322121,0.068396136,0.14772277,0.11759609,0.060677173640630425,0.07622614,0.4217079,0.23066464383987864,0.18708688,0.32223803
0.031450488,0.38092482,0.054661855,0.11681030700861843,0.23801371,0.36153492,0.061460108,0.262668865760132,0.19279148,0.1348106,0.039110314,0.05001298,0.13134071,0.016708667002520022,0.06944278,0.50087816,0.2158103129486188,0.15785016,0.3137928
0.014684401,0.44632336,0.06395276,0.0833295449997727,0.22796938,0.35885683,0.089079976,0.276748766604926,0.14553517,0.1146324,0.020649213,0.061569218,0.13214621,0.012671506760290406,0.06873238,0.4666322,0.23083938385036304,0.16679993,0.3349728
0.008905582,0.42436653,0.036711395,0.08305591498335489,0.21255758,0.37788004,0.0757409,0.2809806968588418,0.17294733,0.12091437,0.007839855,0.04252444,0.1290809,0.009873517592411056,0.06773693,0.4982715,0.25027103501626213,0.16714187,0.34016693
0.04550488,0.50613153,0.17126699,0.15658772939526377,0.36013165,0.32206047,0.1617611,0.32872079972324797,0.10681693,0.2304396,0.03605407,0.115444556,0.082707115,0.050423230025393805,0.07113333,0.41550308,0.22916875375012524,0.17143975,0.34041378
0.3079949,0.6896738,0.47820807,0.4689591281375477,0.4743106,0.18242738,0.5193832,0.5256812915408775,0.091316834,0.3705293,0.33053696,0.43394324,0.24320921,0.32055248923314933,0.26933527,0.41085607,0.3354342801260568,0.3598131,0.3956157
0.35779083,0.60929734,0.3817821,0.4747742984864579,0.122541666,0.1892483,0.3915778,0.5408502324510139,0.103532866,0.14918378,0.36911765,0.41588613,0.4026637,0.3772322726339364,0.41473863,0.66612345,0.493403199604192,0.477749,0.5821078
0.15740149,0.11096953,0.11771749,0.18365261101915667,0.6714537,0.77692807,0.123414785,0.0808661148519669,0.7263112,0.6418076,0.21355352,0.018529512,0.13497743,0.110520316631219,0.13646932,0.48393485,0.09174864550491874,0.05285743,0.11503735
0.008030266,0.39403036,0.025851056,0.09063458943807537,0.19020775,0.37808105,0.04970908,0.26533909592034577,0.18971193,0.12088406,0.009754788,0.034742955,0.12846011,0.0037368370242102217,0.07950753,0.51330847,0.23450468407028105,0.16213438,0.32901663
0.015350644,0.37895232,0.025358647,0.10024863601491817,0.21045122,0.40915498,0.06663674,0.25767616546056993,0.23643467,0.12462506,0.022895318,0.021178514,0.13454205,0.012709340762560445,0.074722335,0.5264273,0.2430740245844415,0.15823948,0.32476044
0.09194179,0.2730817,0.08940704,0.1928840415730425,0.34128818,0.45311373,0.10349342,0.22706304362378263,0.3912658,0.3066309,0.12321359,0.061518814,0.13312402,0.06455376387322584,0.10997382,0.5887445,0.1900787814047269,0.13360375,0.24972174
0.0782803,0.22242948,0.032968313,0.11982186718931204,0.35755417,0.5662422,0.03330785,0.168285350097121,0.42001563,0.33106208,0.10181299,0.0101584755,0.13644727,0.04523971971438318,0.11059664,0.5124668,0.17184458031067482,0.108091794,0.23222667
0.09316227,0.19809294,0.03570418,0.10529335631760138,0.41290846,0.61789703,0.019897759,0.1364823081889385,0.45895183,0.36827552,0.12529574,0.017873898,0.15703936,0.04933414296004858,0.114934586,0.46849185,0.15536046932162817,0.09321949,0.2109783
0.08508274,0.3453715,0.08716382,0.20718158243089496,0.23110077,0.367232,0.10780153,0.286230417173825,0.27351436,0.21631992,0.110122666,0.08617228,0.1401875,0.06632832397969944,0.116800934,0.5580621,0.22941765376505924,0.1799549,0.31103045
0.064511,0.24689698,0.029716179,0.12491375749482546,0.31540748,0.5072041,0.026324183,0.1883829113029747,0.36243826,0.26956493,0.08328737,0.012141164,0.14118811,0.03240039394402364,0.09717654,0.54432744,0.18191944091516646,0.12296367,0.24880414
0.046282653,0.4748829,0.07616313,0.04693877981632679,0.22412786,0.3963555,0.09361261,0.25987203559232214,0.11006478,0.083958626,0.06730746,0.08666833,0.15099064,0.03155022189301331,0.058259252,0.37429845,0.2511531150691869,0.17597476,0.32110992
0.07345788,0.30723715,0.038498804,0.06932962415977745,0.34425434,0.48914027,0.012557715,0.17897994073879647,0.24731089,0.18587509,0.09225534,0.039117742,0.14862217,0.024297576457854585,0.074392304,0.3673305,0.1940787116447227,0.119180575,0.23176521
0.027708497,0.45769155,0.097817406,0.12107434726446084,0.2751269,0.3240173,0.11169076,0.3033675482020529,0.13612698,0.17939943,0.020046283,0.09745833,0.11232501,0.028544381712662905,0.0648988,0.4409696,0.21029756261785376,0.15694395,0.31403753
0.15468375,0.48685658,0.16502728,0.26317583579055015,0.08081031,0.26545894,0.16382462,0.39335068360104103,0.10019333,0.061217368,0.17534062,0.20103976,0.25432992,0.164989199899352,0.2181912,0.535972,0.3531421011885261,0.31086475,0.449571
0.078433976,0.22468059,0.0362837,0.1352661381159683,0.3256112,0.5457079,0.038610995,0.17591187055471225,0.42233673,0.3313101,0.10699628,0.015287902,0.13344671,0.051571611094296664,0.113671325,0.56347543,0.18149081088944866,0.117283255,0.22266145
0.06054304,0.5155878,0.18501116,0.1905621214337273,0.3677071,0.29665852,0.18910119,0.339853100391186,0.11217082,0.24600005,0.056991134,0.14727834,0.09514019,0.06714012402840744,0.08151394,0.3893205,0.2203981132238868,0.17781883,0.30972275
0.0354168,0.46656293,0.09331845,0.06057586863455212,0.29112342,0.3780674,0.10591203,0.2674885560493134,0.1566364,0.13845956,0.045583855,0.07018058,0.13807052,0.020631935237916114,0.04647447,0.40534443,0.23980413438824807,0.1610148,0.31249452
0.09708892,0.2054129,0.059057936,0.14555697873341875,0.40577456,0.6048349,0.06551567,0.15753800945228058,0.49869597,0.39200068,0.12967181,0.011742007,0.13548756,0.06614215396852924,0.11750325,0.53906167,0.1673284600397076,0.1035472,0.21009493
0.059275735,0.47881556,0.12263389,0.17868782072126926,0.21289054,0.2978456,0.15643758,0.3296748897804934,0.11579315,0.14898255,0.07465918,0.13498737,0.13085103,0.07181899430913966,0.10774859,0.43682325,0.24084241445054488,0.2022886,0.34489167
0.02534632,0.35583633,0.034582466,0.1121264467275868,0.22488412,0.38359308,0.0442397,0.24890750493445032,0.20428929,0.14552969,0.029445115,0.037909705,0.12348479,0.010104287606257256,0.07971737,0.49211153,0.21422176285330577,0.15335609,0.30470195
0.050848853,0.4732755,0.12069003,0.16682631000957862,0.25654975,0.3152417,0.1481725,0.31783668907020135,0.10931709,0.17417797,0.05736194,0.13136435,0.11066096,0.05872460852347651,0.09377473,0.42982948,0.22947749376864965,0.18267114,0.32936615
0.010541901,0.42933172,0.042285815,0.07114313926858835,0.21596465,0.3716342,0.07162368,0.2715320762919246,0.17296694,0.10377696,0.015056562,0.049447674,0.13493817,0.004783036286982178,0.069338895,0.4806652,0.23823715429422926,0.16691065,0.34795034
0.023394622,0.4152387,0.049724072,0.12902606774156405,0.15212342,0.33830607,0.072681546,0.2963495177809711,0.16875508,0.101976156,0.023459125,0.05688251,0.146902,0.024306784458407067,0.09795473,0.52447075,0.2493419049605143,0.18913096,0.36912045
0.04030547,0.4714093,0.09739025,0.07064674423880465,0.28072742,0.36577523,0.09791103,0.27585823655149416,0.14495346,0.13787276,0.04038884,0.077358305,0.13811997,0.02843577070614624,0.047574073,0.41199237,0.23995393439723606,0.16636874,0.31114507
0.104672104,0.26106468,0.08289431,0.19581349174880952,0.33996722,0.51611614,0.10648793,0.20835687250141235,0.42142597,0.36986035,0.15078901,0.07397927,0.12403588,0.08765061525903692,0.13207747,0.5413043,0.1981253418875205,0.1337178,0.23271899
0.22160253,0.55394727,0.29440498,0.37069034224142056,0.24614915,0.20976724,0.29388705,0.4661018579661115,0.10452307,0.18089995,0.23051971,0.28745684,0.27496773,0.2224577533474652,0.27920765,0.596746,0.3784914527094872,0.35428834,0.4859391
0.08060332,0.43093896,0.103501186,0.21263156275789377,0.15562847,0.30019733,0.1261754,0.34686988081219283,0.15878089,0.1085307,0.08426371,0.11148809,0.18166092,0.0815861448951687,0.15128572,0.55484223,0.2982139478928369,0.2275853,0.38877115
0.63142985,0.75904727,0.6081855,0.6662568399754104,0.11349583,0.13208422,0.599908,0.7499163049949783,0.07071921,0.10607648,0.62809366,0.62503666,0.7000939,0.6287451777247107,0.6611239,0.8378105,0.7417729445063767,0.70664454,0.7915255
0.06920175,0.52264607,0.17016514,0.12688802761328166,0.33686414,0.35101894,0.20975885,0.3099810185988611,0.07125133,0.20040172,0.08334266,0.14061102,0.10349697,0.06403095384185724,0.057786323,0.31888396,0.24037478442248705,0.1656219,0.3148297
0.025286369,0.46028852,0.101933524,0.11964574717874484,0.27475455,0.3354298,0.09905425,0.29743377784602665,0.12781245,0.14324412,0.015874442,0.07375339,0.11594138,0.01991759519505571,0.06849715,0.44837317,0.23188464391307864,0.16568922,0.32287595
0.061724458,0.42348158,0.08438815,0.036109155166549306,0.3436202,0.43095875,0.08576459,0.2205929132355748,0.16602974,0.15181467,0.08494417,0.08364342,0.14038506,0.02442388946543337,0.045061402,0.31411812,0.21400701284042078,0.14236507,0.2591501
0.12542005,0.61398876,0.3762949,0.3032367381942043,0.7089293,0.24955289,0.47306946,0.4077402044644123,0.15837018,0.5602021,0.15043262,0.29376957,0.020276934,0.13976368838582132,0.08516333,0.247383,0.1668407700104462,0.16846424,0.25042772
0.015800796,0.43891847,0.055678517,0.08939556536373393,0.21561095,0.35782218,0.07195145,0.28610198716611923,0.15576243,0.10679993,0.009664815,0.054932263,0.13226989,0.014431519865891192,0.06940588,0.49133116,0.2466007747960465,0.17006873,0.34038305
0.110790715,0.21686894,0.07632236,0.18335442100126526,0.3782316,0.5286492,0.06629118,0.18193706091622364,0.45237896,0.35296595,0.149386,0.054931346,0.15005772,0.07934827476089648,0.12798946,0.56173337,0.17094354025661243,0.12016316,0.23459207
0.048074853,0.28027007,0.0206168,0.10658750639525039,0.27943006,0.48693028,0.03129238,0.20501471230088275,0.32568535,0.23017034,0.062500656,0.0057956316,0.1402447,0.021118174267090457,0.09469193,0.5210004,0.20219401213164076,0.13021475,0.26409912
0.012850985,0.38691393,0.021859422,0.042624542557472556,0.2178193,0.4290159,0.052665234,0.24041675442500526,0.21202046,0.12133005,0.019925904,0.023055464,0.13748774,0.005293142317588539,0.07515457,0.45551673,0.23341830400509825,0.1566952,0.3313786
0.023760658,0.39393276,0.04615523,0.14321147859268873,0.22443113,0.37296125,0.086538374,0.27420313645218825,0.19736397,0.17385212,0.036108036,0.069911614,0.10631683,0.02761524565691474,0.08225627,0.4994737,0.22996748379804904,0.16059801,0.30843812
0.027323581,0.34825912,0.021937639,0.06803933408236004,0.24080244,0.4356839,0.03570485,0.22677885360673122,0.23145835,0.14189413,0.0368719,0.023482256,0.13898125,0.006353371381202283,0.074157834,0.45768148,0.2185617231137034,0.14645468,0.3060245
0.11512861,0.5676565,0.27165252,0.23966031437961885,0.45300016,0.2709977,0.321344,0.3545684212741053,0.12090019,0.35482657,0.13445902,0.23009628,0.08336476,0.12280927736855664,0.06918363,0.2769413,0.19257989155479352,0.18386869,0.25986204
0.34379703,0.65317863,0.41930157,0.45448326726899607,0.2085605,0.16737877,0.39607188,0.535817432149046,0.048661534,0.18129683,0.35894895,0.41188276,0.35935107,0.36498417189905036,0.37705097,0.54489154,0.441534966492098,0.45645207,0.50826514
0.4851062,0.6355778,0.4410692,0.5404853324291199,0.032707244,0.17644864,0.44897243,0.6135704868142292,0.1034179,0.052428365,0.5124196,0.48469546,0.5627383,0.4793364687601881,0.52634794,0.7379398,0.6268806876128413,0.5763376,0.6833909
0.046605658,0.29693606,0.02818951,0.11953837717230265,0.27570012,0.4622044,0.043185443,0.21486088289165298,0.30805755,0.21074158,0.05888884,0.0119178,0.13517189,0.022947161376829686,0.08583259,0.51915383,0.20221127213267634,0.13641751,0.27451915
0.049347494,0.2914234,0.018643051,0.11455046687302803,0.24635962,0.5346389,0.036341637,0.20004998200299892,0.3307814,0.26898307,0.07447465,0.03663336,0.11926925,0.041882159512929576,0.11665124,0.50578696,0.20638005238280313,0.1251274,0.27619407
0.16130586,0.59423864,0.27893674,0.23412817404769046,0.3711128,0.31810418,0.29876783,0.3560082513604951,0.036878873,0.22967881,0.19572708,0.25796598,0.14438598,0.15696916941815017,0.11377369,0.24479398,0.2876977472618648,0.2332337,0.3111365
