turn,acap,pcap,modp,sced,loc,MI_loc_aexp,MI_loc_data,MI_loc_stor,MI_loc_time,MI_loc_cplx,MI_loc_pcap,actual
0.49521586,0.7326516,0.7678586,0.7865974,0.7501504,0.1004888,0.41512938490776313,0.3596588015795281,0.15984398,0.12270673,0.08699337130066286,0.22026834,0.14393485
0.37019882,0.6260817,0.43199337,0.61524117,0.823647,0.1041203,0.30622284837337094,0.41721805503308335,0.382389,0.17014337,0.32187326781267317,0.25308532,0.18294029
0.61439496,0.68034077,0.4599904,0.6304562,0.7891906,0.13114253,0.5989404659364279,0.25934027556041656,0.32058161,0.15232733,0.3723019627698037,0.16202772,0.15592588
0.17787589,0.5367584,0.34530511,0.54984975,0.84017515,0.08174271,0.10675296640517798,0.5599533635972018,0.39767092,0.18281841,0.36926522307347764,0.38542292,0.15479118
0.4540585,0.6906178,0.4683863,0.7141244,0.84338474,0.08031728,0.2768392466103548,0.39350634361038067,0.3390736,0.15648733,0.2853778914622108,0.2568791,0.11750044
0.11360316,0.17223303,0.12012149,0.15385771,0.5657022,0.51219016,0.56354883381293,0.7057768423466105,0.76395875,0.40291423,0.5508310449168955,0.58775437,0.74256206
0.21740311,0.61575097,0.54595065,0.6373577,0.7311341,0.1303688,0.19470515168230912,0.5220153613209217,0.3087092,0.15978657,0.16027669397233058,0.36021727,0.14106986
0.14913028,0.5975325,0.49166653,0.62067056,0.787427,0.09105016,0.08657424519445471,0.5864261751855706,0.34891576,0.19358893,0.2205702479429752,0.39583474,0.12665291
0.2319755,0.58832717,0.53638005,0.6097643,0.6528504,0.13580403,0.2440600146436009,0.4943289296597358,0.3096375,0.13942981,0.1709760229023977,0.33486956,0.11924007
0.13314207,0.3465144,0.33429524,0.4652506,0.41038707,0.33169234,0.2941010776460647,0.6619978397198704,0.53915876,0.26793915,0.4626032837396716,0.53945756,0.33809555
0.27185598,0.44423997,0.23918176,0.35356757,0.8569931,0.15559542,0.340322600419356,0.47609680856580855,0.44837514,0.23246555,0.4512425848757415,0.29921514,0.2667766
0.2224482,0.51522225,0.32370412,0.43337864,0.85076976,0.13571078,0.29219539753172385,0.4966792298007538,0.437849,0.20304428,0.3837025416297458,0.26064315,0.20500003
0.07364744,0.37311348,0.31161672,0.43704423,0.56228966,0.27054048,0.19915533194931992,0.6728899903733994,0.55468893,0.2507678,0.42971087702891225,0.5339587,0.24754235
0.44123355,0.6910105,0.5257175,0.7551203,0.8008443,0.08105242,0.2622700457362027,0.392339883540393,0.31193244,0.14508349,0.28725157127484285,0.3057296,0.11948033
0.06654829,0.27816978,0.22725594,0.2833323,0.6080629,0.40627372,0.37517109251026554,0.7257612435456746,0.6798153,0.34204358,0.50062019993798,0.5716366,0.46323675
0.2815057,0.6140894,0.54513574,0.6246442,0.7115202,0.13261116,0.18385237103114227,0.5077823704669422,0.32211477,0.11212919,0.1809719619028038,0.37284213,0.19638161
0.5545265,0.7286171,0.6174095,0.75770414,0.7854963,0.09419738,0.4306325558379534,0.27903851674231106,0.23511407,0.1487632,0.19463778053622194,0.14893007,0.14393269
0.31281662,0.6135108,0.42121005,0.6242572,0.82158923,0.111272745,0.23121181387270884,0.4396042463762548,0.3768067,0.21128486,0.3322964667703533,0.25445974,0.17020306
0.20696312,0.55975485,0.46135443,0.6254089,0.70075536,0.11590052,0.09765534585932074,0.5707657642459458,0.3711815,0.1643658,0.25057584494241547,0.38349217,0.16746923
0.24361748,0.5391452,0.4406579,0.58637077,0.6598536,0.16364446,0.17884807073088424,0.539108782346527,0.41150865,0.09415547,0.23886642611335737,0.3841165,0.25235647
0.46093366,0.6794517,0.72317255,0.7637763,0.6184813,0.14229253,0.3897601233856074,0.40384304423058265,0.2191265,0.12352544,0.14950068504993147,0.2723804,0.19305134
0.2693315,0.61173964,0.42684734,0.61597776,0.84710467,0.09646045,0.18230539093832346,0.48386117903167075,0.40533388,0.17178494,0.299753550024645,0.29225546,0.194169
0.2196067,0.5679336,0.36216676,0.58795655,0.8311346,0.08581817,0.11557245693434741,0.5255731615343897,0.4154706,0.2147777,0.38088264191173576,0.34310406,0.19390617
0.24290183,0.6229816,0.50494635,0.7001289,0.78214455,0.08778991,0.07011211420672686,0.5569791334187479,0.34228736,0.157377,0.22932823706717628,0.38185486,0.15269144
0.14155726,0.5934651,0.47391698,0.64268214,0.7893511,0.0778627,0.0,0.6058366663502,0.36636496,0.18056849,0.24426462557353742,0.43155143,0.14832596
0.34705198,0.45725864,0.17210706,0.34706098,0.8883974,0.16490823,0.4335482660128959,0.4309847958590878,0.46250802,0.31176394,0.6147520385247961,0.2764585,0.26885316
0.07966548,0.419543,0.3139397,0.46528473,0.6811904,0.18025681,0.12582476754948607,0.6315978378958703,0.4906813,0.19275887,0.3616371438362856,0.4938673,0.20067827
0.500097,0.78363454,0.63395905,0.762632,0.87704873,0.11635955,0.34288820057329206,0.4068606744116405,0.27628958,0.15405813,0.25720177427982255,0.26060498,0.1682911
0.35227942,0.66184914,0.6182306,0.7174493,0.7412738,0.101255946,0.25784806547088396,0.4522366771342007,0.25292224,0.11141212,0.15860642413935755,0.30447948,0.14109363
0.32196128,0.5596082,0.36410725,0.5619926,0.8007706,0.07847175,0.2621049157262949,0.4390037963402278,0.40751982,0.131614,0.3591437840856216,0.24287845,0.16077751
0.06376603,0.3286933,0.2550885,0.431381,0.54562515,0.25181988,0.1648350298901018,0.6589997795399868,0.55605036,0.22540534,0.46716009328399066,0.5797583,0.2670746
0.122028485,0.58052325,0.47156268,0.62415576,0.79253894,0.09793019,0.020850365251021914,0.6258260375495622,0.37866116,0.1861469,0.2702621729737827,0.4603002,0.15763839
0.31816185,0.6507267,0.62636006,0.66317225,0.76435554,0.11201482,0.3129969987798199,0.4414747064884824,0.25810513,0.13526137,0.14698976530102345,0.23786196,0.104983695
0.092224136,0.49175364,0.35826302,0.53910583,0.76910377,0.13946259,0.06171628870297733,0.6352995981179759,0.436309,0.1750053,0.32498506750149325,0.45240158,0.18472758
0.11498058,0.37776905,0.19666928,0.31533343,0.7698145,0.2708735,0.2857634571458074,0.6057757363465442,0.5603699,0.2549788,0.37877052212294776,0.40313095,0.30093846
0.315526,0.5856493,0.386494,0.58524036,0.8436835,0.11013916,0.23033809382028564,0.45665402739924166,0.37749898,0.16520019,0.3333233666676633,0.2731434,0.17230521
0.17855504,0.3265808,0.15172791,0.21305497,0.83103406,0.2099752,0.3633285217997113,0.5130860307851619,0.47182086,0.3116967,0.4938450506154949,0.33593574,0.23555335
0.5212882,0.7212116,0.6046171,0.71672606,0.78874344,0.110015765,0.47465624847937493,0.2976369478582169,0.25289178,0.15184718,0.2309768569023143,0.17377406,0.14673302
0.078816235,0.38269866,0.22040878,0.34707233,0.70540446,0.24332859,0.22948938376936304,0.6241337374480243,0.5203367,0.28756356,0.3906578609342139,0.4548561,0.20715752
0.56838197,0.51303315,0.13881354,0.24835862,0.98120296,0.23917656,0.6867210412032625,0.3133223887993434,0.40522516,0.23585609,0.6817254318274567,0.16034836,0.27210492
0.53865385,0.7366681,0.65759075,0.8062978,0.75895154,0.09434555,0.3646135818768149,0.3429066705744002,0.24092865,0.12371019,0.1817869318213068,0.23564091,0.16390523
0.30309185,0.4113348,0.1333721,0.28790036,0.90067065,0.18601517,0.4121856047311363,0.4688017081281025,0.48582715,0.34072948,0.6871265312873469,0.2998646,0.30425307
0.004254576,0.2955279,0.27034888,0.3143338,0.6689888,0.4070366,0.3215701192942072,0.7751545465092727,0.68815184,0.35885495,0.5325735867426412,0.592774,0.41671383
0.3176206,0.6505653,0.60943496,0.7179016,0.78680134,0.08203067,0.2624264857455892,0.43191888591513317,0.22720009,0.19408701,0.13673356632664335,0.2636419,0.08520132
0.16514298,0.37777382,0.3074546,0.43616283,0.6352232,0.19870274,0.29386931763215907,0.558203233492194,0.4905228,0.20563325,0.3665818233418176,0.45023143,0.26689905
0.09194349,0.42368072,0.33015218,0.4788154,0.6965505,0.20022747,0.14866090891965456,0.6349389980963399,0.47945365,0.19794723,0.3476694652330535,0.45861986,0.18121894
0.50332785,0.54714334,0.25095326,0.4562803,0.8867051,0.17625087,0.554207933252476,0.34046157042769426,0.4247352,0.2786977,0.601272239872776,0.22019592,0.23716533
0.22086221,0.47152463,0.44512013,0.53162754,0.52104205,0.28877258,0.3031383681883021,0.570178484210709,0.47284794,0.12723702,0.33626056637394336,0.36354414,0.36705232
0.009357426,0.2751621,0.27275324,0.3181368,0.61267024,0.4533425,0.3613251316795079,0.7966552477993148,0.70842683,0.41711545,0.5737646426235358,0.674613,0.41897675
0.5695867,0.73287565,0.58564246,0.7337021,0.8117158,0.08581081,0.4537824072269444,0.27692566661554,0.28365153,0.13029873,0.24578124542187543,0.19236839,0.16018336
0.19566622,0.52299935,0.4479143,0.5900273,0.57742494,0.18128867,0.17325249039514942,0.5692118741527125,0.42448902,0.14768544,0.2665176733482327,0.3955797,0.22998457
0.22420028,0.5923141,0.48274514,0.65799844,0.75524694,0.10372792,0.08216844993010701,0.563483033808982,0.35910976,0.16175702,0.25025407497459246,0.3813495,0.16852407
0.17047045,0.34821814,0.14216648,0.26633185,0.84300566,0.1843147,0.29037125742227543,0.5321978619318717,0.48930714,0.32948872,0.5259645074035493,0.34955823,0.27688548
0.17031014,0.482856,0.3504482,0.52690613,0.7327102,0.105659485,0.12359159741549584,0.564426233865574,0.425419,0.1647253,0.3120053687994631,0.4281647,0.19488928
0.46130475,0.69113004,0.52757657,0.7359437,0.8213564,0.0760271,0.26208741572524497,0.3973134238388054,0.3022254,0.12418569,0.2504459949554005,0.26785767,0.17785813
0.28381845,0.61669403,0.5426185,0.70081794,0.732835,0.12218691,0.17841045070462705,0.5184842311090538,0.32252216,0.11363856,0.23569806643019334,0.37167665,0.17283584
0.12745555,0.42819408,0.25424844,0.40128392,0.6976781,0.2400354,0.23499649409978965,0.6185871771152307,0.54890203,0.16537188,0.36667122333287766,0.40006015,0.30585212
0.22749674,0.5562305,0.56337976,0.6005007,0.6170998,0.16917923,0.3001678480100709,0.48075416884525013,0.3164391,0.20651995,0.1396772860322714,0.32718176,0.13888332
0.09810355,0.33577448,0.31931067,0.39523977,0.4569768,0.36599565,0.3444499606669977,0.6919200415152025,0.6036064,0.22863959,0.49794398020560193,0.5369727,0.43198383
0.14570874,0.42496893,0.36932713,0.51117665,0.5262286,0.24354053,0.20860841251650475,0.6223171373390283,0.47997874,0.19532098,0.35734526426547353,0.47073436,0.25583023
0.66010743,0.78404826,0.6087729,0.7428572,0.8131545,0.10294815,0.589570635374238,0.2181680030900802,0.26309854,0.16140944,0.29741931025806895,0.08196086,0.17337388
0.2516614,0.6175542,0.58526766,0.6637127,0.7064583,0.080127634,0.19802799188167952,0.44244697654681864,0.24146983,0.20040889,0.11625719437428056,0.2752197,0.10521869
0.25063765,0.5570416,0.48349237,0.6100943,0.6994967,0.13226494,0.20061513203690792,0.5289709917382596,0.3592289,0.13705772,0.2615846738415326,0.3471583,0.19155172
0.3146403,0.6319369,0.5607962,0.7423542,0.6814583,0.1079786,0.1717846903070814,0.4978380298702818,0.28810653,0.10516172,0.19976830002316998,0.36842862,0.15219682
0.26460543,0.6240263,0.49230722,0.6757841,0.8180447,0.08338642,0.1087272965236378,0.526292531577552,0.36056453,0.124189414,0.22376725762327423,0.37269026,0.1960586
0.7408643,0.8152386,0.5790166,0.7334687,0.8231095,0.12503193,0.7008947420536845,0.24402685464161128,0.2915051,0.10302306,0.38453436154656384,0.12501448,0.13950959
0.09013158,0.25546935,0.30314136,0.3199559,0.34797058,0.50583214,0.47231289833877393,0.7390989443459367,0.7028332,0.3630668,0.5900241709975829,0.5977777,0.5022713
0.33160833,0.59273183,0.38873363,0.5827396,0.84185445,0.120094925,0.2900690174041411,0.4339294260357656,0.37986952,0.19353306,0.36117213388278663,0.23801258,0.18366548
0.34264627,0.52192795,0.3356334,0.4864328,0.7800318,0.12864321,0.38456645307398724,0.4117879247072755,0.3803918,0.22370075,0.37144243285575673,0.21571279,0.22997661
0.1790074,0.3640518,0.17460027,0.2809106,0.8040841,0.17310245,0.3000650180039011,0.5243360314601619,0.4723756,0.24343637,0.4208008179199182,0.33286113,0.20309335
0.19377303,0.61477315,0.4586382,0.6651129,0.84113693,0.070530154,0.03266875196012512,0.574137184448231,0.36766168,0.16767155,0.2645065235493476,0.39442116,0.16111635
0.42795402,0.67954105,0.65415037,0.70951825,0.76800746,0.11930594,0.37373226242393576,0.39510294370617666,0.27201265,0.09094123,0.11785118821488118,0.2721701,0.17672665
0.3860856,0.56530774,0.36845624,0.5529784,0.7918817,0.10129918,0.36536824192209455,0.3861964531717872,0.39177042,0.14244547,0.3689006831099317,0.1916407,0.15974903
0.648171,0.74889666,0.49437228,0.7018984,0.83672506,0.11144449,0.5718185643091139,0.24072684444361067,0.32301754,0.18867135,0.40437363956263606,0.13269487,0.1782178
0.1612914,0.527917,0.3520978,0.54698116,0.76782,0.102963775,0.09637351578241095,0.5553201733192104,0.403135,0.18748768,0.32452609754739026,0.39787918,0.17312169
0.47109547,0.74707437,0.7722833,0.78850585,0.7524372,0.08519084,0.3944131936647916,0.3599878515992711,0.15876874,0.10581088,0.12003681399631859,0.24781044,0.14987883
0.1383399,0.52354807,0.33572713,0.5166004,0.8439869,0.111150816,0.09813874088832446,0.5899168353950102,0.42503512,0.174993,0.31874866812513314,0.39475095,0.17265937
0.106756434,0.46766806,0.3811726,0.5567534,0.60672486,0.18131945,0.08264169495850171,0.6259296375557782,0.4495696,0.1570403,0.32762732723726723,0.48052585,0.20071553
0.23248267,0.49876618,0.4574049,0.60709244,0.47256148,0.2155378,0.23655253419315206,0.5583907735034465,0.41658,0.12474199,0.31650343834965616,0.40593207,0.28826112
0.26138055,0.5508199,0.4485286,0.546278,0.7584803,0.15950233,0.30844471850668315,0.48575725914543555,0.39487046,0.14964125,0.23972252602774738,0.29709876,0.16092497
0.11437824,0.41287935,0.30937335,0.449385,0.6642737,0.24570124,0.20484057229043434,0.6357879381472763,0.498364,0.19208874,0.3852244214775578,0.4729096,0.25115418
0.23410052,0.55785394,0.36161128,0.557881,0.8219302,0.11766677,0.17998702079922127,0.5041156302469378,0.41873708,0.2162604,0.3744885625511437,0.3218579,0.19760126
0.040778857,0.4120641,0.30957305,0.46036237,0.7192071,0.19902408,0.10439174626350478,0.6769398406163905,0.5220299,0.21061787,0.38681646131835384,0.5166613,0.21376261
0.09661241,0.39700738,0.32001692,0.44474503,0.6318433,0.28490812,0.22654083359245003,0.6552697793161868,0.5233905,0.18174028,0.38383754161624584,0.49349752,0.2936607
0.30037016,0.67354524,0.5965967,0.7091909,0.7972649,0.09952712,0.21508049290482958,0.4783840787030447,0.2808435,0.1334188,0.17426823257317675,0.3084979,0.12905738
0.12798585,0.3972616,0.3598929,0.45320567,0.4910345,0.304582,0.26184977571098655,0.6588683395321003,0.5500133,0.18711188,0.3805464419453558,0.49729377,0.32802
0.094836965,0.3930119,0.25156575,0.36133915,0.7055076,0.16854665,0.18709239122554347,0.5715388342923301,0.4738959,0.23516242,0.36565124343487565,0.42565072,0.19183639
0.1283735,0.46371695,0.311127,0.49670267,0.76534814,0.10998915,0.08312596898755814,0.5976446058586764,0.44445235,0.1727278,0.3323908667609133,0.45042095,0.16472088
0.20103088,0.5466927,0.38876462,0.5582304,0.799577,0.11088456,0.15452942927176577,0.5137678708260722,0.39781272,0.20006138,0.301716569828343,0.33755463,0.18010671
0.036349226,0.37784332,0.33008426,0.42970264,0.647542,0.26627502,0.17140674028440442,0.6928383415703006,0.548875,0.23498723,0.40912425908757405,0.52071136,0.24346446
0.2567474,0.5648703,0.48569387,0.61221004,0.7244892,0.12291719,0.1939258516355511,0.542225232533514,0.34672213,0.16800809,0.22638512736148725,0.35823673,0.1480712
0.17278144,0.5996651,0.4568688,0.64578784,0.8085463,0.07028196,0.023865660431939627,0.5821519849291191,0.3694077,0.15872645,0.2499876250012375,0.41439697,0.15831356
0.0706445,0.42804992,0.31616193,0.4857163,0.6835206,0.19376992,0.10446593626795618,0.6475839388550363,0.4818593,0.18685262,0.36516656348334364,0.48624486,0.19321954
0.2404249,0.61762655,0.47269621,0.6469131,0.87824774,0.104021505,0.1079377264762636,0.5634284338057061,0.36720127,0.1469242,0.29671287032871296,0.35891023,0.20023926
0.19708464,0.55700696,0.39116585,0.59837663,0.7680553,0.08512725,0.07399099043945942,0.551618033097082,0.39007244,0.16339111,0.29240224075977594,0.37236643,0.14411509
0.1621223,0.37985802,0.21814269,0.31006858,0.7891836,0.15971197,0.27864031671841905,0.5094582705674962,0.45998338,0.24951182,0.4583881041611895,0.3597237,0.23598537
0.37500668,0.5368557,0.28943595,0.53903204,0.8561481,0.13919261,0.328121949687317,0.4313785258827116,0.4112379,0.24381895,0.48151685184831483,0.27903634,0.1969054
0.2443806,0.6354896,0.53746533,0.6836066,0.7655513,0.098417714,0.1370812082248725,0.532037881922273,0.32620496,0.12669636,0.19650855034914494,0.3740893,0.15982194
0.15151426,0.5877945,0.49593434,0.592358,0.81229335,0.109020576,0.12358473741508426,0.5828854349731261,0.36319464,0.18521146,0.2335867666413233,0.38325575,0.1515388
0.22972304,0.6132834,0.4803006,0.6412144,0.8205042,0.12141974,0.1352979481178769,0.5498633729918024,0.37632385,0.153773,0.23578383642161635,0.36402136,0.16395754
0.114344835,0.31621113,0.26953244,0.4366613,0.4747881,0.29321986,0.2504254450255267,0.670288900217334,0.5904236,0.24550277,0.4802915019708498,0.56957,0.31464618
0.4682068,0.42702428,0.07611942,0.16981372,0.9668004,0.26050785,0.7323841439430486,0.3886395233183714,0.47342932,0.41031417,0.8885732111426788,0.22601706,0.3480727
0.12660138,0.2760462,0.11466853,0.21235262,0.6494336,0.32223028,0.3794496627669798,0.6192394371543662,0.6314513,0.31545445,0.46012525398747456,0.48183608,0.4349579
0.28809434,0.5303629,0.29199314,0.51086336,0.83359617,0.11201215,0.2504044950242697,0.47890677873440674,0.41135165,0.23927239,0.46933725306627466,0.30372643,0.22230935
0.20950407,0.40371764,0.30249134,0.40947965,0.63140345,0.2946904,0.3941261236475674,0.5435638726138324,0.5017643,0.19586356,0.38448538155146184,0.4012484,0.32790807
0.20790115,0.5944835,0.4198221,0.6532751,0.8261842,0.08049561,0.03954095237245714,0.5515834330950059,0.3876112,0.18203342,0.2922389207761079,0.37942034,0.16865371
0.2469301,0.6288336,0.50355923,0.67773473,0.822856,0.081961915,0.10345465620727937,0.5451265927075957,0.35417664,0.12772602,0.22137696786230318,0.38121516,0.18607642
0.11660038,0.38460064,0.17829561,0.35968357,0.7734551,0.15399295,0.20129731207783874,0.5801956348117382,0.51556015,0.27064383,0.46754285324571465,0.38736993,0.23130171
0.08542444,0.436693,0.3650337,0.48864022,0.6347585,0.20136924,0.1114641466878488,0.6428450685707042,0.49086058,0.16646722,0.32996740700325927,0.4755644,0.23054704
0.6368794,0.74977064,0.6758784,0.8198104,0.67871976,0.078032814,0.4699077281944637,0.24084661445079686,0.18921283,0.14640191,0.1516321348367865,0.1483025,0.10600352
0.29483443,0.59309,0.41697764,0.6148572,0.83328414,0.10544711,0.1985026819101609,0.4719665883179953,0.391558,0.16896416,0.28860992113900785,0.29514003,0.17835344
0.32242647,0.6399307,0.54838014,0.7243286,0.7551278,0.10580994,0.15400033924002035,0.5159124309547459,0.30717865,0.13476898,0.20534806946519304,0.3721288,0.16864663
0.37575293,0.47451615,0.20446788,0.3378902,0.9279463,0.2030608,0.5009048300542899,0.4108007546480453,0.45036978,0.28778768,0.604190439580956,0.24019632,0.27363077
0.048643444,0.22720692,0.16745919,0.27158183,0.5565599,0.41554105,0.3631414417884865,0.731664883899893,0.71456134,0.37825292,0.5255897474410253,0.6358201,0.51061106
0.11679341,0.4923027,0.4010632,0.54332864,0.702333,0.13186446,0.09477533968652038,0.6244162374649742,0.42609906,0.17247638,0.2901556709844329,0.45723754,0.18377455
0.38476008,0.6580437,0.59862727,0.71984005,0.7629637,0.12117267,0.28331105699866344,0.4318620559117234,0.29390442,0.10412274,0.1387258061274194,0.28745914,0.16974932
0.47855243,0.7525737,0.63399696,0.7829838,0.8297261,0.09749925,0.3400307804018468,0.37685065261103917,0.27828678,0.1327361,0.22326788767321123,0.26358318,0.13880397
0.21774888,0.5288875,0.34793192,0.5627583,0.79378825,0.08352037,0.1272127576327655,0.5053905303234318,0.41467726,0.17120948,0.32613938738606124,0.319187,0.1527106
0.042002548,0.4011901,0.32907522,0.44491822,0.7022144,0.23994559,0.15541779932506797,0.6922168415330104,0.5339242,0.22682837,0.399205110079489,0.51927733,0.26174846
0.27349094,0.6014413,0.4662288,0.5813505,0.80046016,0.12318023,0.2822297369337842,0.4618431577105895,0.392263,0.14961053,0.2526698747330125,0.25938606,0.17891055
0.38860127,0.52310735,0.26221436,0.4050176,0.84991646,0.1463796,0.4321597459295848,0.42874070572444234,0.41492227,0.20441553,0.5349645065035493,0.23681581,0.21033187
0.16317677,0.5657615,0.3959417,0.6023594,0.7868111,0.08358328,0.06583667395020044,0.5665341339920481,0.40467262,0.18326561,0.2934112506588749,0.38919836,0.14332682
0.23260343,0.6275358,0.48581788,0.6779145,0.83808666,0.0927871,0.09807742588464556,0.5474983328499,0.35619912,0.15843135,0.24712799528720045,0.36391538,0.15048304
0.3914043,0.65144694,0.6336302,0.74578685,0.6634449,0.12660111,0.27379445642766737,0.44219949653196977,0.25410083,0.12797214,0.19187889081211093,0.3217448,0.20085843
0.7563806,0.7529422,0.53068554,0.69113624,0.78420436,0.1497154,0.7624760457485628,0.1599491295969478,0.2729107,0.1672276,0.3734333626566637,0.042045325,0.14051351
0.21432441,0.5963719,0.5049124,0.6523194,0.7318892,0.10024685,0.1346783880807033,0.5620129337207761,0.3532632,0.11477843,0.22502361749763825,0.40620047,0.15094922
0.091184914,0.48457193,0.42969525,0.5315094,0.717791,0.17881471,0.11544258092655486,0.6348502380910144,0.42495993,0.23406988,0.27632737236726274,0.45390397,0.18147577
0.2138603,0.559818,0.5056448,0.6071795,0.5745767,0.1457091,0.20800134248008056,0.5139427308365638,0.36204907,0.16191784,0.21395217860478213,0.3734491,0.14213976
0.16123442,0.5154891,0.4359836,0.5451476,0.6650689,0.1761579,0.12530890751853446,0.5892101353526081,0.4085009,0.14891374,0.24528427547157244,0.42751914,0.18285844
0.12277515,0.35255578,0.30939552,0.48890468,0.4528446,0.2629634,0.20511388230683295,0.6360444381626663,0.51301014,0.2357101,0.4436213856378614,0.51758707,0.28193212
0.22140115,0.39488703,0.21543396,0.43332326,0.7541988,0.14413841,0.23330566399833985,0.5363694721821683,0.4424602,0.1884008,0.43458177654182234,0.38015044,0.14681521
0.20485562,0.104899645,0.28291065,0.19161314,0.0,0.74985445,0.8590370915422255,0.791359247481555,0.7736142,0.73427355,0.8791528120847187,0.7958019,0.8024827
0.3866591,0.6648073,0.47858512,0.65640426,0.8277509,0.094825864,0.26426149585568975,0.43268084596085077,0.3690487,0.12660864,0.28047061195293876,0.26451,0.17038773
0.20026222,0.6235523,0.4878096,0.62748307,0.8568853,0.104380235,0.11769250706155043,0.5750856745051405,0.369471,0.16931774,0.25934854406514557,0.36671805,0.16383989
0.17305027,0.45330802,0.3720364,0.49184775,0.6876432,0.18432598,0.2912348974740938,0.531197231871834,0.42966947,0.22316018,0.29434371056562897,0.3691451,0.1547447
0.46155533,0.66179335,0.43990004,0.61761004,0.83172977,0.12823316,0.45569106734146403,0.34540782072446924,0.35415983,0.2111123,0.3817341218265878,0.16482651,0.19503555
0.11001398,0.44938082,0.37287205,0.46850327,0.7188461,0.19642916,0.18903209134192547,0.6156115869366953,0.4719953,0.1747584,0.303726569627343,0.43635276,0.24067038
0.8121842,0.88081396,0.7532474,0.8487265,0.79272246,0.055241104,0.6478145388688723,0.10240674614440477,0.16355616,0.13875571,0.22671092732890724,0.0885441,0.1692935
0.3564829,0.6689806,0.61858517,0.7525522,0.7021648,0.086286694,0.21469619288177155,0.435260266115616,0.24026456,0.10582826,0.16470067352993265,0.3110064,0.15701008
0.21944672,0.50750816,0.33126628,0.4896341,0.78566813,0.09617496,0.24341052460463147,0.5002360600141637,0.4461959,0.15749012,0.34733256526674344,0.28755563,0.20062225
0.27343875,0.4978732,0.487463,0.5960167,0.51904136,0.20691915,0.2998550679913041,0.5194740311684419,0.3764213,0.13590106,0.30584666941533306,0.383106,0.25749302
0.22255161,0.5607627,0.45335805,0.61028486,0.7188293,0.11409105,0.12827148769628927,0.561178033670682,0.3681631,0.15757817,0.2756722724327727,0.3858002,0.16373347
0.3290309,0.49513918,0.26599997,0.5140832,0.840712,0.1328925,0.3030038381802303,0.45627250737635044,0.41961575,0.24428664,0.5063431993656801,0.3077876,0.18376666
0.30678505,0.5753373,0.3806737,0.5822249,0.8438593,0.108437225,0.20017719201063153,0.4690205481412329,0.38134858,0.18917066,0.30994811900518804,0.3088405,0.19625174
0.4657909,0.5517427,0.7206013,0.64324427,0.21260926,0.31148186,0.6432052085923126,0.384543083072585,0.28684527,0.22033724,0.2704509229549077,0.2902888,0.4043542
0.10450043,0.3466017,0.25769725,0.391764,0.6733355,0.260654,0.24167722450063348,0.6447247386834843,0.5753273,0.231165,0.401429019857098,0.52217716,0.3099835
0.21020898,0.62050164,0.49737895,0.64776826,0.80529743,0.10165206,0.09752734585164076,0.5800549748032985,0.37278858,0.140225,0.2412651558734844,0.40847644,0.16925524
0.15811893,0.59474134,0.4931879,0.6234777,0.79960585,0.09656908,0.08775093526505612,0.5906098354365901,0.36431372,0.17639813,0.22572066742793323,0.4106939,0.13828312
0.027491953,0.30238068,0.26399103,0.3127314,0.644487,0.40620506,0.33855306031318366,0.7551979453118767,0.66891897,0.32837775,0.5361549463845053,0.5655382,0.4606021
0.29296508,0.5547275,0.51089716,0.5610576,0.6748634,0.15318443,0.31148608868916533,0.4706567482394049,0.3428661,0.1400381,0.15877771412222857,0.26886958,0.2041639
0.33855858,0.5775007,0.36154488,0.5667235,0.8003786,0.13014865,0.26314731578883893,0.46496036789762213,0.37501526,0.124155916,0.31158542884145707,0.28972864,0.14431973
0.31350398,0.48094454,0.26391295,0.34486952,0.85763067,0.1648679,0.41546269492776167,0.43233850594031037,0.41257063,0.21749014,0.4338546566145343,0.2235673,0.22457568
0.33422685,0.5431553,0.32498857,0.58386016,0.8015081,0.08985388,0.20391923223515396,0.4509947870596872,0.40360796,0.17176521,0.3562688143731186,0.30984735,0.19547094
0.28774896,0.61783326,0.49376366,0.62583876,0.805646,0.109398305,0.23537996412279785,0.46812065808723946,0.35591614,0.12905657,0.2124771587522841,0.28336602,0.15727925
0.1835379,0.5547473,0.42354113,0.59626734,0.8075211,0.09937609,0.09280108556806513,0.5769495346169721,0.3916122,0.16067028,0.2685539431446056,0.39288694,0.17337963
0.055737797,0.3976205,0.317718,0.43194723,0.68979174,0.26594844,0.18715968122958088,0.6850093411005606,0.5359322,0.21605712,0.3967548203245179,0.5117875,0.25387645
0.0986447,0.33716527,0.28079888,0.3335573,0.6318101,0.36224008,0.3594674215680453,0.6708829402529763,0.5474909,0.27603954,0.44249505575049436,0.4949928,0.28631127
0.48328045,0.6321657,0.43275458,0.5682695,0.8094295,0.12958851,0.48344590900675455,0.29550845773050743,0.3139962,0.14867014,0.302855269714473,0.078795016,0.2056916
0.38417813,0.6390595,0.4292636,0.639532,0.84769523,0.10533413,0.29124127747447665,0.41061242463674547,0.3867544,0.17270783,0.34322484567751543,0.24598965,0.19690308
0.18286236,0.49145466,0.32080564,0.43844944,0.85051507,0.11870396,0.18539702112382128,0.540034232402054,0.4255557,0.1916951,0.3319807068019293,0.35877255,0.20334081
0.38348344,0.60806084,0.42388234,0.5941391,0.8132533,0.12610967,0.3694022221641334,0.3989855539391332,0.37013018,0.1787239,0.32423850757614925,0.22674835,0.1874167
