size_D,app,dba,source,nlan,t01,t05,t08,t10,t13,t14,MI_size_D_duration_D,effort_D
0.23227677,0.5181986,0.026789099,0.5534851,0.12367310742038644,0.081109405,0.01725347403520844,0.18327738167226182,0.20038696,0.124638826,0.13798822620117737,0.8509645,0.36594683
0.09519627,0.44932264,0.0863519,0.59169656,0.04484699969081998,0.053863347,0.018924491135469467,0.10300155469984452,0.3220735,0.17476669,0.2616249738375026,0.73683006,0.23486386
0.25561687,0.2782275,0.20298818,0.29753408,0.21481221288873278,0.34719515,0.2741393064483584,0.33571841642815836,0.36321342,0.16993919,0.24845013515498648,0.5965971,0.26101762
0.22689703,0.43717152,0.030177355,0.42936763,0.10081972604918357,0.166591,0.07520850451251027,0.22619069738093026,0.26918435,0.09614611,0.10115399988460001,0.7789699,0.32489312
0.07243923,0.37811598,0.082808405,0.5100653,0.03424917205495032,0.11269261,0.0851531851091911,0.0906211309378869,0.39721644,0.10620552,0.28496075150392486,0.68536633,0.18712772
0.11751315,0.49878812,0.2627968,0.7366802,0.24276551456593087,0.008515,0.08746548524792912,0.0699650130034987,0.25123382,0.28985855,0.4237186176281382,0.6247722,0.17466582
0.11347796,0.5306158,0.20154753,0.72042227,0.17531967051918024,0.015998706,0.056602526396151584,0.10765262323473766,0.24474019,0.29268804,0.3623497137650286,0.6309723,0.21021557
0.27494913,0.718153,0.6875253,0.9449984,0.6157740769464447,0.06546813,0.26804591608275496,0.22597497740250225,0.19375323,0.6650797,0.6852931914706808,0.48430666,0.17527905
0.071581215,0.4748217,0.13093609,0.6444418,0.027660237659614263,0.045839027,0.015024915901494955,0.1307097869290213,0.3383293,0.24636778,0.3511100648889935,0.74083364,0.22725335
0.09575281,0.4598837,0.1306948,0.6370054,0.1115181366910882,0.049006015,0.043841439630486374,0.08694098130590186,0.3079217,0.2197465,0.3475063052493695,0.6860775,0.21432428
0.14340112,0.50528437,0.07348293,0.6031973,0.06534316392058984,0.058111593,0.007314116238846974,0.1298265670173433,0.27293983,0.17883012,0.22804035719596424,0.7965792,0.2887814
0.11118922,0.48027098,0.07309842,0.61161613,0.039224852353491144,0.048482627,0.006657898799473928,0.1201848879815112,0.29650328,0.16532925,0.2620978437902156,0.7796264,0.263999
0.13100372,0.50655055,0.14884359,0.62207156,0.12046532722791964,0.06656708,0.05173947310436839,0.101419439858056,0.3034248,0.2781829,0.29602567039743294,0.6831707,0.24801598
0.27359453,0.68179846,0.66085136,0.914305,0.5938519356311162,0.06771088,0.2684810961088658,0.19634769036523095,0.19999152,0.58052254,0.6732867326713267,0.53094447,0.18150991
0.05316613,0.4470813,0.11655545,0.6190511,0.012792513767550827,0.05539073,0.02481727448903647,0.11694134830586515,0.37502533,0.25025406,0.3543515645648435,0.72722495,0.21785402
0.058171466,0.46042645,0.12080714,0.6299039,0.020652608239156496,0.049338102,0.0215414032924842,0.11321379867862012,0.36284512,0.24952331,0.34639432536056747,0.7173846,0.22037426
0.02406338,0.3442599,0.30308917,0.6821345,0.15716235942974158,0.026208982,0.09498368569902114,0.021642309835769015,0.35260296,0.18138835,0.5195967480403252,0.6172283,0.1002896
0.23428532,0.4867682,0.17288831,0.6513926,0.25253691515221494,0.04663551,0.07968257478095449,0.12559901744009824,0.16676912,0.14975998,0.3313001368699863,0.82245743,0.28323784
0.062339775,0.47216606,0.13352045,0.65629125,0.05312849918770995,0.036583483,0.029261128755667727,0.09021090597890939,0.31958202,0.24813911,0.3530900446909955,0.6984241,0.21889961
0.107405245,0.4717614,0.32713118,0.7612146,0.26042474562548473,0.011444755,0.10297103617826218,0.0707770069222993,0.2652739,0.28063503,0.49690569030943094,0.6205151,0.13282946
0.058775567,0.4596022,0.1345605,0.6436899,0.02494670649680239,0.043526724,0.01907281714436903,0.11445711855428814,0.34164768,0.24802306,0.34919934508006545,0.7293756,0.22113419
0.06456514,0.45273387,0.103787094,0.6120802,0.03457062207423733,0.053986102,0.028765545725932744,0.10491506950849304,0.3648892,0.20834723,0.32551576744842325,0.7052435,0.22127466
0.11881383,0.5306818,0.21748105,0.6945783,0.18354332101259926,0.03230027,0.06775315406518924,0.08552914144708584,0.26953208,0.24937323,0.32644310735568927,0.6271742,0.21378197
0.2876994,0.44004133,0.33861575,0.6511677,0.39676084380565063,0.08234179,0.1954742017284521,0.15659494434050555,0.16576695,0.1540387,0.4133613286638671,0.8619623,0.28359616
0.16987531,0.45850512,0.17097494,0.66178197,0.2210013232600794,0.018335477,0.06497230389833823,0.05731355426864457,0.2192488,0.11317369,0.35478486452151353,0.7809028,0.2318524
0.061868742,0.46737826,0.13699263,0.66297305,0.06367041382022483,0.023376532,0.017728851063731066,0.08466156153384384,0.3134051,0.1937289,0.3473226652677334,0.70500535,0.20474692
0.08141921,0.48029107,0.1612728,0.6778273,0.11575486694529202,0.02555573,0.04987751299265078,0.08882474111752588,0.29116434,0.1879572,0.3581200441879956,0.6916498,0.2183526
0.15302314,0.5311151,0.44331387,0.7434957,0.32166399929983996,0.047258064,0.15373339922400395,0.07946462205353778,0.29416743,0.3092887,0.45168109483189045,0.54823,0.16551921
0.24567702,0.52569443,0.032063097,0.5479141,0.1385693783141627,0.09072149,0.026305960578357636,0.20527196947280302,0.19394185,0.1604763,0.13267341673265834,0.8529572,0.38477165
0.17352942,0.57208973,0.3692436,0.76150006,0.3610345216620713,0.035923272,0.15602140936128456,0.08467967153203283,0.24146473,0.31840095,0.45104415489558447,0.6169169,0.20941679
0.26505142,0.51814264,0.04850933,0.5549434,0.18304663098279786,0.0961992,0.043672668620360115,0.2113694588630541,0.17560662,0.110700995,0.1520544547945545,0.86326826,0.37341967
0.066920415,0.3810164,0.10449943,0.5207316,0.012867674772060488,0.11352177,0.06395693383741603,0.11205361879463811,0.41258413,0.18218014,0.3161205683879431,0.6923483,0.19373669
0.1723726,0.6267468,0.4684349,0.84389454,0.40472332428339947,0.056009144,0.1903760714225643,0.16439141356085865,0.27857983,0.5574552,0.5478102452189754,0.47705114,0.18209521
0.34572932,0.5052401,0.077153206,0.48107675,0.2442657046559423,0.16486348,0.0819395049163703,0.30881186911881303,0.16207698,0.16404065,0.08688386131161387,0.85997,0.44054383
0.26161426,0.4321774,0.05556634,0.4232945,0.14169530850171852,0.1847126,0.07538284452297069,0.24731067526893244,0.23980263,0.1280323,0.0910140708985929,0.7760361,0.3567197
0.09602582,0.48954415,0.14852437,0.64261836,0.09908076594484597,0.059424132,0.0555323533319412,0.1111686088831391,0.33469278,0.23550227,0.3283246671675333,0.65633446,0.22251102
0.15808551,0.54226375,0.17882279,0.6961934,0.1954222317253339,0.032274574,0.046426762785605764,0.11604921839507816,0.22747448,0.19165245,0.3251306074869393,0.6788213,0.23889133
0.17551884,0.4722253,0.16435584,0.5775602,0.18216696093001766,0.071533754,0.07327343939640636,0.09742996625700337,0.255701,0.14972743,0.21447884855211513,0.70493203,0.26597905
0.13603003,0.5084628,0.24368545,0.7218081,0.2510559150633549,0.027174719,0.10070430604225836,0.08799523720047628,0.25398934,0.2517874,0.42672065732793424,0.697204,0.21925129
0.09917204,0.42250156,0.19412908,0.670339,0.16400449984027,0.0,0.06094621365677282,0.02946363105363689,0.24633358,0.08066943,0.37853766214623374,0.7223267,0.17326234
0.09280224,0.47004455,0.19581339,0.6943966,0.1727751103665066,0.009940021,0.06519638391178303,0.051124134887586506,0.28094795,0.23752615,0.39538609046139095,0.66145337,0.18907242
0.079209104,0.4372763,0.15355101,0.60834074,0.07786952467217148,0.076192155,0.0668539300112358,0.08595215140478485,0.37508425,0.1905407,0.3397057360294264,0.64571625,0.18861783
0.16956824,0.5509067,0.20146486,0.6620934,0.20452418227145094,0.044338197,0.05565198133911888,0.11985178801482119,0.24059257,0.21862075,0.2698129430187057,0.67556745,0.26200238
0.11577064,0.41553438,0.07172781,0.53991234,0.03825895729553744,0.07464972,0.0216491682989501,0.11576579842342015,0.30730993,0.13239661,0.2119931188006881,0.7454741,0.23929611
0.12841633,0.53895813,0.2581983,0.7204828,0.2211146632668798,0.025421113,0.0821187399271244,0.08837186116281388,0.2571677,0.2509462,0.37224211277578867,0.62229604,0.20166792
0.073792554,0.44485962,0.109074116,0.58949,0.06417186985031219,0.07048981,0.05984275359056522,0.0810502518949748,0.359685,0.1407781,0.28753781124621886,0.663604,0.19443257
0.15254842,0.4723407,0.24261305,0.7022172,0.2574951754497105,0.02344153,0.11358799681527981,0.0697899690210031,0.23242174,0.18261161,0.4220874577912542,0.72450495,0.20442712
0.06348752,0.40506914,0.12417722,0.6191477,0.061940479716428784,0.03457877,0.04624493677469621,0.037818860218113974,0.29731816,0.13604423,0.3543314245668575,0.71138823,0.188481
0.07829881,0.31879774,0.106565714,0.44648817,0.01918961215137673,0.16378929,0.11078356664701401,0.12290118770988122,0.44145358,0.1309621,0.30733526926647303,0.66383195,0.17133094
0.06281067,0.44451398,0.14214703,0.64889264,0.05134620108077207,0.03537056,0.04236094954165698,0.08379652162034783,0.31945282,0.18573919,0.3826501317349868,0.71762913,0.20841175
0.09107891,0.48253393,0.12564778,0.6588396,0.1077859314671559,0.037245974,0.053423750205425016,0.0796558920344108,0.30139118,0.25200036,0.33397939660206033,0.6692655,0.22565968
0.08656629,0.34973055,0.12916812,0.47776538,0.06785928407155704,0.16079985,0.1356581381394883,0.11438994456100554,0.44114178,0.09397572,0.3180364681963532,0.63205373,0.16575181
0.1537682,0.47633725,0.12435606,0.6474416,0.1415251084915065,0.038940176,0.04974054098443246,0.10276179472382052,0.23054922,0.10207012,0.3183677181632282,0.79184633,0.2489289
0.14443707,0.35542583,0.04392007,0.44873947,0.04861735091704105,0.14089681,0.07444553446673206,0.1408091959190804,0.308204,0.08243495,0.18732722126727785,0.71636295,0.22349429
0.1297097,0.5116368,0.28233138,0.740375,0.2518503851110231,0.021528848,0.08995898539753912,0.08406151159384884,0.2462377,0.321358,0.41995458800454116,0.6306087,0.17956272
0.40022814,0.62231386,0.22989258,0.57359254,0.398774583926475,0.15273923,0.12700672762040366,0.2933030706696929,0.1516095,0.24953303,0.16380837361916262,0.83452153,0.4607165
0.10844366,0.478549,0.22178784,0.63655347,0.1429828085789685,0.07351403,0.0833422150005329,0.08415270158472984,0.3357439,0.2685481,0.31686266831373316,0.5820527,0.19353136
0.20853616,0.3664196,0.03438443,0.41225645,0.111113866666832,0.16135387,0.07924552475473148,0.19769315023068496,0.27405253,0.01991877,0.1203932879606712,0.74618995,0.28483668
0.32032013,0.5093907,0.038594484,0.48833463,0.19925862195551733,0.16016449,0.07238866834332011,0.2836318916368108,0.18523858,0.2063069,0.10169167583083241,0.8354361,0.42705768
0.14749318,0.549504,0.28410134,0.7234025,0.24190035451402128,0.01980421,0.08514465910867955,0.08494917150508284,0.23793867,0.22260973,0.36094376390562355,0.63258356,0.20414737
0.0973493,0.41609514,0.07586604,0.5352482,0.010361448621686918,0.09157543,0.03111763486705809,0.11596448840355116,0.34944943,0.15447053,0.24790692520930746,0.7324107,0.22312479
0.09489861,0.51076746,0.18659613,0.6944865,0.14851476891088614,0.023470782,0.051299143077948584,0.08720763627923636,0.28006813,0.25393137,0.3532917446708255,0.6562546,0.2154916
0.26370743,0.53632814,0.06320059,0.5920926,0.1908994914539695,0.07981476,0.04073564944413897,0.1818539018146098,0.16674776,0.14093742,0.1807203219279678,0.8645909,0.3686952
0.086162984,0.2681368,0.124673545,0.409989,0.0595332865719972,0.20528744,0.16378696982721822,0.12668241733175828,0.46472174,0.095871806,0.3541327345867265,0.6186371,0.14966106
0.08219994,0.4752112,0.17245397,0.6881184,0.12530188751811325,0.019952051,0.05238308314298499,0.06721065327893468,0.2845048,0.16685376,0.38680052131994785,0.7092258,0.20385176
0.11902389,0.18070045,0.23491749,0.32021323,0.14456110867366653,0.31944257,0.2827041269622476,0.2132557786744221,0.5385444,0.10900092,0.43821607617839237,0.5346613,0.10668361
0.22510684,0.25425136,0.4194925,0.23018065,0.24665549479932972,0.51894706,0.45337149720228986,0.43833855616614437,0.6091465,0.39102522,0.46951942304805766,0.42810842,0.18271364
0.060915515,0.29348308,0.13819376,0.48391625,0.028727071723624306,0.14129813,0.10748606044916363,0.10601891939810805,0.42171514,0.18441221,0.3873074312692568,0.6449692,0.144657
0.08418775,0.47051895,0.12499389,0.6540588,0.06408696384521784,0.03229402,0.026776031606561897,0.10781888921811107,0.29648152,0.17345282,0.33843928615607133,0.7500661,0.2251579
0.10094632,0.50237614,0.16883513,0.6988505,0.12386294743177685,0.017067298,0.035127150107629006,0.101360009863999,0.26108235,0.23487309,0.36778199322180066,0.68735194,0.22732385
0.14514482,0.52129346,0.31134883,0.75325805,0.272039716322383,0.018123724,0.10087027605221656,0.08618325638167434,0.23716925,0.29664895,0.45870499412950055,0.63561696,0.18055934
0.24233606,0.43057102,0.008380294,0.43582767,0.1028410701704642,0.16209002,0.06719626903177615,0.22803831719616827,0.23534372,0.109885484,0.09461675053832494,0.7969615,0.3377545
0.16798769,0.51998127,0.17344484,0.6695812,0.22834661370079684,0.033091664,0.07343338840600332,0.0800248319975168,0.2152625,0.15635118,0.30960236903976307,0.7381575,0.249097
0.4122529,0.5652224,0.09338659,0.45397934,0.2776888766613326,0.23597275,0.12873526772411606,0.42783312721668726,0.16343288,0.32565638,0.05818855918114407,0.8725442,0.52212566
0.098170176,0.324582,0.16024071,0.49627241,0.11447416686845002,0.1554137,0.15909462954567777,0.08677490632250935,0.38210183,0.17776415,0.3469794653020534,0.6072395,0.14263366
0.14337079,0.5650552,0.3060213,0.7423475,0.2803161868189712,0.029284552,0.10885753653145219,0.09745947025405297,0.2654818,0.31384054,0.4123502887649711,0.6211919,0.2074847
0.09239263,0.42860675,0.084456414,0.5674324,0.02213852232831134,0.072157755,0.025729195543751734,0.10628463937153605,0.3346694,0.18191841,0.2635176536482346,0.7233234,0.22089037
0.0820399,0.49628186,0.13950947,0.65281796,0.06770702406242145,0.037907615,0.01633139097988346,0.10512288348771164,0.31758127,0.23482451,0.32070391792960823,0.6803956,0.2188499
0.21195048,0.082151756,0.5162908,0.16979569,0.37710305262618316,0.58651567,0.578106934686416,0.4137952786204721,0.6542037,0.21776941,0.5812756418724357,0.31059843,0.082607985
0.29973233,0.564711,0.25954106,0.7085172,0.37278916236734977,0.06286898,0.10250579615034777,0.16363774363622563,0.1296497,0.29607055,0.3447600255239974,0.7960326,0.31440556
0.432162,0.60467446,0.14239675,0.4962791,0.3268556196113372,0.20780541,0.12260242735614565,0.42646645735335426,0.14535564,0.3039482,0.08229146177085382,0.8955207,0.5398702
0.1825615,0.49675256,0.09098604,0.6226776,0.15746357944781478,0.047053337,0.043504882610292964,0.12895928710407129,0.19999595,0.09611669,0.2510453548954645,0.786676,0.2918736
0.08189481,0.1732471,0.2150335,0.40684786,0.11298065677883941,0.22293653,0.20562365233741914,0.1383218061678194,0.46624815,0.16044703,0.4944548505545149,0.5714363,0.092290826
0.06877891,0.38379815,0.10742393,0.53023803,0.02227278133636688,0.10358405,0.06814863408891805,0.09760943523905648,0.39240587,0.1591753,0.306701509329849,0.6822158,0.18584739
0.10431898,0.53153944,0.24700448,0.71937317,0.1907694314461659,0.024025053,0.06985991419159485,0.08825092617490737,0.2926956,0.28501883,0.3853315914668408,0.6028899,0.19082052
0.14916237,0.42013448,0.027051568,0.53902125,0.06187112971226778,0.0683648,0.01352088231125294,0.099933760006624,0.25068215,0.055939943,0.1807397819260218,0.77518266,0.26024657
0.2093949,0.51301455,0.03734392,0.56469584,0.09741207084472427,0.07892986,0.011994645719678744,0.17326967267303273,0.2270845,0.18545082,0.17277759272224072,0.80959165,0.3393629
0.10262665,0.47327548,0.10527542,0.6117205,0.0818338299100298,0.06192583,0.050853688051221285,0.09208531079146891,0.3128305,0.22785756,0.2918207708179229,0.7125217,0.23534097
0.05259853,0.4366324,0.13554889,0.6141798,0.015470400928224057,0.06212844,0.03461785807707149,0.11580573341942665,0.3677557,0.23382881,0.35570126442987354,0.7198167,0.20843016
0.19276991,0.44988924,0.13930061,0.61251956,0.1899099313945959,0.043652296,0.07427834445670067,0.11244039875596012,0.19616424,0.0625658,0.2630203436979656,0.8433112,0.2745552
0.090582035,0.39459038,0.110117406,0.5178584,0.04627107277626437,0.12479474,0.07924052075443125,0.10580147941985205,0.39711264,0.14279392,0.2907933009206699,0.67016304,0.18761371
0.112478346,0.51913184,0.2159892,0.70089364,0.1929447615766857,0.021443054,0.0713031782781907,0.06578452342154764,0.25981724,0.20131597,0.35705261429473856,0.6616485,0.20677689
0.07396685,0.48589134,0.14097875,0.67578125,0.07831891469913489,0.023109369,0.027018354621101276,0.09177271082272892,0.29276782,0.2129921,0.3566590143340985,0.7044852,0.22300254
0.48421088,0.6245376,0.14675424,0.47263315,0.3583367215002033,0.2591964,0.15218695913121755,0.5003189499681049,0.13394058,0.39166853,0.05986490401350959,0.9017786,0.6009624
0.15039507,0.5617969,0.41273448,0.80350274,0.3362791201767472,0.029885449,0.14806502888390172,0.1212128278787172,0.24995446,0.39951453,0.49997030000297,0.54888076,0.15028219
0.15852684,0.5386628,0.12099114,0.6368556,0.12594755755685344,0.051497832,0.02271767136306028,0.11948688805131118,0.24849448,0.22727194,0.23562521643747836,0.7369272,0.28311354
0.11912322,0.4759704,0.062315524,0.6103515,0.08201484892089095,0.039708972,0.015078083904685036,0.09629821037017897,0.25770113,0.11945233,0.23570640642935933,0.75782883,0.25233015
0.44118005,0.6146628,0.103283465,0.5051684,0.3098114885886893,0.21150918,0.11955829717349784,0.4313384768661523,0.13648821,0.34904113,0.08910484108951588,0.90400875,0.56097996
0.11430335,0.53825355,0.20122156,0.68350875,0.15224604913476295,0.031547815,0.04814712988882779,0.09694496030550397,0.27133477,0.23496124,0.301515339848466,0.63523406,0.22116971
0.09546662,0.45365393,0.18246183,0.64026856,0.15224184913451094,0.07183011,0.11205246272314776,0.07831110816888918,0.3577168,0.12430486,0.3898507610149239,0.63394517,0.18868303
0.21384521,0.50766104,0.01876527,0.56120247,0.09362511561750694,0.07262592,0.008182466490947988,0.1706799729320027,0.21566865,0.12372127,0.15607559439244056,0.8539077,0.3484028
0.19904113,0.5012953,0.015152425,0.56062156,0.08474262508455752,0.07181899,0.006688595401315725,0.16381372361862764,0.22366732,0.13551924,0.15689814431018556,0.833162,0.33919346
0.09495619,0.32008344,0.09920931,0.43759388,0.020804660248279615,0.16965674,0.12478988748739325,0.11525036847496314,0.4284876,0.069057465,0.2740204325979567,0.680274,0.17368591
0.11905734,0.52629465,0.17305419,0.6710634,0.15532770931966258,0.03608361,0.056712258402735506,0.09559098444090154,0.2741401,0.22699818,0.2920218707978129,0.65378165,0.23865867
0.17651106,0.6079367,0.35740408,0.7586382,0.31375677882540676,0.039963186,0.12156333729380024,0.12637905736209426,0.23179923,0.33507124,0.38886364111363586,0.58819264,0.21660395
0.100671604,0.50196284,0.13511577,0.6580545,0.09565528573931714,0.027952284,0.019768492186109533,0.09758366024163397,0.2772601,0.19038007,0.2930791406920859,0.7114055,0.2347348
0.19096453,0.4932794,0.022445202,0.56300974,0.07598172455890348,0.06932478,0.004584849275090957,0.15792168420783156,0.22558393,0.13084969,0.16576108342389165,0.8319605,0.3279624
0.26691777,0.23895462,0.44233188,0.19809145,0.29058916743535007,0.55191,0.47993298879597934,0.4993182800681719,0.5652754,0.40412506,0.4159273984072601,0.4155979,0.19901969
0.117760435,0.54054993,0.22856346,0.7051157,0.1947333516840011,0.051788166,0.09088706045322363,0.10139025986097401,0.30495292,0.2674518,0.38353988164601177,0.6383156,0.22325991
0.15456729,0.269294,0.16345856,0.3429616,0.10377516622650998,0.27205747,0.20580065234803915,0.201987869801213,0.44766092,0.0860219,0.2930612006938799,0.6022525,0.17281732
0.033298045,0.34090853,0.1750907,0.608695,0.08169939090196346,0.051693678,0.0819095249145715,0.037659760234023974,0.33901495,0.16792229,0.45731895426810454,0.63837385,0.13293213
0.12635142,0.5522482,0.2523531,0.70849526,0.1963623117817387,0.031864412,0.06989972419398345,0.1099744030025597,0.26182795,0.25925836,0.32883804711619524,0.619856,0.21488145
0.19291481,0.30640817,0.1591208,0.311838,0.12411834744710085,0.30741626,0.22681149360868963,0.2700451329954867,0.4151053,0.081409454,0.21583641841635814,0.60171664,0.22327179
0.15471795,0.5026183,0.21428433,0.6996393,0.24332151459929088,0.018092103,0.06502487390149243,0.08304282169571782,0.23234697,0.20006451,0.38105919189408083,0.7101719,0.22427323
0.19341888,0.39373195,0.012377799,0.4267381,0.06371696382301784,0.14978789,0.051642733098563987,0.16778300322169967,0.27894723,0.0006889999,0.09525747047425295,0.75887007,0.27094612
0.06357123,0.43931392,0.101934046,0.6052362,0.05144931708695903,0.058616817,0.0493124899587494,0.07733755226624477,0.3523658,0.17488065,0.31785866821413317,0.6861837,0.20098509
0.43920743,0.60769516,0.12871885,0.50151306,0.32217444933046696,0.21205781,0.12413378744802725,0.42721825727817425,0.13653724,0.31736043,0.08856146114385388,0.90078014,0.5474327
0.04969935,0.40202156,0.124158114,0.6343342,0.07382633442958006,0.025094196,0.03264104195846252,0.03614550638544936,0.31886053,0.16155043,0.36300038369996157,0.68141997,0.17141673
0.15832292,0.5343209,0.2269496,0.69249904,0.21525481291528878,0.030006364,0.06886722413203346,0.09340619065938092,0.23005766,0.20498249,0.32712831728716824,0.688303,0.22770074
0.10380669,0.2654893,0.1946378,0.3459183,0.10525583631535018,0.29085577,0.26811535608692133,0.1916970708302929,0.5300835,0.11045542,0.37528430247156974,0.5530079,0.14687969
0.10315831,0.18138616,0.24544558,0.3409102,0.12589072755344366,0.30564344,0.2663063559783813,0.18844272115572788,0.53596395,0.17055288,0.48778425122157487,0.5377436,0.094566345
0.06375023,0.44032896,0.12100014,0.608592,0.015180841910850515,0.06466687,0.021570967294258038,0.11576987842301215,0.35960746,0.2712843,0.3428196257180374,0.70209116,0.21448879
0.30712518,0.61449116,0.24377629,0.66267085,0.38018020281081216,0.087888464,0.12116571726994303,0.19689460031053996,0.15773433,0.2502223,0.25569357443064256,0.7749209,0.35602763
0.1149628,0.39686096,0.15809804,0.5314101,0.10211919612715177,0.11455381,0.08640321118419267,0.09905270009472998,0.37376875,0.24862072,0.299250810074919,0.64811105,0.20089565
0.08126354,0.21347913,0.20917764,0.3686539,0.07812931468775888,0.26298892,0.24237290454237428,0.18100853189914679,0.5222524,0.18517128,0.4736165526383447,0.5805887,0.12236067
0.057969086,0.4711954,0.13011539,0.6457591,0.020884858253091495,0.046092957,0.01924760715485643,0.1279747672025233,0.35105878,0.26843986,0.3581991641800836,0.73839706,0.22532523
0.2196991,0.3899421,0.028212935,0.4195603,0.10579206634752397,0.16074337,0.0687821401269284,0.20680839931916004,0.2624304,0.03152722,0.10527850947214905,0.7687609,0.2998801
0.18029615,0.38398534,0.026253283,0.4469244,0.06529422391765344,0.13500723,0.051872629112357745,0.16355843364415662,0.2766083,0.06294453,0.13625796637420334,0.76013714,0.27059913
0.10580577,0.4381721,0.092552274,0.53952575,0.04434053866043232,0.106033295,0.06040518362431102,0.1104885529511447,0.36040914,0.20127884,0.25681977431802255,0.69357955,0.21458907
0.096968435,0.48868954,0.1483112,0.65932596,0.12085380725122843,0.033642963,0.046877818812669135,0.08391926160807384,0.28569508,0.20316008,0.3162624183737581,0.706325,0.23382233
0.10668646,0.5278643,0.27756348,0.76557016,0.1999733119983987,0.019460417,0.07590143855408632,0.11690749830925017,0.2747574,0.3509632,0.4694711530528846,0.6064974,0.18181194
0.124906614,0.4750517,0.06233841,0.60257834,0.044851797691107864,0.04948005,0.006464168787850128,0.12578900742109925,0.26778454,0.13254473,0.2417272358272764,0.80655736,0.27164263
0.08357172,0.4707526,0.17072567,0.6833705,0.1371865482311929,0.010686062,0.03901635234098114,0.055158311484168845,0.27912572,0.16536126,0.35853430414656956,0.6891501,0.19007808
0.13783911,0.5024751,0.07219604,0.6069671,0.05780206946812417,0.04883291,0.004639044678342681,0.11520211847978815,0.2698495,0.15978298,0.2209926879007312,0.7727684,0.2751735
0.09946558,0.29182068,0.12954429,0.3880424,0.04609044276542657,0.22243907,0.1688355801301348,0.14821593517840648,0.4803179,0.10742837,0.3289902471009753,0.63400024,0.1617317
0.22957918,0.6878669,0.51456225,0.8035618,0.44133832648029964,0.07495248,0.1871772712306363,0.16737808326219167,0.2489251,0.53064847,0.41897089810291016,0.4953386,0.22848703
0.23908296,0.3293378,0.12629047,0.31469646,0.16059352963561177,0.29483593,0.2002028520121711,0.300362849963715,0.35268953,0.07894963,0.14772304522769544,0.64362854,0.25943795
0.07981325,0.3696683,0.10661858,0.51092815,0.0036821218209273096,0.11624344,0.06463663387819804,0.11723391827660816,0.3859983,0.18086806,0.300804409919559,0.70355254,0.19005655
0.10663068,0.46649086,0.06798911,0.5714345,0.05773224346393461,0.06600091,0.03388165203289912,0.1108991689100831,0.33256686,0.16485861,0.22771639722836026,0.7115377,0.24745859
0.14299464,0.56209904,0.31867936,0.74403876,0.26900447614026857,0.034830317,0.1090831065449864,0.10934062906593708,0.26428717,0.35205117,0.39567884043211593,0.5430145,0.18759975
0.17868076,0.4437522,0.03360647,0.5167865,0.05039404602364276,0.09275018,0.00836128050167683,0.14559234544076546,0.24849522,0.10534203,0.14861028513897148,0.7865566,0.28144467
0.10084121,0.4799155,0.10169238,0.6536012,0.07354750441285027,0.027549982,0.010317430619045838,0.09588029041197095,0.26800558,0.20653138,0.31889759811024015,0.73990947,0.24852
0.08027874,0.19887722,0.20993194,0.37727025,0.08997013539820813,0.252064,0.228431133705868,0.16419024358097564,0.5017125,0.18365744,0.4940763805923619,0.5769851,0.103670165
0.17531054,0.24519753,0.11069673,0.34383935,0.14208676852520613,0.24028622,0.17901945074116704,0.19855524014447598,0.3699091,0.013641775,0.24400733559926643,0.6186542,0.2009188
0.74300104,0.79873234,0.36965474,0.52117854,0.6754420805265248,0.38661832,0.30749751844985107,0.7435138656486134,0.06429689,0.66175544,0.1220467937953206,0.98316187,0.82035804
0.17901485,0.5253054,0.10252765,0.6226104,0.1400364284021857,0.051210627,0.020659165239549915,0.13283128671687133,0.22413194,0.1339648,0.24074705592529438,0.76178604,0.28295156
0.5807472,0.678944,0.22741142,0.4692259,0.46842190810531453,0.32301593,0.21314483278868998,0.6210369378963061,0.11601969,0.5172014,0.06429696957030305,0.89455825,0.66905564
0.078580365,0.4593848,0.3167313,0.73710287,0.20207715212462912,0.025231406,0.09484412569064755,0.07375026262497374,0.31877798,0.29950342,0.47889485211051475,0.5818193,0.12653257
0.12988642,0.48440456,0.079277396,0.6320807,0.10301219618073178,0.038072586,0.023344861400691683,0.09886310011368998,0.2460119,0.120851666,0.2721716227828377,0.7766133,0.25453869
0.038131848,0.40012813,0.19511649,0.66117406,0.08714359022861541,0.024987765,0.060218918613135115,0.024746609525339046,0.34203225,0.23473373,0.4117533188246681,0.66457915,0.18988687
0.07273488,0.4101278,0.11491445,0.5612107,0.022347854340871262,0.0880031,0.05263115815786949,0.10074643992535601,0.36667454,0.2091122,0.30950116904988306,0.6881292,0.19859305
0.49104044,0.6428184,0.1580829,0.49774787,0.36579952194797133,0.24684681,0.15410586924635217,0.49642883035711693,0.12829852,0.42215016,0.08871577112842288,0.9135442,0.59636384
0.07100599,0.4894265,0.1405167,0.6565946,0.04971997698319862,0.036586747,0.01900507614030457,0.10389150961084903,0.32184228,0.237295,0.32426216757378323,0.7046349,0.22404331
0.040162608,0.40000138,0.1599806,0.64226776,0.053078043184682594,0.032681055,0.039576607374596444,0.0605339039466096,0.33505738,0.19774386,0.406888359311164,0.68905824,0.17408112
0.05638461,0.4271853,0.119692594,0.61323285,0.030268089816085388,0.052857712,0.02565713353942801,0.09479075052092495,0.36033285,0.25005642,0.33567344643265534,0.7029631,0.21962973
