N_effort,MI_N_effort_PDR_AFP,MI_N_effort_NPDU_UFP,MI_N_effort_PDR_UFP,MI_N_effort_Input,MI_AFP_PDR_AFP,Effort
0.0077716755,0.0025698377,0.0009040407,0.0027166947,-1.6965962e-05,0.0069889543,0.0027965042
0.023599591,0.0044750962,0.0019193544,0.0042198137,0.00034172856,0.023179343,0.01918577
0.0040412378,0.0012640811,-0.00068818615,0.0005946435,3.892911e-05,0.0063517643,0.0055181375
0.017952163,0.004592118,0.002051728,0.004492202,0.0002027246,0.01797441,0.015698347
0.010019091,0.004821007,0.0006793929,0.0029985507,0.00042816252,0.011948115,0.009250173
0.0071989815,0.0011644352,-0.00037550414,0.0004311064,4.843925e-06,0.008560482,0.005933877
0.005040107,0.0018067698,-0.0009321848,-0.00043814274,0.00042222673,0.0057924525,0.0036534546
0.0079976795,0.00095844036,-0.00039815297,0.0010049196,0.00013837044,0.008758953,0.0053354967
0.06493184,0.007522843,0.0052736057,0.007348984,0.0024060244,0.060425587,0.052053988
0.0087122265,0.0022290896,6.579374e-05,0.0018011369,0.00016657932,0.009674564,0.006558984
0.0061829058,0.0020655252,-0.00026362762,0.0014059434,0.00027665508,0.0072507774,0.004551351
0.0025442159,0.001757608,-0.0011013382,-0.00081021205,0.00011766935,0.00406183,0.0012489646
0.0028459285,0.0029412082,7.414251e-05,0.0028367043,2.2990978e-05,0.006068916,0.0026325504
0.024244452,0.007852943,0.0040979274,0.007734602,0.00035028288,0.02356533,0.020450994
0.030089796,0.011466093,0.006349942,0.011323752,0.000613358,0.03202504,0.028503444
0.0033843415,0.0023476963,-0.0010311386,-0.00055497355,0.00040804467,0.0043724207,0.0024533146
0.016799308,0.0034952916,0.00063982216,0.0019062192,0.00060503103,0.014160585,0.0117660565
0.015475552,0.0052558975,0.002061843,0.0043228148,0.00040528853,0.011090443,0.009333417
0.0040208404,0.0023273842,-0.0011569015,0.0009780444,0.0005266011,0.008821083,0.007549524
0.00065543875,0.002307099,-0.0015877677,0.0006970915,0.0001527532,-0.00035716966,-0.002615855
0.010023685,0.00294385,0.00036571414,0.0019927833,0.0003415714,0.00980353,0.007758231
0.011159509,0.0031483572,0.00037190033,0.0026652797,0.00044366543,0.012382898,0.008465123
0.037760824,0.015278034,0.008807114,0.015005917,0.00056572526,0.033584453,0.027116997
0.0030326657,0.0027417804,-0.0014155877,0.0009776312,0.00021256995,0.0012763925,-0.0013874136
0.021880988,0.006091779,0.0023229585,0.005038151,0.0008446019,0.024338342,0.024722252
0.014006804,0.0022052967,0.0002422948,0.0016156896,0.00025115523,0.014351439,0.011084557
0.006082399,0.004808288,0.0016098114,0.0030450965,0.00025717198,0.0016707797,0.003865389
0.02428722,0.008445754,0.004527062,0.008677621,0.00064151024,0.022022197,0.021278244
0.0055160946,0.0036634298,0.00019616104,0.0022036403,0.00016668648,0.007857371,0.0043262877
0.011496995,0.0034177664,0.0012315445,0.0032770585,0.00014127209,0.01148129,0.007395978
0.010841204,0.0025099784,0.0003652965,0.0013818743,6.989518e-05,0.012113971,0.009963714
0.006748226,0.0017910034,-7.3214585e-05,0.0012998304,0.00015350454,0.006803167,0.0038833315
0.005094149,0.0026415174,-0.00073366176,0.00029449473,0.00046319456,0.0058817393,0.0034936196
0.00023661088,0.0011483033,-0.0013428958,-0.0007692329,0.00013487175,0.0021917121,0.0019913726
0.023052879,0.009225114,0.0049114926,0.008828614,0.00033780257,0.022853706,0.020907903
0.008009725,0.0020381792,-0.0005111094,0.0008766515,0.00049814826,0.010100447,0.009068271
0.0068225777,0.0020919254,-2.6511974e-05,0.0015412788,8.136954e-05,0.0071109505,0.0045828377
0.012657454,0.0040725507,0.0011739571,0.0030467997,0.0002244034,0.013404957,0.012492695
0.008904261,0.0012834242,-3.8184357e-05,0.001303689,3.449421e-05,0.009884916,0.006840745
0.005383529,0.00086831534,-0.00024751428,0.0010242583,1.8735998e-05,0.005531651,0.0019478523
0.007443265,0.0012685149,-0.00030559814,0.00064004865,9.867828e-05,0.008495599,0.0053130426
0.036988474,0.014817655,0.00890087,0.014913326,0.000450333,0.030097097,0.02444042
0.009770439,0.0017176867,-1.0178148e-05,0.0014929909,0.000112926704,0.011733724,0.010729051
0.015446274,0.0037371705,0.0015585122,0.0036748631,0.00013910141,0.015711438,0.012512177
0.0018706191,0.00078135706,-0.0012001141,-0.0005085504,0.00010153634,0.0035815528,0.0036089648
0.015327777,0.0040665474,0.0016634002,0.0038672586,0.00025382137,0.014887753,0.012868658
0.05894146,0.021944841,0.010319421,0.018351387,0.001918306,0.062564984,0.06353785
0.017470168,0.004264204,0.0014710798,0.0035318043,0.00018954166,0.019506983,0.018275704
0.01837821,0.005482128,0.002233328,0.0046975566,0.0003554935,0.018173285,0.017190322
0.009101247,0.0028715983,0.00014250947,0.0013995434,0.00027771806,0.009418601,0.007493983
0.015490791,0.0033423558,0.0015380796,0.0034891954,1.297507e-05,0.016411703,0.013377788
0.009625065,0.00397091,0.000849175,0.0024209684,6.823655e-05,0.010310248,0.006227687
0.018182708,0.0053781252,0.0018335175,0.0037611367,0.00032784615,0.018861366,0.015867889
0.011847123,0.0031663554,0.0011946992,0.0032871112,0.00017926376,0.011347586,0.0097889835
0.023732025,0.0042428616,0.0015304174,0.0035987222,0.00077690836,0.021553183,0.017454013
0.047503766,0.008543331,0.0045015854,0.007932558,0.0018574278,0.045317218,0.04307579
0.043681085,0.00903082,0.005885516,0.009840883,0.0007210176,0.04301887,0.03674732
0.010131721,0.0019733019,0.0004607974,0.0017208357,2.7081056e-05,0.010477345,0.0076919934
0.0065598655,0.002760674,0.0007500865,0.0023161497,-2.4972134e-05,0.00534029,0.002426736
0.007332236,0.00087566,-0.0004116372,0.00071624864,4.897319e-05,0.008213449,0.004826149
0.012387051,0.0012328709,-0.0001601088,0.0006563287,0.000406572,0.013156367,0.009096293
0.013708772,0.0014652452,-0.0002780783,3.4855155e-05,0.000568478,0.015067172,0.01105595
0.0102271205,0.0038593735,0.0010988073,0.0031337983,0.00026536034,0.009511214,0.0094298925
0.012954685,0.0014616603,0.00030233798,0.001442736,0.00014744385,0.0137530705,0.011060992
0.027750157,0.0057033794,0.003139786,0.0064709666,0.0007235387,0.027828807,0.024929434
0.005549389,0.004608522,0.0010796707,0.0030573963,0.00018406869,0.0035827477,0.00030736346
0.011882375,0.0027052548,0.00066108967,0.0020698044,5.2009244e-05,0.013259854,0.011124943
0.00799655,0.0012316161,-0.00026688102,0.00069600786,7.0481154e-05,0.008778938,0.0056979954
0.005679552,0.0028416973,-0.0006752015,0.000352255,0.00052780635,0.006447637,0.00395282
0.006576538,0.002021822,-0.00040118326,0.00063712767,0.0002187895,0.0071074157,0.004555801
0.008936957,0.002124159,-0.0005817922,-0.00023771619,0.0006257023,0.009117698,0.006877988
0.125949,0.04495029,0.029075177,0.044871584,0.0030343458,0.115997866,0.11344193
0.0056619234,0.002121641,-0.000164604,0.00084149436,9.7658776e-05,0.0064923977,0.0063252905
0.010582049,0.0016533411,-0.001087331,-0.0008125343,0.0005530927,0.010266671,0.008735323
0.018176252,0.008059911,0.004084811,0.0075989007,0.00019447121,0.016350407,0.013558091
0.047504824,0.018404894,0.010838755,0.019072248,0.0011277451,0.046040155,0.04142205
0.022064697,0.0077322833,0.0038455124,0.0074320547,0.00034244405,0.022948673,0.019919293
0.063401446,0.010098219,0.006801705,0.010183025,0.0017886566,0.058237836,0.05144559
0.017313484,0.005254181,0.0020632546,0.004417802,0.00037667295,0.017044673,0.016433662
0.0014977409,0.0010720894,-0.001163064,-0.00044044998,0.00013481884,0.0035591088,0.0025415472
0.007419388,0.0021048856,-8.971327e-05,0.0012827611,0.00016786857,0.008456141,0.0070977584
0.009738664,0.0019971242,0.00016547061,0.0014589599,0.00018517207,0.009933393,0.0074966904
0.0034246263,0.0035308532,-0.0005312484,0.0006926377,0.0004988775,0.003980265,0.006730387
0.024031747,0.0068118833,0.0042808442,0.007065323,-0.00014524057,0.021552308,0.017741604
0.0025268272,0.0026429447,-0.00059648196,0.0024570543,-7.144094e-05,0.003292719,0.00027582003
0.011736783,0.0029819242,0.0007098607,0.0024041405,7.095485e-05,0.013187477,0.008706693
0.028997608,0.013452228,0.0062173456,0.012587407,0.0011906575,0.029450538,0.028243368
0.0062793596,0.0015276545,2.234528e-05,0.0016291373,-2.610567e-05,0.0063266023,0.0030242885
0.0053041475,0.00030607125,-0.0010898117,-0.0008723281,7.933477e-05,0.006530188,0.0028271424
0.007479024,0.0016603426,-6.968992e-05,0.0022342864,5.3801923e-06,0.010093493,0.006791985
0.008771813,0.0021784522,-0.00014859992,0.0018720487,0.00035711355,0.010307524,0.0064503103
0.01225242,0.0027447797,0.001153899,0.0027453818,-2.4793728e-05,0.009811539,0.007976984
0.005826896,0.0023547716,-0.00024240992,0.0012808042,0.0001673766,0.007411799,0.004179198
-0.002349657,0.001696181,-0.0013711537,-0.0003605624,0.00018120528,0.0007079579,0.00095981034
0.024776163,0.0056879614,0.0026078695,0.005632484,0.0004075081,0.026882239,0.023442544
0.0061305817,0.0021515859,-5.5994416e-05,0.0013887502,0.00021062221,0.006258238,0.003711502
0.017612342,0.0070618065,0.0019484045,0.005227794,0.0009715833,0.01919612,0.020019291
0.061177053,0.019025292,0.012373719,0.019615585,0.0011040415,0.059915707,0.053496618
0.03636279,0.0062549887,0.0035606977,0.0068253274,0.0011053835,0.03591115,0.032267533
0.0062413816,0.0015626079,-0.00047683303,0.00064279034,0.0002290153,0.0073989984,0.004300341
0.025497168,0.004266979,0.00230148,0.005161337,0.0007099863,0.026442256,0.021191489
0.021407675,0.0025224115,0.0006082211,0.001521552,0.0009268201,0.020506151,0.017067246
0.004226446,0.0027492081,0.00010453633,0.001683463,0.0001288671,0.004061796,0.0021478622
0.040586423,0.0045745466,0.0025670948,0.0037450113,0.0013777461,0.0364713,0.030273909
0.0065132724,0.004865203,0.0013644635,0.0033604573,0.00012227095,0.006141756,0.0048364326
0.008875716,0.0026256244,0.00095906993,0.0029037828,-2.8965587e-05,0.008607002,0.004504533
0.044358253,0.00818371,0.0036702268,0.006492061,0.0018886841,0.04279072,0.036086746
0.014863463,0.0046864515,0.001261709,0.0030634827,0.0006192238,0.015031242,0.014966875
0.011213309,0.002488265,0.00058135646,0.0022835075,0.00010763813,0.012263988,0.0091589885
0.012072253,0.004396165,0.0014831899,0.003574442,0.000138817,0.010957458,0.00909487
0.019707222,0.005760221,0.0026684692,0.005410706,0.00029148837,0.019728519,0.018514965
0.014456422,0.005662281,0.002284095,0.004549329,5.1316107e-05,0.0118386345,0.008148505
0.005095281,0.0012955908,-0.0004898946,0.0005481756,9.2489645e-05,0.005334162,0.0020390884
0.0510171,0.014845373,0.0077646314,0.013519917,0.0015443767,0.051962532,0.04898187
0.032444246,0.012107311,0.0065365434,0.010602829,0.00026572094,0.02580743,0.021972768
0.007259135,0.0033126993,0.000610021,0.0021996335,3.1201344e-05,0.007228627,0.004041133
0.027031416,0.0051130913,0.002912169,0.0053665405,0.0003870934,0.02669688,0.0206457
0.03336107,0.0077479836,0.005037048,0.008010358,0.00019077066,0.03091207,0.02698259
0.008659302,0.0019588151,-0.0001219471,0.0018567229,0.00028781313,0.010321663,0.00622223
0.0062635974,0.004107911,-0.0012308845,0.0017091539,0.0006917869,0.0069624595,0.0053068963
0.005414987,9.80827e-05,-0.0007063523,9.1958675e-05,-7.1053044e-05,0.0067293853,0.0037424308
0.010280357,0.003919542,0.0007399337,0.0030138344,0.00029948942,0.0115262,0.008206712
0.0626235,0.010449145,0.0060481764,0.009582182,0.002243997,0.06095238,0.05348103
0.028331872,0.0031901195,0.0013218479,0.0023209606,0.0008582602,0.02778023,0.021132471
0.025101954,0.0056847343,0.002473773,0.0052430867,0.00052500004,0.025657669,0.022525355
0.014629647,0.003927389,0.0015886328,0.0036922218,2.0770822e-06,0.015575365,0.01274869
0.011689258,0.0043310123,0.0010518283,0.0031056018,0.00024542795,0.012905703,0.010226949
0.0072496054,0.0035728503,0.0010346327,0.0030532226,3.5400386e-05,0.005878403,0.0027767066
-0.003081507,0.0022837298,-0.001378176,-0.0005782599,0.00027500704,-0.0011570649,0.00095769065
0.0075817336,0.002496706,-0.0005373565,0.0002743312,0.00056198926,0.008526863,0.005708963
0.009389982,0.003108199,0.0003350703,0.0022429633,0.00029672048,0.009951053,0.007886096
0.06689189,0.021272825,0.011019694,0.019072967,0.0020143986,0.068509065,0.065490074
0.038773395,0.0066074496,0.004132283,0.006566322,0.00083727506,0.036988735,0.03093519
0.016961044,0.0050043846,0.002046106,0.004612954,9.917305e-06,0.016401963,0.012250803
0.002200114,0.0024970977,-0.00089128764,-0.000102329825,0.00033292116,0.0032315468,0.00486073
0.0031441515,0.0013216587,-0.00054438034,0.0009198687,-1.1616503e-05,0.0038087675,0.0017161635
0.030534778,0.0040279813,0.0016742869,0.0029554756,0.0009976698,0.028603075,0.023144731
0.033085674,0.0059569655,0.0038486614,0.0064323884,0.00045909698,0.032163706,0.026673501
0.014258249,0.0040184157,0.0010871475,0.0030436532,0.00039217353,0.015357464,0.014228497
0.00018666871,0.001642342,-0.001300089,-0.000782233,0.0001419225,0.0029279366,0.004062741
0.05537718,0.015235802,0.00888897,0.015240198,0.001371225,0.053232014,0.05018975
0.03338898,0.009785618,0.006308879,0.01070823,0.00023006141,0.033177257,0.028429184
0.0073989145,0.003152575,0.00019056842,0.0016472394,0.00026404968,0.008273017,0.008890258
0.014568493,0.006200522,0.00245442,0.004982941,0.000113256334,0.014148095,0.011354914
0.013887601,0.0035543868,0.001164836,0.0031781425,0.00020897458,0.014339143,0.012169035
0.01008154,0.0028685534,0.0013232919,0.0034251257,2.1059532e-05,0.009222085,0.006973031
0.018972429,0.0031667615,0.0018078857,0.0038138267,5.6851655e-05,0.019491892,0.015410787
0.020171322,0.007201859,0.0038125208,0.006813156,4.7145295e-05,0.01731671,0.013384214
0.009811033,0.0028876348,0.00087324914,0.0033414944,0.00014005264,0.010144497,0.0052568484
0.03601614,0.01246482,0.0058893166,0.011212233,0.0009302101,0.036477994,0.036030605
0.018826317,0.0062642125,0.0025926495,0.0053379177,0.00037667295,0.019271404,0.017439693
0.00983597,0.0029432115,0.00042405567,0.0023207697,0.00018236623,0.0110429935,0.009458042
0.07135345,0.013423051,0.007731934,0.012366242,0.0025196387,0.06953424,0.062038038
0.018378329,0.0063659297,0.0031373787,0.0058056377,7.3242816e-05,0.016180582,0.012832708
0.009579549,0.0013453974,-6.197866e-05,0.0020003377,0.00022405607,0.011685287,0.0071919416
0.013071859,0.0051785894,0.0010402912,0.002850305,0.00059966045,0.012304762,0.011717729
0.02371876,0.0069795595,0.0036943005,0.006870828,0.00033501268,0.024006575,0.022031222
0.0033270014,0.0014063222,-0.0001767222,0.00096458173,8.829206e-05,0.0030034818,0.0009125178
0.0110213235,0.00533513,0.0020902143,0.0043575694,9.9023106e-05,0.009298296,0.0061259437
0.01744959,0.0036740785,0.0017494718,0.003962463,2.7787522e-05,0.019579863,0.015516287
0.008052204,0.0024304835,-6.407649e-05,0.0010935807,0.00013517705,0.009376576,0.0061472435
0.010144199,0.0030088488,0.0015298295,0.0037361004,-4.2099622e-05,0.009167938,0.006340533
-0.004392488,0.0011485321,-0.0014742793,-0.0009127282,0.000111423724,-0.0037665535,-0.0027498566
0.010969694,0.0035348593,0.0010695596,0.0033666112,0.00013305183,0.0103435535,0.0057130037
0.009305749,0.002388607,0.000116993324,0.0015475785,0.0002579763,0.009496272,0.0075243805
0.022864448,0.0076958872,0.0034751296,0.006368708,0.00014731847,0.019449968,0.015530718
0.06366572,0.013088118,0.0074219382,0.0113912085,0.0019771284,0.06085868,0.054969147
0.014322683,0.0025916107,0.0011714633,0.003008377,-1.6742444e-05,0.014798511,0.011677466
0.008438392,0.00513452,0.0011552216,0.004709998,0.00018436374,0.011417991,0.0074109314
0.0027834708,0.002165579,-0.00033530092,0.0010398596,-1.4504243e-05,0.004582194,0.0028149844
0.011376643,0.0024347978,0.00051647855,0.0024861104,0.00022524182,0.012782929,0.009240824
0.005781453,0.0023151531,0.00015596811,0.0017744356,9.252655e-05,0.0042637996,0.0012908881
0.00028427877,0.0033625087,-0.000795657,0.00048502986,0.00040635245,0.001317652,0.0038242529
-0.0010785423,0.0014676994,-0.0016542702,-0.0027547008,2.147659e-05,0.0016392246,-0.0007441081
0.011267428,0.0022824656,0.00047624705,0.00178018,6.793259e-05,0.012357414,0.010002882
0.007386182,0.0048685456,0.0011496518,0.0051328912,0.00023347721,0.011201027,0.0065018907
0.010852488,0.003424118,0.00072614965,0.0028806264,0.00014219328,0.012496037,0.009206957
0.012607856,0.0041724825,0.0011959941,0.003298335,0.00021659862,0.0105005745,0.008552663
0.014538834,0.0019388122,0.0009554234,0.002385822,1.14325085e-05,0.014827635,0.011194946
0.013295256,0.0051757516,0.002234221,0.004394999,-0.00011275953,0.011513623,0.0062793945
0.009752618,0.0054869223,0.0023530056,0.0053494517,-9.512354e-05,0.008460839,0.003468162
0.023029873,0.001136763,0.00025700615,0.00077679765,0.0008288262,0.020995276,0.015026352
0.016165359,0.004660433,0.002008755,0.004190746,1.2396253e-05,0.017297843,0.012577305
0.02038059,0.006095768,0.0015278839,0.0043272525,0.00077805715,0.021358732,0.020747788
0.008599495,0.0037210418,0.000822092,0.0027524268,0.00023972901,0.0079472205,0.0057741413
0.005913131,0.0021521992,-0.00069294305,0.00079817296,0.0005388106,0.00743576,0.0046196794
0.0058938656,0.0009391536,-0.0009667493,0.00071121496,0.0001482201,0.009864507,0.007948923
0.0228094,0.0047270656,0.0020682039,0.0045594694,0.00079128996,0.023237804,0.02138129
0.01183469,0.0024181872,-5.078876e-05,0.0010458715,0.00048854516,0.012015534,0.007968521
0.006683832,0.0031281675,-1.4589197e-05,0.002961878,0.00016686029,0.009468334,0.0068264324
0.06354311,0.022327129,0.012426013,0.02110081,0.0015731353,0.06697856,0.064016186
0.052621584,0.01422625,0.0072103804,0.013328697,0.0016915387,0.05588782,0.05275687
0.013395333,0.0023287127,0.0010623769,0.0025338382,0.00011378847,0.01277422,0.010372331
0.0070584714,0.004029342,0.0010323366,0.0031157306,0.000110017776,0.008237688,0.0065158154
0.0141594345,0.005648695,0.0022989141,0.004805587,0.00014059432,0.013754888,0.011625972
0.0019041328,0.0036246201,0.0010187356,0.0027142474,0.000112523034,-0.0007570293,1.5612226e-05
0.002138313,0.0011865869,-0.00035212305,0.0012178738,-0.0001555524,0.00023346208,-0.0032320153
0.0086597875,0.0022711803,-6.513133e-05,0.0015210693,0.00012228132,0.009938799,0.0060291532
0.001268303,0.00027657882,-0.0010469594,-0.0012567823,-0.00029569247,0.00426269,0.0009963699
0.0058551026,0.0012347056,-0.0004750045,0.00038026847,8.56861e-05,0.0072643077,0.0042855074
0.030826816,0.0069290437,0.0031482535,0.005592914,0.0007871825,0.031719737,0.027292363
0.024137508,0.009173619,0.005265844,0.009694555,0.0004814947,0.021500472,0.018142397
0.010611009,0.0035096284,0.00073551637,0.00359165,0.00025600247,0.012713392,0.009622719
0.009553859,0.0040899552,0.0006941023,0.0037153151,0.00013613969,0.0117664365,0.0091799395
0.0091131255,0.0022643146,1.3979283e-05,0.0010621594,0.000108330394,0.010363348,0.008176327
0.0060964944,0.0012047638,-0.0005109502,0.001352354,9.4885065e-05,0.008318627,0.0047588674
