ID,AFP,Output,Enquiry,File,Interface,Changed,Deleted,PDR_AFP,Resource,Dev.Type,Duration,N_effort,Generated_Var_1,Generated_Var_3,Generated_Var_8,Generated_Var_9,Effort
0.8299713,0.00428313,-0.016265038,0.10130982,0.015115579,0.0024951026,0.033102833,0.009160884,0.0994721,-0.011081856,-0.0015437603,0.04564473,0.017802287,0.5315025,0.8282724,0.07450094,0.9523637,0.013305023
0.7567849,0.009459469,0.04817493,0.024691172,0.025394678,0.025068492,0.027597904,0.012626684,0.109028906,0.017433286,-0.0013438668,0.056017667,0.04986892,0.57532966,0.8952615,0.05500423,0.9840679,0.04042085
0.8463536,-0.0078328885,0.0020891018,-0.023405682,0.0056243623,-0.0030272752,0.0090702735,0.0075210026,0.12199463,0.0019011833,0.0006472524,0.0350117,0.023589471,0.55216587,0.9032771,0.06271785,1.0264418,0.007937208
0.2335851,0.01562889,0.043584783,0.05707069,0.035502125,0.010982849,0.031365424,0.011604929,0.17670344,-0.0028819963,-0.00028815307,0.13971537,0.12002625,0.62334126,0.86308634,0.08182122,0.9412646,0.10127792
1.0450084,0.058824986,0.14044727,0.1840996,0.027162094,-0.012644688,0.0373504,-0.0048036166,0.058709078,0.008521371,0.0011182409,0.07635012,0.14402711,0.50881004,0.81307864,0.088350564,0.97649145,0.11203013
0.69154274,0.013725347,0.03289488,0.07125924,0.019883044,0.0051675215,0.020977885,0.008148918,0.069988534,0.0032940842,-0.0006611794,0.09878465,0.047030706,0.55411255,0.85170263,0.07805798,0.9620565,0.03838654
0.6331781,0.008805614,0.038855996,0.054775774,0.011497281,0.0029928759,0.0039292164,0.0054252567,0.0769651,0.008824833,-8.190051e-06,0.05064214,0.023073588,0.58768165,0.87232935,0.0700255,0.9652746,0.014528811
0.533428,0.022923695,0.066327274,0.09641341,0.018533066,0.008072894,0.026289694,0.008956948,0.07834772,-0.0007218532,-0.0010637734,0.09058737,0.06560209,0.5738796,0.8374018,0.076946445,0.9396126,0.055031765
0.45017213,0.01051269,0.04421798,0.0010886323,0.02905149,0.023022037,0.0009199679,0.0013945298,0.09450199,0.03533189,-0.0003455542,0.09289985,0.05702725,0.62967914,0.8911071,0.080939874,0.96710217,0.040167358
0.5913365,0.00552429,0.017461937,0.019019019,0.017334923,0.015074726,0.0007246025,0.004813042,0.12042559,0.030995093,0.00023315474,0.039210692,0.033412687,0.60519046,0.8922559,0.0700418,0.984509,0.01880876
0.42255694,0.017959787,0.015478868,0.16219163,0.015092242,0.012332678,-0.02902069,0.009234859,0.43472514,-0.022693358,-0.00013303384,0.1526006,0.25214177,0.5625222,0.8478949,0.07341281,0.9368726,0.22401366
0.4347661,0.022114236,0.007426854,0.13976376,0.029079437,0.0017442927,0.054537155,0.0093864985,0.0570701,-0.0032037795,-0.0018600803,0.08561317,0.060123608,0.583477,0.8526432,0.085470945,0.9370849,0.04324266
0.62813735,0.012430209,0.013711974,0.052973963,0.031961553,0.009273801,0.00022476912,0.008032099,0.059665736,0.023093779,0.0005254485,0.13707991,0.013043173,0.61672956,0.8945928,0.071301065,0.9665158,0.010493334
0.74546593,0.0038980618,0.0046972856,0.041841652,0.021389917,-0.0028339662,0.01024304,0.008822445,0.072796695,0.01699173,-0.00016288646,0.04829011,0.008590585,0.56168234,0.8577642,0.07461933,0.9723376,0.003793463
0.685164,0.004250774,0.03654141,0.018172782,0.016916193,0.00053158775,0.0036116391,0.0042420514,0.110427395,0.004494861,-0.00011169538,0.023957143,0.032439753,0.5652397,0.86948025,0.06420715,0.9724692,0.02373182
0.4998994,4.995987e-05,0.021246795,-0.005583008,0.026121072,-0.003107071,0.0025924481,0.0077585364,0.21048175,0.031108454,0.0005079042,0.0672602,0.03452573,0.59949493,0.8873579,0.070082836,0.9735346,0.026916467
0.6328959,0.000108262524,-0.018585566,0.019118953,0.02374383,-0.0065120794,-0.004124474,0.0034907605,0.08934412,0.0016466342,-2.563186e-05,0.037084267,0.009542933,0.60075665,0.87193435,0.071637794,0.96807253,0.008227576
0.6449446,0.005762796,0.011865955,0.019658526,0.028440546,-0.005259989,0.013056211,0.003668568,0.13787644,0.007786028,0.0017636083,0.08625722,0.058220647,0.55389416,0.86378187,0.062213473,0.9642414,0.03673473
0.5507256,0.03889539,0.09313449,0.07622529,0.0535872,0.039353684,0.037390657,0.015303261,0.08122601,0.023637261,-0.0012722164,0.01728356,0.13083135,0.61100733,0.8892461,0.066847764,0.9652114,0.112048835
1.2340509,0.018762158,0.10571667,-0.04538761,0.019029293,-0.011716582,0.01603239,-0.00022247527,0.0629253,-0.0049457513,0.0009796452,0.05555757,0.0129933385,0.5652472,0.8636981,0.09021355,0.98857653,0.01646525
0.52112454,0.0064082528,0.0042835064,0.034192417,0.031717055,-0.00012747571,0.008835558,0.006854384,0.16335557,0.028021641,0.00039898418,0.04699657,0.04130191,0.6093242,0.90319884,0.072190255,0.9831431,0.03442248
0.6171616,0.004071327,0.0062824637,0.048351254,0.02592086,-0.0038544089,0.0033655055,0.0049577258,0.14481658,0.016250432,3.129989e-05,0.017496886,0.050857663,0.57678866,0.8862596,0.062393107,0.97386456,0.039173625
0.69722116,-0.00097571686,-0.013780702,0.05798734,0.009375765,-0.012207171,0.020422593,0.010553675,0.12638164,0.0073777772,-0.0012454223,0.046955004,0.018707495,0.5379698,0.8440082,0.06960296,0.9585241,0.012228496
1.0902642,0.0076763676,0.057199888,0.01569547,0.013752389,0.0055246986,0.020781789,0.0050741746,0.0579125,-0.002699796,3.970042e-05,0.061710827,0.02644483,0.5400465,0.84315914,0.07113164,0.9803541,0.022817306
0.39652747,0.0016429294,0.0130888,0.0041310964,0.015396136,0.0016130805,-0.0072336756,0.0032759025,0.21801443,0.02294419,0.0003484264,0.02303938,0.05591542,0.6034525,0.87747484,0.064107,0.957381,0.042350125
0.73332876,-0.001142133,0.0482066,-0.00827138,0.00031024683,0.0044847056,0.015848804,0.009363826,0.033248525,0.0063256957,2.4586916e-05,0.041561134,0.011978359,0.5924832,0.87707955,0.068992764,0.96856046,0.00097367354
0.57113624,0.035669222,0.07504542,0.07532458,0.04226161,0.016759038,0.033616893,0.004617236,0.0808426,0.007392954,-0.0009970795,0.13420409,0.16543628,0.5482444,0.83440477,0.072791405,0.96728384,0.13094693
0.3110898,0.014585215,0.06633665,0.03749657,0.023636337,0.007953472,0.020090722,0.0068993797,0.11252666,0.010207992,-0.00059252046,0.16829807,0.06501256,0.63481736,0.8799975,0.0843242,0.952461,0.054248575
0.621474,0.008016199,0.032375745,0.018441191,0.021566775,0.005060699,-0.00044867396,0.005665738,0.044964004,0.008002192,-0.00023070723,0.010228729,0.01705349,0.60955584,0.8829207,0.07099345,0.9583521,0.0075379144
0.49244118,0.018451763,0.0456701,0.10766023,0.03190272,0.008979455,0.012516916,0.007243692,0.07243256,0.02254685,0.00070334226,0.2192771,0.033132706,0.6193553,0.8831228,0.081830874,0.96138954,0.026824504
0.26398936,0.003545886,0.015159264,0.019290831,0.017712586,-0.005826315,0.0013761967,0.000765549,0.20957243,0.039365627,0.00033342466,0.14362355,0.07056405,0.6163783,0.8780751,0.075300984,0.95856404,0.052866306
0.57050484,0.005833973,0.035273634,0.047094386,0.013992482,-0.01074085,0.0048297644,0.006867428,0.10713164,0.010301996,-0.00082168914,0.027293881,0.023913354,0.5835241,0.86325085,0.06928806,0.94564617,0.01661633
0.53636384,0.02247003,0.0506344,0.086214475,0.01709577,0.0061374865,0.022949886,0.007904487,-0.005324164,-0.019401649,-0.0016933437,0.039086767,0.050794583,0.6210552,0.8315181,0.095435716,0.9103278,0.03363618
0.9441461,0.035143934,0.01841598,0.20858659,0.03448069,0.022029202,0.007821668,0.0015031667,0.17041983,0.0027545393,-0.00036839396,0.13812234,0.23730733,0.50714344,0.8160554,0.06581363,0.9485798,0.20494011
0.4077791,0.019819375,0.099411935,0.040220547,0.020227548,0.008769754,0.0050472207,0.00676038,0.2328822,0.012108192,-0.00056201406,0.17779116,0.18752475,0.56624126,0.8394558,0.07531335,0.9480181,0.15824725
0.50931746,-0.00020345114,0.01445806,0.050451733,-0.002238823,-0.026640598,0.016330935,0.0052341893,0.037194468,-0.0003685616,-0.0005597938,-0.0029246844,-0.010388655,0.6454864,0.89105326,0.07735136,0.94254625,-0.018545207
0.7707775,0.0028591044,0.0058081187,0.033462193,0.021174118,-0.0035333186,0.004356943,0.009941266,0.1545432,-0.0047562122,-0.0013597608,0.013490645,0.026228908,0.5420191,0.85262936,0.06978823,0.9725028,0.013562448
0.39118683,0.0031741485,0.008197803,-0.0006662719,0.020401783,-8.738041e-05,-0.003958091,0.0005824389,0.104798466,0.038814276,-0.0001234673,0.09545983,0.019142067,0.65529066,0.8913434,0.07820533,0.9449513,0.004679527
1.0160213,0.053741664,0.030529948,0.20698592,0.0571222,-0.008019503,0.045203365,0.0071542608,0.22965932,-0.008501714,7.365085e-05,0.16848509,0.40350002,0.48847464,0.83438003,0.0498849,0.9728837,0.34400213
0.6335029,0.0047920626,-0.009740472,0.050380923,0.018950459,-0.006829595,-0.0023675151,0.0074400464,0.094128996,0.01686526,0.0002815947,0.15707475,-0.015556374,0.60638124,0.8861349,0.076483555,0.9738724,-0.009075338
0.37420487,0.028762963,0.07152481,0.15593083,0.00072313845,0.008242287,-0.032358963,-0.0001522107,0.44648233,-0.025229335,0.0008348748,0.20660235,0.32042998,0.5225632,0.8137711,0.06769904,0.93607116,0.2721523
0.2824335,0.019065086,0.0838113,0.032881547,0.020180568,0.008940604,0.024973556,0.006698779,0.14995532,0.011553232,-4.5241788e-05,0.121788405,0.10805287,0.6174298,0.8852157,0.07616611,0.96014214,0.08765933
0.94127315,0.0027993731,0.011482671,0.036289684,0.0077165123,-0.0022946969,0.0022073686,0.0050852248,0.07637536,-0.020035967,0.0006175395,0.03243702,0.0013595,0.55246216,0.85236377,0.071153626,0.9768357,-0.0023469813
0.7413928,0.015075049,0.03674719,0.0009403741,0.044930793,0.033303566,-0.0018939935,0.0058987397,0.089038536,0.026508138,-0.0005757399,0.15116455,0.06403029,0.55999875,0.86490095,0.06371311,0.9605837,0.05097897
0.53082895,0.009072117,-0.0016407147,0.09393505,0.023422465,0.0025114678,0.009554412,0.0056276103,0.036883507,-0.0064134747,4.082173e-05,0.055227645,-6.0928054e-05,0.64580697,0.88269734,0.08019334,0.95419276,-0.004048392
0.5386946,0.0190081,0.018310864,0.07497876,0.029501047,0.017025702,0.02436443,0.0038033333,0.060950138,0.0031958297,-0.0009869486,0.042956926,0.048101492,0.58799016,0.8608743,0.08229153,0.9557582,0.036962856
0.876481,0.024138607,0.048515018,0.15719004,0.02757014,0.030674018,0.0040453933,0.0032386524,0.06379503,0.0012865551,0.0002851803,0.061137974,0.022784706,0.562803,0.8484454,0.07089582,0.9663441,0.020738024
0.7757093,0.008458521,0.05702341,0.034372505,0.008742358,0.0077770166,0.013228089,0.0074952603,0.16214038,0.018244155,0.00017474405,0.038494267,0.028066158,0.54640114,0.8603141,0.06366378,0.9816065,0.018704917
0.68716276,0.0012655854,0.025298888,0.026782349,0.019348655,0.0072658397,0.012901101,0.0062864055,0.124378085,0.014227439,0.00053299405,0.007857213,0.039904423,0.5713885,0.87098384,0.06680559,0.97320986,0.021744147
0.8581534,0.0024901666,0.008724809,0.027846195,0.013379973,-0.02402214,0.0091022365,0.006083133,0.15545115,0.013400156,-0.00024096854,0.045805193,0.046329133,0.5167568,0.84310687,0.068292245,0.98211193,0.031295784
0.7337982,0.028094448,0.12373936,0.049920276,0.029924702,0.015220091,0.013367068,0.007849695,0.027762463,0.013198033,-0.00023465417,0.10038713,0.04016106,0.5987771,0.87765545,0.07883095,0.9813391,0.030816779
1.3345709,0.032165483,0.0057939366,0.22733337,0.015445196,-0.011802228,0.050277382,-0.0011673402,0.23750828,-0.008777482,-0.0003518667,0.031010205,0.35454547,0.4999753,0.8346573,0.057796918,0.9767473,0.29721305
0.23085648,0.011432973,0.0903278,-0.04614315,0.012296469,0.0033771396,0.021223053,0.006853011,0.14606652,0.03505469,-0.0008675661,0.14858523,0.09585579,0.6393523,0.86447966,0.07873695,0.9399892,0.07367155
0.7854072,0.010587496,0.008202776,0.051819198,0.022418406,-0.000324931,0.016188994,0.0045051067,0.066522,0.015890494,-0.00088263117,0.03378439,0.02045559,0.54706466,0.8364444,0.07303924,0.95469594,0.012638062
0.89862406,0.006874481,0.0160935,0.032996323,0.018052898,0.013305761,0.00014715269,0.0056679226,0.1859983,0.022014555,-0.0006337818,0.10908576,0.074032016,0.5183078,0.84317946,0.05798062,0.9617934,0.06337784
0.59775734,0.034967832,0.08552988,0.08106013,0.045798253,0.02089544,0.026407175,0.00922785,0.050331756,0.022141889,-0.0008780621,0.08233114,0.06525286,0.59454256,0.8667457,0.072181776,0.94917595,0.0584906
0.8693224,0.0066598402,0.035638943,0.06799044,0.010118769,-0.0016853549,0.03507407,0.007592869,0.14165702,-0.014555801,7.346459e-05,0.085977085,0.05723378,0.5239945,0.853599,0.07042218,0.98458374,0.041248854
0.68364465,0.016181745,0.07724257,0.013562196,0.020071905,0.034999423,-0.0025088973,0.0068022953,0.08152798,0.029922396,0.00036245026,0.11111527,0.08105416,0.5654707,0.8610564,0.067805424,0.9659591,0.06657463
0.30373448,0.0315758,0.08356385,0.08650496,0.026722033,0.021749083,0.0008349158,0.003606636,0.03857836,0.0033426657,-0.00019421801,0.04292891,0.06836197,0.67758113,0.8780095,0.09989149,0.9372221,0.051450472
0.7669808,0.015320057,0.029087344,0.08205486,0.020487215,-0.006767979,0.013223864,0.008892848,0.12114755,0.0118955895,-0.0008259751,0.09038465,0.07705065,0.51413333,0.8170026,0.06971717,0.9493053,0.064034075
0.44406337,0.0037370604,0.028435964,-0.004427298,0.020253424,0.009510633,0.010214303,0.007594987,0.21543096,0.03646671,-0.00050795823,0.099402465,0.055985898,0.5826137,0.8642926,0.07056729,0.95474756,0.044857014
0.88686097,0.005406433,0.01828229,0.034662936,0.020543072,-0.004217513,-0.0072545465,0.003542677,0.09277507,-0.0070499014,-0.0013292804,0.087634414,0.020302806,0.54324305,0.8523601,0.067877114,0.9652492,0.014498185
0.84947675,0.023827014,0.08359271,0.04724714,0.025495272,0.0034502484,0.017045207,0.006636792,0.098523185,-0.007230956,-0.0006483272,0.117351,0.08644626,0.5338,0.8551654,0.06881326,0.9817349,0.07220243
1.1019192,0.019034183,0.061390154,-0.015443011,0.048500896,-0.015362481,-0.019776385,0.0107756285,0.14713073,-0.039921023,0.00014516711,0.20618816,0.03599867,0.5314248,0.8999893,0.068325624,1.0124885,0.025342118
0.76984006,0.008368344,0.013810214,0.026532974,0.02527257,0.013481237,0.000101652,0.003952437,0.10634257,0.018609468,0.00011742115,0.020567639,0.031219527,0.56002945,0.8595907,0.062302932,0.971622,0.021097567
0.47082764,0.00943758,0.047542047,0.014614105,0.02293519,0.004718803,0.014499597,0.0034491024,0.092914075,0.007388007,-0.0004955083,0.081286676,0.039373122,0.6327874,0.8848232,0.07329793,0.9638542,0.025273249
0.85020036,0.004699981,0.03565993,0.026853813,0.01274188,0.011240404,0.007645514,0.007305528,0.18352085,0.030059919,-0.0008105133,0.10744459,0.06275848,0.53009045,0.8416672,0.056959048,0.95852506,0.052686412
0.640394,0.035937704,0.02297314,0.15510392,0.04658752,0.017950457,0.05927506,0.009439502,0.03713602,-0.008887837,-0.0009016339,0.04455167,0.07386185,0.5740454,0.8363666,0.08451796,0.9450253,0.059638802
0.66133523,0.0047453362,0.0039131977,0.07151435,0.022185318,-0.009735303,0.013280034,0.0047315075,0.15802826,0.009309076,-0.00027958304,0.081081584,0.052401036,0.54142237,0.8391882,0.07478341,0.96089566,0.043234702
0.35298502,0.0101730935,-0.0038624667,0.050279107,0.02416385,0.0110503435,0.0058229417,0.0041506975,0.17455617,0.013594087,-1.5359372e-05,-0.0005471762,0.09364987,0.6147365,0.86284935,0.07110529,0.9527688,0.06423287
0.49828047,0.012072248,0.018387485,0.05020518,0.025803104,0.0005114749,-0.0028986335,0.0017706063,0.04801695,0.009677149,0.0006161351,0.016478749,0.022587668,0.6414584,0.8800275,0.07857044,0.9436989,0.01704235
0.5678307,0.0016610697,0.024911566,0.022791572,0.014551652,0.0045646206,0.004369229,0.006332382,0.04664317,0.020892639,-0.000162879,0.09733764,0.026420118,0.62052035,0.8794526,0.07277633,0.957096,0.014136385
0.9362682,0.0096795065,0.05018713,0.03283992,0.015130288,0.011574443,0.017283108,0.0077947304,0.11933818,0.010831039,-0.00016199611,0.050811604,0.053322352,0.54238814,0.85031927,0.06977567,0.97490025,0.044670608
0.68647075,0.0063796574,0.006463729,0.04972719,0.014084981,-0.007959042,0.0024965107,0.006747093,0.13708551,0.0037680715,-0.0009466298,0.052786306,0.010971141,0.5455233,0.8375597,0.06793165,0.9589957,0.0054057967
0.38530368,0.011940004,0.017889708,0.04780939,0.021105096,-0.016931154,0.0169527,0.0013248632,0.25834,0.0076835603,0.0018627252,0.24724,0.18183447,0.56109583,0.86747605,0.06588865,0.9844576,0.14186385
0.7688349,0.025997186,0.03279558,0.11173985,0.041849736,0.0027221628,0.026179187,0.008264796,0.1340157,-0.00034107268,-0.0004850831,0.031592555,0.13252354,0.53560317,0.8558062,0.06463024,0.96496046,0.11269359
0.093334906,0.0063878614,0.043800898,0.018012535,0.009604364,0.017715007,0.034820817,0.0034779557,0.25754517,-0.0025846101,-0.0003969092,0.06824695,0.071848854,0.6592692,0.90031415,0.0851157,0.96542597,0.05212753
0.35949838,-0.00044533424,0.019074213,0.007250665,0.010447997,0.013412166,0.009072952,0.008512282,0.3774073,0.018900566,0.0003764741,0.101639934,0.06802546,0.5596508,0.8517454,0.06570297,0.96617043,0.055137057
0.55015,0.0071322275,0.026803905,0.048099514,0.022328053,0.017979626,0.014861632,0.0131979445,0.17171207,0.028516471,-0.00033258274,0.012109557,0.066993065,0.600496,0.8807092,0.065903366,0.9538636,0.057948705
0.7481288,0.123675555,0.2587102,0.4108601,0.08844371,-0.00673298,0.06356188,0.008947722,0.16885027,0.048469424,0.000948485,0.21743833,0.56956714,0.59891367,0.89585906,0.07517199,1.0117158,0.4920927
0.43242568,0.01722734,0.029262299,0.023331914,0.032991912,0.02174789,0.018024791,0.0073112682,0.092825614,0.0039387196,-0.00042536482,0.087902606,0.08474274,0.59021825,0.8409143,0.08697229,0.9362546,0.059038814
0.60233223,0.009816375,0.026584776,0.0404542,0.021326784,-0.0006657876,0.008826956,0.0062787007,0.12595135,0.0108040795,-0.0004420206,0.048154116,0.039499298,0.5611954,0.8520603,0.067828685,0.955433,0.030387416
0.8309845,0.018368315,0.056288816,0.078903146,0.020355642,0.0041648336,0.01714231,0.010123452,0.06937621,0.00851978,-0.0003191959,0.13353238,0.015387209,0.58221555,0.8542406,0.080404356,0.96320724,0.015694764
0.54818565,0.0034455713,0.018734738,0.03476742,0.016083192,-0.0045594946,0.00817544,0.0058935946,0.052432097,-0.0073766634,3.4840778e-05,0.07692893,0.010714814,0.63476807,0.89286286,0.07575987,0.964591,0.0018004235
0.5089728,0.009755885,0.032231733,0.010242635,0.023193955,0.015968274,-0.0016626157,0.0018862151,0.044915635,0.00637893,0.0003472492,0.042612,0.022701474,0.6729195,0.91721827,0.07896154,0.9654572,0.011001524
0.7978553,0.02813267,0.040951505,0.13386707,0.03430874,0.00786351,0.019022468,0.0017170645,0.095073104,-0.010271408,0.00015596114,0.017403072,0.083595514,0.53432834,0.8317702,0.067797385,0.9564433,0.06269437
0.7766109,0.009713149,0.036153983,0.05253202,0.018316392,0.014459956,0.021106046,0.011454787,0.12708102,0.0129855275,-0.0007926654,0.03006438,0.060061947,0.54251623,0.85151076,0.060982488,0.963662,0.045888063
0.2625844,0.07547195,0.20123331,0.21191838,0.0557819,-0.0041589104,-0.0039420165,-0.003609024,0.16801728,0.028064512,-0.0002720952,0.21617107,0.28338325,0.55424464,0.8160934,0.06951548,0.94620943,0.22993283
0.5222623,0.034090586,0.09785844,0.08826808,0.028713617,0.0135586895,0.0052088387,0.0012792787,0.09969616,0.018395394,-0.00020433217,0.12861404,0.12486253,0.55566895,0.8327501,0.07382208,0.95213485,0.10100514
1.1501855,0.011521604,0.08711732,0.0128501095,-0.0068651675,-0.017286101,0.019049633,0.0022621918,0.050262265,-0.0054357275,-0.00082268193,0.033622846,0.015579689,0.51352113,0.8173506,0.08590653,0.9390044,0.015898202
0.89425915,0.014733739,0.040836304,0.058317635,0.024783716,-0.008202095,0.013300505,0.0053164456,0.06696131,0.0019662902,-0.00095552765,0.09661392,0.03130952,0.5415613,0.8438472,0.074420765,0.9601164,0.026571095
0.8846378,0.0076150764,0.0057833157,0.061655197,0.022206757,0.0014373623,0.023016397,0.0030956934,0.0716384,0.009008259,-3.8895756e-05,0.039289467,0.051712774,0.534163,0.84440655,0.078014396,0.98323715,0.037512533
0.473252,0.0015235804,0.08209635,0.016019285,-0.0012310902,-0.004160192,0.025460705,0.0141265355,0.18237932,0.0067976825,-0.0015701558,0.05941908,0.06372732,0.5811429,0.8472479,0.073776424,0.9458171,0.054329496
0.37825203,0.022970596,0.1215273,-0.029772807,0.018639121,0.0070053935,0.026582241,0.013197051,0.053786617,-0.008572422,-0.001381686,0.06901347,0.09749279,0.64449614,0.8747153,0.095481426,0.93281126,0.06904474
0.995532,0.054747194,0.1151932,0.27938002,0.023252454,-0.034030218,0.06556629,0.00041441526,0.06011173,-0.015991125,0.002392538,0.09361688,0.045585778,0.5205059,0.8302245,0.08463509,0.9862337,0.03679448
0.57760274,0.0035995487,0.009973414,0.049775664,0.021357715,-0.0009957217,0.005423039,0.007991523,0.09886272,0.0052622706,-0.00057979673,0.04069574,0.022031814,0.59332263,0.86541086,0.06983947,0.95560956,0.012994554
0.84991115,0.0018634144,0.0040866695,0.0042213383,0.016445871,-0.01819878,0.015729833,0.007898129,0.09052471,-0.0027676523,-0.0004588347,0.047237426,-0.00022157747,0.54058874,0.8342901,0.07041971,0.9633403,-0.007372679
0.30865562,0.005200858,0.031240571,0.0030304566,0.020115051,0.01277554,0.0075348765,0.0067265057,0.28613198,0.042771533,-0.00049234554,0.082630694,0.046686873,0.5997314,0.86702996,0.0676206,0.95265174,0.036158632
0.86968505,0.007043929,0.043086767,0.030409425,0.013016787,0.017349843,0.013905808,0.006583823,0.085369304,0.007889632,0.0010289699,0.042325974,0.025864575,0.55271024,0.87866324,0.07359962,0.99740064,0.009852443
0.56324565,0.016333781,0.046762366,0.0076458007,0.028077904,0.031660974,0.00490015,0.0038420856,0.051969998,0.044201218,0.0002834499,0.028862795,0.038693156,0.64067584,0.8944863,0.0713684,0.95680535,0.026712615
0.7377845,0.006529282,0.011447538,0.070419446,0.01957864,0.0026081242,0.009794388,0.005653701,0.090896964,0.007915664,0.0003510639,0.07109346,0.015568152,0.56285894,0.85690516,0.07635982,0.96938264,0.014156092
0.38885337,0.012948714,0.027953504,0.0017293962,0.026845012,0.019598141,0.0038889833,0.0002638409,0.059989717,0.03562236,0.000933161,0.026706481,0.03584648,0.68268,0.9170803,0.07470413,0.9473399,0.022541143
0.65621126,0.0033056661,0.0003766492,0.03240937,0.021523818,-0.018925767,-0.006755458,0.0059001106,0.05519069,-0.01956909,-0.0017483067,0.08486368,0.024598224,0.5939818,0.85902935,0.07248643,0.9509599,0.01783353
0.5630137,0.012588776,0.048564292,0.059943352,0.023430753,0.00603104,0.017512735,0.0085055465,0.051576436,-0.008242872,-0.00045162998,0.07645675,0.0482631,0.6048004,0.8785119,0.078675814,0.96091354,0.03635638
0.9090728,0.001989726,0.020605972,0.040768493,0.010523214,-0.0028750896,0.0078822,0.004919606,0.09482727,0.0063129216,0.00036997348,0.03663502,0.021581415,0.5557382,0.8668692,0.07177732,0.9899144,0.014572319
0.6862897,0.006082696,0.02093844,0.029736612,0.012554205,0.017921768,0.013032958,0.009373842,0.044722293,0.02020292,-0.0008243006,0.0650261,0.026101477,0.56970525,0.8536192,0.07130998,0.95168257,0.012598846
0.6098297,0.02131583,0.046376728,0.04939617,0.036464185,0.027475663,0.0008532293,0.0054299575,0.090041995,0.0197124,-0.000317771,0.017336963,0.0698788,0.59618866,0.88006496,0.06899839,0.9744209,0.05448063
0.66168636,0.008134733,0.019783586,0.0588272,0.020350724,0.0073728412,0.026362292,0.009262193,0.053580623,0.018242564,-0.00015062094,0.09474552,0.017275698,0.59650755,0.8933041,0.07638121,0.9807981,0.010825243
0.49498326,0.012662413,0.018255685,0.11484978,0.009200078,-0.01891655,0.035543367,0.011949785,0.049525548,-0.012110317,-0.0001455564,0.0656366,0.01414491,0.61028165,0.89042115,0.08553811,0.95941746,0.0038381126
0.39694417,0.0051963925,0.0020041168,0.027402855,0.014234631,-0.0069719534,0.004702147,0.0048587504,0.24794938,0.014092609,-0.0007932801,0.09937345,0.08399432,0.55544126,0.8358781,0.073331825,0.9486027,0.06405935
0.7413303,0.013378487,0.007732041,0.0633423,0.031412393,0.00945555,0.010880008,0.0003094906,0.11469773,0.006158922,0.00084263645,0.016083227,0.043868992,0.55328393,0.8429077,0.0638536,0.9605622,0.029636938
0.8082878,0.081685096,0.2254783,0.21904247,0.06561396,0.030411288,-0.012167448,0.006728328,0.17867963,0.058000088,-0.00078795664,0.21942322,0.3785098,0.53403676,0.8296622,0.06385842,0.9547622,0.33011472
0.38068533,-0.0021385625,0.025573429,0.0011297036,0.006406175,0.005122438,0.017767556,0.0064020804,0.14101964,0.014577452,-0.00029712357,0.03699986,0.027294137,0.6526857,0.9039915,0.07449412,0.97065234,0.014541041
0.6602032,0.0099859005,0.02177223,0.05859342,0.016966406,-0.013767777,-0.0065112673,-0.00047005806,0.03690848,-0.009772889,-0.00015717186,0.1001971,0.0051258914,0.63110226,0.8847313,0.08140742,0.97231734,-0.003122462
0.6096692,0.057243586,0.07205641,0.20343937,0.056931794,-0.0054639857,0.05152408,7.307157e-06,0.10892398,0.018958747,-4.646741e-05,0.10439462,0.21466234,0.5336392,0.8422117,0.066306494,0.9745635,0.16835812
0.91922146,0.002424458,0.030700834,0.02141882,0.006776979,0.004046403,0.0056817085,0.003410839,0.033546403,0.0032012425,-0.0002130568,0.040671095,-0.002818768,0.58196807,0.8744247,0.07792664,0.99392784,-0.008448398
0.39391518,0.0029853657,0.01959687,0.03828008,0.01673055,0.0052133054,-6.4745545e-06,0.009113698,0.4494715,-0.012141282,-0.0003202781,0.06926785,0.07419907,0.5385473,0.8318503,0.061031133,0.9472574,0.06374775
0.63771176,0.003044095,0.00491463,0.055567827,0.013458417,0.002022624,0.013696987,0.0101238815,0.11571832,0.016646143,-0.0010344572,0.08808333,0.019369323,0.5715507,0.8576019,0.074782446,0.9573873,0.01651723
0.2844476,0.015614584,0.053267673,0.05077512,0.026905254,0.0022329278,0.035944037,0.011381032,0.11275908,0.005268082,-0.0016239248,0.07695833,0.07583453,0.61984617,0.85791904,0.08648171,0.93497515,0.05933823
0.5384056,0.004988217,0.038700305,-0.016530368,0.020968985,0.022305842,0.015852708,0.0058081085,0.2826492,0.03332235,-0.00043699145,0.08373121,0.044542495,0.5594559,0.85801995,0.0575717,0.9680666,0.02391329
0.65136856,0.058631517,0.13828439,0.22200142,0.0461078,0.014931541,0.03413631,0.006298471,0.04847604,0.021278929,0.0002240818,0.15020116,0.10838085,0.5580866,0.83971053,0.079632685,0.9631537,0.08653654
0.6784649,0.007402772,0.015730198,-0.017087903,0.024396848,-0.004520774,0.004825987,0.009417767,0.029411223,0.01167063,-0.0005545728,0.0882171,0.008502977,0.6259674,0.8909948,0.07511829,0.9677193,0.004172625
0.61556405,0.020190451,0.040752813,0.04673062,0.04814437,0.016676899,0.042026334,0.011429187,0.10381725,-0.014428476,-0.0010422971,0.04463931,0.078073025,0.58863527,0.8903936,0.06528378,0.98622644,0.061990853
