N_effort,MI_N_effort_PDR_AFP,MI_N_effort_NPDU_UFP,MI_N_effort_PDR_UFP,MI_N_effort_NPDR_AFP,MI_N_effort_Duration,MI_AFP_PDR_AFP,Effort
0.003945048,0.000638596,-0.00093458965,0.0011018993,-0.0011293681,0.00023188163,0.0038348334,0.0034035288
0.0066442834,0.0031658977,-0.00069897017,0.0027007312,-0.0003737565,0.00067619584,0.0060370862,0.0057628714
0.0008213769,0.0013743185,-0.0013834415,0.00052334706,-0.0016112748,-0.00085267983,0.0017858602,0.0021657746
0.004311117,0.002216521,0.00026902114,0.0021959837,4.8137037e-05,0.00029015052,0.004315106,0.0044481005
0.016667658,0.0038488966,0.00132295,0.0053700907,0.0027664162,0.0039192797,0.018644344,0.018457256
0.014758284,0.004745731,4.0108338e-05,0.005057591,0.0014737432,0.0047219326,0.01629785,0.015545648
0.0063142288,0.002866004,-0.00073725753,0.0028411471,0.0001621847,0.00067603495,0.0057778396,0.0049538016
0.0046587517,0.0014286081,-0.0003351404,0.001703041,0.00012987573,-0.00031964644,0.00480668,0.00492061
0.028701182,0.0044216197,0.0018647623,0.004723436,-0.00039555645,0.0034563653,0.029102609,0.026596392
0.009716371,0.005450491,0.0020991054,0.005799067,0.0030129014,0.0021893103,0.011613905,0.01191171
0.010114345,0.0029837892,0.0004964906,0.0024333578,0.00049005565,-0.00039088144,0.010579624,0.010302252
0.002233605,0.0057973154,0.0011853778,0.00636752,0.002643136,0.0016763541,0.0042215334,0.005461949
0.006886724,0.0019802174,-0.0006283622,0.0023804065,0.00084896944,0.0008930811,0.007505083,0.0076386384
0.03601696,0.005284167,0.0045179287,0.005601621,0.005477175,0.0033738269,0.033112124,0.031165395
0.0049048816,0.004628105,9.1403956e-05,0.0039272453,0.0018212243,0.0015171717,0.0049298103,0.005243945
0.02631007,0.009310385,0.006068594,0.010141784,0.0068117287,0.006903208,0.027493652,0.025660098
0.004386418,0.0020317768,-0.00020029233,0.0018952204,0.00021165516,-0.00014532707,0.0049653915,0.0051257457
0.026028559,0.004383007,0.0017681082,0.00400381,0.0015166339,0.00031655026,0.027096815,0.025441742
0.016002733,0.0071697626,0.0019170612,0.0073564663,0.0044095814,0.0051802043,0.017329786,0.018150851
0.0021308998,0.0013369222,-0.0007186362,0.001254802,-0.0005852834,1.2517208e-05,0.004613783,0.0046467804
0.0059403474,0.0038575751,0.00047580455,0.0038221725,0.0021766124,-0.0006091262,0.00619676,0.0061769686
0.006430177,0.0026739805,-0.0005757455,0.002763439,0.0004796614,0.0001897905,0.0057693906,0.0051924754
0.015195558,0.008258952,0.0031215225,0.009530578,0.0063991835,0.00049539306,0.015319358,0.0155489845
0.010256953,0.0029142566,0.00068235607,0.0032488806,0.0014630596,0.00036687776,0.010303391,0.009857935
0.025769206,0.008730793,0.0044041956,0.010599261,0.006951751,0.0019262368,0.026256269,0.022990955
0.00016081752,0.001648987,-0.000209386,0.0020576315,-0.0008133062,-7.3257135e-05,0.000643136,0.0012450456
0.009694489,0.0020622534,0.00025680964,0.0025076363,0.0012858061,0.00027234782,0.010226174,0.009714628
0.0115844775,0.0057833325,0.0028448969,0.0077785733,0.00426009,0.00014279131,0.012772338,0.013427601
0.006890043,0.0034132188,0.0011661688,0.0052208854,0.001774655,0.0005698344,0.008768978,0.009491839
0.00602732,0.0031948204,0.0003499689,0.003067338,0.0014914598,0.00074672676,0.008178839,0.0086348485
0.026364252,0.007853122,0.0033384508,0.008848951,0.006327427,0.00759302,0.029032176,0.028158262
0.0063501773,0.0030613306,-0.00046504964,0.0029160026,0.0017151313,0.0007184346,0.0065274215,0.006743559
0.02061444,0.0049424646,0.0016659203,0.0046711103,0.0018265413,0.00081192027,0.022070996,0.021734247
0.03740884,0.011333831,0.005607104,0.0117765,0.007719245,0.012905872,0.04014016,0.039510597
0.0041815047,0.0019222095,8.354895e-06,0.002661517,0.0003440131,7.0615904e-05,0.005188971,0.00549746
0.019494938,0.006087724,0.0018076904,0.006393473,0.0031586455,0.0014389884,0.0224408,0.019748004
0.008205344,0.0013606816,-0.00057695224,0.0019496671,-0.00030817348,0.00064967247,0.007737486,0.0070411847
0.004936971,0.0022866589,-0.0014267862,0.0011192433,-0.001352809,0.0011728622,0.0058371364,0.0057417476
0.005742345,0.0035917375,0.00045772525,0.004067227,0.0017564169,0.0004075386,0.006436039,0.006849545
0.0041629667,0.0026648578,0.00014468585,0.0025675837,0.0004921919,8.539762e-05,0.0042633135,0.0043957755
0.003712235,0.0019849062,-1.2376811e-05,0.0025405632,0.00032336614,0.00021109241,0.0049834214,0.0051926877
0.007752317,0.00208178,-0.0012840717,0.0026945444,0.0007490909,0.0023287614,0.008449049,0.008779496
0.017113462,0.003527459,0.0006257857,0.0035289903,0.0006441481,0.00025997753,0.018343909,0.018265942
0.008369626,0.0044566225,-1.1923257e-06,0.004417681,0.001446645,0.002535074,0.009533727,0.009815809
0.0048301183,0.002712052,-0.00028340681,0.002803551,1.0316726e-05,0.0002449092,0.00485327,0.004413484
0.019155012,0.004036214,0.0021349855,0.0049358117,0.0029650403,0.0013438927,0.017802937,0.016676545
0.007546154,0.0030567984,0.00041113026,0.003323364,0.0019802882,-5.2710297e-05,0.008625369,0.008067752
0.017880974,0.0052532954,0.0018923918,0.0067172083,0.0012729573,0.010051013,0.016898967,0.01591346
0.019344725,0.0044431053,0.0019559206,0.0040390766,0.0023811117,0.00039708032,0.019345276,0.017911687
0.021456635,0.0077183107,0.0039860075,0.009421947,0.0061835516,0.0007497752,0.021633299,0.019694824
0.006292415,0.008197635,0.0020783779,0.009078689,0.005803178,0.002111462,0.0088383015,0.010136026
-0.0003072978,0.0011013674,-0.0012527106,0.00042019098,-0.002051851,-0.00088697986,-0.00017317187,0.00032396684
0.009661231,0.0037589322,0.0012534729,0.0044487617,0.0022046932,-5.085906e-05,0.010092884,0.009834984
0.01826721,0.0042825136,0.0022741084,0.0038887192,0.0028698782,3.7015183e-05,0.017285023,0.015731212
0.016057119,0.0058929473,0.0018142916,0.0050400873,0.0028435888,0.0043405667,0.01582841,0.015267493
7.079216e-05,0.00032063317,-0.0022505727,0.00043115357,-0.0022137263,-0.0008710101,0.0014549228,0.0016833779
0.0013488912,0.0012978285,-0.00074500265,0.0017347365,-0.000895625,-0.00020556431,0.0024947794,0.0028344337
0.007192262,0.0013418815,-0.00024214969,0.001954474,-5.8848644e-05,0.00084328186,0.0068872715,0.0062819566
0.018656824,0.0037722008,0.00071617845,0.003761008,0.0008405179,0.00034809532,0.020067442,0.019928241
0.008803563,0.002867195,0.00070936163,0.0027880357,0.0012886382,-0.00046871812,0.008051337,0.007834241
0.02957639,0.007884919,0.003732363,0.008715176,0.0059006168,0.008042221,0.031684015,0.031092186
0.020713642,0.0034901968,0.0022217624,0.00399894,0.0029186665,0.0017759758,0.019357216,0.01805056
0.015372716,0.003935325,0.0013977371,0.0051508425,0.0006819072,0.001596261,0.015822625,0.013873812
0.009622687,0.0062685097,0.0019318454,0.007662793,0.002200911,0.003071012,0.012289528,0.010908654
0.008039681,0.0020310993,3.7609134e-06,0.0024830154,0.0011975307,2.060947e-05,0.0077078138,0.007676373
0.017068155,0.0036034125,0.0013211716,0.004556079,0.002712895,0.0031002844,0.018012064,0.01765295
0.06173145,0.015003599,0.008934409,0.014192315,0.010281498,0.013461479,0.059999418,0.054953977
0.008843606,0.0032453972,0.00044631795,0.003865845,0.0021583315,0.0011806227,0.009848491,0.010137903
0.07573992,0.0253221,0.017984133,0.027680926,0.02298148,0.018481467,0.07344121,0.06732717
0.01626473,0.0077663017,0.0048225876,0.010230612,0.006197648,0.00034287293,0.016459169,0.017723149
0.017850053,0.003142258,-2.5739428e-05,0.0029434767,-0.0020632306,0.002442554,0.016992843,0.015653912
0.007753635,0.002897774,-0.00019233162,0.0031963224,0.0015312189,0.0017712689,0.008775125,0.008994118
0.008477837,0.003117332,0.00024984637,0.0035357927,0.0014621618,0.0013949568,0.009257647,0.009525856
0.0069921296,0.00565672,0.00048525468,0.0049862806,0.0029513005,0.000793749,0.0057365457,0.006549292
0.052137066,0.0129096005,0.0075157275,0.014149245,0.012038316,0.012855594,0.05209978,0.048322544
0.008482602,0.0015636005,-0.00088800443,0.0018065531,-0.002609712,0.0024981853,0.0079227835,0.007339597
0.028132048,0.0067393854,0.00338701,0.0076842546,0.005321239,0.0064216517,0.02868181,0.027136788
0.025343677,0.006489071,0.0022845154,0.0068125757,0.0027717769,0.0029344354,0.028694544,0.026369596
0.040946074,0.008564082,0.006421618,0.010118796,0.0076471744,0.0046351654,0.037205037,0.03365899
0.0065543214,0.002774007,0.0009038218,0.003208777,0.0018555631,-0.0005597607,0.006617639,0.006751523
0.0069173267,0.0018923043,6.099511e-05,0.002096266,0.000607867,-0.00019857264,0.006857373,0.006705843
0.010785269,0.0029213962,0.0006208478,0.0036152382,0.00083442265,0.0027167657,0.009527859,0.008749847
0.0155781815,0.004837133,0.0022509985,0.004766185,0.0032222716,0.0007726974,0.015298538,0.01470212
0.0063134735,0.00417806,-6.584078e-05,0.0037249378,0.001156755,0.0013298348,0.007123501,0.006497519
0.0051534846,0.0027283204,-0.0005288217,0.002637235,0.0010264658,-0.0005194602,0.0054859985,0.0053157955
0.012517061,0.005529249,0.0034500964,0.007436152,0.0041442374,0.00025078328,0.01310897,0.012016033
0.008725409,0.003404762,2.41159e-05,0.003232175,0.0014858351,-0.0007934228,0.008103407,0.0074159154
0.0040253876,0.0016036152,-0.0007062047,0.0014291337,-0.0002291291,-0.00039975333,0.004567541,0.0046862187
0.0055387206,0.002079773,-0.0006928602,0.0025149123,0.00027588103,0.0014313627,0.0055808634,0.0057244957
0.012271487,0.0025380224,-0.00021097064,0.002568137,0.00058190036,0.00026747305,0.013013474,0.0130406935
0.007800261,0.0035625745,0.0005539034,0.0029157666,0.0014560034,-0.00033459184,0.008807301,0.00819363
0.009165357,0.0037386778,0.00083427713,0.0031788256,0.0006305557,0.0015472102,0.009348696,0.009366501
0.010744067,0.0045978967,-8.01608e-05,0.0046585784,0.0010537603,0.0032416005,0.009506455,0.008445475
0.027219504,0.010243314,0.0037988748,0.008640901,0.00766469,0.005981707,0.024805076,0.023733318
0.023120858,0.01137482,0.0051235734,0.012570446,0.007087961,0.007316469,0.025295526,0.027121294
0.018725388,0.0040674433,0.001674657,0.0040961807,0.0010018819,0.0022507403,0.019485753,0.017868599
0.003136125,0.0024516813,-0.0007877948,0.002245184,0.00011401344,0.00031570042,0.0030345004,0.003325003
0.009606525,0.0030355102,0.00075145275,0.003725098,0.002174623,-0.00010569487,0.009833993,0.009183309
0.014602131,0.0031305517,-0.0001903018,0.0037407922,0.0009974125,0.0031041568,0.015725685,0.015860373
0.020751568,0.009615836,0.0059167165,0.012238171,0.007635085,0.00022275117,0.021844653,0.021700157
0.009697942,0.0029318754,0.0009510105,0.0028558327,0.0014278877,4.7284644e-05,0.009610605,0.009168005
0.012864691,0.0025853424,0.00047389488,0.002667623,0.0016762007,-0.0009383607,0.01152034,0.010771257
0.021295922,0.0037830577,0.0022314817,0.0039439537,0.0031329908,0.0017941338,0.019702952,0.018511731
0.030307224,0.009612698,0.0057289237,0.010556107,0.007358443,0.0034742714,0.030837284,0.027326467
0.004192005,0.001160844,-0.001159509,0.0011952604,-0.0007930787,-0.00029718294,0.00594219,0.00569445
0.012836693,0.0022736702,0.0011359763,0.0025922172,0.0012327158,0.00039398228,0.0118212085,0.011368239
0.008878166,0.007182344,0.0014330738,0.0075417864,0.0047149668,0.0014824132,0.009206989,0.010341705
0.012900155,0.0055755805,0.0029205114,0.0069757574,0.0038574978,0.0006582653,0.013581588,0.014298717
0.0047488464,0.0006866902,-0.0014069506,0.0008013315,-0.00046927645,-0.00074653525,0.0048969993,0.004895644
0.0142098,0.0070290025,0.0029069188,0.008426251,0.00544079,0.00044622156,0.01393368,0.014811796
0.007019953,0.0029973995,8.648331e-05,0.0031502326,0.001369071,0.0015657553,0.007978803,0.008245582
0.020756057,0.005724664,0.0025976805,0.007014967,0.0039453357,0.006301105,0.023008043,0.022923006
0.010083976,0.002021855,-0.00065210904,0.0024596332,0.00066490634,0.00069013494,0.0108041,0.0107951425
0.007129018,0.0014785684,-0.0003880593,0.0020925794,-0.0007597081,0.0015707288,0.006302162,0.0052096415
0.02054967,0.0034039386,0.002413376,0.0036253654,0.0024989943,0.001454574,0.01848482,0.017439183
0.0048800814,0.0023110264,-0.00038124388,0.0016806418,-0.000886937,-0.00031973678,0.005582941,0.005928981
0.009667344,0.0033170644,2.3779226e-05,0.0038505592,0.0005379133,0.0034848512,0.008777746,0.008079957
0.009037233,0.0028984456,0.00037483708,0.0030698637,0.001260251,0.0008029153,0.010515666,0.010310207
0.005093675,0.002889667,0.00026001688,0.0039542173,0.0010998051,0.00040773838,0.005807474,0.006529941
0.009054794,0.0021628274,6.332039e-05,0.0023690253,0.00034380564,0.0013184948,0.0101546375,0.010077174
0.018380033,0.004978759,0.0029281194,0.005650051,0.0027921686,0.00222651,0.019278347,0.018163322
0.02904909,0.006874852,0.004277058,0.008475051,0.005697674,0.004167868,0.029059386,0.026117636
0.02578783,0.0051656244,0.0034970797,0.0061515835,0.004201508,0.0032046041,0.02449822,0.022177394
0.00024433364,0.0027197732,-0.0008063344,0.0026367512,0.000104181934,0.00017740554,0.0006478955,0.0013194613
0.0304601,0.007310969,0.004791313,0.007876029,0.006037697,0.0025840946,0.028227918,0.025441198
0.043842744,0.009608151,0.0070153344,0.010864379,0.008718336,0.0043310993,0.040664434,0.03500669
0.0068518547,0.0021807754,0.00012485124,0.002378513,0.0007700925,2.977252e-05,0.0072715385,0.0073125116
0.02452584,0.007988268,0.0044051073,0.008982893,0.006674528,0.0011256658,0.023103273,0.020795403
0.022259964,0.006549606,0.002525939,0.0065010297,0.004172302,0.0022445,0.024756353,0.022209285
0.017820045,0.0074742315,0.004430391,0.0094788615,0.0058293603,-0.0008419786,0.015559569,0.016073834
0.027702253,0.0044318084,0.0017709339,0.0048285266,0.0004870128,0.003182725,0.028328514,0.027055265
0.0112176435,0.0066608554,0.0007294577,0.0062347925,0.0029954275,0.004593171,0.012213453,0.012024698
0.010151504,0.0017664342,-6.770925e-05,0.002828089,0.000885654,0.0014766918,0.011044088,0.011113157
0.0058817994,0.0020447562,-0.00038985116,0.0024560234,0.000748208,0.0007508644,0.0065184357,0.0067108073
0.033817112,0.008746496,0.0043171234,0.010359601,0.0029943942,0.004923203,0.034979645,0.030711133
0.005812754,0.0008930373,-0.00085960305,0.0013907502,0.00017528865,-0.00052854314,0.0059662093,0.0058737127
0.011967556,0.003678567,0.0009272464,0.0045789536,0.0023594287,0.0019070888,0.013333593,0.013064051
0.013050033,0.0028411357,0.00058705057,0.0038312161,0.00170222,0.0024651093,0.013938269,0.013682328
0.010721906,0.0037824882,0.001087832,0.004748694,0.0025524253,-0.00035589898,0.010541695,0.010824841
0.08507288,0.022040045,0.014360589,0.022526216,0.019680964,0.022112317,0.085263886,0.07882902
0.006650838,0.0030630028,0.0008600296,0.0032997895,0.0010195109,2.9060291e-05,0.0073093586,0.007601828
0.0036111737,0.0014864707,-0.00089473836,0.0015161495,0.00018308079,-0.0004879532,0.005000377,0.004932119
0.021848507,0.0032877957,0.0013600031,0.004415637,0.0004188302,0.0021947892,0.019336142,0.01806366
0.008336906,0.0028500773,-4.80765e-05,0.0033012792,0.0014492602,0.0009638015,0.008881825,0.009032534
0.0048661553,0.001211914,-0.00039615156,0.0017281611,0.00030021463,-0.0006743558,0.004836535,0.0048255557
0.014693284,0.003570601,0.0007429996,0.0035199593,0.0016004036,0.0013477779,0.01460533,0.013574779
0.025268197,0.004920911,0.0023400004,0.0047171954,0.0016090053,0.0019689146,0.026163993,0.024041373
0.039108545,0.023807516,0.01639988,0.026479488,0.022718871,0.007912133,0.03894997,0.03774653
0.1385925,0.041750953,0.028594296,0.046649013,0.0377143,0.047126785,0.1425149,0.13128012
0.005616897,0.002216589,-0.00017132657,0.0021116296,0.0006771872,-2.7611153e-05,0.0064479313,0.006479442
0.032295562,0.008527557,0.004139104,0.008215616,0.0057484386,0.0051307566,0.031804524,0.028766962
0.0028343203,0.0009160633,-0.0012170605,0.0005758776,-0.00095088384,-0.0006706249,0.0025038589,0.0029110068
0.009338642,0.0055071935,0.00013076072,0.005472363,0.0031514291,0.004678715,0.011355215,0.012388343
0.011073373,0.0040531587,0.00030699326,0.0042847707,0.000732986,0.0039170515,0.0101519,0.009194637
0.017242465,0.0049010618,0.0019312229,0.005745562,0.0004245625,0.0018654484,0.017978529,0.016131006
0.011577112,0.0031368567,0.0008699035,0.0040442464,0.0008907325,0.0045981454,0.011818505,0.011373229
0.014194634,0.0069535067,0.0026488884,0.007670268,0.004895482,0.0012445448,0.014655776,0.0152345635
0.0134759145,0.0039549414,0.0011181158,0.0036839708,0.001129881,0.001974944,0.01432795,0.013715673
0.006657692,0.0016052586,-0.00016003265,0.0021662363,-3.2225158e-05,0.000814446,0.006004474,0.005515548
0.046901044,0.016245125,0.009921661,0.016092533,0.01259301,0.013583676,0.047963712,0.044400744
0.006026746,0.0023996544,0.0003403863,0.0030239187,0.00030323258,0.00021367054,0.0064614913,0.006275525
0.024444096,0.00682196,0.0033035667,0.0075792843,0.0045072036,0.002243293,0.026080243,0.023047628
0.015130851,0.003391885,0.0009698223,0.0034250305,0.0010951639,0.0023963447,0.015490946,0.015240072
0.007410793,0.002315656,-0.0004191345,0.0021001375,-2.757227e-05,0.001626339,0.007911316,0.0077252774
0.049359914,0.010794148,0.006827471,0.010380839,0.007441193,0.007854663,0.046431284,0.04133698
0.009087303,0.0015755992,-0.0003055823,0.001562558,9.018183e-05,-0.000107139815,0.008776229,0.0084842015
0.0128264185,0.0035161024,0.0013388114,0.0041248403,0.0024561726,0.00020169909,0.012103485,0.011726539
0.068532504,0.015192267,0.010012086,0.017065706,0.012487938,0.0107889315,0.06587241,0.056793198
0.015461068,0.0055146934,0.0014062838,0.005918171,0.0038584967,0.000294463,0.017627357,0.015057496
0.025616102,0.006990997,0.004615945,0.008091726,0.005955303,0.0013762426,0.022643363,0.02119283
0.013532737,0.0024873435,0.0011281592,0.0027331267,0.0012663866,0.00058776466,0.01272996,0.012189363
0.006416383,0.003741116,0.001430745,0.0047336575,0.0017186308,0.00043009548,0.0077259135,0.0081517175
0.014740885,0.0032965771,0.0010499142,0.004190467,0.001813221,0.0011554104,0.014666014,0.013071966
0.006409775,0.0031089748,0.000116907526,0.0035262527,0.0012849283,0.0017923354,0.007882186,0.008224777
0.01287308,0.004520775,-6.159535e-05,0.0054496797,0.0010865049,0.0074743098,0.01330265,0.013133777
0.06404241,0.015661115,0.009279701,0.015550507,0.013390353,0.016440373,0.06316146,0.05856734
0.0054677073,0.0026564507,0.0005401152,0.0026464704,0.0010442133,0.00025488576,0.0061452603,0.006307285
0.0039310334,0.0022788688,0.000199907,0.0025809323,0.000789464,-0.0009961318,0.0035592322,0.0037606356
0.0022506244,0.002235375,-0.0010274108,0.0022546807,-0.00015054224,0.0002469502,0.0026641027,0.003002834
0.017484743,0.008512328,0.0039698053,0.010590858,0.006288142,0.0011863592,0.018522382,0.018166237
0.04983066,0.010132983,0.0075494004,0.010794699,0.0085617555,0.0061277207,0.045760307,0.04013007
0.021599762,0.0071923817,0.0024806184,0.0066826255,0.0021222422,0.0039285696,0.026294418,0.025409354
0.07010566,0.014122196,0.010412795,0.014923032,0.011670588,0.010480396,0.06428608,0.055907723
0.0042636823,0.0021504017,0.00026646582,0.0022078305,0.00043245894,-2.2200635e-05,0.004586198,0.004832333
0.004210439,0.0021554923,-0.0003440536,0.0027603763,0.00072350143,0.0002958018,0.0055995504,0.0057496466
0.043822594,0.009570374,0.006899057,0.0112658255,0.009655794,0.005977338,0.04007053,0.034850556
0.010266939,0.0027942217,-0.00027119298,0.0023348336,-3.4760684e-05,-9.75444e-05,0.011498692,0.011526942
0.0068812054,0.003322651,0.0012949083,0.0039008646,0.0011917392,0.0006473053,0.00957031,0.009726267
0.019056477,0.0100962855,0.0058319075,0.010977034,0.0067987554,0.00041869585,0.018426474,0.018217158
0.03971623,0.008481913,0.005904545,0.009143276,0.007452135,0.0047321836,0.036521647,0.032021288
0.004773681,0.0011443279,-0.0009117471,0.0015875852,-0.00024130382,0.0010140049,0.005887088,0.0057657673
0.0049192538,0.0032768485,0.00031422242,0.0039637825,0.0013738719,0.0008431161,0.006825446,0.007118043
0.004967088,0.0016018085,-0.00032205717,0.0017952655,0.0005603505,-0.0002452014,0.0059595937,0.0060037207
0.01713599,0.005623877,0.001788677,0.0057802824,0.0031599912,0.000892143,0.019022161,0.01782849
0.0038473625,0.004197457,-0.00014143577,0.0046045617,0.0021701532,0.0011232933,0.0056166104,0.0061097555
0.019154655,0.005461489,0.0025048258,0.0051822066,0.003368811,0.00093162037,0.018126544,0.016586086
0.0150304325,0.00448764,0.0022185866,0.004911179,0.0026183322,0.00036318158,0.014762754,0.014236116
0.011439583,0.002626178,0.0007495007,0.0035926676,-0.0006924133,0.003692646,0.008332317,0.0064510414
0.008209238,0.0028266886,0.0011065344,0.00269647,0.00071865483,-8.102972e-06,0.0073936535,0.0071189106
0.017319007,0.0037998182,0.0017350514,0.004099793,0.0019990804,0.002712137,0.01738817,0.017004276
0.03875287,0.008253892,0.005047571,0.009869125,0.0073173065,0.008661364,0.038685683,0.036231067
0.012064131,0.0054333396,0.0023898764,0.0060048345,0.0038820577,0.0010546749,0.0128077315,0.0126545485
0.004952338,0.0037589336,0.0011411749,0.0034567788,0.00071817474,0.0003426089,0.005670694,0.0062521244
0.0025515864,0.00230657,0.00028272532,0.0020346069,-0.00013239379,-4.854868e-05,0.00285855,0.0032937676
0.009814224,0.0021546606,0.0004394797,0.0026703821,0.0008633586,0.000908304,0.010045223,0.010006091
0.0059634848,0.004288109,0.0019547765,0.0055569117,0.0022618498,0.0008385994,0.00790278,0.008765649
0.00787355,0.002349207,-0.00048140227,0.002627734,-0.00073760236,0.0016581872,0.008811023,0.007823374
0.020414349,0.009663175,0.0055189114,0.012625487,0.0076835006,0.0020574108,0.021752562,0.022880957
0.016066756,0.0032382386,0.001383947,0.002852526,0.0021431844,-0.00095384556,0.015623483,0.014309833
0.022718722,0.0056152195,0.002254965,0.0066168136,0.0016926846,0.002223875,0.024112958,0.021967819
0.03006186,0.0071355905,0.0039972737,0.007922501,0.0046703406,0.0037119817,0.031262413,0.028119572
0.013266247,0.0015903742,6.390223e-05,0.0024536783,0.00049542193,0.0019506956,0.011917475,0.012181848
0.0081732115,0.0020397815,0.00014507747,0.0026233061,0.001093427,-0.00051271927,0.007843058,0.00788993
0.0077713886,0.0032189412,0.0011039518,0.004037476,0.0017588905,-8.831755e-05,0.008184752,0.008445376
0.012232777,0.0050154645,0.00016103196,0.005278944,0.0013952523,0.00491002,0.012060182,0.01171683
0.009520041,0.0026900016,-0.00045649544,0.0034089955,0.0005510801,0.0028086966,0.008369376,0.008032482
0.018271849,0.0061578257,0.0018449046,0.0063637043,0.002766108,0.0020336271,0.021938,0.020243874
0.014862128,0.0041670557,0.002090512,0.0048129517,0.0029818614,0.0010409676,0.014280375,0.013279534
0.016055942,0.0049594874,0.0022855096,0.0064254547,0.0009956728,0.0027869479,0.015946735,0.01317102
0.045580756,0.01011555,0.0073820073,0.010748195,0.008330213,0.0070292894,0.04353471,0.03980028
0.0046680085,0.0020499665,0.00046089827,0.002506596,0.0007379628,-0.00075624324,0.0044601997,0.0047526
0.043689813,0.007935247,0.0059133675,0.008901651,0.007231676,0.007879671,0.042512633,0.040569592
0.010914308,0.00733045,0.0011217741,0.005887888,0.0013751315,0.003358806,0.010397622,0.008654093
0.022673916,0.010966134,0.005223156,0.012589444,0.0089277355,0.002262997,0.022164214,0.022818174
0.020985749,0.0061503686,0.0030939307,0.0062684068,0.0032944095,0.0051353746,0.021510309,0.02094325
0.013184177,0.005247956,0.00044830213,0.0061047943,0.0020727606,0.00837043,0.015783643,0.016268168
0.058365975,0.027127977,0.018037813,0.029769389,0.027263213,0.008377473,0.05435693,0.05117438
0.014906181,0.0038428244,0.0008945677,0.0037979214,0.0017192613,0.00059585343,0.016455328,0.016295161
0.0074794753,0.0018641271,9.319978e-06,0.0022544763,0.0006068826,0.00022025686,0.008152715,0.008162357
0.012471484,0.0021188555,-0.00034884922,0.003893672,-0.00041969935,0.0075265206,0.012825881,0.012721046
0.010034538,0.0034511264,0.00096274936,0.004106477,0.0018611101,0.0005143422,0.010734348,0.010864488
0.0082867835,0.0032701741,-6.5909466e-05,0.0035169185,0.0017812096,0.0020913887,0.00949967,0.009686291
0.010092279,0.0021650468,5.536084e-05,0.003370828,0.00014517293,0.0049694153,0.01098841,0.011005012
0.0031803856,0.0025934016,0.00023469492,0.0025735637,0.00028796354,0.00028758054,0.0044798106,0.004799584
-0.00024634483,0.0011736786,-0.0009616602,0.0006291823,-0.0018799591,-0.0007927555,-0.00026428245,0.00027409045
0.0030547879,0.0011495997,-0.0010983329,0.0012442005,-0.00057203276,-0.00055093237,0.0033323397,0.003516643
0.009405675,0.007491462,0.0019110695,0.0076958374,0.0051414864,0.00096621783,0.009184816,0.010089119
0.019610375,0.006627309,0.0012362741,0.00670757,0.0026880729,0.0044817273,0.023884268,0.022728808
0.00986159,0.0012826517,-0.0006488806,0.0021343576,-0.0007011419,0.0016587796,0.008269201,0.0074155983
0.007723548,0.004070375,0.0013468552,0.0059388764,0.002186278,0.0010641261,0.010480277,0.010957103
0.0121933445,0.0029945362,0.00091128866,0.0032091243,0.0017688435,0.00042520766,0.012081428,0.011477817
