rely,data,cplx,time,stor,virt,turn,acap,aexp,pcap,vexp,lexp,modp,tool,sced,loc,actual
0.55978966,0.370422,0.44021615,0.46558684,0.5789932,0.35782054,0.4986386,0.7185452,0.5685903,0.46086335,0.42788085,0.44097584,0.56711143,0.5158555,0.46915156,0.51616967,0.52168477
0.11875093,0.5376948,0.102763265,0.10103452,0.11360106,0.71695733,0.114664495,0.09622884,0.8556957,0.881565,0.805404,0.8410685,0.5661983,0.15821975,0.08171153,0.13450944,0.49763387
0.095785916,0.5331943,0.09810987,0.074421376,0.10313836,0.8082432,0.09358099,0.07337105,0.9052382,0.9088771,0.8492416,0.89289343,0.6053067,0.1454891,0.07853007,0.09332627,0.4569704
0.36838347,0.23690587,0.3356149,0.33473527,0.39426172,0.7605093,0.36885437,0.25127923,0.66634274,0.70294285,0.66242146,0.69255114,0.7104405,0.41730756,0.29439253,0.37029803,0.2533398
0.37473655,0.5758975,0.2915494,0.3233391,0.35767537,0.3446647,0.3471711,0.5297841,0.67329866,0.6881676,0.5025603,0.53473186,0.58156526,0.36514658,0.27451146,0.3661595,0.49278975
0.25029278,0.52873516,0.18599978,0.21480283,0.22215271,0.7321185,0.21302328,0.25965506,0.79822206,0.58642834,0.7887864,0.87487197,0.33080944,0.22209519,0.34167582,0.17653006,0.42464563
0.21470147,0.3516663,0.22911695,0.24969393,0.24364078,0.6328654,0.22805133,0.12600976,0.7081133,0.7662355,0.68466026,0.7200155,0.5489443,0.3037892,0.20485336,0.2795908,0.4465567
0.5700967,0.60831416,0.41285685,0.4840387,0.44191194,0.13975006,0.39639857,0.8317027,0.55879664,0.36774293,0.3677869,0.5300205,0.41423464,0.45713663,0.551725,0.4435954,0.9669831
0.13723189,0.5841607,0.08711597,0.13649097,0.11051071,0.58181393,0.09770715,0.108009696,0.8280498,0.7584287,0.7155266,0.8302212,0.3587044,0.07982564,0.17899925,0.14618883,0.6017822
0.49914396,0.5978631,0.4116619,0.4930731,0.52167565,0.3526063,0.5248263,0.49155796,0.52382934,0.59540033,0.43718642,0.47000194,0.7120761,0.46349543,0.3824649,0.5286496,0.45055175
0.21523261,0.44639564,0.21934304,0.2632653,0.21316588,0.4948374,0.21944353,0.22020888,0.73499846,0.6997417,0.59777474,0.72148293,0.24648026,0.22707343,0.2428534,0.27680576,0.44284925
0.28734338,0.3360032,0.27446875,0.23825723,0.32540053,0.638657,0.2570673,0.46251863,0.8143601,0.66826314,0.7072557,0.7308732,0.5454588,0.34991342,0.27208865,0.23746538,0.34177235
0.42146593,0.5323487,0.364154,0.38485795,0.4040277,0.30009043,0.37221006,0.41597408,0.56626964,0.6478269,0.46062303,0.5144831,0.6059175,0.39162123,0.2687248,0.41337824,0.4298377
0.16470176,0.7523997,0.07696757,0.1287941,0.094313174,0.46460283,0.13077617,0.10077053,0.80165386,0.83758533,0.68763304,0.7768918,0.4511721,0.1520262,0.14748311,0.17505354,0.7912792
0.037862897,0.6043029,0.047560096,0.039156318,0.043425947,0.8756652,0.058342397,0.0786621,0.95335,0.881279,0.94148767,0.96983314,0.49800664,0.08491206,0.093881905,0.034434497,0.5175926
0.23427856,0.4269952,0.22800514,0.18385145,0.25965542,0.7332393,0.22813395,0.112072706,0.80701923,0.7061869,0.76783735,0.818576,0.5542558,0.22538555,0.24296123,0.16076827,0.33389777
0.18234557,0.54180205,0.14731368,0.15428796,0.14879477,0.56564707,0.13424674,0.18378133,0.78723073,0.8527781,0.69564044,0.75858355,0.57537585,0.19559956,0.17744553,0.17249751,0.5316826
0.17593867,0.4226031,0.15851256,0.15204477,0.17931801,0.7505067,0.14553377,0.24098676,0.824622,0.7956164,0.79049206,0.82889867,0.44706982,0.20240802,0.18002838,0.15119737,0.4533226
0.08455986,0.4069497,0.090049,0.075035214,0.09452319,0.7661237,0.078832,0.10640931,0.8803165,0.8357718,0.816913,0.8492799,0.42147863,0.11409339,0.10220656,0.070269465,0.4125406
0.32452565,0.4724413,0.26019987,0.28203875,0.31617314,0.57721126,0.29990306,0.3191765,0.74529696,0.59728897,0.6628796,0.76048493,0.49222273,0.29907626,0.35113984,0.28848386,0.42756337
0.27658594,0.29545593,0.23010895,0.24382287,0.28333604,0.60891235,0.22032765,0.29283744,0.7195604,0.69058007,0.64504707,0.6737541,0.48751813,0.29684937,0.20654291,0.289155,0.48046196
0.21168613,0.7230574,0.15064278,0.2152077,0.25692135,0.62174463,0.27563044,0.19540751,0.78382427,0.8032905,0.6985595,0.75546825,0.599815,0.20987797,0.17045707,0.2746219,0.55581427
0.33926326,0.5883828,0.24293461,0.29275078,0.3230747,0.57185656,0.24142686,0.47052133,0.72949517,0.48935813,0.717421,0.7430224,0.43443745,0.26956797,0.42458588,0.25047123,0.8546081
0.36713046,0.5423747,0.31649962,0.3543061,0.3737042,0.7399668,0.35823688,0.36991054,0.8080141,0.34554213,0.7902582,0.8964422,0.0,0.25408012,0.6220964,0.28857553,0.5784341
0.44867623,0.37936425,0.4067419,0.36616105,0.4827689,0.5355193,0.455561,0.43572515,0.6887051,0.45730957,0.5664233,0.65532064,0.41105938,0.36725837,0.46052164,0.3705746,0.33407927
0.12718624,0.49880642,0.13189897,0.114751816,0.15321663,0.7874897,0.13948807,0.052966952,0.85966253,0.8573629,0.8182448,0.8657558,0.59696496,0.16548687,0.0906468,0.12871945,0.4672485
0.26011205,0.24292229,0.2664403,0.2570154,0.29008377,0.69812495,0.25264737,0.17428094,0.72369796,0.765858,0.6580818,0.7129055,0.6139635,0.32211608,0.18342996,0.28854978,0.31166402
0.20942861,0.41060075,0.19505015,0.20597532,0.23469085,0.4618001,0.15874481,0.31315327,0.7282989,0.8219026,0.5708113,0.6434761,0.4935909,0.25590718,0.16432026,0.255894,0.5022237
0.21208918,0.38710365,0.16294333,0.19671142,0.28658235,0.83335614,0.22137591,0.23152113,0.81745416,0.65749776,0.7879407,0.808488,0.42689377,0.22731304,0.29740238,0.21413755,0.4956823
0.3179444,0.27938724,0.3117595,0.3108955,0.31829447,0.46876478,0.28717867,0.21740717,0.6262778,0.79559356,0.534294,0.576967,0.68381894,0.38331842,0.19647086,0.349406,0.3561164
0.19755828,0.48145777,0.15831861,0.18344328,0.16861412,0.58141786,0.17535034,0.22600764,0.8023809,0.6438408,0.7132393,0.8088,0.2976058,0.18251544,0.25556594,0.1586482,0.48628306
0.11576545,0.4346875,0.11081979,0.120982915,0.13734668,0.82871085,0.1066035,0.12991577,0.85871816,0.77911556,0.84066504,0.8743577,0.4537815,0.15885976,0.13300237,0.12983677,0.4965636
0.091989994,0.66179764,0.041089058,0.072116435,0.024436414,0.5312516,0.041009396,0.06525111,0.8507541,0.77614397,0.7387433,0.85578954,0.31430662,0.023881793,0.12607804,0.073453784,0.5996728
0.2748301,0.44181845,0.24088606,0.25372732,0.30891484,0.7911378,0.2800741,0.16575748,0.77230895,0.62631243,0.76423746,0.8322051,0.5018792,0.26726663,0.2944566,0.24894124,0.40318614
0.24640894,0.4556442,0.20650181,0.20070392,0.25994974,0.5571725,0.18552372,0.34257817,0.76215863,0.7209084,0.69736546,0.70902556,0.5352758,0.26080495,0.18223137,0.23098445,0.5120495
0.0084091425,0.6399852,0.018570572,0.009937316,0.0,0.81771314,0.0,0.024923623,0.96438926,0.91454226,0.9326351,0.9718911,0.5214036,0.04210946,0.039559573,0.011277318,0.59308994
0.28500783,0.45172414,0.26546624,0.26584643,0.28278446,0.4566861,0.26991513,0.18936789,0.64656305,0.7334974,0.58815795,0.6344704,0.57624644,0.29666984,0.1969825,0.27798373,0.42381716
0.24001938,0.6899997,0.1468645,0.1946556,0.15272823,0.4139939,0.18203208,0.261297,0.78372586,0.65508664,0.6162201,0.78314567,0.31997,0.15140998,0.33011186,0.19864094,0.70290816
0.45580631,0.14519008,0.45707718,0.3583187,0.5193561,0.68118495,0.4436451,0.3804773,0.74135774,0.5217984,0.62005305,0.6697516,0.6273318,0.49661148,0.4067664,0.37563217,0.07834956
0.13418657,0.49340412,0.117854625,0.13295358,0.15051183,0.53482324,0.082437664,0.2761137,0.80555737,0.8492152,0.7057327,0.73738366,0.510053,0.18433017,0.07647869,0.16940203,0.5452189
0.4585392,0.3795009,0.41255865,0.37849307,0.48769116,0.6660698,0.44005457,0.40672457,0.6770282,0.5911732,0.6089929,0.66115296,0.58485806,0.4147755,0.44745237,0.37767243,0.2550663
0.08795944,0.4815623,0.09997198,0.07725757,0.09379172,0.7381937,0.07355389,0.09517431,0.8894995,0.96525633,0.8226569,0.8391053,0.6522612,0.1794787,0.06222096,0.10469487,0.48022336
0.34478348,0.30442196,0.36060485,0.3410529,0.35721213,0.38176543,0.2949699,0.34162086,0.6019417,0.74768865,0.4774048,0.5317329,0.6267456,0.3875152,0.18592817,0.37760884,0.3560232
0.34356886,0.409375,0.28248945,0.3118344,0.3742903,0.7341883,0.32329032,0.33178383,0.77458173,0.4745137,0.7123831,0.76822674,0.29219866,0.28989863,0.45560515,0.2936495,0.43024155
0.09057048,0.48547336,0.08702025,0.08305672,0.12619823,0.87312603,0.101555854,0.09938508,0.8982664,0.87273794,0.8732322,0.89727116,0.57388073,0.16195312,0.111937225,0.096886694,0.51101166
0.10126889,0.6175546,0.060993016,0.06125936,0.05825621,0.51973295,0.053273767,0.032698154,0.8232562,0.9072185,0.705865,0.791818,0.50666976,0.07233465,0.06651822,0.09428948,0.5510954
0.079392105,0.6725813,0.0348292,0.05780837,0.020679832,0.54876184,0.040884584,0.043455064,0.8426964,0.8328602,0.7619781,0.8488924,0.40030432,0.042378426,0.0839192,0.07404882,0.6502395
0.18414497,0.7552684,0.14811328,0.18464097,0.18600672,0.60812044,0.25073996,0.13362575,0.80952203,0.8518828,0.71725345,0.7810688,0.6170453,0.18822646,0.122915655,0.21833628,0.5113943
0.20062381,0.7570796,0.11551061,0.16241339,0.14466828,0.50464106,0.18776932,0.13913006,0.77118015,0.79220986,0.6390163,0.755411,0.49372745,0.12329996,0.1903525,0.21586668,0.64578736
0.5935467,0.73811114,0.4819083,0.60264677,0.5973755,0.24695075,0.6785929,0.5901083,0.47884429,0.5107957,0.3069616,0.3936051,0.6911903,0.50869924,0.53786206,0.64444304,0.41655058
0.33914787,0.69247127,0.2007772,0.24908197,0.25546116,0.4476406,0.26864848,0.42153233,0.748785,0.60215604,0.5624341,0.7331605,0.2957965,0.19600719,0.4611674,0.23168856,0.6147578
0.28685683,0.824041,0.17469385,0.24523741,0.17198512,0.26992846,0.20734802,0.25060755,0.7324179,0.6262764,0.521319,0.7387256,0.30929238,0.15130967,0.37428045,0.26853758,0.8534284
0.041724324,0.573151,0.046799123,0.033047497,0.061632693,0.77954495,0.02311033,0.1412406,0.93373895,0.9339552,0.89973027,0.9031977,0.601045,0.108134896,0.022860497,0.057816297,0.5538797
0.22569406,0.42361346,0.20135626,0.20622748,0.25230932,0.58842355,0.20796725,0.33384937,0.8177185,0.7419103,0.69380236,0.7240875,0.55341524,0.27164072,0.19185019,0.23759109,0.41056532
0.34864825,0.49185443,0.26019016,0.29191488,0.29398906,0.43122178,0.22210035,0.44118196,0.68091035,0.59559345,0.5981834,0.65609145,0.4242003,0.32479054,0.28041846,0.30037075,0.49301124
0.35056192,0.3213409,0.28595343,0.2907604,0.32207394,0.46123666,0.2507231,0.46080333,0.67676294,0.684414,0.5676634,0.5763439,0.5663854,0.36655766,0.2257275,0.34299028,0.5404351
0.39112508,0.30424768,0.3618444,0.33216655,0.43991768,0.8792241,0.39879665,0.3385458,0.77867115,0.49689388,0.75399214,0.81575483,0.42524576,0.3863147,0.47438753,0.3407752,0.34805167
0.24359125,0.37046623,0.22454414,0.23852158,0.31817204,0.79897374,0.262351,0.21819967,0.7781959,0.59993666,0.7570094,0.79568565,0.37181577,0.23311698,0.3209021,0.24032444,0.41229635
0.57001513,0.13458583,0.57879996,0.56327516,0.61356676,0.34620696,0.53070235,0.41073853,0.3779049,0.53867155,0.30394632,0.36331922,0.5735833,0.58171004,0.3870054,0.61614287,0.35951042
0.1263681,0.65269816,0.098151356,0.10621941,0.102861166,0.48890525,0.08552572,0.094533205,0.8127943,0.8485327,0.71149886,0.7995801,0.51012003,0.13891366,0.08697355,0.14141226,0.6148955
0.15412772,0.43950883,0.13303456,0.15117303,0.12574166,0.6073396,0.12414977,0.15448797,0.7852658,0.7415761,0.70484126,0.7881151,0.30715322,0.14305452,0.1630646,0.141597,0.48406124
0.33805895,0.37637734,0.31224528,0.30971998,0.3407367,0.6393502,0.3040749,0.14892966,0.65910566,0.5960685,0.6199576,0.71252155,0.4717629,0.28001994,0.31092894,0.31707907,0.3426562
0.041808933,0.5386116,0.03262785,0.071644366,0.06357312,0.8523186,0.038392633,0.099678695,0.94260806,0.77428776,0.9348761,0.9489591,0.26996446,0.07240516,0.16539612,0.051086932,0.54720867
0.23521966,0.41713548,0.16202751,0.20849162,0.23404223,0.49509376,0.15569341,0.3801968,0.734447,0.6912514,0.6239426,0.6526999,0.3946346,0.23022318,0.2045477,0.24772114,0.6604573
0.41193587,0.38057435,0.38329443,0.38717604,0.40619957,0.31394553,0.35104898,0.40688407,0.54021454,0.6649382,0.43484306,0.4733598,0.6103765,0.42070872,0.27151084,0.41377443,0.40987587
0.27559078,0.5503379,0.17943463,0.22783309,0.22004497,0.35412768,0.14685455,0.36916763,0.7232394,0.7166279,0.5885129,0.65723026,0.4774407,0.24464196,0.1785543,0.2645173,0.7054078
0.2329185,0.2639566,0.23973468,0.2483809,0.28609967,0.6207717,0.24318686,0.16097665,0.7099972,0.73990387,0.6101667,0.66990304,0.5230255,0.278062,0.1531193,0.29015124,0.39197958
0.25767726,0.67361265,0.13989362,0.22761261,0.26109928,0.5556651,0.2452384,0.2753272,0.78071237,0.697377,0.65001523,0.728528,0.43170935,0.20967168,0.32429725,0.27207822,0.74786466
0.16415864,0.52260345,0.095367104,0.18544391,0.22843409,0.95555747,0.2067428,0.2968042,0.90079916,0.6677484,0.90303797,0.88749737,0.32096744,0.23358965,0.4279573,0.17634898,0.6124328
0.20823103,0.72816753,0.13085583,0.1677154,0.18435574,0.5906268,0.21505675,0.15109646,0.79940313,0.7725732,0.688722,0.7883394,0.45739716,0.13179386,0.21773845,0.21675402,0.6013424
0.27862483,0.4451367,0.23701337,0.25790507,0.2955683,0.77501357,0.23721811,0.2700225,0.8562439,0.45704907,0.8354941,0.9029271,0.091565706,0.22504407,0.4931838,0.20182031,0.5344997
0.19541568,0.5411346,0.16503039,0.1942457,0.18692341,0.60619855,0.19018832,0.041021824,0.7495274,0.76343066,0.72500116,0.7859124,0.5637145,0.21924204,0.17314103,0.1956042,0.47655702
0.11976361,0.4656259,0.0716044,0.10478434,0.1551308,0.7775725,0.09668365,0.22449946,0.86797965,0.81176955,0.8399654,0.84143126,0.4918515,0.17948061,0.14932692,0.14504787,0.60070944
0.52435434,0.5861725,0.45990178,0.5300167,0.49052322,0.15665492,0.5284412,0.42952943,0.39495224,0.66670537,0.31113255,0.357009,0.6985756,0.4905305,0.37199074,0.5536903,0.4301648
0.08079854,0.6366184,0.08181831,0.06423935,0.076299965,0.6588129,0.08317962,0.0714615,0.87856084,0.98253,0.7912328,0.8207514,0.64667994,0.1339635,0.02287075,0.10456574,0.54243267
0.1640119,0.7357141,0.10531643,0.14946148,0.17046723,0.6826762,0.20739195,0.121227145,0.8203987,0.8261484,0.74850607,0.8171433,0.53998226,0.13649255,0.14184579,0.20149422,0.55909735
0.10406393,0.46602058,0.08356586,0.11579645,0.17063615,0.88326955,0.12740079,0.15488839,0.90364796,0.76676846,0.8857244,0.8717684,0.44020486,0.16745639,0.22482616,0.12006241,0.49355638
0.1980738,0.4499323,0.21005628,0.20961714,0.21269512,0.5327561,0.19651821,0.1278432,0.7189908,0.8003994,0.65161574,0.7147908,0.5120843,0.20848197,0.0818567,0.23313355,0.37940526
0.15941894,0.48969957,0.15754,0.123404354,0.17177978,0.7927731,0.16040376,0.08408773,0.8630498,0.8157709,0.8269034,0.8707665,0.54920495,0.16928703,0.14129946,0.13126951,0.39062232
0.21231174,0.36159676,0.18373379,0.20935279,0.2787844,0.8393264,0.2237558,0.20890349,0.81340384,0.65471387,0.79034984,0.8302865,0.39412916,0.22210085,0.2978238,0.22144109,0.43615162
0.27902037,0.3708097,0.25038,0.25557202,0.31839895,0.64237624,0.25974318,0.41894174,0.7700236,0.6038507,0.6939042,0.72123986,0.44430727,0.30291378,0.30133873,0.25882435,0.48741382
0.08950871,0.58146083,0.06424844,0.09319043,0.09217647,0.7141095,0.084613085,0.0814504,0.8639631,0.81562364,0.8073293,0.87900275,0.44437188,0.110327154,0.14014867,0.10522419,0.54394156
0.15059894,0.6586598,0.10063884,0.12708914,0.14498532,0.56466854,0.14178714,0.15291876,0.82581365,0.86764,0.7210865,0.7823938,0.56490946,0.17231655,0.11299318,0.17690113,0.6053112
0.034120053,0.618873,0.030625433,0.01724556,0.022994995,0.7374982,0.027804166,0.03543991,0.9321178,0.9784152,0.86752814,0.9026834,0.6073273,0.09670812,0.016532958,0.04325968,0.59939367
0.5473512,0.27125865,0.4984304,0.40440255,0.545435,0.63770723,0.50777864,0.58893335,0.7444575,0.264135,0.6452606,0.7686362,0.27847737,0.46115196,0.644996,0.34713805,0.27414992
0.13853943,0.4756727,0.13732162,0.1551866,0.1602534,0.6677977,0.13596952,0.06237179,0.7901696,0.78183246,0.7589043,0.8114404,0.44646615,0.14974594,0.060818434,0.16773468,0.40533412
0.09149748,0.43716225,0.09715,0.08821884,0.11121082,0.78580594,0.07199773,0.15088779,0.91303194,0.7313685,0.86281973,0.89231014,0.2636787,0.09298068,0.15254423,0.04480186,0.4448975
0.150644,0.57969296,0.120416075,0.13324004,0.14801273,0.52795637,0.12228927,0.23383403,0.81489486,0.8648378,0.700585,0.726367,0.60835123,0.18094695,0.071726054,0.17454383,0.5369256
0.20590037,0.5172005,0.15469608,0.16880336,0.19649729,0.684869,0.15458143,0.1953693,0.828684,0.6862464,0.79185444,0.8599939,0.38732576,0.17454326,0.253246,0.17215034,0.48956716
0.38190973,0.5898621,0.32991388,0.37062258,0.4119448,0.4452434,0.41971985,0.40375227,0.66638464,0.7213039,0.5436988,0.57701015,0.6974232,0.38524806,0.284234,0.41919875,0.38018858
0.21264428,0.52920663,0.16789988,0.18780741,0.1928648,0.4441419,0.15735897,0.37178564,0.7652757,0.7800749,0.62976265,0.6584016,0.55264103,0.23530686,0.12712589,0.21386147,0.58391726
0.14010566,0.53353006,0.106475145,0.11495769,0.09239343,0.52163047,0.087851316,0.12594414,0.81126595,0.80731565,0.67421263,0.7704673,0.3959118,0.12830189,0.14771646,0.10965562,0.49403936
0.26414347,0.49049127,0.186946,0.21712774,0.23250633,0.56514454,0.20186332,0.21755046,0.7348185,0.7097608,0.64831555,0.72703385,0.45552373,0.22590637,0.26311904,0.22941327,0.46769887
0.2350986,0.41911924,0.20226899,0.22256353,0.22588348,0.5254327,0.1930764,0.21839577,0.708304,0.7516627,0.6051472,0.6884895,0.4636069,0.22029567,0.17242676,0.25263405,0.47802466
0.3495921,0.53680086,0.30765507,0.35813636,0.3100686,0.4246311,0.30736122,0.2012068,0.6357124,0.5455402,0.5381056,0.70984817,0.34109595,0.29032892,0.3488133,0.3456651,0.47124064
0.54472065,0.22873427,0.5279455,0.5222274,0.5528723,0.27500406,0.4776846,0.5391141,0.40423435,0.58797324,0.29170513,0.36647624,0.57356316,0.50910294,0.3204785,0.54988706,0.2762069
0.028740406,0.5370617,0.049570203,0.026545227,0.040113896,0.83164895,0.022916973,0.08543956,0.9657385,1.0,0.912092,0.92165464,0.66457367,0.1346997,0.023528904,0.0441176,0.510122
0.10026872,0.53101265,0.09121403,0.09662217,0.0824258,0.701307,0.08800036,0.09490228,0.86647475,0.84773076,0.8209013,0.8598567,0.4790644,0.13592944,0.10655442,0.12324813,0.53185624
0.27555555,0.23728226,0.28988466,0.26392192,0.3055405,0.7228847,0.295095,0.17485684,0.7339934,0.7830551,0.66827905,0.71365297,0.6909997,0.3598448,0.19898146,0.3024761,0.32931182
0.28267175,0.36707374,0.22512636,0.22407854,0.30104172,0.6810824,0.24060854,0.26195353,0.7748507,0.6015469,0.7050301,0.76321286,0.3044325,0.21337914,0.33771068,0.21591002,0.33243078
0.3903857,0.36763823,0.35323748,0.30297065,0.41442776,0.6059155,0.37643036,0.37137675,0.7447647,0.5986465,0.647717,0.69527346,0.5784668,0.37609458,0.35621464,0.3191877,0.2665344
0.1703583,0.47941113,0.14251438,0.20186871,0.19557995,0.74387246,0.18724445,0.15886676,0.8196567,0.61765075,0.7771298,0.82258797,0.23897994,0.14303908,0.31020635,0.18021366,0.562219
0.26268405,0.32806265,0.253423,0.23114002,0.2556635,0.6543864,0.2449477,0.15720761,0.72994596,0.86484385,0.68313354,0.6923561,0.762334,0.34578001,0.1823489,0.25803316,0.3865605
0.21315593,0.3664002,0.17260996,0.20557916,0.28662354,0.8521136,0.22803465,0.24087995,0.8392867,0.6494497,0.79770017,0.83660775,0.3936423,0.23960245,0.31873035,0.21281546,0.41583514
0.16796595,0.5930975,0.1581575,0.15539756,0.16217682,0.6746866,0.17107078,0.039671063,0.8221801,0.76543236,0.8029204,0.8647101,0.54628825,0.18177152,0.1530028,0.14616102,0.4741202
0.056229383,0.6417653,0.016353458,0.04609862,0.03268048,0.7483795,0.042864442,0.1015479,0.9317916,0.8729534,0.88248307,0.9221021,0.45548403,0.105805695,0.13522935,0.06898692,0.6651698
0.12081432,0.4362182,0.10107908,0.112241685,0.1821669,0.89201534,0.13179892,0.17994767,0.91148156,0.78371346,0.88458806,0.8891063,0.50192106,0.19098705,0.19735569,0.12872952,0.46290767
0.21535432,0.5999284,0.16683558,0.19396582,0.24863523,0.6975568,0.24528536,0.12930703,0.8034478,0.7815721,0.7268785,0.7902975,0.53716946,0.19574851,0.21266294,0.24174076,0.49973816
0.24550533,0.37209913,0.2617698,0.25933743,0.26236498,0.44337276,0.225256,0.2066341,0.675375,0.82285845,0.5507686,0.6149052,0.59100413,0.30289072,0.12232801,0.29801458,0.3733058
0.027420014,0.5839515,0.012598425,0.051337063,0.03557855,0.8357307,0.029071718,0.11111778,0.9554213,0.822252,0.9246342,0.94642204,0.35587454,0.072419405,0.1746394,0.046633452,0.63729703
0.305943,0.41574377,0.25872526,0.24478614,0.2759742,0.53639936,0.26568583,0.42115462,0.7844035,0.5590045,0.6702417,0.75784945,0.3801235,0.28049785,0.36465055,0.22323686,0.5109534
0.4017049,0.6981547,0.25092372,0.33062494,0.34203458,0.430071,0.29796728,0.3808965,0.7104335,0.46941373,0.56996965,0.7572535,0.30284664,0.24817032,0.58259773,0.31490457,0.7914272
0.32466292,0.87172604,0.20570233,0.28969747,0.27625322,0.5079715,0.38399896,0.32644945,0.6888608,0.78623813,0.58067334,0.6490077,0.62171596,0.28113014,0.24979854,0.3558895,0.60985816
0.22762734,0.3850727,0.22997174,0.23673213,0.26704258,0.74788356,0.2467685,0.13413996,0.78017855,0.7035309,0.7797215,0.78538185,0.56173295,0.29270017,0.23081732,0.23622322,0.41187537
0.10943341,0.53958106,0.103406996,0.095361084,0.123031914,0.8486335,0.096353084,0.13093376,0.9229885,0.78254634,0.92114466,0.94839734,0.47159153,0.13997206,0.19368649,0.090214014,0.5004893
0.31147116,0.29583514,0.27163014,0.2639525,0.33182335,0.60572517,0.26407644,0.32028943,0.7076585,0.7033318,0.6372758,0.65243703,0.58370024,0.34262723,0.22384858,0.3118853,0.42717898
0.38357192,0.3904888,0.2969648,0.31790555,0.35637695,0.49780345,0.28793463,0.49360168,0.6844194,0.5195808,0.63353443,0.6557807,0.45368326,0.36223018,0.3539794,0.328398,0.6038638
0.08565986,0.57565266,0.054607004,0.06320086,0.07624808,0.80237234,0.07823861,0.10820931,0.9034223,0.94269323,0.8512816,0.88298184,0.58526075,0.13122132,0.078143805,0.09892312,0.48416895
0.23047262,0.40998828,0.21442315,0.20643446,0.2598917,0.5777266,0.1940082,0.28568345,0.76432985,0.74993706,0.70900893,0.7089056,0.6040832,0.27930146,0.15570515,0.22556716,0.4670533
0.11682016,0.6006653,0.07930538,0.10406858,0.104724854,0.6412358,0.08840579,0.12676448,0.8559654,0.8209925,0.79567444,0.85357463,0.50627613,0.14250162,0.13743031,0.12156683,0.6011914
0.26883632,0.40939116,0.21012273,0.25476646,0.33592606,0.848376,0.29058602,0.33435422,0.80301917,0.5458627,0.7738127,0.8122412,0.31196588,0.25026333,0.43074793,0.25303853,0.4701615
0.42087793,0.345056,0.37870237,0.39362645,0.4399677,0.63407356,0.38250867,0.25124294,0.61095524,0.5355226,0.5803354,0.6841337,0.44377983,0.3585115,0.3566519,0.40350026,0.2747231
0.076809436,0.5714681,0.072724015,0.08077562,0.074536264,0.8505281,0.08678445,0.14507711,0.91096294,0.83122456,0.9131204,0.9354152,0.4735703,0.14516905,0.12973398,0.06874186,0.51061475
0.24488425,0.41277748,0.2150912,0.2325986,0.28903157,0.58911973,0.20870855,0.31458348,0.7129097,0.66099083,0.65310884,0.6797861,0.432617,0.2405768,0.22950786,0.25860202,0.5456189
0.40718418,0.27176374,0.36343506,0.37971908,0.44857568,0.52231085,0.34128484,0.3345412,0.5950898,0.46899468,0.5161996,0.6050824,0.2759978,0.34085435,0.36497468,0.392272,0.44952464
0.3724262,0.47302276,0.3263767,0.35642093,0.35511178,0.30742583,0.30380288,0.40020382,0.57249475,0.6860002,0.47875595,0.5259282,0.5942313,0.3925687,0.25327873,0.38487923,0.48523664
0.31123453,0.31935596,0.31554225,0.31595045,0.30425334,0.3714987,0.2844626,0.2521224,0.6186561,0.78365123,0.48445424,0.5604994,0.57403606,0.3395003,0.14527392,0.36384106,0.36661536
0.107552946,0.60394347,0.11001077,0.090495974,0.10112676,0.7120382,0.12003812,0.10049009,0.8979524,0.96567386,0.7928243,0.8216474,0.67147285,0.16615543,0.060878247,0.12824145,0.46016455
0.2552327,0.4845153,0.20348284,0.24565095,0.29341036,0.68890077,0.21586612,0.28156185,0.7654809,0.53341687,0.7504436,0.7729117,0.25678688,0.19442922,0.35571623,0.22880137,0.69723743
0.31463832,0.498532,0.20047614,0.27097756,0.3154335,0.54841614,0.23072854,0.34935802,0.7240217,0.6284683,0.63583976,0.7095789,0.38927498,0.2894293,0.3874684,0.27823102,0.6942943
0.1966635,0.32714555,0.19647631,0.20498785,0.1938721,0.61967397,0.18547139,0.1075902,0.7522607,0.8574376,0.67649627,0.71022826,0.6296942,0.27002585,0.12982702,0.2473234,0.41726053
0.15915841,0.50652915,0.14903435,0.13985077,0.14012441,0.56294906,0.14048937,0.12654537,0.8200296,0.95984215,0.6963608,0.7138992,0.69209725,0.22094429,0.087741435,0.18421099,0.49703318
0.25832707,0.82999355,0.19504699,0.24915129,0.17169315,0.32907516,0.26324478,0.13677412,0.6799692,0.7900671,0.5332174,0.6639889,0.5584907,0.19010693,0.21262044,0.29270655,0.6903922
0.36114627,0.29999468,0.3529314,0.35752994,0.37252992,0.36508703,0.31630394,0.39994663,0.59386086,0.64729583,0.46896878,0.5337969,0.4877779,0.3833558,0.23571861,0.41296583,0.4311273
0.25764912,0.5283017,0.17843631,0.22406894,0.23942173,0.5324979,0.17810288,0.35025865,0.753489,0.6406815,0.69306666,0.73213416,0.45895666,0.23597217,0.28067613,0.22426498,0.7852369
0.24092269,0.38994575,0.23595926,0.24839163,0.30347604,0.7093395,0.2563931,0.17699176,0.7596395,0.7008027,0.7446431,0.7623291,0.5792886,0.3022563,0.24885154,0.2527914,0.45189208
0.25545275,0.54914993,0.18569079,0.23589224,0.22864997,0.34138018,0.18007252,0.36421406,0.7093601,0.67249733,0.55624807,0.651652,0.3233058,0.23422384,0.27617246,0.25224602,0.67133087
