TeamExp,ManagerExp,YearEnd,Transactions,Entities,PointsAdjust,Envergure,Language,Effort
0.6553425,0.6994299,0.54087216,0.54910964,0.58604246,0.46722326,0.76226044,0.62262887,0.5258514
0.5042085,0.70580184,0.6298748,0.3064235,0.4303956,0.3001333,0.53253114,0.60733706,0.30483094
0.644486,0.63759613,0.30834398,0.13202165,0.20975015,0.084437236,0.30139378,0.58792526,0.119316645
0.20200866,0.74721366,0.75741565,0.027230017,0.10425487,0.0452105,0.14122681,0.12455039,0.11293786
0.22370268,0.9212838,0.78645873,0.126472,0.12630862,0.13017815,0.3980884,0.44681406,0.20189087
0.41161817,0.47654507,0.6191928,0.049829222,0.17936206,0.05694024,0.17951418,0.38430238,0.14336932
0.75822264,0.34102502,0.29944426,0.14892481,0.39538246,0.10671627,0.42259884,0.7274294,0.13847739
0.50595784,0.67735285,0.57254016,0.35818106,0.42243743,0.32396638,0.69164884,0.7724714,0.3582609
0.8162955,0.83281076,0.4527564,0.7438294,0.7371901,0.7170534,0.61587334,0.37140822,0.72333527
0.5009437,0.2905984,0.5233215,0.19989109,0.3728649,0.19673504,0.46301597,0.66282564,0.21749194
0.089548685,0.45823783,0.5376132,0.30225813,0.17188118,0.160177,0.6931708,0.5314835,0.28146118
0.76127213,0.58509135,0.43084925,0.12592171,0.3618204,0.1452781,0.39056265,0.7241252,0.1650559
0.32532087,0.8859329,0.35998067,0.13173151,0.042815566,0.09556317,0.45987165,0.52967554,0.17519806
0.4995026,0.33950335,0.4977345,0.12737168,0.34182,0.15538248,0.33871746,0.71601224,0.16499266
0.26818302,0.8863373,0.71080494,0.11830376,0.16673473,0.15286297,0.46152192,0.5250201,0.22795151
0.62763643,0.07778498,0.57272273,0.11639938,0.22678465,0.040551867,0.1607661,0.42111635,0.10868925
0.5663941,0.3086082,0.5611545,0.21925625,0.41173887,0.23198707,0.4755473,0.7146703,0.23580492
0.30857062,0.80712616,0.4639904,0.2558341,0.24276315,0.21770546,0.6245967,0.66985244,0.24569272
0.66892046,0.83701307,0.29015204,0.16669527,0.29072976,0.15675387,0.36387724,0.53782076,0.18770748
0.51992613,0.8034081,0.2151936,0.51337165,0.40780318,0.33786342,0.88123643,0.5157861,0.5906687
0.73744786,0.58815837,0.51677996,0.30840215,0.51191664,0.3171613,0.6167805,0.840704,0.32926565
1.0,0.6993715,0.64793175,0.38505703,0.6154307,0.44302043,0.63057566,0.8933409,0.4488902
0.3120118,0.88503,0.5573101,0.14169267,0.17639728,0.15232767,0.43823653,0.52725726,0.20965613
0.6507549,0.7349137,0.3980726,0.41564852,0.50128806,0.42868185,0.41315985,0.30328798,0.41649038
0.7054198,0.69355285,0.44823056,0.09813891,0.31060544,0.13913849,0.19994386,0.3041587,0.11192976
0.5206681,0.9833858,0.3142944,0.36361057,0.2750035,0.25037366,0.9299441,0.8671934,0.3781609
0.7942356,0.81746334,0.41166756,0.3838061,0.5456955,0.41148725,0.45858413,0.49514598,0.43074703
0.42759937,0.69776833,0.1442107,0.2452261,0.22145265,0.119182765,0.7562472,0.7925321,0.22189908
0.65808094,0.7589354,0.24216375,0.22944435,0.29169536,0.14473844,0.8132927,0.9158587,0.28732893
0.79978234,0.79950094,0.44973063,0.45947862,0.5761399,0.4748084,0.4958591,0.5106676,0.49223867
0.495654,0.16614428,0.60161585,0.09628502,0.2055911,0.089545116,0.2210275,0.4270056,0.124346614
0.66289186,0.80044293,0.5270249,0.47791678,0.5136138,0.4292443,0.7185649,0.66608703,0.4830241
0.5699005,0.82092434,0.1029757,0.1804282,0.2198429,0.09258807,0.5860042,0.60626537,0.23217174
0.273631,0.4838852,0.6267868,0.09935431,0.26118523,0.13220887,0.33120605,0.49423617,0.18038018
0.48360038,0.2703458,0.5326838,0.15359947,0.34552896,0.16232133,0.4095204,0.6310207,0.18597832
0.36764055,0.6016648,0.5375491,0.33481547,0.39765912,0.27888703,0.7341377,0.7643736,0.3187024
0.39246207,0.57133806,0.5160433,0.4093377,0.39342514,0.26656333,0.9773325,0.81583446,0.43613577
0.7821638,0.75115424,0.52136165,0.62943906,0.683967,0.5949138,0.66498995,0.5449194,0.6102156
0.3787064,0.51263344,0.5769799,0.33170784,0.39985368,0.2663217,0.7489552,0.7979041,0.323894
0.41974288,0.2331565,0.5028219,0.2175912,0.27998784,0.14078073,0.5930954,0.7008519,0.24713442
0.51875544,0.81483865,0.5866097,0.14762126,0.3324684,0.19455999,0.41470164,0.6254849,0.22101292
0.6301215,0.6826548,0.24828017,0.23310378,0.31710297,0.1448501,0.7364444,0.83479565,0.25515088
0.71483403,0.36087352,0.50065506,0.232887,0.43581074,0.22181438,0.5768972,0.8070875,0.2719757
0.535703,0.78981376,0.15285209,0.3565231,0.31111938,0.20322853,0.8296426,0.62901676,0.44326243
0.26381317,0.42316228,0.4796102,0.30674246,0.3703866,0.23612817,0.6695695,0.72694355,0.25021237
0.5362808,0.13261166,0.5707388,0.10008388,0.26177192,0.078134626,0.19753654,0.4744637,0.12688418
0.8023761,0.75668925,0.34752238,0.17660464,0.38946104,0.19625802,0.4070052,0.67427003,0.23672312
0.6360495,0.8183222,0.36670843,0.23602754,0.3306495,0.21754085,0.5979718,0.7690361,0.2665949
0.3317262,0.47947475,0.5691371,0.32586214,0.3979693,0.2519777,0.69822115,0.7613362,0.29829228
0.14784956,0.7686288,0.832223,0.13754897,0.14231318,0.12454194,0.3922435,0.4067766,0.21502514
0.5918677,0.4845917,0.3633317,0.30967802,0.42551494,0.23354684,0.71222323,0.7886657,0.3134259
0.6251295,0.7710648,0.5597657,0.36856097,0.5120273,0.38135427,0.45448577,0.39937568,0.37101054
0.60107976,0.7820929,0.34570497,0.37574512,0.42414474,0.3458571,0.48171997,0.37737107,0.37372124
0.26979047,0.9173678,0.30250832,0.18928453,0.13369977,0.1287528,0.7430791,0.7060588,0.26436126
0.5402889,0.26675376,0.3325451,0.1907464,0.39066064,0.1371993,0.56984764,0.6691253,0.2051949
0.2736032,0.23009199,0.5187482,0.18569171,0.25139335,0.13734294,0.39285398,0.5707529,0.17978631
0.69353324,0.83188003,0.65322983,0.45952797,0.6445126,0.49038664,0.49539256,0.37037635,0.46188396
0.23708868,0.7064388,0.6211351,0.22605328,0.1989738,0.20156288,0.55738014,0.6194292,0.2504745
0.7300813,0.77415335,0.23757148,0.13520683,0.30394548,0.1460885,0.32089227,0.5255769,0.17551081
0.72947335,0.76768005,0.24053448,0.08873827,0.24048345,0.09213068,0.37529737,0.7092072,0.12437871
0.37281054,0.7718976,0.61681265,0.2755552,0.36085773,0.2724863,0.5481155,0.62077904,0.2951207
0.7571099,0.6126986,0.51094556,0.22528481,0.4432713,0.23886043,0.51435393,0.8150231,0.24581589
0.44571537,0.800909,0.6050434,0.29998946,0.3894322,0.30486715,0.5618454,0.62419784,0.3267595
0.47262025,0.86406744,0.2991896,0.23428452,0.25430825,0.12948796,0.7479819,0.8089238,0.2694493
0.6565732,0.7219369,0.39772272,0.4893319,0.52791905,0.42988965,0.58502024,0.4402743,0.4670357
0.31303173,0.8493462,0.55714893,0.055843662,0.11964365,0.07410052,0.19715184,0.27215123,0.09381861
0.27271202,0.86283463,0.541495,0.090369634,0.09499511,0.11064072,0.33580542,0.4267367,0.1853808
0.16454552,0.29997373,0.45117885,0.23504253,0.23292641,0.1325361,0.61505294,0.597763,0.23467815
0.63285327,0.79677284,0.1571229,0.22282873,0.2501526,0.11555511,0.72180104,0.80025154,0.2569887
0.5669097,0.8540342,0.09851073,0.12393865,0.17041257,0.07314189,0.5701015,0.6562792,0.17936336
0.29847896,0.41238785,0.49470627,0.18691447,0.3011922,0.17557779,0.4664011,0.6377455,0.21219575
0.75543797,0.6099031,0.61470115,0.38572657,0.58575386,0.41190165,0.6440996,0.84722644,0.40294486
0.33649737,0.5790355,0.33500344,0.26149493,0.3132366,0.1836007,0.6465969,0.6706127,0.23767763
0.83327144,0.5088067,0.5374977,0.2641442,0.5070368,0.28134644,0.6377681,0.94283813,0.3030611
0.5766293,0.8258987,0.43677884,0.19485742,0.36968133,0.24932726,0.36564296,0.49456394,0.2659672
0.63650745,0.3699892,0.41593653,0.22781387,0.42262036,0.1860682,0.6031089,0.78591657,0.2437179
0.68414956,0.8281169,0.35473165,0.05846871,0.24590358,0.10986091,0.2481621,0.55315405,0.12929717
0.32062536,0.7487471,0.6065435,0.060138125,0.27979562,0.13840336,0.22950442,0.36519253,0.16584742
0.85664064,0.6294166,0.5063446,0.26153916,0.5307339,0.3115468,0.48577714,0.7575828,0.33481798
0.16544935,0.4524716,0.6762481,0.2511652,0.23756862,0.20138702,0.5772873,0.6117052,0.24229495
0.7838811,0.7417754,0.3846713,0.14687037,0.3699412,0.17358242,0.3482514,0.57420737,0.17955379
0.57868314,0.67379355,0.6148115,0.3278606,0.48948926,0.3328135,0.6033553,0.77477723,0.35675335
0.8146138,0.20966592,0.61202264,0.18902847,0.33729222,0.15290006,0.32851613,0.515298,0.10572873
0.6330639,0.7710521,0.61324555,0.32542273,0.56642693,0.38130847,0.4394256,0.5150684,0.37756205
0.7017684,0.39270908,0.3965795,0.24314845,0.43177137,0.19415127,0.59849775,0.81338555,0.257134
0.21282691,0.33692583,0.6518833,0.1323046,0.1924247,0.10693341,0.27392104,0.40492827,0.16308586
0.022429064,0.5223011,0.4777512,0.32948232,0.15860108,0.15304303,0.8476509,0.63669544,0.29358193
0.46793324,0.8877132,0.29510725,0.10751103,0.08501698,0.08158963,0.3853385,0.56008345,0.13995309
0.6241671,0.7414042,0.34332383,0.19896516,0.33647656,0.22403695,0.38651007,0.48170906,0.23977447
0.09545097,0.5907549,0.42683798,0.33493745,0.24116293,0.16594367,0.9303408,0.7308991,0.3228844
0.57893205,0.84469473,0.26891258,0.1881339,0.2544694,0.14407624,0.6239244,0.7417484,0.22244282
0.5580117,0.24013609,0.37276945,0.17571045,0.34983176,0.10847822,0.36075103,0.5581655,0.15851322
0.78670603,0.81324637,0.4045599,0.49198538,0.5520066,0.46519375,0.54356015,0.5246363,0.5098295
0.6822552,0.7836248,0.36730736,0.5089758,0.5347643,0.45622474,0.6061518,0.4488423,0.500784
0.8935429,0.6823746,0.34932065,0.119408265,0.40568244,0.15134898,0.37913257,0.74898696,0.1894369
0.6762787,0.839808,0.32443893,0.24330427,0.32953733,0.23021428,0.5105253,0.6030903,0.2927383
0.36316055,0.95682645,0.072021514,0.18869019,0.02864635,0.07376391,0.8050524,0.794648,0.21754692
0.24474926,0.2529807,0.55603856,0.15642741,0.22540407,0.12101902,0.32298797,0.4946382,0.17507511
0.41713423,0.77025384,0.4000122,0.26020968,0.2873003,0.1995611,0.6727078,0.75008523,0.25388095
0.5949746,0.75865173,0.29909605,0.3420918,0.35245875,0.2629827,0.6436814,0.5815608,0.36557418
0.38897744,0.7877465,0.6607916,0.15437263,0.2640077,0.1882687,0.42667413,0.58130604,0.23188137
0.6467503,0.87747914,0.48250937,0.14574349,0.31330574,0.17405897,0.39262557,0.6637196,0.22598001
0.44445795,0.2631962,0.49797302,0.12768918,0.30977443,0.10829686,0.29531273,0.5370877,0.14258121
0.5023119,0.85715824,0.28406647,0.22462644,0.22188818,0.12942365,0.7620835,0.8206218,0.25539345
0.86769944,0.7894004,0.63159263,0.43312275,0.5790693,0.4722609,0.62921715,0.7581595,0.47557795
0.84707755,0.7186852,0.62367946,0.51897717,0.68588454,0.5387495,0.68312335,0.7342632,0.5615753
0.7646824,0.75115496,0.24588719,0.13619193,0.29745597,0.12814511,0.4845695,0.765878,0.18541741
0.7721494,0.7867094,0.6034048,0.49049503,0.59726506,0.496671,0.58577,0.54174507,0.50596696
0.14314693,0.84477764,0.80737835,0.02239149,0.124399245,0.061676852,0.25034338,0.21580257,0.1478721
0.6547964,0.72763413,0.64222056,0.36337358,0.5705066,0.40706012,0.565539,0.69162047,0.42414698
0.18450144,0.4489541,0.23436046,0.28875226,0.26503927,0.1330394,0.76729333,0.63279366,0.2402755
0.13038379,0.61762136,0.116155416,0.29209462,0.16944803,0.11209495,0.93442273,0.67784315,0.27790788
0.8082387,0.72321385,0.45208985,0.5131684,0.6271195,0.4798008,0.5810575,0.5814286,0.5363379
0.2996209,0.48512864,0.6990576,0.046380654,0.1369066,0.03065781,0.12296924,0.14139976,0.12888178
0.5766551,0.8191739,0.485202,0.22135392,0.2920577,0.23378149,0.60682195,0.8274999,0.25503376
0.1742254,0.63136077,0.90673745,0.14401294,0.106668666,0.07262625,0.29897642,0.32677066,0.2242077
0.57286954,0.5515258,0.3555658,0.44327492,0.50117517,0.31812337,0.84289145,0.6859965,0.48866737
0.21299672,0.29136252,0.7094239,0.25911808,0.16259558,0.1407671,0.43445498,0.5119428,0.24280708
0.82877004,0.5817412,0.59843874,0.35446197,0.5776297,0.37752372,0.6445991,0.9156943,0.38257942
0.24462086,0.30584666,0.38942483,0.22997312,0.31588632,0.16673641,0.5408108,0.61361015,0.20502909
0.5779423,0.7792269,0.5212288,0.097814076,0.2148203,0.14076683,0.23451103,0.21705936,0.10444517
0.46954983,0.7632257,0.38126504,0.23101422,0.32619682,0.25948673,0.3035648,0.28092748,0.24494998
0.47766405,0.8990403,0.20154831,0.10698388,0.10120367,0.070536494,0.47836345,0.5779626,0.15365493
0.69811714,0.78168964,0.4782374,0.11599097,0.33513945,0.1751918,0.32103953,0.5734765,0.19236298
0.65298104,0.81974334,0.35596138,0.1649843,0.30693895,0.18954916,0.3619104,0.54271877,0.2062993
0.71340215,0.8075194,0.5519796,0.42686623,0.55031776,0.44848728,0.53339976,0.51974934,0.47227305
0.71943057,0.6276814,0.45950896,0.48483938,0.56021947,0.40192193,0.83408755,0.811053,0.5274912
0.5483547,0.82007307,0.657986,0.24637735,0.36834446,0.28219163,0.4442817,0.561502,0.29802287
0.6034264,0.78493154,0.5411208,0.39979237,0.56268555,0.41885322,0.47132385,0.3592906,0.43195352
0.63143116,0.41224626,0.41876903,0.31045675,0.5009207,0.2710219,0.61611915,0.74689263,0.31526232
0.08731704,0.5778552,0.3581624,0.3201627,0.189324,0.16622268,0.74638134,0.62585485,0.26094428
0.42292428,0.7453299,0.47623438,0.23487133,0.28930646,0.20244879,0.62074345,0.75292623,0.22936599
0.2584333,0.36807412,0.55170673,0.14561562,0.3239082,0.16289587,0.4152162,0.58580655,0.19036134
0.64682984,0.69244975,0.5696386,0.37479138,0.47577804,0.34717843,0.65550387,0.7555267,0.38368922
0.7840283,0.70504457,0.5029087,0.4046222,0.5521395,0.4129334,0.5649657,0.66818243,0.43323836
0.10646927,0.70021254,0.7731352,0.24262145,0.17940038,0.15478213,0.60370785,0.5679821,0.29781088
0.40472698,0.42422947,0.42528474,0.2172347,0.332712,0.17775516,0.56839365,0.7432144,0.21623623
0.5051492,0.84850734,0.09242895,0.13588817,0.1647349,0.077471346,0.5781764,0.6011847,0.22043577
0.9487163,0.6652184,0.23127839,0.07878346,0.34329975,0.082506776,0.43782616,0.8577673,0.120163195
0.7124979,0.77207565,0.4824025,0.43740207,0.5202452,0.41771927,0.62958753,0.6565362,0.4448958
0.6824328,0.7013623,0.38499844,0.6459613,0.6798438,0.5740227,0.6951456,0.4023384,0.6751386
0.4946891,0.9254259,0.17435503,0.15640822,0.13039169,0.10981047,0.63672954,0.7404823,0.1913295
0.27860045,0.6749696,0.32290748,0.30182144,0.27143723,0.17206205,0.8019665,0.7154521,0.2835756
0.25234607,0.54086196,0.6230695,0.20660357,0.2762239,0.21079388,0.47132713,0.63197476,0.22442682
0.69193476,0.6607762,0.258696,0.24170676,0.35452318,0.16222353,0.72817403,0.84506184,0.28081915
0.17287813,0.4342877,0.7790876,0.276515,0.21605353,0.17678504,0.48868233,0.6009507,0.28705978
0.67577285,0.8348386,0.247448,0.4827355,0.45656303,0.39613238,0.6924726,0.54750776,0.51637644
0.97605073,0.98377144,0.5944856,1.0,0.9868129,0.99999994,0.75838345,0.3433287,1.0
0.87318295,0.8342161,0.59896123,0.56799746,0.6410993,0.5710222,0.6770449,0.67540914,0.5820662
0.41867143,0.6191852,0.6198907,0.28960666,0.4155313,0.28393036,0.57851577,0.65144885,0.3078501
0.69827765,0.82307124,0.34401008,0.8139242,0.7098522,0.70816654,0.79042816,0.3014452,0.84395605
0.83494204,0.78660196,0.40115774,0.23902771,0.42639062,0.27147162,0.4500627,0.6912003,0.29434803
0.5305817,0.8216716,0.45442235,0.061487522,0.16113469,0.06254432,0.1810272,0.3604908,0.1034195
0.84364486,0.63568425,0.5713897,0.22578214,0.50727665,0.3042753,0.51418257,0.86171955,0.3066592
0.6278588,0.5388586,0.47793305,0.1881454,0.3966868,0.22891508,0.5142054,0.8278894,0.21689759
0.6150257,0.84193933,0.3840535,0.20034967,0.3174313,0.21405211,0.39204884,0.53242886,0.23562855
0.177844,0.41607988,0.54036117,0.2621205,0.26317862,0.171139,0.6180727,0.62573147,0.24936464
0.53417194,0.6733989,0.5748625,0.031964086,0.26911512,0.1111877,0.20267731,0.4194361,0.12932822
0.10869619,0.9009098,0.9316253,0.11378821,0.07250166,0.10550247,0.38508147,0.40575492,0.2196939
0.384214,0.49033633,0.5191485,0.2184048,0.37579972,0.23729922,0.5291091,0.7370797,0.23528728
0.23645832,0.2884429,0.6900058,0.28516293,0.18417363,0.1610375,0.6874455,0.71406573,0.27018046
0.7698826,0.29967883,0.54897165,0.24785718,0.4525838,0.23432063,0.43488866,0.74289894,0.22642617
0.5936537,0.7905636,0.48281223,0.38346708,0.46845168,0.37848592,0.48971003,0.38689107,0.40743563
0.91349995,0.65161544,0.517758,0.27553177,0.5235096,0.30841553,0.55268264,0.8944865,0.34282866
0.5128954,0.565853,0.5855932,0.31722313,0.4286658,0.26388907,0.73394424,0.87291926,0.3372577
0.12943804,0.5469783,0.50369155,0.29636994,0.16776344,0.124293625,0.7011236,0.57132393,0.32981837
0.80162776,0.688172,0.5785913,0.59744745,0.699346,0.5730175,0.6989783,0.6469914,0.57707906
0.16402344,0.8164371,0.81327325,0.016768612,0.045204327,0.020812202,0.09125101,0.1009063,0.11248538
0.18690395,0.352906,0.5346423,0.23922569,0.28007117,0.17111681,0.5167369,0.5810271,0.21254824
0.583116,0.9234956,0.09872855,0.14961106,0.08738677,0.07407966,0.52382916,0.7045244,0.13517791
0.72685134,0.724437,0.56832165,0.1604051,0.3763038,0.25422853,0.52172494,0.92793685,0.23635735
0.17277998,0.35994014,0.40356836,0.30404532,0.2610758,0.17130886,0.71202856,0.639962,0.24661411
0.73113245,0.23846179,0.56389236,0.20508555,0.38464212,0.19088985,0.457484,0.75403243,0.2008139
0.5413852,0.28087685,0.47761172,0.21550432,0.36640596,0.18330246,0.5705681,0.7249756,0.24720973
0.29410842,0.6919804,0.65811616,0.16683416,0.26766512,0.17696916,0.4303891,0.53008306,0.20985167
0.71100086,0.602414,0.49120408,0.49595356,0.5726011,0.43346387,0.7496294,0.7295482,0.49180064
0.13318673,0.40679085,0.5791989,0.29303822,0.2666938,0.17338249,0.6745011,0.63519967,0.27267817
0.46168292,0.5202904,0.6102464,0.3211106,0.47007912,0.30163944,0.6557121,0.8039853,0.33294594
0.57095194,0.76863223,0.31100556,0.16000213,0.28061408,0.16434889,0.3241453,0.3923067,0.18951537
0.66899514,0.7564267,0.61541307,0.46713394,0.55792105,0.44784263,0.6201994,0.5578431,0.4532579
0.7028311,0.75121385,0.41547522,0.3531993,0.51678085,0.39489385,0.3488177,0.30258417,0.3781344
0.14783564,0.68279326,0.99999994,0.20707825,0.10276905,0.1460335,0.41967088,0.4785459,0.29361558
0.75035626,0.8476811,0.23761332,0.15590651,0.258285,0.12910284,0.4530745,0.6843414,0.18423125
0.5684077,0.48883,0.56024337,0.28970027,0.41732395,0.22878987,0.74531156,0.8488837,0.3508333
0.33588713,0.6957476,0.5210389,0.15210073,0.16565156,0.13253166,0.3312353,0.50068027,0.1799316
0.6835465,0.4981013,0.5186893,0.34536457,0.5213689,0.30957994,0.6641848,0.79838175,0.39420146
0.3160308,0.3513983,0.36925998,0.2533179,0.35369295,0.18430978,0.59549683,0.6457877,0.21604618
0.76224524,0.8516924,0.4072722,0.19542143,0.349546,0.22235419,0.44664466,0.67782474,0.2575118
0.047179103,0.6412278,0.4905734,0.34201685,0.14978918,0.18422544,0.88393277,0.710778,0.31364235
0.4623207,0.22040859,0.53175247,0.16626687,0.22967398,0.11622207,0.42807055,0.59152234,0.18576157
0.662253,0.76829326,0.2734356,0.056515362,0.2015008,0.066800594,0.16044375,0.40158874,0.085859776
0.46592015,0.78797656,0.46344966,0.09527187,0.21764864,0.106214195,0.20103914,0.29804295,0.12144564
0.3665895,0.5363419,0.5659695,0.31532356,0.39070907,0.25096893,0.68417037,0.80914253,0.2870124
0.57887256,0.79648376,0.40877658,0.111439005,0.26859277,0.13608547,0.23096627,0.3195567,0.1304548
0.19263814,0.3921878,0.43947405,0.28990513,0.32335675,0.19561368,0.6645131,0.67395437,0.23869766
0.4914646,0.45420378,0.4045219,0.24581616,0.3767988,0.19731073,0.6436885,0.7702802,0.25078508
0.8096143,0.6193874,0.57804096,0.37041402,0.5879211,0.40590715,0.6105886,0.8416726,0.42953014
0.67129284,0.64234114,0.4187802,0.3030131,0.41842258,0.26980078,0.66675735,0.804382,0.31417271
0.18337719,0.5834861,0.6259686,0.23641564,0.25772426,0.17947564,0.51246524,0.5751967,0.2592342
0.11884244,0.8735093,0.8215566,0.08214043,0.10900431,0.11493628,0.29995394,0.36512756,0.19139378
0.42528158,0.59334534,0.45283508,0.26802343,0.31152368,0.20684195,0.6593036,0.77027625,0.24030675
0.26274934,0.90056175,0.5868784,0.08930118,0.09430581,0.112384915,0.43812728,0.469617,0.21220212
0.8253171,0.7195055,0.351057,0.106606975,0.3670435,0.14556356,0.295628,0.60050803,0.16031703
0.21616249,0.82123715,0.77259517,0.091777444,0.17379607,0.12923323,0.40236598,0.40826178,0.21867773
0.4483325,0.7763192,0.35186023,0.2981634,0.31238735,0.20387831,0.7093087,0.6368683,0.32462102
0.6108182,0.70117253,0.5068707,0.16812392,0.31321236,0.18286824,0.43014222,0.6781842,0.21130785
0.59214795,0.36738923,0.3833482,0.27036202,0.44877535,0.20020033,0.7085317,0.7685267,0.31624585
0.20789696,0.34470454,0.59674954,0.16947876,0.2773697,0.16335149,0.35945398,0.570335,0.19908538
0.5216205,0.49914476,0.4405555,0.4097982,0.4535181,0.27645138,0.8700426,0.79489106,0.42323864
0.4097172,0.19602853,0.4601987,0.16394877,0.23374236,0.10161977,0.3826626,0.5060178,0.16205218
0.2673754,0.29753792,0.53195554,0.16365646,0.30372855,0.1570033,0.4144045,0.5808657,0.1801409
0.16044685,0.45864105,0.7763741,0.18257442,0.1958601,0.14545073,0.3425961,0.5077816,0.2445959
0.8756617,0.7386528,0.3957679,0.20464063,0.35963738,0.20432031,0.6019549,0.8924851,0.26020807
0.78793114,0.69131786,0.46963215,0.28603372,0.5095828,0.32280692,0.43745333,0.6144013,0.34312156
0.4700675,0.39813027,0.5915445,0.2250294,0.44481406,0.23782252,0.54792416,0.7956373,0.25370726
0.7207605,0.6381098,0.6025726,0.18762313,0.40967402,0.24340877,0.5124562,0.86078614,0.2570767
0.033203185,0.6650164,0.2822395,0.30920172,0.15258953,0.1267113,0.8715203,0.6541757,0.28540197
0.7249423,0.49234557,0.5923024,0.45995444,0.55220896,0.39853817,0.7732607,0.878859,0.4633889
0.050175354,0.45079678,0.60764235,0.33242592,0.1673088,0.14210787,0.7706168,0.5889767,0.3610697
0.47786164,0.75463057,0.49891388,0.31873342,0.4486829,0.34131175,0.39252585,0.1778505,0.32618308
0.65649104,0.72991705,0.37851188,0.1655698,0.3374085,0.19922589,0.22964258,0.26950532,0.16399354
0.480802,0.25805724,0.36906272,0.18386084,0.36776567,0.1530979,0.4738472,0.64050794,0.17606415
0.7988385,0.6790769,0.34301484,0.20186207,0.37748218,0.19301534,0.56314033,0.81854683,0.2491028
0.7218118,0.7361777,0.4751584,0.44590533,0.52224565,0.43490306,0.533013,0.49474263,0.42781118
0.46934754,0.8146638,0.07381073,0.19757494,0.18384705,0.08001503,0.73561704,0.71775883,0.20772174
0.7430628,0.7654349,0.56043917,0.26718137,0.4734013,0.32377172,0.44805974,0.6028848,0.34024835
0.8955176,0.7672914,0.6660828,0.6812683,0.7470656,0.65526325,0.77074564,0.74118775,0.68330693
0.7528974,0.66361743,0.3409619,0.059417088,0.31294158,0.078227624,0.15109237,0.3846035,0.09045848
0.7502091,0.73194885,0.4364648,0.45434737,0.52925926,0.42270848,0.64475197,0.6287997,0.47494367
0.6612296,0.8290283,0.35303494,0.051364735,0.23595127,0.09122981,0.2211462,0.4919551,0.11804112
0.68688864,0.8090778,0.05893734,0.06510024,0.17534566,0.026151586,0.46100283,0.6715541,0.104457304
0.2724259,0.46440896,0.38468984,0.32379472,0.313563,0.19748357,0.8179359,0.7262183,0.26528493
0.8220339,0.059960485,0.64835256,0.14153375,0.2643924,0.08002095,0.4701903,0.7810713,0.13452876
0.39730018,0.4750623,0.58331525,0.25032735,0.44724548,0.25491905,0.54694116,0.76935846,0.2532754
0.4036634,0.245968,0.46237975,0.20371729,0.2511808,0.1237652,0.5514127,0.6219761,0.22969617
0.32204658,0.451282,0.52086806,0.32267645,0.36413884,0.23739593,0.77829057,0.7518662,0.3101816
0.40443432,0.6637324,0.51354945,0.2230007,0.37668693,0.2238852,0.49821752,0.65117383,0.24147037
0.20751767,0.7140382,0.55114615,0.26403624,0.29642653,0.17478429,0.7164386,0.6838745,0.29928342
0.30654895,0.41342658,0.5287888,0.30787337,0.30809373,0.20742601,0.7739604,0.80899817,0.30300462
0.7704168,0.6867841,0.45417458,0.2550203,0.45600826,0.27561334,0.4502654,0.63701254,0.30012518
0.598436,0.6912227,0.1708486,0.21572533,0.3284511,0.13851717,0.64454764,0.62897533,0.305604
0.15987618,0.77459425,0.83501273,0.12319646,0.10256166,0.109491915,0.33222544,0.42624533,0.22693479
0.8432983,0.6440817,0.42802274,0.29459187,0.50174814,0.30819812,0.5147272,0.7856875,0.34890085
0.7816164,0.28915828,0.60946923,0.1984956,0.3820634,0.2033562,0.39612818,0.6807599,0.19974448
0.30763876,0.21911073,0.50826776,0.1794792,0.22222236,0.109556496,0.3662032,0.48634702,0.15831335
0.49269515,0.8352327,0.27094084,0.21361262,0.21801893,0.1404054,0.5577306,0.699521,0.20031735
0.72390527,0.77737176,0.51623565,0.5929213,0.62379354,0.58178806,0.53953815,0.32462746,0.54064906
0.33057308,0.25503948,0.39147377,0.20311518,0.2276678,0.09227965,0.57583296,0.5604714,0.22330834
0.7301227,0.7263006,0.49939686,0.39073378,0.45952278,0.34653318,0.7589544,0.8165509,0.4060391
0.7530789,0.79166883,0.5018665,0.5242984,0.6348654,0.53891647,0.47464174,0.30385864,0.50381523
0.6791317,0.7312525,0.3242325,0.46032053,0.48417777,0.36820394,0.69281685,0.5393372,0.5008659
0.7010734,0.7151008,0.3703596,0.120698534,0.30789503,0.14689982,0.19083793,0.2693249,0.10715899
0.38277853,0.81800973,0.48248905,0.08050443,0.17043692,0.09127369,0.2770201,0.33579135,0.14176661
0.6444539,0.7513236,0.6482679,0.34434003,0.5515003,0.37892836,0.5341896,0.6534028,0.39922315
0.7535523,0.7689815,0.2889137,0.06850012,0.28206146,0.097000584,0.16576575,0.42619747,0.11775546
0.38458034,0.8255786,0.49165642,0.20937142,0.27556393,0.18776183,0.53659874,0.60521656,0.22461626
0.694451,0.78735423,0.5611141,0.4001832,0.46005732,0.36141497,0.72068393,0.7800289,0.42497438
0.5525454,0.66840625,0.4392559,0.32882768,0.4253494,0.28399646,0.6850483,0.7279268,0.3337928
0.7800647,0.54504,0.6106323,0.33979207,0.5695741,0.36984786,0.58084846,0.80593926,0.41019636
