size_D,duration_D,app,har,dba,ifc,source,nlan,telonuse,t01,t02,t03,t04,t05,t06,t07,t08,t09,t10,t11,t12,t13,t14,t15,effort_D
0.19048372,0.16596013,0.06500323,0.21684927,0.0994848,0.12946531,0.20913237,0.36489356,0.65427893,0.15945348,0.27450347,0.18668374,0.3273723,0.23160279,0.36756593,0.10158047,0.11804707,0.3046903,0.75233036,0.22477405,0.26623964,0.1253931,0.10090327,0.23334989,0.2408497
0.35753238,0.12787785,0.08603768,0.6699343,0.26160026,0.30927238,0.6082081,0.7647057,0.8720458,0.328997,0.3805765,0.16613334,0.7755876,0.5683121,0.69714105,0.2550145,0.13806032,0.7007945,0.9361851,0.6886539,0.5570953,0.42871314,0.42727405,0.59580374,0.2948584
0.1062201,0.07032498,0.030969664,0.13096213,0.058048725,0.018332392,0.16519374,0.19821061,0.6664255,0.03958705,0.19790441,0.10331777,0.2580241,0.07626033,0.3134181,0.07154605,0.032638296,0.19179761,0.75516295,0.05041553,0.23551995,0.106633425,0.039491177,0.16195872,0.1635899
0.2701176,0.18554291,0.11604433,0.12700868,0.059990287,0.12145904,0.118442655,0.28763586,0.57833654,0.08967504,0.18415183,0.08250412,0.3096021,0.21233034,0.2456132,0.11280826,0.10190068,0.17600131,0.6337795,0.1779397,0.1903218,0.13146943,0.30883193,0.10774544,0.3413537
0.19635949,0.09037775,0.07483627,0.53610146,0.17757404,0.2988902,0.5789841,0.54951274,0.81244177,0.31174996,0.5152382,0.20100483,0.636929,0.44510686,0.6352719,0.230571,0.10850774,0.5375535,0.8888406,0.43005013,0.59105295,0.44104916,0.35476625,0.5621234,0.18675375
0.11841805,0.12363526,0.11510979,0.3898083,0.11031222,0.22619918,0.4079687,0.3365252,0.68174064,0.2525473,0.48065263,0.26154378,0.41994643,0.3259434,0.45174783,0.24619636,0.14549331,0.33640015,0.7690047,0.19951443,0.48673153,0.3728978,0.27779275,0.42381993,0.15736753
0.20067728,0.14501843,0.06229247,0.0862928,0.044317544,0.060450047,0.09190112,0.26170063,0.6052253,0.048214644,0.17075431,0.09486985,0.26050872,0.13962558,0.25049812,0.07104221,0.07186465,0.16651529,0.69587016,0.10483189,0.18328887,0.06335181,0.16911209,0.100753695,0.284043
0.23609236,0.17226927,0.105634436,0.25335538,0.060239077,0.1501464,0.24633056,0.40935987,0.66218174,0.1259664,0.2624688,0.105229855,0.44712293,0.28626496,0.345016,0.14893994,0.09997715,0.27333808,0.7614806,0.30275697,0.2763164,0.18199193,0.21164972,0.22973803,0.30842116
0.14136088,0.12310086,0.038940504,0.032929778,0.080985606,0.008210689,0.06028694,0.19319102,0.60436916,0.005688429,0.17206222,0.10965398,0.20599137,0.07122192,0.23998968,0.044360787,0.058685616,0.15426844,0.70489734,0.019673273,0.16706175,0.02576232,0.072992206,0.06776515,0.2425453
0.16713724,0.16039959,0.06944747,0.029853523,0.06237799,0.039818168,0.06518358,0.1657648,0.57269007,0.03537914,0.15954286,0.09617594,0.18257539,0.1024639,0.20371164,0.06888449,0.075468734,0.09667659,0.65852946,0.034993038,0.12605238,0.034508944,0.07209903,0.0691134,0.25693566
0.21671197,0.13587615,0.06805627,0.30313832,0.08402276,0.17180869,0.32715833,0.43292028,0.7002188,0.22646633,0.37550277,0.1821805,0.44570252,0.33804983,0.43677574,0.1799663,0.106793806,0.27275366,0.7601331,0.29972655,0.39182842,0.23823577,0.21024883,0.3524411,0.2388049
0.28605172,0.11783525,0.075874165,0.49115264,0.15310442,0.26138523,0.48380828,0.6195665,0.8032642,0.27171233,0.42948216,0.17213821,0.6325992,0.48152888,0.56905526,0.20860037,0.080045864,0.47005135,0.8955779,0.501821,0.52672046,0.31276053,0.28672504,0.47964248,0.27301168
0.16366702,0.1399017,0.05212392,0.12889653,0.06266981,0.094322115,0.139543,0.24603732,0.60894173,0.08781049,0.28381944,0.18232712,0.22246325,0.1585674,0.29951775,0.09267181,0.081264034,0.14038509,0.6785251,0.07706584,0.23612964,0.08873528,0.13223368,0.16450158,0.23399708
0.20613682,0.14563504,0.07546885,0.4058168,0.15727466,0.2859991,0.425659,0.48768514,0.724504,0.25036916,0.45191664,0.21606126,0.49699655,0.41034383,0.52986586,0.19415459,0.11540373,0.41721302,0.8090523,0.3366276,0.48864567,0.29001683,0.2592731,0.4416379,0.22343256
0.16333127,0.1473249,0.05969058,0.16776544,0.088680685,0.09956983,0.18326938,0.26343518,0.62914574,0.10422763,0.30092633,0.17784533,0.26022884,0.18682095,0.33130938,0.12881508,0.083159015,0.17392194,0.6978521,0.11426045,0.25391084,0.14279181,0.12574416,0.20677933,0.2130804
0.15124105,0.1336537,0.042249188,0.11663008,0.08946705,0.064118415,0.1276632,0.24131389,0.62145454,0.058966517,0.25845808,0.14511415,0.23588566,0.13755348,0.29971713,0.08773768,0.06720506,0.14960462,0.7040394,0.07106705,0.22108817,0.083909154,0.111037076,0.15292189,0.22041713
0.19093232,0.118356794,0.0606585,0.10820025,0.046898484,0.058544755,0.11515063,0.2554567,0.6292386,0.053005844,0.20218962,0.070100814,0.2743246,0.14903498,0.28244,0.09950104,0.05020605,0.19022095,0.7070029,0.10338254,0.22719908,0.06264776,0.16458476,0.122722715,0.25267956
0.072476976,0.06343221,0.010091245,0.11675668,0.07061297,0.019848347,0.16025752,0.16824341,0.66587,0.04473108,0.240448,0.14173093,0.22103125,0.020476878,0.3187526,0.015301764,0.034325793,0.14813787,0.7183784,0.010826379,0.25254047,0.06568158,0.03283155,0.16712722,0.12516704
0.26645225,0.18112752,0.07588498,0.22214788,0.083574235,0.20563051,0.250499,0.4221561,0.6330195,0.20438054,0.33544648,0.2023187,0.3933712,0.3454793,0.3730607,0.13103774,0.122527584,0.19061846,0.66639256,0.26771063,0.30605197,0.19891888,0.32050687,0.24933049,0.31452116
0.24832287,0.15422697,0.068877235,0.38506293,0.107513905,0.26220396,0.40615177,0.54818434,0.7360456,0.20246747,0.3393855,0.13318264,0.5908514,0.39567775,0.48032302,0.14348331,0.09598334,0.3806333,0.8274069,0.414339,0.41863877,0.2639556,0.30877948,0.38236007,0.30154735
0.16407786,0.06322379,0.015308067,0.29247075,0.11661166,0.12907138,0.3385918,0.3714018,0.7493323,0.12243435,0.27966398,0.09957835,0.40448928,0.20868087,0.44592094,0.09092677,0.03188999,0.31954497,0.82436216,0.22330232,0.36852348,0.19968402,0.13459766,0.31502703,0.18327774
0.1273822,0.109720886,0.044713125,0.1303814,0.03488052,0.060375035,0.15022212,0.22809796,0.6309732,0.066502124,0.24645644,0.14194614,0.24205099,0.12965581,0.30845267,0.07896161,0.06375839,0.16617161,0.7259995,0.06986509,0.24907744,0.09840053,0.09490436,0.1699557,0.20263512
0.15619133,0.12530035,0.053086594,0.14670509,0.017611206,0.085345894,0.17462349,0.26724547,0.63156134,0.15286145,0.24235398,0.19433686,0.28035766,0.19018817,0.3026021,0.09940362,0.094680205,0.15681672,0.70190746,0.12637027,0.28033006,0.105231345,0.117910564,0.21313861,0.22517262
0.22324103,0.14950082,0.060640767,0.2439766,0.028648376,0.149447,0.26552445,0.41431397,0.68030596,0.124730736,0.2608981,0.09689498,0.45007536,0.28050977,0.3593006,0.123188496,0.0764146,0.23569888,0.7643885,0.27913237,0.28227025,0.17362183,0.18405253,0.25033763,0.28584856
0.16625687,0.12606764,0.053694114,0.22052264,0.06954211,0.11507666,0.23152584,0.29920232,0.653662,0.11306116,0.32286894,0.12703976,0.31768125,0.21345931,0.3713795,0.1413019,0.08101593,0.21821964,0.7439768,0.15534417,0.29500884,0.18425268,0.17182827,0.24322918,0.2070991
0.27825987,0.23403019,0.11569585,0.117687285,0.018239856,0.15981498,0.15434057,0.3076898,0.5607685,0.11628911,0.20198137,0.13609022,0.32553437,0.28329617,0.22173683,0.11530468,0.12421568,0.120313466,0.59323335,0.20651995,0.15765709,0.1336847,0.18637717,0.12656942,0.3495029
0.15305087,0.09245016,0.028399363,0.10548532,0.04452139,0.048552305,0.11269212,0.22097856,0.6398487,0.0706501,0.19953877,0.097241074,0.23589839,0.10601804,0.29644853,0.057463408,0.048519686,0.11924726,0.6825929,0.08890925,0.24993831,0.055794716,0.14632398,0.14423332,0.19356406
0.48463282,0.6112226,0.55710226,0.30166608,0.63801444,0.4787903,0.23257536,0.039581046,0.23465508,0.5542759,0.30398774,0.60816777,0.023608617,0.40235692,0.05549325,0.5730864,0.58758044,0.08674592,0.2614756,0.39128017,0.07724187,0.51277703,0.304295,0.22851202,0.4912101
0.24471858,0.10687889,0.018213466,0.386746,0.18328893,0.20849517,0.38069564,0.5522575,0.78841084,0.18253973,0.27866513,0.11548221,0.56071895,0.3569168,0.5161101,0.10558295,0.04271303,0.43111062,0.85663253,0.3893929,0.4334783,0.17205548,0.1842745,0.3867229,0.25075957
0.12595394,0.17926997,0.18722294,0.43475682,0.15793914,0.347136,0.4313482,0.24941196,0.61127096,0.4136804,0.60305446,0.50132287,0.25868386,0.28255022,0.47159964,0.24044386,0.24357311,0.28957796,0.6446996,0.219337,0.47389758,0.37704498,0.26974314,0.496604,0.15939282
0.36211264,0.45416912,0.36640757,0.1397444,0.35312384,0.27810082,0.12414366,0.060863733,0.3444697,0.313522,0.16831774,0.3682628,0.05766656,0.2487508,0.047718525,0.36875162,0.37763864,0.036991358,0.38246173,0.23053466,0.039532006,0.29717916,0.15505677,0.11692104,0.40801924
0.18700093,0.13189462,0.028531954,0.10800481,0.026478112,0.07190171,0.13487697,0.31119323,0.64164895,0.051792532,0.17417699,0.08216533,0.31491286,0.16448328,0.2860759,0.041047335,0.05155398,0.16448861,0.7286875,0.14285155,0.20230186,0.049391568,0.10225999,0.13168219,0.27538782
0.1789923,0.19011556,0.13138063,0.25198448,0.08389735,0.22213557,0.22285211,0.27288526,0.58800495,0.25350663,0.4280979,0.34363356,0.23803486,0.22608167,0.3701805,0.13577923,0.1744513,0.20765328,0.64115447,0.17685069,0.30077803,0.14308667,0.14108247,0.27500632,0.23114109
0.25433815,0.307404,0.2343918,0.1517927,0.1487642,0.19146708,0.16007727,0.13608643,0.46783447,0.20678976,0.2457754,0.28244922,0.15486538,0.24165964,0.16799913,0.27768418,0.23491229,0.12002826,0.4869507,0.16112463,0.122386396,0.2819668,0.119921446,0.16227129,0.30401292
0.59111774,0.67313826,0.67086494,0.54466784,0.6952839,0.7243748,0.39040267,0.18161656,0.19888699,0.75511706,0.5589352,0.8346243,0.088400275,0.62663406,0.20280571,0.6675081,0.71355265,0.32100272,0.20881575,0.58854365,0.22182494,0.651123,0.49616194,0.40900412,0.5933086
0.2191214,0.11793566,0.035400018,0.26406866,0.06511891,0.14961824,0.28291917,0.4332847,0.7091063,0.17869386,0.2992165,0.16120693,0.4265052,0.31113857,0.4165939,0.10737714,0.07101922,0.2645827,0.78222215,0.282449,0.35517818,0.14883393,0.15273851,0.3062214,0.254404
0.20486364,0.20714694,0.12278469,0.14461714,0.079309285,0.1626204,0.13350219,0.19397506,0.53703934,0.14727923,0.29882985,0.25550357,0.14862531,0.17244521,0.25199497,0.14443746,0.15088628,0.07213426,0.56892055,0.10213749,0.18937844,0.12798417,0.1141721,0.16519615,0.25784826
0.2671166,0.12548852,0.050660357,0.4407153,0.2515753,0.2578955,0.4413193,0.54604256,0.7761928,0.21427324,0.4599741,0.155336,0.541575,0.42747855,0.5819367,0.2063205,0.072807744,0.4198166,0.8229951,0.40629357,0.46091658,0.2644416,0.29245585,0.4432535,0.22726198
0.29548785,0.3076667,0.23155089,0.25348377,0.15838361,0.30785903,0.19051623,0.23069055,0.473578,0.28650412,0.36719108,0.40187374,0.16104622,0.30170387,0.2602595,0.22746953,0.26905328,0.1659224,0.4888387,0.23708646,0.20495874,0.20524806,0.1780827,0.22580919,0.33651224
0.0827118,0.08050446,0.032330826,0.1489029,0.109348714,0.04637468,0.18325806,0.18510582,0.6604224,0.06593233,0.23326391,0.1368826,0.23248076,0.07606238,0.3059091,0.06550568,0.052400902,0.15133518,0.7411535,0.04596068,0.25902712,0.111261725,0.09027296,0.19177595,0.14004904
0.16056472,0.13466883,0.03727983,0.10350734,0.050622344,0.05978656,0.1310811,0.27202368,0.6263608,0.10750541,0.22776031,0.1750896,0.2632004,0.168035,0.28782892,0.07494649,0.07792197,0.14682823,0.6974876,0.0966811,0.23914641,0.07101637,0.08291882,0.16164187,0.23672435
0.26571035,0.13661991,0.09022443,0.35388744,0.10246271,0.18293568,0.35584795,0.51724994,0.73748463,0.14836672,0.22312194,0.0684059,0.5968819,0.33939034,0.4164222,0.17132065,0.08035196,0.38009918,0.8589784,0.4145447,0.35919476,0.22999668,0.26767898,0.31354746,0.31995237
0.20382345,0.14365613,0.081765816,0.074640155,0.035933435,0.06737766,0.080825984,0.2258258,0.58554614,0.050894856,0.18622464,0.082761765,0.23596787,0.13057032,0.23721494,0.08855158,0.07753797,0.16562176,0.662327,0.08684091,0.17628431,0.06218213,0.2070812,0.0831565,0.28420985
0.28493652,0.20166102,0.12400429,0.14181536,0.0645628,0.14159068,0.13483512,0.30334967,0.568878,0.103645295,0.216905,0.10880047,0.31058627,0.24304742,0.2683233,0.117602825,0.11478914,0.17336321,0.6177696,0.18830971,0.19277334,0.13241988,0.28141814,0.12417683,0.34815675
0.18547508,0.12745366,0.04243754,0.24737531,0.076222,0.1530663,0.2653799,0.38850516,0.68989754,0.1403183,0.2777949,0.13931045,0.38287115,0.24542946,0.40092164,0.10541019,0.072685435,0.252496,0.77164596,0.22335564,0.33653373,0.15395373,0.14274913,0.2889596,0.22575417
0.27751026,0.16414618,0.058685884,0.31197578,0.08992261,0.23424229,0.31436557,0.5079782,0.69710475,0.20108983,0.29693866,0.14682224,0.49602455,0.37570703,0.45218503,0.09658241,0.09881319,0.3032323,0.77784395,0.3800528,0.32458377,0.14951593,0.2510386,0.3157917,0.29906094
0.16043591,0.13650042,0.053083524,0.10431141,0.044078052,0.041954637,0.1126017,0.23729546,0.6187076,0.04848799,0.17830819,0.091653615,0.25225064,0.12190628,0.2484083,0.07748845,0.070526674,0.17086935,0.7210724,0.08477171,0.19055623,0.07200158,0.09075713,0.12535092,0.24439819
0.19487163,0.121395886,0.027299866,0.20127422,0.11174947,0.116458505,0.2299648,0.37615448,0.6915424,0.09219769,0.2960288,0.12012878,0.36441493,0.2360757,0.39062142,0.08938283,0.04516597,0.2178222,0.7658509,0.21073072,0.2887268,0.11835384,0.124755025,0.23222461,0.24187848
0.17402647,0.10776238,0.035138294,0.1703344,0.08152872,0.07303527,0.1843518,0.28685272,0.66730404,0.05884242,0.20907706,0.0724996,0.30148298,0.16522169,0.33538902,0.097753376,0.054807708,0.21978539,0.7651186,0.1327704,0.2515533,0.11464828,0.11881268,0.1924232,0.21580966
0.2610514,0.0004938394,0.10285683,1.0,0.51238704,0.4594902,1.0,0.72566044,1.0,0.55628705,1.0,0.4638107,0.80599785,0.61164397,0.99999994,0.34877548,0.14555167,0.85627145,0.9294615,0.6779644,1.0,0.8653514,0.56345284,1.0,0.028836533
0.21327266,0.17368461,0.11336331,0.19994599,0.049313247,0.19924483,0.1831516,0.26248318,0.5750501,0.21529773,0.40216452,0.2934774,0.22816223,0.24154639,0.32026035,0.13842675,0.14493711,0.11731273,0.5995482,0.1505829,0.2822563,0.12738019,0.21138167,0.21693775,0.25875652
0.3337179,0.279888,0.2294461,0.24793243,0.13257325,0.2875524,0.19232488,0.2763393,0.4949318,0.26093552,0.3667494,0.2975768,0.24900438,0.33330077,0.26733828,0.21392044,0.2240557,0.16239452,0.5056785,0.24680902,0.23524833,0.22292507,0.35062075,0.19010648,0.37782663
0.11642869,0.10879426,0.050434813,0.1312325,0.0533216,0.08178207,0.15462947,0.17458346,0.62229043,0.09792408,0.30455893,0.20770302,0.20245965,0.08229932,0.307904,0.06167361,0.0747029,0.11982274,0.6517885,0.050588086,0.23607504,0.081175625,0.05603814,0.17798755,0.18620667
0.1838924,0.088151045,0.023666367,0.18060637,0.08160949,0.09607774,0.20279348,0.29322618,0.68366194,0.11036709,0.28716344,0.11975357,0.31631884,0.20150405,0.3786739,0.07150927,0.029817984,0.18235552,0.72677696,0.14871545,0.3012377,0.10238248,0.15027934,0.21628472,0.19025089
0.3365154,0.13317949,0.06507461,0.5576316,0.25326222,0.32574704,0.5360982,0.6880825,0.8224943,0.30106547,0.5577226,0.19468412,0.6657898,0.5668932,0.6847093,0.25603113,0.07631226,0.5386781,0.86226046,0.5411234,0.56619245,0.32460344,0.34280372,0.54838324,0.2602381
0.30485559,0.18591103,0.12301557,0.21847433,0.081917524,0.1527333,0.20232534,0.3816641,0.62599695,0.112917215,0.20221376,0.042731464,0.4249632,0.27753633,0.29558736,0.14854094,0.11160816,0.3023178,0.7057511,0.29712594,0.24559063,0.1834495,0.36472803,0.1743004,0.35953528
0.20782027,0.097453475,0.10063298,0.57748795,0.16042292,0.3247262,0.6201746,0.57813686,0.80686975,0.38453445,0.585463,0.29558912,0.6317654,0.49768424,0.65534496,0.27977273,0.14588945,0.54303247,0.8829951,0.4837401,0.64027643,0.48507422,0.37887442,0.62333214,0.17496005
0.35021922,0.15132484,0.062320843,0.52871156,0.28599143,0.28537962,0.4848342,0.6921306,0.8152892,0.23464891,0.282394,0.119354814,0.6854148,0.45981997,0.5892579,0.15361854,0.1219096,0.61723953,0.90228546,0.589923,0.4388901,0.24138981,0.36070883,0.4581742,0.3305286
0.3312322,0.35561186,0.29337686,0.13896912,0.21246958,0.22255966,0.07404697,0.11234082,0.4097991,0.24901262,0.13770902,0.28108016,0.10463922,0.21267194,0.06999619,0.28482422,0.2900291,0.05924946,0.42528334,0.19705962,0.079600185,0.17321378,0.11810726,0.09088808,0.38225773
0.2945461,0.2876187,0.2118494,0.12661546,0.12783253,0.19429609,0.06678653,0.15016246,0.4587131,0.19287261,0.18885022,0.24120656,0.124271184,0.18294448,0.13552903,0.20204237,0.22343053,0.04093802,0.46425074,0.14974754,0.120431036,0.11424518,0.124904215,0.08461949,0.34035262
0.16641894,0.13710134,0.09317769,0.05464822,0.032068133,0.02850321,0.06099367,0.14369172,0.5808727,0.049191326,0.13204008,0.09205505,0.19966699,0.07125142,0.18950327,0.09507957,0.079023615,0.11897737,0.6452994,0.04718773,0.15081948,0.064019084,0.07265979,0.07281655,0.23705769
0.34081042,0.19973573,0.090793565,0.36872923,0.15727037,0.29950896,0.40209132,0.5922711,0.6989749,0.23357508,0.4026019,0.20258018,0.5954268,0.48687595,0.5003125,0.1779938,0.13135354,0.333098,0.73634297,0.46248806,0.3777848,0.30058026,0.4571246,0.36881182,0.3733467
0.30254874,0.42060825,0.35954088,0.21948433,0.42569017,0.3187519,0.1553933,0.031518463,0.370591,0.40297344,0.26511616,0.4501948,0.019262707,0.21111226,0.11473818,0.34208182,0.40499252,0.024027944,0.37392837,0.2288063,0.12082484,0.28526264,0.17053282,0.19777426,0.32661787
0.18083456,0.14357612,0.050928786,0.14779371,0.08119029,0.1024116,0.15612572,0.27987194,0.62489724,0.104453534,0.304488,0.18560949,0.24507381,0.18892816,0.31162107,0.088698804,0.07630204,0.14811176,0.6792588,0.11846213,0.26116765,0.10950476,0.14219368,0.17577031,0.24305476
0.20407647,0.1487118,0.08831076,0.13485324,0.031042755,0.06753063,0.12781876,0.2659927,0.6185861,0.08668718,0.2044611,0.065239966,0.29382777,0.1764766,0.26036078,0.125694,0.08439492,0.22119647,0.7165751,0.14043756,0.22729021,0.10983688,0.16473556,0.13997039,0.26989138
0.15279104,0.12259924,0.032499,0.09540707,0.08554274,0.051579475,0.11615789,0.24340789,0.62926507,0.032048732,0.2208181,0.10973939,0.24689233,0.12525076,0.29073346,0.06465691,0.052684978,0.15921873,0.721681,0.07594587,0.19824272,0.060463905,0.08347666,0.12675115,0.22924376
0.1433157,0.13058496,0.07046394,0.030658245,0.05958891,0.005156517,0.039141208,0.14373524,0.5921338,0.014020205,0.09618288,0.07383713,0.18073566,0.032013595,0.18563683,0.05825728,0.064655825,0.09955889,0.67346656,0.026548192,0.120725244,0.017243981,0.01501137,0.05908069,0.22176659
0.16458786,0.059238374,0.019125983,0.3955679,0.13615972,0.18206176,0.43014228,0.39645356,0.77139354,0.20886132,0.40417832,0.20799425,0.44453818,0.29005814,0.50719357,0.1479626,0.07605623,0.32003605,0.80412924,0.26315385,0.46499497,0.28948766,0.21922046,0.43953356,0.118438534
0.14113235,0.11341986,0.05716826,0.08025819,0.073883414,0.051338017,0.08912194,0.14976078,0.601776,0.05577153,0.18870515,0.11578387,0.16621944,0.04521942,0.24682899,0.059953213,0.07183571,0.06628865,0.63474727,0.055602953,0.18562895,0.03446114,0.088424265,0.11560801,0.18936242
0.054320708,0.104678035,0.13271873,0.40950298,0.18994558,0.24072626,0.4436069,0.18226673,0.66108024,0.31399527,0.6055288,0.41803727,0.2646264,0.18374807,0.4695106,0.21530792,0.1649722,0.27059174,0.6757797,0.12458654,0.45534247,0.38355404,0.22431171,0.44731578,0.07416466
0.16252956,0.11108144,0.047451153,0.30608273,0.15809602,0.17447308,0.34671623,0.37067342,0.7094872,0.1723946,0.38299817,0.17734802,0.4104289,0.29118085,0.44467026,0.16330692,0.08487485,0.28382355,0.77525496,0.21555571,0.39913726,0.24052775,0.20967573,0.35387358,0.17842373
0.23499462,0.16384298,0.059122607,0.25090474,0.06070006,0.20289806,0.26595932,0.38512635,0.65269387,0.18894109,0.35895115,0.19880548,0.3645627,0.30735397,0.3946634,0.117456734,0.11073659,0.20071763,0.70575666,0.24811517,0.31128722,0.16122377,0.18660933,0.28943738,0.25225306
0.21648565,0.14680955,0.040488854,0.1616031,0.03307122,0.13094386,0.18934405,0.3606075,0.6449106,0.15092316,0.253605,0.13538939,0.3451999,0.27044547,0.3279403,0.08438861,0.078878894,0.18608749,0.7107011,0.19933875,0.28046912,0.09610921,0.17270815,0.20019707,0.27602124
0.056861192,0.15052804,0.14801522,0.27608436,0.21190631,0.1517016,0.28172344,0.09867979,0.6012793,0.21023378,0.3271734,0.27588686,0.20749049,0.1200656,0.2940653,0.22317371,0.17086826,0.17131597,0.65097785,0.09862654,0.27949697,0.29894698,0.14529598,0.30848244,0.10764772
0.28303796,0.15465203,0.14184721,0.62654877,0.16780114,0.38083884,0.6550961,0.65604174,0.775858,0.43455675,0.76155394,0.36784843,0.6634373,0.61367387,0.69962364,0.36722514,0.1643235,0.51905674,0.7994878,0.5104288,0.68575644,0.5439934,0.40671396,0.65721536,0.22730494
0.16560525,0.15535873,0.06830464,0.13609236,0.07430285,0.093094885,0.14395028,0.24029861,0.60345745,0.082812995,0.30242705,0.1782546,0.23082842,0.16844296,0.30593628,0.11369914,0.08408822,0.14790052,0.6699328,0.08713888,0.22606361,0.11297035,0.116472304,0.16801062,0.2282589
0.22404441,0.1544173,0.038150564,0.16227204,0.07006329,0.12607571,0.1946392,0.37899202,0.65074235,0.077696115,0.24201405,0.103729755,0.3856645,0.23723066,0.33811027,0.065805405,0.06335698,0.1691547,0.717134,0.21001188,0.22757632,0.11490476,0.22182435,0.17745689,0.30443186
0.20626885,0.20778635,0.14497639,0.31334776,0.10907805,0.28101924,0.27823412,0.33727455,0.59413284,0.29119316,0.50177556,0.38328025,0.28067234,0.300425,0.42355973,0.15651432,0.19371532,0.2600686,0.6585328,0.25655758,0.3358251,0.1804055,0.17950225,0.33144078,0.2542882
0.3082092,0.25234652,0.17962022,0.12362945,0.121959746,0.17142954,0.10076159,0.23739,0.5084612,0.13739434,0.12727052,0.14011934,0.24531636,0.20768416,0.18364386,0.15680566,0.18067448,0.123413205,0.5414481,0.18975766,0.12082437,0.15239763,0.29667783,0.1007888,0.372837
0.1547407,0.14693004,0.06426333,0.18633395,0.08435506,0.15342799,0.2122978,0.24286364,0.6103715,0.19035152,0.41096193,0.28284314,0.24990398,0.21618176,0.34635556,0.11711943,0.117917165,0.13093936,0.64487815,0.10184799,0.32215387,0.14537495,0.17353827,0.23329511,0.21702594
0.20874822,0.121638075,0.06053008,0.37892747,0.11010146,0.22221348,0.4078676,0.4589464,0.72800535,0.23032501,0.4214205,0.17956492,0.47789937,0.35970676,0.516221,0.1999053,0.102786735,0.3477115,0.7888793,0.3201003,0.4555012,0.29371923,0.26187688,0.42475387,0.20645963
0.2838158,0.13101938,0.049652174,0.41522676,0.18118715,0.23968431,0.42479873,0.58292687,0.77638566,0.22214583,0.39027065,0.15346801,0.5849153,0.42856205,0.54535455,0.16978142,0.07695927,0.41294497,0.84298646,0.44707108,0.43524057,0.24318534,0.24463242,0.42753103,0.2737661
0.15438588,0.121480525,0.03289582,0.07049751,0.08842933,0.03489828,0.09722561,0.23632349,0.62540585,0.0120147765,0.18933511,0.09184593,0.24451935,0.11231989,0.2750246,0.051244676,0.048770204,0.17225009,0.7297362,0.06382944,0.19105023,0.041581154,0.06849015,0.0985955,0.24747281
0.27181104,0.16061532,0.06623827,0.27552938,0.09295392,0.21801701,0.307073,0.45982325,0.6761559,0.19513765,0.36329687,0.16265184,0.44122246,0.37018186,0.43238515,0.14941832,0.10163297,0.25925785,0.7142491,0.3150674,0.35065734,0.21591109,0.31270093,0.31088445,0.2874902
0.15581915,0.14110637,0.07723354,0.074489355,0.057765722,0.040679663,0.08176428,0.17598316,0.5914988,0.053137273,0.17767191,0.115773916,0.20278348,0.10141364,0.22689821,0.10082647,0.07822193,0.13780534,0.67447597,0.049337074,0.16751629,0.07832551,0.082395375,0.10278624,0.23496608
0.2748752,0.18109709,0.10318081,0.19230437,0.03357041,0.16542646,0.1759671,0.32220465,0.59652674,0.1084989,0.20010477,0.1111595,0.31920245,0.24072617,0.28781354,0.1190691,0.11619045,0.20085794,0.65771204,0.21713464,0.20913243,0.11664778,0.2774154,0.15110716,0.32101214
0.12893757,0.13617378,0.058899954,0.11094713,0.088272214,0.064279646,0.13491392,0.19998413,0.60912204,0.0648281,0.24170518,0.16139635,0.21757017,0.121589005,0.27587342,0.095651895,0.08162962,0.15310729,0.6921456,0.045598194,0.21992469,0.11407113,0.09006429,0.15257713,0.21150935
0.11782092,0.021586169,0.05926098,0.5302644,0.1718201,0.21711507,0.5642492,0.36399704,0.8004495,0.27438793,0.58067197,0.29033598,0.47058567,0.28719646,0.5977383,0.22322872,0.09511767,0.42060184,0.8167894,0.25662124,0.5723526,0.4688385,0.27797008,0.5504466,0.044496432
0.17639108,0.113215595,0.041695163,0.075873494,0.044007838,0.040501148,0.0950554,0.23199286,0.6265205,0.015520215,0.15820652,0.038668126,0.25060442,0.10330188,0.25789905,0.05964476,0.031290635,0.12709594,0.707765,0.07788418,0.19105846,0.03655386,0.109606504,0.089832276,0.24883263
0.28063297,0.20907962,0.167093,0.20197546,0.06423879,0.21803084,0.15812069,0.25393146,0.54074,0.1837056,0.31340504,0.18861935,0.24877983,0.24607176,0.2684145,0.18211457,0.15610941,0.12951458,0.56884897,0.18643375,0.23457658,0.14163077,0.297355,0.15955576,0.3245799
0.16047618,0.07113291,0.027292266,0.4178049,0.13191396,0.20856276,0.47441155,0.43514013,0.78029996,0.24178591,0.47080618,0.23128119,0.47594938,0.32607126,0.52800375,0.16761217,0.08280672,0.37259173,0.8167951,0.28566712,0.5159333,0.32089663,0.21156013,0.4767153,0.13269593
0.07710786,0.0877024,0.078008965,0.27947348,0.048033357,0.12857547,0.31432742,0.22897954,0.67312187,0.16658047,0.40738183,0.25647494,0.28151134,0.16893095,0.4002385,0.14852801,0.08191989,0.25191426,0.7384059,0.09211825,0.36480457,0.25166404,0.13127637,0.31887755,0.121128164
0.11321289,0.13519809,0.09803043,0.29781896,0.12752056,0.18396118,0.30986345,0.26764935,0.64441687,0.18969074,0.45803374,0.27996078,0.3108071,0.24304956,0.41552746,0.19138828,0.12671052,0.24532354,0.69297194,0.10037415,0.38830835,0.31175286,0.24125594,0.3362715,0.1527578
