ID,AFP,Input,Output,Enquiry,File,Interface,Added,Changed,Deleted,PDR_AFP,PDR_UFP,NPDR_AFP,NPDU_UFP,Resource,Dev.Type,Duration,N_effort,Effort
0.08228141,0.17528743,0.2233044,0.21855964,0.24187692,0.14240648,0.5893519,0.29938185,0.057353653,0.38749555,0.18300062,0.1797383,0.14644828,0.13022679,0.036986776,0.6418935,0.42454895,0.12234144,0.12526824
0.5553729,0.23209833,0.24604961,0.41111368,0.11601941,0.17810509,0.26373377,0.16653565,0.2869442,0.50914854,0.62584513,0.6633815,0.59880644,0.635934,0.03235725,0.42075562,0.2315338,0.36560652,0.3475474
0.23887031,0.13231048,0.2542667,0.28741688,0.0793423,0.16961056,0.1295926,0.1576756,0.19771662,0.21129641,0.0513547,0.043043427,0.053866636,0.025396224,0.28749302,0.51101136,0.332515,0.02186367,0.013284057
0.37540448,0.17351013,0.26565844,0.25331092,0.18788685,0.08798074,0.27342543,0.1337454,0.24531367,0.4897507,0.057408944,0.06735357,0.05102825,0.026493415,0.036701728,0.5510747,0.21451858,0.019004073,0.0351506
0.48538405,0.10899143,0.15470248,0.18372236,0.17533608,0.13329388,0.31032,0.1782113,0.08201114,0.4242186,0.30474272,0.31443596,0.28918254,0.2795392,0.024251163,0.47892234,0.15885186,0.085983515,0.08658686
0.30820936,0.1863781,0.30620003,0.28212512,0.22547516,0.0662925,0.19156128,0.1176434,0.3125961,0.47253302,0.09250628,0.13170183,0.077071786,0.087422244,0.020592127,0.4512135,0.12194437,0.056507565,0.06400968
0.48474348,0.109418795,0.27628556,0.21034732,0.15715757,0.025722317,0.24567679,0.17321716,0.11475186,0.48096925,0.20407969,0.20772463,0.21048503,0.1768732,0.020306773,0.31813285,0.1761638,0.07852402,0.071663275
0.07699126,0.16202135,0.22620994,0.3052032,0.2563505,0.058200072,0.28696418,0.11817453,0.26122442,0.49632812,0.14810643,0.18189256,0.13261512,0.1325123,0.028712394,0.47700435,0.08800762,0.0998698,0.1086072
0.27829537,0.19027743,0.24023691,0.22011691,0.29412404,0.17485677,0.26510644,0.20040697,0.19800183,0.5554408,0.3914322,0.41893402,0.3799139,0.37965366,0.020189203,0.35974365,0.29453814,0.27519548,0.2733653
0.4067344,0.24492374,0.3069129,0.19596288,0.33138043,0.18629771,0.20576696,0.16481474,0.30793485,0.6235601,0.23410963,0.25795528,0.21289496,0.20882463,0.027196959,0.32671422,0.41515142,0.18418849,0.20068406
0.22587028,0.1977163,0.21659625,0.29437172,0.18481483,0.22526681,0.29437086,0.2568536,0.13071302,0.47788775,0.17204109,0.1826107,0.15729648,0.13861519,0.028459955,0.43377072,0.39352915,0.15739259,0.16759895
0.16121092,0.20684302,0.28318623,0.29120725,0.18493356,0.12879097,0.17360875,0.0,0.45999938,0.5009545,0.04074577,0.07486589,0.03882277,0.03839565,0.042874694,0.39533103,0.18889272,0.049181946,0.06502429
0.49430746,0.1378363,0.17784175,0.22919294,0.1883674,0.11861122,0.36786473,0.23322593,0.050427437,0.40922564,0.34351027,0.3558359,0.3324764,0.31949344,0.01591965,0.3443547,0.34671822,0.11805864,0.11737141
0.067999616,0.16946317,0.23611483,0.307643,0.37542444,0.08541698,0.21933836,0.33506933,0.0064987913,0.06839341,0.42095906,0.3870057,0.33734196,0.30063802,0.35098433,0.56012714,0.121460944,0.14215307,0.17476882
0.34797943,0.39429218,0.31245777,0.48496428,0.36751658,0.31414843,0.3412751,0.54155284,0.02711289,0.4624347,0.1288511,0.14904745,0.11176186,0.10005195,0.032359812,0.32639048,0.5382242,0.15130773,0.17141289
0.42075396,0.3508278,0.30747727,0.42787513,0.3729586,0.19832468,0.26639014,0.16681333,0.45446262,0.5747552,0.26000056,0.28149778,0.24660586,0.24891916,0.030417662,0.36657906,0.17021933,0.2979475,0.30599296
0.28235278,0.21268383,0.27584523,0.22436896,0.37752572,0.19691095,0.14870952,0.31278974,0.09757455,0.39842498,0.3101701,0.2968396,0.2518175,0.23349065,0.023845663,0.4189357,0.35112777,0.17230985,0.18954381
0.24068882,0.12502003,0.2588442,0.2433469,0.14135888,0.090252414,0.21315378,0.15574326,0.17523439,0.459857,0.062423155,0.0718328,0.054479305,0.03400803,0.032130912,0.46302974,0.159901,0.019376852,0.025680713
0.40419078,0.25776416,0.3503416,0.19667053,0.27725047,0.18681869,0.3381439,0.2922426,0.15509258,0.49656296,0.06758454,0.084948465,0.0515368,0.03843247,0.037590012,0.5752123,0.23263913,0.085629314,0.10245003
0.5030183,0.1005729,0.1557689,0.16794595,0.19877689,0.11117659,0.32393947,0.17441419,0.07927081,0.46746856,0.39249042,0.4065016,0.3873798,0.3745677,0.015257256,0.23723632,0.17375636,0.11251983,0.10562734
0.19006647,0.19725884,0.2405567,0.08791034,0.3944314,0.20266482,0.317184,0.2723415,0.08146551,0.38688383,0.1349159,0.14141631,0.10867767,0.08769162,0.030156702,0.56752753,0.10341499,0.08354901,0.103183135
0.68802667,0.6384088,0.60249764,0.58295643,0.35676605,0.41942698,0.53200436,0.6585219,0.21695589,0.5646314,0.1235119,0.1490816,0.110116236,0.11607411,0.04868506,0.3786624,0.3408527,0.3153609,0.32592973
0.27219152,0.10263732,0.17947668,0.17459765,0.20215978,0.09023417,0.31125274,0.17006716,0.082797684,0.4517796,0.25605878,0.2780423,0.23618355,0.22944948,0.029104883,0.4606519,0.121293575,0.07463117,0.08395403
0.56197286,0.2290076,0.44851357,0.27545083,0.15929024,0.013028972,0.24389061,0.19678017,0.26271316,0.39549053,0.09540691,0.07865341,0.09639811,0.06484504,0.037951197,0.88511133,0.18331565,0.04150243,0.0334952
0.18987429,0.22773133,0.22023502,0.42221206,0.20911224,0.13013783,0.25748903,0.09922254,0.37275326,0.5366502,0.13849153,0.19863243,0.1311208,0.15580976,0.025660645,0.42515656,0.062136725,0.16205387,0.17012198
0.18798341,0.37843564,0.36222434,0.18843074,0.43661094,0.3500697,0.48045608,0.464446,0.07009135,0.39035472,0.14969917,0.16199036,0.13459207,0.115461476,0.037625596,0.5559902,0.42198852,0.19835258,0.21378046
0.10600339,0.10390836,0.21354161,0.31727064,0.093331486,0.08026089,0.23338625,0.18628432,0.10519239,0.3320126,0.08649687,0.07569655,0.078474574,0.045417845,0.03415782,0.6806717,0.2778867,0.019333443,0.020809542
0.14467573,0.19328414,0.27002272,0.23561199,0.16515109,0.1949066,0.27785873,0.13391331,0.28580835,0.33259305,0.05447579,0.05170143,0.060602855,0.035506673,0.03522972,0.5411772,0.383154,0.036458474,0.030511951
0.2648329,0.13556321,0.2046133,0.23399135,0.19352946,0.1097386,0.25248486,0.12789011,0.20113845,0.44289774,0.07312038,0.08801233,0.064536475,0.045100436,0.029492931,0.5750833,0.2036229,0.04117669,0.054752752
0.2986207,0.13492656,0.18818237,0.29843652,0.1623511,0.114527754,0.23885305,0.14920512,0.1832856,0.4473206,0.075752765,0.08300348,0.061464686,0.04452461,0.033374432,0.65802944,0.20609105,0.04283703,0.05323597
0.47826988,0.15769947,0.32481045,0.20096634,0.17042261,0.07261118,0.247849,0.18845615,0.16934861,0.45837846,0.12508436,0.13299325,0.12042031,0.09851866,0.028728934,0.5557894,0.14260817,0.07119076,0.07211262
0.32573932,0.25381145,0.25801492,0.3389905,0.21010406,0.24993081,0.30515575,0.31463343,0.13422541,0.40232503,0.09780171,0.11246529,0.09183746,0.077392995,0.024854,0.4062643,0.36632362,0.09977202,0.10791443
0.08632231,0.49754438,0.56789136,0.19752197,0.55013686,0.4229707,0.33855408,0.5863582,0.10629964,0.4635212,0.43637103,0.4337107,0.39219224,0.37649432,0.024991132,0.45269316,0.5043226,0.593756,0.6102347
0.5547315,0.13305318,0.20171836,0.1963945,0.20994227,0.06525308,0.33311525,0.19470528,0.079204656,0.3567821,0.38666967,0.40309572,0.3877668,0.38126668,0.005219985,0.49119917,0.226322,0.10657342,0.09503955
0.23036946,0.15430094,0.2182084,0.2015482,0.2721962,0.09462957,0.2818315,0.15015903,0.1869183,0.53113306,0.3375434,0.3769855,0.32069293,0.3267189,0.026759965,0.35741514,0.11665285,0.1611235,0.16995901
0.5220001,0.2993881,0.36502266,0.41254488,0.2914187,0.14985175,0.3694731,0.40180355,0.0947717,0.724277,0.37582153,0.40342987,0.33956113,0.3359461,0.02971506,0.267469,0.36691368,0.50080854,0.522092
0.6314058,0.1269954,0.13473092,0.22845665,0.1813274,0.11959745,0.3463228,0.1644807,0.09652433,0.51251954,0.19755249,0.22100662,0.18603666,0.17147511,0.035766393,0.4405859,0.055397004,0.12623416,0.14635685
0.40861976,0.5512476,0.4902795,0.46655133,0.38274598,0.48410213,0.316967,0.6145009,0.13691097,0.3802569,0.09707381,0.12282732,0.108191684,0.10139554,0.028214818,0.37587956,0.50914747,0.20121306,0.20335288
0.5656343,0.1902298,0.3542351,0.18596669,0.2245825,0.11030615,0.23017521,0.19724134,0.22829317,0.5423706,0.097161986,0.11331825,0.08091828,0.072628155,0.02712048,0.39373997,0.15031594,0.07935692,0.08084983
0.37208253,0.35562098,0.4942531,0.27570167,0.37857306,0.17463034,0.28506708,0.3023185,0.30251396,0.71395886,0.43638983,0.46032974,0.4249919,0.4251343,0.012971999,0.35133636,0.39806876,0.6021581,0.59751546
0.19813962,0.12135443,0.19990009,0.14066833,0.22341987,0.15895405,0.29058555,0.2248174,0.050383296,0.43388468,0.12768167,0.13679373,0.10693755,0.08221592,0.028567458,0.41842055,0.15032896,0.06466994,0.0819623
0.61284345,0.15650633,0.21739861,0.17266527,0.18336141,0.10609197,0.3499214,0.14888962,0.1460972,0.53545725,0.6056601,0.61191124,0.5886977,0.5864309,0.023476856,0.38720238,0.39884967,0.21039566,0.2061425
0.2528055,0.15210107,0.22888157,0.11645272,0.24495916,0.18350984,0.30521753,0.24393597,0.058095563,0.40054488,0.06786951,0.0718623,0.052417096,0.024492119,0.030122789,0.5176656,0.08310667,0.03953563,0.057220593
0.08538899,0.412344,0.5244947,0.27407202,0.35021,0.34502715,0.14634916,0.41446596,0.22178772,0.55784005,0.46127146,0.4666282,0.44301003,0.42745906,0.04250484,0.47180775,0.709629,0.53297764,0.52839106
0.26247048,0.124521166,0.20308381,0.14631058,0.2457985,0.12611496,0.26606536,0.19945508,0.08995312,0.33381853,0.14538114,0.16743228,0.13464198,0.133001,0.016274817,0.608479,0.049149085,0.038567536,0.037872527
0.59482276,0.10899542,0.1659598,0.16089815,0.30690503,0.026414372,0.44548553,0.20141904,0.058034793,0.37308386,0.4440737,0.44497558,0.41269884,0.41010556,0.010348393,0.38362595,0.5694082,0.105970934,0.09391535
0.4422722,0.1930522,0.3749197,0.22082178,0.19280013,0.06328003,0.26038444,0.16700517,0.25975367,0.5026374,0.090051845,0.09894953,0.07559902,0.0590737,0.03413792,0.5837352,0.17309716,0.04981283,0.05715877
0.3909914,0.09461838,0.18337312,0.1556544,0.16416378,0.109763846,0.28832978,0.1552387,0.08883164,0.49947375,0.3387303,0.34398797,0.32440343,0.30036494,0.030849189,0.3312688,0.23078856,0.12723014,0.13164553
0.080646984,0.119519874,0.2044492,0.20011148,0.21055521,0.09927127,0.4045868,0.21429059,0.07683892,0.3538257,0.17204203,0.1658365,0.13499025,0.112923585,0.103071,0.7330276,0.22100022,0.06571857,0.07632529
0.4262638,0.18836123,0.25259092,0.2269516,0.16411975,0.15892996,0.19918028,0.1453205,0.2170162,0.51446253,0.3562903,0.3937918,0.34247753,0.35392153,0.027538577,0.4376455,0.19734985,0.20223759,0.21110442
0.42562407,0.074977025,0.15771563,0.12153346,0.26914847,0.03226879,0.40198812,0.13897862,0.092885725,0.41096058,0.4511883,0.459027,0.42175794,0.42426676,0.018724246,0.4328723,0.20409289,0.062529005,0.04888661
0.227113,0.14858003,0.24001013,0.26392907,0.20608191,0.08803259,0.21707824,0.09302844,0.29005894,0.4727495,0.07086942,0.10035316,0.06117102,0.05735722,0.022571893,0.4638511,0.14271845,0.050472587,0.058839846
0.49155438,0.13065377,0.24698289,0.1734555,0.17558625,0.11487624,0.2871291,0.19769764,0.11350306,0.47914916,0.15214302,0.16398373,0.1451951,0.12481151,0.02671635,0.4154067,0.103509516,0.06545113,0.06968406
0.197311,0.18914782,0.18450111,0.37952375,0.145877,0.21348698,0.23990831,0.2829868,0.073864244,0.3447519,0.10433599,0.09959929,0.101303026,0.069382526,0.03041567,0.490667,0.20245963,0.088524714,0.09176802
0.4415576,0.13574938,0.2951808,0.19869474,0.15766677,0.07133451,0.24567072,0.16107221,0.17696314,0.48328885,0.103955954,0.10412365,0.09489547,0.070565365,0.035082616,0.6288239,0.15172192,0.0375182,0.039240085
0.36408865,0.14667149,0.22758381,0.18289866,0.1899512,0.14791194,0.34271982,0.2172204,0.097869895,0.45342258,0.38509575,0.3819175,0.35079396,0.33656016,0.03413547,0.4947769,0.5293521,0.1637465,0.16444334
0.098076254,0.081806436,0.2707708,0.16331673,0.19054374,0.0772022,0.27150276,0.19803569,0.09107873,0.42644852,0.28333297,0.24415961,0.24346839,0.1826008,0.033072412,0.20071566,0.3500948,0.065601006,0.067953706
0.48708194,0.2590389,0.12261896,0.4292497,0.2211084,0.22681847,0.6002527,0.35840708,0.03269361,0.7046717,0.2925404,0.29519892,0.23884986,0.2260142,0.3743431,0.612182,0.44560432,0.25167006,0.29048827
0.5660312,0.11632712,0.27681348,0.2193234,0.11911156,0.031376306,0.29202837,0.18748054,0.09116502,0.47092023,0.18600653,0.18416703,0.19459152,0.15492034,0.034999486,0.40166438,0.11969875,0.07207028,0.070163935
0.37541634,0.18691115,0.2993232,0.1957134,0.19189642,0.15220463,0.24078202,0.1334498,0.27673873,0.49315265,0.06806928,0.07625131,0.060362313,0.037838787,0.038790725,0.36384627,0.3405314,0.022264088,0.035347044
0.46577644,0.11921437,0.22398505,0.22137415,0.17003666,0.06323935,0.28519428,0.18202205,0.10390151,0.40754008,0.21877062,0.22520217,0.22053847,0.19729912,0.017556235,0.4939928,0.17464072,0.06379269,0.058783084
0.08367927,0.18216142,0.3426072,0.11814673,0.31676787,0.118236974,0.27584577,0.18884926,0.2066945,0.62513596,0.3634951,0.38038766,0.35181668,0.33420166,0.03190623,0.29459268,0.3142945,0.2422786,0.23729922
0.116713904,0.15326162,0.22630319,0.26536587,0.17359537,0.13532804,0.24224968,0.21356031,0.10421789,0.3055693,0.05627279,0.056496378,0.051347077,0.028715607,0.037973255,0.7418978,0.121622406,0.049923748,0.052892305
0.54821867,0.7331958,0.54733783,0.99999994,0.67354906,0.24552545,0.1986176,0.59905803,0.4785547,0.47277078,0.09129747,0.13231127,0.067094505,0.09195897,0.030741297,0.37106597,0.47038236,0.26064384,0.27662712
0.23247787,0.120964676,0.20652942,0.17999777,0.19326,0.17211802,0.2288568,0.18678991,0.13286021,0.37286407,0.121425115,0.13833454,0.117113434,0.09821441,0.108392365,0.30481154,0.18646573,0.03628436,0.03843546
0.4916249,0.31977028,0.31411713,0.29136604,0.5182342,0.13357508,0.33031657,0.19745612,0.3699702,0.5357775,0.16056454,0.14999664,0.14058656,0.11175557,0.030437268,0.42034692,0.24273336,0.2059033,0.22176442
0.5571718,0.17318577,0.2818039,0.11130549,0.339163,0.09435016,0.3502943,0.17988133,0.18565069,0.5541521,0.42344388,0.43146288,0.40247747,0.40238768,0.010773115,0.40702718,0.33328542,0.18835458,0.17748201
0.70207036,0.44619542,0.28184813,0.7683861,0.43716198,0.16048723,0.43489808,0.31610894,0.3932931,0.8486685,0.520266,0.5483131,0.49588957,0.5062265,0.034110755,0.47334716,0.27935946,0.7555622,0.7744234
0.27131784,0.09251793,0.1888108,0.15284069,0.1777705,0.13662466,0.2791017,0.21156946,0.039666504,0.35879108,0.2582068,0.2632047,0.23822445,0.22016191,0.122005016,0.46626535,0.14835097,0.06691407,0.068197906
0.31771773,0.20128557,0.22658777,0.22941628,0.27068892,0.18527888,0.33243558,0.2609365,0.117314965,0.4230179,0.09503964,0.10830963,0.07910627,0.06266544,0.027882531,0.595127,0.26366684,0.071851626,0.087392986
0.24016196,0.18793109,0.20626113,0.24746859,0.24224862,0.14605413,0.5886451,0.2519535,0.13368382,0.5067551,0.115860365,0.13092493,0.099413894,0.08052997,0.05727312,0.35817122,0.46814975,0.1228659,0.13279314
0.6957328,0.17999536,0.22338292,0.17686784,0.17595182,0.16059783,0.25230145,0.17642365,0.12461461,0.5144036,0.7179533,0.7305082,0.6877867,0.6991663,0.02920315,0.32790864,0.3921169,0.27466917,0.27324292
0.3572058,0.26873195,0.19021474,0.5134034,0.17767182,0.24272954,0.3695488,0.36803508,0.08697486,0.45640552,0.11393847,0.11899995,0.10669475,0.080071576,0.023441143,0.26860493,0.11587323,0.1330576,0.14325759
0.36260068,0.27836505,0.37999573,0.30821413,0.2555042,0.15976846,0.24220496,0.17328462,0.37271732,0.47968975,0.06209322,0.08899278,0.059038233,0.05375357,0.024588766,0.4872717,0.2592216,0.08507417,0.091073245
0.20798747,0.10534564,0.14449583,0.22671878,0.23936322,0.10964538,0.31160933,0.1995574,0.0743102,0.38200897,0.306039,0.3076465,0.27331537,0.25172234,0.020782895,0.40807137,0.11529814,0.09879024,0.111165464
0.46950316,0.09394114,0.25675574,0.1880182,0.15957983,0.06008582,0.18518506,0.19876255,0.07386671,0.36400807,0.2867651,0.28316393,0.2917656,0.26844114,0.0062280092,0.4409055,0.21388632,0.07796924,0.05105435
0.4983319,0.06834608,0.126049,0.17821458,0.21292865,0.10609251,0.22546338,0.13724144,0.096638456,0.44452596,0.3012902,0.31006956,0.2720743,0.26579097,0.0651279,0.37421954,0.17259002,0.101373866,0.0981783
0.49482095,0.29684064,0.36647066,0.21370107,0.40956834,0.16763498,0.29423442,0.23204806,0.30657935,0.48962107,0.09083188,0.11038154,0.07166854,0.0674918,0.027913684,0.46429884,0.19195446,0.11335024,0.12575787
0.12084983,0.09086348,0.17533639,0.17063177,0.20921771,0.09313834,0.33892268,0.18014336,0.06998615,0.4535874,0.29868427,0.305577,0.27605528,0.25687927,0.037174523,0.48250034,0.079145156,0.089846745,0.09547014
0.19400771,0.15212902,0.22180864,0.23620255,0.17880082,0.16217926,0.28138304,0.21375458,0.13110283,0.41576153,0.2668895,0.28009453,0.24428059,0.23849308,0.029759414,0.57885796,0.1356433,0.12509294,0.12562363
0.40316164,0.24633434,0.4431759,0.23350018,0.27521813,0.06807686,0.2615314,0.13429065,0.41030258,0.5271913,0.07899626,0.09016637,0.053420417,0.046330206,0.032181982,0.5445187,0.23348963,0.061887983,0.07029396
0.4205702,0.16334584,0.24470478,0.1318658,0.34560388,0.11598929,0.36889046,0.24638504,0.105331324,0.44860372,0.21176744,0.22894439,0.19517003,0.18557337,0.014948985,0.3166697,0.46960744,0.085688055,0.0849341
0.511674,0.24152106,0.30224556,0.14669418,0.4130812,0.16454083,0.30586216,0.25381148,0.17807955,0.53268206,0.09224893,0.10204745,0.07833976,0.059133537,0.034854345,0.39603677,0.1537468,0.09941298,0.11245747
0.24603167,0.12784271,0.2191132,0.19637194,0.21318074,0.104762994,0.3444001,0.18044004,0.14664982,0.41457388,0.08317069,0.090291716,0.072345585,0.05231636,0.05019069,0.57947457,0.20491734,0.042299382,0.043422982
0.26831126,0.28090757,0.3271897,0.25616714,0.26739115,0.17534472,0.7150622,0.37630746,0.114155516,0.38026005,0.05566892,0.055726573,0.058436688,0.034040175,0.031275213,0.5667586,0.4977834,0.16047567,0.14451538
0.6044273,0.14476997,0.25699413,0.1895376,0.18921706,0.11148945,0.24532452,0.21045408,0.11547211,0.46611884,0.1587102,0.16578643,0.14696005,0.1327498,0.026443508,0.53765035,0.14281365,0.09384751,0.09080151
0.3854648,0.08618444,0.2052409,0.16693461,0.21227914,0.045582302,0.27879596,0.163469,0.088983044,0.4144606,0.28338367,0.28731242,0.27020812,0.25629625,0.01826179,0.5466268,0.20883906,0.06750813,0.056016937
0.13390177,0.14546533,0.21493948,0.24250491,0.22602785,0.089353874,0.3583953,0.18534362,0.14642636,0.39341477,0.10456511,0.1211809,0.091030724,0.07881834,0.026442539,0.62477845,0.21334961,0.05614268,0.06248611
0.6518469,0.12813406,0.14228082,0.27284592,0.16488293,0.11563493,0.3937816,0.20541613,0.07698012,0.43631154,0.29002374,0.2944624,0.27484065,0.26104143,0.028813934,0.35493898,0.10399624,0.08249585,0.08470766
0.1916925,0.12483078,0.22748224,0.15131944,0.23388368,0.110373594,0.31182918,0.2172975,0.07417794,0.4246972,0.19523872,0.22181101,0.17464519,0.17063382,0.022849793,0.50011694,0.12854698,0.05892964,0.06763226
0.4491319,0.20205681,0.27849025,0.17612728,0.34146345,0.1486187,0.23298311,0.24076098,0.15905842,0.4362238,0.112116195,0.13302016,0.09980989,0.08877122,0.020581441,0.48603246,0.13461486,0.100288644,0.107983604
0.23192878,0.21003596,0.26758596,0.20758562,0.30484834,0.17378359,0.26006556,0.21974248,0.18656848,0.41889197,0.07619043,0.09573274,0.07169848,0.058024704,0.026847515,0.5657681,0.18462744,0.07819421,0.08580805
0.35815042,0.59955746,0.60412693,0.32768905,0.51528585,0.573401,0.28391388,0.74354094,0.056298006,0.52012426,0.13187252,0.14635617,0.13153479,0.11112005,0.033403493,0.17814234,0.3203434,0.311295,0.31666175
0.2582295,0.13458309,0.26636654,0.23234676,0.1964891,0.08056074,0.17244205,0.13350974,0.22586256,0.44931656,0.0817015,0.112351686,0.07677559,0.079086035,0.018011864,0.513041,0.108302504,0.03351564,0.029158833
0.5689177,0.15364493,0.17830673,0.23110518,0.1779873,0.1517427,0.23302424,0.17615475,0.13040762,0.39679933,0.4916068,0.5025073,0.4865711,0.48496255,0.0118315015,0.49262953,0.26491547,0.18055238,0.16995454
0.15802544,0.1166496,0.17500621,0.1785726,0.22215039,0.14643477,0.31866598,0.20191681,0.08193478,0.41312662,0.10378202,0.10652157,0.08352057,0.056282185,0.026357897,0.50906116,0.16387859,0.028616913,0.04419489
0.4483515,0.17072652,0.22536598,0.29156047,0.14136384,0.11630801,0.29464686,0.18190183,0.1670514,0.43064135,0.36517897,0.38022706,0.36101034,0.3541987,0.02312159,0.46635395,0.14743425,0.15932581,0.15360296
0.39335304,0.2565605,0.34750313,0.25197667,0.19192165,0.13151464,0.4005024,0.16427404,0.31469068,0.38602313,0.029894125,0.022646189,0.034946494,0.0034662895,0.0488948,0.62707555,0.4100505,0.038112745,0.04143907
0.35193622,0.29241404,0.32559347,0.38540086,0.22488794,0.2166922,0.21519163,0.2742055,0.23045498,0.39557487,0.062265612,0.08606963,0.06644616,0.05793336,0.026251804,0.57713556,0.23800394,0.10071728,0.105339736
0.23618051,0.16765106,0.1737527,0.25296164,0.25060093,0.1767922,0.31355217,0.20810896,0.14049807,0.45579997,0.10745435,0.12821172,0.093904965,0.07962195,0.023685714,0.5195655,0.3004443,0.0895202,0.10512398
0.3648073,0.20876586,0.05096162,0.5382068,0.23110178,0.20996398,0.20676497,0.15608323,0.26117837,0.6501024,0.10952617,0.13796079,0.08807858,0.087122716,0.039214358,0.32234082,0.25691935,0.112454906,0.1399987
0.41898495,0.13749449,0.21883886,0.24208446,0.20273544,0.09883193,0.33372778,0.17591126,0.1576096,0.6133702,0.29178977,0.29978204,0.26811254,0.24938148,0.027466552,0.12352219,0.48965606,0.1266367,0.1327776
0.056046657,0.14299046,0.25405318,0.20227334,0.22843945,0.10385544,0.46314812,0.26489806,0.06379612,0.5124364,0.2275001,0.21938102,0.19078031,0.15585673,0.03938581,0.27617517,0.29740322,0.12812793,0.14036751
0.46393287,0.13225313,0.26355624,0.23771219,0.16315283,0.07922287,0.26832283,0.22078541,0.09285879,0.37599984,0.0956106,0.107488446,0.088398546,0.07077341,0.037493885,0.55293787,0.11760335,0.043893926,0.045418683
0.15950425,0.24705195,0.27777016,0.41526547,0.13289878,0.21532379,0.30455992,0.24449505,0.23257983,0.47786567,0.14113818,0.154417,0.14608091,0.12766016,0.029385362,0.36186036,0.16301028,0.16958608,0.16427366
0.667248,0.18619128,0.23193216,0.3680131,0.18060675,0.076783426,0.35474285,0.25510412,0.10819511,0.5342765,0.24183059,0.2420993,0.21406549,0.19835922,0.030017503,0.41272584,0.09656216,0.13600501,0.14225237
0.32067925,0.3117874,0.3012915,0.55010545,0.3438517,0.14571504,0.12987982,0.3956071,0.12628248,0.6376846,0.22962898,0.24046858,0.20681602,0.17548501,0.04131356,0.24782065,0.58447576,0.27152318,0.301707
0.21700662,0.30815715,0.3146901,0.14078638,0.41375104,0.31860054,0.36721313,0.36055464,0.103009425,0.5226606,0.104961924,0.11422177,0.10094277,0.06600601,0.04204712,0.4093072,0.3037927,0.13762088,0.16061841
0.48643517,0.19468722,0.17390774,0.38924143,0.19323151,0.1413241,0.33194637,0.24090284,0.13096233,0.53245616,0.13953695,0.15700406,0.11613994,0.10378503,0.03038456,0.42837593,0.10117248,0.12701547,0.14853963
0.39388227,0.27721268,0.36720788,0.31122905,0.26180634,0.17670424,0.26795292,0.18963587,0.35538667,0.55442595,0.07731991,0.10391036,0.07017001,0.06504058,0.029320946,0.35591242,0.29199788,0.09898391,0.10511288
0.16326119,0.18411689,0.20398259,0.3086096,0.20894577,0.19386812,0.2496816,0.20364982,0.17593136,0.4426775,0.09799267,0.10914446,0.09204511,0.07128803,0.028166303,0.49501994,0.2473068,0.07635267,0.08450273
0.5044564,0.1818972,0.27839562,0.21270901,0.25657997,0.103623435,0.39393032,0.29429194,0.063799456,0.49310702,0.22461657,0.2344556,0.20940502,0.19014671,0.020221697,0.26724404,0.40574467,0.121639505,0.1230306
0.09161862,0.092266664,0.31491068,0.09380999,0.13673355,0.09459069,0.23112287,0.10537082,0.19492081,0.46658033,0.2545242,0.22426127,0.23555927,0.17843935,0.046676505,0.3734362,0.36719647,0.0820283,0.07919009
0.33574194,0.13920206,0.25366014,0.21474908,0.18945615,0.09029316,0.24783699,0.17491019,0.15564361,0.4355957,0.08463637,0.09726067,0.07638031,0.05613119,0.02534003,0.5801499,0.1622261,0.04435933,0.0529302
0.124162376,0.114129856,0.19161457,0.20573425,0.20863676,0.10928175,0.351596,0.19732265,0.0957938,0.4088715,0.18487613,0.18429585,0.14901505,0.13335511,0.033881262,0.66190183,0.24923676,0.05612944,0.065074965
0.24864514,0.17809425,0.22981507,0.19986695,0.27691242,0.17886046,0.25176826,0.22658229,0.13392954,0.4288499,0.07935796,0.09628875,0.07659036,0.055806145,0.02182127,0.5202144,0.20459354,0.06908592,0.078093395
0.52297235,0.28751928,0.16555771,0.6650145,0.14585072,0.2098243,0.4857011,0.3727864,0.12709685,0.5931316,0.39966044,0.4130278,0.38157332,0.37851486,0.02385736,0.3398612,0.21877488,0.39349386,0.3918928
0.29897177,0.1682965,0.20154932,0.26810697,0.24313664,0.11998135,0.21527164,0.12889239,0.23509687,0.5132138,0.22908899,0.26302433,0.21634193,0.2173343,0.025255471,0.39500228,0.20981681,0.1434343,0.15579194
0.13428445,0.117628396,0.20571505,0.20154613,0.26497608,0.069223784,0.32333276,0.13397153,0.19081208,0.55212694,0.17846896,0.20767601,0.17230844,0.15898225,0.01920558,0.25663668,0.14456886,0.075875536,0.080878004
0.3011915,0.22790663,0.3398315,0.28619084,0.07734206,0.18726209,0.25882187,0.18960227,0.25423965,0.51938754,0.29497644,0.3203105,0.29265103,0.2897438,0.033306986,0.45691398,0.19642162,0.20645064,0.20431262
0.3660028,0.09751159,0.1951501,0.20714316,0.1933368,0.046666477,0.29033315,0.15123181,0.10794529,0.4770187,0.2173652,0.22823688,0.21163477,0.18573126,0.022707187,0.38940534,0.19160214,0.080209896,0.08495793
0.10952459,0.2050884,0.30595353,0.15377377,0.22267985,0.24961343,0.2845474,0.27149746,0.124856964,0.461657,0.40047625,0.40708268,0.37414026,0.36191493,0.037966404,0.43953648,0.39211008,0.2724327,0.2725692
