cplx,acap,aexp,pcap,modp,sced,loc,MI_loc_aexp,MI_loc_data,MI_loc_stor,MI_loc_time,MI_loc_turn,actual
0.123236775,0.3303127,0.1584349,0.47340447,0.48546392,-0.31973383,0.30596173,-0.022354139,0.02020035,0.16451514,0.37382808,-0.1349567,0.048078846
0.23478782,0.278473,0.21855101,0.3744557,0.45332146,-0.14125533,0.24631076,-0.015695738,0.0060304683,0.12578651,0.26195174,-0.07895298,0.058056455
0.034882925,0.46289247,0.15272045,0.7235561,0.5838964,-0.3636594,0.37607428,-0.0325386,0.059766345,0.20394295,0.40157512,-0.04180011,0.050193455
0.13265058,0.39054844,0.16616958,0.57238615,0.5508494,-0.25138864,0.28452957,-0.009137409,0.038074985,0.16948639,0.3160171,-0.078217536,0.05012397
-0.111974284,0.5532217,0.10853965,0.8694905,0.60262275,-0.4101377,0.41203734,0.01481582,0.10536367,0.23013821,0.3879837,0.06495088,0.07033229
0.026529029,0.4226168,0.13238662,0.65284747,0.53662395,-0.2835015,0.31312904,-0.009829873,0.07698688,0.17980905,0.3094355,-0.009611461,0.06398469
0.26349288,0.32848656,0.21695861,0.40616322,0.521421,-0.28440192,0.3786324,-0.018016146,0.065787375,0.19752565,0.41992435,-0.109323174,0.14042069
0.106061235,0.3980558,0.14388701,0.6233596,0.5794908,-0.29771405,0.3250771,-0.022288816,0.04359083,0.18073773,0.36673838,-0.078938216,0.04331703
0.22332782,0.262136,0.19399339,0.4139017,0.41723436,-0.20140396,0.22797577,-0.015514934,0.022848675,0.15051827,0.2649624,-0.08628973,0.0454796
-0.120700076,0.53773916,0.09801373,0.7880594,0.59371734,-0.38619733,0.35914505,0.019425243,0.09838525,0.20587707,0.3586596,0.05367134,0.09109448
0.27262932,0.2859716,0.21572244,0.36770105,0.45239997,-0.106841385,0.13995278,-0.012717096,0.011213506,0.10416697,0.15984881,-0.088407956,0.03578536
0.1366812,0.33936244,0.18012986,0.474105,0.46972048,-0.2143074,0.20796548,-0.017450301,0.02756969,0.12937675,0.23359397,-0.06740252,0.03905997
-0.15297137,0.57381827,0.09409802,0.86256266,0.6273921,-0.41723216,0.38626748,0.02504677,0.1155432,0.22544162,0.38137248,0.086001635,0.09133698
0.12572937,0.37338474,0.18984172,0.6268832,0.54453737,-0.39688525,0.42768577,-0.019796224,0.042970717,0.30782622,0.48281002,-0.11462283,0.07839599
0.15685873,0.34579438,0.16670063,0.4952584,0.49605048,-0.18935302,0.2169139,-0.0233514,0.03517314,0.13721947,0.2404195,-0.065326005,0.048664678
0.18356162,0.28409666,0.21149518,0.5155295,0.43782127,-0.31541914,0.37660265,0.012439206,0.03542628,0.244136,0.43762153,-0.122798815,0.11593653
-0.013283417,0.36559856,0.17388107,0.7209779,0.54316,-0.5454545,0.51900136,0.005227402,0.028157415,0.3519165,0.56337315,-0.11428106,0.09311293
0.0014783442,0.42487812,0.12442116,0.65194345,0.545746,-0.3154718,0.3497386,-0.015833491,0.07418581,0.19401826,0.36515164,-0.013897553,0.07889095
0.156363,0.38775626,0.16656241,0.5606274,0.5622786,-0.25734055,0.28667316,-0.0192181,0.06098079,0.17387515,0.33515465,-0.06756469,0.061172914
-0.18237786,0.72700864,0.059325937,1.0387477,0.7943778,-0.51617336,0.5213406,0.017303035,0.15715891,0.28200448,0.5366769,0.08671945,0.11703035
0.19008632,0.30958086,0.1974614,0.4210279,0.50851935,-0.28053334,0.33214593,-0.030078834,0.039886445,0.16493265,0.39323938,-0.123027444,0.10438633
0.11486328,0.32619372,0.19212821,0.4942763,0.48114854,-0.3119973,0.3313588,-0.007206207,0.010378052,0.20267706,0.36860284,-0.11119561,0.07676566
0.031745628,0.41588405,0.16880092,0.63716066,0.5618511,-0.37567794,0.39307904,-0.02393712,0.028733792,0.21802577,0.4359613,-0.08473015,0.060097452
0.013043225,0.4661816,0.1493111,0.67090434,0.55526686,-0.29487786,0.31285852,0.0044232896,0.06808418,0.18534124,0.3313809,-0.016763724,0.07913241
0.105338946,0.34719715,0.17608006,0.5500522,0.50742203,-0.26320753,0.3054917,-0.02745079,0.024580566,0.16824819,0.32472122,-0.084114954,0.042728107
0.15504783,0.37184495,0.15940154,0.5738113,0.5449985,-0.31540912,0.31702235,-0.008129219,0.041624963,0.18335249,0.35422015,-0.129898,0.044369217
-0.054120436,0.7259939,0.09037727,0.99452335,0.8573428,-0.52924174,0.52912277,0.01383369,0.1285148,0.28193903,0.5877769,-0.0060204417,0.095725045
-0.14348094,0.60899425,0.09469009,0.8621824,0.6441239,-0.42850167,0.3992259,0.034210704,0.12175293,0.22937068,0.3901188,0.079071164,0.116666675
0.11396095,0.37661684,0.16614382,0.60302144,0.5564908,-0.33374614,0.3396156,-0.010468667,0.01801775,0.19073851,0.37897012,-0.10517201,0.04233337
0.16617127,0.4274111,0.14684102,0.5922651,0.6080221,-0.2619523,0.31675506,-0.005295355,0.067944,0.17307024,0.35577077,-0.11976296,0.06790343
-0.99541193,1.6512184,-0.12901452,2.4376009,1.421572,-1.2087156,1.2954588,0.28928035,0.6335665,0.6585779,1.1374118,0.7468757,0.38051736
0.06984275,0.38360906,0.15852247,0.55047476,0.5036558,-0.30818868,0.29689088,-0.023526134,0.061234742,0.17710772,0.33547163,-0.043212987,0.07266466
0.21373488,0.281235,0.1930219,0.39788657,0.4236946,-0.19630985,0.21381244,-0.019676475,-0.0026149326,0.13936284,0.25491625,-0.10281025,0.03832021
-0.028355971,0.47314668,0.14431241,0.69354504,0.5650052,-0.33624476,0.3147545,-0.004867917,0.063625745,0.18192995,0.346287,-0.0017930418,0.06695749
0.13894135,0.29709896,0.16350338,0.44595486,0.45829827,-0.25498867,0.2647151,-0.016770614,0.018284582,0.16082181,0.3045214,-0.12232083,0.04315513
0.06259572,0.26681566,0.1862818,0.5130707,0.40622115,-0.36609858,0.3569279,0.009928931,0.026621873,0.2278632,0.39764532,-0.0939263,0.08056547
0.048129402,0.44229287,0.13273568,0.6874525,0.6163048,-0.38481167,0.38620386,-0.020171097,0.041371167,0.21318747,0.42885083,-0.075975925,0.0433725
0.07396918,0.39104214,0.15651296,0.58537185,0.5039268,-0.25070998,0.2546636,-0.0113981515,0.045434885,0.1583397,0.2658508,-0.031889513,0.05169453
-0.25566614,0.6405285,0.06713009,0.96837074,0.6751683,-0.49017817,0.48544344,0.024616664,0.15484956,0.25210688,0.46267524,0.10918991,0.098529324
0.0021159202,0.462501,0.1335631,0.7075706,0.5772657,-0.36439383,0.3756373,-0.0084933005,0.06924266,0.20834039,0.40767258,-0.051291473,0.07083236
0.075626574,0.33737326,0.15939668,0.5137755,0.4951859,-0.4026678,0.37413266,-0.0016252454,0.005055463,0.2326032,0.43214253,-0.1270383,0.060008463
0.16644806,0.34130642,0.16374992,0.46131986,0.4949121,-0.24103701,0.32624584,-0.028054046,0.065659,0.16329888,0.33250508,-0.08269559,0.09541798
-0.6369707,1.0092742,-0.028907366,1.5636239,0.93443084,-0.70534074,0.8061684,0.15828986,0.41239488,0.4495641,0.6877401,0.43744767,0.25765264
0.26141244,0.26105544,0.2196967,0.3437964,0.4226637,-0.116458245,0.1760726,-0.023601534,0.0021330556,0.10812557,0.19613504,-0.08878043,0.039423037
-0.20059364,0.6569981,0.05724966,0.9698087,0.6966652,-0.46957114,0.4673043,0.03755831,0.15628842,0.2562448,0.4421909,0.12095977,0.11662662
0.29376766,0.2964596,0.20638573,0.37987274,0.48377723,-0.10496333,0.15871477,-0.023674516,0.01753146,0.11355546,0.171992,-0.08778717,0.041676383
-0.2126549,0.73075557,0.053612284,1.0346065,0.7418878,-0.53669107,0.5165149,0.04057692,0.16532375,0.27354997,0.49643403,0.10909143,0.13379292
-0.038735017,0.4654433,0.122376844,0.70383906,0.56029767,-0.35202026,0.3930497,-0.011989497,0.08555119,0.22350189,0.4099308,-0.022011716,0.097405046
-0.004910946,0.39213735,0.15246047,0.61196643,0.54895735,-0.5325183,0.48571664,-0.009263307,0.032652065,0.28362086,0.5666872,-0.16813517,0.09092501
-0.07064855,0.5631474,0.0760259,0.8332619,0.66137075,-0.40303755,0.39802414,0.005536357,0.11812948,0.22498165,0.41324088,0.033468466,0.0857614
0.21417838,0.28804237,0.19923353,0.39982933,0.51140267,-0.2805872,0.36002383,-0.031278178,0.04790768,0.18728988,0.410461,-0.115964934,0.11232798
0.18369126,0.30555725,0.19168724,0.4442528,0.4714086,-0.26396218,0.3049202,-0.053520873,0.02441627,0.16090359,0.35011017,-0.11787099,0.064749375
0.21916175,0.27220562,0.19759908,0.40829337,0.46918106,-0.2087255,0.26064324,-0.017347163,0.01396312,0.13980111,0.29498762,-0.10096574,0.0621355
0.19085589,0.37624234,0.17411225,0.57191956,0.58381927,-0.27064744,0.34368184,-0.020831948,0.054786466,0.19832255,0.38959235,-0.12953605,0.053449262
-0.013728261,0.4482451,0.12512702,0.6666119,0.54280347,-0.3336013,0.31167716,-0.0063909423,0.0605471,0.19370008,0.33544555,-0.02136989,0.07698813
0.22378813,0.2834839,0.20921099,0.42482394,0.4528455,-0.16042352,0.22047262,-0.015767673,0.01816677,0.13914612,0.23869419,-0.10515401,0.046086255
0.1757321,0.3385808,0.19013688,0.49223357,0.5012715,-0.17132615,0.25101462,-0.020822795,0.05095289,0.14413011,0.2560009,-0.0710956,0.056948174
0.17322439,0.28330472,0.1747874,0.42635375,0.44001758,-0.2906857,0.27506414,-0.02665761,0.025075069,0.1692809,0.33939278,-0.11219606,0.06343034
0.08296845,0.43015578,0.15987322,0.6672331,0.5911793,-0.38447163,0.40735975,-0.05000987,0.07188765,0.23011084,0.45419675,-0.083106786,0.049270835
-0.036632895,0.45241138,0.12516207,0.67431813,0.5442428,-0.31911737,0.30392745,-0.0028963927,0.07036067,0.18050818,0.32035625,0.008013539,0.07118943
0.14200136,0.3338077,0.1829221,0.51490754,0.5083843,-0.26091236,0.30474082,-0.03488721,0.01723284,0.16524309,0.32420427,-0.102099314,0.04757959
-0.21860392,0.7273992,0.12808466,1.0446054,0.7774687,-0.62809765,0.5778266,-0.0041121803,0.124563456,0.3176564,0.6586462,0.0067939684,0.12487452
0.10191569,0.3064384,0.18815571,0.49213773,0.45809406,-0.3196736,0.3323558,-0.0061327443,-0.003654942,0.19846517,0.35825273,-0.108385354,0.06273469
0.20356768,0.30878228,0.18363748,0.46358573,0.476076,-0.21574734,0.2202582,-0.011888804,0.016559491,0.13874887,0.25119442,-0.109536886,0.0394944
-0.039507195,0.5173106,0.12941377,0.7579365,0.6196574,-0.3225634,0.3966722,0.016516676,0.11499564,0.21808514,0.40938303,0.026273306,0.09345867
0.011046112,0.46010193,0.122647196,0.67149585,0.5670352,-0.29835394,0.30262956,0.00017920136,0.07362593,0.18304613,0.3047938,0.0031721666,0.07128307
0.20209804,0.30552408,0.20092773,0.44750607,0.44889742,-0.18761097,0.20341323,-0.022590945,-0.00013428647,0.1411706,0.23906267,-0.07227813,0.04562447
0.1143698,0.31633154,0.16890131,0.45230162,0.49213862,-0.34077904,0.34391567,-0.0030823406,0.015455712,0.20695941,0.39699054,-0.14472322,0.08145425
-0.68682194,1.099742,-0.021999292,1.772162,1.0457437,-0.79831463,0.90937144,0.17931573,0.41028187,0.5096446,0.84402496,0.4621489,0.2726409
0.14103472,0.37104315,0.1579228,0.5518569,0.53664273,-0.3403812,0.3315199,-0.016700374,0.032711744,0.1781801,0.38036114,-0.13191551,0.040541764
0.15036939,0.26470545,0.20609297,0.49632263,0.4321857,-0.2834127,0.33834785,-0.011170452,0.028070057,0.20976473,0.38882995,-0.10245636,0.09080711
0.12718435,0.30671698,0.16013676,0.454996,0.4573074,-0.31844378,0.28810552,-0.018570302,0.007372072,0.17390792,0.35285798,-0.13465938,0.04690432
0.13715544,0.28118688,0.18234059,0.4273966,0.4438159,-0.24369022,0.2708087,-0.0105472505,0.0069509503,0.17203942,0.31045076,-0.106727555,0.053666394
0.13735938,0.2760768,0.17873639,0.4271732,0.4432888,-0.3210787,0.33051676,-0.006129477,0.02866053,0.2026275,0.39064428,-0.13805537,0.07569578
0.16267553,0.31045574,0.18316762,0.49517655,0.48284584,-0.24454087,0.2610694,-0.015108718,0.018766802,0.15340583,0.2821776,-0.110265106,0.035821225
0.16168147,0.33748415,0.15669926,0.47143728,0.50512254,-0.27446616,0.28755164,-0.022128152,0.027685387,0.1530617,0.33375064,-0.13790067,0.049065884
0.27591372,0.28274164,0.1994994,0.37703156,0.45548373,-0.13369262,0.19198169,-0.023811819,0.015957855,0.11935,0.22177036,-0.08862603,0.060018282
0.23943552,0.31614837,0.18542108,0.47465158,0.5137732,-0.23744935,0.2711924,-0.017589016,0.038387828,0.17901807,0.32695165,-0.1167064,0.04869127
0.04549045,0.4024922,0.1527301,0.5885363,0.48819834,-0.269812,0.2886454,-0.032580346,0.04594501,0.15015453,0.31928548,-0.043750353,0.052914616
0.1498054,0.31716162,0.16911243,0.4462666,0.4572267,-0.21201597,0.20499381,-0.02133643,0.020051833,0.124390975,0.24717447,-0.08443226,0.043641355
0.104723014,0.39544252,0.16017897,0.5794272,0.53465,-0.25189123,0.26345697,-0.016518353,0.0380394,0.15873572,0.29034406,-0.050535936,0.048645783
0.07405911,0.40216878,0.15395334,0.59096307,0.51629883,-0.26016945,0.25632602,-0.008508399,0.043080226,0.16230467,0.27743623,-0.028242137,0.05606736
0.0797421,0.31718087,0.18971895,0.57706857,0.4987588,-0.41087702,0.42658636,-0.041925304,0.04198762,0.22584549,0.48471785,-0.10866839,0.08535257
0.21129072,0.322003,0.18260033,0.46572232,0.48536718,-0.18767957,0.20088966,-0.015503326,0.019260598,0.13461323,0.23598492,-0.08779376,0.042156767
-0.26019758,0.66475624,0.058752015,1.0270729,0.7009543,-0.4907738,0.49006715,0.04516336,0.16935275,0.26243106,0.4612645,0.15417123,0.115644455
0.17683303,0.25797495,0.19182718,0.3987456,0.39570397,-0.19626948,0.22461586,-0.02214204,0.0050438717,0.13006899,0.25587258,-0.08239506,0.04425976
0.22927353,0.27033544,0.20948824,0.35720408,0.4394136,-0.16000131,0.2318751,-0.031656846,0.011143247,0.1293937,0.25624904,-0.09798833,0.045397874
0.18886301,0.29158553,0.18978867,0.4383976,0.45333123,-0.22220409,0.26688692,-0.022347437,0.016584871,0.16358593,0.30565333,-0.101508126,0.038364973
0.051685244,0.33621696,0.19880325,0.54683214,0.54695827,-0.54971606,0.51356506,0.03815841,0.061483122,0.3365063,0.6125064,-0.14468789,0.17411952
0.0935812,0.33158365,0.18022594,0.53635424,0.48458648,-0.3208131,0.3295619,-0.024202103,0.009622784,0.18027137,0.36428332,-0.07713446,0.056217138
0.098187804,0.3879174,0.15210703,0.5581825,0.51359427,-0.22875425,0.2371674,-0.008751057,0.048781693,0.15152916,0.2448008,-0.02992865,0.06078505
0.010106221,0.40989953,0.12605757,0.6516433,0.5348692,-0.34758627,0.33097386,-0.020809675,0.04895369,0.19646497,0.3599849,-0.046193317,0.05751459
-0.032992348,0.4705782,0.114691906,0.7014464,0.5626477,-0.30777174,0.3207069,0.0060018236,0.09377025,0.1863359,0.30588463,0.03130235,0.072835624
0.1691142,0.40613893,0.13578771,0.5978812,0.5772589,-0.33834895,0.36845154,-0.04104588,0.061499394,0.23053509,0.43257105,-0.15653849,0.070258796
0.20828515,0.2996781,0.19403456,0.43101555,0.46189636,-0.13591577,0.18558933,-0.012877768,0.037720256,0.1229264,0.19638187,-0.07627884,0.051481623
-0.09249024,0.55066854,0.07478052,0.82293427,0.62291425,-0.39965785,0.40151438,0.01998998,0.11409215,0.21863577,0.3921421,0.053376686,0.08856903
-0.12404032,0.54493874,0.111377,0.8293207,0.65650374,-0.5137033,0.49605206,-0.0013472326,0.071394816,0.27242973,0.5579961,-0.055897698,0.10618521
0.16858624,0.34981346,0.16727932,0.47533184,0.50691015,-0.22755851,0.25049436,-0.034037583,0.029272212,0.1352058,0.28808546,-0.09957297,0.04956728
0.21328247,0.3435771,0.20289645,0.5151122,0.52002084,-0.24633378,0.32505715,-0.026679883,0.023299107,0.19514357,0.36604968,-0.10726912,0.051035237
0.029447526,0.4496597,0.142261,0.6816249,0.5505677,-0.3008642,0.32519087,-0.0144923385,0.06586462,0.19220313,0.34224284,-0.016272044,0.032650907
0.20822752,0.33533072,0.19088373,0.4554044,0.48529965,-0.16358556,0.19329542,-0.020583292,0.030894032,0.12994847,0.2111142,-0.066142365,0.0483681
0.084011525,0.4195756,0.15620144,0.6299396,0.58030653,-0.3021954,0.34250858,-0.009711549,0.025621248,0.18788768,0.38387224,-0.09873711,0.06168134
-0.23697023,0.62704015,0.0737484,0.9769303,0.6733618,-0.43581524,0.46742347,0.048712485,0.17578997,0.2544846,0.4299025,0.15603983,0.10492392
0.12867011,0.41136277,0.15367953,0.57714814,0.57464564,-0.24798858,0.28292117,-0.016599385,0.04556839,0.16421826,0.32063237,-0.06982887,0.05348848
0.18469152,0.30634058,0.1769743,0.45885193,0.5014678,-0.2544989,0.33528572,-0.016708994,0.04907155,0.17655192,0.36140823,-0.13580467,0.068739176
0.10736105,0.41754434,0.14877018,0.5950344,0.54096675,-0.28280163,0.30671337,-0.014864741,0.057532914,0.18446258,0.34353107,-0.0419902,0.06805837
0.07659341,0.41391882,0.1557454,0.6956044,0.59793764,-0.45173192,0.4585172,-0.011984905,0.030595282,0.23918048,0.49556667,-0.1516167,0.06483087
-0.00070925057,0.358847,0.16564693,0.64382,0.50367075,-0.38551292,0.3993024,-0.017078264,0.033109903,0.2294731,0.43999064,-0.056705084,0.08700208
-0.31799656,0.8045206,0.017018043,1.1968864,0.81756586,-0.5872081,0.58702135,0.061145477,0.22059003,0.3154475,0.5676728,0.19807631,0.1425005
0.04452703,0.3533486,0.14194551,0.5705097,0.4745,-0.22449297,0.2888725,-0.018009024,0.089770615,0.15374859,0.27432352,-0.014298232,0.04470009
-0.21646444,0.6155392,0.08351928,0.9594392,0.670557,-0.50739425,0.5609815,0.042973287,0.17081778,0.29705143,0.559625,0.07094689,0.15134303
0.177295,0.40180102,0.16161588,0.58040863,0.5926446,-0.30066505,0.3849606,-0.029338641,0.056548208,0.21171321,0.4401952,-0.14384238,0.071517035
0.22784343,0.28240108,0.2049029,0.37625563,0.43965214,-0.229243,0.2649089,-0.029069895,0.018594913,0.15006268,0.31820413,-0.1135073,0.077245414
-0.24620278,0.62256277,0.07053966,0.98515695,0.6801008,-0.51118636,0.5102422,0.012837155,0.14774193,0.2796309,0.5155805,0.0850807,0.11439031
0.042616546,0.5029119,0.11143245,0.7315453,0.6379213,-0.3492794,0.3575959,-0.0024380814,0.090985835,0.20398775,0.39288643,-0.03739445,0.059288453
-0.030374348,0.46088743,0.10411023,0.7176694,0.5325493,-0.30969867,0.33403865,0.02499696,0.10727943,0.19767335,0.34040606,0.026938315,0.06397618
0.19495681,0.323254,0.18669572,0.48515558,0.49000043,-0.21797441,0.25172573,-0.011822946,0.03275752,0.14633435,0.27907777,-0.10190803,0.042006757
0.19395101,0.29223493,0.18465811,0.39643252,0.43998736,-0.22416209,0.22016935,-0.03177999,0.006723756,0.13655436,0.26847097,-0.11518738,0.03770544
-0.4945442,0.9532788,0.013117276,1.451152,0.9087655,-0.6966717,0.7289927,0.119844966,0.32148686,0.39833686,0.67492217,0.3415466,0.18268506
-0.039750338,0.501268,0.09137374,0.739714,0.5923136,-0.34752673,0.35158607,0.011008335,0.09716773,0.19774596,0.3442841,0.027921285,0.08450815
0.15329549,0.31953996,0.16788447,0.46736163,0.4695989,-0.27230364,0.2582416,-0.031413108,0.016045142,0.15097755,0.3068757,-0.1128909,0.039027628
0.17556897,0.3015218,0.17414403,0.48425484,0.48521483,-0.24728754,0.30822068,-0.024469817,0.026117282,0.191127,0.3525147,-0.1265335,0.05893832
0.021083087,0.54447985,0.11810732,0.7616412,0.6738726,-0.384042,0.4057503,0.004407105,0.08331928,0.22382624,0.4455967,-0.036133327,0.07870054
0.16919701,0.4408801,0.16873276,0.6370453,0.6459459,-0.31237802,0.35355374,-0.01733976,0.059063658,0.20649019,0.41544354,-0.11696485,0.03493266
-0.014414862,0.45088875,0.14388192,0.6695208,0.5355294,-0.36081445,0.34754136,-0.03277406,0.06895113,0.20682095,0.38356134,-0.027673222,0.061471302
-0.17196222,0.58303046,0.08042339,0.8809025,0.63487744,-0.39972726,0.42424813,0.040263496,0.15229613,0.23508064,0.39598587,0.118068084,0.10267031
0.07853996,0.39892694,0.1612832,0.5743427,0.49695772,-0.23094809,0.2894652,0.006637294,0.04747875,0.15321392,0.2994691,-0.013229644,0.08194578
0.1631947,0.31502157,0.1611716,0.4843933,0.48534477,-0.28194004,0.2883403,-0.016247293,0.02446259,0.1613653,0.32923734,-0.13754943,0.046101052
0.09054082,0.38944015,0.15486321,0.56393284,0.514126,-0.2633553,0.2820902,-0.030082477,0.047165096,0.15818445,0.31516516,-0.061062705,0.05587456
0.071068175,0.45296627,0.16699323,0.7441462,0.65537983,-0.49142426,0.5121328,-0.016544184,0.015747663,0.29002467,0.5596904,-0.16360061,0.060847316
0.19219968,0.31958473,0.19700521,0.46851736,0.51491445,-0.2763915,0.34562078,-0.055373132,0.03285876,0.17898288,0.39399242,-0.13941881,0.07994856
0.13018288,0.34203586,0.1882447,0.5144038,0.49914533,-0.22781932,0.28419018,-0.026389034,0.01325693,0.15950857,0.3024054,-0.07696378,0.045694437
0.2542959,0.3235641,0.19650155,0.4551764,0.5075216,-0.17559403,0.24369185,-0.023476338,0.027168544,0.14217581,0.27518976,-0.108008474,0.037542332
0.20390756,0.30785805,0.19405463,0.45863622,0.5127652,-0.31611955,0.34301963,-0.06651652,0.056272,0.22183594,0.40833277,-0.12122154,0.09540272
0.2024466,0.31040898,0.19852379,0.4415797,0.4933424,-0.21835048,0.28777438,-0.031118976,0.011393258,0.16151166,0.32403827,-0.11663476,0.050891686
0.29173464,0.28806546,0.21353877,0.3863132,0.48646015,-0.16902654,0.27920836,-0.02770094,0.031245952,0.15446226,0.31177166,-0.09007557,0.07772124
0.0818003,0.48804066,0.13406816,0.68058574,0.63451546,-0.30459422,0.3386294,-5.959533e-05,0.06904834,0.19361842,0.37283862,-0.049736295,0.06549673
0.16819426,0.37507126,0.18839571,0.547381,0.5613952,-0.22680828,0.27746776,-0.023017144,0.030671133,0.16398896,0.30982518,-0.08290083,0.03533973
0.16607474,0.30899912,0.2034184,0.4803654,0.47816646,-0.3174912,0.3854727,0.0073683625,0.037498802,0.2419122,0.42998067,-0.11624572,0.117565155
0.10935578,0.34044427,0.1581234,0.5098109,0.48841548,-0.3573674,0.30996552,-0.016677262,0.015246645,0.18733878,0.37858534,-0.13936897,0.051675763
-0.6381451,0.9388475,-0.007830024,1.5270826,0.9157374,-0.6617769,0.8448634,0.16759858,0.41380054,0.49367672,0.7297061,0.43191624,0.26813155
-0.027121559,0.4479045,0.10854207,0.68685883,0.5478855,-0.31013292,0.31565717,-0.0010821428,0.098322086,0.18097194,0.29313987,0.02291648,0.06861195
0.1954231,0.3216708,0.18844758,0.4816776,0.505905,-0.2307079,0.28123823,-0.02205767,0.027663706,0.16928573,0.32817423,-0.10844149,0.04010721
0.008497611,0.38090327,0.15617965,0.6244318,0.52955794,-0.5163632,0.430712,-0.017688593,0.010396469,0.25625068,0.522528,-0.1638803,0.06758621
0.20139547,0.29185694,0.16931286,0.49304348,0.49453276,-0.26697132,0.2852414,-0.018278705,0.034406558,0.17540419,0.3346941,-0.08610153,0.04953518
-0.6155824,1.0726377,-0.016270027,1.6137812,0.9895728,-0.76320416,0.8118354,0.1680965,0.41635823,0.434559,0.7143877,0.449108,0.21596627
-0.09274642,0.5201219,0.1006852,0.7728786,0.5871252,-0.3556308,0.3562463,0.019375674,0.09646344,0.20420374,0.35680658,0.060757253,0.08637236
-0.33113825,0.7997005,0.027699053,1.2236011,0.80589825,-0.59746116,0.64804775,0.10337282,0.24171403,0.36903724,0.6188672,0.22227018,0.19843782
0.17672049,0.29762143,0.17527825,0.4082995,0.44985437,-0.25216883,0.2599667,-0.029749671,0.016794927,0.15267919,0.3134935,-0.12543622,0.04806648
0.11023113,0.38849002,0.15135269,0.55854946,0.49330258,-0.20118909,0.24377485,-0.022821458,0.052159645,0.14354962,0.2517197,-0.047409207,0.024231147
0.23888156,0.2501953,0.19960356,0.3364708,0.42938447,-0.19861586,0.24172543,-0.0129873995,0.024876175,0.1373787,0.29036823,-0.11375007,0.07885243
0.08736428,0.39565495,0.16502233,0.5775153,0.5254271,-0.29898044,0.33441994,-0.048623443,0.050724648,0.18023206,0.3596393,-0.06579085,0.070130125
-0.104043245,0.5056715,0.064341486,0.7884149,0.58962005,-0.39751625,0.3983672,0.002456069,0.12291859,0.210802,0.39271718,0.062761724,0.10126524
0.08103091,0.36245012,0.14880875,0.5173825,0.4880337,-0.28860524,0.27307412,-0.0230203,0.037220098,0.15357397,0.31566355,-0.0883073,0.048235636
-0.44606984,0.9126524,0.001555711,1.3462731,0.876651,-0.6832986,0.683382,0.1052512,0.28179953,0.3564612,0.6265275,0.3040276,0.17472337
-0.12065144,0.6261241,0.09412537,0.89215267,0.68720967,-0.44101575,0.42035007,0.009268126,0.11324108,0.2443659,0.4433823,0.032950472,0.10256153
-0.43085015,0.9510421,-0.00995519,1.4058802,0.8924191,-0.74514705,0.708157,0.08892883,0.2680715,0.3629296,0.67651594,0.25890288,0.17324506
0.22973964,0.34145108,0.18412665,0.49683303,0.5663289,-0.17884013,0.27542797,-0.029319493,0.03560052,0.15128429,0.31216237,-0.11382659,0.043114353
-0.25923514,0.7055939,0.0502826,1.0449831,0.7340934,-0.5004566,0.5125065,0.049738996,0.1849517,0.27841017,0.4911611,0.16365449,0.12602404
-0.95773166,1.6443319,-0.121986516,2.4007277,1.4069401,-1.1896963,1.2560322,0.2326239,0.5702232,0.64253366,1.1206393,0.6816175,0.34792617
0.13494219,0.31791657,0.15720496,0.47602493,0.46920365,-0.2973696,0.2765655,-0.020507315,0.0058279764,0.1758559,0.32960945,-0.10935485,0.047140505
0.23364381,0.2981008,0.20314941,0.42230356,0.47203332,-0.12890488,0.19616745,-0.01224819,0.030436901,0.119828224,0.20118213,-0.09643902,0.039866786
0.18640558,0.3166188,0.19473615,0.46478128,0.52554595,-0.25299856,0.33881333,-0.02588247,0.029969545,0.17053819,0.3702357,-0.12006155,0.07647824
0.09286097,0.3232825,0.16859984,0.5612463,0.46099555,-0.26531926,0.29386404,-0.030285774,0.050604805,0.17129706,0.33441064,-0.02184819,0.064670146
-0.41410297,0.87740785,0.02898617,1.3053648,0.8515556,-0.68057,0.653324,0.08080784,0.24770218,0.3476316,0.6022064,0.23553045,0.15669197
0.1617123,0.36285797,0.209251,0.46970135,0.53521353,-0.36060214,0.41602975,-0.02931966,0.053518638,0.23234339,0.47197524,-0.14408875,0.103887856
-0.056682035,0.5024919,0.11094497,0.73935884,0.58987844,-0.33938485,0.35260615,0.01596709,0.09583638,0.2025803,0.35129434,0.03414799,0.08366445
0.13548714,0.35401875,0.16593066,0.509003,0.5089403,-0.2544034,0.2990488,-0.020697651,0.05295045,0.15923719,0.33755416,-0.045549136,0.0940865
-0.060551405,0.6206236,0.11263994,0.8547471,0.701742,-0.4194743,0.46118087,0.020962868,0.12253754,0.23982966,0.4807452,0.016786613,0.117050335
0.058053464,0.34315482,0.26838982,0.70017034,0.5702317,-0.6547335,0.7038352,0.084759824,0.10599522,0.4764659,0.79070634,-0.09812769,0.27186665
0.040228136,0.5136685,0.10579373,0.74038553,0.65030247,-0.38141477,0.37468025,-0.01011879,0.09899418,0.20764638,0.4091903,-0.024405954,0.05683891
-0.39423686,0.8801814,0.0063527524,1.2817378,0.85352117,-0.6628238,0.6468912,0.0776588,0.24564818,0.33324304,0.60830873,0.24143197,0.16281095
