size_D,duration_D,dba,nlan,t05,t07,t11,t12,t13,t15,MI_size_D_duration_D,MI_size_D_t07,MI_size_D_t09,MI_size_D_t11,MI_size_D_nlan,MI_size_D_t08,MI_size_D_app,MI_duration_D_t07,effort_D
0.13175082,-0.14529185,0.7897293,0.73315614,0.6953444,0.26252556,0.43022472,0.8677367,0.9134397,0.80911255,0.17332709,-0.028411182,0.25235075,0.1933154,0.2353854,0.1835553,-0.12254104,0.053020842,0.15649348
0.028252807,-0.0955417,0.6198845,0.50186974,0.45063135,0.23754019,0.286175,0.73944235,0.7080246,0.660173,0.09008148,0.013821969,0.20437635,0.09913774,0.12415308,0.17568567,-0.053077836,0.1468627,0.076493904
0.03380079,-0.10486417,0.68909097,0.5544224,0.48800668,0.22882101,0.29609758,0.6696264,0.679254,0.67744374,0.06402031,-0.036254518,0.09967637,0.028097298,0.065241046,0.051430628,-0.1051888,0.06979832,0.067988075
0.07250761,-0.11829066,0.70151794,0.6151665,0.54705614,0.22374612,0.3489865,0.7197045,0.731884,0.7052922,0.10888484,-0.034535855,0.15033008,0.087448,0.12995611,0.101799,-0.1045498,0.06124776,0.10471156
-0.02617655,-0.07786144,0.5945202,0.4060176,0.37366277,0.24370328,0.22486219,0.7524894,0.71339506,0.62850296,0.04232714,0.059060387,0.20518337,0.103564635,0.102385566,0.18265656,-0.038343363,0.19572464,0.06513664
0.052195728,-0.09983488,0.70502,0.5926823,0.5288817,0.23546931,0.32596052,0.6874448,0.6952883,0.70062834,0.086784825,-0.026040113,0.11571281,0.041756976,0.09118624,0.06436759,-0.101031005,0.076398954,0.0916184
-0.021934785,-0.096678495,0.6253198,0.43422207,0.43631896,0.22708881,0.25633416,0.6543161,0.65569043,0.6504613,0.018498579,-0.006612193,0.103368975,0.030837877,0.050286565,0.072042346,-0.095068574,0.096530534,0.081661806
0.7733667,0.23528364,0.9930096,1.2642878,0.9526405,0.9614547,1.0495244,1.7668042,1.6924348,1.1148503,0.6486996,0.4746146,1.1508539,0.8552818,0.96665233,0.79378676,0.54307127,0.90733784,0.40829408
0.37148356,0.062028807,0.68878573,0.77051103,0.6062009,0.50710815,0.57179964,1.0374811,0.9881833,0.7676092,0.3280024,0.20900913,0.52917325,0.39117822,0.46608385,0.37614053,0.20485997,0.42733574,0.19375469
0.049847886,-0.1015261,0.6974242,0.5837052,0.5098486,0.23863316,0.32148695,0.6825886,0.6799784,0.6874346,0.0828933,-0.028597472,0.109890155,0.038595777,0.08474338,0.06291167,-0.09685322,0.07578057,0.08082278
-0.06778833,0.035582636,0.84225607,0.48716164,0.4645841,0.53718805,0.28557613,1.2680565,1.0803121,0.8276313,0.08289313,0.29261363,0.5096571,0.2237992,0.24826656,0.37842333,0.040323965,0.576059,0.126284
0.45134637,0.048908107,0.743639,0.9268565,0.67137474,0.57318085,0.69509923,1.2005403,1.1080699,0.85307854,0.41358337,0.25247633,0.63400865,0.48034263,0.5639833,0.4604353,0.27299333,0.519575,0.26404768
0.08183099,-0.11344363,0.6890248,0.5809986,0.5437873,0.265143,0.35518146,0.8564164,0.8742161,0.71110517,0.14211023,0.032707334,0.27358276,0.17694551,0.18532339,0.2214084,-0.043581273,0.16056797,0.12174457
0.26487616,-0.008784228,0.71617633,0.7911292,0.6034877,0.36430416,0.48366654,1.0070435,0.9552796,0.81942385,0.26891318,0.11266662,0.42584568,0.28012383,0.33910444,0.27472672,0.10291496,0.30699682,0.19153808
0.21729715,-0.024734162,0.6604672,0.7099825,0.5670999,0.3423135,0.41680312,0.9018985,0.8851213,0.7343951,0.20351781,0.060382023,0.35802773,0.2449945,0.29114473,0.24057505,0.0552291,0.22505027,0.13459548
0.1607426,-0.11726273,0.7362644,0.69914407,0.6418872,0.27272815,0.42822284,0.83752257,0.8589196,0.75799525,0.17762269,0.0014720336,0.2638809,0.17591538,0.23783834,0.17678645,-0.08142622,0.08941899,0.1419342
-0.03423801,-0.05380732,0.7449493,0.4981022,0.4653845,0.35864627,0.2561192,1.0286988,0.94747996,0.77478904,0.0840787,0.14053446,0.36663324,0.18153796,0.16678266,0.27766657,-0.018492468,0.37538022,0.11492701
0.5309781,0.038458183,0.8691015,1.0542566,0.9086573,0.66739345,0.7703408,1.3950723,1.4026055,0.96781117,0.46215346,0.22813651,0.81312644,0.5911133,0.68186784,0.56014067,0.22412086,0.45913365,0.29094622
-0.090327464,-0.03573348,0.77295107,0.42415988,0.43174294,0.4073879,0.21732572,1.0660691,0.9831259,0.7683263,0.04948693,0.17511918,0.36181685,0.16167033,0.16581337,0.2693289,-0.03421072,0.418219,0.099241614
-0.025048785,-0.107454814,0.605932,0.427392,0.39364997,0.2252557,0.2362759,0.6930496,0.6779819,0.62738484,0.032488197,0.008554982,0.14386998,0.058400117,0.07255532,0.121217445,-0.07232814,0.12814423,0.063143164
0.044489313,-0.098229505,0.6862425,0.57296085,0.50260615,0.23055828,0.31719786,0.6725191,0.67180514,0.6792713,0.08622133,-0.024860358,0.11205495,0.04260332,0.08530161,0.058310557,-0.092722744,0.075164996,0.08873683
0.089519456,-0.11017961,0.69736433,0.6304287,0.5583195,0.23737916,0.35884315,0.73612756,0.74240947,0.7077487,0.11349361,-0.030101767,0.17121069,0.09649761,0.14972317,0.116684616,-0.09598946,0.07199733,0.09628487
0.048617452,-0.10154894,0.6973173,0.5820856,0.5086733,0.23821312,0.32055092,0.6816208,0.6795577,0.6869627,0.08165444,-0.028947974,0.10901395,0.03799562,0.0836623,0.062418595,-0.09742409,0.075251974,0.0804085
0.8794541,0.23256817,1.0939844,1.464352,1.0716726,1.0774435,1.1829561,1.9812855,1.8682752,1.252894,0.7174199,0.4854215,1.2893642,0.9451833,1.0811312,0.9203908,0.602081,1.0216712,0.4376079
0.037938837,-0.1099687,0.6900351,0.56652284,0.49404085,0.21456364,0.29770708,0.7982433,0.80301076,0.73486847,0.10096208,-0.011245118,0.21293531,0.11828731,0.1152444,0.15881681,-0.064716294,0.16037107,0.11061747
0.76789397,0.16319256,1.0300983,1.3345988,1.085073,0.9402019,1.0612692,1.8229818,1.7807477,1.1729255,0.617046,0.39189613,1.1801745,0.8633908,0.96628535,0.80279744,0.45406246,0.7885045,0.39379868
0.0023473715,-0.098818585,0.60678065,0.4571342,0.41032258,0.23574868,0.2626012,0.7171222,0.6767193,0.6337842,0.051954858,0.027265843,0.17056267,0.08635682,0.10633917,0.15664783,-0.06362898,0.14516667,0.06650868
0.23851253,-0.094424315,0.76267105,0.7982278,0.702441,0.3378854,0.5066544,0.9497052,0.92745,0.80681306,0.23258086,0.060601592,0.3539945,0.23936823,0.32246113,0.25932214,-0.0325111,0.15254897,0.15632632
1.1146804,0.3381908,1.3078896,1.7619371,1.3679113,1.3372728,1.4219749,2.4889216,2.4141846,1.480169,0.9155503,0.64290595,1.6940565,1.2633722,1.3962818,1.1672814,0.77075404,1.275317,0.58629876
0.034489483,-0.113867655,0.6619158,0.5550459,0.47787577,0.23979071,0.31425238,0.7027858,0.68326885,0.66107404,0.07953565,-0.012844516,0.14080724,0.06089356,0.0978097,0.102358304,-0.075225025,0.10417939,0.0804593
0.080880165,-0.11080863,0.6901941,0.6249173,0.50469416,0.24138474,0.35167456,0.7341455,0.7108805,0.6950711,0.10761054,-0.0036048032,0.17253336,0.07565073,0.13114,0.11089534,-0.062921345,0.12469777,0.08763881
1.0405847,0.38013542,1.2446567,1.5895103,1.1845145,1.2788306,1.3502594,2.278358,2.1887376,1.3836135,0.83620226,0.65871274,1.5625888,1.1366571,1.2662861,1.0802974,0.7731003,1.258691,0.5593559
0.3512353,0.007684694,0.68819386,0.85060096,0.627497,0.45848402,0.5838573,1.0571514,0.99451447,0.7895115,0.32071215,0.16372517,0.51251477,0.37405547,0.44790596,0.37275553,0.16226853,0.38084617,0.19407257
0.08810319,-0.124835536,0.6546709,0.5956704,0.53325504,0.26024958,0.36119205,0.8060867,0.79463935,0.6923789,0.13247058,0.024824794,0.24619445,0.16134185,0.18899493,0.22488618,-0.054784477,0.1275093,0.098748
0.6391736,0.17277047,0.8690028,1.0791885,0.8257687,0.8155457,0.86141247,1.5061994,1.4641604,0.97255856,0.5168888,0.35854912,0.95634097,0.7068594,0.7874165,0.68427145,0.4212085,0.7284734,0.32135648
-0.016291616,-0.0921424,0.62460923,0.45362702,0.4087923,0.24102765,0.23796774,0.78332627,0.7557048,0.65494347,0.064623915,0.042684205,0.21848913,0.10591529,0.12216394,0.20678091,-0.050774872,0.19699228,0.0791859
0.035392586,-0.10307821,0.6870381,0.5568634,0.49803454,0.23065728,0.3059082,0.6720621,0.67744684,0.6816409,0.06980092,-0.030510599,0.10181631,0.034409486,0.074068084,0.06094361,-0.10192697,0.07289882,0.080903016
0.56083,0.08965304,0.8405534,1.1131204,0.8429728,0.69487494,0.82236964,1.4531887,1.3113847,1.0185657,0.46078014,0.313772,0.80581164,0.57876295,0.71524364,0.57430696,0.3383845,0.6416143,0.3051437
0.042987615,-0.11707189,0.70007735,0.59123635,0.5069552,0.23009247,0.31649393,0.7232914,0.70690703,0.70923007,0.0777135,-0.020372456,0.14767295,0.06447226,0.09308042,0.10193802,-0.09481103,0.09104049,0.08107868
-0.045085654,-0.10182759,0.62662405,0.4074248,0.399514,0.21958286,0.23123457,0.69343406,0.6976786,0.641723,0.03013784,0.011486596,0.13459845,0.05017036,0.062055882,0.10930045,-0.08322276,0.12467745,0.07072684
-0.086634964,0.028254136,0.99354523,0.5783997,0.51110107,0.6906713,0.35420966,1.4917808,1.2736611,0.9313773,0.11257699,0.38746354,0.6317664,0.28856122,0.32142925,0.45540652,0.06943426,0.74595636,0.18668106
0.25031704,-0.007078709,0.68944097,0.73489577,0.57220256,0.38299462,0.48253983,0.8732108,0.8020083,0.72887886,0.22783226,0.10458686,0.33958152,0.21715358,0.31387848,0.24791437,0.07276426,0.2695424,0.12764424
-0.0008671237,-0.07975044,0.61539394,0.45171288,0.41655028,0.25216538,0.24993898,0.79423547,0.7596679,0.64794886,0.07188831,0.0656428,0.23651709,0.12807578,0.1406202,0.22694498,-0.036750726,0.2041265,0.06814316
0.17232227,-0.050422713,0.674553,0.6822189,0.56216854,0.31451732,0.41423768,0.79509044,0.7795182,0.70821214,0.18813287,0.026423015,0.2733,0.16100983,0.23111595,0.1759935,-0.0024675922,0.16868663,0.113757566
-0.0041245986,-0.08582592,0.6444054,0.4608671,0.4291547,0.2534075,0.2535171,0.8238284,0.7854107,0.6872099,0.07806339,0.056598216,0.24499914,0.12757728,0.12646125,0.21727535,-0.041545063,0.22173667,0.092259906
0.05456201,-0.12252829,0.6819568,0.57886446,0.5037262,0.21868199,0.3196479,0.7245765,0.73313314,0.6941505,0.09702939,-0.03607335,0.1586614,0.079155505,0.11023106,0.12798414,-0.08501428,0.10358404,0.092521444
0.07739992,-0.11211536,0.71492225,0.642459,0.53010136,0.24197066,0.35175365,0.7496429,0.72919315,0.711575,0.10968825,-0.016737243,0.17574474,0.06933726,0.1357678,0.121189564,-0.076213345,0.11749969,0.080669895
0.1422592,-0.06776195,0.7222682,0.6879261,0.6362606,0.29709545,0.41474575,0.8502958,0.8538976,0.74387276,0.19412316,0.021080302,0.30424705,0.20205145,0.22434902,0.1795783,-0.031469967,0.13806444,0.15532556
0.10290094,-0.08247219,0.658434,0.6083647,0.52584493,0.26799253,0.35223657,0.7278924,0.7160569,0.6793314,0.10934962,-0.002240738,0.17310351,0.09726277,0.13952947,0.13028903,-0.058011636,0.108680315,0.09237273
0.13301249,-0.07036711,0.6726809,0.65648115,0.5549546,0.2759735,0.388458,0.74359834,0.73897725,0.68617857,0.15047511,0.0072409064,0.20975088,0.12530012,0.18139267,0.13807914,-0.042979524,0.11737541,0.10253154
0.052058645,-0.09839924,0.6891824,0.5838417,0.5088444,0.23758802,0.32250738,0.6829544,0.68143034,0.6831622,0.08438159,-0.028388953,0.11669437,0.045053914,0.08969827,0.06728111,-0.09383929,0.07670802,0.0806358
-0.07654006,0.037078302,0.88458645,0.50439304,0.46732387,0.5974583,0.29734713,1.3399868,1.1395977,0.8488194,0.0843751,0.3371123,0.54476184,0.24752305,0.2792234,0.41067794,0.057569697,0.6378421,0.14688852
0.06630625,-0.10372267,0.6947367,0.5936285,0.5354899,0.2386967,0.3468784,0.7108395,0.72747463,0.6955131,0.07892461,-0.02687891,0.143841,0.07059372,0.10887447,0.094287045,-0.09870308,0.07431894,0.093619764
0.4340819,0.06120272,0.72739995,0.8718453,0.6397609,0.53713775,0.64355683,1.1491978,1.0663681,0.8387054,0.38765395,0.23183583,0.59843534,0.4409781,0.52183896,0.4354694,0.25350076,0.49836066,0.2448048
-0.07415697,-0.0008285509,0.8323409,0.47541243,0.46174976,0.5058154,0.26884645,1.2275431,1.0665332,0.8345685,0.06937073,0.25132963,0.47340345,0.21061513,0.21789585,0.35628602,0.023927927,0.53954124,0.1219521
0.15916058,-0.036819983,0.6311803,0.6240159,0.52866507,0.31574157,0.36619198,0.8064989,0.7744906,0.68166685,0.14892194,0.046406835,0.23291107,0.17059503,0.21841805,0.21724781,0.01611238,0.18040514,0.13846326
0.38926935,0.03094304,0.73556596,0.8677577,0.68431497,0.5372735,0.6281854,1.0903038,1.0788044,0.8032561,0.35938358,0.17431064,0.5885975,0.4212824,0.49549198,0.391208,0.19716652,0.3901874,0.21489486
0.12753607,-0.069998786,0.6932606,0.67144805,0.5632269,0.2871133,0.39955378,0.75052464,0.7186691,0.70866686,0.13898376,0.016948335,0.20518254,0.10580997,0.1697984,0.124542624,-0.041331515,0.12210269,0.09268619
0.06420616,-0.08956478,0.62292385,0.5128931,0.43358308,0.22528404,0.28060162,0.7262241,0.74472004,0.653118,0.09078206,0.017625192,0.20317575,0.112894475,0.13821526,0.18465385,-0.03896228,0.15339655,0.084495835
-0.028212866,-0.02878116,0.66808283,0.4299734,0.40444627,0.36531618,0.24879,0.95240664,0.85532206,0.6841087,0.06622235,0.17167842,0.33572,0.16371815,0.18053965,0.2770272,0.007109754,0.35785565,0.086969994
-0.010863707,-0.06928119,0.60878676,0.39184943,0.39549786,0.24503955,0.18823262,0.7231618,0.74166954,0.6247947,0.03746334,0.049465895,0.17092972,0.08854577,0.10540782,0.14524361,-0.049905963,0.19032052,0.07320844
-0.005788383,-0.027945466,0.8047261,0.55484647,0.55476207,0.5081192,0.35704213,1.222098,1.0493076,0.8112634,0.10689644,0.20955268,0.4737305,0.26940215,0.2777223,0.36761615,0.033532992,0.4399357,0.1312244
0.1173869,-0.07944638,0.6840276,0.6561203,0.5335533,0.27166256,0.38431746,0.7399878,0.7120102,0.69913673,0.12586868,0.011058342,0.18811408,0.09633139,0.16340996,0.10841063,-0.044414014,0.12367112,0.08907561
0.21496046,-0.002579752,0.6608604,0.66914463,0.550651,0.36602464,0.408845,0.9418042,0.905197,0.72441024,0.19797519,0.14051269,0.39466926,0.2930993,0.32367104,0.2716514,0.08905232,0.31228626,0.1657871
0.11687168,-0.115309715,0.723718,0.6680909,0.6058762,0.2461805,0.3865437,0.7699976,0.80508053,0.72864634,0.14053242,-0.027016295,0.20647612,0.126883,0.1889524,0.14616014,-0.09778212,0.06536259,0.11845678
1.0048684,0.2947131,1.2459997,1.6184636,1.2184929,1.2759018,1.3957058,2.2406735,2.150156,1.4007379,0.79218256,0.57355744,1.5391376,1.1064105,1.218938,1.0794502,0.72131395,1.1567051,0.51203024
0.13734043,-0.09163764,0.6848816,0.66988766,0.5792124,0.2696474,0.39935082,0.7832004,0.77576745,0.7157555,0.14082105,-0.0029562004,0.2263011,0.14814392,0.20485386,0.15237346,-0.057588708,0.1053341,0.103499636
0.27341172,-0.005799338,0.70307314,0.7879655,0.62263614,0.41835883,0.52891564,0.9405585,0.9004733,0.75803846,0.2536708,0.12767428,0.40770927,0.2819357,0.3570804,0.2911772,0.10449474,0.28951332,0.16424373
-0.0549598,-0.102795556,0.63083667,0.40943405,0.39385828,0.21066117,0.19587705,0.72494173,0.7398864,0.65299416,0.022693869,0.009276563,0.15339275,0.064012624,0.06005163,0.12615044,-0.08333849,0.15753701,0.069518246
0.36681855,0.03431087,0.7480022,0.872007,0.6895902,0.50348336,0.6441631,1.1180785,1.0281887,0.859036,0.37553075,0.21523702,0.5598727,0.39909416,0.47078627,0.39773753,0.21210548,0.41633192,0.27402586
0.061134957,-0.114574395,0.703592,0.60374975,0.5337185,0.22731537,0.33776528,0.7040326,0.7181926,0.6990377,0.09568096,-0.035800576,0.13369857,0.06271687,0.109199375,0.087761745,-0.108289585,0.06508751,0.09233943
0.02499643,-0.12650533,0.6706203,0.54126585,0.47717893,0.20952514,0.28950706,0.701939,0.71627945,0.6739445,0.07145126,-0.028848423,0.14381397,0.06598398,0.09157035,0.11705191,-0.09446801,0.0943348,0.07334117
0.06315681,-0.12109865,0.68585074,0.5864479,0.49978006,0.23317108,0.3351084,0.73362523,0.7265161,0.69850695,0.10735515,-0.019938605,0.16976054,0.08365536,0.11349231,0.13084908,-0.072214365,0.12412465,0.10130824
0.90622944,0.09408389,1.2176692,1.6254805,1.3388152,1.0587628,1.2397319,2.209276,2.1553724,1.4052044,0.79698163,0.43057433,1.3943511,1.0214777,1.1630491,0.9446975,0.47709978,0.8531882,0.5190706
0.13096005,-0.09389854,0.68334585,0.6809515,0.5820735,0.28274322,0.42100966,0.7767767,0.7543117,0.71081716,0.12492375,0.016873837,0.2176636,0.14456621,0.18738958,0.16543654,-0.05460128,0.10629849,0.11300811
0.037401717,-0.10107636,0.70159864,0.5709863,0.5098532,0.23191595,0.310098,0.67404556,0.6865667,0.690248,0.0753799,-0.03265442,0.09996326,0.030989543,0.074265376,0.05463385,-0.10681403,0.07164332,0.08657526
1.1845716,0.3981346,1.4142241,1.8684149,1.3044065,1.4384447,1.6020132,2.5412648,2.395695,1.5818168,0.9702807,0.7595602,1.7177207,1.2355396,1.4286362,1.1875834,0.9174049,1.4722579,0.62800854
0.057639107,-0.12140705,0.6857387,0.5819854,0.4890222,0.2262528,0.31405222,0.757236,0.75897646,0.69466305,0.113609284,-0.009355206,0.1914812,0.09216161,0.12921038,0.15271501,-0.07023575,0.14266893,0.097131565
0.22330219,-0.01849578,0.7126773,0.7207966,0.59945786,0.36179087,0.46336216,0.89867055,0.8778384,0.7543623,0.24039653,0.08358914,0.3782746,0.22708137,0.29962525,0.29210556,0.062227555,0.25424066,0.15299118
0.14887244,-0.06178612,0.6803058,0.68358445,0.57290894,0.29481843,0.40252948,0.76676834,0.77630514,0.6971476,0.17211317,-0.0031521153,0.24084757,0.14092624,0.19972599,0.14347824,-0.03215043,0.11767136,0.10403049
-0.0418749,-0.0965656,0.6490123,0.4260598,0.42181766,0.21953705,0.20863263,0.74487257,0.7795022,0.6696289,0.043255482,0.018739158,0.17723715,0.0801146,0.08446916,0.1450811,-0.08355581,0.16642869,0.08910027
0.04080535,-0.10384961,0.6947289,0.5705388,0.4996749,0.23341933,0.3101884,0.676975,0.6804151,0.684227,0.073556334,-0.032373324,0.104138136,0.033682056,0.07434529,0.057210937,-0.10205637,0.071809776,0.075921096
0.085554816,-0.094674334,0.68944085,0.62355894,0.54115576,0.25281632,0.35301906,0.71612275,0.6959367,0.6948087,0.11305262,-0.016242223,0.1535747,0.06919436,0.128028,0.09506225,-0.0827161,0.088973865,0.086390674
0.021233708,-0.112030335,0.6466009,0.5274178,0.46080193,0.23014015,0.2965042,0.701056,0.68344307,0.65653735,0.070450366,-0.013852829,0.14573975,0.06307748,0.09771609,0.113460235,-0.074761644,0.10647001,0.076658376
1.0054872,0.31434438,1.2091368,1.5884246,1.1456027,1.2210473,1.3335496,2.2148674,2.1084754,1.3694491,0.8432225,0.6106857,1.4707456,1.0794914,1.2262955,1.0279166,0.7363691,1.2146053,0.5182629
-0.01586352,-0.12488262,0.68543214,0.5375431,0.477389,0.20218626,0.27830946,0.742585,0.7447141,0.71499157,0.058362108,-0.013680859,0.15133335,0.068402536,0.06285712,0.08923292,-0.10177745,0.096955895,0.07428489
0.042280085,-0.101728365,0.6949377,0.5774441,0.5062451,0.23586479,0.31617892,0.682007,0.6797944,0.6854761,0.07922329,-0.03136661,0.11067473,0.03966759,0.08188077,0.063009866,-0.098269716,0.0745281,0.07983649
0.10392086,-0.08794667,0.6806885,0.6333475,0.5382843,0.2608107,0.3629197,0.73166215,0.71696323,0.6963963,0.12126757,-0.007250786,0.17878473,0.0925588,0.15024585,0.10322333,-0.06343406,0.103683606,0.08893764
-0.042599443,-0.048774526,0.67684203,0.42026854,0.4110602,0.33886117,0.23671784,0.93552405,0.8496717,0.7111647,0.05546609,0.14140646,0.31258398,0.15002605,0.14561345,0.2534217,-0.013910063,0.33210447,0.09389474
0.54015505,0.13142537,0.8226861,0.9753976,0.7370062,0.70458245,0.77565485,1.300131,1.247273,0.90114546,0.4613012,0.30606678,0.7790768,0.5506618,0.6596052,0.5506319,0.34811556,0.6249957,0.28276893
0.07314783,-0.13469785,0.70113564,0.6239627,0.5393616,0.21990949,0.3438735,0.74819446,0.77028257,0.6998719,0.11814171,-0.040537633,0.17936154,0.09605296,0.14382938,0.15078282,-0.09251203,0.0851766,0.09383239
0.078644976,-0.12054332,0.7115625,0.6270298,0.55007786,0.22944087,0.35653532,0.7255388,0.7368327,0.71021944,0.10294728,-0.03427829,0.1537866,0.0820478,0.13335109,0.1080348,-0.10647552,0.06235722,0.09626602
0.042192746,-0.10487268,0.68691367,0.5692335,0.49664494,0.22933355,0.3079477,0.67828333,0.6843428,0.6791389,0.07446956,-0.034474723,0.110557586,0.039477687,0.07893613,0.06446946,-0.09957135,0.07435299,0.074419394
0.42061585,-0.02794227,0.84716666,1.0144219,0.8505354,0.55622697,0.70059884,1.2575039,1.1854465,0.95018345,0.39424556,0.1568646,0.61324227,0.41285974,0.55111766,0.43324697,0.12359146,0.35545173,0.22875947
0.25645506,-0.0045264116,0.66769737,0.71587074,0.57671916,0.38754076,0.4575889,0.889489,0.8784355,0.7116831,0.23861493,0.08715783,0.3812952,0.26512098,0.32985935,0.27262318,0.08074395,0.26122692,0.1492809
0.44900787,0.021285087,0.7791953,0.9723146,0.75092024,0.5584959,0.6854974,1.2126077,1.182215,0.8614086,0.394509,0.21136472,0.6420394,0.45458803,0.5751647,0.43287718,0.19941755,0.41717145,0.22799128
0.07797774,-0.112033024,0.65580887,0.5972388,0.51607084,0.24594852,0.3429609,0.7176655,0.7035064,0.69180274,0.11910426,0.00059477985,0.16498141,0.09785788,0.13527201,0.1168089,-0.061233923,0.11108828,0.11735134
0.6072631,0.12753876,0.86782163,1.0985488,0.7974179,0.76420087,0.86071634,1.4544243,1.3843536,0.97096765,0.51154596,0.32126698,0.8733081,0.6502587,0.74189013,0.6302884,0.38985378,0.6866691,0.31833744
-0.001279233,-0.11856424,0.7218498,0.5598358,0.49829054,0.20601699,0.26485276,0.71093315,0.7319921,0.72215754,0.03852124,-0.04014861,0.09730077,0.027002089,0.039002422,0.03580299,-0.12759683,0.067174464,0.072692245
0.7287718,0.13002324,0.9763182,1.308455,0.9909701,0.8772252,1.0151808,1.7367555,1.6382465,1.1350548,0.62116283,0.3887393,1.0840079,0.7943881,0.9147718,0.76172006,0.45199722,0.79352176,0.38404268
0.117858015,-0.08597555,0.7000865,0.6623183,0.556222,0.25594717,0.38616234,0.73651445,0.70641655,0.70125026,0.13771142,0.023237592,0.16939366,0.10390845,0.17506395,0.103459276,-0.060508065,0.08690147,0.114619434
0.6229026,0.14380606,0.85337883,1.0896313,0.8090378,0.7694562,0.86285716,1.4870625,1.414285,0.97634476,0.5322019,0.34804028,0.91396385,0.6846665,0.7636131,0.655943,0.40607142,0.7128819,0.33039472
0.31148377,-0.0048578293,0.69695556,0.8136194,0.60524136,0.4261727,0.5412216,0.97494066,0.9147276,0.770848,0.28697604,0.12202975,0.4390969,0.30673584,0.38882187,0.32328632,0.12484511,0.32368174,0.18355303
0.12699614,-0.09198349,0.6842622,0.66835266,0.58126235,0.27248836,0.39175898,0.7822685,0.7507847,0.7252268,0.14248614,0.0014252551,0.22156425,0.13799895,0.19125608,0.15243244,-0.059019126,0.107594766,0.105326
0.0065117674,-0.06308521,0.6625383,0.4736108,0.4690113,0.34055796,0.29101318,0.92013174,0.8671839,0.69318795,0.09760846,0.13145189,0.3324186,0.18692268,0.20173745,0.2720854,-0.014346641,0.27098742,0.10963242
0.1662256,-0.06204311,0.67071414,0.67813563,0.56136084,0.31009844,0.43010545,0.7818935,0.74932104,0.6986678,0.15494403,0.03601128,0.2345399,0.15025185,0.20334366,0.15125939,-0.016821401,0.14159703,0.10853961
0.41286466,0.038015917,0.75573915,0.8863128,0.73611915,0.56597716,0.64749706,1.1490409,1.1535742,0.83587325,0.36956963,0.18063018,0.641084,0.44678396,0.534545,0.4173341,0.18618484,0.38131425,0.21246052
-0.051345054,-0.010412001,0.7573104,0.46545973,0.43112007,0.45001176,0.26170245,1.1155539,0.9855544,0.74957335,0.07722566,0.22717871,0.42311653,0.19122237,0.22629395,0.33709398,0.017399468,0.46778354,0.09917554
0.100117095,-0.08538645,0.70243824,0.67441314,0.53354084,0.3266906,0.4012015,0.7940396,0.702962,0.68838406,0.12453671,0.084793836,0.21754746,0.10431193,0.1652887,0.13180661,-0.02040763,0.19007844,0.08587167
0.25287262,-0.038683195,0.680565,0.7603106,0.61232746,0.35638288,0.47678453,0.9176438,0.8727309,0.7479446,0.22489265,0.07499327,0.35228464,0.25143054,0.32873818,0.26688683,0.05285838,0.22478965,0.14817813
0.069273025,-0.10338797,0.7009436,0.6193849,0.51929325,0.24747947,0.34459752,0.7164603,0.69404566,0.6942828,0.09740612,-0.010276586,0.14566505,0.05359358,0.111140385,0.085708804,-0.07838984,0.10302413,0.07847566
0.1349274,-0.066535816,0.7019127,0.7091775,0.53164357,0.29197615,0.42795587,0.75679153,0.6708688,0.70547104,0.12319186,0.073640674,0.19692878,0.10692388,0.1841999,0.096592195,-0.023799026,0.13944504,0.0831879
0.0956663,-0.07520564,0.71554494,0.65780467,0.554312,0.27804306,0.38755852,0.73864716,0.68913966,0.7245956,0.11285926,0.011974009,0.157888,0.06773107,0.13654484,0.08521807,-0.057029907,0.1142394,0.090648994
0.025425095,-0.1214197,0.75805384,0.58691525,0.5808118,0.21099305,0.28054708,0.75090474,0.85468173,0.74835485,0.068768635,-0.048432864,0.13832831,0.06709041,0.10192244,0.071958706,-0.15518408,0.06206543,0.12048595
0.13069817,-0.07905684,0.68614924,0.65860933,0.5798498,0.272668,0.3818484,0.75790864,0.77798826,0.7051888,0.15442647,-0.012040874,0.22204806,0.1285631,0.1895945,0.14136858,-0.055967584,0.101783924,0.1110148
0.46713006,0.09618398,0.7596493,0.87726235,0.7211274,0.63429993,0.67476934,1.175722,1.1529951,0.8384568,0.38506645,0.24079344,0.6889975,0.49384287,0.58858156,0.49569738,0.2663362,0.495295,0.23210311
-0.0020657405,0.09482911,1.008603,0.6078072,0.5444971,0.7299872,0.40205443,1.5987129,1.2812772,0.9566042,0.1324993,0.4830175,0.6760425,0.3433477,0.39598596,0.5025042,0.120296516,0.7994572,0.19530192
0.86737126,0.2670961,1.1050012,1.4021801,1.1127149,1.0681968,1.1622419,1.9792867,1.9193771,1.232842,0.7313934,0.5256624,1.3117585,0.97257173,1.0896987,0.88850546,0.5907679,0.97670716,0.46488714
-0.019627448,-0.046700146,0.6350757,0.4145915,0.3655423,0.37847364,0.27529147,0.87776995,0.78554237,0.6296332,0.069994435,0.17471115,0.30093336,0.14852925,0.16974542,0.25385278,0.010593653,0.3347489,0.09443839
1.1206237,0.3679696,1.3439919,1.7792228,1.4316096,1.3843563,1.4549459,2.5885534,2.5642529,1.510205,0.90854144,0.67607075,1.7937953,1.3269011,1.4115663,1.1887373,0.8034243,1.2768941,0.6222742
