size_D,duration_D,app,t01,t02,t03,t04,t05,t07,t09,t10,t12,t15,Generated_Var_3,Generated_Var_4,Generated_Var_7,Generated_Var_9,Generated_Var_10,Generated_Var_13,Generated_Var_14,Generated_Var_17,effort_D
0.5461399,0.44886744,0.3979591302040869,0.30257368,0.34927505,0.5474794,0.3431217,0.37247434,0.4101289746077385,0.4121674,0.40973356,0.3146116685388331,0.36498216,0.41642517,0.43509397,0.499465849967951,0.4427307357269264,0.46503013,0.4217376,0.4044072,0.5211941,0.4845634
0.22114591,0.10007033,0.053085098691490126,0.039322436,0.06189078,0.23670678,0.046685636,0.08659291,0.05622955037377302,0.09925082,0.09655014,0.03204258979574102,0.04025793,0.08577801,0.069224276,0.18405853104351186,0.10440768955923105,0.13427664,0.09185918,0.055998564,0.1893971,0.1739693
0.23957431,0.14546522,0.10735023426497656,0.06824088,0.121255815,0.26007682,0.12272537,0.10849154,0.09309422058565323,0.149479,0.15602106,0.07433929256607073,0.06921074,0.13728428,0.120579384,0.23252301395138086,0.1604905139509486,0.18030898,0.14206876,0.112893626,0.23284584,0.21324813
0.53652877,0.46076548,0.3660872833912716,0.2788316,0.28845412,0.5656449,0.27750647,0.34781834,0.4108253246495195,0.4108095,0.39612433,0.2828192717180728,0.34602532,0.4004882,0.4168773,0.4977491298649478,0.42064960793503914,0.45727053,0.3882599,0.38649344,0.5253925,0.46384895
0.19985929,0.11608121,0.06511051348894865,0.08521533,0.13222289,0.2400409,0.057708144,0.03113541,0.1108019866481192,0.10395414,0.078424275,0.056630099336990064,0.046979606,0.032259822,0.041687466,0.11935332716119963,0.042991320700867926,0.07897802,0.03804192,0.029224262,0.14626774,0.1719016
0.6109236,0.5107924,0.46847445315255465,0.3637089,0.41855526,0.6095109,0.41226602,0.44383618,0.48614892916893576,0.49297687,0.48785594,0.398716740128326,0.4437926,0.5024515,0.51455194,0.5669072040144323,0.5206117079388292,0.5416352,0.4907344,0.48611885,0.5817496,0.55735046
0.38589495,0.40636224,0.44588650541134944,0.8528496,0.83087295,0.6074514,0.42711085,0.2932897,0.8389294103357646,0.5180819,0.3731399,0.5651354434864556,0.43045446,0.09481266,0.15299311,0.020663067239784037,0.1298997970100203,0.029761028,0.122464195,0.11088908,0.11886862,0.60580736
0.15065646,0.07751015,0.03526706647329335,0.061779022,0.098991215,0.16858934,0.075288415,0.05201775,0.04943475296608518,0.074630335,0.038126796,0.07338621266137874,0.035448134,0.020735264,0.024577327,0.10249400014964001,0.032176386782361316,0.069103986,0.021980837,0.0165596,0.119360656,0.12601623
0.3607546,0.2704836,0.19608172039182795,0.13511986,0.12870765,0.3776572,0.13981843,0.13070607,0.22983401379004084,0.19808105,0.21527374,0.12997390700260927,0.17018583,0.20188093,0.21623462,0.30261226815673614,0.2325706067429393,0.2486507,0.1947694,0.18354945,0.3311578,0.29451662
0.31439131,0.1917154,0.14004605599539438,0.08015442,0.06491506,0.3303767,0.09593022,0.14458564,0.15069075904144555,0.18290788,0.18165761,0.09411212058878794,0.1040858,0.19063437,0.1776633,0.28742666724560006,0.20885397911460207,0.23531514,0.1752703,0.15386198,0.29651323,0.2504962
0.20982105,0.08827521,0.03904689609531039,0.019642055,0.056488156,0.22533442,0.038123846,0.059122026,0.04156472049388323,0.08974552,0.07498571,0.011760918823908116,0.014356345,0.058444455,0.05568015,0.16893421013605261,0.07457385254261474,0.12020452,0.06626977,0.039251834,0.17965508,0.15389481
0.15724437,0.068101734,0.02413905958609404,0.006265372,0.041719645,0.15994519,0.049969256,0.07226753,0.01625694397541664,0.06250872,0.043762863,0.04544314245568575,0.03072229,0.0415089,0.030413069,0.12295096337705781,0.059751744024825595,0.08120406,0.03492351,0.021630928,0.13561302,0.09725808
0.3762552,0.3058285,0.2845281115471888,0.20231694,0.31134886,0.38118637,0.2911123,0.17037347,0.2715312362918742,0.28583103,0.27295718,0.199536870046313,0.21394849,0.25956583,0.2709049,0.3276056796563408,0.26200827379917263,0.2942837,0.27087742,0.26310784,0.32806885,0.3798734
0.16153352,0.05793659,0.01905910509408949,0.03069657,0.052615225,0.16605312,0.05844724,0.068356544,0.025416852525011153,0.06304833,0.04063618,0.042010898798910117,0.025723994,0.034374267,0.023560472,0.12386909743214584,0.05518294448170555,0.083146214,0.035384804,0.016481623,0.13863198,0.10863673
0.3747072,0.2536256,0.18389555161044482,0.11287174,0.1443646,0.38431793,0.123909056,0.16571227,0.21010061260603677,0.2309067,0.2292673,0.13522066647793335,0.15764987,0.23010021,0.23172945,0.3297506197850372,0.24794351520564845,0.2797784,0.2239254,0.19967367,0.34826013,0.29487526
0.26809418,0.2048284,0.16406026359397363,0.07696679,0.1873101,0.28683275,0.1728189,0.1366325,0.14807801888468114,0.20438987,0.2064974,0.13811929618807037,0.11393243,0.1976071,0.16075394,0.28324081699444903,0.21804444819555516,0.22782794,0.1848223,0.16971998,0.28160876,0.2364106
0.21780628,0.10626869,0.06889117311088268,0.027260214,0.081731975,0.23530658,0.06483537,0.031186312,0.07840902070454124,0.10392718,0.10988417,0.03951635604836439,0.047954798,0.095252365,0.07735,0.18322651099359066,0.1108067089193291,0.13524935,0.08569534,0.07539873,0.20318419,0.16953482
0.15814157,0.06295544,0.025739831426016855,0.030540556,0.07621837,0.16803472,0.067965806,0.069639504,0.028349162700949764,0.068773344,0.04988709,0.05478855452114455,0.032461286,0.04039921,0.028299265,0.12263268235796095,0.060165607983439194,0.082645416,0.035254136,0.022641733,0.13561156,0.12052347
0.1126292,0.04254732,0.02324326067567393,0.0659391,0.07407302,0.11990226,0.11364436,0.08807367,0.020902694254161656,0.04077871,0.020391583,0.10972751902724809,0.07060233,0.03308402,0.021142565,0.08311838498710311,0.05496598250340175,0.053513613,0.021240756,0.014999971,0.09868522,0.069398195
0.4767846,0.40392646,0.3228205677179432,0.22786802,0.2373597,0.51310354,0.27123755,0.3414336,0.36866892212013536,0.39311036,0.3631598,0.2792025720797428,0.32192215,0.38663238,0.37752607,0.45948275756896545,0.41332955866704413,0.4167063,0.34859908,0.36332947,0.4847265,0.43169618
0.1397273,0.053966183,0.03305889369411062,0.051156223,0.10808641,0.14740402,0.09328431,0.064352304,0.04105121246307274,0.06599197,0.0430412,0.07784053221594678,0.043855548,0.031972736,0.023101874,0.10001566100093966,0.05110606088939391,0.06977458,0.028244734,0.016979456,0.11774788,0.10807317
0.099569514,0.045146648,0.031236957876304212,0.06319839,0.09136766,0.11139069,0.11577302,0.09143895,0.025996671559800295,0.04924448,0.021593362,0.1301931869806813,0.07566604,0.026954994,0.016536154,0.07471172948270378,0.04799064520093548,0.044868995,0.019671723,0.01725787,0.08472064,0.06715768
0.14936987,0.05036561,0.01851275414872458,0.008754939,0.045048,0.15972275,0.061161995,0.06193766,0.012627438757646325,0.05516109,0.04420857,0.04109718989028101,0.021681666,0.039754838,0.02276685,0.12230397733823864,0.060169883983011596,0.079134405,0.03090489,0.020091355,0.1304398,0.09536445
0.22803786,0.17388493,0.11192545880745411,0.0652729,0.14539444,0.25621268,0.117649674,0.096235305,0.11081512664890761,0.15543386,0.1445804,0.07389857261014274,0.068396926,0.12846658,0.10753288,0.218319433099166,0.13537606646239336,0.1684565,0.12589334,0.105252296,0.2208657,0.2111361
0.2723136,0.16291334,0.11004692899530709,0.061928034,0.067236125,0.2891986,0.082472205,0.12464127,0.1245418114725087,0.14581099,0.14761093,0.0905394169460583,0.09492403,0.1598795,0.14364949,0.24578155474689328,0.17776063222393676,0.19575077,0.13941641,0.12509505,0.2608083,0.21872209
0.19074252,0.115506604,0.08852557114744289,0.07773939,0.10750884,0.18985945,0.12617683,0.09592587,0.07288276437296587,0.100512445,0.09167209,0.10631634936836505,0.08776298,0.099696964,0.0883405,0.17482887048973222,0.1212692278730772,0.12839289,0.1077937,0.082515076,0.16554143,0.16741964
0.18368204,0.06416893,0.027177137282286268,0.0044374764,0.0180524,0.19561663,0.05109024,0.07473883,0.032755719965343204,0.070189565,0.06521483,0.02638733136126686,0.021683067,0.06595105,0.046505056,0.1566620293997218,0.08479470652052935,0.10988994,0.051301524,0.04063417,0.16653368,0.1291497
0.16313258,0.10930741,0.06445557355444263,0.118248165,0.122280896,0.21986274,0.054626226,0.042214245,0.1124105067446304,0.08246595,0.049065843,0.09208979079102092,0.060215622,0.015002251,0.030126251,0.07851582471094949,0.011873407812659218,0.051508855,0.019670635,0.022363186,0.09316373,0.17648506
0.1853295,0.10463704,0.07115704288429571,0.06222552,0.0854941,0.19684793,0.08674121,0.11435756,0.08091363485481809,0.09605111,0.09308466,0.10140855985914402,0.08372465,0.104840815,0.076693796,0.17469196048151764,0.12460264753973524,0.1287536,0.0961716,0.073183894,0.17203845,0.1633137
0.2157847,0.08901337,0.03811113118888688,0.016754955,0.04194835,0.23232065,0.03407228,0.07187906,0.04301317258079036,0.09279257,0.08225088,0.012537448746255125,0.0142453015,0.068318754,0.061082937,0.17867871072072264,0.08468888153111184,0.1309884,0.071949884,0.042319685,0.19130096,0.15416503
0.17737138,0.073520094,0.023861927613807236,0.029606223,0.052668214,0.19068697,0.04019326,0.040377975,0.036758455205507315,0.06823896,0.050845653,0.016229866377013364,0.012773126,0.038255498,0.033630423,0.12787777767266667,0.044750417524958244,0.089799955,0.044699833,0.0148956925,0.14363158,0.1394985
0.28055927,0.16234677,0.11511555848844414,0.05749941,0.07149327,0.30085066,0.11280525,0.13135684,0.14008833840530033,0.1623246,0.16360402,0.11286510871348912,0.10584965,0.16194886,0.15847668,0.25519091531145494,0.1917223308277669,0.20911013,0.14421855,0.13568915,0.2804429,0.23367327
0.03714779,0.0006223619,0.032979886702011324,0.07807702,0.10683179,0.07101841,0.17274374,0.17843166,0.0017186553031193182,0.032016933,0.01706414,0.18880440111955987,0.1102038,0.05061257,0.005953409,0.06478382388702944,0.09684168031583196,0.043771382,0.02447483,0.03354022,0.061009504,0.032164317
0.25088608,0.14303851,0.10104507989549201,0.07437965,0.079265594,0.26242346,0.07463908,0.1166341,0.09714823082889386,0.12898013,0.1301403,0.06311192368880762,0.08073172,0.12813836,0.118075795,0.22539313352358803,0.14662617533738245,0.17481737,0.14003204,0.10136399,0.2205515,0.21618089
0.5436378,0.45414105,0.36918189308181065,0.27518183,0.2842399,0.57099944,0.2886966,0.36494258,0.4097197245831835,0.4200532,0.40816304,0.304167569583243,0.3652874,0.41391873,0.42036733,0.5045541302732478,0.4341244265875573,0.46039134,0.39479536,0.4004979,0.5339013,0.47641528
0.21654645,0.11707707,0.08693254630674536,0.061460465,0.11294508,0.2227301,0.09508222,0.10724747,0.08797215527832931,0.11095706,0.118421406,0.10971255902874409,0.086801946,0.12610433,0.103114165,0.20017440201046413,0.14921686507831347,0.15286738,0.11121632,0.09804614,0.20784004,0.17767365
0.24577504,0.15243283,0.09259278074072191,0.14223883,0.14286697,0.29286808,0.053803384,0.013127297,0.19099619145977148,0.13444245,0.101389766,0.054436827556317235,0.07451719,0.044705585,0.05859094,0.11606360196381613,0.04922057207794279,0.08120531,0.048114017,0.038252488,0.16126451,0.24059696
0.338576,0.28494474,0.23685481631451835,0.18672818,0.16935754,0.35940233,0.19978017,0.25132272,0.21059909263594556,0.25690013,0.25935295,0.17147888285211169,0.2121228,0.283981,0.24550664,0.34501632070097926,0.2934300006569999,0.30257642,0.28291488,0.23993422,0.34038,0.33637697
0.1250864,0.039951075,0.017728535227146475,0.030224115,0.051073074,0.13797027,0.07927722,0.0760611,0.012580931754855905,0.04189478,0.030449718,0.06950970804902919,0.039560705,0.032932922,0.014420234,0.10307197618431857,0.055923264407673555,0.06394167,0.022451073,0.01420033,0.1099112,0.085119665
0.29882216,0.2619778,0.25584814441518555,0.4785031,0.46306288,0.45226693,0.20891112,0.116262674,0.494400949664057,0.3030997,0.21433908,0.29253292074670795,0.22719455,0.04116258,0.09163306,0.0501967400118044,0.07392882260711774,0.035037156,0.05822213,0.06014262,0.12815632,0.39669687
0.2220572,0.118787944,0.08279324172067583,0.05047378,0.08217132,0.2268539,0.08613187,0.092151314,0.07360679441640768,0.11190161,0.111208886,0.06124802787519721,0.05673921,0.10347429,0.09328378,0.19820262189215732,0.12451487754851225,0.15018764,0.11086281,0.08176857,0.19189522,0.18890399
0.17017493,0.06234361,0.028916013108398687,0.006932646,0.06886369,0.1776563,0.07731402,0.051884174,0.023364843401890604,0.07637815,0.05991921,0.03415533658446634,0.014595449,0.050140202,0.038670026,0.1393191283591477,0.0713009028699097,0.09565194,0.04482685,0.029978186,0.1506397,0.12316816
0.17222264,0.062160376,0.022587565741243425,0.009768277,0.042734325,0.18099722,0.05526817,0.052330375,0.020053194203191654,0.06544618,0.05267352,0.023724613627538638,0.0101107955,0.042093813,0.032422014,0.1372208682332521,0.06289158371084162,0.092461094,0.040020138,0.021225214,0.14645487,0.11939315
0.18596068,0.07820468,0.031202119879788007,0.012653083,0.051043928,0.19744527,0.05019766,0.060406804,0.0339256100355366,0.07903884,0.06473158,0.021665749833425015,0.01589188,0.053129762,0.042177342,0.15062419903745194,0.07291511270848873,0.10649213,0.05435057,0.02955012,0.16209912,0.13463043
0.2385758,0.13422765,0.07244423775557622,0.039488256,0.06483978,0.25089198,0.054686725,0.060106933,0.0832865549971933,0.10812548,0.108674705,0.03604727639527236,0.0429641,0.09074807,0.08539329,0.19612009176720552,0.10786591921340807,0.14547007,0.09581457,0.0717607,0.20879152,0.17856817
0.5031897,0.41016737,0.33381172661882735,0.23257136,0.2689975,0.5322854,0.28071105,0.33408806,0.37844654270679257,0.37731317,0.37332818,0.29772609022739094,0.3429986,0.3815393,0.3982571,0.4765964485957869,0.4141416585858341,0.43833232,0.36089897,0.3814019,0.5002344,0.43804276
0.20421636,0.11583522,0.09551064044893595,0.06410277,0.107438624,0.20354417,0.2515924,0.14463368,0.09991811599508697,0.15867016,0.13015717,0.15268583473141653,0.108407766,0.15154815,0.10821124,0.19897939193876354,0.18828067117193287,0.14888988,0.12998413,0.1256632,0.21106832,0.1677606
0.2626024,0.16689415,0.10251158974884102,0.16007918,0.14693266,0.31935108,0.043007553,0.013376981,0.21511936290716177,0.13992044,0.11228484,0.04769703223029677,0.07967219,0.04370883,0.06091348,0.11662384699743084,0.04776799222320077,0.07889272,0.04250203,0.037417546,0.16680807,0.24597126
0.28316954,0.205488,0.18298920170107982,0.11854166,0.16913438,0.3024567,0.18350512,0.18412146,0.14825974889558494,0.21676722,0.20387354,0.1605845239415476,0.1412937,0.2181882,0.18631113,0.29660476779628603,0.23631887636811236,0.24785298,0.2147456,0.19051106,0.2824478,0.27100864
0.2871222,0.20385526,0.14432615556738443,0.24316049,0.21035218,0.3658138,0.08927816,0.030840486,0.2972268178336091,0.16855991,0.14087042,0.09583857041614297,0.120663434,0.037869543,0.06883704,0.10322219619333178,0.05979382402061759,0.0637379,0.040826187,0.041953698,0.16270283,0.2803107
0.29350907,0.18833813,0.1204512779548722,0.12972295,0.098543465,0.33022964,0.050148427,0.0356597,0.1906802014408121,0.12173122,0.13420239,0.024841306515869344,0.08371526,0.09010653,0.10556545,0.18713681122820866,0.10629506937049306,0.14056793,0.09152652,0.077479124,0.22219539,0.25546813
0.25263092,0.17750151,0.1410775858922414,0.1673289,0.2020213,0.333487,0.10093123,0.04308462,0.22603699356221962,0.16332215,0.13973239,0.09415384058461593,0.0826298,0.06919068,0.08328707,0.1429794985787699,0.060998537900146206,0.109666064,0.06263827,0.07817553,0.17392975,0.26806393
0.2217409,0.1444917,0.11558738844126115,0.08113158,0.12979329,0.21921887,0.12118864,0.13489214,0.10213767612826057,0.12782055,0.12795663,0.12001235799876418,0.1087338,0.14031205,0.123081796,0.20861393251683596,0.1603745839625416,0.16073537,0.1414807,0.114515126,0.20276113,0.20214164
0.20023116,0.089987874,0.048924815107518484,0.03627494,0.059541166,0.20969124,0.05921316,0.07944846,0.051886308113178486,0.08873248,0.08004451,0.05763539123646087,0.041136533,0.07364605,0.06361831,0.1690930401455824,0.09152784084721591,0.12641409,0.073434904,0.052148357,0.1809789,0.1438022
0.17983654,0.08048099,0.034164380583561936,0.030980647,0.068171084,0.19348751,0.070657015,0.05140531,0.04344672260680336,0.07953775,0.064149305,0.035668576433142356,0.028092057,0.052743718,0.03812527,0.1406796984407819,0.0693715430628457,0.099427626,0.056504324,0.027912393,0.15348534,0.1442095
0.2188578,0.08972652,0.05390466160953384,0.012103915,0.075565875,0.23208079,0.07447809,0.07083166,0.06992443419546605,0.098005965,0.094034374,0.030054566994543296,0.03296882,0.08846794,0.06360396,0.1645411698724702,0.10294380970561903,0.12769294,0.07037987,0.069361165,0.19147678,0.15314555
0.30009902,0.20894527,0.15507408449259152,0.22046655,0.20957923,0.36885464,0.100723326,0.05316758,0.29091551745493105,0.1634593,0.16121525,0.08659794134020586,0.12120995,0.06597167,0.08898582,0.1356877781412667,0.08628410737158924,0.09790595,0.06291248,0.061548576,0.19252408,0.2914815
0.31386983,0.22193734,0.1513206348679365,0.09918189,0.08699262,0.3339213,0.09815335,0.16324607,0.16734743004084582,0.1849288,0.18810683,0.1195729580427042,0.13728145,0.20396975,0.18257374,0.28408928704535724,0.21676184832381515,0.2387481,0.18785994,0.16840215,0.30023772,0.26751366
0.3841222,0.30581674,0.23679556632044335,0.17296928,0.18442494,0.40020555,0.18209189,0.17972931,0.2789084467345068,0.24915516,0.24143505,0.15718169428183057,0.18537217,0.23731929,0.23467496,0.31010384860623097,0.24559619544038044,0.27114102,0.21107526,0.21638958,0.34866512,0.30031598
0.22460344,0.108707875,0.05421642457835754,0.037961513,0.05253917,0.24014848,0.041241884,0.08970299,0.0609993966599638,0.10105972,0.09816721,0.032794233720576625,0.04068744,0.09067695,0.07265704,0.18874585132475108,0.10770174922982506,0.13974078,0.09309496,0.059384868,0.19439206,0.17319287
0.6321926,0.59575576,0.5440382455961754,0.45239735,0.4799515,0.6323992,0.49758005,0.54640555,0.53301733198104,0.5661571,0.5569179,0.4818152518184748,0.53122187,0.5913194,0.5717075,0.6215796872947813,0.5798476420152358,0.5926935,0.5787307,0.5656885,0.6278237,0.60247296
0.26306236,0.13973285,0.08932913106708688,0.049104363,0.058518946,0.2775518,0.060040355,0.09963289,0.10049851602991096,0.11979473,0.12883884,0.07198985680101432,0.07264829,0.123987496,0.12190802,0.2248074434884466,0.14636188536381145,0.1775898,0.121342584,0.10199478,0.24326037,0.19757041
0.1719678,0.07288867,0.036795091320490865,0.036144048,0.071296036,0.17765975,0.07638836,0.073985904,0.03728208223692494,0.07797806,0.061088935,0.06296601370339862,0.0371024,0.058071956,0.04783266,0.14565000873900052,0.07693413630658635,0.105512634,0.05481942,0.038331494,0.15763104,0.12090518
0.13821124,0.06964137,0.03334118066588193,0.05665517,0.08184737,0.14942059,0.098320305,0.061332703,0.03475527708531663,0.05752167,0.044925123,0.08183636181636382,0.04768026,0.04238616,0.025048546,0.09568700574122034,0.055022606497739344,0.06418064,0.03682904,0.022537604,0.10548314,0.11723583
0.19392626,0.077406764,0.039697658030234194,0.039076686,0.006792009,0.20732948,0.06554437,0.0693903,0.04470904268254256,0.0709009,0.0625142,0.04321670067832993,0.040008783,0.063210174,0.061180674,0.15824464949467898,0.08534697146530285,0.12130608,0.071854904,0.045710847,0.16811967,0.13932523
0.5304846,0.46718815,0.3874045812595418,0.30040723,0.2875107,0.5521377,0.302898,0.3764074,0.41530188491811315,0.4289485,0.4135299,0.306375969362403,0.3770304,0.4386406,0.42827275,0.5072359704341582,0.43910331608966835,0.4663138,0.4201231,0.41584194,0.5265009,0.482226
0.21624127,0.13213143,0.07353622264637773,0.09562686,0.14136517,0.26297092,0.035732687,0.01207301,0.13619377817162667,0.11785671,0.08738367,0.03614633938536606,0.04487723,0.03317681,0.046169214,0.11918976715138604,0.023599085640091434,0.08137576,0.028921187,0.028284222,0.14381315,0.19373123
0.15649676,0.09253691,0.06159273684072631,0.029873908,0.12851942,0.1712822,0.12241483,0.07849762,0.05971174358270462,0.109548956,0.07752167,0.10268713973128603,0.06687012,0.07847582,0.05726085,0.14154121849247311,0.09570369642963035,0.10610725,0.06486489,0.057108596,0.15653524,0.1417827
0.23278454,0.14564742,0.100624029937597,0.089779735,0.10351795,0.25364614,0.08760089,0.13894147,0.10161950609717037,0.13024336,0.14282233,0.09187372581262741,0.09900689,0.14314517,0.10712444,0.2199758531985512,0.15624225437577455,0.16707051,0.14380954,0.105938345,0.21326901,0.2135077
0.20624804,0.13335319,0.09193629580637042,0.09963086,0.14860255,0.25960103,0.08017355,0.016357452,0.1323562179413731,0.117152184,0.094180524,0.06879218712078128,0.06134361,0.041099533,0.055263557,0.12021645721298745,0.05178729682127031,0.08521426,0.0397985,0.03892593,0.15207683,0.19562414
0.28032875,0.2654929,0.2761255723874428,0.52457154,0.49866664,0.45208848,0.23528999,0.15912846,0.521745431304726,0.30759785,0.22577387,0.3392257660774234,0.24479797,0.037984565,0.084101684,0.0314319598859176,0.057942668205733176,0.025230784,0.053713426,0.059837714,0.10620296,0.4061222
0.2022473,0.078259155,0.035443108455689154,0.01755482,0.04695785,0.21424985,0.042607546,0.070174724,0.03629435817766149,0.08472267,0.075101465,0.025687453431254656,0.01692909,0.06270726,0.05400238,0.167306700038402,0.07960178603982139,0.12099448,0.06624888,0.039133504,0.1783436,0.1409261
0.46956396,0.3576045,0.27879134212086576,0.20434928,0.20240408,0.47747284,0.18928331,0.23831996,0.3099408885964533,0.29994127,0.30068472,0.18737836126216387,0.24978521,0.30007562,0.3189327,0.4050259243015555,0.32641878735812124,0.36014086,0.29027897,0.28359866,0.43125194,0.3862508
0.25818816,0.17447147,0.13658178634182136,0.2197938,0.20545429,0.33617893,0.096861064,0.021722525,0.26104641566278497,0.14909613,0.1270341,0.10705132929486706,0.106345534,0.031477436,0.06193561,0.09546110572766633,0.05363141963685804,0.06145143,0.039758325,0.04021786,0.143704,0.27060258
0.15808855,0.045493092,0.017552880244711973,0.02533105,0.0024813116,0.16062921,0.058702946,0.0729596,0.011663899699833983,0.040989384,0.03935702,0.03572377242762275,0.027534008,0.044076964,0.0332359,0.12900656774039407,0.06292022370797762,0.08334814,0.048106447,0.023784295,0.12877783,0.10285001
0.66035485,0.57801294,0.5614039938596006,0.437828,0.543958,0.68307036,0.5292195,0.5112263,0.55152583309155,0.58335197,0.58866465,0.5291789470821052,0.51808345,0.5807328,0.59511167,0.6544113392646804,0.599964740003526,0.62693673,0.5878262,0.58433914,0.65121317,0.62471634
0.14607999,0.08347377,0.04553214744678525,0.09206566,0.09884745,0.16865042,0.09585887,0.059828013,0.057441713446502805,0.05861576,0.04366298,0.10293068470693152,0.05883062,0.02334772,0.03230544,0.08887549533252972,0.028541875145812485,0.058657136,0.028006762,0.01968892,0.10504168,0.1228272
0.19470358,0.076376274,0.03726793627320637,0.02242136,0.05996406,0.20409495,0.055962026,0.07451996,0.03416598204995892,0.0835226,0.07283054,0.02801081219891878,0.021875292,0.059451133,0.049469076,0.15841380950482856,0.07993895200610479,0.11293432,0.06362216,0.035264716,0.16818225,0.14168015
0.16691709,0.055782836,0.023500872649912734,0.040857702,0.019415319,0.16840234,0.0508523,0.08295795,0.02404958144297489,0.046309978,0.045829117,0.041950221804977816,0.033662736,0.04515198,0.037323453,0.13214023792841428,0.06311661868833812,0.087465554,0.054900125,0.02404967,0.13420287,0.11452153
0.18448399,0.07305476,0.03148106885189311,0.033786863,0.032676786,0.19861412,0.059493363,0.07488096,0.0400031684001901,0.07075153,0.06641674,0.03659718834028117,0.033388853,0.061574712,0.046850346,0.14824258889455535,0.07948773205122679,0.10796821,0.06776945,0.03479664,0.1619294,0.14333114
0.30019748,0.16780333,0.11914903208509678,0.07045573,0.08002639,0.32152373,0.09052968,0.13177276,0.13571234814274089,0.16447204,0.17315227,0.09372868062713194,0.09720835,0.16397825,0.16642424,0.273439116406347,0.19628506037149396,0.22127981,0.15604092,0.14062686,0.28576654,0.24291556
0.33377135,0.24371234,0.23525180647481933,0.33957905,0.36374652,0.42859864,0.18640882,0.053804457,0.4027684541661073,0.2416921,0.22441235,0.17728818227118176,0.17761934,0.07887219,0.10779806,0.11859591711575503,0.10001544999845499,0.09919673,0.07384892,0.086785525,0.18226014,0.34937644
0.16591397,0.079206765,0.03598664340133565,0.025925398,0.08280504,0.1658401,0.080495715,0.063061655,0.027909652674579163,0.08038224,0.051297814,0.0510169218983078,0.034163505,0.041473076,0.035045452,0.12759710765582646,0.061726191827380816,0.08636467,0.04003042,0.030335724,0.14030811,0.12087716
0.17335963,0.06818353,0.03356708264329174,0.023617297,0.0768708,0.17575137,0.07559401,0.07145029,0.03098215385892923,0.08039346,0.061477467,0.04432788056721194,0.028009623,0.053802013,0.041532435,0.14211330852679852,0.07525356847464315,0.10045026,0.051489547,0.031925827,0.15564696,0.1248153
0.20908415,0.08213678,0.04719800728019927,0.026797175,0.058166683,0.21966192,0.058064222,0.07988003,0.04897816793869007,0.084581405,0.08714108,0.05096035690396431,0.036447078,0.083333686,0.064992435,0.17162708029762483,0.10304698969530102,0.12870951,0.0777608,0.05544527,0.18286873,0.16170312
0.16725883,0.063468784,0.020817634918236506,0.028375328,0.048380494,0.1761384,0.056901515,0.0654234,0.02534860552091633,0.061322898,0.04800178,0.04311060568893943,0.024731696,0.04057254,0.032686047,0.12715030762901847,0.05611885438811456,0.08763839,0.039418146,0.020565823,0.14196116,0.11812908
0.23854393,0.11901739,0.08044115195588479,0.046501487,0.10620588,0.24707192,0.08289653,0.06271079,0.08168478490108709,0.11963257,0.1110487,0.041137392886260706,0.04007879,0.09138374,0.09099945,0.1964354017861241,0.11285229371477062,0.14845106,0.101057544,0.08205785,0.20626655,0.1947826
0.25314143,0.16822796,0.12522625747737423,0.12102696,0.13984287,0.3037812,0.09626168,0.047016114,0.1622051797323108,0.14368361,0.12817198,0.05744042425595757,0.07013652,0.080627635,0.1037165,0.18212171092730267,0.08532767646723234,0.13547118,0.08861227,0.083314046,0.20001572,0.24669449
0.3546611,0.26209706,0.23541017645898232,0.30798095,0.32140213,0.43146443,0.19571942,0.060996145,0.3883714933022896,0.22910571,0.24650455,0.1413884858611514,0.18599913,0.13238096,0.14537683,0.18126295087577707,0.1495088650491135,0.14974965,0.12245397,0.11617021,0.23497798,0.3571627
0.25865805,0.12941608,0.07858953214104678,0.04511541,0.0533666,0.27020538,0.04384482,0.08844206,0.07813276468796589,0.11982739,0.11580503,0.02844562815543718,0.04106596,0.10466328,0.10227438,0.220095483205729,0.12554192744580725,0.16856954,0.11244972,0.07881129,0.22624877,0.19430764
0.13864373,0.046982985,0.027754050224594977,0.014741689,0.077655256,0.15771373,0.08316499,0.0719375,0.01705242802314568,0.06637815,0.0436894,0.07257970274202973,0.03520906,0.047423095,0.024973981,0.11163475269808518,0.07277400272259972,0.07858357,0.03465669,0.029332846,0.12553917,0.09647513
0.17362264,0.05688833,0.030706208929379104,0.025791347,0.029318064,0.18213439,0.066470385,0.062406987,0.033197464991847905,0.057895005,0.05601819,0.05417766458223353,0.033759058,0.053743646,0.046842538,0.1369741382184483,0.07135637886436211,0.09637807,0.05380045,0.036988437,0.14748164,0.12106483
0.2756194,0.21091147,0.19472118052788195,0.35208666,0.32599676,0.39534992,0.15220565,0.06203839,0.37192347231540834,0.22198641,0.1709018,0.19582875041712497,0.15985829,0.03232634,0.07396417,0.07018533421112005,0.06453887354611265,0.04433581,0.042670414,0.046382234,0.13274327,0.3251912
0.23554157,0.12729423,0.08538771146122885,0.06237778,0.09686297,0.24685901,0.07468021,0.108902454,0.09352498561149913,0.11166644,0.12841111,0.09196861680313831,0.08324376,0.1327444,0.10357272,0.20796215247772915,0.1502493849750615,0.15762617,0.120498195,0.096308306,0.21491006,0.19319758
