AFP,Input,Output,Enquiry,File,Interface,Added,Changed,PDR_AFP,PDR_UFP,NPDR_AFP,NPDU_UFP,Duration,N_effort,Generated_Var_4,Generated_Var_10,Effort
0.064997114,0.03181655381834462,0.099867605,0.30641082,0.04763996,0.5097225,0.06476565388593923,0.14732486,0.49304667,0.4736388726361127,0.49996522,0.4810105,0.2442595,0.2705264862315892,0.3076825,0.33038616,0.2543844
0.124770135,0.12918104708189526,0.16665435,0.18058655,0.112828165,0.51961946,0.1336843080210585,0.11460735,0.061095245,0.04208715979128402,0.09661077,0.073886156,0.41690946,0.06870913412254805,0.35347748,0.34167194,0.06379606
0.09176549,0.0803998479600152,0.084500656,0.22108895,0.18956694,0.42812824,0.10359688621581317,0.118219376,0.23622613,0.21507876849212312,0.22642541,0.21408884,0.4418804,0.1376188282571297,0.72897387,0.38067055,0.1389898
0.09355137,0.09312583068741692,0.094027564,0.18298857,0.16329816,0.46278438,0.09804456588267396,0.11730057,0.18403827,0.1625804737419526,0.19276239,0.17615405,0.41223904,0.1384154483049269,0.5105505,0.308177,0.14141473
0.14905116,0.10736293926370606,0.14541489,0.27108142,0.14099503,0.5935404,0.10548020032881203,0.19637159,0.049538694,0.04692852030714797,0.06801304,0.052111633,0.22714469,0.10572976634378599,0.24797297,0.46540737,0.11512695
0.30445316,0.200931679906832,0.21566543,0.54150015,0.3225324,0.6546128,0.3072437784346267,0.08200662,0.12039126,0.13706598629340136,0.1021384,0.11835362,0.47464797,0.2448452446907147,0.54849625,0.8137989,0.28107238
0.09159859,0.05154730484526951,0.15883075,0.1887713,0.06709722,0.5994574,0.0829915649794939,0.15392852,0.07427558,0.06919922708007728,0.08578455,0.06947087,0.5012877,0.08995584539735073,0.55910015,0.5953512,0.08771646
0.17363954,0.08681536131846386,0.2333484,0.3440273,0.11767474,0.53021157,0.11351755181105311,0.24038601,0.23672344,0.22655916734408324,0.22331782,0.21479312,0.5492543,0.25319761519185696,0.41810513,0.37017155,0.2788836
0.1480061,0.13140296685970332,0.09337078,0.40824544,0.10941854,0.47748876,0.10646643638798618,0.17811295,0.19891925,0.18980799101920087,0.20433405,0.2053487,0.15172122,0.14263073855784433,0.5356345,0.30577278,0.1432882
0.20672426,0.11420022857997712,0.2213608,0.41446966,0.16808683,0.68642485,0.19065353143921188,0.15660562,0.11589066,0.10664446333555366,0.13678412,0.12608778,0.56800735,0.20782959246977556,0.61267424,0.44624805,0.21482821
0.07905684,0.06621249837875016,0.09773148,0.26458412,0.09583134,0.5161565,0.06191130771467847,0.15243787,0.0423767,0.02626830437316956,0.05753641,0.033908207,0.116771966,0.07408749044524943,0.25641346,0.3290043,0.07712954
0.09575545,0.11195758880424111,0.07480095,0.25194627,0.13536304,0.44181922,0.08342186100531167,0.15501055,0.17583239,0.15717291428270855,0.16057594,0.14310035,0.36564076,0.09508906570534395,0.387887,0.396595,0.106662884
0.128465,0.12646313735368625,0.059521668,0.3816198,0.14693111,0.4883368,0.13342977800578668,0.10565207,0.16602565,0.1614010638598936,0.17814961,0.1779447,0.12674432,0.14939083896345035,0.48941135,0.41715527,0.15944333
0.23336759,0.15202571479742852,0.20509635,0.3259747,0.25315163,0.7521812,0.2182622930957376,0.13487293,0.102534,0.09990479000952099,0.11638299,0.111598305,0.26735592,0.19505199170311951,0.22014332,0.40058517,0.2149394
0.15014304,0.10247533475246651,0.20936826,0.2850352,0.10914031,0.48916054,0.11437918686275121,0.18864077,0.10331936,0.08398304760169524,0.11101161,0.100576885,0.32058758,0.11762254705735282,0.38242817,0.2594614,0.1342105
0.10868368,0.16117082388291762,0.09830321,0.3515358,0.12185298,0.38190365,0.1129664867779892,0.13693565,0.28137064,0.2553096744690325,0.28115666,0.2629354,0.4707359,0.19744819184689152,0.67423964,0.4292555,0.19273444
0.16916645,0.21705213829478615,0.16874564,0.34529126,0.056095682,0.5387021,0.15030254901815296,0.14954743,0.13128333,0.11915981308401868,0.117959976,0.113979,0.718066,0.09595241975714519,0.7093458,0.3730669,0.11602661
0.074178,0.07141664285833571,0.07311151,0.25133774,0.095381245,0.552465,0.07381909042914543,0.15080063,0.040384438,0.03358085864191414,0.064455956,0.048468143,0.13252121,0.07797867467872048,0.37991714,0.543396,0.0789696
0.11543176,0.08929721107027888,0.11936945,0.31219527,0.07468991,0.4774971,0.07045440422726426,0.18501297,0.09461143,0.0907845509215449,0.10734248,0.10293998,0.16398522,0.10701810642108639,0.43701506,0.2814045,0.10846092
0.15604825,0.1498214050178595,0.12532783,0.38615406,0.10142112,0.4453355,0.11722832703369962,0.19067551,0.2673205,0.25275907472409254,0.26749203,0.26780933,0.082421,0.23452796407167786,0.48986578,0.3506565,0.23921265
0.13899183,0.1698502430149757,0.16645241,0.23672366,0.10205418,0.49289384,0.14347926860875612,0.1353538,0.09754537,0.08404440159555983,0.1005103,0.09192146,0.46768343,0.10650234639014079,0.57260036,0.37912273,0.11388689
0.09970933,0.12997525700247428,0.10465832,0.32340735,0.07750952,0.32726976,0.09333675560020534,0.12888946,0.28024435,0.2421254257874574,0.24291886,0.2164689,0.5873692,0.1687026301221578,0.40349054,0.17281914,0.1789328
0.105842516,0.11798530820146917,0.097522065,0.28196615,0.036285456,0.5470742,0.07405725444343528,0.15773872,0.113828726,0.09425326057467394,0.11332866,0.09479712,0.33483386,0.08790632127437928,0.30052328,0.27128506,0.09802514
0.118652515,0.06892527310747269,0.1098859,0.18482853,0.18320218,0.79183817,0.10447475626848539,0.19157505,0.07985481,0.07470721752927824,0.105378345,0.09666525,0.17033525,0.14707066882424014,0.3542366,0.41910458,0.15351225
0.22885627,0.21730077826992214,0.2671379,0.37516955,0.16659443,0.4646798,0.17118823027129382,0.25555116,0.06318672,0.07299889270011073,0.07096262,0.07689292,0.20351021,0.14065015843900952,0.6329231,0.48436165,0.14643438
0.27804157,0.23370159662984033,0.34091997,0.3880745,0.19374806,0.4577868,0.2454627947277677,0.17945182,0.054244086,0.04406376859362314,0.0715407,0.06447683,0.5338658,0.10013697200821832,0.60183716,0.4483099,0.11473714
0.1143995,0.13440413655958633,0.12826039,0.29298532,0.09525481,0.417872,0.12832305769938346,0.1285797,0.18642007,0.16957807304219266,0.16024835,0.14343913,0.4744271,0.16038725962323558,0.39076853,0.48513508,0.17247246
0.14473647,0.13609935639006435,0.10030168,0.22846866,0.13933906,0.72944534,0.1388143983288639,0.12661447,0.16586715,0.15528205447179455,0.14067684,0.12216471,0.52858466,0.1451128487067709,0.4449706,0.9314852,0.17206414
0.13802867,0.13345892665410733,0.08761932,0.25720504,0.17837824,0.6163293,0.11498299689897981,0.16944,0.15693176,0.13422429657757035,0.14592758,0.124463,0.41261065,0.11978957718737464,0.31184912,0.40292454,0.14029562
0.15981555,0.18876538112346186,0.24022602,0.31577426,0.07262698,0.20668447,0.04400154264009256,0.4063989,0.24368736,0.23724884627511536,0.21287818,0.21976168,0.3233589,0.20448432226905935,0.34872723,0.36195946,0.22510163
0.09791851,0.12632964736703525,0.08856794,0.2426544,0.13338251,0.37683743,0.09678813580728815,0.15344132,0.32146385,0.298824970117503,0.30325353,0.29285634,0.29130274,0.18464511107870668,0.52573633,0.36425114,0.19523063
0.073036104,0.05911343708865629,0.14639731,0.32070693,0.022853509,0.4005896,0.07160234429614067,0.15371422,0.3565506,0.33655592634440734,0.37245992,0.3532899,0.33851838,0.1684493801069628,0.25091267,0.2501316,0.1491372
0.35509217,0.3876323012367699,0.41396406,0.22926366,0.28864655,0.674186,0.3560395413623725,0.14736068,0.14620373,0.14174689582531041,0.15738328,0.15650456,0.3304779,0.33646586018795166,0.61919737,0.40894318,0.3421383
0.22798866,0.17387048261295174,0.2406023,0.32557362,0.22565451,0.6859314,0.25760345545620733,0.07692359,0.10985565,0.10000584999941499,0.12150151,0.10963535,0.24144694,0.214634882878093,0.25665426,0.45154858,0.2290401
0.17588939,0.20920178907982107,0.21381363,0.4077019,0.050958227,0.24571706,0.0,0.5507327,0.15743324,0.14771740522825946,0.15158643,0.14943598,0.28937265,0.21405608284336497,0.3941779,0.3325014,0.21158955
0.12550065,0.1909360709063929,0.08706017,0.26891756,0.16242258,0.3809281,0.12776716766603005,0.12662502,0.38689673,0.3604837639516236,0.3675393,0.35094976,0.5018083,0.2676143460568608,0.46141243,0.41790295,0.2661943
0.12382605,0.1210323878967612,0.14964712,0.18825635,0.13078527,0.55476105,0.13014114780846886,0.101791285,0.17886049,0.1614719438528056,0.16307586,0.14754406,0.50722003,0.1366595381995723,0.42809916,0.34810162,0.14700836
0.251117,0.2804049019595098,0.11570218,0.47824222,0.1853648,0.6270578,0.20233799214027953,0.17582849,0.194388,0.19671165032883495,0.18918855,0.19305895,0.71918035,0.32426078945564735,0.6214256,0.3621807,0.34823385
0.12279627,0.11453756854624314,0.15294386,0.14266706,0.15536629,0.4955786,0.1094198815651929,0.14789917,0.19046798,0.16755607324439264,0.17622188,0.15762118,0.5440309,0.12696050761763047,0.34687138,0.4076681,0.1486054
0.074491434,0.05411299458870054,0.14817473,0.26711553,0.0,0.4100711,0.04449446766966806,0.2034961,0.54216033,0.5216821478317851,0.55255663,0.5391539,0.20133859,0.2928561175713671,0.36486006,0.3931446,0.25702044
0.27057,0.33629452637054735,0.2139031,0.49098462,0.1613044,0.6227034,0.286440117186407,0.10358839,0.41043553,0.39564016043598393,0.38838995,0.38153028,0.8947017,0.6709131402547884,0.46405458,0.4951887,0.6749401
0.12896985,0.1418836558116344,0.111171156,0.32942748,0.131115,0.4414241,0.11636831698209903,0.12026871,0.20717192,0.19030031096996888,0.18561143,0.17786805,0.37893504,0.14069661844179712,0.5837574,0.3580656,0.14692426
0.10627329,0.11870084212991577,0.099154025,0.25859523,0.11910093,0.55034757,0.11732729703963783,0.13267832,0.364898,0.3318579168142083,0.35093015,0.32033366,0.4089753,0.23718173423090408,0.37057877,0.49876404,0.23792274
0.123784035,0.11205476879452311,0.079571754,0.3138769,0.16450015,0.49582642,0.09968853598131217,0.17877176,0.2089155,0.18806071119392886,0.19752786,0.18390886,0.30805093,0.12232228333933699,0.33949423,0.28006935,0.14036493
0.08276687,0.03792324620767538,0.0833389,0.3507338,0.1213727,0.303039,0.06868380012102801,0.17714894,0.2671377,0.23544514645548534,0.29808548,0.2700544,0.25452945,0.06113424366805462,0.38011312,0.3909979,0.04593569
0.12046459,0.12866921713307827,0.083978474,0.346046,0.0951314,0.45524412,0.10531758631905518,0.15627812,0.13863903,0.13117374688262531,0.15155481,0.14578722,0.21006413,0.10748579244914755,0.40702152,0.4137602,0.10896657
0.13890445,0.15835683416431656,0.14497995,0.33774227,0.083532855,0.437402,0.1357433881446033,0.13987362,0.065170735,0.06600622339937766,0.075798094,0.073023744,0.31310016,0.0819334449160067,0.5598016,0.48198223,0.08897704
0.1768485,0.1514086448591355,0.17086674,0.30319828,0.23162463,0.49351028,0.19900707194042433,0.09610058,0.2589672,0.24710507528949244,0.23807901,0.23491082,0.50361294,0.30897869853872195,0.5737891,0.46652508,0.3264945
0.083705194,0.13688541631145837,0.057004698,0.36729923,0.09294234,0.3580771,0.08777272526636351,0.15211843,0.21847159,0.20556297944370203,0.23148052,0.2277178,0.13323155,0.06377157982629479,0.50476503,0.22589207,0.060092174
0.26442105,0.23458225654177434,0.263814,0.5302181,0.13966325,0.5084505,0.12733221763993308,0.432964,0.12456597,0.1291558470844153,0.11862966,0.12690863,0.55922675,0.267301516038091,0.5580888,0.38134766,0.28033522
0.277909,0.25988337401166256,0.24598242,0.66028225,0.07254571,0.3113098,0.06716464902987894,0.5745387,0.048765723,0.07256532274346772,0.04874494,0.07265501,0.34064597,0.169698800181928,0.51773787,0.4137783,0.1835505
0.1208967,0.1102115549788445,0.19058634,0.3518846,0.05634653,0.26244843,0.04416448264986896,0.31226277,0.19885945,0.19670255032974496,0.18341732,0.19161086,0.3384482,0.12147518228851095,0.62399626,0.41791248,0.14409716
0.20164767,0.2183241581675842,0.24367157,0.37397647,0.09244462,0.41605288,0.15230477913828677,0.22382826,0.2340563,0.21981169801883016,0.202796,0.19813521,0.7422011,0.2459484447569067,0.52804375,0.2757883,0.26192012
0.15757546,0.3237220676277932,0.103695735,0.2393293,0.19035089,0.42498714,0.18826901129614068,0.097026676,0.56429446,0.5584396441560355,0.52567816,0.5280329,0.53446424,0.48131817887909073,0.65787363,0.46395302,0.46755183
0.07819759,0.08762202123779787,0.11214237,0.22589408,0.05041359,0.3939766,0.0757027385421643,0.13324913,0.18950161,0.17859335214066477,0.19534348,0.18902886,0.39852208,0.09362681561760894,0.70969725,0.59631157,0.09431389
0.068679005,0.08212889178711082,0.10542649,0.18000448,0.11611277,0.39593714,0.06913726414823586,0.14832541,0.3620005,0.33784036621596336,0.37077382,0.34584564,0.32788658,0.20488116229286976,0.20616817,0.29326534,0.19226022
0.13740453,0.14312563568743641,0.14154552,0.4222898,0.05748818,0.37610084,0.04338522260311336,0.3486232,0.06384583,0.06863910713608928,0.07472338,0.077662386,0.32386816,0.09483980969038859,0.68626595,0.55910873,0.1013439
0.40398103,0.3854482414551758,0.38857698,0.5299775,0.26177737,0.696223,0.3378939802736388,0.2587036,0.17447996,0.1731946126805387,0.1586048,0.15456854,0.76130044,0.43449632606977956,0.5938635,0.5248575,0.45989534
0.20532975,0.06219428178057182,0.18004565,0.49251443,0.20235361,0.66374505,0.1847159210829553,0.12637588,0.155308,0.16825261317473866,0.13739282,0.12980032,0.61032283,0.1932806315968379,0.5227299,0.57884026,0.221008
0.39329854,0.35836070416392957,0.42577657,0.48222834,0.2633978,0.57963544,0.33869379032162744,0.20836478,0.1283105,0.10367298563270143,0.12526746,0.10451748,0.8601345,0.27191804631508276,0.5723214,0.34834766,0.29069445
0.4082056,0.4119688188031181,0.37456587,0.4478675,0.30807886,0.79109585,0.4156937249416235,0.06656169,0.24897765,0.2514168948583105,0.23225518,0.22291726,0.85852706,0.562996433779786,0.43698597,0.5856352,0.57603246
0.10292769,0.15696646430335356,0.0889198,0.16817999,0.096977785,0.57663196,0.08726952523617151,0.16271996,0.105287984,0.09292457070754293,0.092762776,0.08468034,0.35985392,0.11592038695522322,0.50617886,0.3562069,0.12183918
0.087266125,0.06301213369878662,0.072748624,0.31894976,0.14731786,0.4547564,0.09588829575329776,0.13001013,0.55463964,0.5247021475297852,0.53802425,0.50589716,0.39411753,0.24823628489417712,0.3572793,0.31729603,0.23598883
0.26203936,0.18761445123855486,0.27784947,0.35788062,0.24959868,0.57337075,0.2565576553934593,0.10860925,0.11111387,0.10368897963110202,0.11120347,0.10030299,0.56018734,0.1720717203243032,0.4327631,0.38241005,0.19640249
0.06376013,0.0814025618597438,0.07125527,0.19865203,0.14717183,0.29724026,0.047645522858731366,0.18831697,0.31301478,0.2916762508323749,0.30810353,0.29738903,0.33390343,0.11006352660381159,0.62072897,0.34814644,0.11593597
0.13993779,0.20316556968344301,0.120427474,0.23534608,0.10996929,0.6053973,0.1602398896143934,0.08388831,0.27570927,0.2733549726645027,0.23261184,0.21471877,0.43833745,0.23040710382442625,0.25106573,0.58174324,0.26029456
0.11723949,0.15483303451669653,0.1339962,0.19891983,0.15670496,0.5093473,0.14607878876472732,0.114248276,0.27557862,0.25236052476394755,0.2584246,0.24368425,0.40585202,0.26766006605960396,0.4163742,0.37964725,0.2698538
0.14587471,0.14342482565751744,0.1565157,0.28770915,0.097138464,0.5017193,0.11990120219407213,0.18221954,0.10826451,0.09871889412811058,0.11569478,0.11107214,0.45675376,0.09980816598848997,0.6134019,0.410985,0.1072689
0.089266025,0.13408426659157333,0.123595774,0.26428765,0.04323332,0.4317431,0.08983489539009373,0.18289524,0.07420497,0.052619994738000525,0.07511618,0.060223788,0.40002227,0.04048915442934927,0.4912839,0.3426628,0.056723278
0.12716106,0.1388941561105844,0.21801235,0.16802678,0.07278992,0.42147753,0.11730784703847082,0.15518966,0.08951218,0.07465142253485775,0.09562971,0.08443759,0.3833162,0.07610439456626367,0.45258856,0.2895317,0.086036995
0.12740655,0.12754799724520025,0.19339287,0.23027575,0.049526546,0.52467877,0.11750265205015913,0.17553154,0.12697923,0.10583832541616746,0.12964691,0.108518995,0.51793146,0.11741197704471863,0.45517159,0.53282833,0.13670333
0.13870807,0.18642608135739186,0.13200787,0.17832698,0.1651239,0.5268706,0.15050179903010794,0.10817868,0.4381971,0.4146568385343161,0.43413305,0.41633755,0.4993144,0.3345157400709444,0.5512781,0.6402111,0.31787154
0.13456786,0.12562172743782726,0.10759632,0.3337893,0.15090305,0.6008846,0.14134519848071192,0.13997899,0.11902678,0.11490935450906455,0.10294461,0.08641718,0.49142727,0.13490227809413669,0.25651407,0.41403294,0.15570891
0.1679444,0.1713571628642837,0.14007533,0.33094066,0.16781801,0.60976756,0.20312951218777073,0.06300658,0.05612122,0.06198078180192182,0.06987151,0.066341706,0.18392968,0.14009805840588352,0.40364456,0.482646,0.14740895
0.1611526,0.1506214149378585,0.14736696,0.319034,0.15217271,0.5865665,0.14615285876917153,0.18435031,0.020012228,0.017355708264429174,0.04139451,0.029129919,0.28122923,0.07807483468449009,0.19471216,0.32037258,0.0845792
0.06477218,0.08954886104511389,0.042730898,0.29293716,0.119899035,0.35346508,0.07271567436294046,0.13299623,0.19243227,0.1698563530143647,0.20974174,0.19410765,0.145702,0.08032623481957409,0.31603098,0.24655151,0.071670875
0.11472588,0.10336982966301703,0.15228823,0.2891154,0.041186113,0.5597021,0.09962772597766356,0.157449,0.2794958,0.2691132430886757,0.24273023,0.22812018,0.3998611,0.19446589166795353,0.40462065,0.4523592,0.2072925
0.24296993,0.2902238109776189,0.17829053,0.34170726,0.27055678,0.5115705,0.2530018551801113,0.10172766,0.05071729,0.04126384087361591,0.06416015,0.059065945,0.39292347,0.08839379030362743,0.5708175,0.3384199,0.10180032
0.0948824,0.06295569370443063,0.101363465,0.24084374,0.16745405,0.48315713,0.07869153472149208,0.17332645,0.2091558,0.1827801017219898,0.22287235,0.20506729,0.31215024,0.15172080910324853,0.38322067,0.31169605,0.14933436
0.12163979,0.12912006708799328,0.14385845,0.29622295,0.085654736,0.4107593,0.028479291708757504,0.3712912,0.21351242,0.1885656211434379,0.20854306,0.19639806,0.2546251,0.21344496280669778,0.40049505,0.13003826,0.2068736
0.11796062,0.1205078179492182,0.08234261,0.30900568,0.16291164,0.44005698,0.10766658645999519,0.14823803,0.1387861,0.11828745817125418,0.15219295,0.1351712,0.30867413,0.11849898710993924,0.3634162,0.32423592,0.12338579
0.107217595,0.0913144608685539,0.109988846,0.26218602,0.13659436,0.4385143,0.09285271557116294,0.13512096,0.1881658,0.1731583726841627,0.18225075,0.17255256,0.44719902,0.10104749206284953,0.8298259,0.3583622,0.09741326
0.18423122,0.1410646558935344,0.2019275,0.3592696,0.13549209,0.5446443,0.15609595936575757,0.17917463,0.17591843,0.15970028402997158,0.14937565,0.13698362,0.6696801,0.169894750193685,0.62047625,0.35554886,0.19473755
0.12578158,0.11365412863458713,0.20051044,0.23205458,0.06585251,0.52271456,0.11226925673615541,0.15947902,0.048227713,0.022481511751848825,0.06402888,0.038711898,0.43068513,0.05352961921177716,0.40384102,0.46067333,0.053408194
0.6007143,0.6630372936962706,0.42130908,0.78759587,0.55544674,0.6385525,0.6017270361036222,0.10225516,0.14083542,0.13280508671949132,0.15379024,0.14058656,0.85003936,0.5100732706043962,0.6143112,0.38653564,0.5229173
0.10828264,0.14051869594813038,0.051769488,0.23901324,0.13342412,0.51873535,0.06132840767970447,0.24104157,0.47774905,0.4556495344350465,0.44925213,0.44354916,0.28655446,0.23138354388301263,0.630929,0.39554596,0.24895671
0.09400996,0.08478573652142633,0.11325091,0.23896885,0.1111768,0.46548283,0.09220960553257634,0.14954324,0.16615778,0.14764025523597446,0.15944077,0.1456099,0.45627183,0.0993667899620074,0.5095463,0.34552193,0.110040754
0.07539378,0.12822826717717328,0.09481372,0.22667427,0.07205367,0.36079377,0.04989172299350338,0.17698658,0.3958418,0.37744026225597377,0.38155237,0.37118083,0.30877608,0.23149293388957604,0.607893,0.32545567,0.22250241
0.19156861,0.2192798080720192,0.18099757,0.3193722,0.11556819,0.58720684,0.18733303123998188,0.13749534,0.22423469,0.21639784836021514,0.2119762,0.2083409,0.63188523,0.3242007694520462,0.6282582,0.5456047,0.34307405
0.10017179,0.15910740408925958,0.118920505,0.15737489,0.10258618,0.5178418,0.11155167669310061,0.1256804,0.22025749,0.20170234982976498,0.18880197,0.17332603,0.5160526,0.17415831044949862,0.4226694,0.413805,0.1857311
0.0536748,0.0906443209355679,0.05960921,0.20231523,0.072626,0.36980835,0.043083744585024675,0.17115766,0.14410046,0.11855118314488168,0.163487,0.1452678,0.25234368,0.07462138447728307,0.3163538,0.26065445,0.06738594
0.116226524,0.15260460473953952,0.1251913,0.14739996,0.14124897,0.5758831,0.12389954743397286,0.11643784,0.19622771,0.17021569297843067,0.17920995,0.15276827,0.57261175,0.14867792892067574,0.29951,0.37391853,0.16258828
0.1827434,0.11687454831254517,0.24880703,0.1763464,0.15472844,0.6479751,0.1679377200762632,0.12787262,0.1384985,0.12138538386146161,0.13518512,0.110605784,0.51706874,0.16102001966120116,0.36741924,0.6196699,0.18297072
0.14295,0.11605795839420414,0.078540996,0.30178222,0.15095127,0.67681265,0.12591447755486865,0.13259572,0.21998663,0.21797717820228218,0.2045311,0.1941841,0.22855768,0.19777964186677854,0.44840908,0.45283985,0.22044219
0.13369295,0.17257504274249572,0.15745513,0.3276917,0.06070794,0.4246703,0.09585945575156735,0.22144789,0.182828,0.1729899327010067,0.15875825,0.15941998,0.5317386,0.1930384915823095,0.5909848,0.32852364,0.20725906
0.26324615,0.3150356684964331,0.28843647,0.2971809,0.13121963,0.6696751,0.23837788430267307,0.1827551,0.1946259,0.18830107116989286,0.1675926,0.17006992,0.59332675,0.36186972171218335,0.55783176,0.33819103,0.37905365
0.32764563,0.31930506806949316,0.2687738,0.32814723,0.29983848,0.7827835,0.34225975053558505,0.071004786,0.24448915,0.2395258760474124,0.2744593,0.26930052,0.3569439,0.48167172890030374,0.4293399,0.5816059,0.4839682
0.14704633,0.16615728338427166,0.11457312,0.41974363,0.07652646,0.41286033,0.11361842681710561,0.20111099,0.0672712,0.05319204068079593,0.062690526,0.05567541,0.3279735,0.06726539403592365,0.35940933,0.34633923,0.081696525
0.10980596,0.13231836676816333,0.15091349,0.319179,0.04746843,0.3936633,0.0784147047048823,0.22778814,0.12478363,0.11996048200395179,0.11220097,0.1140008,0.3594557,0.07631241457874488,0.48112106,0.26856136,0.09514068
0.551648,0.4548451545154845,0.5954947,0.39547822,0.5065282,0.8238364,0.538533432312006,0.10676846,0.11312893,0.09203906079609392,0.12885086,0.09739482,0.5118784,0.32657547959452876,0.23605347,0.521821,0.35802653
0.099588,0.051685707831429215,0.10055484,0.3792047,0.06813356,0.4799739,0.08570465914227955,0.14962578,0.3372967,0.3271736172826382,0.35087055,0.3483398,0.17942506,0.23340967400458043,0.5569935,0.4423561,0.22333662
0.094412655,0.09845597015440298,0.10183654,0.29450727,0.050308593,0.49718618,0.056723367403402045,0.21858197,0.015213123,0.001505293849470615,0.039253622,0.02166097,0.30600524,0.04005898040353883,0.09458685,0.32122135,0.030738872
0.12190741,0.11405883359411664,0.08930752,0.35901433,0.17030683,0.41224492,0.13431530805891848,0.08144355,0.367743,0.36024009397599055,0.38563162,0.3798957,0.19380827,0.266839816010389,0.3061037,0.2368288,0.24871154
0.12190968,0.14461953553804646,0.11059484,0.31467074,0.09774998,0.45507872,0.1143910568634634,0.14062068,0.14452823,0.12500058749994122,0.1298532,0.11406411,0.5372932,0.10790342647420559,0.54061556,0.3661337,0.121197045
0.15319437,0.16770090322990966,0.15597512,0.2593548,0.13941786,0.5561797,0.15977326958639618,0.09981288,0.34024563,0.30282329971767,0.3150763,0.27901673,0.75435936,0.26439626586377596,0.44980478,0.5203457,0.26517558
0.38599458,0.30101686989831294,0.36811352,0.32335645,0.47222248,0.6914929,0.37278344236700656,0.09826928,0.13413617,0.12477877252212274,0.12800331,0.105416164,0.6386221,0.2241246234474774,0.3008299,0.3600788,0.2413014
0.63367045,0.6365820763417923,0.6759347,0.6722399,0.40681264,0.49856454,0.4707613582456815,0.4804741,0.082300976,0.0814292618570738,0.08698975,0.08077772,0.6361457,0.3592794715567683,0.50973797,0.37042713,0.39506006
0.0944667,0.101877809812219,0.07753146,0.29306456,0.14205752,0.40947276,0.07858853471531209,0.16333982,0.18240888,0.1608549039145096,0.19255698,0.17990632,0.31676006,0.12589484755369088,0.49852705,0.17828941,0.119590774
0.17479506,0.16639609336039066,0.119367786,0.4072089,0.13794723,0.4933601,0.15365830921949855,0.14670104,0.09009335,0.08713147628685236,0.08348078,0.08400638,0.2773372,0.10893344053600643,0.4846921,0.43755722,0.12121183
0.08744437,0.10485327951467205,0.09279246,0.29979557,0.10291967,0.45818615,0.09693131581587897,0.13269483,0.41699436,0.398201930179807,0.37491181,0.3642763,0.3310833,0.20279228216753695,0.48346996,0.40033817,0.21095213
0.2620199,0.1818471618152838,0.36417323,0.40886295,0.14421076,0.41670853,0.15918621955117318,0.32381567,0.08098598,0.08795146520485347,0.07758302,0.09073321,0.45268112,0.15015264900915895,0.6442342,0.425519,0.17531703
0.16819756,0.21509886849011312,0.11254148,0.32283926,0.15925847,0.48565215,0.167572600054356,0.09783653,0.0829698,0.06788256821174317,0.08512386,0.067797706,0.5103451,0.07692988461579309,0.43754864,0.46872807,0.0834149
0.12147066,0.08741890525810947,0.21536712,0.23054214,0.02485355,0.44370022,0.05395687723741264,0.24454859,0.24872224,0.2305633469436653,0.24484116,0.23358534,0.25909597,0.17298215037892903,0.22932959,0.17402649,0.17293046
0.078023806,0.06211663878833611,0.1035399,0.29800865,0.113836005,0.3973295,0.07739831964389918,0.13939057,0.36951545,0.3549488145051185,0.33009914,0.32453322,0.31467837,0.1647676298860578,0.50097036,0.32493496,0.15668634
0.094858974,0.10935263906473608,0.12778603,0.22412246,0.08587274,0.47253835,0.09451076967064619,0.1316662,0.118022904,0.11234387876561212,0.12544182,0.11675886,0.25514066,0.12168729730123784,0.49410152,0.39932632,0.11907472
0.112285055,0.11275123872487612,0.09137927,0.22858275,0.18969141,0.4477209,0.10299972617998358,0.15514913,0.34595168,0.3231958076804192,0.28916016,0.27473658,0.61061245,0.18524102111446128,0.48028946,0.26886368,0.20754151
0.058398187,0.08989890501010948,0.074418195,0.2808867,0.1238475,0.27058184,0.05820139849208392,0.17379409,0.29082784,0.27379832262016773,0.2849979,0.27559853,0.2922824,0.10206254612375276,0.40348864,0.19467163,0.09837395
0.1340237,0.13400958659904133,0.14309832,0.22692327,0.12542209,0.48175135,0.12033865722031944,0.13255319,0.123576045,0.100541609945839,0.12783904,0.11471443,0.48095074,0.08773616526416991,0.63086176,0.37716675,0.09652149
0.11548644,0.1613652238634776,0.061332043,0.31737953,0.112501845,0.4391789,0.10076767604606057,0.12343496,0.09461492,0.08818511118148888,0.10581602,0.101391494,0.18043646,0.07841002470460148,0.54044867,0.33662605,0.080326766
0.08611885,0.12433488756651123,0.08727561,0.29993078,0.09332971,0.3270709,0.0609771566586294,0.19396272,0.14028059,0.12354701764529823,0.15044996,0.14350799,0.29689252,0.07767471466048288,0.57809067,0.23733044,0.080228075
0.09418841,0.0904442409555759,0.08488311,0.25880933,0.119793996,0.4778788,0.08479209008752542,0.13342401,0.15913339,0.14232307576769243,0.15992306,0.1446502,0.34509012,0.09951101597066096,0.38507414,0.21593285,0.103596285
0.12898071,0.11763839823616017,0.18506163,0.34124595,0.056939624,0.34744507,0.03630589517835371,0.34776938,0.14001116,0.12554393744560624,0.13816978,0.13034754,0.29538223,0.11220375673222541,0.3495412,0.21998501,0.1198045
